s,C,C,C,C,C,C,C,C,C,C,C,C
 6.3358197E+001, 6.3484031E+001, 3.6721308E+001, 2.3147847E+001, 1.4656930E+001, 9.6876535E+001, 5.8218899E+001, 3.7064168E+001, 2.4261676E+001, 7.7778970E+001, 4.5777554E+001, 2.8908181E+001, 1.8618423E+001
 6.3557408E+001, 6.3484031E+001, 3.6721308E+001, 2.3147847E+001, 1.4656930E+001, 9.6876535E+001, 5.8218899E+001, 3.7064168E+001, 2.4261676E+001, 7.7778970E+001, 4.5777554E+001, 2.8908181E+001, 1.8618423E+001
 6.3756619E+001, 6.3569473E+001, 3.6728702E+001, 2.3153091E+001, 1.4657259E+001, 9.6902598E+001, 5.8211163E+001, 3.7070513E+001, 2.4256543E+001, 7.7841098E+001, 4.5767363E+001, 2.8915869E+001, 1.8608974E+001
 6.3955830E+001, 6.3569473E+001, 3.6728702E+001, 2.3153091E+001, 1.4657259E+001, 9.6902598E+001, 5.8211163E+001, 3.7070513E+001, 2.4256543E+001, 7.7841098E+001, 4.5767363E+001, 2.8915869E+001, 1.8608974E+001
 6.4155041E+001, 6.3639175E+001, 3.6765485E+001, 2.3151397E+001, 1.4678870E+001, 9.6922280E+001, 5.8213331E+001, 3.7075608E+001, 2.4255797E+001, 7.7892376E+001, 4.5779010E+001, 2.8919744E+001, 1.8612566E+001
 6.4354252E+001, 6.3639175E+001, 3.6765485E+001, 2.3151397E+001, 1.4678870E+001, 9.6922280E+001, 5.8213331E+001, 3.7075608E+001, 2.4255797E+001, 7.7892376E+001, 4.5779010E+001, 2.8919744E+001, 1.8612566E+001
 6.4553463E+001, 6.3652641E+001, 3.6821409E+001, 2.3151055E+001, 1.4713654E+001, 9.6930339E+001, 5.8222805E+001, 3.7081919E+001, 2.4259060E+001, 7.7912512E+001, 4.5803620E+001, 2.8924198E+001, 1.8625340E+001
 6.4752674E+001, 6.3652641E+001, 3.6821409E+001, 2.3151055E+001, 1.4713654E+001, 9.6930339E+001, 5.8222805E+001, 3.7081919E+001, 2.4259060E+001, 7.7912512E+001, 4.5803620E+001, 2.8924198E+001, 1.8625340E+001
 6.4951885E+001, 6.3612909E+001, 3.6871847E+001, 2.3162624E+001, 1.4751896E+001, 9.6933099E+001, 5.8230750E+001, 3.7092992E+001, 2.4265117E+001, 7.7902011E+001, 4.5828946E+001, 2.8935304E+001, 1.8642814E+001
 6.5151096E+001, 6.3612909E+001, 3.6871847E+001, 2.3162624E+001, 1.4751896E+001, 9.6933099E+001, 5.8230750E+001, 3.7092992E+001, 2.4265117E+001, 7.7902011E+001, 4.5828946E+001, 2.8935304E+001, 1.8642814E+001
 6.5350307E+001, 6.3548721E+001, 3.6911120E+001, 2.3191521E+001, 1.4785668E+001, 9.6928091E+001, 5.8239284E+001, 3.7109297E+001, 2.4270985E+001, 7.7874410E+001, 4.5852903E+001, 2.8956163E+001, 1.8660571E+001
 6.5549518E+001, 6.3548721E+001, 3.6911120E+001, 2.3191521E+001, 1.4785668E+001, 9.6928091E+001, 5.8239284E+001, 3.7109297E+001, 2.4270985E+001, 7.7874410E+001, 4.5852903E+001, 2.8956163E+001, 1.8660571E+001
 6.5748729E+001, 6.3489821E+001, 3.6937726E+001, 2.3234514E+001, 1.4811588E+001, 9.6920784E+001, 5.8245889E+001, 3.7129412E+001, 2.4276447E+001, 7.7844811E+001, 4.5872077E+001, 2.8985518E+001, 1.8676523E+001
 6.5947940E+001, 6.3489821E+001, 3.6937726E+001, 2.3234514E+001, 1.4811588E+001, 9.6920784E+001, 5.8245889E+001, 3.7129412E+001, 2.4276447E+001, 7.7844811E+001, 4.5872077E+001, 2.8985518E+001, 1.8676523E+001
 6.6147151E+001, 6.3465059E+001, 3.6968241E+001, 2.3280688E+001, 1.4830635E+001, 9.6922497E+001, 5.8259850E+001, 3.7149767E+001, 2.4281733E+001, 7.7831628E+001, 4.5897201E+001, 2.9017650E+001, 1.8690488E+001
 6.6346362E+001, 6.3465059E+001, 3.6968241E+001, 2.3280688E+001, 1.4830635E+001, 9.6922497E+001, 5.8259850E+001, 3.7149767E+001, 2.4281733E+001, 7.7831628E+001, 4.5897201E+001, 2.9017650E+001, 1.8690488E+001
 6.6545573E+001, 6.3492222E+001, 3.7031206E+001, 2.3314803E+001, 1.4847167E+001, 9.6942699E+001, 5.8280893E+001, 3.7165776E+001, 2.4288032E+001, 7.7847004E+001, 4.5943860E+001, 2.9043967E+001, 1.8704327E+001
 6.6744784E+001, 6.3492222E+001, 3.7031206E+001, 2.3314803E+001, 1.4847167E+001, 9.6942699E+001, 5.8280893E+001, 3.7165776E+001, 2.4288032E+001, 7.7847004E+001, 4.5943860E+001, 2.9043967E+001, 1.8704327E+001
 6.6943995E+001, 6.3566901E+001, 3.7128750E+001, 2.3321238E+001, 1.4860289E+001, 9.6961658E+001, 5.8316488E+001, 3.7172612E+001, 2.4293456E+001, 7.7890921E+001, 4.6002049E+001, 2.9054874E+001, 1.8716274E+001
 6.7143206E+001, 6.3566901E+001, 3.7128750E+001, 2.3321238E+001, 1.4860289E+001, 9.6961658E+001, 5.8316488E+001, 3.7172612E+001, 2.4293456E+001, 7.7890921E+001, 4.6002049E+001, 2.9054874E+001, 1.8716274E+001
 6.7342417E+001, 6.3657982E+001, 3.7244502E+001, 2.3296739E+001, 1.4873507E+001, 9.6988923E+001, 5.8359264E+001, 3.7173842E+001, 2.4300516E+001, 7.7946691E+001, 4.6074134E+001, 2.9048162E+001, 1.8729093E+001
 6.7541628E+001, 6.3657982E+001, 3.7244502E+001, 2.3296739E+001, 1.4873507E+001, 9.6988923E+001, 5.8359264E+001, 3.7173842E+001, 2.4300516E+001, 7.7946691E+001, 4.6074134E+001, 2.9048162E+001, 1.8729093E+001
 6.7740839E+001, 6.3686906E+001, 3.7361494E+001, 2.3255844E+001, 1.4888304E+001, 9.6987031E+001, 5.8405198E+001, 3.7170523E+001, 2.4308059E+001, 7.7964836E+001, 4.6153220E+001, 2.9031107E+001, 1.8742548E+001
 6.7940050E+001, 6.3686906E+001, 3.7361494E+001, 2.3255844E+001, 1.4888304E+001, 9.6987031E+001, 5.8405198E+001, 3.7170523E+001, 2.4308059E+001, 7.7964836E+001, 4.6153220E+001, 2.9031107E+001, 1.8742548E+001
 6.8139261E+001, 6.3670875E+001, 3.7457668E+001, 2.3218746E+001, 1.4898828E+001, 9.6987198E+001, 5.8446022E+001, 3.7167473E+001, 2.4313811E+001, 7.7966422E+001, 4.6224967E+001, 2.9013782E+001, 1.8753129E+001
 6.8338472E+001, 6.3670875E+001, 3.7457668E+001, 2.3218746E+001, 1.4898828E+001, 9.6987198E+001, 5.8446022E+001, 3.7167473E+001, 2.4313811E+001, 7.7966422E+001, 4.6224967E+001, 2.9013782E+001, 1.8753129E+001
 6.8537683E+001, 6.3660624E+001, 3.7506840E+001, 2.3201531E+001, 1.4905235E+001, 9.6990734E+001, 5.8472464E+001, 3.7168563E+001, 2.4319385E+001, 7.7970437E+001, 4.6272046E+001, 2.9005265E+001, 1.8761797E+001
 6.8736894E+001, 6.3660624E+001, 3.7506840E+001, 2.3201531E+001, 1.4905235E+001, 9.6990734E+001, 5.8472464E+001, 3.7168563E+001, 2.4319385E+001, 7.7970437E+001, 4.6272046E+001, 2.9005265E+001, 1.8761797E+001
 6.8936105E+001, 6.3685423E+001, 3.7496978E+001, 2.3209484E+001, 1.4904101E+001, 9.7009926E+001, 5.8482162E+001, 3.7176326E+001, 2.4322380E+001, 7.7994026E+001, 4.6285623E+001, 2.9009188E+001, 1.8765228E+001
 6.9135316E+001, 6.3685423E+001, 3.7496978E+001, 2.3209484E+001, 1.4904101E+001, 9.7009926E+001, 5.8482162E+001, 3.7176326E+001, 2.4322380E+001, 7.7994026E+001, 4.6285623E+001, 2.9009188E+001, 1.8765228E+001
 6.9334527E+001, 6.3747132E+001, 3.7438793E+001, 2.3231072E+001, 1.4887808E+001, 9.7038944E+001, 5.8483558E+001, 3.7185135E+001, 2.4320515E+001, 7.8037765E+001, 4.6269114E+001, 2.9019724E+001, 1.8758991E+001
 6.9533738E+001, 6.3747132E+001, 3.7438793E+001, 2.3231072E+001, 1.4887808E+001, 9.7038944E+001, 5.8483558E+001, 3.7185135E+001, 2.4320515E+001, 7.8037765E+001, 4.6269114E+001, 2.9019724E+001, 1.8758991E+001
 6.9732949E+001, 6.3899247E+001, 3.7358153E+001, 2.3245999E+001, 1.4859515E+001, 9.7114630E+001, 5.8474112E+001, 3.7189900E+001, 2.4315397E+001, 7.8144802E+001, 4.6234788E+001, 2.9026597E+001, 1.8745383E+001
 6.9932160E+001, 6.3899247E+001, 3.7358153E+001, 2.3245999E+001, 1.4859515E+001, 9.7114630E+001, 5.8474112E+001, 3.7189900E+001, 2.4315397E+001, 7.8144802E+001, 4.6234788E+001, 2.9026597E+001, 1.8745383E+001
 7.0131371E+001, 6.4104593E+001, 3.7280842E+001, 2.3238473E+001, 1.4828215E+001, 9.7194873E+001, 5.8463787E+001, 3.7188770E+001, 2.4308324E+001, 7.8265102E+001, 4.6195837E+001, 2.9021359E+001, 1.8728551E+001
 7.0330582E+001, 6.4104593E+001, 3.7280842E+001, 2.3238473E+001, 1.4828215E+001, 9.7194873E+001, 5.8463787E+001, 3.7188770E+001, 2.4308324E+001, 7.8265102E+001, 4.6195837E+001, 2.9021359E+001, 1.8728551E+001
 7.0529793E+001, 6.4260467E+001, 3.7223056E+001, 2.3202453E+001, 1.4800732E+001, 9.7265144E+001, 5.8455651E+001, 3.7177265E+001, 2.4301560E+001, 7.8376500E+001, 4.6161931E+001, 2.8999831E+001, 1.8711981E+001
 7.0729004E+001, 6.4260467E+001, 3.7223056E+001, 2.3202453E+001, 1.4800732E+001, 9.7265144E+001, 5.8455651E+001, 3.7177265E+001, 2.4301560E+001, 7.8376500E+001, 4.6161931E+001, 2.8999831E+001, 1.8711981E+001
 7.0928215E+001, 6.4307126E+001, 3.7190986E+001, 2.3141363E+001, 1.4782748E+001, 9.7296943E+001, 5.8451498E+001, 3.7157243E+001, 2.4296775E+001, 7.8432625E+001, 4.6138461E+001, 2.8968576E+001, 1.8699356E+001
 7.1127426E+001, 6.4307126E+001, 3.7190986E+001, 2.3141363E+001, 1.4782748E+001, 9.7296943E+001, 5.8451498E+001, 3.7157243E+001, 2.4296775E+001, 7.8432625E+001, 4.6138461E+001, 2.8968576E+001, 1.8699356E+001
 7.1326637E+001, 6.4271629E+001, 3.7182108E+001, 2.3073911E+001, 1.4777680E+001, 9.7302084E+001, 5.8450262E+001, 3.7138097E+001, 2.4294327E+001, 7.8429796E+001, 4.6126098E+001, 2.8926998E+001, 1.8693128E+001
 7.1525848E+001, 6.4271629E+001, 3.7182108E+001, 2.3073911E+001, 1.4777680E+001, 9.7302084E+001, 5.8450262E+001, 3.7138097E+001, 2.4294327E+001, 7.8429796E+001, 4.6126098E+001, 2.8926998E+001, 1.8693128E+001
 7.1725059E+001, 6.4229802E+001, 3.7191149E+001, 2.3011157E+001, 1.4784891E+001, 9.7319558E+001, 5.8452869E+001, 3.7116873E+001, 2.4294668E+001, 7.8420997E+001, 4.6124128E+001, 2.8883045E+001, 1.8693621E+001
 7.1924270E+001, 6.4229802E+001, 3.7191149E+001, 2.3011157E+001, 1.4784891E+001, 9.7319558E+001, 5.8452869E+001, 3.7116873E+001, 2.4294668E+001, 7.8420997E+001, 4.6124128E+001, 2.8883045E+001, 1.8693621E+001
 7.2123481E+001, 6.4188013E+001, 3.7208221E+001, 2.2961436E+001, 1.4801419E+001, 9.7325456E+001, 5.8456934E+001, 3.7098333E+001, 2.4297493E+001, 7.8402191E+001, 4.6127683E+001, 2.8844270E+001, 1.8700002E+001
 7.2322692E+001, 6.4188013E+001, 3.7208221E+001, 2.2961436E+001, 1.4801419E+001, 9.7325456E+001, 5.8456934E+001, 3.7098333E+001, 2.4297493E+001, 7.8402191E+001, 4.6127683E+001, 2.8844270E+001, 1.8700002E+001
 7.2521903E+001, 6.4141486E+001, 3.7223475E+001, 2.2922764E+001, 1.4821509E+001, 9.7328192E+001, 5.8460628E+001, 3.7079260E+001, 2.4301468E+001, 7.8393498E+001, 4.6132039E+001, 2.8809099E+001, 1.8709356E+001
 7.2721114E+001, 6.4141486E+001, 3.7223475E+001, 2.2922764E+001, 1.4821509E+001, 9.7328192E+001, 5.8460628E+001, 3.7079260E+001, 2.4301468E+001, 7.8393498E+001, 4.6132039E+001, 2.8809099E+001, 1.8709356E+001
 7.2920325E+001, 6.4102545E+001, 3.7233303E+001, 2.2886084E+001, 1.4840737E+001, 9.7330856E+001, 5.8463577E+001, 3.7058041E+001, 2.4305975E+001, 7.8385352E+001, 4.6135299E+001, 2.8773899E+001, 1.8719720E+001
 7.3119536E+001, 6.4102545E+001, 3.7233303E+001, 2.2886084E+001, 1.4840737E+001, 9.7330856E+001, 5.8463577E+001, 3.7058041E+001, 2.4305975E+001, 7.8385352E+001, 4.6135299E+001, 2.8773899E+001, 1.8719720E+001
 7.3318747E+001, 6.4069952E+001, 3.7230052E+001, 2.2838990E+001, 1.4855490E+001, 9.7330635E+001, 5.8462423E+001, 3.7030508E+001, 2.4309950E+001, 7.8373741E+001, 4.6131430E+001, 2.8731671E+001, 1.8728713E+001
 7.3517958E+001, 6.4069952E+001, 3.7230052E+001, 2.2838990E+001, 1.4855490E+001, 9.7330635E+001, 5.8462423E+001, 3.7030508E+001, 2.4309950E+001, 7.8373741E+001, 4.6131430E+001, 2.8731671E+001, 1.8728713E+001
 7.3717169E+001, 6.4021324E+001, 3.7208262E+001, 2.2785753E+001, 1.4863731E+001, 9.7316249E+001, 5.8454373E+001, 3.7002420E+001, 2.4312879E+001, 7.8345968E+001, 4.6126688E+001, 2.8686805E+001, 1.8734989E+001
 7.3916380E+001, 6.4021324E+001, 3.7208262E+001, 2.2785753E+001, 1.4863731E+001, 9.7316249E+001, 5.8454373E+001, 3.7002420E+001, 2.4312879E+001, 7.8345968E+001, 4.6126688E+001, 2.8686805E+001, 1.8734989E+001
 7.4115591E+001, 6.3943085E+001, 3.7174158E+001, 2.2745660E+001, 1.4863036E+001, 9.7288915E+001, 5.8442893E+001, 3.6979977E+001, 2.4313603E+001, 7.8296670E+001, 4.6114542E+001, 2.8649933E+001, 1.8736409E+001
 7.4314802E+001, 6.3943085E+001, 3.7174158E+001, 2.2745660E+001, 1.4863036E+001, 9.7288915E+001, 5.8442893E+001, 3.6979977E+001, 2.4313603E+001, 7.8296670E+001, 4.6114542E+001, 2.8649933E+001, 1.8736409E+001
 7.4514013E+001, 6.3835468E+001, 3.7143117E+001, 2.2729778E+001, 1.4852801E+001, 9.7248330E+001, 5.8433611E+001, 3.6964170E+001, 2.4311873E+001, 7.8225099E+001, 4.6101599E+001, 2.8626564E+001, 1.8732360E+001
 7.4713224E+001, 6.3835468E+001, 3.7143117E+001, 2.2729778E+001, 1.4852801E+001, 9.7248330E+001, 5.8433611E+001, 3.6964170E+001, 2.4311873E+001, 7.8225099E+001, 4.6101599E+001, 2.8626564E+001, 1.8732360E+001
 7.4912435E+001, 6.3713476E+001, 3.7128528E+001, 2.2729962E+001, 1.4835123E+001, 9.7201244E+001, 5.8429106E+001, 3.6950573E+001, 2.4307955E+001, 7.8140322E+001, 4.6095500E+001, 2.8612207E+001, 1.8723497E+001
 7.5111646E+001, 6.3713476E+001, 3.7128528E+001, 2.2729962E+001, 1.4835123E+001, 9.7201244E+001, 5.8429106E+001, 3.6950573E+001, 2.4307955E+001, 7.8140322E+001, 4.6095500E+001, 2.8612207E+001, 1.8723497E+001
 7.5310857E+001, 6.3561322E+001, 3.7111017E+001, 2.2728655E+001, 1.4815830E+001, 9.7146538E+001, 5.8417256E+001, 3.6934634E+001, 2.4303417E+001, 7.8027967E+001, 4.6083005E+001, 2.8598075E+001, 1.8712999E+001
 7.5510068E+001, 6.3561322E+001, 3.7111017E+001, 2.2728655E+001, 1.4815830E+001, 9.7146538E+001, 5.8417256E+001, 3.6934634E+001, 2.4303417E+001, 7.8027967E+001, 4.6083005E+001, 2.8598075E+001, 1.8712999E+001
 7.5709279E+001, 6.3374179E+001, 3.7077381E+001, 2.2719270E+001, 1.4799030E+001, 9.7057405E+001, 5.8400189E+001, 3.6917612E+001, 2.4298647E+001, 7.7874539E+001, 4.6060586E+001, 2.8581878E+001, 1.8702641E+001
 7.5908490E+001, 6.3374179E+001, 3.7077381E+001, 2.2719270E+001, 1.4799030E+001, 9.7057405E+001, 5.8400189E+001, 3.6917612E+001, 2.4298647E+001, 7.7874539E+001, 4.6060586E+001, 2.8581878E+001, 1.8702641E+001
 7.6107701E+001, 6.3198911E+001, 3.7025699E+001, 2.2705598E+001, 1.4785957E+001, 9.6979471E+001, 5.8384634E+001, 3.6901011E+001, 2.4294260E+001, 7.7725420E+001, 4.6025807E+001, 2.8565151E+001, 1.8693366E+001
 7.6306912E+001, 6.3198911E+001, 3.7025699E+001, 2.2705598E+001, 1.4785957E+001, 9.6979471E+001, 5.8384634E+001, 3.6901011E+001, 2.4294260E+001, 7.7725420E+001, 4.6025807E+001, 2.8565151E+001, 1.8693366E+001
 7.6506123E+001, 6.3096223E+001, 3.6968561E+001, 2.2690211E+001, 1.4775985E+001, 9.6926606E+001, 5.8365093E+001, 3.6884382E+001, 2.4289946E+001, 7.7635729E+001, 4.5986893E+001, 2.8548205E+001, 1.8685079E+001
 7.6705334E+001, 6.3096223E+001, 3.6968561E+001, 2.2690211E+001, 1.4775985E+001, 9.6926606E+001, 5.8365093E+001, 3.6884382E+001, 2.4289946E+001, 7.7635729E+001, 4.5986893E+001, 2.8548205E+001, 1.8685079E+001
 7.6904545E+001, 6.3062892E+001, 3.6916993E+001, 2.2681625E+001, 1.4768269E+001, 9.6885691E+001, 5.8345123E+001, 3.6872023E+001, 2.4285780E+001, 7.7583942E+001, 4.5948394E+001, 2.8536538E+001, 1.8677746E+001
 7.7103756E+001, 6.3062892E+001, 3.6916993E+001, 2.2681625E+001, 1.4768269E+001, 9.6885691E+001, 5.8345123E+001, 3.6872023E+001, 2.4285780E+001, 7.7583942E+001, 4.5948394E+001, 2.8536538E+001, 1.8677746E+001
 7.7302967E+001, 6.3081018E+001, 3.6860345E+001, 2.2688719E+001, 1.4761981E+001, 9.6861350E+001, 5.8318066E+001, 3.6865152E+001, 2.4281669E+001, 7.7549199E+001, 4.5903162E+001, 2.8534734E+001, 1.8671089E+001
 7.7502178E+001, 6.3081018E+001, 3.6860345E+001, 2.2688719E+001, 1.4761981E+001, 9.6861350E+001, 5.8318066E+001, 3.6865152E+001, 2.4281669E+001, 7.7549199E+001, 4.5903162E+001, 2.8534734E+001, 1.8671089E+001
 7.7701389E+001, 6.3146909E+001, 3.6810215E+001, 2.2712068E+001, 1.4757828E+001, 9.6856013E+001, 5.8295621E+001, 3.6862292E+001, 2.4278114E+001, 7.7550220E+001, 4.5862329E+001, 2.8543244E+001, 1.8665846E+001
 7.7900600E+001, 6.3146909E+001, 3.6810215E+001, 2.2712068E+001, 1.4757828E+001, 9.6856013E+001, 5.8295621E+001, 3.6862292E+001, 2.4278114E+001, 7.7550220E+001, 4.5862329E+001, 2.8543244E+001, 1.8665846E+001
 7.8099811E+001, 6.3251201E+001, 3.6785199E+001, 2.2747573E+001, 1.4758810E+001, 9.6861149E+001, 5.8280738E+001, 3.6864266E+001, 2.4276191E+001, 7.7585817E+001, 4.5835260E+001, 2.8560605E+001, 1.8663939E+001
 7.8299022E+001, 6.3251201E+001, 3.6785199E+001, 2.2747573E+001, 1.4758810E+001, 9.6861149E+001, 5.8280738E+001, 3.6864266E+001, 2.4276191E+001, 7.7585817E+001, 4.5835260E+001, 2.8560605E+001, 1.8663939E+001
 7.8498233E+001, 6.3325602E+001, 3.6793814E+001, 2.2791332E+001, 1.4762462E+001, 9.6866877E+001, 5.8275470E+001, 3.6871686E+001, 2.4274656E+001, 7.7624292E+001, 4.5828251E+001, 2.8585312E+001, 1.8663461E+001
 7.8697444E+001, 6.3325602E+001, 3.6793814E+001, 2.2791332E+001, 1.4762462E+001, 9.6866877E+001, 5.8275470E+001, 3.6871686E+001, 2.4274656E+001, 7.7624292E+001, 4.5828251E+001, 2.8585312E+001, 1.8663461E+001
 7.8896655E+001, 6.3345426E+001, 3.6842963E+001, 2.2841006E+001, 1.4767766E+001, 9.6862833E+001, 5.8281054E+001, 3.6883522E+001, 2.4274003E+001, 7.7642724E+001, 4.5847671E+001, 2.8616321E+001, 1.8664731E+001
 7.9095866E+001, 6.3345426E+001, 3.6842963E+001, 2.2841006E+001, 1.4767766E+001, 9.6862833E+001, 5.8281054E+001, 3.6883522E+001, 2.4274003E+001, 7.7642724E+001, 4.5847671E+001, 2.8616321E+001, 1.8664731E+001
 7.9295077E+001, 6.3327982E+001, 3.6932885E+001, 2.2895372E+001, 1.4774619E+001, 9.6848907E+001, 5.8298078E+001, 3.6899179E+001, 2.4274072E+001, 7.7641292E+001, 4.5895162E+001, 2.8652918E+001, 1.8667408E+001
 7.9494288E+001, 6.3327982E+001, 3.6932885E+001, 2.2895372E+001, 1.4774619E+001, 9.6848907E+001, 5.8298078E+001, 3.6899179E+001, 2.4274072E+001, 7.7641292E+001, 4.5895162E+001, 2.8652918E+001, 1.8667408E+001
 7.9693500E+001, 6.3303950E+001, 3.7019877E+001, 2.2951850E+001, 1.4782579E+001, 9.6827480E+001, 5.8311699E+001, 3.6917593E+001, 2.4274873E+001, 7.7621336E+001, 4.5942902E+001, 2.8693248E+001, 1.8671367E+001
 7.9892711E+001, 6.3303950E+001, 3.7019877E+001, 2.2951850E+001, 1.4782579E+001, 9.6827480E+001, 5.8311699E+001, 3.6917593E+001, 2.4274873E+001, 7.7621336E+001, 4.5942902E+001, 2.8693248E+001, 1.8671367E+001
 8.0091922E+001, 6.3289138E+001, 3.7055188E+001, 2.2998895E+001, 1.4793399E+001, 9.6813864E+001, 5.8312685E+001, 3.6933689E+001, 2.4277130E+001, 7.7603581E+001, 4.5965310E+001, 2.8734543E+001, 1.8677763E+001
 8.0291133E+001, 6.3289138E+001, 3.7055188E+001, 2.2998895E+001, 1.4793399E+001, 9.6813864E+001, 5.8312685E+001, 3.6933689E+001, 2.4277130E+001, 7.7603581E+001, 4.5965310E+001, 2.8734543E+001, 1.8677763E+001
 8.0490344E+001, 6.3297660E+001, 3.7051199E+001, 2.3034243E+001, 1.4810905E+001, 9.6817822E+001, 5.8309264E+001, 3.6948165E+001, 2.4282070E+001, 7.7616580E+001, 4.5971525E+001, 2.8771518E+001, 1.8688876E+001
 8.0689555E+001, 6.3297660E+001, 3.7051199E+001, 2.3034243E+001, 1.4810905E+001, 9.6817822E+001, 5.8309264E+001, 3.6948165E+001, 2.4282070E+001, 7.7616580E+001, 4.5971525E+001, 2.8771518E+001, 1.8688876E+001
 8.0888766E+001, 6.3336014E+001, 3.7042414E+001, 2.3055190E+001, 1.4839088E+001, 9.6833238E+001, 5.8307809E+001, 3.6958871E+001, 2.4291958E+001, 7.7648289E+001, 4.5975736E+001, 2.8799352E+001, 1.8707110E+001
 8.1087977E+001, 6.3336014E+001, 3.7042414E+001, 2.3055190E+001, 1.4839088E+001, 9.6833238E+001, 5.8307809E+001, 3.6958871E+001, 2.4291958E+001, 7.7648289E+001, 4.5975736E+001, 2.8799352E+001, 1.8707110E+001
 8.1287188E+001, 6.3373051E+001, 3.7041461E+001, 2.3060896E+001, 1.4878997E+001, 9.6841417E+001, 5.8308424E+001, 3.6968612E+001, 2.4306555E+001, 7.7676142E+001, 4.5982064E+001, 2.8817623E+001, 1.8733214E+001
 8.1486399E+001, 6.3373051E+001, 3.7041461E+001, 2.3060896E+001, 1.4878997E+001, 9.6841417E+001, 5.8308424E+001, 3.6968612E+001, 2.4306555E+001, 7.7676142E+001, 4.5982064E+001, 2.8817623E+001, 1.8733214E+001
 8.1685610E+001, 6.3385482E+001, 3.7044739E+001, 2.3057945E+001, 1.4925175E+001, 9.6844166E+001, 5.8309416E+001, 3.6979770E+001, 2.4323165E+001, 7.7690647E+001, 4.5988722E+001, 2.8829521E+001, 1.8764133E+001
 8.1884821E+001, 6.3385482E+001, 3.7044739E+001, 2.3057945E+001, 1.4925175E+001, 9.6844166E+001, 5.8309416E+001, 3.6979770E+001, 2.4323165E+001, 7.7690647E+001, 4.5988722E+001, 2.8829521E+001, 1.8764133E+001
 8.2084032E+001, 6.3356155E+001, 3.7047791E+001, 2.3053650E+001, 1.4974005E+001, 9.6830429E+001, 5.8310170E+001, 3.6985667E+001, 2.4342231E+001, 7.7678632E+001, 4.5994288E+001, 2.8838528E+001, 1.8798741E+001
 8.2283243E+001, 6.3356155E+001, 3.7047791E+001, 2.3053650E+001, 1.4974005E+001, 9.6830429E+001, 5.8310170E+001, 3.6985667E+001, 2.4342231E+001, 7.7678632E+001, 4.5994288E+001, 2.8838528E+001, 1.8798741E+001
 8.2482454E+001, 6.3319875E+001, 3.7052359E+001, 2.3051905E+001, 1.5025582E+001, 9.6811184E+001, 5.8311910E+001, 3.6991296E+001, 2.4364057E+001, 7.7650167E+001, 4.6000569E+001, 2.8846727E+001, 1.8837039E+001
 8.2681665E+001, 6.3319875E+001, 3.7052359E+001, 2.3051905E+001, 1.5025582E+001, 9.6811184E+001, 5.8311910E+001, 3.6991296E+001, 2.4364057E+001, 7.7650167E+001, 4.6000569E+001, 2.8846727E+001, 1.8837039E+001
 8.2880876E+001, 6.3293163E+001, 3.7060788E+001, 2.3055824E+001, 1.5068036E+001, 9.6796060E+001, 5.8315072E+001, 3.6998669E+001, 2.4382229E+001, 7.7622101E+001, 4.6008743E+001, 2.8856532E+001, 1.8870688E+001
 8.3080087E+001, 6.3293163E+001, 3.7060788E+001, 2.3055824E+001, 1.5068036E+001, 9.6796060E+001, 5.8315072E+001, 3.6998669E+001, 2.4382229E+001, 7.7622101E+001, 4.6008743E+001, 2.8856532E+001, 1.8870688E+001
 8.3279298E+001, 6.3285409E+001, 3.7072056E+001, 2.3070577E+001, 1.5089711E+001, 9.6789386E+001, 5.8319203E+001, 3.7009984E+001, 2.4395006E+001, 7.7607418E+001, 4.6018295E+001, 2.8871717E+001, 1.8893631E+001
 8.3478509E+001, 6.3285409E+001, 3.7072056E+001, 2.3070577E+001, 1.5089711E+001, 9.6789386E+001, 5.8319203E+001, 3.7009984E+001, 2.4395006E+001, 7.7607418E+001, 4.6018295E+001, 2.8871717E+001, 1.8893631E+001
 8.3677720E+001, 6.3298520E+001, 3.7084562E+001, 2.3099238E+001, 1.5084767E+001, 9.6786639E+001, 5.8324361E+001, 3.7025660E+001, 2.4400832E+001, 7.7605567E+001, 4.6028683E+001, 2.8888625E+001, 1.8901314E+001
 8.3876931E+001, 6.3298520E+001, 3.7084562E+001, 2.3099238E+001, 1.5084767E+001, 9.6786639E+001, 5.8324361E+001, 3.7025660E+001, 2.4400832E+001, 7.7605567E+001, 4.6028683E+001, 2.8888625E+001, 1.8901314E+001
 8.4076142E+001, 6.3323001E+001, 3.7093543E+001, 2.3138199E+001, 1.5051977E+001, 9.6787862E+001, 5.8328145E+001, 3.7044066E+001, 2.4400448E+001, 7.7612602E+001, 4.6036819E+001, 2.8911530E+001, 1.8891778E+001
 8.4275353E+001, 6.3323001E+001, 3.7093543E+001, 2.3138199E+001, 1.5051977E+001, 9.6787862E+001, 5.8328145E+001, 3.7044066E+001, 2.4400448E+001, 7.7612602E+001, 4.6036819E+001, 2.8911530E+001, 1.8891778E+001
 8.4474564E+001, 6.3366492E+001, 3.7090268E+001, 2.3185139E+001, 1.4996706E+001, 9.6813469E+001, 5.8328031E+001, 3.7066102E+001, 2.4390750E+001, 7.7650399E+001, 4.6037305E+001, 2.8941510E+001, 1.8866881E+001
