s,m,s,m,s,m,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2
 2.6027686E+000, 2.1162564E+001, 2.6027686E+000, 1.7301460E+001, 2.6027686E+000, 5.7773575E+001, 6.7877186E+000, 7.2142291E+000, 7.6050451E+000, 8.1194004E+000, 8.8273475E+000, 9.2380005E+000, 1.0129743E+001, 1.0867234E+001, 1.1578569E+001, 1.2430990E+001, 1.3221590E+001, 1.4228335E+001, 1.6755243E+001, 1.8001160E+001, 1.9363157E+001, 2.0844745E+001, 2.2441615E+001, 2.3839277E+001, 2.5615819E+001, 2.7500794E+001, 2.9482008E+001, 3.1590507E+001, 3.3780904E+001, 3.5950879E+001, 3.6295629E+001, 3.8882918E+001, 4.0340774E+001, 4.1952299E+001, 4.4383561E+001, 4.5463835E+001, 2.1866668E+001, 2.2785725E+001, 2.3224176E+001, 2.3820806E+001, 2.4572901E+001, 2.6323656E+001, 2.6873691E+001, 3.0986346E+001, 2.8916373E+001, 2.6517835E+001
 2.7089241E+000, 2.2335387E+001, 2.7089241E+000, 1.8173987E+001, 2.7089241E+000, 5.9656341E+001, 7.0308113E+000, 7.4572628E+000, 7.8418078E+000, 8.3602793E+000, 9.1023181E+000, 9.5367634E+000, 1.0492916E+001, 1.1290562E+001, 1.2095159E+001, 1.3007751E+001, 1.3776303E+001, 1.4806580E+001, 1.7715644E+001, 1.8946674E+001, 2.0272804E+001, 2.1704317E+001, 2.3245330E+001, 2.4464683E+001, 2.6193739E+001, 2.8024846E+001, 2.9930839E+001, 3.1943703E+001, 3.4042975E+001, 3.6172658E+001, 3.6510432E+001, 3.9302937E+001, 4.0542500E+001, 4.1976025E+001, 4.4121571E+001, 4.5069944E+001, 2.2926171E+001, 2.4059813E+001, 2.4794948E+001, 2.5724982E+001, 2.6277086E+001, 2.6971585E+001, 2.7410536E+001, 3.1452717E+001, 2.9036153E+001, 2.6706647E+001
 2.8150796E+000, 2.3476099E+001, 2.8150796E+000, 1.9121708E+001, 2.8150796E+000, 6.1475421E+001, 7.5121093E+000, 7.9627664E+000, 8.4278139E+000, 8.9835602E+000, 9.7247688E+000, 1.0169081E+001, 1.1126594E+001, 1.1909824E+001, 1.2615423E+001, 1.3503880E+001, 1.4330144E+001, 1.5369039E+001, 1.7779403E+001, 1.9038922E+001, 2.0399177E+001, 2.1863816E+001, 2.3430167E+001, 2.4764483E+001, 2.6499103E+001, 2.8336073E+001, 3.0263403E+001, 3.2310526E+001, 3.4427718E+001, 3.6534245E+001, 3.6825587E+001, 3.9187622E+001, 4.0507832E+001, 4.2473123E+001, 4.4759374E+001, 4.5642681E+001, 2.2922082E+001, 2.3831698E+001, 2.4622593E+001, 2.5682505E+001, 2.6218435E+001, 2.7002424E+001, 2.8033752E+001, 3.2284582E+001, 3.0244614E+001, 2.7936504E+001
 2.9040349E+000, 2.4392528E+001, 2.9040349E+000, 1.9863655E+001, 2.9040349E+000, 6.3258673E+001, 7.9608393E+000, 8.4644383E+000, 8.9650519E+000, 9.5865600E+000, 1.0455915E+001, 1.0958803E+001, 1.2048346E+001, 1.2942752E+001, 1.3796227E+001, 1.4802590E+001, 1.5690177E+001, 1.6805155E+001, 1.9196038E+001, 2.0468956E+001, 2.1832510E+001, 2.3294547E+001, 2.4855319E+001, 2.6110950E+001, 2.7809623E+001, 2.9570322E+001, 3.1368458E+001, 3.3243654E+001, 3.5169701E+001, 3.7111247E+001, 3.7321025E+001, 3.9914258E+001, 4.0991960E+001, 4.2683047E+001, 4.4188909E+001, 4.4661817E+001, 2.4392281E+001, 2.5282388E+001, 2.6121417E+001, 2.6910974E+001, 2.7139046E+001, 2.7023423E+001, 2.8200190E+001, 3.1669584E+001, 2.9524340E+001, 2.7269264E+001
 3.0090747E+000, 2.5360905E+001, 3.0090747E+000, 2.0743711E+001, 3.0090747E+000, 6.5004632E+001, 8.0633205E+000, 8.5461598E+000, 9.0795627E+000, 9.6943676E+000, 1.0525355E+001, 1.1018470E+001, 1.2077418E+001, 1.2938799E+001, 1.3728960E+001, 1.4696733E+001, 1.5583570E+001, 1.6671883E+001, 1.9142429E+001, 2.0418575E+001, 2.1780985E+001, 2.3236501E+001, 2.4787486E+001, 2.6096881E+001, 2.7811508E+001, 2.9625818E+001, 3.1519807E+001, 3.3508880E+001, 3.5523723E+001, 3.7492111E+001, 3.7572748E+001, 3.9107709E+001, 4.0048313E+001, 4.2039978E+001, 4.3351495E+001, 4.4128310E+001, 2.4265885E+001, 2.5337094E+001, 2.6487205E+001, 2.7317595E+001, 2.7687803E+001, 2.7445559E+001, 2.9520680E+001, 3.2584493E+001, 3.0433175E+001, 2.8235325E+001
 3.1009845E+000, 2.6239566E+001, 3.1009845E+000, 2.1522176E+001, 3.1009845E+000, 6.7018726E+001, 8.7672589E+000, 9.3026214E+000, 9.8612075E+000, 1.0538122E+001, 1.1456684E+001, 1.1993490E+001, 1.3145074E+001, 1.4079574E+001, 1.4922143E+001, 1.5958412E+001, 1.6934759E+001, 1.8079579E+001, 2.0823677E+001, 2.2112984E+001, 2.3478268E+001, 2.4928103E+001, 2.6456465E+001, 2.7757926E+001, 2.9357658E+001, 3.0981258E+001, 3.2623236E+001, 3.4339663E+001, 3.6115500E+001, 3.7966594E+001, 3.8161703E+001, 3.8390846E+001, 3.9455527E+001, 4.1495264E+001, 4.2097726E+001, 4.2700896E+001, 2.5850031E+001, 2.6831761E+001, 2.7803363E+001, 2.8278449E+001, 2.8352077E+001, 2.6609696E+001, 2.8948578E+001, 3.1012509E+001, 2.9455508E+001, 2.7406618E+001
 3.2060243E+000, 2.7159743E+001, 3.2060243E+000, 2.1964256E+001, 3.2060243E+000, 6.9029735E+001, 8.9139296E+000, 9.4445792E+000, 1.0003520E+001, 1.0673142E+001, 1.1560669E+001, 1.2091654E+001, 1.3234059E+001, 1.4165385E+001, 1.4987414E+001, 1.6029106E+001, 1.7034845E+001, 1.8187713E+001, 2.0653480E+001, 2.1948781E+001, 2.3323135E+001, 2.4785985E+001, 2.6336643E+001, 2.7690015E+001, 2.9371989E+001, 3.1130894E+001, 3.2937900E+001, 3.4783412E+001, 3.6572725E+001, 3.8253022E+001, 3.8033321E+001, 3.6349638E+001, 3.7483350E+001, 3.9499611E+001, 3.9794437E+001, 4.0781455E+001, 2.5785130E+001, 2.7222868E+001, 2.8268701E+001, 2.8856833E+001, 2.9272647E+001, 2.7165911E+001, 2.9889190E+001, 3.0798757E+001, 2.9648719E+001, 2.7755727E+001
 3.3030783E+000, 2.8083441E+001, 3.3030783E+000, 2.2523689E+001, 3.3030783E+000, 7.0877384E+001, 1.0078545E+001, 1.0638836E+001, 1.1141646E+001, 1.1858555E+001, 1.2821505E+001, 1.3394397E+001, 1.4627438E+001, 1.5628607E+001, 1.6489887E+001, 1.7586354E+001, 1.8669672E+001, 1.9863727E+001, 2.1571624E+001, 2.2814343E+001, 2.4130446E+001, 2.5526357E+001, 2.6982916E+001, 2.8229053E+001, 2.9704977E+001, 3.1198766E+001, 3.2711445E+001, 3.4268766E+001, 3.5829087E+001, 3.7405766E+001, 3.7246141E+001, 3.4648762E+001, 3.5828496E+001, 3.7315897E+001, 3.6876904E+001, 3.7918116E+001, 2.6535508E+001, 2.7858191E+001, 2.8489255E+001, 2.8857435E+001, 2.9161118E+001, 2.5822501E+001, 2.8632775E+001, 2.8861920E+001, 2.8396214E+001, 2.6622835E+001
 3.4092695E+000, 2.8802490E+001, 3.4092695E+000, 2.2867984E+001, 3.4092695E+000, 7.2693983E+001, 1.0305418E+001, 1.0859046E+001, 1.1322719E+001, 1.2021874E+001, 1.2928357E+001, 1.3486046E+001, 1.4689857E+001, 1.5672147E+001, 1.6496353E+001, 1.7589099E+001, 1.8669531E+001, 1.9874038E+001, 2.1173669E+001, 2.2361064E+001, 2.3612532E+001, 2.4933289E+001, 2.6304823E+001, 2.7427223E+001, 2.8840130E+001, 3.0289671E+001, 3.1742371E+001, 3.3177566E+001, 3.4543133E+001, 3.5845226E+001, 3.5440501E+001, 3.1685795E+001, 3.3050863E+001, 3.4342392E+001, 3.3838643E+001, 3.4991753E+001, 2.6088953E+001, 2.7416448E+001, 2.7765655E+001, 2.8480863E+001, 2.9127163E+001, 2.6279411E+001, 2.8662471E+001, 2.7909909E+001, 2.8125311E+001, 2.6567404E+001
 3.5036616E+000, 2.9405582E+001, 3.5036616E+000, 2.3072980E+001, 3.5036616E+000, 7.4531136E+001, 1.1516345E+001, 1.2115094E+001, 1.2498018E+001, 1.3231739E+001, 1.4186028E+001, 1.4755135E+001, 1.5968519E+001, 1.6943242E+001, 1.7715083E+001, 1.8764879E+001, 1.9658172E+001, 2.0799519E+001, 2.1159783E+001, 2.2267719E+001, 2.3444401E+001, 2.4682162E+001, 2.5941109E+001, 2.6854063E+001, 2.8080970E+001, 2.9322871E+001, 3.0565826E+001, 3.1798521E+001, 3.2981586E+001, 3.4090130E+001, 3.3457037E+001, 2.9227925E+001, 3.0347872E+001, 3.1057083E+001, 3.0302511E+001, 3.1725065E+001, 2.5905202E+001, 2.6810990E+001, 2.6887363E+001, 2.7573248E+001, 2.8081544E+001, 2.4911726E+001, 2.6900194E+001, 2.5566215E+001, 2.6460584E+001, 2.5084510E+001
 3.6098528E+000, 2.9891418E+001, 3.6098528E+000, 2.3340571E+001, 3.6098528E+000, 7.6458050E+001, 1.1574997E+001, 1.2121369E+001, 1.2448032E+001, 1.3105802E+001, 1.3935265E+001, 1.4461071E+001, 1.5602926E+001, 1.6539821E+001, 1.7296739E+001, 1.8334748E+001, 1.9208924E+001, 2.0328818E+001, 2.0210528E+001, 2.1211167E+001, 2.2263546E+001, 2.3360258E+001, 2.4466874E+001, 2.5212552E+001, 2.6295370E+001, 2.7384785E+001, 2.8437743E+001, 2.9444268E+001, 3.0417029E+001, 3.1361589E+001, 3.0767051E+001, 2.7155077E+001, 2.8448977E+001, 2.8771921E+001, 2.7877792E+001, 2.9166179E+001, 2.4545679E+001, 2.5261855E+001, 2.5397725E+001, 2.6376598E+001, 2.6978283E+001, 2.4895423E+001, 2.6594448E+001, 2.5236432E+001, 2.6410474E+001, 2.5154773E+001
 3.7042449E+000, 3.0186175E+001, 3.7042449E+000, 2.3667581E+001, 3.7042449E+000, 7.8386634E+001, 1.2062108E+001, 1.2660743E+001, 1.3014427E+001, 1.3687700E+001, 1.4500726E+001, 1.5006902E+001, 1.6091253E+001, 1.6970915E+001, 1.7639586E+001, 1.8604043E+001, 1.9282156E+001, 2.0320524E+001, 1.9868200E+001, 2.0816882E+001, 2.1805437E+001, 2.2810652E+001, 2.3788874E+001, 2.4326689E+001, 2.5248130E+001, 2.6173999E+001, 2.7050386E+001, 2.7839063E+001, 2.8531282E+001, 2.9118717E+001, 2.8179259E+001, 2.5124985E+001, 2.6290159E+001, 2.6454537E+001, 2.5741085E+001, 2.7229899E+001, 2.3891056E+001, 2.4086203E+001, 2.4179191E+001, 2.5149080E+001, 2.5602693E+001, 2.3874621E+001, 2.5039721E+001, 2.3372719E+001, 2.4890052E+001, 2.3806690E+001
 3.8104361E+000, 3.0430354E+001, 3.8104361E+000, 2.4289688E+001, 3.8104361E+000, 8.0333940E+001, 1.1782472E+001, 1.2329697E+001, 1.2695841E+001, 1.3311970E+001, 1.4050742E+001, 1.4530207E+001, 1.5565647E+001, 1.6409252E+001, 1.7048487E+001, 1.7959188E+001, 1.8592585E+001, 1.9546422E+001, 1.9127046E+001, 1.9992300E+001, 2.0888932E+001, 2.1786553E+001, 2.2641638E+001, 2.3087937E+001, 2.3880191E+001, 2.4677686E+001, 2.5427026E+001, 2.6111575E+001, 2.6758326E+001, 2.7346893E+001, 2.6511027E+001, 2.3768457E+001, 2.4802968E+001, 2.4537886E+001, 2.3676490E+001, 2.5054953E+001, 2.2720204E+001, 2.2765773E+001, 2.2951513E+001, 2.3971818E+001, 2.4427082E+001, 2.3312858E+001, 2.4392130E+001, 2.3151300E+001, 2.4653114E+001, 2.3604658E+001
 3.9048282E+000, 3.0713581E+001, 3.9048282E+000, 2.5076444E+001, 3.9048282E+000, 8.2119129E+001, 1.1672654E+001, 1.2228187E+001, 1.2643095E+001, 1.3241237E+001, 1.3935580E+001, 1.4388212E+001, 1.5363315E+001, 1.6157304E+001, 1.6754496E+001, 1.7611017E+001, 1.8183033E+001, 1.9075694E+001, 1.8729744E+001, 1.9547367E+001, 2.0387894E+001, 2.1219399E+001, 2.2003640E+001, 2.2361253E+001, 2.3082211E+001, 2.3785644E+001, 2.4385786E+001, 2.4847867E+001, 2.5214714E+001, 2.5508650E+001, 2.4490503E+001, 2.1776204E+001, 2.2853408E+001, 2.2615538E+001, 2.1987724E+001, 2.3402235E+001, 2.2045498E+001, 2.2016967E+001, 2.2396624E+001, 2.3272015E+001, 2.3577126E+001, 2.2014397E+001, 2.2536073E+001, 2.1576290E+001, 2.3179715E+001, 2.2350287E+001
 4.0110194E+000, 3.1155355E+001, 4.0110194E+000, 2.5826880E+001, 4.0110194E+000, 8.3945853E+001, 1.1533657E+001, 1.2078285E+001, 1.2557155E+001, 1.3140582E+001, 1.3810056E+001, 1.4246917E+001, 1.5179773E+001, 1.5930976E+001, 1.6468863E+001, 1.7259410E+001, 1.7793387E+001, 1.8616078E+001, 1.8013770E+001, 1.8753094E+001, 1.9498635E+001, 2.0211505E+001, 2.0858420E+001, 2.1154458E+001, 2.1755207E+001, 2.2369696E+001, 2.2921010E+001, 2.3386936E+001, 2.3811335E+001, 2.4157805E+001, 2.3170202E+001, 2.0458944E+001, 2.1276461E+001, 2.0775758E+001, 2.0084508E+001, 2.1384583E+001, 2.0808988E+001, 2.0596893E+001, 2.1019053E+001, 2.1882251E+001, 2.2220426E+001, 2.0971002E+001, 2.1455015E+001, 2.1117160E+001, 2.2629137E+001, 2.1793780E+001
 4.1054115E+000, 3.1670872E+001, 4.1054115E+000, 2.6456734E+001, 4.1054115E+000, 8.5718915E+001, 1.1196502E+001, 1.1732196E+001, 1.2236468E+001, 1.2806334E+001, 1.3462443E+001, 1.3885583E+001, 1.4786033E+001, 1.5507179E+001, 1.6016680E+001, 1.6762858E+001, 1.7272816E+001, 1.8037925E+001, 1.7347015E+001, 1.8038736E+001, 1.8735103E+001, 1.9398561E+001, 1.9998209E+001, 2.0242334E+001, 2.0768681E+001, 2.1256509E+001, 2.1609678E+001, 2.1825017E+001, 2.2003184E+001, 2.2170696E+001, 2.1225189E+001, 1.8912612E+001, 1.9792313E+001, 1.9291252E+001, 1.8740508E+001, 1.9942111E+001, 1.9925436E+001, 1.9872921E+001, 2.0527980E+001, 2.1229454E+001, 2.1404592E+001, 2.0156971E+001, 2.0373566E+001, 2.0045941E+001, 2.1193679E+001, 2.0556502E+001
 4.2116027E+000, 3.2151091E+001, 4.2116027E+000, 2.7116682E+001, 4.2116027E+000, 8.7581544E+001, 1.1074445E+001, 1.1597584E+001, 1.2159849E+001, 1.2707480E+001, 1.3308093E+001, 1.3708234E+001, 1.4555690E+001, 1.5229790E+001, 1.5670450E+001, 1.6358258E+001, 1.6885728E+001, 1.7594488E+001, 1.6767098E+001, 1.7383199E+001, 1.7978784E+001, 1.8518004E+001, 1.8987891E+001, 1.9225413E+001, 1.9676019E+001, 2.0125086E+001, 2.0468298E+001, 2.0699661E+001, 2.0899305E+001, 2.1018699E+001, 1.9956167E+001, 1.7966701E+001, 1.8535100E+001, 1.7904756E+001, 1.7474460E+001, 1.8591588E+001, 1.8784646E+001, 1.8555378E+001, 1.9106908E+001, 1.9657897E+001, 1.9802788E+001, 1.9023333E+001, 1.9304727E+001, 1.9552010E+001, 2.0705624E+001, 2.0073512E+001
 4.3059948E+000, 3.2641223E+001, 4.3059948E+000, 2.7602979E+001, 4.3059948E+000, 8.9544488E+001, 1.0567484E+001, 1.1075290E+001, 1.1639291E+001, 1.2175338E+001, 1.2769881E+001, 1.3156516E+001, 1.3966951E+001, 1.4602384E+001, 1.5006142E+001, 1.5636506E+001, 1.6124644E+001, 1.6765068E+001, 1.6062263E+001, 1.6623315E+001, 1.7163498E+001, 1.7649947E+001, 1.8070341E+001, 1.8266896E+001, 1.8634009E+001, 1.8950602E+001, 1.9126814E+001, 1.9209502E+001, 1.9321700E+001, 1.9410548E+001, 1.8521481E+001, 1.7103196E+001, 1.7542650E+001, 1.6656021E+001, 1.6397281E+001, 1.7318658E+001, 1.7897485E+001, 1.8022354E+001, 1.8824922E+001, 1.9312549E+001, 1.9414159E+001, 1.8962032E+001, 1.9090160E+001, 1.9186874E+001, 1.9969595E+001, 1.9430780E+001
 4.4003870E+000, 3.3020118E+001, 4.4003870E+000, 2.8212791E+001, 4.4003870E+000, 9.1376063E+001, 1.0509319E+001, 1.0988048E+001, 1.1529005E+001, 1.2035133E+001, 1.2579974E+001, 1.2945433E+001, 1.3710806E+001, 1.4308857E+001, 1.4666875E+001, 1.5257126E+001, 1.5786161E+001, 1.6395241E+001, 1.5884704E+001, 1.6392691E+001, 1.6863438E+001, 1.7276472E+001, 1.7639189E+001, 1.7886188E+001, 1.8239042E+001, 1.8529502E+001, 1.8650492E+001, 1.8658785E+001, 1.8679087E+001, 1.8628910E+001, 1.7618791E+001, 1.6208397E+001, 1.6496542E+001, 1.5638147E+001, 1.5622681E+001, 1.6439286E+001, 1.7397596E+001, 1.7465091E+001, 1.7991468E+001, 1.8168032E+001, 1.8229552E+001, 1.7725118E+001, 1.7889137E+001, 1.8422042E+001, 1.9269323E+001, 1.8789755E+001
 4.5065781E+000, 3.3431830E+001, 4.5065781E+000, 2.8933563E+001, 4.5065781E+000, 9.3212702E+001, 1.0233486E+001, 1.0702729E+001, 1.1245865E+001, 1.1743063E+001, 1.2270444E+001, 1.2622452E+001, 1.3350822E+001, 1.3910525E+001, 1.4220259E+001, 1.4755747E+001, 1.5243188E+001, 1.5787708E+001, 1.5266970E+001, 1.5710432E+001, 1.6111045E+001, 1.6452835E+001, 1.6745057E+001, 1.6914911E+001, 1.7179968E+001, 1.7373394E+001, 1.7434244E+001, 1.7463268E+001, 1.7545044E+001, 1.7509218E+001, 1.6668370E+001, 1.5642850E+001, 1.5535847E+001, 1.4518375E+001, 1.4773176E+001, 1.5500112E+001, 1.6622306E+001, 1.7006203E+001, 1.7602661E+001, 1.7810088E+001, 1.8039711E+001, 1.7896902E+001, 1.7993650E+001, 1.8358154E+001, 1.8985731E+001, 1.8560735E+001
 4.6045100E+000, 3.3700444E+001, 4.6045100E+000, 2.9457970E+001, 4.6045100E+000, 9.4912369E+001, 1.0424784E+001, 1.0873665E+001, 1.1340206E+001, 1.1809354E+001, 1.2296587E+001, 1.2625650E+001, 1.3303140E+001, 1.3821394E+001, 1.4095732E+001, 1.4597221E+001, 1.5049991E+001, 1.5575344E+001, 1.5172562E+001, 1.5576659E+001, 1.5941689E+001, 1.6264855E+001, 1.6556178E+001, 1.6736067E+001, 1.6955537E+001, 1.7032960E+001, 1.6926213E+001, 1.6785017E+001, 1.6710819E+001, 1.6529115E+001, 1.5688595E+001, 1.4865579E+001, 1.4628283E+001, 1.3769183E+001, 1.4197200E+001, 1.4719278E+001, 1.6446980E+001, 1.6703988E+001, 1.6938202E+001, 1.7021597E+001, 1.7263772E+001, 1.6753522E+001, 1.6821809E+001, 1.7233767E+001, 1.7775157E+001, 1.7388001E+001
 4.7083413E+000, 3.4215817E+001, 4.7083413E+000, 3.0220635E+001, 4.7083413E+000, 9.6421035E+001, 1.0247328E+001, 1.0680950E+001, 1.1153961E+001, 1.1607571E+001, 1.2062506E+001, 1.2379008E+001, 1.3022878E+001, 1.3505623E+001, 1.3731823E+001, 1.4180863E+001, 1.4577803E+001, 1.5034313E+001, 1.4499975E+001, 1.4808950E+001, 1.5062906E+001, 1.5272659E+001, 1.5466017E+001, 1.5569844E+001, 1.5756260E+001, 1.5862210E+001, 1.5887410E+001, 1.5951092E+001, 1.6002948E+001, 1.5795049E+001, 1.5093710E+001, 1.4425402E+001, 1.3721951E+001, 1.2894440E+001, 1.3440024E+001, 1.3924710E+001, 1.5475586E+001, 1.5854447E+001, 1.6153037E+001, 1.6514769E+001, 1.7023627E+001, 1.6906517E+001, 1.6948021E+001, 1.7182937E+001, 1.7682692E+001, 1.7381937E+001
 4.8121727E+000, 3.4604597E+001, 4.8121727E+000, 3.1086549E+001, 4.8121727E+000, 9.7907924E+001, 1.0395956E+001, 1.0821729E+001, 1.1259668E+001, 1.1702055E+001, 1.2143122E+001, 1.2447595E+001, 1.3061582E+001, 1.3519318E+001, 1.3728908E+001, 1.4162630E+001, 1.4511895E+001, 1.4959443E+001, 1.4521051E+001, 1.4826320E+001, 1.5093109E+001, 1.5331540E+001, 1.5544969E+001, 1.5597060E+001, 1.5662596E+001, 1.5563383E+001, 1.5362025E+001, 1.5236190E+001, 1.5146175E+001, 1.4888554E+001, 1.4348311E+001, 1.3977997E+001, 1.3225108E+001, 1.2635975E+001, 1.3253516E+001, 1.3635779E+001, 1.5567186E+001, 1.5672833E+001, 1.5709745E+001, 1.5982697E+001, 1.6359540E+001, 1.6018363E+001, 1.6036753E+001, 1.6146424E+001, 1.6579983E+001, 1.6309210E+001
 4.9012308E+000, 3.4928676E+001, 4.9012308E+000, 3.1694952E+001, 4.9012308E+000, 9.9240394E+001, 1.0183158E+001, 1.0593707E+001, 1.1043444E+001, 1.1475555E+001, 1.1895785E+001, 1.2186640E+001, 1.2761546E+001, 1.3181097E+001, 1.3349546E+001, 1.3739203E+001, 1.4035708E+001, 1.4421213E+001, 1.3809969E+001, 1.4019917E+001, 1.4189123E+001, 1.4349562E+001, 1.4522049E+001, 1.4545218E+001, 1.4659044E+001, 1.4686869E+001, 1.4699508E+001, 1.4775773E+001, 1.4730506E+001, 1.4427543E+001, 1.4032089E+001, 1.3803009E+001, 1.2847806E+001, 1.2325648E+001, 1.2956878E+001, 1.3321612E+001, 1.4624534E+001, 1.4813108E+001, 1.4996427E+001, 1.5551880E+001, 1.6097322E+001, 1.6132116E+001, 1.6108722E+001, 1.6199455E+001, 1.6691954E+001, 1.6478221E+001
 5.0063662E+000, 3.5318616E+001, 5.0063662E+000, 3.2408618E+001, 5.0063662E+000, 1.0053065E+002, 1.0219387E+001, 1.0628702E+001, 1.1094998E+001, 1.1526788E+001, 1.1943544E+001, 1.2228038E+001, 1.2786114E+001, 1.3193553E+001, 1.3359306E+001, 1.3748514E+001, 1.4024497E+001, 1.4406998E+001, 1.3779757E+001, 1.4014731E+001, 1.4228148E+001, 1.4440032E+001, 1.4636732E+001, 1.4613773E+001, 1.4591302E+001, 1.4425345E+001, 1.4256441E+001, 1.4196871E+001, 1.4070205E+001, 1.3826974E+001, 1.3637760E+001, 1.3629996E+001, 1.2631236E+001, 1.2356066E+001, 1.2971026E+001, 1.3169448E+001, 1.4705239E+001, 1.4670012E+001, 1.4692514E+001, 1.5123595E+001, 1.5541426E+001, 1.5449694E+001, 1.5358842E+001, 1.5382118E+001, 1.5961584E+001, 1.5778265E+001
 5.1047909E+000, 3.5538130E+001, 5.1047909E+000, 3.2996611E+001, 5.1047909E+000, 1.0185308E+002, 9.9470154E+000, 1.0339827E+001, 1.0801462E+001, 1.1210477E+001, 1.1581287E+001, 1.1839132E+001, 1.2342987E+001, 1.2713872E+001, 1.2855044E+001, 1.3210535E+001, 1.3454225E+001, 1.3772331E+001, 1.3249658E+001, 1.3418855E+001, 1.3586809E+001, 1.3787160E+001, 1.4005258E+001, 1.4037372E+001, 1.4083136E+001, 1.4043573E+001, 1.4042056E+001, 1.4084182E+001, 1.3924453E+001, 1.3655308E+001, 1.3580303E+001, 1.3565451E+001, 1.2524872E+001, 1.2371922E+001, 1.2933281E+001, 1.3059518E+001, 1.4020880E+001, 1.3994221E+001, 1.4144253E+001, 1.4724377E+001, 1.5211452E+001, 1.5362628E+001, 1.5303850E+001, 1.5409789E+001, 1.6079869E+001, 1.5910474E+001
 5.2032156E+000, 3.6026532E+001, 5.2032156E+000, 3.3569943E+001, 5.2032156E+000, 1.0329052E+002, 9.8405902E+000, 1.0237845E+001, 1.0718845E+001, 1.1133778E+001, 1.1512924E+001, 1.1769650E+001, 1.2269000E+001, 1.2637222E+001, 1.2785858E+001, 1.3147842E+001, 1.3397362E+001, 1.3731306E+001, 1.3278787E+001, 1.3506505E+001, 1.3734344E+001, 1.3969598E+001, 1.4163435E+001, 1.4124206E+001, 1.4016977E+001, 1.3822645E+001, 1.3720585E+001, 1.3729018E+001, 1.3620636E+001, 1.3545926E+001, 1.3612671E+001, 1.3487143E+001, 1.2425857E+001, 1.2508849E+001, 1.2998809E+001, 1.2955261E+001, 1.4192931E+001, 1.4156858E+001, 1.4162584E+001, 1.4609186E+001, 1.5031695E+001, 1.4848218E+001, 1.4793251E+001, 1.4835025E+001, 1.5427728E+001, 1.5307850E+001
 5.3016402E+000, 3.6429990E+001, 5.3016402E+000, 3.4307418E+001, 5.3016402E+000, 1.0477342E+002, 9.6428917E+000, 1.0019975E+001, 1.0475228E+001, 1.0860780E+001, 1.1191843E+001, 1.1430622E+001, 1.1905520E+001, 1.2263243E+001, 1.2403483E+001, 1.2739176E+001, 1.2998071E+001, 1.3271748E+001, 1.2899191E+001, 1.3073561E+001, 1.3286296E+001, 1.3544402E+001, 1.3785090E+001, 1.3832326E+001, 1.3812518E+001, 1.3741351E+001, 1.3747365E+001, 1.3768892E+001, 1.3592199E+001, 1.3498648E+001, 1.3653644E+001, 1.3568160E+001, 1.2636848E+001, 1.2883445E+001, 1.3370464E+001, 1.3270559E+001, 1.3731931E+001, 1.3635358E+001, 1.3753876E+001, 1.4364039E+001, 1.4827756E+001, 1.4821672E+001, 1.4921887E+001, 1.4883941E+001, 1.5411583E+001, 1.5266522E+001
 5.4000649E+000, 3.6930226E+001, 5.4000649E+000, 3.4901834E+001, 5.4000649E+000, 1.0635873E+002, 9.5349249E+000, 9.9162877E+000, 1.0368462E+001, 1.0756869E+001, 1.1092733E+001, 1.1330335E+001, 1.1803385E+001, 1.2162124E+001, 1.2314425E+001, 1.2660705E+001, 1.2931866E+001, 1.3229117E+001, 1.2982988E+001, 1.3218379E+001, 1.3476107E+001, 1.3733794E+001, 1.3913136E+001, 1.3901890E+001, 1.3800622E+001, 1.3695109E+001, 1.3711669E+001, 1.3772271E+001, 1.3712749E+001, 1.3789369E+001, 1.3870766E+001, 1.3040889E+001, 1.2230639E+001, 1.2643224E+001, 1.2969799E+001, 1.2821970E+001, 1.3898442E+001, 1.3821194E+001, 1.3914373E+001, 1.4454009E+001, 1.4792677E+001, 1.4228579E+001, 1.4393755E+001, 1.4031475E+001, 1.4477614E+001, 1.4359439E+001
