s,C,C,C,C,C,C,C,C,C,C,C,C
 4.2431945E+001, 6.3611424E+001, 3.7289709E+001, 2.3391873E+001, 1.5123000E+001, 9.7229443E+001, 5.8565372E+001, 3.7370443E+001, 2.4453490E+001, 7.8039842E+001, 4.6227205E+001, 2.9158082E+001, 1.8898454E+001
 4.2631156E+001, 6.3609512E+001, 3.7213733E+001, 2.3397000E+001, 1.5180309E+001, 9.7234293E+001, 5.8547049E+001, 3.7372653E+001, 2.4473852E+001, 7.8024224E+001, 4.6192151E+001, 2.9167218E+001, 1.8947223E+001
 4.2830367E+001, 6.3609512E+001, 3.7213733E+001, 2.3397000E+001, 1.5180309E+001, 9.7234293E+001, 5.8547049E+001, 3.7372653E+001, 2.4473852E+001, 7.8024224E+001, 4.6192151E+001, 2.9167218E+001, 1.8947223E+001
 4.3029578E+001, 6.3781843E+001, 3.7138308E+001, 2.3385007E+001, 1.5192092E+001, 9.7278057E+001, 5.8524770E+001, 3.7370736E+001, 2.4485457E+001, 7.8099906E+001, 4.6155646E+001, 2.9167220E+001, 1.8975382E+001
 4.3228789E+001, 6.3781843E+001, 3.7138308E+001, 2.3385007E+001, 1.5192092E+001, 9.7278057E+001, 5.8524770E+001, 3.7370736E+001, 2.4485457E+001, 7.8099906E+001, 4.6155646E+001, 2.9167220E+001, 1.8975382E+001
 4.3428000E+001, 6.3992382E+001, 3.7064136E+001, 2.3357671E+001, 1.5164178E+001, 9.7317010E+001, 5.8498266E+001, 3.7364887E+001, 2.4489430E+001, 7.8211967E+001, 4.6112115E+001, 2.9157610E+001, 1.8981767E+001
 4.3627211E+001, 6.3992382E+001, 3.7064136E+001, 2.3357671E+001, 1.5164178E+001, 9.7317010E+001, 5.8498266E+001, 3.7364887E+001, 2.4489430E+001, 7.8211967E+001, 4.6112115E+001, 2.9157610E+001, 1.8981767E+001
 4.3826422E+001, 6.4059123E+001, 3.6991694E+001, 2.3317699E+001, 1.5113808E+001, 9.7311504E+001, 5.8475587E+001, 3.7354502E+001, 2.4488250E+001, 7.8270167E+001, 4.6063244E+001, 2.9138642E+001, 1.8971621E+001
 4.4025633E+001, 6.4059123E+001, 3.6991694E+001, 2.3317699E+001, 1.5113808E+001, 9.7311504E+001, 5.8475587E+001, 3.7354502E+001, 2.4488250E+001, 7.8270167E+001, 4.6063244E+001, 2.9138642E+001, 1.8971621E+001
 4.4224844E+001, 6.3963281E+001, 3.6927204E+001, 2.3270085E+001, 1.5059027E+001, 9.7284274E+001, 5.8451475E+001, 3.7341182E+001, 2.4484613E+001, 7.8249918E+001, 4.6013740E+001, 2.9112174E+001, 1.8952474E+001
 4.4424055E+001, 6.3963281E+001, 3.6927204E+001, 2.3270085E+001, 1.5059027E+001, 9.7284274E+001, 5.8451475E+001, 3.7341182E+001, 2.4484613E+001, 7.8249918E+001, 4.6013740E+001, 2.9112174E+001, 1.8952474E+001
 4.4623266E+001, 6.3839026E+001, 3.6879463E+001, 2.3224482E+001, 1.5012255E+001, 9.7262648E+001, 5.8429118E+001, 3.7327134E+001, 2.4480341E+001, 7.8202522E+001, 4.5969754E+001, 2.9082947E+001, 1.8930939E+001
 4.4822477E+001, 6.3839026E+001, 3.6879463E+001, 2.3224482E+001, 1.5012255E+001, 9.7262648E+001, 5.8429118E+001, 3.7327134E+001, 2.4480341E+001, 7.8202522E+001, 4.5969754E+001, 2.9082947E+001, 1.8930939E+001
 4.5021688E+001, 6.3764904E+001, 3.6855239E+001, 2.3182330E+001, 1.4978987E+001, 9.7247200E+001, 5.8411545E+001, 3.7310809E+001, 2.4476606E+001, 7.8164484E+001, 4.5936843E+001, 2.9052390E+001, 1.8911365E+001
 4.5220899E+001, 6.3764904E+001, 3.6855239E+001, 2.3182330E+001, 1.4978987E+001, 9.7247200E+001, 5.8411545E+001, 3.7310809E+001, 2.4476606E+001, 7.8164484E+001, 4.5936843E+001, 2.9052390E+001, 1.8911365E+001
 4.5420110E+001, 6.3727541E+001, 3.6860902E+001, 2.3131774E+001, 1.4960511E+001, 9.7231098E+001, 5.8402157E+001, 3.7288543E+001, 2.4474295E+001, 7.8135750E+001, 4.5920620E+001, 2.9019194E+001, 1.8896376E+001
 4.5619321E+001, 6.3727541E+001, 3.6860902E+001, 2.3131774E+001, 1.4960511E+001, 9.7231098E+001, 5.8402157E+001, 3.7288543E+001, 2.4474295E+001, 7.8135750E+001, 4.5920620E+001, 2.9019194E+001, 1.8896376E+001
 4.5818532E+001, 6.3694809E+001, 3.6894790E+001, 2.3075945E+001, 1.4955059E+001, 9.7211027E+001, 5.8399976E+001, 3.7262571E+001, 2.4473501E+001, 7.8106395E+001, 4.5922723E+001, 2.8981137E+001, 1.8886927E+001
 4.6017743E+001, 6.3694809E+001, 3.6894790E+001, 2.3075945E+001, 1.4955059E+001, 9.7211027E+001, 5.8399976E+001, 3.7262571E+001, 2.4473501E+001, 7.8106395E+001, 4.5922723E+001, 2.8981137E+001, 1.8886927E+001
 4.6216954E+001, 6.3659568E+001, 3.6939643E+001, 2.3030576E+001, 1.4957519E+001, 9.7190669E+001, 5.8393953E+001, 3.7238651E+001, 2.4473432E+001, 7.8075038E+001, 4.5936363E+001, 2.8942119E+001, 1.8881877E+001
 4.6416165E+001, 6.3659568E+001, 3.6939643E+001, 2.3030576E+001, 1.4957519E+001, 9.7190669E+001, 5.8393953E+001, 3.7238651E+001, 2.4473432E+001, 7.8075038E+001, 4.5936363E+001, 2.8942119E+001, 1.8881877E+001
 4.6615376E+001, 6.3624345E+001, 3.6977205E+001, 2.3006670E+001, 1.4960686E+001, 9.7168548E+001, 5.8389306E+001, 3.7220356E+001, 2.4472753E+001, 7.8043188E+001, 4.5952513E+001, 2.8912498E+001, 1.8878401E+001
 4.6814587E+001, 6.3624345E+001, 3.6977205E+001, 2.3006670E+001, 1.4960686E+001, 9.7168548E+001, 5.8389306E+001, 3.7220356E+001, 2.4472753E+001, 7.8043188E+001, 4.5952513E+001, 2.8912498E+001, 1.8878401E+001
 4.7013798E+001, 6.3603200E+001, 3.6997821E+001, 2.3009575E+001, 1.4958291E+001, 9.7153497E+001, 5.8383563E+001, 3.7208087E+001, 2.4470423E+001, 7.8018204E+001, 4.5964682E+001, 2.8897126E+001, 1.8873399E+001
 4.7213009E+001, 6.3603200E+001, 3.6997821E+001, 2.3009575E+001, 1.4958291E+001, 9.7153497E+001, 5.8383563E+001, 3.7208087E+001, 2.4470423E+001, 7.8018204E+001, 4.5964682E+001, 2.8897126E+001, 1.8873399E+001
 4.7412220E+001, 6.3636143E+001, 3.6999787E+001, 2.3033400E+001, 1.4949094E+001, 9.7158733E+001, 5.8382332E+001, 3.7201040E+001, 2.4466766E+001, 7.8022050E+001, 4.5969564E+001, 2.8895275E+001, 1.8865685E+001
 4.7611431E+001, 6.3636143E+001, 3.6999787E+001, 2.3033400E+001, 1.4949094E+001, 9.7158733E+001, 5.8382332E+001, 3.7201040E+001, 2.4466766E+001, 7.8022050E+001, 4.5969564E+001, 2.8895275E+001, 1.8865685E+001
 4.7810642E+001, 6.3737610E+001, 3.6991664E+001, 2.3064079E+001, 1.4936750E+001, 9.7183000E+001, 5.8379941E+001, 3.7198793E+001, 2.4462612E+001, 7.8066633E+001, 4.5969207E+001, 2.8904542E+001, 1.8856371E+001
 4.8009853E+001, 6.3737610E+001, 3.6991664E+001, 2.3064079E+001, 1.4936750E+001, 9.7183000E+001, 5.8379941E+001, 3.7198793E+001, 2.4462612E+001, 7.8066633E+001, 4.5969207E+001, 2.8904542E+001, 1.8856371E+001
 4.8209064E+001, 6.3848417E+001, 3.6989785E+001, 2.3094412E+001, 1.4925341E+001, 9.7203745E+001, 5.8380586E+001, 3.7199129E+001, 2.4458539E+001, 7.8126885E+001, 4.5970687E+001, 2.8920925E+001, 1.8847118E+001
 4.8408275E+001, 6.3848417E+001, 3.6989785E+001, 2.3094412E+001, 1.4925341E+001, 9.7203745E+001, 5.8380586E+001, 3.7199129E+001, 2.4458539E+001, 7.8126885E+001, 4.5970687E+001, 2.8920925E+001, 1.8847118E+001
 4.8607486E+001, 6.3887566E+001, 3.7003194E+001, 2.3119802E+001, 1.4916687E+001, 9.7205161E+001, 5.8378303E+001, 3.7198755E+001, 2.4454692E+001, 7.8160949E+001, 4.5979053E+001, 2.8937647E+001, 1.8838883E+001
 4.8806697E+001, 6.3887566E+001, 3.7003194E+001, 2.3119802E+001, 1.4916687E+001, 9.7205161E+001, 5.8378303E+001, 3.7198755E+001, 2.4454692E+001, 7.8160949E+001, 4.5979053E+001, 2.8937647E+001, 1.8838883E+001
 4.9005908E+001, 6.3844974E+001, 3.7035899E+001, 2.3132561E+001, 1.4909282E+001, 9.7193126E+001, 5.8383928E+001, 3.7196973E+001, 2.4450419E+001, 7.8155702E+001, 4.5997799E+001, 2.8949758E+001, 1.8831185E+001
 4.9205119E+001, 6.3844974E+001, 3.7035899E+001, 2.3132561E+001, 1.4909282E+001, 9.7193126E+001, 5.8383928E+001, 3.7196973E+001, 2.4450419E+001, 7.8155702E+001, 4.5997799E+001, 2.8949758E+001, 1.8831185E+001
 4.9404330E+001, 6.3781124E+001, 3.7091173E+001, 2.3137151E+001, 1.4899756E+001, 9.7183161E+001, 5.8397810E+001, 3.7195627E+001, 2.4445041E+001, 7.8133289E+001, 4.6030283E+001, 2.8954441E+001, 1.8822512E+001
 4.9603541E+001, 6.3781124E+001, 3.7091173E+001, 2.3137151E+001, 1.4899756E+001, 9.7183161E+001, 5.8397810E+001, 3.7195627E+001, 2.4445041E+001, 7.8133289E+001, 4.6030283E+001, 2.8954441E+001, 1.8822512E+001
 4.9802752E+001, 6.3769495E+001, 3.7151705E+001, 2.3141567E+001, 1.4885692E+001, 9.7191129E+001, 5.8412235E+001, 3.7195424E+001, 2.4438146E+001, 7.8129137E+001, 4.6069357E+001, 2.8955309E+001, 1.8811547E+001
 5.0001963E+001, 6.3769495E+001, 3.7151705E+001, 2.3141567E+001, 1.4885692E+001, 9.7191129E+001, 5.8412235E+001, 3.7195424E+001, 2.4438146E+001, 7.8129137E+001, 4.6069357E+001, 2.8955309E+001, 1.8811547E+001
 5.0201174E+001, 6.3839598E+001, 3.7187929E+001, 2.3146867E+001, 1.4866942E+001, 9.7218419E+001, 5.8420731E+001, 3.7195414E+001, 2.4429833E+001, 7.8164017E+001, 4.6100116E+001, 2.8957121E+001, 1.8797879E+001
 5.0400385E+001, 6.3839598E+001, 3.7187929E+001, 2.3146867E+001, 1.4866942E+001, 9.7218419E+001, 5.8420731E+001, 3.7195414E+001, 2.4429833E+001, 7.8164017E+001, 4.6100116E+001, 2.8957121E+001, 1.8797879E+001
 5.0599596E+001, 6.3921342E+001, 3.7196035E+001, 2.3151167E+001, 1.4845141E+001, 9.7235562E+001, 5.8426523E+001, 3.7195475E+001, 2.4420380E+001, 7.8210261E+001, 4.6118149E+001, 2.8959078E+001, 1.8781978E+001
 5.0798807E+001, 6.3921342E+001, 3.7196035E+001, 2.3151167E+001, 1.4845141E+001, 9.7235562E+001, 5.8426523E+001, 3.7195475E+001, 2.4420380E+001, 7.8210261E+001, 4.6118149E+001, 2.8959078E+001, 1.8781978E+001
 5.0998018E+001, 6.3925278E+001, 3.7191973E+001, 2.3154541E+001, 1.4822087E+001, 9.7230984E+001, 5.8431153E+001, 3.7195717E+001, 2.4410027E+001, 7.8223572E+001, 4.6128544E+001, 2.8961048E+001, 1.8764561E+001
 5.1197229E+001, 6.3925278E+001, 3.7191973E+001, 2.3154541E+001, 1.4822087E+001, 9.7230984E+001, 5.8431153E+001, 3.7195717E+001, 2.4410027E+001, 7.8223572E+001, 4.6128544E+001, 2.8961048E+001, 1.8764561E+001
 5.1396440E+001, 6.3840741E+001, 3.7196091E+001, 2.3155913E+001, 1.4798826E+001, 9.7206630E+001, 5.8440540E+001, 3.7195375E+001, 2.4398877E+001, 7.8191036E+001, 4.6140300E+001, 2.8962303E+001, 1.8746161E+001
 5.1595651E+001, 6.3840741E+001, 3.7196091E+001, 2.3155913E+001, 1.4798826E+001, 9.7206630E+001, 5.8440540E+001, 3.7195375E+001, 2.4398877E+001, 7.8191036E+001, 4.6140300E+001, 2.8962303E+001, 1.8746161E+001
 5.1794862E+001, 6.3701274E+001, 3.7220789E+001, 2.3155327E+001, 1.4776915E+001, 9.7178943E+001, 5.8454459E+001, 3.7195023E+001, 2.4387580E+001, 7.8120882E+001, 4.6154544E+001, 2.8962646E+001, 1.8727674E+001
 5.1994073E+001, 6.3701274E+001, 3.7220789E+001, 2.3155327E+001, 1.4776915E+001, 9.7178943E+001, 5.8454459E+001, 3.7195023E+001, 2.4387580E+001, 7.8120882E+001, 4.6154544E+001, 2.8962646E+001, 1.8727674E+001
 5.2193284E+001, 6.3558911E+001, 3.7262605E+001, 2.3154875E+001, 1.4759929E+001, 9.7147159E+001, 5.8472899E+001, 3.7194868E+001, 2.4377343E+001, 7.8035335E+001, 4.6172631E+001, 2.8962925E+001, 1.8711106E+001
 5.2392495E+001, 6.3558911E+001, 3.7262605E+001, 2.3154875E+001, 1.4759929E+001, 9.7147159E+001, 5.8472899E+001, 3.7194868E+001, 2.4377343E+001, 7.8035335E+001, 4.6172631E+001, 2.8962925E+001, 1.8711106E+001
 5.2591707E+001, 6.3460227E+001, 3.7306669E+001, 2.3156142E+001, 1.4752254E+001, 9.7120520E+001, 5.8490522E+001, 3.7195343E+001, 2.4369425E+001, 7.7960007E+001, 4.6195895E+001, 2.8963920E+001, 1.8699088E+001
 5.2790918E+001, 6.3460227E+001, 3.7306669E+001, 2.3156142E+001, 1.4752254E+001, 9.7120520E+001, 5.8490522E+001, 3.7195343E+001, 2.4369425E+001, 7.7960007E+001, 4.6195895E+001, 2.8963920E+001, 1.8699088E+001
 5.2990129E+001, 6.3375614E+001, 3.7335122E+001, 2.3162643E+001, 1.4757255E+001, 9.7070400E+001, 5.8504795E+001, 3.7197782E+001, 2.4364897E+001, 7.7876473E+001, 4.6215356E+001, 2.8967546E+001, 1.8694029E+001
 5.3189340E+001, 6.3375614E+001, 3.7335122E+001, 2.3162643E+001, 1.4757255E+001, 9.7070400E+001, 5.8504795E+001, 3.7197782E+001, 2.4364897E+001, 7.7876473E+001, 4.6215356E+001, 2.8967546E+001, 1.8694029E+001
 5.3388551E+001, 6.3216321E+001, 3.7328388E+001, 2.3180304E+001, 1.4776924E+001, 9.6986774E+001, 5.8507559E+001, 3.7204072E+001, 2.4364721E+001, 7.7754783E+001, 4.6219084E+001, 2.8977176E+001, 1.8697841E+001
 5.3587762E+001, 6.3216321E+001, 3.7328388E+001, 2.3180304E+001, 1.4776924E+001, 9.6986774E+001, 5.8507559E+001, 3.7204072E+001, 2.4364721E+001, 7.7754783E+001, 4.6219084E+001, 2.8977176E+001, 1.8697841E+001
 5.3786973E+001, 6.2995835E+001, 3.7256394E+001, 2.3215618E+001, 1.4811727E+001, 9.6895359E+001, 5.8488852E+001, 3.7216275E+001, 2.4369464E+001, 7.7606536E+001, 4.6194369E+001, 2.8996886E+001, 1.8711714E+001
 5.3986184E+001, 6.2995835E+001, 3.7256394E+001, 2.3215618E+001, 1.4811727E+001, 9.6895359E+001, 5.8488852E+001, 3.7216275E+001, 2.4369464E+001, 7.7606536E+001, 4.6194369E+001, 2.8996886E+001, 1.8711714E+001
 5.4185395E+001, 6.2828567E+001, 3.7113400E+001, 2.3269569E+001, 1.4859433E+001, 9.6822630E+001, 5.8456799E+001, 3.7234187E+001, 2.4378866E+001, 7.7473092E+001, 4.6131906E+001, 2.9028408E+001, 1.8735390E+001
 5.4384606E+001, 6.2828567E+001, 3.7113400E+001, 2.3269569E+001, 1.4859433E+001, 9.6822630E+001, 5.8456799E+001, 3.7234187E+001, 2.4378866E+001, 7.7473092E+001, 4.6131906E+001, 2.9028408E+001, 1.8735390E+001
 5.4583817E+001, 6.2786381E+001, 3.6936853E+001, 2.3334559E+001, 1.4913766E+001, 9.6779792E+001, 5.8413575E+001, 3.7256026E+001, 2.4391420E+001, 7.7396496E+001, 4.6038138E+001, 2.9069144E+001, 1.8766308E+001
 5.4783028E+001, 6.2786381E+001, 3.6936853E+001, 2.3334559E+001, 1.4913766E+001, 9.6779792E+001, 5.8413575E+001, 3.7256026E+001, 2.4391420E+001, 7.7396496E+001, 4.6038138E+001, 2.9069144E+001, 1.8766308E+001
 5.4982239E+001, 6.2867341E+001, 3.6776004E+001, 2.3400022E+001, 1.4965085E+001, 9.6766544E+001, 5.8368795E+001, 3.7279782E+001, 2.4404807E+001, 7.7388881E+001, 4.5936502E+001, 2.9114276E+001, 1.8799671E+001
 5.5181450E+001, 6.2867341E+001, 3.6776004E+001, 2.3400022E+001, 1.4965085E+001, 9.6766544E+001, 5.8368795E+001, 3.7279782E+001, 2.4404807E+001, 7.7388881E+001, 4.5936502E+001, 2.9114276E+001, 1.8799671E+001
 5.5380661E+001, 6.3003937E+001, 3.6664806E+001, 2.3456983E+001, 1.5005344E+001, 9.6764180E+001, 5.8325348E+001, 3.7303467E+001, 2.4417471E+001, 7.7427271E+001, 4.5842599E+001, 2.9158777E+001, 1.8830701E+001
 5.5579872E+001, 6.3003937E+001, 3.6664806E+001, 2.3456983E+001, 1.5005344E+001, 9.6764180E+001, 5.8325348E+001, 3.7303467E+001, 2.4417471E+001, 7.7427271E+001, 4.5842599E+001, 2.9158777E+001, 1.8830701E+001
 5.5779083E+001, 6.3122337E+001, 3.6600638E+001, 2.3498362E+001, 1.5031213E+001, 9.6763805E+001, 5.8285559E+001, 3.7324870E+001, 2.4428430E+001, 7.7477289E+001, 4.5762684E+001, 2.9197787E+001, 1.8856348E+001
 5.5978294E+001, 6.3122337E+001, 3.6600638E+001, 2.3498362E+001, 1.5031213E+001, 9.6763805E+001, 5.8285559E+001, 3.7324870E+001, 2.4428430E+001, 7.7477289E+001, 4.5762684E+001, 2.9197787E+001, 1.8856348E+001
 5.6177505E+001, 6.3200264E+001, 3.6567854E+001, 2.3520071E+001, 1.5042755E+001, 9.6763832E+001, 5.8252047E+001, 3.7342591E+001, 2.4437152E+001, 7.7522590E+001, 4.5701116E+001, 2.9227499E+001, 1.8875104E+001
 5.6376716E+001, 6.3200264E+001, 3.6567854E+001, 2.3520071E+001, 1.5042755E+001, 9.6763832E+001, 5.8252047E+001, 3.7342591E+001, 2.4437152E+001, 7.7522590E+001, 4.5701116E+001, 2.9227499E+001, 1.8875104E+001
 5.6575927E+001, 6.3246287E+001, 3.6568319E+001, 2.3523345E+001, 1.5041574E+001, 9.6764756E+001, 5.8228073E+001, 3.7356481E+001, 2.4443241E+001, 7.7549586E+001, 4.5662264E+001, 2.9246671E+001, 1.8886436E+001
 5.6775138E+001, 6.3246287E+001, 3.6568319E+001, 2.3523345E+001, 1.5041574E+001, 9.6764756E+001, 5.8228073E+001, 3.7356481E+001, 2.4443241E+001, 7.7549586E+001, 4.5662264E+001, 2.9246671E+001, 1.8886436E+001
 5.6974349E+001, 6.3287328E+001, 3.6603386E+001, 2.3513702E+001, 1.5026800E+001, 9.6773469E+001, 5.8214946E+001, 3.7367149E+001, 2.4445150E+001, 7.7568298E+001, 4.5648882E+001, 2.9256560E+001, 1.8888937E+001
 5.7173560E+001, 6.3287328E+001, 3.6603386E+001, 2.3513702E+001, 1.5026800E+001, 9.6773469E+001, 5.8214946E+001, 3.7367149E+001, 2.4445150E+001, 7.7568298E+001, 4.5648882E+001, 2.9256560E+001, 1.8888937E+001
 5.7372771E+001, 6.3338569E+001, 3.6664892E+001, 2.3494602E+001, 1.4995411E+001, 9.6796505E+001, 5.8210971E+001, 3.7373919E+001, 2.4441631E+001, 7.7606264E+001, 4.5658496E+001, 2.9258104E+001, 1.8880304E+001
 5.7571982E+001, 6.3338569E+001, 3.6664892E+001, 2.3494602E+001, 1.4995411E+001, 9.6796505E+001, 5.8210971E+001, 3.7373919E+001, 2.4441631E+001, 7.7606264E+001, 4.5658496E+001, 2.9258104E+001, 1.8880304E+001
 5.7771193E+001, 6.3414180E+001, 3.6728848E+001, 2.3469585E+001, 1.4947053E+001, 9.6831934E+001, 5.8214006E+001, 3.7378052E+001, 2.4432368E+001, 7.7669200E+001, 4.5684883E+001, 2.9252830E+001, 1.8859501E+001
 5.7970404E+001, 6.3414180E+001, 3.6728848E+001, 2.3469585E+001, 1.4947053E+001, 9.6831934E+001, 5.8214006E+001, 3.7378052E+001, 2.4432368E+001, 7.7669200E+001, 4.5684883E+001, 2.9252830E+001, 1.8859501E+001
 5.8169615E+001, 6.3489376E+001, 3.6788813E+001, 2.3443330E+001, 1.4884801E+001, 9.6859371E+001, 5.8223029E+001, 3.7379951E+001, 2.4417666E+001, 7.7734091E+001, 4.5722546E+001, 2.9243220E+001, 1.8827263E+001
 5.8368826E+001, 6.3489376E+001, 3.6788813E+001, 2.3443330E+001, 1.4884801E+001, 9.6859371E+001, 5.8223029E+001, 3.7379951E+001, 2.4417666E+001, 7.7734091E+001, 4.5722546E+001, 2.9243220E+001, 1.8827263E+001
 5.8568037E+001, 6.3508999E+001, 3.6856509E+001, 2.3415560E+001, 1.4817192E+001, 9.6872302E+001, 5.8238306E+001, 3.7378971E+001, 2.4399972E+001, 7.7771869E+001, 4.5769049E+001, 2.9229655E+001, 1.8787379E+001
 5.8767248E+001, 6.3508999E+001, 3.6856509E+001, 2.3415560E+001, 1.4817192E+001, 9.6872302E+001, 5.8238306E+001, 3.7378971E+001, 2.4399972E+001, 7.7771869E+001, 4.5769049E+001, 2.9229655E+001, 1.8787379E+001
 5.8966459E+001, 6.3485842E+001, 3.6928306E+001, 2.3382606E+001, 1.4759874E+001, 9.6880656E+001, 5.8257687E+001, 3.7374130E+001, 2.4383582E+001, 7.7784439E+001, 4.5821573E+001, 2.9210812E+001, 1.8747886E+001
 5.9165670E+001, 6.3485842E+001, 3.6928306E+001, 2.3382606E+001, 1.4759874E+001, 9.6880656E+001, 5.8257687E+001, 3.7374130E+001, 2.4383582E+001, 7.7784439E+001, 4.5821573E+001, 2.9210812E+001, 1.8747886E+001
 5.9364881E+001, 6.3446250E+001, 3.6991520E+001, 2.3343712E+001, 1.4729210E+001, 9.6882081E+001, 5.8277037E+001, 3.7366067E+001, 2.4372486E+001, 7.7781236E+001, 4.5873256E+001, 2.9186473E+001, 1.8718357E+001
 5.9564092E+001, 6.3446250E+001, 3.6991520E+001, 2.3343712E+001, 1.4729210E+001, 9.6882081E+001, 5.8277037E+001, 3.7366067E+001, 2.4372486E+001, 7.7781236E+001, 4.5873256E+001, 2.9186473E+001, 1.8718357E+001
 5.9763303E+001, 6.3386097E+001, 3.7026276E+001, 2.3301289E+001, 1.4732584E+001, 9.6872655E+001, 5.8289609E+001, 3.7355113E+001, 2.4368252E+001, 7.7759272E+001, 4.5912693E+001, 2.9157831E+001, 1.8705067E+001
 5.9962514E+001, 6.3386097E+001, 3.7026276E+001, 2.3301289E+001, 1.4732584E+001, 9.6872655E+001, 5.8289609E+001, 3.7355113E+001, 2.4368252E+001, 7.7759272E+001, 4.5912693E+001, 2.9157831E+001, 1.8705067E+001
 6.0161725E+001, 6.3304962E+001, 3.7009367E+001, 2.3255005E+001, 1.4762898E+001, 9.6844602E+001, 5.8287862E+001, 3.7340603E+001, 2.4369162E+001, 7.7708829E+001, 4.5925295E+001, 2.9124843E+001, 1.8707479E+001
 6.0360936E+001, 6.3304962E+001, 3.7009367E+001, 2.3255005E+001, 1.4762898E+001, 9.6844602E+001, 5.8287862E+001, 3.7340603E+001, 2.4369162E+001, 7.7708829E+001, 4.5925295E+001, 2.9124843E+001, 1.8707479E+001
 6.0560147E+001, 6.3202292E+001, 3.6934368E+001, 2.3199763E+001, 1.4806039E+001, 9.6805750E+001, 5.8271185E+001, 3.7320663E+001, 2.4373486E+001, 7.7641571E+001, 4.5903395E+001, 2.9085088E+001, 1.8720726E+001
 6.0759358E+001, 6.3202292E+001, 3.6934368E+001, 2.3199763E+001, 1.4806039E+001, 9.6805750E+001, 5.8271185E+001, 3.7320663E+001, 2.4373486E+001, 7.7641571E+001, 4.5903395E+001, 2.9085088E+001, 1.8720726E+001
 6.0958569E+001, 6.3106771E+001, 3.6814653E+001, 2.3128672E+001, 1.4849815E+001, 9.6772474E+001, 5.8240615E+001, 3.7293536E+001, 2.4379304E+001, 7.7581495E+001, 4.5849261E+001, 2.9038608E+001, 1.8739405E+001
 6.1157780E+001, 6.3106771E+001, 3.6814653E+001, 2.3128672E+001, 1.4849815E+001, 9.6772474E+001, 5.8240615E+001, 3.7293536E+001, 2.4379304E+001, 7.7581495E+001, 4.5849261E+001, 2.9038608E+001, 1.8739405E+001
 6.1356991E+001, 6.3067442E+001, 3.6674988E+001, 2.3050259E+001, 1.4884400E+001, 9.6753104E+001, 5.8196631E+001, 3.7261162E+001, 2.4384518E+001, 7.7543289E+001, 4.5767379E+001, 2.8985123E+001, 1.8758023E+001
 6.1556202E+001, 6.3067442E+001, 3.6674988E+001, 2.3050259E+001, 1.4884400E+001, 9.6753104E+001, 5.8196631E+001, 3.7261162E+001, 2.4384518E+001, 7.7543289E+001, 4.5767379E+001, 2.8985123E+001, 1.8758023E+001
 6.1755413E+001, 6.3066693E+001, 3.6536908E+001, 2.2978312E+001, 1.4904188E+001, 9.6734230E+001, 5.8147454E+001, 3.7232317E+001, 2.4387943E+001, 7.7523509E+001, 4.5669582E+001, 2.8927430E+001, 1.8772361E+001
 6.1954624E+001, 6.3066693E+001, 3.6536908E+001, 2.2978312E+001, 1.4904188E+001, 9.6734230E+001, 5.8147454E+001, 3.7232317E+001, 2.4387943E+001, 7.7523509E+001, 4.5669582E+001, 2.8927430E+001, 1.8772361E+001
 6.2153835E+001, 6.3061052E+001, 3.6419834E+001, 2.2916311E+001, 1.4909515E+001, 9.6712803E+001, 5.8100525E+001, 3.7202938E+001, 2.4389469E+001, 7.7504631E+001, 4.5574354E+001, 2.8872033E+001, 1.8780810E+001
 6.2353046E+001, 6.3061052E+001, 3.6419834E+001, 2.2916311E+001, 1.4909515E+001, 9.6712803E+001, 5.8100525E+001, 3.7202938E+001, 2.4389469E+001, 7.7504631E+001, 4.5574354E+001, 2.8872033E+001, 1.8780810E+001
 6.2552257E+001, 6.3051674E+001, 3.6344979E+001, 2.2861916E+001, 1.4901441E+001, 9.6695192E+001, 5.8060823E+001, 3.7171998E+001, 2.4387993E+001, 7.7487270E+001, 4.5496192E+001, 2.8819307E+001, 1.8782342E+001
 6.2751468E+001, 6.3051674E+001, 3.6344979E+001, 2.2861916E+001, 1.4901441E+001, 9.6695192E+001, 5.8060823E+001, 3.7171998E+001, 2.4387993E+001, 7.7487270E+001, 4.5496192E+001, 2.8819307E+001, 1.8782342E+001
 6.2950679E+001, 6.3048634E+001, 3.6329080E+001, 2.2814694E+001, 1.4881384E+001, 9.6680018E+001, 5.8036060E+001, 3.7142031E+001, 2.4383688E+001, 7.7475442E+001, 4.5448288E+001, 2.8770069E+001, 1.8776478E+001
 6.3149890E+001, 6.3048634E+001, 3.6329080E+001, 2.2814694E+001, 1.4881384E+001, 9.6680018E+001, 5.8036060E+001, 3.7142031E+001, 2.4383688E+001, 7.7475442E+001, 4.5448288E+001, 2.8770069E+001, 1.8776478E+001
 6.3349101E+001, 6.3051722E+001, 3.6387461E+001, 2.2782557E+001, 1.4857203E+001, 9.6668166E+001, 5.8032719E+001, 3.7115876E+001, 2.4378753E+001, 7.7468846E+001, 4.5443852E+001, 2.8729019E+001, 1.8766281E+001
 6.3548312E+001, 6.3051722E+001, 3.6387461E+001, 2.2782557E+001, 1.4857203E+001, 9.6668166E+001, 5.8032719E+001, 3.7115876E+001, 2.4378753E+001, 7.7468846E+001, 4.5443852E+001, 2.8729019E+001, 1.8766281E+001
