s,kg/s,kg/s,Pa,Pa,kg/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2
 1.9000253E+002, 1.2292679E-002,-1.2352344E-002, 1.0028301E+000,-4.4462996E-001, 1.5200000E-004, 1.6130068E-001, 2.0753442E-001, 2.7905473E-002, 5.5751959E-004, 2.4728885E-007, 5.8037470E-013, 3.0728409E+002, 3.3135109E+002, 2.9670912E+002, 2.9483618E+002, 2.9002322E+002, 2.8020599E+002, 2.4877051E+002, 1.7959983E+002, 1.0401268E+002, 5.2242968E+001, 2.5249856E+001, 1.5224873E+001, 4.1187617E+002, 3.8769317E+002, 2.8297588E+002, 1.5707469E+002, 3.8859841E+002, 2.9841394E+002, 2.2400680E+002, 3.4602353E+001, 1.7344550E+001, 1.4626803E+001, 1.2536934E+001
 1.9500119E+002, 1.2322811E-002,-1.2175464E-002, 1.0241641E+000,-3.6947804E-001, 1.5200000E-004, 1.6524622E-001, 2.0763100E-001, 2.5571654E-002, 5.0038636E-004, 1.9719741E-007, 4.7186091E-013, 3.0396474E+002, 3.2980119E+002, 2.9564131E+002, 2.9498232E+002, 2.8907688E+002, 2.7714292E+002, 2.4245973E+002, 1.7181578E+002, 1.0818751E+002, 5.5794418E+001, 2.6387556E+001, 1.5751039E+001, 4.1548967E+002, 3.5356271E+002, 2.1061602E+002, 1.5212304E+002, 3.9359266E+002, 3.0580448E+002, 2.1769705E+002, 3.5202291E+001, 1.6428720E+001, 1.4132597E+001, 1.2429652E+001
 2.0000156E+002, 1.2169037E-002,-1.1876516E-002, 1.0039834E+000,-4.7799765E-001, 1.5200000E-004, 1.6587477E-001, 2.0767087E-001, 2.5200008E-002, 4.7680410E-004, 5.0353413E-008, 3.1132412E-013, 3.0786248E+002, 3.3059086E+002, 2.9716221E+002, 2.9291461E+002, 2.8580204E+002, 2.7395427E+002, 2.4047187E+002, 1.6819725E+002, 9.8781726E+001, 5.3183476E+001, 2.5725345E+001, 1.5788042E+001, 4.1100490E+002, 3.7488076E+002, 2.2447471E+002, 1.5243832E+002, 3.8967894E+002, 3.0208700E+002, 2.0916680E+002, 3.3049889E+001, 1.8705044E+001, 1.6288619E+001, 1.2107510E+001
 2.0500038E+002, 1.2128428E-002,-1.2030343E-002, 1.0049006E+000,-4.9922748E-001, 1.5200000E-004, 1.6181201E-001, 2.0752345E-001, 2.7603176E-002, 5.6400915E-004, 8.6527233E-008, 8.8480130E-013, 3.1358436E+002, 3.3643228E+002, 3.0279766E+002, 2.9819639E+002, 2.8936593E+002, 2.7807207E+002, 2.4352268E+002, 1.7726213E+002, 1.0713850E+002, 5.6623223E+001, 2.5649779E+001, 1.5902847E+001, 4.1997394E+002, 4.1149256E+002, 2.9719940E+002, 1.3815297E+002, 3.9400641E+002, 3.0711987E+002, 2.0810758E+002, 3.3360431E+001, 1.9709429E+001, 1.6723103E+001, 1.2289599E+001
 2.1000242E+002, 1.2131950E-002,-1.2076575E-002, 9.9044710E-001,-4.3064186E-001, 1.5200000E-004, 1.6061967E-001, 2.0755086E-001, 2.8297693E-002, 5.4779140E-004, 1.0537955E-005, 5.8467934E-013, 3.1270650E+002, 3.4085321E+002, 2.9713959E+002, 2.9236031E+002, 2.8464089E+002, 2.6575419E+002, 2.2729815E+002, 1.7808171E+002, 1.2237276E+002, 6.8788603E+001, 2.6876905E+001, 1.6181123E+001, 4.1722498E+002, 3.5567715E+002, 2.3287582E+002, 1.3643055E+002, 4.0119242E+002, 3.3141719E+002, 2.1371540E+002, 3.5196664E+001, 1.5705064E+001, 1.4255415E+001, 1.3398310E+001
 2.1500151E+002, 1.2254164E-002,-1.2158188E-002, 1.0209211E+000,-4.0533029E-001, 1.5200000E-004, 1.6452961E-001, 2.0761603E-001, 2.5995700E-002, 5.0924240E-004, 4.4677133E-008, 2.3312261E-011, 3.1158744E+002, 3.3655263E+002, 2.9992775E+002, 2.9671790E+002, 2.9150188E+002, 2.7211812E+002, 2.3190253E+002, 1.7570206E+002, 1.1694382E+002, 6.1952482E+001, 2.6811011E+001, 1.6478718E+001, 4.2121489E+002, 3.5157259E+002, 2.1694225E+002, 1.4851940E+002, 4.0008816E+002, 3.0737477E+002, 2.1574809E+002, 3.3982478E+001, 1.8049631E+001, 1.4904297E+001, 1.2389691E+001
 2.2000194E+002, 1.2147592E-002,-1.2029439E-002, 9.7800660E-001,-3.8321851E-001, 1.5200000E-004, 1.6030839E-001, 2.0737680E-001, 2.8491659E-002, 6.5075137E-004, 9.9209754E-007, 1.7419009E-012, 3.1795547E+002, 3.4725241E+002, 2.9809140E+002, 2.9329047E+002, 2.8693282E+002, 2.6629851E+002, 2.2926116E+002, 1.7631039E+002, 1.1307859E+002, 6.0655545E+001, 2.7411191E+001, 1.6707366E+001, 4.1924602E+002, 3.3744938E+002, 1.9142464E+002, 1.5044170E+002, 4.2028558E+002, 3.2933979E+002, 2.1433817E+002, 3.5978629E+001, 1.6118866E+001, 1.4709371E+001, 1.3815805E+001
 2.2500035E+002, 1.2241739E-002,-1.1992063E-002, 1.0314246E+000,-4.6817787E-001, 1.5200000E-004, 1.6507385E-001, 2.0768469E-001, 2.5673730E-002, 4.6863245E-004, 8.7267424E-008, 3.6748989E-013, 3.1131463E+002, 3.3764212E+002, 2.9580704E+002, 2.9198107E+002, 2.8647925E+002, 2.6367760E+002, 2.2701951E+002, 1.7183504E+002, 1.0872978E+002, 6.2094540E+001, 2.7280824E+001, 1.6494804E+001, 4.2376739E+002, 3.8703010E+002, 2.6255916E+002, 1.4487377E+002, 4.0152315E+002, 3.1640980E+002, 2.1293158E+002, 3.2855581E+001, 2.0911844E+001, 1.7034111E+001, 1.2413556E+001
 2.3000172E+002, 1.2198575E-002,-1.2110815E-002, 1.0017117E+000,-4.1390847E-001, 1.5200000E-004, 1.6298464E-001, 2.0752089E-001, 2.6909147E-002, 5.6552105E-004, 4.7011755E-007, 1.1743049E-012, 3.1963608E+002, 3.4061157E+002, 3.0332754E+002, 2.9579899E+002, 2.8618560E+002, 2.6396717E+002, 2.2389989E+002, 1.6751092E+002, 1.0545708E+002, 5.7998916E+001, 2.7399050E+001, 1.6542611E+001, 4.2428101E+002, 3.6732725E+002, 2.7755377E+002, 1.4401385E+002, 4.0835888E+002, 3.0563264E+002, 2.1776783E+002, 3.5139310E+001, 1.8383122E+001, 1.5924753E+001, 1.3242054E+001
 2.3500190E+002, 1.2260093E-002,-1.2300441E-002, 1.0185568E+000,-4.3226514E-001, 1.5200000E-004, 1.6330649E-001, 2.0747374E-001, 2.6719164E-002, 5.9341376E-004, 8.2981840E-008, 5.3208054E-013, 3.1448666E+002, 3.4179211E+002, 3.0107989E+002, 2.9644559E+002, 2.8617443E+002, 2.6525664E+002, 2.2967973E+002, 1.6751851E+002, 1.0290602E+002, 5.6847493E+001, 2.7755707E+001, 1.6837825E+001, 4.2364187E+002, 3.7264855E+002, 2.4944679E+002, 1.4322896E+002, 4.0228951E+002, 2.9461812E+002, 2.2292725E+002, 3.4064841E+001, 1.7983962E+001, 1.5320742E+001, 1.2854638E+001
 2.4000186E+002, 1.2179293E-002,-1.2018098E-002, 1.0162869E+000,-4.0275941E-001, 1.5200000E-004, 1.6495635E-001, 2.0746667E-001, 2.5743089E-002, 5.9759572E-004, 2.2552740E-007, 2.6151997E-013, 3.1190916E+002, 3.3685480E+002, 3.0017396E+002, 2.9797863E+002, 2.8526351E+002, 2.5706749E+002, 2.1289016E+002, 1.4856352E+002, 9.9247474E+001, 5.8417170E+001, 2.8659192E+001, 1.6886015E+001, 4.2105195E+002, 3.7032400E+002, 2.4573054E+002, 1.4980851E+002, 3.9696266E+002, 3.0765605E+002, 2.2189222E+002, 3.4365886E+001, 1.8379644E+001, 1.6212488E+001, 1.3328109E+001
 2.4500020E+002, 1.2199562E-002,-1.2048009E-002, 1.0171635E+000,-4.2158233E-001, 1.5200000E-004, 1.6327468E-001, 2.0759100E-001, 2.6737780E-002, 5.2405039E-004, 2.7387900E-007, 7.2141763E-013, 3.1657772E+002, 3.4070991E+002, 3.0065746E+002, 2.9888420E+002, 2.9179364E+002, 2.7044267E+002, 2.2887959E+002, 1.6066080E+002, 1.0577784E+002, 5.9667215E+001, 2.8783122E+001, 1.7201509E+001, 4.2296600E+002, 3.5608920E+002, 2.1121150E+002, 1.5967350E+002, 4.0144859E+002, 3.0879661E+002, 2.0996250E+002, 3.5417586E+001, 1.8176793E+001, 1.5383597E+001, 1.3132371E+001
 2.5000119E+002, 1.2191511E-002,-1.1959077E-002, 1.0112302E+000,-3.9408814E-001, 1.5200000E-004, 1.6122490E-001, 2.0752698E-001, 2.7950419E-002, 5.6191917E-004, 1.2849874E-007, 8.3387976E-013, 3.2082521E+002, 3.4923504E+002, 3.0066963E+002, 2.9945758E+002, 2.9244555E+002, 2.7622501E+002, 2.3608817E+002, 1.7584688E+002, 1.1769706E+002, 6.3598651E+001, 2.8888221E+001, 1.7632068E+001, 4.2411367E+002, 3.6429535E+002, 2.4389484E+002, 1.5396797E+002, 4.0591937E+002, 3.0942041E+002, 2.1244624E+002, 3.4307801E+001, 1.9328313E+001, 1.6535057E+001, 1.3247537E+001
 2.5500207E+002, 1.2193797E-002,-1.2127361E-002, 1.0173670E+000,-3.9973344E-001, 1.4882933E-004, 1.6366041E-001, 2.0763119E-001, 2.6509806E-002, 5.0027834E-004, 8.6683676E-008, 6.2098473E-013, 3.2714574E+002, 3.5378635E+002, 3.0689838E+002, 3.0015583E+002, 2.9363394E+002, 2.7142062E+002, 2.3186176E+002, 1.7925063E+002, 1.1971660E+002, 6.9135611E+001, 2.9317338E+001, 1.7539375E+001, 4.2022618E+002, 3.5414256E+002, 2.4846602E+002, 1.4967682E+002, 4.0391803E+002, 3.1439433E+002, 2.0356603E+002, 3.4893426E+001, 1.8076815E+001, 1.5569162E+001, 1.3152999E+001
 2.6000046E+002, 1.2168511E-002,-1.2040112E-002, 1.0042878E+000,-4.9304188E-001, 1.4249678E-004, 1.6551582E-001, 2.0751622E-001, 2.5411907E-002, 5.6828410E-004, 4.6200897E-007, 6.7140483E-013, 3.1358414E+002, 3.3448929E+002, 3.0234352E+002, 2.9920019E+002, 2.9212175E+002, 2.7667429E+002, 2.3905013E+002, 1.8224374E+002, 1.2412660E+002, 7.0457248E+001, 3.0060410E+001, 1.7509864E+001, 4.0368291E+002, 3.5427118E+002, 2.4029573E+002, 1.5023485E+002, 3.9921051E+002, 3.1528683E+002, 2.1339625E+002, 3.4383416E+001, 1.7909837E+001, 1.4943602E+001, 1.3232694E+001
 2.6500220E+002, 1.2212066E-002,-1.2348986E-002, 9.9720685E-001,-4.4333843E-001, 1.3616337E-004, 1.6769010E-001, 2.0772266E-001, 2.4126233E-002, 4.4617045E-004, 2.1665317E-008, 2.3497541E-013, 3.0501815E+002, 3.2746915E+002, 2.9688570E+002, 2.9378811E+002, 2.8845968E+002, 2.7216411E+002, 2.3367105E+002, 1.8136053E+002, 1.2038670E+002, 6.3549022E+001, 2.8473155E+001, 1.7005843E+001, 4.0649687E+002, 3.5148664E+002, 2.3467668E+002, 1.4871410E+002, 3.8653455E+002, 3.0699777E+002, 2.0205352E+002, 3.4086808E+001, 1.8540638E+001, 1.4886953E+001, 1.2151163E+001
 2.7000056E+002, 1.2190269E-002,-1.2160757E-002, 9.8211595E-001,-4.1774190E-001, 1.2982984E-004, 1.7133316E-001, 2.0762589E-001, 2.1971292E-002, 5.0341175E-004, 1.6184002E-008, 3.8788865E-013, 2.9255729E+002, 3.1035231E+002, 2.8915456E+002, 2.8918467E+002, 2.8303868E+002, 2.6401946E+002, 2.3139587E+002, 1.7962572E+002, 1.1011902E+002, 5.6868066E+001, 2.6468591E+001, 1.6475844E+001, 3.9402010E+002, 3.6271004E+002, 2.3150863E+002, 1.5428850E+002, 3.6663569E+002, 2.9133440E+002, 1.9908869E+002, 3.4248722E+001, 1.7390638E+001, 1.4881625E+001, 1.1410224E+001
 2.7500099E+002, 1.2226545E-002,-1.2230318E-002, 9.6714511E-001,-4.0149482E-001, 1.2349728E-004, 1.7253601E-001, 2.0771273E-001, 2.1259784E-002, 4.5204535E-004, 1.5485039E-008, 1.7681974E-013, 2.8345119E+002, 2.9980616E+002, 2.8181426E+002, 2.8324529E+002, 2.7654350E+002, 2.5691151E+002, 2.1500869E+002, 1.5626613E+002, 9.5417332E+001, 5.2071890E+001, 2.5963289E+001, 1.5908080E+001, 3.7932372E+002, 3.3024511E+002, 2.1516930E+002, 1.5155000E+002, 3.5551533E+002, 2.8780894E+002, 1.9390489E+002, 3.3991006E+001, 1.6681037E+001, 1.3137691E+001, 1.1037033E+001
 2.8000162E+002, 1.2088327E-002,-1.1987603E-002, 9.3165189E-001,-4.0327025E-001, 1.1716290E-004, 1.7345757E-001, 2.0763116E-001, 2.0714649E-002, 5.0029575E-004, 2.4782136E-008, 4.3570859E-013, 2.8012105E+002, 2.9865356E+002, 2.7268302E+002, 2.7023680E+002, 2.6606932E+002, 2.5127364E+002, 2.1232774E+002, 1.5043564E+002, 9.8489306E+001, 5.5989860E+001, 2.6382745E+001, 1.5501618E+001, 3.6419152E+002, 3.0917680E+002, 2.0526452E+002, 1.4776318E+002, 3.4767493E+002, 2.7754409E+002, 1.9205583E+002, 3.4298014E+001, 1.5706060E+001, 1.2302062E+001, 1.0629179E+001
 2.8500211E+002, 1.2141071E-002,-1.2155305E-002, 9.3302868E-001,-4.4542633E-001, 1.0992314E-004, 1.7538219E-001, 2.0769929E-001, 1.9576210E-002, 4.5999451E-004, 1.3057240E-008, 1.9477737E-013, 2.6930308E+002, 2.8561971E+002, 2.6617947E+002, 2.6427412E+002, 2.6156106E+002, 2.5004493E+002, 2.1761277E+002, 1.6114117E+002, 1.0356744E+002, 5.3828669E+001, 2.5277010E+001, 1.5185740E+001, 3.3223670E+002, 2.9491122E+002, 2.3914011E+002, 1.3679639E+002, 3.3002677E+002, 2.6729220E+002, 1.8177930E+002, 3.3270964E+001, 1.5725490E+001, 1.1008896E+001, 9.9528829E+000
 2.9000133E+002, 1.1909994E-002,-1.2151805E-002, 8.5078359E-001,-4.4109669E-001, 1.0178068E-004, 1.7705508E-001, 2.0768922E-001, 1.8586660E-002, 4.6595125E-004, 1.1099839E-008, 3.6939107E-013, 2.6401163E+002, 2.7989405E+002, 2.5932078E+002, 2.5650548E+002, 2.5162115E+002, 2.3820507E+002, 2.0785278E+002, 1.6179698E+002, 1.0345451E+002, 5.3522572E+001, 2.4167506E+001, 1.4431817E+001, 3.2787257E+002, 2.8802068E+002, 2.2610815E+002, 1.3109516E+002, 3.1856806E+002, 2.5742668E+002, 1.8415616E+002, 3.4215266E+001, 1.3302849E+001, 1.0557103E+001, 9.4823637E+000
 2.9500109E+002, 1.1812447E-002,-1.1804988E-002, 8.3280397E-001,-5.0076613E-001, 9.3638650E-005, 1.7971896E-001, 2.0767669E-001, 1.7010935E-002, 4.7336061E-004, 8.8792785E-010, 3.9110775E-013, 2.5579080E+002, 2.6886708E+002, 2.5069218E+002, 2.4905414E+002, 2.4256818E+002, 2.2755080E+002, 1.9489943E+002, 1.4890157E+002, 1.0230052E+002, 5.4733692E+001, 2.4145025E+001, 1.4161420E+001, 3.1321101E+002, 2.7242241E+002, 1.9591545E+002, 1.2220464E+002, 3.0140319E+002, 2.4839057E+002, 1.7857908E+002, 3.3249393E+001, 1.3300575E+001, 9.7637817E+000, 8.6685028E+000
 3.0000256E+002, 1.1775856E-002,-1.1878708E-002, 8.1812709E-001,-4.1189980E-001, 8.5494507E-005, 1.8310332E-001, 2.0754588E-001, 1.5009017E-002, 5.5074005E-004, 6.3623363E-010, 6.6267162E-013, 2.3855883E+002, 2.4977096E+002, 2.3815544E+002, 2.3638420E+002, 2.2847474E+002, 2.1800303E+002, 1.9008731E+002, 1.4573821E+002, 9.2787188E+001, 4.8232898E+001, 2.2116855E+001, 1.3213851E+001, 2.9441837E+002, 2.5345132E+002, 1.8246462E+002, 1.1880944E+002, 2.8358096E+002, 2.3477851E+002, 1.7430127E+002, 3.4050237E+001, 1.1547240E+001, 8.7084662E+000, 8.0695885E+000
 3.0500197E+002, 1.1451405E-002,-1.1582737E-002, 7.4372417E-001,-4.7648721E-001, 7.7351067E-005, 1.8196395E-001, 2.0761972E-001, 1.5682972E-002, 5.0705951E-004, 1.8891937E-009, 8.5476740E-013, 2.2974686E+002, 2.4247006E+002, 2.2789837E+002, 2.2617682E+002, 2.1775502E+002, 2.0479686E+002, 1.7844053E+002, 1.3771790E+002, 9.1692397E+001, 4.9632209E+001, 2.1464098E+001, 1.2844744E+001, 2.7825943E+002, 2.3368253E+002, 1.4948319E+002, 1.1125287E+002, 2.7053142E+002, 2.2245180E+002, 1.5456611E+002, 3.2862351E+001, 1.0244535E+001, 7.7246346E+000, 7.7140227E+000
 3.1000095E+002, 1.1578837E-002,-1.1810130E-002, 7.0664794E-001,-4.6333215E-001, 6.9209199E-005, 1.8486528E-001, 2.0761620E-001, 1.3966769E-002, 5.0914561E-004, 7.8412430E-009, 8.5050162E-013, 2.1763312E+002, 2.2938415E+002, 2.1540848E+002, 2.1399593E+002, 2.0711492E+002, 1.9286099E+002, 1.6787079E+002, 1.3475447E+002, 8.7866703E+001, 4.9732659E+001, 2.0689209E+001, 1.2055773E+001, 2.5592443E+002, 2.1651749E+002, 1.2923182E+002, 1.1225475E+002, 2.5480210E+002, 2.1757065E+002, 1.6163359E+002, 3.4198077E+001, 8.9982945E+000, 6.8469350E+000, 6.9799049E+000
 3.1500096E+002, 1.1546851E-002,-1.1631998E-002, 7.0287463E-001,-3.9710507E-001, 6.1067138E-005, 1.8793120E-001, 2.0762735E-001, 1.2153227E-002, 5.0254584E-004, 8.1905170E-010, 5.1082539E-013, 2.0032440E+002, 2.1031612E+002, 2.0235854E+002, 2.0215527E+002, 1.9699009E+002, 1.8253888E+002, 1.5589381E+002, 1.2416768E+002, 7.9752043E+001, 4.4619879E+001, 1.9277779E+001, 1.1129561E+001, 2.3593536E+002, 1.9584711E+002, 1.2369479E+002, 1.1671129E+002, 2.3296265E+002, 2.0393632E+002, 1.5214745E+002, 3.3594930E+001, 8.3279644E+000, 6.2755569E+000, 6.2423822E+000
 3.2000347E+002, 1.1264694E-002,-1.1446236E-002, 6.5188863E-001,-3.7452604E-001, 5.2922485E-005, 1.9000823E-001, 2.0746557E-001, 1.0924619E-002, 5.9824613E-004, 6.9286951E-010, 7.6944282E-013, 1.8775447E+002, 1.9749216E+002, 1.9088223E+002, 1.9059771E+002, 1.8306620E+002, 1.5849779E+002, 1.2932848E+002, 1.0087779E+002, 6.7805170E+001, 3.9258042E+001, 1.8594745E+001, 1.0179359E+001, 2.1610963E+002, 1.7871151E+002, 1.0896712E+002, 1.0886450E+002, 2.2037264E+002, 1.8498143E+002, 1.4665643E+002, 3.2164998E+001, 7.5942776E+000, 5.5712994E+000, 5.6786669E+000
 3.2500116E+002, 1.0926441E-002,-1.1096157E-002, 6.0465980E-001,-4.1037110E-001, 4.4778910E-005, 1.9266168E-001, 2.0767554E-001, 9.3550495E-003, 4.7404056E-004, 3.5939497E-011, 6.7386426E-013, 1.7087157E+002, 1.7842116E+002, 1.7483372E+002, 1.7381769E+002, 1.6988980E+002, 1.5325632E+002, 1.3138428E+002, 1.0359168E+002, 6.8537845E+001, 3.6779571E+001, 1.6971115E+001, 9.4777077E+000, 1.9261472E+002, 1.7046644E+002, 1.1694396E+002, 9.3109551E+001, 1.9559466E+002, 1.7158259E+002, 1.3564888E+002, 2.8457940E+001, 7.0734962E+000, 5.2228094E+000, 5.1443053E+000
 3.3000226E+002, 1.0791783E-002,-1.1026644E-002, 5.7180881E-001,-3.8485813E-001, 3.6636917E-005, 1.9522972E-001, 2.0776551E-001, 7.8360015E-003, 4.2082257E-004, 3.3476631E-011, 2.2344485E-013, 1.5997341E+002, 1.6620203E+002, 1.6330559E+002, 1.6274867E+002, 1.5933475E+002, 1.4880527E+002, 1.3073841E+002, 9.9032874E+001, 6.2740255E+001, 3.3128739E+001, 1.5243010E+001, 8.7502903E+000, 1.7796544E+002, 1.5190729E+002, 1.1367811E+002, 8.4365282E+001, 1.8000735E+002, 1.5878264E+002, 1.2668720E+002, 2.6359223E+001, 5.8646558E+000, 4.4712349E+000, 4.5909520E+000
 3.3500262E+002, 1.0404784E-002,-1.0632365E-002, 5.2197827E-001,-4.4166326E-001, 2.8492863E-005, 1.9674756E-001, 2.0772103E-001, 6.9381679E-003, 4.4713270E-004, 1.3115009E-011, 4.8079189E-013, 1.4483504E+002, 1.5083631E+002, 1.4867211E+002, 1.4930692E+002, 1.4696032E+002, 1.3790623E+002, 1.1996684E+002, 9.0446014E+001, 5.7996428E+001, 2.9999291E+001, 1.4255694E+001, 8.1064727E+000, 1.5726411E+002, 1.3558035E+002, 1.0442687E+002, 7.8046171E+001, 1.6112632E+002, 1.4575047E+002, 1.1423252E+002, 2.0426569E+001, 5.0758110E+000, 4.0353246E+000, 4.0598780E+000
 3.4000381E+002, 9.8365043E-003,-1.0088436E-002, 4.6126067E-001,-3.9393050E-001, 2.0348278E-005, 1.9929002E-001, 2.0773886E-001, 5.4342484E-003, 4.3658430E-004, 1.2627040E-011, 2.9516094E-013, 1.3297446E+002, 1.3769517E+002, 1.3678890E+002, 1.3632507E+002, 1.3373911E+002, 1.2578748E+002, 1.1099895E+002, 8.6481837E+001, 5.3027860E+001, 2.5523877E+001, 1.2502568E+001, 7.4082493E+000, 1.3811890E+002, 1.2040296E+002, 1.0594835E+002, 7.5722510E+001, 1.4362618E+002, 1.3403261E+002, 1.0289540E+002, 1.4773369E+001, 4.4651330E+000, 3.5825409E+000, 3.5809526E+000
 3.4500326E+002, 9.5931690E-003,-9.9724263E-003, 4.2429621E-001,-3.2481245E-001, 1.2204678E-005, 2.0130347E-001, 2.0766011E-001, 4.2432521E-003, 4.8316813E-004, 1.0866063E-011, 6.0118365E-013, 1.1930871E+002, 1.2634011E+002, 1.2174713E+002, 1.2209810E+002, 1.1994257E+002, 1.1394696E+002, 1.0355364E+002, 8.7511932E+001, 5.8238229E+001, 2.7793157E+001, 1.1943289E+001, 6.7732758E+000, 1.2186651E+002, 1.0347088E+002, 9.4395692E+001, 6.9113992E+001, 1.2962506E+002, 1.1802100E+002, 9.2133589E+001, 1.1173345E+001, 3.5428268E+000, 3.0577162E+000, 3.2964897E+000
 3.5000000E+002, 8.8288925E-003,-9.2138575E-003, 3.3913735E-001,-2.6372171E-001, 4.0647731E-006, 2.0513525E-001, 2.0769467E-001, 1.9766756E-003, 4.6272625E-004, 3.3443111E-012, 2.8713839E-013, 1.0565593E+002, 1.1732349E+002, 1.0527645E+002, 1.0490608E+002, 1.0208518E+002, 9.7457563E+001, 9.1045710E+001, 8.0690888E+001, 5.7912089E+001, 3.0120727E+001, 1.1632834E+001, 6.3735234E+000, 1.1121087E+002, 8.7292785E+001, 7.4215490E+001, 6.5083821E+001, 1.2571230E+002, 1.0181496E+002, 7.8120367E+001, 4.7130689E+000, 3.0187453E+000, 2.6065171E+000, 3.1408698E+000
