s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
 2.3500095E+002, 8.7407907E+000,-5.8360651E+000,-3.0460875E+000, 9.1659129E-002,-2.8524469E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.7138796E-002,-4.9987947E-002, 1.9064855E-004, 1.9064855E-004
 2.4000008E+002, 8.1874485E+000,-5.3060447E+000,-3.0312071E+000, 1.1834582E-001,-2.7357867E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.0301170E-002,-3.1731090E-002, 1.8188030E-004, 1.8188030E-004
 2.4500092E+002, 7.9044993E+000,-5.0687735E+000,-2.9878470E+000, 9.2339721E-002,-2.6755854E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.7622809E-002,-6.0049027E-002, 1.7311155E-004, 1.7311155E-004
 2.5000156E+002, 7.5164289E+000,-4.7151843E+000,-2.9434681E+000, 1.1823840E-001,-2.6436916E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.2011404E-002,-2.4249399E-002, 1.6434184E-004, 1.6434184E-004
 2.5500110E+002, 7.0693914E+000,-4.4317970E+000,-2.8229626E+000, 1.4070255E-001,-2.5792261E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.2678531E-002,-4.4923592E-002, 1.5557263E-004, 1.5557263E-004
 2.6000064E+002, 6.6459250E+000,-4.0384470E+000,-2.7692500E+000, 1.2873680E-001,-2.5168019E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.1083268E-002,-3.3286828E-002, 1.4680518E-004, 1.4680518E-004
 2.6500171E+002, 5.4675039E+000,-3.1959866E+000,-2.6676508E+000, 2.7257352E-001,-2.1661455E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2181910E-001,-1.2377668E-001, 1.1582948E-004, 1.1582948E-004
 2.7000125E+002, 2.9596685E+000,-1.3743868E+000,-2.3930128E+000, 5.4859311E-001,-1.4169945E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.5713941E-001,-2.5927973E-001, 6.2682952E-005, 6.2682952E-005
 2.7500131E+002, 1.5967745E+000,-4.0115857E-001,-2.0957770E+000, 7.3523957E-001,-9.1198547E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6229026E-001,-1.6501274E-001, 3.5452993E-005, 3.5452993E-005
 2.8000165E+002, 1.5372491E+000,-3.8668398E-001,-2.0038702E+000, 7.6137493E-001,-8.8561131E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.0076185E-002,-9.2018770E-002, 3.4083994E-005, 3.4083994E-005
 2.8500125E+002, 1.4675990E+000,-3.8426297E-001,-1.8932265E+000, 7.4859006E-001,-8.4735427E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.9214529E-002,-6.1385155E-002, 3.2715610E-005, 3.2715610E-005
 2.9000238E+002, 1.4145356E+000,-3.7386957E-001,-1.8014486E+000, 6.9983536E-001,-8.2120380E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.9004300E-002,-6.1029333E-002, 3.1347011E-005, 3.1347011E-005
 2.9500125E+002, 1.3499300E+000,-3.3320561E-001,-1.7580815E+000, 6.9027773E-001,-7.9507081E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.9111637E-002,-5.1158842E-002, 2.9978606E-005, 2.9978606E-005
 3.0000079E+002, 1.2759401E+000,-3.1518002E-001,-1.6743579E+000, 6.7098878E-001,-7.5786148E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.0258828E-002,-4.2684843E-002, 2.8610343E-005, 2.8610343E-005
 3.0500180E+002, 1.2326992E+000,-3.0423516E-001,-1.6368547E+000, 6.5420983E-001,-7.2891127E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.2389503E-002,-5.4253776E-002, 2.7241849E-005, 2.7241849E-005
 3.1000055E+002, 1.1616983E+000,-2.7569568E-001,-1.5738321E+000, 6.4626638E-001,-6.9705955E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.9911395E-002,-4.1632792E-002, 2.5873492E-005, 2.5873492E-005
 3.1500049E+002, 1.1034155E+000,-2.5695053E-001,-1.5257208E+000, 6.3320953E-001,-6.6021345E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.4013348E-002,-4.6112351E-002, 2.4505182E-005, 2.4505182E-005
 3.2000064E+002, 1.0403692E+000,-2.3085741E-001,-1.4675049E+000, 6.1690385E-001,-6.3048041E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.9067680E-002,-4.1152310E-002, 2.3136758E-005, 2.3136758E-005
 3.2500201E+002, 9.7885064E-001,-2.1261272E-001,-1.4295823E+000, 6.1578641E-001,-5.9708585E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.5668491E-002,-4.7617706E-002, 2.1768025E-005, 2.1768025E-005
 3.3000040E+002, 9.1261072E-001,-1.8700209E-001,-1.3599110E+000, 6.0014562E-001,-5.6460721E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.1952130E-002,-3.4213259E-002, 2.0399660E-005, 2.0399660E-005
 3.3500125E+002, 8.6072468E-001,-1.7524265E-001,-1.3257258E+000, 5.9229798E-001,-5.2630170E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.6004025E-002,-4.7998420E-002, 1.9031297E-005, 1.9031297E-005
 3.4000082E+002, 7.9336184E-001,-1.4507345E-001,-1.2587835E+000, 5.7660871E-001,-4.9607393E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.1437618E-002,-3.3935979E-002, 1.7662793E-005, 1.7662793E-005
 3.4500208E+002, 7.3408325E-001,-1.2028172E-001,-1.2470792E+000, 5.7993401E-001,-4.5979672E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.1650922E-002,-5.3389612E-002, 1.6294255E-005, 1.6294255E-005
 3.5000000E+002, 6.7090717E-001,-1.0288051E-001,-1.2074780E+000, 5.8909821E-001,-4.2450318E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.8481730E-002,-5.0395564E-002, 1.4925914E-005, 1.4925914E-005
