s,kg/s,kg/s,Pa,Pa,kg/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2
 1.9000035E+002, 3.4663895E-003,-3.0967061E-003, 2.4497121E+000,-5.1330161E-001, 2.2059030E-004, 1.9047023E-002, 1.4156379E-001, 1.1060387E-001, 3.9579975E-002, 1.3980064E-003, 5.1055164E-007, 6.5540799E+002, 6.7506999E+002, 6.6229743E+002, 6.6119941E+002, 6.5576196E+002, 6.4897521E+002, 6.3947574E+002, 6.2881450E+002, 6.1585699E+002, 5.7691793E+002, 2.1759031E+002, 9.4808874E+001, 8.1214319E+002, 8.3576886E+002, 8.1651719E+002, 7.7351492E+002, 7.6367935E+002, 6.5292435E+002, 6.2725882E+002, 5.7000410E+001, 7.2997895E+001, 6.8550362E+001, 5.8512711E+001
 1.9500018E+002, 3.4651094E-003,-3.2879202E-003, 2.4689038E+000,-4.8713863E-001, 2.2173025E-004, 1.5236822E-002, 1.5086833E-001, 1.1113929E-001, 3.4074727E-002, 3.0394279E-003, 1.8882024E-006, 6.7257911E+002, 6.8800501E+002, 6.7376196E+002, 6.7388468E+002, 6.6988720E+002, 6.6183826E+002, 6.5056399E+002, 6.3900922E+002, 6.2470230E+002, 5.7355047E+002, 2.1438590E+002, 9.6858583E+001, 8.0643377E+002, 8.2323556E+002, 8.1801157E+002, 7.0899794E+002, 7.6611753E+002, 6.5823608E+002, 6.3596372E+002, 5.6348491E+001, 7.5355830E+001, 6.9915046E+001, 5.8895343E+001
 2.0000145E+002, 3.4669122E-003,-3.2191019E-003, 2.4833099E+000,-4.9874578E-001, 2.2287040E-004, 1.3101706E-002, 1.4612680E-001, 1.1116094E-001, 3.6877265E-002, 4.2204968E-003, 3.9904969E-006, 6.7509544E+002, 6.9081064E+002, 6.7887039E+002, 6.6914153E+002, 6.6319109E+002, 6.5860568E+002, 6.4949216E+002, 6.3847487E+002, 6.2827464E+002, 5.8222797E+002, 2.1756537E+002, 9.9580580E+001, 8.1217150E+002, 8.1888150E+002, 8.1700716E+002, 7.6228758E+002, 7.5924029E+002, 6.6399844E+002, 6.4801841E+002, 5.7779760E+001, 7.7973711E+001, 7.1296984E+001, 5.9834854E+001
 2.0500132E+002, 3.4304693E-003,-2.9996816E-003, 2.4417184E+000,-5.0378335E-001, 2.2401049E-004, 1.7975368E-002, 1.3538085E-001, 1.1073266E-001, 4.3237733E-002, 1.8819824E-003, 9.9911007E-008, 6.8458521E+002, 7.0258653E+002, 6.8598321E+002, 6.8166176E+002, 6.7673210E+002, 6.6988186E+002, 6.5566315E+002, 6.4170213E+002, 6.2740603E+002, 5.7144741E+002, 2.2285618E+002, 1.0453190E+002, 8.0288683E+002, 7.9894848E+002, 7.5127256E+002, 7.2729614E+002, 7.7028150E+002, 6.7205436E+002, 6.5268279E+002, 5.9159442E+001, 7.2831808E+001, 6.6297519E+001, 6.1372253E+001
 2.1000099E+002, 3.4594752E-003,-3.2474390E-003, 2.4937740E+000,-5.2789029E-001, 2.2515048E-004, 1.3051539E-002, 1.3806284E-001, 1.1210484E-001, 4.1584858E-002, 3.3178860E-003, 6.4264185E-005, 6.8213622E+002, 7.0233188E+002, 6.8720019E+002, 6.8538414E+002, 6.8145163E+002, 6.7496471E+002, 6.6640280E+002, 6.5368589E+002, 6.4082229E+002, 5.8680978E+002, 2.4677591E+002, 1.1993206E+002, 8.0011256E+002, 8.3447391E+002, 8.0414948E+002, 7.3219025E+002, 7.6576233E+002, 6.7835112E+002, 6.5980714E+002, 6.0369301E+001, 7.9429113E+001, 7.3873264E+001, 6.3468813E+001
 2.1500120E+002, 3.4841067E-003,-3.2022987E-003, 2.5389637E+000,-4.8197609E-001, 2.2629040E-004, 1.4818849E-002, 1.2747621E-001, 1.1224320E-001, 4.7891189E-002, 2.2173998E-003, 2.1682765E-005, 6.8974817E+002, 7.0738520E+002, 6.9824958E+002, 6.9098369E+002, 6.8368531E+002, 6.7655316E+002, 6.6773562E+002, 6.6045503E+002, 6.5150126E+002, 6.0080514E+002, 2.4914363E+002, 1.1661020E+002, 7.9380878E+002, 8.2616285E+002, 8.3683214E+002, 7.5999067E+002, 7.7910034E+002, 6.8707635E+002, 6.6663293E+002, 6.1185702E+001, 7.9930404E+001, 7.5972647E+001, 6.4715565E+001
 2.2000069E+002, 3.4727585E-003,-3.1802722E-003, 2.4976008E+000,-5.0865132E-001, 2.2743031E-004, 1.4647921E-002, 1.2512837E-001, 1.1292642E-001, 4.9301085E-002, 1.6578259E-003, 1.2659221E-006, 6.8651737E+002, 7.0609189E+002, 6.9746663E+002, 6.9573166E+002, 6.8892079E+002, 6.8275109E+002, 6.7480251E+002, 6.6824454E+002, 6.5768691E+002, 6.1468803E+002, 2.3857224E+002, 1.1523636E+002, 8.1913885E+002, 8.4709479E+002, 8.6869745E+002, 8.4019612E+002, 7.7690123E+002, 6.9699574E+002, 6.7500690E+002, 6.3415081E+001, 8.3479813E+001, 7.8869549E+001, 6.5591893E+001
 2.2500042E+002, 3.4871369E-003,-3.1427279E-003, 2.5494389E+000,-4.8672441E-001, 2.2329516E-004, 1.8090232E-002, 1.2148673E-001, 1.1123581E-001, 5.1282249E-002, 1.3305537E-003, 1.6736224E-004, 6.9134078E+002, 7.0890984E+002, 7.0110691E+002, 6.9762079E+002, 6.9300339E+002, 6.8921270E+002, 6.8319049E+002, 6.7616540E+002, 6.6598203E+002, 6.3795266E+002, 2.4559803E+002, 1.1787146E+002, 8.2247309E+002, 8.6396087E+002, 8.5305376E+002, 7.9320124E+002, 7.8695162E+002, 7.0154815E+002, 6.8445010E+002, 6.4621676E+001, 8.3537151E+001, 7.9162248E+001, 6.7438914E+001
 2.3000038E+002, 3.4595218E-003,-3.1670218E-003, 2.4829511E+000,-5.2709740E-001, 2.1389010E-004, 2.0035736E-002, 1.1537621E-001, 1.1012044E-001, 5.4645774E-002, 1.2928950E-003, 4.1005129E-004, 6.9476384E+002, 7.1588116E+002, 7.0171483E+002, 6.9849096E+002, 6.9396730E+002, 6.8795827E+002, 6.8275324E+002, 6.7771595E+002, 6.6814543E+002, 6.4504555E+002, 2.4255006E+002, 1.1913865E+002, 8.2403765E+002, 8.3907495E+002, 8.1992262E+002, 7.4821970E+002, 7.7475968E+002, 7.0666990E+002, 6.8894716E+002, 6.5390571E+001, 8.2554994E+001, 7.6768697E+001, 6.7209706E+001
 2.3500095E+002, 3.4202823E-003,-3.2271141E-003, 2.4965248E+000,-5.5460620E-001, 2.0448463E-004, 1.2570133E-002, 1.3494244E-001, 1.1254077E-001, 4.3368999E-002, 3.2150621E-003, 1.2331473E-004, 6.9966044E+002, 7.2206752E+002, 7.0959695E+002, 7.0913553E+002, 7.0678463E+002, 6.9805754E+002, 6.8740574E+002, 6.7793153E+002, 6.6976671E+002, 6.3410746E+002, 2.4261998E+002, 1.2090370E+002, 8.1805226E+002, 8.0966920E+002, 7.8149792E+002, 6.8910682E+002, 7.8111483E+002, 7.1391495E+002, 6.8729545E+002, 6.5454536E+001, 8.2340227E+001, 7.3568778E+001, 6.8091876E+001
 2.4000007E+002, 3.5022992E-003,-3.2881960E-003, 2.5258183E+000,-4.6134882E-001, 1.9508003E-004, 2.7175593E-002, 1.4500584E-001, 1.0664665E-001, 3.7544412E-002, 5.7742197E-004, 4.8168991E-008, 6.8602513E+002, 7.1353991E+002, 6.9911682E+002, 7.0110956E+002, 7.0034932E+002, 6.9289275E+002, 6.8355154E+002, 6.7495966E+002, 6.6460716E+002, 6.3034061E+002, 2.5238088E+002, 1.2100380E+002, 8.2838166E+002, 8.5784003E+002, 8.1988263E+002, 7.5083323E+002, 7.8789080E+002, 7.0428452E+002, 6.7680880E+002, 6.4286779E+001, 8.4596611E+001, 8.1431256E+001, 6.7224494E+001
 2.4500092E+002, 3.4481965E-003,-3.3324989E-003, 2.4634456E+000,-5.3371103E-001, 1.8567490E-004, 2.9414776E-002, 1.5310302E-001, 1.0492511E-001, 3.2754810E-002, 9.5833637E-004, 5.4333332E-012, 6.8201174E+002, 7.1318737E+002, 6.9197405E+002, 6.9750941E+002, 6.9520225E+002, 6.8672309E+002, 6.7788669E+002, 6.6887665E+002, 6.5774738E+002, 5.9497159E+002, 2.5366403E+002, 1.2403772E+002, 8.4580309E+002, 8.4465624E+002, 8.4258637E+002, 7.6178995E+002, 7.9059148E+002, 6.9372545E+002, 6.6990641E+002, 6.4366006E+001, 8.5022548E+001, 7.7244920E+001, 6.6584662E+001
 2.5000155E+002, 3.4908657E-003,-3.3024086E-003, 2.5048098E+000,-4.5903371E-001, 1.7626874E-004, 4.3050384E-002, 1.6116745E-001, 9.7147061E-002, 2.7984535E-002, 6.7863134E-004, 4.1359276E-012, 6.7565279E+002, 6.9516288E+002, 6.8700869E+002, 6.9259765E+002, 6.9256171E+002, 6.8345700E+002, 6.7268833E+002, 6.6180562E+002, 6.5117634E+002, 6.0291355E+002, 2.4207946E+002, 1.1930129E+002, 8.4578451E+002, 8.3490623E+002, 8.1286997E+002, 7.4034819E+002, 7.7178828E+002, 6.8428581E+002, 6.6304770E+002, 6.4110873E+001, 7.9272500E+001, 7.5034782E+001, 6.3736211E+001
 2.5500110E+002, 3.4694133E-003,-3.3339567E-003, 2.4378668E+000,-5.2113186E-001, 1.6686312E-004, 5.0308074E-002, 1.6239133E-001, 9.3460953E-002, 2.7260583E-002, 9.6238793E-005, 3.9845825E-012, 6.5871728E+002, 6.7586673E+002, 6.7829512E+002, 6.8047429E+002, 6.7765234E+002, 6.7112232E+002, 6.6342166E+002, 6.5452135E+002, 6.4254693E+002, 5.9606817E+002, 2.3229078E+002, 1.1491846E+002, 8.4381817E+002, 8.4831901E+002, 8.3406069E+002, 7.0796040E+002, 7.5843115E+002, 6.7641113E+002, 6.5538838E+002, 6.3098039E+001, 8.2936875E+001, 7.4298291E+001, 6.2002922E+001
 2.6000063E+002, 3.4814270E-003,-3.3312821E-003, 2.4237652E+000,-5.1599059E-001, 1.5745938E-004, 6.0186278E-002, 1.5986044E-001, 8.7714451E-002, 2.8757657E-002, 2.4485508E-006, 4.3991742E-012, 6.4508508E+002, 6.6155162E+002, 6.6753068E+002, 6.6992553E+002, 6.6745454E+002, 6.6198788E+002, 6.5487581E+002, 6.4764304E+002, 6.3815252E+002, 5.9819183E+002, 2.2676643E+002, 1.1179226E+002, 8.3941587E+002, 8.6979591E+002, 8.4174316E+002, 7.4066223E+002, 7.5025462E+002, 6.6678240E+002, 6.5082264E+002, 6.1591949E+001, 8.0197527E+001, 7.3459684E+001, 5.9448813E+001
 2.6500171E+002, 3.4420694E-003,-3.4865986E-003, 2.3281416E+000,-5.5929033E-001, 1.2423566E-004, 6.8106861E-002, 1.7790626E-001, 8.3029781E-002, 1.8083186E-002, 1.9500502E-006, 3.1431000E-012, 6.3663281E+002, 6.5502582E+002, 6.5523607E+002, 6.5749552E+002, 6.5514190E+002, 6.5046157E+002, 6.4386643E+002, 6.3710432E+002, 6.2821076E+002, 5.7844119E+002, 2.2203349E+002, 1.0538079E+002, 8.1189380E+002, 7.9256054E+002, 7.7677748E+002, 6.7487456E+002, 7.4134709E+002, 6.5693336E+002, 6.3975814E+002, 6.0890761E+001, 6.9074724E+001, 6.3619883E+001, 5.6071249E+001
 2.7000125E+002, 3.4255630E-003,-3.8526246E-003, 2.1793517E+000,-6.0592612E-001, 6.7232087E-005, 9.9428368E-002, 1.9207054E-001, 6.4489013E-002, 9.7047229E-003, 1.5002251E-005, 2.8513090E-012, 6.0009435E+002, 6.2145230E+002, 6.2085488E+002, 6.2425651E+002, 6.2369694E+002, 6.2026899E+002, 6.1545243E+002, 6.0809603E+002, 5.9645695E+002, 5.2766401E+002, 2.0313895E+002, 9.4441706E+001, 7.1118294E+002, 6.9858067E+002, 6.4830321E+002, 5.3681025E+002, 6.9014547E+002, 6.2617588E+002, 6.0547699E+002, 5.6588476E+001, 4.8595815E+001, 4.6978547E+001, 4.5297255E+001
 2.7500132E+002, 3.4063231E-003,-3.6958795E-003, 1.9946494E+000,-7.3080670E-001, 3.8025949E-005, 1.4438899E-001, 2.0010092E-001, 3.7909338E-002, 4.9545846E-003, 1.3485100E-011, 3.3733477E-012, 5.5125729E+002, 5.6428144E+002, 5.7417101E+002, 5.7741986E+002, 5.7678834E+002, 5.7399841E+002, 5.6565353E+002, 5.4801257E+002, 5.2101696E+002, 4.3291850E+002, 1.6691125E+002, 7.8234436E+001, 6.0759968E+002, 5.9771819E+002, 5.3913185E+002, 4.4916685E+002, 5.9894219E+002, 5.7976273E+002, 5.5279503E+002, 4.8680046E+001, 3.5149867E+001, 3.4985950E+001, 3.5124369E+001
 2.8000164E+002, 3.4881205E-003,-3.6383900E-003, 2.0161791E+000,-5.9353684E-001, 3.6557596E-005, 1.6036630E-001, 2.0450259E-001, 2.8458430E-002, 2.3509059E-003, 1.3413282E-011, 2.9849440E-012, 5.1734531E+002, 5.2747873E+002, 5.3805185E+002, 5.4087368E+002, 5.4012626E+002, 5.3298957E+002, 5.1626104E+002, 4.9708581E+002, 4.7037618E+002, 3.8730396E+002, 1.4516500E+002, 6.7263958E+001, 5.5830502E+002, 5.4431098E+002, 4.9147110E+002, 3.9313424E+002, 5.5039975E+002, 5.3957650E+002, 5.1041283E+002, 4.5283565E+001, 3.0865642E+001, 3.0419423E+001, 3.0531070E+001
 2.8500126E+002, 3.4924142E-003,-3.5744687E-003, 1.9475140E+000,-5.6811237E-001, 3.5089904E-005, 1.7082181E-001, 2.0536614E-001, 2.2273784E-002, 1.8400995E-003, 1.3509125E-011, 3.9359398E-012, 4.9245456E+002, 5.0172436E+002, 5.1074320E+002, 5.1378965E+002, 5.1350106E+002, 5.0481061E+002, 4.9078749E+002, 4.6853085E+002, 4.4275321E+002, 3.8099502E+002, 1.3141575E+002, 5.9697190E+001, 5.2718587E+002, 5.1657653E+002, 4.4390876E+002, 3.7298502E+002, 5.1936815E+002, 5.0864136E+002, 4.7357747E+002, 4.2651198E+001, 2.7336134E+001, 2.7199847E+001, 2.7382963E+001
 2.9000239E+002, 3.4675169E-003,-3.5725495E-003, 1.8692963E+000,-6.3828249E-001, 3.3621981E-005, 1.7411964E-001, 2.0524031E-001, 2.0323046E-002, 1.9145333E-003, 1.3519743E-011, 3.5457761E-012, 4.7265851E+002, 4.8085676E+002, 4.9027370E+002, 4.9358420E+002, 4.9279130E+002, 4.8490613E+002, 4.7227618E+002, 4.4899808E+002, 4.2327107E+002, 3.4874376E+002, 1.1944423E+002, 5.3292818E+001, 5.0306466E+002, 4.9380772E+002, 4.2067247E+002, 3.4722215E+002, 4.9555606E+002, 4.8744934E+002, 4.5387037E+002, 4.0476668E+001, 2.4669484E+001, 2.5031164E+001, 2.5142321E+001
 2.9500124E+002, 3.5204008E-003,-3.5869757E-003, 1.8890216E+000,-5.6022131E-001, 3.2154265E-005, 1.7518422E-001, 2.0606470E-001, 1.9693329E-002, 1.4268864E-003, 1.3406329E-011, 2.5141355E-012, 4.5665011E+002, 4.6505385E+002, 4.7210024E+002, 4.7383558E+002, 4.7185247E+002, 4.6596630E+002, 4.5311636E+002, 4.2915577E+002, 3.9743859E+002, 3.2486966E+002, 1.1020214E+002, 4.8659119E+001, 4.8427870E+002, 4.6909527E+002, 4.0720154E+002, 3.3964767E+002, 4.7820417E+002, 4.6949997E+002, 4.3758213E+002, 3.5911509E+001, 2.3201970E+001, 2.2768575E+001, 2.3116780E+001
 3.0000080E+002, 3.4776563E-003,-3.5299005E-003, 1.8001417E+000,-6.1558609E-001, 3.0686702E-005, 1.7565369E-001, 2.0479673E-001, 1.9415623E-002, 2.1769174E-003, 1.4167897E-011, 3.9779917E-012, 4.4114191E+002, 4.4924022E+002, 4.5565951E+002, 4.5599758E+002, 4.5342346E+002, 4.4873928E+002, 4.3863129E+002, 4.1511452E+002, 3.8419637E+002, 3.1380232E+002, 1.0873842E+002, 4.6045516E+001, 4.6700679E+002, 4.5260364E+002, 3.8501640E+002, 3.2940299E+002, 4.6145105E+002, 4.4963892E+002, 4.2202877E+002, 3.6074689E+001, 2.1405651E+001, 2.1190234E+001, 2.1511835E+001
 3.0500181E+002, 3.5128693E-003,-3.5998985E-003, 1.8068152E+000,-5.6753492E-001, 2.9218891E-005, 1.7844748E-001, 2.0563072E-001, 1.7763043E-002, 1.6835931E-003, 1.3482927E-011, 3.3995151E-012, 4.2799587E+002, 4.3595162E+002, 4.4143865E+002, 4.4223248E+002, 4.4201027E+002, 4.3747179E+002, 4.2654207E+002, 4.0112166E+002, 3.6969464E+002, 3.0926478E+002, 1.0217326E+002, 4.3287250E+001, 4.5501841E+002, 4.3896644E+002, 3.6983541E+002, 3.1267846E+002, 4.4866376E+002, 4.3307464E+002, 4.0335591E+002, 3.3158296E+001, 1.9988344E+001, 1.9862130E+001, 2.0123043E+001
 3.1000056E+002, 3.4926144E-003,-3.5506853E-003, 1.7506355E+000,-5.8429062E-001, 2.7751227E-005, 1.7932748E-001, 2.0583602E-001, 1.7242500E-002, 1.5621558E-003, 1.3458982E-011, 3.2473481E-012, 4.1491109E+002, 4.2157693E+002, 4.2834883E+002, 4.2871640E+002, 4.2737443E+002, 4.2281397E+002, 4.1067908E+002, 3.8750957E+002, 3.5691998E+002, 2.8951128E+002, 9.1084067E+001, 3.9216907E+001, 4.3645739E+002, 4.1878812E+002, 3.5890535E+002, 3.0170884E+002, 4.3078354E+002, 4.2031765E+002, 3.8945287E+002, 3.1082579E+001, 1.8701971E+001, 1.8606310E+001, 1.8814841E+001
 3.1500048E+002, 3.4928048E-003,-3.5663552E-003, 1.7301852E+000,-5.4127774E-001, 2.6283614E-005, 1.7953561E-001, 2.0555295E-001, 1.7119388E-002, 1.7295982E-003, 1.3484297E-011, 3.9138200E-012, 4.0354622E+002, 4.1016818E+002, 4.1632490E+002, 4.1679955E+002, 4.1453644E+002, 4.0957916E+002, 3.9500790E+002, 3.6964591E+002, 3.3583724E+002, 2.6124625E+002, 8.5300973E+001, 3.6776910E+001, 4.2276639E+002, 4.0496388E+002, 3.4256321E+002, 2.9120437E+002, 4.1804548E+002, 4.0969256E+002, 3.7420317E+002, 3.1398794E+001, 1.7384295E+001, 1.7444754E+001, 1.7770494E+001
 3.2000065E+002, 3.4728170E-003,-3.5297285E-003, 1.6761501E+000,-5.8669571E-001, 2.4815878E-005, 1.8161496E-001, 2.0599835E-001, 1.5889410E-002, 1.4661363E-003, 1.3426381E-011, 2.9176439E-012, 3.9189011E+002, 3.9914015E+002, 4.0345651E+002, 4.0341530E+002, 4.0117754E+002, 3.9547439E+002, 3.8473424E+002, 3.6176957E+002, 3.3499566E+002, 2.6479265E+002, 8.4261644E+001, 3.5010445E+001, 4.0904643E+002, 3.9166438E+002, 3.3385875E+002, 2.7556492E+002, 4.0581672E+002, 3.9891759E+002, 3.6305829E+002, 2.8199231E+001, 1.6536999E+001, 1.6444794E+001, 1.6624808E+001
 3.2500202E+002, 3.4666252E-003,-3.5505804E-003, 1.6490203E+000,-5.8616167E-001, 2.3347811E-005, 1.8158848E-001, 2.0607521E-001, 1.5905072E-002, 1.4206697E-003, 1.3347687E-011, 2.9410606E-012, 3.8065235E+002, 3.8764211E+002, 3.9161091E+002, 3.9200117E+002, 3.8979603E+002, 3.8443530E+002, 3.7542401E+002, 3.5561818E+002, 3.2552122E+002, 2.6058775E+002, 7.6529084E+001, 3.2475814E+001, 3.9670476E+002, 3.8154952E+002, 3.2662182E+002, 2.7065272E+002, 3.9493997E+002, 3.8764264E+002, 3.5265940E+002, 2.6566739E+001, 1.5497323E+001, 1.5588018E+001, 1.5844269E+001
 3.3000039E+002, 3.4170955E-003,-3.4579621E-003, 1.5744785E+000,-6.0893638E-001, 2.1880139E-005, 1.8354699E-001, 2.0540859E-001, 1.4746578E-002, 1.8149889E-003, 1.3357005E-011, 3.4079278E-012, 3.6984840E+002, 3.7714275E+002, 3.7991162E+002, 3.8061049E+002, 3.7813392E+002, 3.7226002E+002, 3.6039002E+002, 3.3877617E+002, 3.1654185E+002, 2.5722478E+002, 7.3052119E+001, 3.1239125E+001, 3.8725314E+002, 3.7571785E+002, 3.1370384E+002, 2.6573892E+002, 3.8263358E+002, 3.7493523E+002, 3.4093232E+002, 2.4893918E+001, 1.4810711E+001, 1.4631517E+001, 1.4925933E+001
 3.3500126E+002, 3.4214727E-003,-3.5139523E-003, 1.5493815E+000,-5.7512782E-001, 2.0412469E-005, 1.8464600E-001, 2.0606252E-001, 1.4096488E-002, 1.4281780E-003, 1.3118839E-011, 2.2338185E-012, 3.5982129E+002, 3.6767201E+002, 3.6920670E+002, 3.6752754E+002, 3.6534654E+002, 3.6037601E+002, 3.4989105E+002, 3.3030050E+002, 3.0509321E+002, 2.3726887E+002, 6.9442126E+001, 2.9109979E+001, 3.7456231E+002, 3.6234026E+002, 3.0795023E+002, 2.5165389E+002, 3.7471241E+002, 3.6406829E+002, 3.3147471E+002, 2.4862057E+001, 1.3602182E+001, 1.3963934E+001, 1.4278124E+001
 3.4000082E+002, 3.3527947E-003,-3.3995770E-003, 1.4769088E+000,-6.6532776E-001, 1.8944648E-005, 1.8590094E-001, 2.0596299E-001, 1.3354165E-002, 1.4870490E-003, 1.2967227E-011, 2.3361331E-012, 3.5239596E+002, 3.6134027E+002, 3.5865735E+002, 3.5795270E+002, 3.5567084E+002, 3.5081592E+002, 3.3848183E+002, 3.1991676E+002, 2.9507178E+002, 2.1570968E+002, 6.2466032E+001, 2.7646720E+001, 3.6837623E+002, 3.4946771E+002, 2.9743103E+002, 2.3993411E+002, 3.6460515E+002, 3.5247704E+002, 3.2031257E+002, 2.1041533E+001, 1.3250110E+001, 1.3125669E+001, 1.3485297E+001
 3.4500208E+002, 3.4273681E-003,-3.5376873E-003, 1.5066574E+000,-5.9090691E-001, 1.7476789E-005, 1.8832171E-001, 2.0575796E-001, 1.1922229E-002, 1.6083275E-003, 1.2055547E-011, 2.3402871E-012, 3.4346707E+002, 3.5472981E+002, 3.4533531E+002, 3.4473869E+002, 3.4205490E+002, 3.3680199E+002, 3.2638396E+002, 3.0997872E+002, 2.8597905E+002, 2.0891645E+002, 6.2127811E+001, 2.6097796E+001, 3.6255637E+002, 3.3198322E+002, 2.8867373E+002, 2.3559583E+002, 3.6176411E+002, 3.4366553E+002, 3.0910890E+002, 2.0067064E+001, 1.2524265E+001, 1.2557257E+001, 1.2894720E+001
 3.5000000E+002, 3.4217496E-003,-3.5262150E-003, 1.4793375E+000,-5.9870363E-001, 1.6009143E-005, 1.8915732E-001, 2.0585940E-001, 1.1427949E-002, 1.5483268E-003, 1.1885598E-011, 2.1377300E-012, 3.3335782E+002, 3.4405983E+002, 3.3397534E+002, 3.3490188E+002, 3.3265057E+002, 3.2432849E+002, 3.1457166E+002, 2.9869880E+002, 2.7075349E+002, 2.0566863E+002, 6.0329326E+001, 2.4730766E+001, 3.5606750E+002, 3.2331733E+002, 2.7908631E+002, 2.2487732E+002, 3.5118734E+002, 3.3117014E+002, 3.0254400E+002, 1.8778746E+001, 1.1737563E+001, 1.1843887E+001, 1.2245872E+001
