s,C,C,C
 1.620E+03, 4.162E+02, 4.750E+02, 4.426E+02
 1.635E+03, 4.171E+02, 4.750E+02, 4.428E+02
 1.650E+03, 4.181E+02, 4.750E+02, 4.429E+02
 1.665E+03, 4.191E+02, 4.750E+02, 4.431E+02
 1.680E+03, 4.200E+02, 4.750E+02, 4.434E+02
 1.695E+03, 4.210E+02, 4.750E+02, 4.437E+02
 1.710E+03, 4.219E+02, 4.750E+02, 4.439E+02
 1.725E+03, 4.227E+02, 4.750E+02, 4.440E+02
 1.740E+03, 4.235E+02, 4.750E+02, 4.442E+02
 1.755E+03, 4.242E+02, 4.750E+02, 4.444E+02
 1.770E+03, 4.249E+02, 4.750E+02, 4.445E+02
 1.785E+03, 4.254E+02, 4.750E+02, 4.446E+02
 1.800E+03, 4.260E+02, 4.750E+02, 4.447E+02
 1.815E+03, 4.266E+02, 4.750E+02, 4.447E+02
 1.830E+03, 4.271E+02, 4.750E+02, 4.448E+02
 1.845E+03, 4.276E+02, 4.750E+02, 4.449E+02
 1.860E+03, 4.282E+02, 4.750E+02, 4.450E+02
 1.875E+03, 4.288E+02, 4.750E+02, 4.452E+02
 1.890E+03, 4.294E+02, 4.750E+02, 4.453E+02
 1.905E+03, 4.300E+02, 4.750E+02, 4.454E+02
 1.920E+03, 4.304E+02, 4.750E+02, 4.456E+02
 1.935E+03, 4.309E+02, 4.750E+02, 4.457E+02
 1.950E+03, 4.313E+02, 4.750E+02, 4.458E+02
 1.965E+03, 4.317E+02, 4.750E+02, 4.458E+02
 1.980E+03, 4.322E+02, 4.750E+02, 4.459E+02
 1.995E+03, 4.327E+02, 4.750E+02, 4.460E+02
 2.010E+03, 4.330E+02, 4.750E+02, 4.460E+02
 2.025E+03, 4.333E+02, 4.750E+02, 4.461E+02
 2.040E+03, 4.335E+02, 4.750E+02, 4.461E+02
 2.055E+03, 4.338E+02, 4.750E+02, 4.462E+02
 2.070E+03, 4.340E+02, 4.750E+02, 4.462E+02
 2.085E+03, 4.344E+02, 4.750E+02, 4.463E+02
 2.100E+03, 4.348E+02, 4.750E+02, 4.464E+02
 2.115E+03, 4.351E+02, 4.750E+02, 4.465E+02
 2.130E+03, 4.353E+02, 4.750E+02, 4.465E+02
 2.145E+03, 4.355E+02, 4.750E+02, 4.466E+02
 2.160E+03, 4.357E+02, 4.750E+02, 4.466E+02
 2.175E+03, 4.359E+02, 4.750E+02, 4.466E+02
 2.190E+03, 4.362E+02, 4.750E+02, 4.467E+02
 2.205E+03, 4.365E+02, 4.750E+02, 4.467E+02
 2.220E+03, 4.368E+02, 4.750E+02, 4.468E+02
 2.235E+03, 4.371E+02, 4.750E+02, 4.468E+02
 2.250E+03, 4.374E+02, 4.750E+02, 4.469E+02
 2.265E+03, 4.376E+02, 4.750E+02, 4.470E+02
 2.280E+03, 4.379E+02, 4.750E+02, 4.472E+02
 2.295E+03, 4.381E+02, 4.750E+02, 4.472E+02
 2.310E+03, 4.383E+02, 4.750E+02, 4.473E+02
 2.325E+03, 4.384E+02, 4.750E+02, 4.474E+02
 2.340E+03, 4.387E+02, 4.750E+02, 4.475E+02
 2.355E+03, 4.389E+02, 4.750E+02, 4.474E+02
 2.370E+03, 4.390E+02, 4.750E+02, 4.474E+02
 2.385E+03, 4.391E+02, 4.750E+02, 4.474E+02
 2.400E+03, 4.391E+02, 4.750E+02, 4.475E+02
 2.415E+03, 4.392E+02, 4.750E+02, 4.475E+02
 2.430E+03, 4.395E+02, 4.750E+02, 4.476E+02
 2.445E+03, 4.397E+02, 4.750E+02, 4.476E+02
 2.460E+03, 4.398E+02, 4.750E+02, 4.476E+02
 2.475E+03, 4.399E+02, 4.750E+02, 4.477E+02
 2.490E+03, 4.402E+02, 4.750E+02, 4.478E+02
 2.505E+03, 4.403E+02, 4.750E+02, 4.478E+02
 2.520E+03, 4.404E+02, 4.750E+02, 4.478E+02
 2.535E+03, 4.404E+02, 4.750E+02, 4.478E+02
 2.550E+03, 4.405E+02, 4.750E+02, 4.479E+02
 2.565E+03, 4.406E+02, 4.750E+02, 4.479E+02
 2.580E+03, 4.406E+02, 4.750E+02, 4.479E+02
 2.595E+03, 4.406E+02, 4.750E+02, 4.479E+02
 2.610E+03, 4.408E+02, 4.750E+02, 4.479E+02
 2.625E+03, 4.408E+02, 4.750E+02, 4.479E+02
 2.640E+03, 4.409E+02, 4.750E+02, 4.479E+02
 2.655E+03, 4.409E+02, 4.750E+02, 4.479E+02
 2.670E+03, 4.409E+02, 4.750E+02, 4.479E+02
 2.685E+03, 4.410E+02, 4.750E+02, 4.479E+02
 2.700E+03, 4.412E+02, 4.750E+02, 4.480E+02
 2.715E+03, 4.412E+02, 4.750E+02, 4.480E+02
 2.730E+03, 4.413E+02, 4.750E+02, 4.480E+02
 2.745E+03, 4.413E+02, 4.750E+02, 4.480E+02
 2.760E+03, 4.413E+02, 4.750E+02, 4.479E+02
 2.775E+03, 4.414E+02, 4.750E+02, 4.479E+02
 2.790E+03, 4.414E+02, 4.750E+02, 4.479E+02
 2.805E+03, 4.415E+02, 4.750E+02, 4.479E+02
 2.820E+03, 4.415E+02, 4.741E+02, 4.479E+02
 2.835E+03, 4.415E+02, 4.701E+02, 4.476E+02
 2.850E+03, 4.414E+02, 4.659E+02, 4.472E+02
 2.865E+03, 4.413E+02, 4.616E+02, 4.465E+02
 2.880E+03, 4.411E+02, 4.574E+02, 4.457E+02
 2.895E+03, 4.411E+02, 4.532E+02, 4.445E+02
 2.910E+03, 4.408E+02, 4.490E+02, 4.433E+02
 2.925E+03, 4.407E+02, 4.448E+02, 4.420E+02
 2.940E+03, 4.404E+02, 4.406E+02, 4.405E+02
 2.955E+03, 4.400E+02, 4.364E+02, 4.388E+02
 2.970E+03, 4.395E+02, 4.321E+02, 4.369E+02
 2.985E+03, 4.389E+02, 4.279E+02, 4.349E+02
 3.000E+03, 4.382E+02, 4.237E+02, 4.328E+02
 3.015E+03, 4.373E+02, 4.195E+02, 4.308E+02
 3.030E+03, 4.367E+02, 4.153E+02, 4.287E+02
 3.045E+03, 4.359E+02, 4.111E+02, 4.265E+02
 3.060E+03, 4.349E+02, 4.068E+02, 4.241E+02
 3.075E+03, 4.337E+02, 4.026E+02, 4.217E+02
 3.090E+03, 4.325E+02, 3.984E+02, 4.193E+02
 3.105E+03, 4.314E+02, 3.942E+02, 4.169E+02
 3.120E+03, 4.303E+02, 3.900E+02, 4.144E+02
 3.135E+03, 4.290E+02, 3.858E+02, 4.117E+02
 3.150E+03, 4.276E+02, 3.816E+02, 4.090E+02
 3.165E+03, 4.262E+02, 3.773E+02, 4.063E+02
 3.180E+03, 4.246E+02, 3.731E+02, 4.036E+02
 3.195E+03, 4.229E+02, 3.689E+02, 4.009E+02
 3.210E+03, 4.214E+02, 3.647E+02, 3.981E+02
 3.225E+03, 4.197E+02, 3.605E+02, 3.954E+02
 3.240E+03, 4.182E+02, 3.563E+02, 3.927E+02
 3.255E+03, 4.166E+02, 3.521E+02, 3.899E+02
 3.270E+03, 4.148E+02, 3.478E+02, 3.871E+02
 3.285E+03, 4.131E+02, 3.436E+02, 3.843E+02
 3.300E+03, 4.114E+02, 3.394E+02, 3.816E+02
 3.315E+03, 4.098E+02, 3.352E+02, 3.788E+02
 3.330E+03, 4.078E+02, 3.310E+02, 3.759E+02
 3.345E+03, 4.058E+02, 3.268E+02, 3.730E+02
 3.360E+03, 4.038E+02, 3.225E+02, 3.700E+02
 3.375E+03, 4.018E+02, 3.183E+02, 3.672E+02
 3.390E+03, 4.000E+02, 3.141E+02, 3.644E+02
 3.405E+03, 3.980E+02, 3.099E+02, 3.615E+02
 3.420E+03, 3.960E+02, 3.057E+02, 3.586E+02
 3.435E+03, 3.939E+02, 3.015E+02, 3.558E+02
 3.450E+03, 3.918E+02, 2.973E+02, 3.529E+02
 3.465E+03, 3.899E+02, 2.930E+02, 3.501E+02
 3.480E+03, 3.880E+02, 2.888E+02, 3.473E+02
 3.495E+03, 3.860E+02, 2.846E+02, 3.444E+02
 3.510E+03, 3.839E+02, 2.804E+02, 3.416E+02
 3.525E+03, 3.819E+02, 2.762E+02, 3.389E+02
 3.540E+03, 3.799E+02, 2.720E+02, 3.361E+02
 3.555E+03, 3.778E+02, 2.677E+02, 3.333E+02
 3.570E+03, 3.757E+02, 2.635E+02, 3.306E+02
 3.585E+03, 3.736E+02, 2.593E+02, 3.278E+02
 3.600E+03, 3.716E+02, 2.551E+02, 3.251E+02
