s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s,Pa
 1.8300063E+003, 1.7144743E-001, 9.0589426E-001,-1.4108711E+000, 1.9505999E-001, 2.1771794E-010,-4.7143126E-014, 1.6870941E-001,-8.7572150E-003, 3.0239978E-002,-7.8052465E-006, 1.1231872E-005, 8.6216948E-006, 2.8755827E-010,-2.9537955E-001
 1.8400070E+003, 1.7103428E-001, 9.0739919E-001,-1.4000718E+000, 1.9462639E-001, 2.0728809E-010,-4.7036410E-014, 1.7055435E-001, 4.9346828E-003, 4.3542358E-002,-7.7513474E-006, 1.1217802E-005, 8.5621578E-006, 2.8685717E-010,-2.9537955E-001
 1.8500201E+003, 1.7042773E-001, 9.0572560E-001,-1.3992387E+000, 1.9375813E-001, 2.0433219E-010,-4.7143195E-014, 1.6931184E-001, 1.6905500E-003, 3.9984660E-002,-7.6591833E-006, 1.1203505E-005, 8.4603531E-006, 2.8613738E-010,-2.9537955E-001
 1.8600011E+003, 1.7022527E-001, 9.0460987E-001,-1.3989361E+000, 1.9363566E-001, 2.0897551E-010,-4.7143206E-014, 1.6977975E-001, 6.7746906E-004, 3.9314502E-002,-7.6401939E-006, 1.1193655E-005, 8.4393774E-006, 2.8555659E-010,-2.9537955E-001
 1.8700179E+003, 1.7013459E-001, 9.0370759E-001,-1.4076735E+000, 1.9267349E-001, 2.2035794E-010,-4.6974507E-014, 1.7476713E-001,-4.4341021E-003, 3.3609303E-002,-7.6701182E-006, 1.1173999E-005, 8.4724318E-006, 2.8530952E-010,-2.9537955E-001
 1.8800085E+003, 1.6982023E-001, 9.0861100E-001,-1.3994812E+000, 1.9231472E-001, 2.1249607E-010,-4.7079539E-014, 1.7389224E-001, 7.0271277E-003, 4.5157005E-002,-7.6406371E-006, 1.1161283E-005, 8.4398669E-006, 2.8512508E-010,-2.9537955E-001
 1.8900199E+003, 1.6939902E-001, 9.0805938E-001,-1.4190758E+000, 1.9354416E-001, 2.0968156E-010,-4.7116088E-014, 1.7181736E-001,-1.5078693E-002, 2.3744096E-002,-7.5937159E-006, 1.1141234E-005, 8.3880376E-006, 2.8463213E-010,-2.9537955E-001
 1.9000026E+003, 1.6920824E-001, 9.0333325E-001,-1.3843234E+000, 1.9149580E-001, 2.0470995E-010,-4.7087903E-014, 1.6723618E-001, 8.9012037E-003, 4.6950039E-002,-7.5723363E-006, 1.1135284E-005, 8.3644217E-006, 2.8415710E-010,-2.9537955E-001
 1.9100109E+003, 1.6867951E-001, 9.0561030E-001,-1.4013395E+000, 1.9115570E-001, 1.9519172E-010,-4.7143362E-014, 1.6932394E-001,-4.0316759E-003, 3.3429912E-002,-7.4812849E-006, 1.1123808E-005, 8.2638461E-006, 2.8359443E-010,-2.9537955E-001
 1.9200078E+003, 1.6817600E-001, 9.0538850E-001,-1.4030798E+000, 1.9066641E-001, 1.8772900E-010,-4.7143408E-014, 1.6488322E-001,-1.0672403E-002, 2.6034323E-002,-7.4034372E-006, 1.1113580E-005, 8.1778553E-006, 2.8290370E-010,-2.9537955E-001
 1.9300109E+003, 1.6813225E-001, 9.0554351E-001,-1.3850932E+000, 1.9099689E-001, 1.8097336E-010,-4.7143378E-014, 1.6643047E-001, 8.3708560E-003, 4.6009914E-002,-7.4008932E-006, 1.1109648E-005, 8.1750452E-006, 2.8220940E-010,-2.9537955E-001
 1.9400088E+003, 1.6790087E-001, 9.0733740E-001,-1.3923626E+000, 1.9054333E-001, 1.7519425E-010,-4.7143391E-014, 1.6538777E-001, 1.5932396E-003, 3.8806745E-002,-7.3801396E-006, 1.1098548E-005, 8.1521207E-006, 2.8152480E-010,-2.9537955E-001
 1.9500054E+003, 1.6757574E-001, 9.0455331E-001,-1.3965018E+000, 1.8967749E-001, 1.8184185E-010,-4.7143379E-014, 1.6989574E-001,-1.2458270E-003, 3.5200460E-002,-7.3289192E-006, 1.1090379E-005, 8.0955425E-006, 2.8093137E-010,-2.9537955E-001
 1.9600090E+003, 1.6748605E-001, 9.0346545E-001,-1.3932212E+000, 1.8860102E-001, 1.8094522E-010,-4.6676593E-014, 1.6943504E-001,-1.1001620E-003, 3.5766352E-002,-7.3479174E-006, 1.1076753E-005, 8.1165280E-006, 2.8064176E-010,-2.9537955E-001
 1.9700161E+003, 1.6726885E-001, 9.0769324E-001,-1.3984696E+000, 1.8902026E-001, 1.6820939E-010,-4.7119736E-014, 1.7273754E-001, 1.4120537E-003, 3.8250294E-002,-7.3313860E-006, 1.1064543E-005, 8.0982674E-006, 2.8016911E-010,-2.9537955E-001
 1.9800043E+003, 1.6679095E-001, 9.0516895E-001,-1.3937600E+000, 1.8856824E-001, 1.6621740E-010,-4.7143434E-014, 1.6822837E-001,-1.3214836E-003, 3.4996494E-002,-7.2700668E-006, 1.1047840E-005, 8.0305340E-006, 2.7948222E-010,-2.9537955E-001
 1.9900018E+003, 1.6660755E-001, 9.0564658E-001,-1.3921178E+000, 1.8768098E-001, 1.6789291E-010,-4.7125538E-014, 1.6850946E-001,-2.4178444E-004, 3.6326739E-002,-7.2555381E-006, 1.1038276E-005, 8.0144856E-006, 2.7897877E-010,-2.9537955E-001
 2.0000010E+003, 1.6645676E-001, 9.0519306E-001,-1.3866043E+000, 1.8789532E-001, 1.7666650E-010,-4.7143422E-014, 1.6749956E-001, 3.3284591E-003, 4.0440393E-002,-7.2528922E-006, 1.1027452E-005, 8.0115629E-006, 2.7862724E-010,-2.9537955E-001
 2.0100081E+003, 1.6623153E-001, 9.0514146E-001,-1.3985262E+000, 1.8687635E-001, 1.6949835E-010,-4.7143443E-014, 1.6890699E-001,-7.8087221E-003, 2.8630135E-002,-7.2329793E-006, 1.1015589E-005, 7.9895671E-006, 2.7842045E-010,-2.9537955E-001
 2.0200107E+003, 1.6596518E-001, 9.0711799E-001,-1.3929089E+000, 1.8663330E-001, 1.5870228E-010,-4.6986305E-014, 1.6732066E-001,-2.2090336E-003, 3.4128193E-002,-7.2040043E-006, 1.1005029E-005, 7.9575612E-006, 2.7791116E-010,-2.9537955E-001
 2.0300173E+003, 1.6544392E-001, 9.0643932E-001,-1.3901272E+000, 1.8627487E-001, 1.6103186E-010,-4.7143505E-014, 1.6928633E-001, 1.5444746E-003, 3.7317268E-002,-7.1333985E-006, 1.0988217E-005, 7.8795699E-006, 2.7731358E-010,-2.9537955E-001
 2.0400154E+003, 1.6480004E-001, 9.0664564E-001,-1.3848455E+000, 1.8613143E-001, 1.6897658E-010,-4.7143589E-014, 1.6411500E-001, 7.5785306E-004, 3.6846634E-002,-7.0160058E-006, 1.0978605E-005, 7.7498976E-006, 2.7694042E-010,-2.9537955E-001
 2.0500103E+003, 1.6487139E-001, 9.0505208E-001,-1.3904890E+000, 1.8638428E-001, 1.6460735E-010,-4.7143548E-014, 1.6746227E-001,-2.6043875E-003, 3.3281011E-002,-7.0390272E-006, 1.0975391E-005, 7.7753272E-006, 2.7676151E-010,-2.9537955E-001
 2.0600195E+003, 1.6423932E-001, 9.0599034E-001,-1.3763061E+000, 1.8513869E-001, 1.5246082E-010,-4.7143634E-014, 1.6769204E-001, 1.2042639E-002, 4.6754321E-002,-6.9468696E-006, 1.0958173E-005, 7.6735296E-006, 2.7625059E-010,-2.9537955E-001
 2.0700178E+003, 1.6409596E-001, 9.0506250E-001,-1.3987097E+000, 1.8491517E-001, 1.4724430E-010,-4.6980737E-014, 1.6729109E-001,-1.2836525E-002, 2.2654979E-002,-6.9410586E-006, 1.0948455E-005, 7.6671108E-006, 2.7554901E-010,-2.9537955E-001
 2.0800076E+003, 1.6422969E-001, 9.0442469E-001,-1.3703033E+000, 1.8417676E-001, 1.5018276E-010,-4.6917827E-014, 1.6353322E-001, 1.0784023E-002, 4.6061028E-002,-6.9752011E-006, 1.0946654E-005, 7.7048246E-006, 2.7498719E-010,-2.9537955E-001
 2.0900022E+003, 1.6396467E-001, 9.0531420E-001,-1.3938217E+000, 1.8354993E-001, 1.4031738E-010,-4.7122727E-014, 1.7117072E-001,-4.6249157E-003, 3.0177773E-002,-6.9584638E-006, 1.0931790E-005, 7.6863366E-006, 2.7454540E-010,-2.9537955E-001
 2.1000073E+003, 1.6381632E-001, 9.0728182E-001,-1.4002241E+000, 1.8415004E-001, 1.3229738E-010,-4.7143572E-014, 1.7104859E-001,-9.4350401E-003, 2.6072685E-002,-6.9532354E-006, 1.0920633E-005, 7.6805612E-006, 2.7391351E-010,-2.9537955E-001
 2.1100117E+003, 1.6326709E-001, 9.0699446E-001,-1.3805595E+000, 1.8383084E-001, 1.3166858E-010,-4.7143648E-014, 1.6745238E-001, 5.8769815E-003, 4.0985293E-002,-6.8781300E-006, 1.0903663E-005, 7.5975996E-006, 2.7327881E-010,-2.9537955E-001
 2.1200046E+003, 1.6279090E-001, 9.0555814E-001,-1.3801481E+000, 1.8311413E-001, 1.4497148E-010,-4.7143695E-014, 1.6527073E-001, 1.9172502E-003, 3.6585817E-002,-6.8126687E-006, 1.0888467E-005, 7.5252910E-006, 2.7291597E-010,-2.9537955E-001
 2.1300146E+003, 1.6251564E-001, 9.0650179E-001,-1.3801425E+000, 1.8326023E-001, 1.4751396E-010,-4.6983541E-014, 1.6267146E-001, 1.6740952E-004, 3.4806598E-002,-6.7692333E-006, 1.0882798E-005, 7.4773121E-006, 2.7281565E-010,-2.9537955E-001
 2.1400183E+003, 1.6234022E-001, 9.0386606E-001,-1.3822323E+000, 1.8253044E-001, 1.4895906E-010,-4.7143678E-014, 1.6736026E-001,-4.5107988E-004, 3.3864656E-002,-6.7573958E-006, 1.0872220E-005, 7.4642364E-006, 2.7268199E-010,-2.9537955E-001
 2.1500073E+003, 1.6249875E-001, 9.0783680E-001,-1.3892715E+000, 1.8293805E-001, 1.3365671E-010,-4.6996402E-014, 1.7277388E-001, 1.9739838E-003, 3.6775978E-002,-6.8163930E-006, 1.0862787E-005, 7.5294049E-006, 2.7230516E-010,-2.9537955E-001
 2.1600015E+003, 1.6169665E-001, 9.0776804E-001,-1.3951231E+000, 1.8284666E-001, 1.2311600E-010,-4.7053305E-014, 1.6816438E-001,-8.6004376E-003, 2.5352675E-002,-6.7126344E-006, 1.0836439E-005, 7.4147928E-006, 2.7159435E-010,-2.9537955E-001
 2.1700059E+003, 1.6127244E-001, 9.0678028E-001,-1.3803502E+000, 1.8179629E-001, 1.2009883E-010,-4.7143829E-014, 1.6313853E-001,-1.4663308E-003, 3.2637337E-002,-6.6433067E-006, 1.0826500E-005, 7.3382132E-006, 2.7087223E-010,-2.9537955E-001
 2.1800039E+003, 1.6130718E-001, 9.0594663E-001,-1.3765757E+000, 1.8093936E-001, 1.1099301E-010,-4.7058197E-014, 1.6262234E-001, 1.3081691E-003, 3.4239788E-002,-6.6555500E-006, 1.0824681E-005, 7.3517372E-006, 2.7025884E-010,-2.9537955E-001
 2.1900190E+003, 1.6119233E-001, 9.0988358E-001,-1.3908457E+000, 1.8143236E-001, 1.0011683E-010,-4.7143863E-014, 1.7015150E-001,-2.2662781E-003, 3.1814100E-002,-6.6598950E-006, 1.0813590E-005, 7.3565368E-006, 2.6952541E-010,-2.9537955E-001
 2.2000005E+003, 1.6050635E-001, 9.0535117E-001,-1.3754006E+000, 1.8062541E-001, 9.2524704E-011,-4.7063846E-014, 1.6485315E-001, 2.9043067E-003, 3.5935461E-002,-6.5612221E-006, 1.0794905E-005, 7.2475424E-006, 2.6873266E-010,-2.9537955E-001
 2.2100049E+003, 1.6062956E-001, 9.0553957E-001,-1.3776914E+000, 1.8019597E-001, 8.5012009E-011,-4.7143808E-014, 1.6403233E-001,-8.0682730E-004, 3.2706065E-002,-6.6013362E-006, 1.0789019E-005, 7.2918525E-006, 2.6797939E-010,-2.9537955E-001
 2.2200217E+003, 1.6045542E-001, 9.0873333E-001,-1.3771416E+000, 1.8016315E-001, 7.8451990E-011,-4.7143854E-014, 1.6484463E-001, 3.4329017E-003, 3.7054905E-002,-6.5823093E-006, 1.0781604E-005, 7.2708353E-006, 2.6724985E-010,-2.9537955E-001
 2.2300059E+003, 1.5977451E-001, 9.0761444E-001,-1.3861438E+000, 1.8006614E-001, 7.2975221E-011,-4.7095689E-014, 1.6279372E-001,-8.6683033E-003, 2.4105028E-002,-6.4710942E-006, 1.0768450E-005, 7.1479869E-006, 2.6654980E-010,-2.9537955E-001
 2.2400144E+003, 1.5970145E-001, 9.0730714E-001,-1.3757530E+000, 1.8015915E-001, 7.4579203E-011,-4.7053915E-014, 1.6344999E-001, 1.8791903E-003, 3.4864715E-002,-6.4726808E-006, 1.0761015E-005, 7.1497394E-006, 2.6595327E-010,-2.9537955E-001
 2.2500161E+003, 1.5965804E-001, 9.0748424E-001,-1.3798938E+000, 1.7965243E-001, 7.7721992E-011,-4.6711670E-014, 1.6932234E-001, 2.4741337E-003, 3.6223218E-002,-6.4910119E-006, 1.0749799E-005, 7.1699881E-006, 2.6558010E-010,-2.9537955E-001
 2.2600024E+003, 1.5930851E-001, 9.0772464E-001,-1.3816438E+000, 1.7979847E-001, 7.3084778E-011,-4.7137981E-014, 1.6306585E-001,-4.8629941E-003, 2.8253649E-002,-6.4501985E-006, 1.0736411E-005, 7.1249054E-006, 2.6520866E-010,-2.9537955E-001
 2.2700034E+003, 1.5905361E-001, 9.0509754E-001,-1.3706140E+000, 1.7881065E-001, 7.4784656E-011,-4.6916962E-014, 1.6230078E-001, 2.1318569E-003, 3.4648593E-002,-6.4033979E-006, 1.0733344E-005, 7.0732094E-006, 2.6480442E-010,-2.9537955E-001
 2.2800217E+003, 1.5895011E-001, 9.0654021E-001,-1.3667612E+000, 1.7865562E-001, 7.2097196E-011,-4.7143938E-014, 1.6097270E-001, 5.4791934E-003, 3.8357460E-002,-6.3882862E-006, 1.0730104E-005, 7.0565170E-006, 2.6442618E-010,-2.9537955E-001
 2.2900225E+003, 1.5889187E-001, 9.0504408E-001,-1.3722448E+000, 1.7732436E-001, 6.8290675E-011,-4.7077691E-014, 1.6239467E-001,-1.1126815E-003, 3.1410176E-002,-6.4090797E-006, 1.0718059E-005, 7.0794855E-006, 2.6397471E-010,-2.9537955E-001
 2.3000103E+003, 1.5872972E-001, 9.0795108E-001,-1.3769770E+000, 1.7785686E-001, 6.4459804E-011,-4.7143907E-014, 1.6430056E-001,-1.0276156E-003, 3.1861225E-002,-6.3891292E-006, 1.0711245E-005, 7.0574482E-006, 2.6346800E-010,-2.9537955E-001
 2.3100151E+003, 1.5825624E-001, 9.0477316E-001,-1.3801626E+000, 1.7728982E-001, 6.7491569E-011,-4.7143941E-014, 1.6493529E-001,-7.1629188E-003, 2.5091930E-002,-6.3055117E-006, 1.0703885E-005, 6.9650840E-006, 2.6301963E-010,-2.9537955E-001
 2.3200181E+003, 1.5811943E-001, 9.0812516E-001,-1.3705861E+000, 1.7767580E-001, 6.0351341E-011,-4.7068282E-014, 1.6331623E-001, 3.9576240E-003, 3.6650506E-002,-6.3061403E-006, 1.0692414E-005, 6.9657785E-006, 2.6263131E-010,-2.9537955E-001
 2.3300078E+003, 1.5768272E-001, 9.0649951E-001,-1.3739533E+000, 1.7715049E-001, 5.8758143E-011,-4.7144005E-014, 1.6486996E-001, 4.8279764E-004, 3.2249395E-002,-6.2412892E-006, 1.0680235E-005, 6.8941437E-006, 2.6212434E-010,-2.9537955E-001
 2.3400022E+003, 1.5765601E-001, 9.0731653E-001,-1.3702142E+000, 1.7738524E-001, 5.4290244E-011,-4.7099448E-014, 1.6683124E-001, 6.4544443E-003, 3.8974788E-002,-6.2709424E-006, 1.0667467E-005, 6.9268987E-006, 2.6165427E-010,-2.9537955E-001
 2.3500049E+003, 1.5725587E-001, 9.0736227E-001,-1.3770049E+000, 1.7627042E-001, 5.1041983E-011,-4.7074826E-014, 1.6343571E-001,-4.6245692E-003, 2.7319423E-002,-6.2064284E-006, 1.0658074E-005, 6.8556364E-006, 2.6114465E-010,-2.9537955E-001
 2.3600210E+003, 1.5686748E-001, 9.0499703E-001,-1.3735259E+000, 1.7645087E-001, 5.0015004E-011,-4.6753181E-014, 1.6387081E-001,-2.8091627E-003, 2.8660307E-002,-6.1869874E-006, 1.0633721E-005, 6.8341618E-006, 2.6064477E-010,-2.9537955E-001
 2.3700247E+003, 1.5671527E-001, 9.0930731E-001,-1.3723615E+000, 1.7684614E-001, 4.8345326E-011,-4.6953034E-014, 1.6011676E-001,-1.5490717E-003, 3.0623934E-002,-6.1688234E-006, 1.0628828E-005, 6.8140978E-006, 2.6018445E-010,-2.9537955E-001
 2.3800195E+003, 1.5669377E-001, 9.0654299E-001,-1.3707017E+000, 1.7581559E-001, 4.8633916E-011,-4.7144066E-014, 1.6130278E-001,-1.4928651E-003, 2.9653388E-002,-6.1756590E-006, 1.0623413E-005, 6.8216484E-006, 2.5976731E-010,-2.9537955E-001
 2.3900217E+003, 1.5638874E-001, 9.0631504E-001,-1.3660014E+000, 1.7536826E-001, 4.6106019E-011,-4.7144071E-014, 1.6192475E-001, 2.6168778E-003, 3.3995367E-002,-6.1041979E-006, 1.0624053E-005, 6.7427124E-006, 2.5937006E-010,-2.9537955E-001
 2.4000112E+003, 1.5632787E-001, 9.0635513E-001,-1.3714541E+000, 1.7549212E-001, 5.1838504E-011,-4.7144056E-014, 1.6250526E-001,-2.9206668E-003, 2.9226316E-002,-6.1174582E-006, 1.0614989E-005, 6.7573597E-006, 2.5903659E-010,-2.9537955E-001
 2.4100105E+003, 1.5616274E-001, 9.0661292E-001,-1.3717426E+000, 1.7542376E-001, 5.2376479E-011,-4.7144080E-014, 1.6063182E-001,-4.5333028E-003, 2.7088626E-002,-6.1084056E-006, 1.0604904E-005, 6.7473601E-006, 2.5876744E-010,-2.9537955E-001
 2.4200034E+003, 1.5588241E-001, 9.0770488E-001,-1.3667367E+000, 1.7485589E-001, 5.3362227E-011,-4.7144113E-014, 1.6242646E-001, 3.1173861E-003, 3.4132955E-002,-6.0626956E-006, 1.0598510E-005, 6.6968687E-006, 2.5853910E-010,-2.9537955E-001
 2.4300244E+003, 1.5551827E-001, 9.0503305E-001,-1.3695864E+000, 1.7479696E-001, 5.4234306E-011,-4.7144143E-014, 1.6671802E-001, 1.4024639E-003, 3.2479880E-002,-6.0141124E-006, 1.0587746E-005, 6.6432037E-006, 2.5828055E-010,-2.9537955E-001
 2.4400176E+003, 1.5539145E-001, 9.0796298E-001,-1.3741595E+000, 1.7517830E-001, 5.7162165E-011,-4.7075503E-014, 1.6232297E-001,-4.3562118E-003, 2.6696152E-002,-6.0234865E-006, 1.0571982E-005, 6.6535583E-006, 2.5803416E-010,-2.9537955E-001
 2.4500171E+003, 1.5530050E-001, 9.0669432E-001,-1.3619845E+000, 1.7434563E-001, 5.1410968E-011,-4.6882420E-014, 1.6369074E-001, 7.1481170E-003, 3.8046705E-002,-6.0347544E-006, 1.0561570E-005, 6.6660049E-006, 2.5778815E-010,-2.9537955E-001
 2.4600161E+003, 1.5492384E-001, 9.0866305E-001,-1.3772858E+000, 1.7518738E-001, 4.8549683E-011,-4.7144158E-014, 1.5977072E-001,-1.0106733E-002, 2.1259203E-002,-5.9658928E-006, 1.0555905E-005, 6.5899401E-006, 2.5737921E-010,-2.9537955E-001
 2.4700222E+003, 1.5468013E-001, 9.0550763E-001,-1.3594100E+000, 1.7349221E-001, 5.5359297E-011,-4.7144162E-014, 1.6360685E-001, 7.9066415E-003, 3.7876822E-002,-5.9356552E-006, 1.0547309E-005, 6.5565396E-006, 2.5698554E-010,-2.9537955E-001
 2.4800205E+003, 1.5463870E-001, 9.0673663E-001,-1.3698775E+000, 1.7410123E-001, 5.7491748E-011,-4.7144118E-014, 1.5962291E-001,-5.6154393E-003, 2.5221918E-002,-5.9518940E-006, 1.0536972E-005, 6.5744771E-006, 2.5683182E-010,-2.9537955E-001
 2.4900227E+003, 1.5455689E-001, 9.0892331E-001,-1.3644335E+000, 1.7422080E-001, 4.9395719E-011,-4.7144151E-014, 1.6201978E-001, 4.5521334E-003, 3.5287273E-002,-5.9447570E-006, 1.0532866E-005, 6.5665935E-006, 2.5657583E-010,-2.9537955E-001
 2.5000132E+003, 1.5422464E-001, 9.0690446E-001,-1.3714432E+000, 1.7358809E-001, 4.3622196E-011,-4.7081443E-014, 1.6591696E-001,-1.1358063E-003, 2.9190948E-002,-5.9211995E-006, 1.0514653E-005, 6.5405718E-006, 2.5607946E-010,-2.9537955E-001
 2.5100039E+003, 1.5387702E-001, 9.1039900E-001,-1.3756519E+000, 1.7384263E-001, 4.1184524E-011,-4.7144236E-014, 1.6338352E-001,-4.6834794E-003, 2.5850303E-002,-5.8831608E-006, 1.0500847E-005, 6.4985542E-006, 2.5555963E-010,-2.9537955E-001
 2.5200183E+003, 1.5391693E-001, 9.0798079E-001,-1.3678968E+000, 1.7289772E-001, 3.6854123E-011,-4.6893336E-014, 1.5986746E-001,-4.1050561E-003, 2.6766085E-002,-5.9181270E-006, 1.0490028E-005, 6.5371779E-006, 2.5508852E-010,-2.9537955E-001
 2.5300171E+003, 1.5357518E-001, 9.0759019E-001,-1.3658662E+000, 1.7276816E-001, 3.4160583E-011,-4.7144260E-014, 1.6668799E-001, 4.0990936E-003, 3.4755270E-002,-5.8696282E-006, 1.0480092E-005, 6.4836060E-006, 2.5459898E-010,-2.9537955E-001
 2.5400217E+003, 1.5340125E-001, 9.0836541E-001,-1.3603691E+000, 1.7238913E-001, 3.2015562E-011,-4.7144278E-014, 1.5986628E-001, 3.9731508E-003, 3.3653019E-002,-5.8529064E-006, 1.0473210E-005, 6.4651351E-006, 2.5416643E-010,-2.9537955E-001
 2.5500110E+003, 1.5302917E-001, 9.0677596E-001,-1.3666919E+000, 1.7225698E-001, 2.9382797E-011,-4.7066672E-014, 1.6294036E-001,-1.5953468E-003, 2.8310544E-002,-5.7950546E-006, 1.0462468E-005, 6.4012318E-006, 2.5375236E-010,-2.9537955E-001
 2.5600095E+003, 1.5289588E-001, 9.0934320E-001,-1.3649627E+000, 1.7238683E-001, 2.1361250E-011,-4.7144266E-014, 1.5643546E-001,-3.6203663E-003, 2.6098696E-002,-5.7752408E-006, 1.0458279E-005, 6.3793455E-006, 2.5329677E-010,-2.9537955E-001
 2.5700173E+003, 1.5252912E-001, 9.0646533E-001,-1.3574222E+000, 1.7166035E-001, 2.5069654E-011,-4.7144297E-014, 1.6487309E-001, 8.6321820E-003, 3.8105720E-002,-5.7365537E-006, 1.0445054E-005, 6.3366117E-006, 2.5279280E-010,-2.9537955E-001
 2.5800168E+003, 1.5229825E-001, 9.0935050E-001,-1.3593518E+000, 1.7202249E-001, 3.9171955E-011,-4.7078687E-014, 1.5022152E-001,-4.7087236E-003, 2.4540922E-002,-5.6957551E-006, 1.0440680E-005, 6.2915454E-006, 2.5259335E-010,-2.9537955E-001
 2.5900144E+003, 1.5259031E-001, 9.0692586E-001,-1.3625513E+000, 1.7194280E-001, 5.2300475E-011,-4.7144280E-014, 1.5897363E-001,-2.5078589E-003, 2.7881294E-002,-5.7410616E-006, 1.0446609E-005, 6.3415911E-006, 2.5270194E-010,-2.9537955E-001
 2.6000173E+003, 1.5221437E-001, 9.0659130E-001,-1.3638133E+000, 1.7099442E-001, 4.2483200E-011,-4.7144300E-014, 1.6415053E-001, 8.9654075E-004, 3.0137340E-002,-5.6821766E-006, 1.0437744E-005, 6.2765465E-006, 2.5277766E-010,-2.9537955E-001
 2.6100005E+003, 1.5219544E-001, 9.1081630E-001,-1.3684823E+000, 1.7219486E-001, 3.6269024E-011,-4.7057192E-014, 1.6244451E-001,-3.5651544E-004, 2.9168782E-002,-5.7216766E-006, 1.0421812E-005, 6.3201783E-006, 2.5239014E-010,-2.9537955E-001
 2.6200066E+003, 1.5163047E-001, 9.0936451E-001,-1.3681269E+000, 1.7137520E-001, 3.8213004E-011,-4.7144436E-014, 1.6121058E-001,-3.8716898E-003, 2.5453882E-002,-5.6390915E-006, 1.0405889E-005, 6.2289546E-006, 2.5192859E-010,-2.9537955E-001
 2.6300220E+003, 1.5141657E-001, 9.0831751E-001,-1.3538262E+000, 1.7106258E-001, 3.2820144E-011,-4.7012971E-014, 1.5712944E-001, 4.8105136E-003, 3.4099914E-002,-5.6114961E-006, 1.0399822E-005, 6.1984727E-006, 2.5157327E-010,-2.9537955E-001
 2.6400183E+003, 1.5152311E-001, 9.0862352E-001,-1.3655819E+000, 1.7165814E-001, 2.9004457E-011,-4.7045618E-014, 1.5884748E-001,-4.4164018E-003, 2.5070343E-002,-5.6582932E-006, 1.0388805E-005, 6.2501649E-006, 2.5108026E-010,-2.9537955E-001
 2.6500215E+003, 1.5113485E-001, 9.0833065E-001,-1.3522856E+000, 1.7037359E-001, 2.3013735E-011,-4.7063477E-014, 1.5595994E-001, 4.0181880E-003, 3.3513391E-002,-5.5867976E-006, 1.0385964E-005, 6.1711907E-006, 2.5060187E-010,-2.9537955E-001
 2.6600115E+003, 1.5116298E-001, 9.0656433E-001,-1.3694860E+000, 1.7000788E-001, 1.7821916E-011,-4.7056034E-014, 1.6325508E-001,-6.6372912E-003, 2.1504243E-002,-5.5943004E-006, 1.0382473E-005, 6.1794782E-006, 2.5003416E-010,-2.9537955E-001
 2.6700200E+003, 1.5095880E-001, 9.0737251E-001,-1.3559954E+000, 1.6980427E-001, 1.3141458E-011,-4.7144319E-014, 1.5787043E-001, 1.0441246E-003, 3.0010584E-002,-5.5804580E-006, 1.0372886E-005, 6.1641879E-006, 2.4949341E-010,-2.9537955E-001
 2.6800017E+003, 1.5070356E-001, 9.0814945E-001,-1.3597682E+000, 1.6972851E-001, 4.9732767E-012,-4.7098498E-014, 1.6251703E-001, 2.5639443E-003, 3.1330365E-002,-5.5469923E-006, 1.0364673E-005, 6.1272216E-006, 2.4892636E-010,-2.9537955E-001
 2.6900110E+003, 1.5045579E-001, 9.0869870E-001,-1.3615152E+000, 1.7003050E-001, 7.4061267E-012,-4.7144400E-014, 1.5768915E-001,-3.2887353E-003, 2.5358951E-002,-5.5167109E-006, 1.0353531E-005, 6.0937727E-006, 2.4837133E-010,-2.9537955E-001
 2.7000205E+003, 1.4999754E-001, 9.0967128E-001,-1.3645121E+000, 1.6993041E-001, 6.9750991E-012,-4.7144444E-014, 1.6196221E-001,-8.7034388E-004, 2.7049318E-002,-5.4562194E-006, 1.0340062E-005, 6.0269536E-006, 2.4802289E-010,-2.9537955E-001
 2.7100020E+003, 1.5008861E-001, 9.0818736E-001,-1.3589788E+000, 1.6966147E-001, 1.5283884E-011,-4.7044514E-014, 1.5930384E-001,-4.9098872E-004, 2.8262512E-002,-5.4864435E-006, 1.0336374E-005, 6.0603392E-006, 2.4770202E-010,-2.9537955E-001
 2.7200015E+003, 1.4993939E-001, 9.0775801E-001,-1.3520780E+000, 1.6928905E-001, 3.8122562E-011,-4.7144463E-014, 1.5918074E-001, 5.1455221E-003, 3.4089175E-002,-5.4735279E-006, 1.0327549E-005, 6.0460726E-006, 2.4783394E-010,-2.9537955E-001
 2.7300154E+003, 1.4958108E-001, 9.0843331E-001,-1.3636501E+000, 1.6873989E-001, 3.5152415E-011,-4.6928860E-014, 1.5836439E-001,-6.5754568E-003, 2.1468593E-002,-5.4232486E-006, 1.0317213E-005, 5.9905341E-006, 2.4805598E-010,-2.9537955E-001
 2.7400049E+003, 1.4941007E-001, 9.0863553E-001,-1.3545032E+000, 1.6870170E-001, 3.1669259E-011,-4.7045276E-014, 1.6312938E-001, 7.8136864E-003, 3.5373470E-002,-5.4171475E-006, 1.0305332E-005, 5.9837947E-006, 2.4795258E-010,-2.9537955E-001
