s,,,,C,C,C,C,C,C,C,C,C
 1.0570012E+004, 3.4497381E+001, 3.4735886E+001, 3.5681744E+001, 3.4172337E+001, 3.4498512E+001, 3.4920545E+001, 3.4754729E+001, 3.4642598E+001, 3.5010770E+001, 3.5538469E+001, 3.5496145E+001, 3.6197609E+001
 1.0580015E+004, 3.4467232E+001, 3.4729479E+001, 3.5703825E+001, 3.4165187E+001, 3.4439558E+001, 3.4922328E+001, 3.4718054E+001, 3.4651752E+001, 3.4935026E+001, 3.5570473E+001, 3.5591174E+001, 3.6009744E+001
 1.0590006E+004, 3.4442062E+001, 3.4706096E+001, 3.5665800E+001, 3.4180679E+001, 3.4456386E+001, 3.4867129E+001, 3.4687713E+001, 3.4677316E+001, 3.4879985E+001, 3.5516684E+001, 3.5787509E+001, 3.5898534E+001
 1.0600007E+004, 3.4374941E+001, 3.4690559E+001, 3.5581878E+001, 3.4118755E+001, 3.4398611E+001, 3.4789023E+001, 3.4647536E+001, 3.4722380E+001, 3.4833127E+001, 3.5493755E+001, 3.5678531E+001, 3.5786444E+001
 1.0610025E+004, 3.4364948E+001, 3.4686294E+001, 3.5541828E+001, 3.4132687E+001, 3.4405927E+001, 3.4685294E+001, 3.4586166E+001, 3.4693339E+001, 3.4861481E+001, 3.5592694E+001, 3.5433256E+001, 3.5724191E+001
 1.0620014E+004, 3.4339514E+001, 3.4722939E+001, 3.5542339E+001, 3.4183858E+001, 3.4314959E+001, 3.4657420E+001, 3.4552446E+001, 3.4748664E+001, 3.4934976E+001, 3.5673640E+001, 3.5345919E+001, 3.5684996E+001
 1.0630021E+004, 3.4324904E+001, 3.4718476E+001, 3.5532323E+001, 3.4167908E+001, 3.4265453E+001, 3.4641385E+001, 3.4501035E+001, 3.4843731E+001, 3.4924892E+001, 3.5601974E+001, 3.5528825E+001, 3.5646309E+001
 1.0640015E+004, 3.4390285E+001, 3.4682160E+001, 3.5430658E+001, 3.4236304E+001, 3.4298612E+001, 3.4684513E+001, 3.4475353E+001, 3.4811709E+001, 3.4918466E+001, 3.5429136E+001, 3.5474172E+001, 3.5604645E+001
 1.0650013E+004, 3.4336577E+001, 3.4667807E+001, 3.5436797E+001, 3.4284135E+001, 3.4275515E+001, 3.4687209E+001, 3.4456172E+001, 3.4651959E+001, 3.4994844E+001, 3.5404991E+001, 3.5533667E+001, 3.5489577E+001
 1.0660000E+004, 3.4334876E+001, 3.4688210E+001, 3.5431538E+001, 3.4241758E+001, 3.4223159E+001, 3.4621575E+001, 3.4431169E+001, 3.4624867E+001, 3.5089075E+001, 3.5355677E+001, 3.5584754E+001, 3.5405223E+001
 1.0670020E+004, 3.4322889E+001, 3.4657260E+001, 3.5545305E+001, 3.4244130E+001, 3.4197634E+001, 3.4612780E+001, 3.4464809E+001, 3.4609523E+001, 3.5044727E+001, 3.5417475E+001, 3.5587562E+001, 3.5574896E+001
 1.0680015E+004, 3.4288710E+001, 3.4559477E+001, 3.5521608E+001, 3.4239619E+001, 3.4212154E+001, 3.4636372E+001, 3.4477650E+001, 3.4560717E+001, 3.4901447E+001, 3.5459565E+001, 3.5555728E+001, 3.5717917E+001
 1.0690011E+004, 3.4292716E+001, 3.4519056E+001, 3.5386689E+001, 3.4225093E+001, 3.4090908E+001, 3.4583483E+001, 3.4415730E+001, 3.4550047E+001, 3.4738931E+001, 3.5366023E+001, 3.5474718E+001, 3.5612758E+001
 1.0700002E+004, 3.4298907E+001, 3.4542775E+001, 3.5324425E+001, 3.4273357E+001, 3.4159499E+001, 3.4591423E+001, 3.4427677E+001, 3.4492844E+001, 3.4760422E+001, 3.5216485E+001, 3.5331621E+001, 3.5576317E+001
 1.0710002E+004, 3.4253073E+001, 3.4612159E+001, 3.5326678E+001, 3.4234450E+001, 3.4130023E+001, 3.4572440E+001, 3.4493842E+001, 3.4529726E+001, 3.4846853E+001, 3.5146101E+001, 3.5294907E+001, 3.5662981E+001
 1.0720023E+004, 3.4232006E+001, 3.4612690E+001, 3.5299287E+001, 3.4177792E+001, 3.4100197E+001, 3.4608660E+001, 3.4553461E+001, 3.4539277E+001, 3.4884815E+001, 3.5029592E+001, 3.5378385E+001, 3.5624903E+001
 1.0730008E+004, 3.4200107E+001, 3.4582469E+001, 3.5265591E+001, 3.4148080E+001, 3.4031050E+001, 3.4572601E+001, 3.4461318E+001, 3.4488940E+001, 3.4917122E+001, 3.5132159E+001, 3.5428817E+001, 3.5409267E+001
 1.0740012E+004, 3.4247047E+001, 3.4556611E+001, 3.5237298E+001, 3.4171913E+001, 3.4135685E+001, 3.4490898E+001, 3.4385144E+001, 3.4472337E+001, 3.4957345E+001, 3.5186900E+001, 3.5226884E+001, 3.5391938E+001
 1.0750005E+004, 3.4171425E+001, 3.4538472E+001, 3.5283829E+001, 3.4163032E+001, 3.4115763E+001, 3.4482574E+001, 3.4326979E+001, 3.4469908E+001, 3.4967494E+001, 3.5206345E+001, 3.5241494E+001, 3.5476031E+001
 1.0760002E+004, 3.4076259E+001, 3.4484221E+001, 3.5261085E+001, 3.4031935E+001, 3.3921922E+001, 3.4426791E+001, 3.4312051E+001, 3.4392397E+001, 3.4911914E+001, 3.5281453E+001, 3.5290303E+001, 3.5338455E+001
 1.0770003E+004, 3.4104059E+001, 3.4482430E+001, 3.5184262E+001, 3.3997035E+001, 3.3920035E+001, 3.4440371E+001, 3.4304339E+001, 3.4418174E+001, 3.4843719E+001, 3.5293468E+001, 3.5235035E+001, 3.5228888E+001
 1.0780006E+004, 3.4144958E+001, 3.4475845E+001, 3.5119386E+001, 3.4072831E+001, 3.3949750E+001, 3.4465646E+001, 3.4362450E+001, 3.4412799E+001, 3.4780250E+001, 3.5272368E+001, 3.5109101E+001, 3.5167066E+001
 1.0790010E+004, 3.4107177E+001, 3.4445926E+001, 3.5164673E+001, 3.4059549E+001, 3.3966742E+001, 3.4431565E+001, 3.4361506E+001, 3.4405790E+001, 3.4715522E+001, 3.5207856E+001, 3.5032579E+001, 3.5249581E+001
 1.0800001E+004, 3.4075848E+001, 3.4421524E+001, 3.5245286E+001, 3.4083724E+001, 3.3922313E+001, 3.4345759E+001, 3.4382071E+001, 3.4378935E+001, 3.4674875E+001, 3.5201169E+001, 3.5099208E+001, 3.5455361E+001
 1.0810001E+004, 3.4014970E+001, 3.4385113E+001, 3.5181851E+001, 3.4035311E+001, 3.3934706E+001, 3.4281590E+001, 3.4305980E+001, 3.4383209E+001, 3.4582857E+001, 3.5146359E+001, 3.5156604E+001, 3.5460872E+001
 1.0820013E+004, 3.4017449E+001, 3.4388994E+001, 3.5089065E+001, 3.3941622E+001, 3.3913819E+001, 3.4255989E+001, 3.4332525E+001, 3.4405113E+001, 3.4559986E+001, 3.5078229E+001, 3.5154984E+001, 3.5289221E+001
 1.0830007E+004, 3.3996420E+001, 3.4351213E+001, 3.5050334E+001, 3.3915561E+001, 3.3917623E+001, 3.4270242E+001, 3.4288743E+001, 3.4384571E+001, 3.4557059E+001, 3.5039047E+001, 3.5066056E+001, 3.5183841E+001
 1.0840013E+004, 3.4026266E+001, 3.4342568E+001, 3.5112935E+001, 3.3936465E+001, 3.3964490E+001, 3.4245134E+001, 3.4216832E+001, 3.4318800E+001, 3.4585553E+001, 3.5056675E+001, 3.5127969E+001, 3.5179560E+001
 1.0850017E+004, 3.4032485E+001, 3.4318337E+001, 3.4974739E+001, 3.3934250E+001, 3.3981522E+001, 3.4263699E+001, 3.4163770E+001, 3.4322279E+001, 3.4624923E+001, 3.5068552E+001, 3.5064269E+001, 3.5130059E+001
 1.0860011E+004, 3.4024801E+001, 3.4314624E+001, 3.4950701E+001, 3.3993431E+001, 3.3995794E+001, 3.4181502E+001, 3.4139934E+001, 3.4342158E+001, 3.4561121E+001, 3.4972317E+001, 3.4940457E+001, 3.5036694E+001
 1.0870012E+004, 3.4038990E+001, 3.4314501E+001, 3.5033788E+001, 3.3962355E+001, 3.4042452E+001, 3.4177295E+001, 3.4159983E+001, 3.4276900E+001, 3.4625412E+001, 3.4975864E+001, 3.4896364E+001, 3.5176202E+001
 1.0880013E+004, 3.4027064E+001, 3.4285243E+001, 3.5134997E+001, 3.3914894E+001, 3.3992168E+001, 3.4331193E+001, 3.4154227E+001, 3.4162310E+001, 3.4696545E+001, 3.4969702E+001, 3.5020541E+001, 3.5397806E+001
 1.0890012E+004, 3.3985487E+001, 3.4262735E+001, 3.5052644E+001, 3.3845108E+001, 3.3968535E+001, 3.4243985E+001, 3.4232843E+001, 3.4153382E+001, 3.4524702E+001, 3.4875280E+001, 3.5038258E+001, 3.5487423E+001
 1.0900015E+004, 3.4019940E+001, 3.4201176E+001, 3.4978228E+001, 3.3821099E+001, 3.4019639E+001, 3.4322568E+001, 3.4150365E+001, 3.4210140E+001, 3.4426356E+001, 3.4768584E+001, 3.5016634E+001, 3.5365154E+001
 1.0910014E+004, 3.3977994E+001, 3.4183369E+001, 3.4952742E+001, 3.3832707E+001, 3.3951658E+001, 3.4330546E+001, 3.4125925E+001, 3.4189237E+001, 3.4354493E+001, 3.4735794E+001, 3.4986593E+001, 3.5247679E+001
 1.0920015E+004, 3.3928071E+001, 3.4184542E+001, 3.4947039E+001, 3.3793542E+001, 3.3909155E+001, 3.4264665E+001, 3.4173572E+001, 3.4179950E+001, 3.4316590E+001, 3.4766457E+001, 3.5009142E+001, 3.5181753E+001
 1.0930003E+004, 3.3856408E+001, 3.4142058E+001, 3.4966986E+001, 3.3723626E+001, 3.3832293E+001, 3.4135667E+001, 3.4191662E+001, 3.4189556E+001, 3.4200194E+001, 3.4720843E+001, 3.4987184E+001, 3.5259985E+001
 1.0940015E+004, 3.3808666E+001, 3.4089427E+001, 3.4991097E+001, 3.3734551E+001, 3.3848948E+001, 3.4014037E+001, 3.4167622E+001, 3.4116701E+001, 3.4174272E+001, 3.4767035E+001, 3.4904142E+001, 3.5386641E+001
 1.0950000E+004, 3.3823699E+001, 3.4115403E+001, 3.4926889E+001, 3.3748835E+001, 3.3784009E+001, 3.4036419E+001, 3.4104410E+001, 3.4055157E+001, 3.4248718E+001, 3.4841263E+001, 3.4744480E+001, 3.5414396E+001
 1.0960018E+004, 3.3892927E+001, 3.4077410E+001, 3.4841282E+001, 3.3773531E+001, 3.3895713E+001, 3.4057607E+001, 3.4072836E+001, 3.4093008E+001, 3.4240667E+001, 3.4701107E+001, 3.4859901E+001, 3.5169425E+001
 1.0970018E+004, 3.3867423E+001, 3.4060575E+001, 3.4822405E+001, 3.3794653E+001, 3.3870334E+001, 3.4075214E+001, 3.4078959E+001, 3.4082545E+001, 3.4168797E+001, 3.4651769E+001, 3.4999232E+001, 3.4959875E+001
 1.0980012E+004, 3.3868541E+001, 3.4030232E+001, 3.4904194E+001, 3.3711307E+001, 3.3802112E+001, 3.4181629E+001, 3.4033709E+001, 3.4034719E+001, 3.4158302E+001, 3.4797271E+001, 3.4868319E+001, 3.5000490E+001
 1.0990023E+004, 3.3872355E+001, 3.4002490E+001, 3.4887249E+001, 3.3714933E+001, 3.3769419E+001, 3.4183143E+001, 3.4006030E+001, 3.3963059E+001, 3.4163529E+001, 3.4924912E+001, 3.4886411E+001, 3.5013056E+001
 1.1000011E+004, 3.3824531E+001, 3.3974595E+001, 3.4889326E+001, 3.3691166E+001, 3.3825110E+001, 3.4146818E+001, 3.3975485E+001, 3.3960330E+001, 3.4124434E+001, 3.4884557E+001, 3.4867401E+001, 3.5003096E+001
 1.1010013E+004, 3.3698280E+001, 3.3983136E+001, 3.4860780E+001, 3.3639357E+001, 3.3727667E+001, 3.4037883E+001, 3.3982585E+001, 3.3991829E+001, 3.4038478E+001, 3.4878758E+001, 3.4786973E+001, 3.5084523E+001
 1.1020007E+004, 3.3633955E+001, 3.3984073E+001, 3.4843253E+001, 3.3607802E+001, 3.3581536E+001, 3.3867989E+001, 3.3959885E+001, 3.4039962E+001, 3.4080536E+001, 3.4831093E+001, 3.4776888E+001, 3.5046999E+001
 1.1030011E+004, 3.3646268E+001, 3.3939011E+001, 3.4833677E+001, 3.3580105E+001, 3.3538400E+001, 3.3913012E+001, 3.3943302E+001, 3.3986246E+001, 3.4074142E+001, 3.4790564E+001, 3.4872822E+001, 3.4960457E+001
 1.1040001E+004, 3.3600256E+001, 3.3900952E+001, 3.4828830E+001, 3.3559299E+001, 3.3506565E+001, 3.3882329E+001, 3.3900711E+001, 3.3928421E+001, 3.4040426E+001, 3.4876848E+001, 3.4805971E+001, 3.4911146E+001
 1.1050003E+004, 3.3687059E+001, 3.3918881E+001, 3.4830698E+001, 3.3563506E+001, 3.3484486E+001, 3.3991189E+001, 3.3914049E+001, 3.3889968E+001, 3.4017122E+001, 3.5017368E+001, 3.4745808E+001, 3.4857060E+001
 1.1060023E+004, 3.3742828E+001, 3.3825592E+001, 3.4755883E+001, 3.3610457E+001, 3.3673120E+001, 3.4018408E+001, 3.3927283E+001, 3.3834253E+001, 3.4011415E+001, 3.4854239E+001, 3.4721619E+001, 3.4888720E+001
 1.1070003E+004, 3.3786508E+001, 3.3739482E+001, 3.4686004E+001, 3.3611872E+001, 3.3686787E+001, 3.4087340E+001, 3.3864899E+001, 3.3693521E+001, 3.3872082E+001, 3.4638592E+001, 3.4781713E+001, 3.4827654E+001
 1.1080024E+004, 3.3768487E+001, 3.3731025E+001, 3.4718783E+001, 3.3673564E+001, 3.3661303E+001, 3.4088713E+001, 3.3765296E+001, 3.3680607E+001, 3.3863810E+001, 3.4662882E+001, 3.4761329E+001, 3.4805902E+001
 1.1090025E+004, 3.3687514E+001, 3.3742454E+001, 3.4637011E+001, 3.3576183E+001, 3.3630326E+001, 3.4061915E+001, 3.3760731E+001, 3.3667683E+001, 3.3881220E+001, 3.4650792E+001, 3.4725850E+001, 3.4773892E+001
 1.1100018E+004, 3.3581190E+001, 3.3788285E+001, 3.4577380E+001, 3.3409708E+001, 3.3665153E+001, 3.3964490E+001, 3.3783646E+001, 3.3676268E+001, 3.3888296E+001, 3.4653025E+001, 3.4496894E+001, 3.4762250E+001
 1.1110021E+004, 3.3547589E+001, 3.3826864E+001, 3.4641430E+001, 3.3318154E+001, 3.3542518E+001, 3.3921414E+001, 3.3768664E+001, 3.3811482E+001, 3.3951367E+001, 3.4583542E+001, 3.4465816E+001, 3.4850349E+001
 1.1120003E+004, 3.3521368E+001, 3.3830745E+001, 3.4740417E+001, 3.3355679E+001, 3.3450240E+001, 3.3867239E+001, 3.3792823E+001, 3.3824547E+001, 3.3977653E+001, 3.4595768E+001, 3.4707607E+001, 3.4891882E+001
 1.1130019E+004, 3.3566291E+001, 3.3820801E+001, 3.4678048E+001, 3.3451297E+001, 3.3438707E+001, 3.3820271E+001, 3.3791370E+001, 3.3803779E+001, 3.3975606E+001, 3.4542737E+001, 3.4847034E+001, 3.4894878E+001
 1.1140000E+004, 3.3583461E+001, 3.3805576E+001, 3.4574733E+001, 3.3477315E+001, 3.3552350E+001, 3.3822031E+001, 3.3797559E+001, 3.3819277E+001, 3.3969744E+001, 3.4405948E+001, 3.4643544E+001, 3.4874556E+001
 1.1150004E+004, 3.3587513E+001, 3.3753369E+001, 3.4630158E+001, 3.3475861E+001, 3.3516028E+001, 3.3826779E+001, 3.3762406E+001, 3.3722018E+001, 3.3909878E+001, 3.4567954E+001, 3.4478104E+001, 3.4894518E+001
 1.1160021E+004, 3.3571399E+001, 3.3740663E+001, 3.4590945E+001, 3.3474284E+001, 3.3531863E+001, 3.3822337E+001, 3.3736153E+001, 3.3682953E+001, 3.3915513E+001, 3.4612145E+001, 3.4531074E+001, 3.4815543E+001
 1.1170006E+004, 3.3557992E+001, 3.3645407E+001, 3.4597947E+001, 3.3467591E+001, 3.3601102E+001, 3.3774504E+001, 3.3690746E+001, 3.3645413E+001, 3.3836979E+001, 3.4485641E+001, 3.4589750E+001, 3.4791589E+001
 1.1180005E+004, 3.3494519E+001, 3.3657053E+001, 3.4548731E+001, 3.3379631E+001, 3.3512365E+001, 3.3734085E+001, 3.3651585E+001, 3.3665103E+001, 3.3746719E+001, 3.4347971E+001, 3.4602001E+001, 3.4891793E+001
 1.1190017E+004, 3.3512804E+001, 3.3664880E+001, 3.4480401E+001, 3.3336699E+001, 3.3468318E+001, 3.3833005E+001, 3.3660718E+001, 3.3688177E+001, 3.3741393E+001, 3.4320268E+001, 3.4541622E+001, 3.4796047E+001
 1.1200019E+004, 3.3461508E+001, 3.3632701E+001, 3.4475383E+001, 3.3228697E+001, 3.3478787E+001, 3.3800391E+001, 3.3668998E+001, 3.3657955E+001, 3.3729853E+001, 3.4381197E+001, 3.4521090E+001, 3.4633934E+001
 1.1210022E+004, 3.3492040E+001, 3.3642791E+001, 3.4396691E+001, 3.3209514E+001, 3.3531663E+001, 3.3818871E+001, 3.3652499E+001, 3.3639984E+001, 3.3706911E+001, 3.4509228E+001, 3.4298054E+001, 3.4603143E+001
 1.1220011E+004, 3.3481270E+001, 3.3661016E+001, 3.4370992E+001, 3.3194292E+001, 3.3498985E+001, 3.3848569E+001, 3.3649736E+001, 3.3706382E+001, 3.3688668E+001, 3.4473823E+001, 3.4253913E+001, 3.4493988E+001
 1.1230013E+004, 3.3431978E+001, 3.3638885E+001, 3.4429038E+001, 3.3188027E+001, 3.3373072E+001, 3.3898061E+001, 3.3657901E+001, 3.3694286E+001, 3.3706640E+001, 3.4426133E+001, 3.4409682E+001, 3.4483946E+001
 1.1240004E+004, 3.3415501E+001, 3.3600546E+001, 3.4439008E+001, 3.3246337E+001, 3.3236988E+001, 3.3917733E+001, 3.3634458E+001, 3.3615579E+001, 3.3715309E+001, 3.4555224E+001, 3.4339065E+001, 3.4518921E+001
 1.1250016E+004, 3.3422775E+001, 3.3585190E+001, 3.4355767E+001, 3.3214263E+001, 3.3337933E+001, 3.3775866E+001, 3.3577195E+001, 3.3527827E+001, 3.3737659E+001, 3.4619348E+001, 3.4270301E+001, 3.4442186E+001
 1.1260013E+004, 3.3453083E+001, 3.3594322E+001, 3.4300713E+001, 3.3293468E+001, 3.3514719E+001, 3.3639847E+001, 3.3558018E+001, 3.3561541E+001, 3.3756855E+001, 3.4351354E+001, 3.4329634E+001, 3.4349287E+001
 1.1270013E+004, 3.3398749E+001, 3.3608306E+001, 3.4326975E+001, 3.3407655E+001, 3.3440236E+001, 3.3531826E+001, 3.3528303E+001, 3.3590868E+001, 3.3771714E+001, 3.4234319E+001, 3.4384171E+001, 3.4454962E+001
 1.1280011E+004, 3.3389897E+001, 3.3630355E+001, 3.4314801E+001, 3.3327096E+001, 3.3422733E+001, 3.3528792E+001, 3.3541258E+001, 3.3628502E+001, 3.3792149E+001, 3.4312981E+001, 3.4282008E+001, 3.4469372E+001
 1.1290001E+004, 3.3326657E+001, 3.3595696E+001, 3.4305186E+001, 3.3250644E+001, 3.3401230E+001, 3.3551167E+001, 3.3532481E+001, 3.3622261E+001, 3.3829666E+001, 3.4364382E+001, 3.4140061E+001, 3.4524881E+001
 1.1300020E+004, 3.3313140E+001, 3.3547851E+001, 3.4315026E+001, 3.3216620E+001, 3.3301236E+001, 3.3586588E+001, 3.3441382E+001, 3.3522031E+001, 3.3814316E+001, 3.4356687E+001, 3.4243615E+001, 3.4471245E+001
 1.1310015E+004, 3.3312345E+001, 3.3494115E+001, 3.4259750E+001, 3.3147149E+001, 3.3266030E+001, 3.3623323E+001, 3.3469526E+001, 3.3467306E+001, 3.3738697E+001, 3.4186829E+001, 3.4351337E+001, 3.4442208E+001
 1.1320023E+004, 3.3307062E+001, 3.3446306E+001, 3.4161599E+001, 3.3202126E+001, 3.3271493E+001, 3.3573378E+001, 3.3425067E+001, 3.3428801E+001, 3.3654289E+001, 3.4096762E+001, 3.4256469E+001, 3.4364585E+001
 1.1330002E+004, 3.3285860E+001, 3.3456113E+001, 3.4141949E+001, 3.3212871E+001, 3.3278640E+001, 3.3538519E+001, 3.3403544E+001, 3.3436022E+001, 3.3588908E+001, 3.4031143E+001, 3.4187352E+001, 3.4305514E+001
 1.1340009E+004, 3.3313721E+001, 3.3480715E+001, 3.4215446E+001, 3.3224987E+001, 3.3297102E+001, 3.3504871E+001, 3.3478036E+001, 3.3440155E+001, 3.3572421E+001, 3.4050720E+001, 3.4205246E+001, 3.4369760E+001
 1.1350007E+004, 3.3345738E+001, 3.3488855E+001, 3.4259678E+001, 3.3191978E+001, 3.3284228E+001, 3.3569027E+001, 3.3503253E+001, 3.3452632E+001, 3.3605357E+001, 3.4176536E+001, 3.4237477E+001, 3.4399201E+001
 1.1360014E+004, 3.3308656E+001, 3.3461702E+001, 3.4215576E+001, 3.3126780E+001, 3.3375101E+001, 3.3639116E+001, 3.3489730E+001, 3.3481626E+001, 3.3565138E+001, 3.4335262E+001, 3.4189112E+001, 3.4340236E+001
 1.1370020E+004, 3.3200627E+001, 3.3418370E+001, 3.4135463E+001, 3.2947152E+001, 3.3258593E+001, 3.3617877E+001, 3.3429075E+001, 3.3457647E+001, 3.3537953E+001, 3.4211394E+001, 3.4117826E+001, 3.4258728E+001
 1.1380018E+004, 3.3216053E+001, 3.3406541E+001, 3.4109597E+001, 3.2908352E+001, 3.3189271E+001, 3.3631437E+001, 3.3414528E+001, 3.3416229E+001, 3.3513942E+001, 3.4120489E+001, 3.4153438E+001, 3.4201666E+001
 1.1390014E+004, 3.3281112E+001, 3.3390743E+001, 3.4087648E+001, 3.2956581E+001, 3.3212276E+001, 3.3629454E+001, 3.3399268E+001, 3.3419483E+001, 3.3482474E+001, 3.4102523E+001, 3.4135211E+001, 3.4185397E+001
 1.1400006E+004, 3.3249608E+001, 3.3358471E+001, 3.4085936E+001, 3.3075084E+001, 3.3282045E+001, 3.3579181E+001, 3.3378445E+001, 3.3391122E+001, 3.3441648E+001, 3.4087883E+001, 3.4090023E+001, 3.4175654E+001
 1.1410001E+004, 3.3166894E+001, 3.3372306E+001, 3.4105547E+001, 3.3135332E+001, 3.3123906E+001, 3.3476424E+001, 3.3338380E+001, 3.3356149E+001, 3.3509654E+001, 3.4134310E+001, 3.4101633E+001, 3.4200356E+001
 1.1420011E+004, 3.3197735E+001, 3.3298235E+001, 3.4084793E+001, 3.3177692E+001, 3.3099347E+001, 3.3373872E+001, 3.3302186E+001, 3.3299187E+001, 3.3510420E+001, 3.4180733E+001, 3.4018320E+001, 3.4193385E+001
 1.1430014E+004, 3.3202849E+001, 3.3324050E+001, 3.4107411E+001, 3.3243357E+001, 3.3172197E+001, 3.3313666E+001, 3.3238607E+001, 3.3264190E+001, 3.3506811E+001, 3.4188542E+001, 3.4009914E+001, 3.4185866E+001
 1.1440022E+004, 3.3139918E+001, 3.3323788E+001, 3.4139003E+001, 3.3255375E+001, 3.3059070E+001, 3.3285985E+001, 3.3214633E+001, 3.3343587E+001, 3.3508141E+001, 3.4131264E+001, 3.4158614E+001, 3.4210583E+001
 1.1450003E+004, 3.3094387E+001, 3.3333487E+001, 3.4142579E+001, 3.3211048E+001, 3.3027974E+001, 3.3224742E+001, 3.3243681E+001, 3.3368611E+001, 3.3481690E+001, 3.4037462E+001, 3.4216939E+001, 3.4302210E+001
 1.1460025E+004, 3.3085467E+001, 3.3287589E+001, 3.4031399E+001, 3.3051102E+001, 3.2993870E+001, 3.3307422E+001, 3.3268115E+001, 3.3322696E+001, 3.3467710E+001, 3.4030754E+001, 3.4082270E+001, 3.4251269E+001
 1.1470011E+004, 3.3117579E+001, 3.3251970E+001, 3.4024261E+001, 3.2947628E+001, 3.2982576E+001, 3.3463733E+001, 3.3281078E+001, 3.3189995E+001, 3.3412315E+001, 3.4073232E+001, 3.3953940E+001, 3.4144804E+001
 1.1480009E+004, 3.3107244E+001, 3.3232518E+001, 3.4020268E+001, 3.2953100E+001, 3.3028940E+001, 3.3480968E+001, 3.3234308E+001, 3.3243969E+001, 3.3341455E+001, 3.4066368E+001, 3.3914296E+001, 3.4131403E+001
 1.1490022E+004, 3.3097833E+001, 3.3208818E+001, 3.4039258E+001, 3.2936448E+001, 3.3004032E+001, 3.3440992E+001, 3.3249232E+001, 3.3191821E+001, 3.3330672E+001, 3.4150435E+001, 3.3981496E+001, 3.4109176E+001
 1.1500022E+004, 3.3049342E+001, 3.3178931E+001, 3.3860528E+001, 3.2927603E+001, 3.3086105E+001, 3.3371387E+001, 3.3287714E+001, 3.3120284E+001, 3.3277701E+001, 3.4030810E+001, 3.3923787E+001, 3.4033024E+001
 1.1510012E+004, 3.2962596E+001, 3.3174662E+001, 3.3828333E+001, 3.2894041E+001, 3.2957710E+001, 3.3284291E+001, 3.3255085E+001, 3.3104448E+001, 3.3291532E+001, 3.3783644E+001, 3.3887990E+001, 3.3894462E+001
 1.1520011E+004, 3.2964908E+001, 3.3140786E+001, 3.3905863E+001, 3.2913156E+001, 3.2940113E+001, 3.3068198E+001, 3.3156364E+001, 3.3090077E+001, 3.3295240E+001, 3.3757055E+001, 3.4009999E+001, 3.3927573E+001
 1.1530011E+004, 3.3014242E+001, 3.3145250E+001, 3.3868073E+001, 3.2950853E+001, 3.2974155E+001, 3.3144066E+001, 3.3139854E+001, 3.3064756E+001, 3.3336015E+001, 3.3782703E+001, 3.3906545E+001, 3.4127564E+001
 1.1540001E+004, 3.3014659E+001, 3.3156190E+001, 3.3789090E+001, 3.2928660E+001, 3.3058092E+001, 3.3147487E+001, 3.3082541E+001, 3.3074546E+001, 3.3362796E+001, 3.3656531E+001, 3.3706618E+001, 3.4198169E+001
 1.1550004E+004, 3.3020280E+001, 3.3168232E+001, 3.3821497E+001, 3.2922601E+001, 3.3128821E+001, 3.3126488E+001, 3.3128251E+001, 3.3089804E+001, 3.3364232E+001, 3.3674089E+001, 3.3707523E+001, 3.4118555E+001
 1.1560018E+004, 3.2993070E+001, 3.3098868E+001, 3.3884449E+001, 3.2905529E+001, 3.3063277E+001, 3.3134571E+001, 3.3077929E+001, 3.3062623E+001, 3.3355733E+001, 3.3855243E+001, 3.3817254E+001, 3.3991935E+001
 1.1570002E+004, 3.2993062E+001, 3.3072185E+001, 3.3850205E+001, 3.2950907E+001, 3.2939949E+001, 3.3168975E+001, 3.3005775E+001, 3.3020047E+001, 3.3318784E+001, 3.3992900E+001, 3.3845110E+001, 3.3905597E+001
 1.1580007E+004, 3.2953287E+001, 3.3053213E+001, 3.3749010E+001, 3.2916446E+001, 3.2931883E+001, 3.3205289E+001, 3.2997378E+001, 3.3049299E+001, 3.3252671E+001, 3.3879848E+001, 3.3790234E+001, 3.3860212E+001
 1.1590016E+004, 3.2997820E+001, 3.3027846E+001, 3.3733492E+001, 3.2843989E+001, 3.2964873E+001, 3.3218130E+001, 3.3007171E+001, 3.3085796E+001, 3.3143593E+001, 3.3785721E+001, 3.3687691E+001, 3.3804087E+001
 1.1600002E+004, 3.2965063E+001, 3.3021994E+001, 3.3830011E+001, 3.2892606E+001, 3.3034411E+001, 3.3165074E+001, 3.3021525E+001, 3.3074319E+001, 3.3048320E+001, 3.3886518E+001, 3.3766363E+001, 3.3799699E+001
 1.1610006E+004, 3.2945476E+001, 3.3057173E+001, 3.3887588E+001, 3.2900214E+001, 3.2983280E+001, 3.3053348E+001, 3.3058110E+001, 3.3075155E+001, 3.3119595E+001, 3.3942024E+001, 3.3803891E+001, 3.3953191E+001
 1.1620009E+004, 3.2899006E+001, 3.3055108E+001, 3.3794929E+001, 3.2881539E+001, 3.2909664E+001, 3.3074233E+001, 3.3064640E+001, 3.3065154E+001, 3.3140131E+001, 3.3817842E+001, 3.3690839E+001, 3.4138731E+001
 1.1630010E+004, 3.2931038E+001, 3.3005485E+001, 3.3786305E+001, 3.2867981E+001, 3.2852625E+001, 3.3143043E+001, 3.3056162E+001, 3.2962533E+001, 3.3161693E+001, 3.3758123E+001, 3.3639008E+001, 3.4026368E+001
