s,,,,C,C,C,C,C,C,C,C,C
 2.1300030E+003, 5.8854935E+002, 6.7704433E+002, 9.5246582E+002, 5.8190503E+002, 5.9342920E+002, 5.9929790E+002, 6.7943259E+002, 6.7820874E+002, 7.0802323E+002, 9.4286128E+002, 9.5723936E+002, 9.4148710E+002
 2.1400063E+003, 5.8792896E+002, 6.7463608E+002, 9.0747688E+002, 5.7971732E+002, 5.8904884E+002, 5.9502075E+002, 6.6812912E+002, 6.7320127E+002, 6.9602149E+002, 9.0634423E+002, 9.0490865E+002, 9.0642871E+002
 2.1500073E+003, 5.8161256E+002, 6.6940536E+002, 9.0961291E+002, 5.7836683E+002, 5.8491936E+002, 5.9190735E+002, 6.5927363E+002, 6.6096607E+002, 6.8547722E+002, 9.1619912E+002, 9.2059788E+002, 9.0080107E+002
 2.1600028E+003, 5.7742939E+002, 6.7441579E+002, 9.3085877E+002, 5.7794906E+002, 5.8133654E+002, 5.8463552E+002, 6.6304422E+002, 6.6133996E+002, 6.7997659E+002, 9.2405655E+002, 9.4316844E+002, 9.3411095E+002
 2.1700050E+003, 5.8158502E+002, 6.7213035E+002, 9.6965453E+002, 5.7795662E+002, 5.8070419E+002, 5.7626043E+002, 6.6615499E+002, 6.7135682E+002, 6.8392738E+002, 9.4300785E+002, 9.4898904E+002, 9.1299096E+002
 2.1800064E+003, 5.8552944E+002, 6.7643927E+002, 9.7321339E+002, 5.7807692E+002, 5.8663417E+002, 5.8743903E+002, 6.6782351E+002, 6.7812097E+002, 6.8840695E+002, 9.4931554E+002, 9.8225273E+002, 9.5766286E+002
 2.1900058E+003, 5.8963356E+002, 6.9264220E+002, 9.9139989E+002, 5.8528432E+002, 5.8530908E+002, 5.8721098E+002, 6.8428081E+002, 6.8144805E+002, 6.8816599E+002, 1.0124240E+003, 9.7795570E+002, 9.4939148E+002
 2.2000060E+003, 5.8604570E+002, 6.9409454E+002, 1.0226131E+003, 5.8047097E+002, 5.8872904E+002, 5.9842604E+002, 6.8202991E+002, 6.7990108E+002, 6.9054148E+002, 1.0010005E+003, 1.0509318E+003, 1.0410481E+003
 2.2100057E+003, 5.9002211E+002, 7.0279587E+002, 1.0134256E+003, 5.8791789E+002, 5.9026658E+002, 5.9440965E+002, 6.9730704E+002, 6.8296059E+002, 6.9732057E+002, 1.0185882E+003, 1.0007304E+003, 1.0128201E+003
 2.2200017E+003, 5.8896326E+002, 6.9511882E+002, 1.0210266E+003, 5.8043564E+002, 5.9347263E+002, 5.9655746E+002, 6.9199468E+002, 6.9083782E+002, 7.0196158E+002, 1.0424747E+003, 1.0684258E+003, 1.0088380E+003
 2.2300069E+003, 5.9467422E+002, 7.0134172E+002, 1.0464125E+003, 5.9100897E+002, 5.9329437E+002, 5.9923724E+002, 7.0225954E+002, 6.9087419E+002, 6.9458489E+002, 1.0628475E+003, 1.0361373E+003, 1.0385842E+003
 2.2400067E+003, 5.9208891E+002, 6.9296661E+002, 1.0598980E+003, 5.9400759E+002, 5.9551727E+002, 5.9529020E+002, 7.1018757E+002, 6.9570485E+002, 7.0737751E+002, 1.0187768E+003, 1.0459083E+003, 1.0231679E+003
 2.2500040E+003, 5.9466611E+002, 7.1188803E+002, 1.0544711E+003, 5.8953759E+002, 5.9536940E+002, 6.0072914E+002, 6.9880981E+002, 6.9400930E+002, 7.0462798E+002, 1.0570545E+003, 1.0539976E+003, 1.0690509E+003
 2.2600038E+003, 5.9814638E+002, 7.0752108E+002, 1.0776613E+003, 5.9868991E+002, 5.9922341E+002, 6.0266171E+002, 7.0441967E+002, 6.9964597E+002, 7.0340058E+002, 1.0702246E+003, 1.0404016E+003, 1.0650923E+003
 2.2700043E+003, 6.0105454E+002, 7.1527514E+002, 1.0605367E+003, 5.9838736E+002, 5.9991748E+002, 6.0136714E+002, 7.0620944E+002, 7.0419192E+002, 7.1468901E+002, 1.0711250E+003, 1.0892121E+003, 1.0875076E+003
 2.2800038E+003, 6.0191163E+002, 7.0286205E+002, 1.0107276E+003, 5.9352661E+002, 6.0094002E+002, 6.1705194E+002, 6.9176332E+002, 7.0034317E+002, 7.2485538E+002, 1.0062050E+003, 1.0619700E+003, 1.0683068E+003
 2.2900005E+003, 5.9666302E+002, 7.1359826E+002, 1.0780945E+003, 5.9298137E+002, 5.9283312E+002, 6.0157173E+002, 7.1258568E+002, 7.0073233E+002, 7.1190905E+002, 1.0648693E+003, 1.0401775E+003, 1.0842686E+003
 2.3000023E+003, 6.0555178E+002, 7.1178716E+002, 1.0211368E+003, 5.9554120E+002, 6.0442350E+002, 6.0968723E+002, 7.0942079E+002, 7.0236300E+002, 7.2694460E+002, 1.0796052E+003, 1.0539721E+003, 1.0770799E+003
 2.3100061E+003, 6.0691873E+002, 7.1118935E+002, 1.0134580E+003, 5.9590343E+002, 6.0521051E+002, 6.2018196E+002, 7.0213177E+002, 7.0746667E+002, 7.2577410E+002, 1.0213641E+003, 1.0500333E+003, 1.0353812E+003
 2.3200022E+003, 5.9963224E+002, 6.8704208E+002, 9.0852407E+002, 5.9443800E+002, 6.0771093E+002, 6.1517999E+002, 6.8722378E+002, 6.9459717E+002, 7.2711210E+002, 9.5051838E+002, 9.6394555E+002, 9.7066536E+002
 2.3300023E+003, 5.8652369E+002, 6.9022999E+002, 9.4903008E+002, 5.8790368E+002, 5.9746793E+002, 6.0031262E+002, 6.7881045E+002, 6.7639028E+002, 7.0237843E+002, 9.3940556E+002, 9.5667393E+002, 9.5300494E+002
 2.3400076E+003, 5.8898830E+002, 6.9772342E+002, 1.0020653E+003, 5.9244348E+002, 5.9309700E+002, 5.8927280E+002, 6.8485316E+002, 6.8411602E+002, 7.0605523E+002, 9.3644845E+002, 9.6243537E+002, 9.7775639E+002
 2.3500030E+003, 5.9697545E+002, 6.8864460E+002, 1.0176417E+003, 5.9430709E+002, 5.9822819E+002, 5.9282582E+002, 6.9593083E+002, 6.9334051E+002, 7.0260288E+002, 9.5162724E+002, 9.9891910E+002, 9.8917400E+002
 2.3600038E+003, 5.9466034E+002, 6.9660364E+002, 9.8764170E+002, 5.9906360E+002, 5.9644501E+002, 5.8650148E+002, 6.9877300E+002, 6.9238252E+002, 6.9596465E+002, 9.8504042E+002, 1.0220403E+003, 1.0039774E+003
 2.3700004E+003, 5.9211076E+002, 6.9933928E+002, 9.4869233E+002, 6.0619779E+002, 5.9796766E+002, 5.8548368E+002, 7.0136553E+002, 6.8886936E+002, 6.9818651E+002, 9.5383929E+002, 9.9840353E+002, 9.8406883E+002
 2.3800057E+003, 5.9033252E+002, 6.7820400E+002, 9.0340853E+002, 5.9933612E+002, 5.9427732E+002, 5.9071024E+002, 6.8682919E+002, 6.8240281E+002, 6.9967026E+002, 9.1427800E+002, 9.0632750E+002, 9.1811549E+002
 2.3900077E+003, 5.8487191E+002, 6.7466392E+002, 9.1132886E+002, 5.8826883E+002, 5.8839596E+002, 5.8663682E+002, 6.8253144E+002, 6.7114596E+002, 6.7904233E+002, 9.2470688E+002, 9.2617277E+002, 9.1286379E+002
 2.4000088E+003, 5.8768514E+002, 6.8467136E+002, 9.9998219E+002, 5.8747838E+002, 5.8781423E+002, 5.8579552E+002, 6.7451253E+002, 6.7581098E+002, 6.8948705E+002, 9.4220380E+002, 9.8175155E+002, 9.5409077E+002
 2.4100084E+003, 5.8931033E+002, 6.8470854E+002, 9.4756693E+002, 5.8839917E+002, 5.9185024E+002, 5.8969673E+002, 6.8666979E+002, 6.8397917E+002, 6.9348168E+002, 9.4439036E+002, 9.6600141E+002, 9.6035584E+002
 2.4200046E+003, 5.8436758E+002, 6.9152707E+002, 9.1143043E+002, 5.9186473E+002, 5.9286271E+002, 5.8491137E+002, 6.8888610E+002, 6.8181261E+002, 6.8337290E+002, 9.2130532E+002, 9.3737398E+002, 9.4472959E+002
 2.4300062E+003, 5.8729465E+002, 6.8065582E+002, 8.8312497E+002, 5.9013956E+002, 5.8921772E+002, 5.8176848E+002, 6.9113168E+002, 6.7712846E+002, 6.8220157E+002, 9.2252272E+002, 9.2326016E+002, 9.0964164E+002
 2.4400066E+003, 5.8345869E+002, 6.9058827E+002, 9.9376213E+002, 5.8947241E+002, 5.8773105E+002, 5.8197091E+002, 6.8760511E+002, 6.7902007E+002, 6.8714524E+002, 9.2552478E+002, 9.6100955E+002, 9.7008161E+002
 2.4500044E+003, 5.9735279E+002, 6.9245158E+002, 1.0180595E+003, 6.0119837E+002, 5.9352439E+002, 5.8168282E+002, 7.0291293E+002, 6.9004875E+002, 6.9290106E+002, 9.7557429E+002, 1.0068374E+003, 1.0099589E+003
 2.4600028E+003, 5.9970362E+002, 7.0015082E+002, 1.0755350E+003, 6.0218119E+002, 5.9986662E+002, 5.9222672E+002, 6.9437225E+002, 6.9920318E+002, 7.0059516E+002, 1.0313581E+003, 1.0576895E+003, 1.0687885E+003
 2.4700023E+003, 6.0068652E+002, 7.1147563E+002, 1.0735355E+003, 6.1192488E+002, 6.0282664E+002, 5.8860007E+002, 7.0798807E+002, 7.1242039E+002, 7.1416220E+002, 1.0258202E+003, 1.0864182E+003, 1.0977561E+003
 2.4800018E+003, 6.0078615E+002, 7.1332783E+002, 1.0336112E+003, 6.1932180E+002, 5.9848673E+002, 5.8738447E+002, 7.2301934E+002, 7.0301390E+002, 7.0800731E+002, 1.0698579E+003, 1.0625498E+003, 1.0042126E+003
 2.4900020E+003, 6.0847875E+002, 7.0903645E+002, 1.0192648E+003, 6.0663386E+002, 6.0489741E+002, 6.0390549E+002, 7.1769110E+002, 7.0846944E+002, 7.1679094E+002, 1.0364994E+003, 1.0581660E+003, 9.8845068E+002
 2.5000006E+003, 6.0268423E+002, 7.0226688E+002, 9.4048666E+002, 6.0514212E+002, 6.0747314E+002, 6.0547716E+002, 7.0577384E+002, 7.0024593E+002, 7.0808197E+002, 9.8552583E+002, 1.0163669E+003, 9.9228445E+002
 2.5100000E+003, 5.9741424E+002, 6.8775039E+002, 9.4912019E+002, 6.0165133E+002, 6.0358320E+002, 5.9575378E+002, 6.9321369E+002, 6.8924647E+002, 7.0291631E+002, 9.5595310E+002, 9.5432887E+002, 9.3743217E+002
 2.5200008E+003, 5.9603148E+002, 6.9664244E+002, 1.0130064E+003, 5.9895528E+002, 6.0004508E+002, 5.9036553E+002, 6.8967476E+002, 6.8728896E+002, 6.9358260E+002, 9.7925034E+002, 9.9830463E+002, 9.4997796E+002
 2.5300022E+003, 5.9562303E+002, 7.0340693E+002, 9.5629151E+002, 5.9521369E+002, 5.9969497E+002, 5.9633925E+002, 6.9962246E+002, 6.9659666E+002, 7.0387165E+002, 9.6659786E+002, 9.6859105E+002, 9.5631876E+002
 2.5400039E+003, 6.0150863E+002, 7.0043539E+002, 1.0419252E+003, 5.9640015E+002, 5.9901737E+002, 6.0010443E+002, 6.9808582E+002, 6.9689832E+002, 7.0422145E+002, 1.0233584E+003, 1.0257870E+003, 9.6038659E+002
 2.5500039E+003, 6.0024524E+002, 7.0166112E+002, 1.0048023E+003, 5.9378242E+002, 6.0474258E+002, 6.0549941E+002, 6.9674542E+002, 7.0013365E+002, 7.1804591E+002, 9.9899574E+002, 1.0002290E+003, 9.7285063E+002
 2.5600049E+003, 6.0161091E+002, 7.0608886E+002, 9.9001635E+002, 5.9095118E+002, 6.0260812E+002, 6.1067381E+002, 6.9400699E+002, 6.9886759E+002, 7.1694199E+002, 1.0007015E+003, 1.0223934E+003, 9.8110676E+002
 2.5700046E+003, 6.0162072E+002, 7.0969040E+002, 1.0215083E+003, 5.9682664E+002, 6.0248411E+002, 6.0339283E+002, 7.0252466E+002, 6.9894405E+002, 7.1439050E+002, 1.0073458E+003, 1.0475469E+003, 1.0513036E+003
 2.5800070E+003, 6.0675009E+002, 7.0412953E+002, 1.0482279E+003, 6.1245361E+002, 6.0800775E+002, 5.9781342E+002, 7.1508665E+002, 7.0793967E+002, 7.1335869E+002, 1.0396355E+003, 1.0443467E+003, 1.0035158E+003
 2.5900055E+003, 6.0130731E+002, 7.2338332E+002, 1.1042822E+003, 6.0454575E+002, 6.0022809E+002, 5.9909268E+002, 7.0386624E+002, 7.0374600E+002, 7.2185238E+002, 1.1366796E+003, 1.0831378E+003, 1.0560421E+003
 2.6000076E+003, 6.1380475E+002, 7.2286579E+002, 9.7460362E+002, 6.1012578E+002, 6.1054676E+002, 6.1064016E+002, 7.2990447E+002, 7.1185613E+002, 7.2918647E+002, 1.0689811E+003, 1.0852220E+003, 1.0435332E+003
 2.6100007E+003, 6.0790797E+002, 7.0573242E+002, 1.0294753E+003, 6.1307848E+002, 6.1109636E+002, 6.0257061E+002, 7.2585655E+002, 7.0742044E+002, 7.1006416E+002, 1.0139862E+003, 1.0407122E+003, 1.0100764E+003
 2.6200040E+003, 6.0708969E+002, 7.2300551E+002, 1.0665934E+003, 6.1467775E+002, 6.0722970E+002, 5.9858504E+002, 7.1784776E+002, 7.0706630E+002, 7.1910306E+002, 1.0572891E+003, 1.0533466E+003, 1.0501590E+003
 2.6300034E+003, 6.0984611E+002, 7.1835255E+002, 1.0836167E+003, 6.1926928E+002, 6.0663228E+002, 5.9496753E+002, 7.2895963E+002, 7.1070239E+002, 7.1602425E+002, 1.0663471E+003, 1.0926408E+003, 1.0437780E+003
 2.6400021E+003, 6.0612330E+002, 7.2984985E+002, 1.0977023E+003, 6.1768294E+002, 6.0872145E+002, 5.9895582E+002, 7.3230410E+002, 7.1344237E+002, 7.2228273E+002, 1.1262063E+003, 1.1380631E+003, 1.1132383E+003
 2.6500058E+003, 6.1877261E+002, 7.2711310E+002, 1.1261871E+003, 6.2330787E+002, 6.1524055E+002, 6.0112354E+002, 7.4707265E+002, 7.3754477E+002, 7.3294729E+002, 1.1138238E+003, 1.0922823E+003, 1.0907521E+003
 2.6600018E+003, 6.1578689E+002, 7.3632587E+002, 1.1018560E+003, 6.2942776E+002, 6.1402488E+002, 6.0369233E+002, 7.4598500E+002, 7.1856433E+002, 7.2412588E+002, 1.1713395E+003, 1.1533636E+003, 1.0801021E+003
 2.6700070E+003, 6.1832643E+002, 7.4208443E+002, 1.1395903E+003, 6.3440297E+002, 6.1268617E+002, 6.0469633E+002, 7.5628995E+002, 7.1690044E+002, 7.3247230E+002, 1.1540812E+003, 1.1320657E+003, 1.0936009E+003
 2.6800005E+003, 6.2333293E+002, 7.3015158E+002, 1.0461000E+003, 6.3775557E+002, 6.2284721E+002, 6.1005606E+002, 7.5020440E+002, 7.3252757E+002, 7.3162333E+002, 1.1062711E+003, 1.0950505E+003, 1.0641327E+003
 2.6900000E+003, 6.1214498E+002, 7.1597344E+002, 1.0270095E+003, 6.3501854E+002, 6.1861243E+002, 6.0797961E+002, 7.4953060E+002, 7.1029479E+002, 7.1736307E+002, 1.0515918E+003, 1.0505976E+003, 1.0020587E+003
 2.7000028E+003, 6.0972647E+002, 7.2175307E+002, 1.0096328E+003, 6.2603050E+002, 6.0483456E+002, 5.9615904E+002, 7.3989506E+002, 7.0426779E+002, 7.1395569E+002, 1.0251782E+003, 1.0327249E+003, 1.0269193E+003
 2.7100006E+003, 6.0838910E+002, 7.0760321E+002, 9.7486320E+002, 6.3122446E+002, 6.1337530E+002, 5.9316879E+002, 7.4003881E+002, 7.0090885E+002, 7.0128643E+002, 1.0017559E+003, 1.0141358E+003, 9.8710578E+002
 2.7200039E+003, 5.9946680E+002, 6.9457726E+002, 9.6400637E+002, 6.1751499E+002, 6.0546336E+002, 5.8937832E+002, 7.1945133E+002, 6.9356093E+002, 6.9842554E+002, 9.5517670E+002, 9.5215539E+002, 9.4991122E+002
 2.7300024E+003, 5.9812069E+002, 7.1033036E+002, 9.9038088E+002, 6.0815535E+002, 5.9883955E+002, 5.8564584E+002, 7.1330880E+002, 6.8972567E+002, 7.0146376E+002, 9.8522737E+002, 1.0144271E+003, 9.8880406E+002
 2.7400047E+003, 6.0418147E+002, 7.0358887E+002, 1.0442073E+003, 6.1532568E+002, 6.0382442E+002, 5.9007196E+002, 7.2021213E+002, 6.9987563E+002, 7.0257211E+002, 1.0152423E+003, 1.0282234E+003, 9.8597967E+002
 2.7500059E+003, 6.0778704E+002, 7.0839321E+002, 9.8332335E+002, 6.1038116E+002, 6.1117000E+002, 5.9734628E+002, 7.1637703E+002, 7.0649307E+002, 7.1660301E+002, 9.9138304E+002, 9.9861072E+002, 9.9238998E+002
 2.7600020E+003, 6.0349291E+002, 7.0869003E+002, 9.7215993E+002, 6.0704150E+002, 6.0811122E+002, 6.0499895E+002, 7.1281554E+002, 7.0590326E+002, 7.1426720E+002, 9.8290378E+002, 9.9936332E+002, 9.8082053E+002
 2.7700072E+003, 6.0368893E+002, 7.1826889E+002, 1.0106403E+003, 6.0185806E+002, 6.0693673E+002, 6.0020807E+002, 7.0969698E+002, 7.0414981E+002, 7.1107313E+002, 1.0029052E+003, 1.0178275E+003, 9.8677089E+002
 2.7800049E+003, 6.1006626E+002, 7.1807114E+002, 1.0253861E+003, 6.1264338E+002, 6.1089320E+002, 6.0650699E+002, 7.1903923E+002, 7.1022617E+002, 7.1692588E+002, 1.0358055E+003, 1.0157829E+003, 9.8136508E+002
 2.7900022E+003, 6.1592819E+002, 7.2064553E+002, 1.0494327E+003, 6.0995935E+002, 6.1415740E+002, 6.1811945E+002, 7.1411716E+002, 7.1267823E+002, 7.3352083E+002, 1.0753351E+003, 1.0625171E+003, 1.0027616E+003
 2.8000059E+003, 6.1928044E+002, 7.2924672E+002, 1.0769031E+003, 6.0734046E+002, 6.1727846E+002, 6.2759171E+002, 7.0662381E+002, 7.1988578E+002, 7.4550865E+002, 1.0654627E+003, 1.0805913E+003, 1.0558644E+003
 2.8100017E+003, 6.1878480E+002, 7.2889233E+002, 1.0807203E+003, 6.0832011E+002, 6.1937583E+002, 6.2072316E+002, 7.2417575E+002, 7.1463813E+002, 7.4624033E+002, 1.0891839E+003, 1.0737400E+003, 1.0497640E+003
 2.8200014E+003, 6.2585972E+002, 7.3872510E+002, 1.0661650E+003, 6.1442793E+002, 6.2206838E+002, 6.3555982E+002, 7.2648880E+002, 7.3028142E+002, 7.4765423E+002, 1.1401431E+003, 1.0766277E+003, 1.0257955E+003
 2.8300035E+003, 6.2342634E+002, 7.3070505E+002, 1.0657334E+003, 6.1664520E+002, 6.2764753E+002, 6.4006462E+002, 7.2003368E+002, 7.2860142E+002, 7.5520566E+002, 1.1086658E+003, 1.0662884E+003, 1.0326713E+003
 2.8400007E+003, 6.2438754E+002, 7.3115631E+002, 1.0683205E+003, 6.0802819E+002, 6.2345003E+002, 6.3857343E+002, 7.0968333E+002, 7.2494792E+002, 7.6050384E+002, 1.0960234E+003, 1.0880027E+003, 1.0452291E+003
 2.8500032E+003, 6.1951754E+002, 7.1647525E+002, 1.0485961E+003, 6.0350273E+002, 6.2443288E+002, 6.3554703E+002, 7.0490356E+002, 7.2180508E+002, 7.5816440E+002, 1.0362653E+003, 1.0465147E+003, 1.0439335E+003
 2.8600024E+003, 6.1980120E+002, 7.3540101E+002, 1.0399571E+003, 5.9804177E+002, 6.1658721E+002, 6.3174822E+002, 7.1413811E+002, 7.2681983E+002, 7.5815429E+002, 1.1189329E+003, 1.0508623E+003, 1.0247720E+003
 2.8700030E+003, 6.2008198E+002, 7.3242259E+002, 1.0484933E+003, 6.0457244E+002, 6.2295085E+002, 6.4705194E+002, 7.1299746E+002, 7.2695104E+002, 7.5582715E+002, 1.0330178E+003, 1.0590253E+003, 1.0777731E+003
 2.8800049E+003, 6.2011313E+002, 7.4454454E+002, 1.1093488E+003, 6.0908134E+002, 6.1761756E+002, 6.2992785E+002, 7.2930706E+002, 7.2257802E+002, 7.4516043E+002, 1.1201589E+003, 1.0924179E+003, 1.0974559E+003
 2.8900052E+003, 6.2685995E+002, 7.4043954E+002, 1.1038075E+003, 6.1656943E+002, 6.2581270E+002, 6.4004655E+002, 7.3242556E+002, 7.3170760E+002, 7.6185416E+002, 1.1206146E+003, 1.1389276E+003, 1.1120534E+003
 2.9000055E+003, 6.2576519E+002, 7.3983187E+002, 1.1583800E+003, 6.1635235E+002, 6.2712275E+002, 6.3732006E+002, 7.3009385E+002, 7.3724768E+002, 7.5242084E+002, 1.1211197E+003, 1.1508741E+003, 1.1482334E+003
 2.9100080E+003, 6.3090345E+002, 7.4859732E+002, 1.1425030E+003, 6.1782544E+002, 6.2396805E+002, 6.3505379E+002, 7.4353484E+002, 7.4132408E+002, 7.7051485E+002, 1.1403586E+003, 1.2014266E+003, 1.1485590E+003
 2.9200056E+003, 6.2820751E+002, 7.4515957E+002, 1.1188852E+003, 6.2849661E+002, 6.3258505E+002, 6.4044739E+002, 7.2991471E+002, 7.4066114E+002, 7.7155652E+002, 1.1198745E+003, 1.1548348E+003, 1.1211297E+003
 2.9300003E+003, 6.3463134E+002, 7.5218086E+002, 1.1240336E+003, 6.1631701E+002, 6.3065762E+002, 6.4403192E+002, 7.3843801E+002, 7.4065845E+002, 7.7015175E+002, 1.1190277E+003, 1.1591094E+003, 1.1389480E+003
 2.9400003E+003, 6.3013282E+002, 7.5495136E+002, 1.1872493E+003, 6.2410746E+002, 6.3159748E+002, 6.4558010E+002, 7.4610739E+002, 7.4274633E+002, 7.5913950E+002, 1.1436964E+003, 1.1450185E+003, 1.1995348E+003
 2.9500014E+003, 6.4000139E+002, 7.4509560E+002, 1.1787076E+003, 6.2906576E+002, 6.3371694E+002, 6.4301380E+002, 7.4793403E+002, 7.5080157E+002, 7.7339491E+002, 1.1226814E+003, 1.1516563E+003, 1.1326169E+003
 2.9600021E+003, 6.2953892E+002, 7.6741730E+002, 1.1290195E+003, 6.1973319E+002, 6.3510681E+002, 6.3625511E+002, 7.3919858E+002, 7.4551166E+002, 7.7306163E+002, 1.1539492E+003, 1.1368922E+003, 1.1513451E+003
 2.9700012E+003, 6.3137512E+002, 7.5640031E+002, 1.1426577E+003, 6.2076455E+002, 6.2982251E+002, 6.4821240E+002, 7.4493843E+002, 7.4185944E+002, 7.7251324E+002, 1.1442133E+003, 1.1433769E+003, 1.1174966E+003
 2.9800031E+003, 6.3254576E+002, 7.4930687E+002, 1.0985207E+003, 6.1712349E+002, 6.3028372E+002, 6.4410623E+002, 7.5316992E+002, 7.4641091E+002, 7.7079161E+002, 1.1174768E+003, 1.1404610E+003, 1.1278006E+003
 2.9900080E+003, 6.3006887E+002, 7.5158506E+002, 1.0975470E+003, 6.1499678E+002, 6.3413889E+002, 6.4871277E+002, 7.4168325E+002, 7.3824326E+002, 7.6035927E+002, 1.1095136E+003, 1.1185684E+003, 1.1409406E+003
 3.0000064E+003, 6.2305791E+002, 7.5087756E+002, 1.0848376E+003, 6.2078072E+002, 6.3245279E+002, 6.4159179E+002, 7.2220687E+002, 7.3590871E+002, 7.7478302E+002, 1.0541681E+003, 1.1001577E+003, 1.1049090E+003
 3.0100055E+003, 6.2016339E+002, 7.3392986E+002, 1.0136378E+003, 6.1633555E+002, 6.2932657E+002, 6.2779097E+002, 7.2886569E+002, 7.4034135E+002, 7.5485484E+002, 1.0354351E+003, 1.0569288E+003, 1.0503454E+003
 3.0200022E+003, 6.1932521E+002, 7.2449026E+002, 1.0623023E+003, 6.1412975E+002, 6.2459779E+002, 6.2246959E+002, 7.1994645E+002, 7.2256063E+002, 7.3960934E+002, 1.0127765E+003, 1.0499468E+003, 1.0302742E+003
 3.0300057E+003, 6.1470268E+002, 7.2998649E+002, 1.0017723E+003, 6.1388267E+002, 6.2121279E+002, 6.1757935E+002, 7.2625277E+002, 7.2144681E+002, 7.3581697E+002, 1.0413145E+003, 1.0620688E+003, 1.0418686E+003
 3.0400013E+003, 6.2116489E+002, 7.3113455E+002, 1.0526319E+003, 6.1024640E+002, 6.2278075E+002, 6.1814454E+002, 7.2739369E+002, 7.2509392E+002, 7.4138501E+002, 1.0335449E+003, 1.0674946E+003, 1.0461866E+003
 3.0500010E+003, 6.3132210E+002, 7.4441846E+002, 1.0665629E+003, 6.2745530E+002, 6.2975730E+002, 6.2478099E+002, 7.4290234E+002, 7.3781444E+002, 7.5085632E+002, 1.0578870E+003, 1.0929841E+003, 1.0926859E+003
 3.0600051E+003, 6.3287225E+002, 7.4717641E+002, 1.0809722E+003, 6.3851147E+002, 6.3112255E+002, 6.2320817E+002, 7.4937173E+002, 7.4011228E+002, 7.5106557E+002, 1.0689312E+003, 1.1368268E+003, 1.0941925E+003
 3.0700057E+003, 6.2857434E+002, 7.5555163E+002, 1.1015926E+003, 6.3836775E+002, 6.3404538E+002, 6.2198571E+002, 7.5334962E+002, 7.4203180E+002, 7.4732778E+002, 1.1201665E+003, 1.1108003E+003, 1.0472864E+003
 3.0800037E+003, 6.3045745E+002, 7.5170517E+002, 1.1455637E+003, 6.2876039E+002, 6.3403354E+002, 6.3152528E+002, 7.4509577E+002, 7.4092488E+002, 7.6288949E+002, 1.1154308E+003, 1.1488685E+003, 1.1056974E+003
 3.0900070E+003, 6.3951790E+002, 7.5764736E+002, 1.1444770E+003, 6.3536412E+002, 6.3560886E+002, 6.3664909E+002, 7.6458513E+002, 7.5567234E+002, 7.5250799E+002, 1.1558066E+003, 1.1181639E+003, 1.1488456E+003
 3.1000001E+003, 6.4136714E+002, 7.4967526E+002, 1.2049704E+003, 6.3788322E+002, 6.4311394E+002, 6.4735525E+002, 7.5841438E+002, 7.4950375E+002, 7.5562971E+002, 1.1597773E+003, 1.1579776E+003, 1.1235934E+003
 3.1100067E+003, 6.4023224E+002, 7.6127069E+002, 1.1896308E+003, 6.3656668E+002, 6.3833089E+002, 6.4333975E+002, 7.6589735E+002, 7.5324215E+002, 7.6769207E+002, 1.1972451E+003, 1.1799675E+003, 1.1512757E+003
 3.1200044E+003, 6.3907982E+002, 7.6473785E+002, 1.1423709E+003, 6.3684111E+002, 6.4031415E+002, 6.4190944E+002, 7.7014213E+002, 7.6090006E+002, 7.8531409E+002, 1.0886623E+003, 1.1673815E+003, 1.1916707E+003
 3.1300059E+003, 6.3859763E+002, 7.5685642E+002, 1.1353558E+003, 6.4101426E+002, 6.3987386E+002, 6.3591693E+002, 7.6811483E+002, 7.5234280E+002, 7.6792605E+002, 1.1312537E+003, 1.1686968E+003, 1.1158387E+003
 3.1400052E+003, 6.4017480E+002, 7.5968159E+002, 1.1241655E+003, 6.4272723E+002, 6.3692305E+002, 6.3257739E+002, 7.6519489E+002, 7.5061214E+002, 7.6753109E+002, 1.1425051E+003, 1.1840610E+003, 1.1235855E+003
 3.1500018E+003, 6.3558081E+002, 7.4768074E+002, 1.0954582E+003, 6.4867666E+002, 6.3806119E+002, 6.2508729E+002, 7.6518949E+002, 7.4579066E+002, 7.5492315E+002, 1.0882650E+003, 1.1226019E+003, 1.0792559E+003
 3.1600050E+003, 6.3051146E+002, 7.3848571E+002, 1.1052350E+003, 6.3098461E+002, 6.3488442E+002, 6.2615301E+002, 7.5229317E+002, 7.3570447E+002, 7.5001318E+002, 1.0707847E+003, 1.0967656E+003, 1.0700123E+003
 3.1700055E+003, 6.2842580E+002, 7.7007218E+002, 1.1200792E+003, 6.2648864E+002, 6.2842283E+002, 6.2611740E+002, 7.5252239E+002, 7.4506565E+002, 7.5721929E+002, 1.0938186E+003, 1.1494847E+003, 1.1432282E+003
 3.1800037E+003, 6.4016694E+002, 7.6377584E+002, 1.1255500E+003, 6.4893685E+002, 6.3460574E+002, 6.2418860E+002, 7.6421546E+002, 7.5869332E+002, 7.6548791E+002, 1.0741881E+003, 1.1601958E+003, 1.1854843E+003
 3.1900040E+003, 6.3115974E+002, 7.6616987E+002, 1.1721229E+003, 6.5276015E+002, 6.3850414E+002, 6.3207506E+002, 7.6989858E+002, 7.5450722E+002, 7.6019372E+002, 1.1394709E+003, 1.1601898E+003, 1.1264525E+003
