s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s,Pa
 5.10E+02, 0.00E+00, 8.57E+00, 3.74E-01, 8.94E+00, 0.00E+00,-1.40E-01,-1.88E+01,-1.09E+00,-1.09E+00, 0.00E+00, 6.06E-03, 0.00E+00, 1.70E-07, 1.64E+04
 5.15E+02, 0.00E+00, 8.44E+00, 3.79E-01, 8.78E+00, 0.00E+00,-1.66E-01,-1.86E+01,-1.20E+00,-1.20E+00, 0.00E+00, 6.24E-03, 0.00E+00, 9.53E-10, 1.63E+04
 5.20E+02, 0.00E+00, 8.43E+00, 3.78E-01, 8.43E+00, 0.00E+00,-1.60E-01,-1.83E+01,-1.18E+00,-1.18E+00, 0.00E+00, 6.26E-03, 0.00E+00, 0.00E+00, 1.63E+04
 5.25E+02, 0.00E+00, 8.52E+00, 3.73E-01, 8.17E+00, 0.00E+00,-1.63E-01,-1.81E+01,-1.20E+00,-1.19E+00, 0.00E+00, 6.27E-03, 0.00E+00, 0.00E+00, 1.63E+04
 5.30E+02, 0.00E+00, 8.47E+00, 3.84E-01, 7.92E+00, 0.00E+00,-1.45E-01,-1.78E+01,-1.13E+00,-1.13E+00, 0.00E+00, 6.21E-03, 0.00E+00, 0.00E+00, 1.63E+04
 5.35E+02, 0.00E+00, 8.42E+00, 3.74E-01, 7.57E+00, 0.00E+00,-1.50E-01,-1.74E+01,-1.14E+00,-1.13E+00, 0.00E+00, 6.15E-03, 0.00E+00, 0.00E+00, 1.63E+04
 5.40E+02, 0.00E+00, 8.36E+00, 3.86E-01, 7.45E+00, 0.00E+00,-7.11E-02,-1.70E+01,-8.56E-01,-8.52E-01, 0.00E+00, 6.19E-03, 0.00E+00, 4.26E-06, 1.63E+04
 5.45E+02, 0.00E+00, 8.34E+00, 3.83E-01, 7.03E+00, 0.00E+00,-9.93E-02,-1.66E+01,-9.48E-01,-9.47E-01, 0.00E+00, 6.04E-03, 0.00E+00, 1.25E-05, 1.63E+04
 5.50E+02, 0.00E+00, 8.28E+00, 3.81E-01, 6.96E+00, 0.00E+00,-4.97E-02,-1.63E+01,-7.58E-01,-7.54E-01, 0.00E+00, 5.97E-03, 0.00E+00, 0.00E+00, 1.63E+04
 5.55E+02, 0.00E+00, 8.25E+00, 3.88E-01, 6.69E+00, 0.00E+00,-5.37E-02,-1.60E+01,-7.67E-01,-7.64E-01, 0.00E+00, 5.90E-03, 0.00E+00, 2.09E-06, 1.63E+04
 5.60E+02, 0.00E+00, 8.23E+00, 3.92E-01, 6.53E+00, 0.00E+00,-4.86E-02,-1.58E+01,-7.07E-01,-7.04E-01, 0.00E+00, 5.46E-03, 0.00E+00, 1.02E-05, 1.63E+04
 5.65E+02, 0.00E+00, 8.09E+00, 3.99E-01, 6.15E+00, 0.00E+00,-5.78E-02,-1.53E+01,-7.50E-01,-7.48E-01, 0.00E+00, 5.61E-03, 0.00E+00, 3.68E-07, 1.63E+04
 5.70E+02, 0.00E+00, 8.13E+00, 3.86E-01, 6.01E+00, 0.00E+00,-8.26E-02,-1.53E+01,-8.88E-01,-8.86E-01, 0.00E+00, 6.07E-03, 0.00E+00, 2.90E-06, 1.63E+04
 5.75E+02, 0.00E+00, 8.11E+00, 3.96E-01, 5.83E+00, 0.00E+00,-5.10E-02,-1.50E+01,-7.57E-01,-7.54E-01, 0.00E+00, 5.78E-03, 0.00E+00, 2.44E-05, 1.63E+04
 5.80E+02, 0.00E+00, 8.03E+00, 3.91E-01, 5.44E+00, 0.00E+00,-1.07E-01,-1.47E+01,-9.63E-01,-9.60E-01, 0.00E+00, 5.89E-03, 0.00E+00, 6.74E-06, 1.63E+04
 5.85E+02, 0.00E+00, 8.06E+00, 3.93E-01, 5.13E+00, 0.00E+00,-1.16E-01,-1.45E+01,-1.00E+00,-1.00E+00, 0.00E+00, 5.99E-03, 0.00E+00, 2.24E-07, 1.63E+04
 5.90E+02, 0.00E+00, 8.06E+00, 3.90E-01, 5.01E+00, 0.00E+00,-6.42E-02,-1.42E+01,-8.02E-01,-8.00E-01, 0.00E+00, 5.86E-03, 0.00E+00, 5.17E-06, 1.63E+04
 5.95E+02, 0.00E+00, 8.07E+00, 3.85E-01, 4.82E+00, 0.00E+00,-8.72E-02,-1.41E+01,-9.06E-01,-9.05E-01, 0.00E+00, 6.06E-03, 0.00E+00, 7.02E-07, 1.63E+04
 6.00E+02, 0.00E+00, 8.02E+00, 3.77E-01, 4.57E+00, 0.00E+00,-1.33E-01,-1.39E+01,-1.08E+00,-1.08E+00, 0.00E+00, 6.15E-03, 0.00E+00, 9.67E-09, 1.63E+04
