s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s,Pa
 5.10E+02, 0.00E+00, 9.98E+00, 1.48E+00, 6.72E+00, 0.00E+00, 3.62E-01,-1.92E+01,-6.95E-01,-6.77E-01, 0.00E+00, 2.08E-02, 0.00E+00, 0.00E+00, 2.18E+04
 5.15E+02, 0.00E+00, 1.00E+01, 1.48E+00, 6.08E+00, 0.00E+00, 1.39E-01,-1.94E+01,-1.70E+00,-1.68E+00, 0.00E+00, 2.21E-02, 0.00E+00, 3.87E-10, 2.18E+04
 5.20E+02, 0.00E+00, 9.93E+00, 1.45E+00, 6.03E+00, 0.00E+00, 2.41E-01,-1.88E+01,-1.17E+00,-1.15E+00, 0.00E+00, 2.08E-02, 0.00E+00, 2.42E-08, 2.18E+04
 5.25E+02, 0.00E+00, 9.88E+00, 1.47E+00, 5.81E+00, 0.00E+00, 3.47E-01,-1.82E+01,-6.90E-01,-6.73E-01, 0.00E+00, 2.02E-02, 0.00E+00, 0.00E+00, 2.19E+04
 5.30E+02, 0.00E+00, 9.82E+00, 1.51E+00, 5.69E+00, 0.00E+00, 3.52E-01,-1.80E+01,-6.77E-01,-6.55E-01, 0.00E+00, 2.03E-02, 0.00E+00, 0.00E+00, 2.19E+04
 5.35E+02, 0.00E+00, 9.78E+00, 1.51E+00, 5.54E+00, 0.00E+00, 3.10E-01,-1.80E+01,-8.91E-01,-8.72E-01, 0.00E+00, 2.07E-02, 0.00E+00, 0.00E+00, 2.19E+04
 5.40E+02, 0.00E+00, 9.65E+00, 1.50E+00, 5.42E+00, 0.00E+00, 3.65E-01,-1.75E+01,-5.93E-01,-5.73E-01, 0.00E+00, 1.99E-02, 0.00E+00, 7.78E-07, 2.19E+04
 5.45E+02, 0.00E+00, 9.60E+00, 1.53E+00, 5.50E+00, 0.00E+00, 3.22E-01,-1.78E+01,-8.33E-01,-8.13E-01, 0.00E+00, 2.06E-02, 0.00E+00, 1.25E-07, 2.19E+04
 5.50E+02, 0.00E+00, 9.61E+00, 1.50E+00, 4.92E+00, 0.00E+00, 2.97E-01,-1.72E+01,-8.60E-01,-8.41E-01, 0.00E+00, 1.99E-02, 0.00E+00, 5.15E-07, 2.20E+04
 5.55E+02, 0.00E+00, 9.46E+00, 1.49E+00, 5.10E+00, 0.00E+00, 3.93E-01,-1.68E+01,-3.56E-01,-3.37E-01, 0.00E+00, 1.87E-02, 0.00E+00, 2.62E-07, 2.20E+04
 5.60E+02, 0.00E+00, 9.52E+00, 1.51E+00, 4.93E+00, 0.00E+00, 2.34E-01,-1.75E+01,-1.28E+00,-1.26E+00, 0.00E+00, 2.14E-02, 0.00E+00, 0.00E+00, 2.20E+04
 5.65E+02, 0.00E+00, 9.51E+00, 1.52E+00, 4.74E+00, 0.00E+00, 2.97E-01,-1.70E+01,-9.65E-01,-9.46E-01, 0.00E+00, 2.08E-02, 0.00E+00, 0.00E+00, 2.20E+04
 5.70E+02, 0.00E+00, 9.33E+00, 1.53E+00, 4.64E+00, 0.00E+00, 3.71E-01,-1.64E+01,-5.31E-01,-5.11E-01, 0.00E+00, 1.95E-02, 0.00E+00, 0.00E+00, 2.20E+04
 5.75E+02, 0.00E+00, 9.42E+00, 1.50E+00, 4.45E+00, 0.00E+00, 3.20E-01,-1.64E+01,-7.55E-01,-7.38E-01, 0.00E+00, 1.97E-02, 0.00E+00, 0.00E+00, 2.20E+04
 5.80E+02, 0.00E+00, 9.36E+00, 1.52E+00, 4.42E+00, 0.00E+00, 3.99E-01,-1.60E+01,-3.56E-01,-3.35E-01, 0.00E+00, 1.89E-02, 0.00E+00, 0.00E+00, 2.21E+04
 5.85E+02, 0.00E+00, 9.29E+00, 1.51E+00, 4.33E+00, 0.00E+00, 2.47E-01,-1.66E+01,-1.25E+00,-1.23E+00, 0.00E+00, 2.15E-02, 0.00E+00, 4.28E-07, 2.21E+04
 5.90E+02, 0.00E+00, 9.36E+00, 1.50E+00, 3.96E+00, 0.00E+00, 2.84E-01,-1.61E+01,-9.74E-01,-9.55E-01, 0.00E+00, 2.03E-02, 0.00E+00, 0.00E+00, 2.21E+04
 5.95E+02, 0.00E+00, 9.36E+00, 1.51E+00, 4.10E+00, 0.00E+00, 2.34E-01,-1.66E+01,-1.38E+00,-1.37E+00, 0.00E+00, 2.23E-02, 0.00E+00, 4.80E-08, 2.21E+04
 6.00E+02, 0.00E+00, 9.23E+00, 1.52E+00, 4.17E+00, 0.00E+00, 3.90E-01,-1.59E+01,-5.90E-01,-5.68E-01, 0.00E+00, 2.08E-02, 0.00E+00, 2.05E-08, 2.21E+04
