s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,C,C,C,C,C,C,C,C,C
 1.7900018E+003, 3.4127808E+001, 3.5966136E+001, 3.6533881E+001, 3.6953709E+001, 3.9438409E+001, 9.2320567E+001, 9.4338896E+001, 9.2062192E+001, 8.9089114E+001, 8.3412770E+001, 6.3979208E+001, 5.0446654E+001, 4.2986510E+001, 4.3773177E+001, 4.4487975E+001, 4.5605797E+001, 4.8931128E+001, 3.9931810E-002, 3.8037174E-002, 5.2191345E-001, 5.6792174E-001, 5.8422566E-001, 5.6081847E-001, 1.1157850E-001, 1.0842806E-001, 1.0969473E-001, 1.1056258E-001, 9.4695975E+001, 9.8887024E+001, 1.1664376E+002, 1.2707088E+002, 1.3624785E+002, 1.2656388E+002, 1.0439877E+002, 1.1400280E+002, 1.2640411E+002, 1.3612460E+002
 1.8000086E+003, 3.4169633E+001, 3.6534896E+001, 3.6897219E+001, 3.7142132E+001, 3.9177074E+001, 9.2501268E+001, 9.4433953E+001, 9.2262610E+001, 8.9442882E+001, 8.3949155E+001, 6.4866371E+001, 4.9518810E+001, 4.2213825E+001, 4.2650401E+001, 4.3229715E+001, 4.4114957E+001, 4.7409995E+001, 4.9878637E-002, 5.5610071E-002, 5.4196417E-001, 5.9040851E-001, 6.0549810E-001, 5.9457608E-001, 1.0855586E-001, 1.0416924E-001, 1.0197307E-001, 1.0198152E-001, 9.3813298E+001, 9.8036816E+001, 1.1452061E+002, 1.2552504E+002, 1.3475402E+002, 1.2556371E+002, 1.0337682E+002, 1.1264838E+002, 1.2464838E+002, 1.3383837E+002
 1.8100046E+003, 3.4405475E+001, 3.6641064E+001, 3.7177031E+001, 3.7783982E+001, 3.9940153E+001, 9.0335392E+001, 9.3351514E+001, 9.1070122E+001, 8.8053236E+001, 8.2116524E+001, 6.4007601E+001, 5.0388342E+001, 4.1689014E+001, 4.2094319E+001, 4.2599571E+001, 4.3326185E+001, 4.6711702E+001, 4.0008917E-002, 5.4800207E-002, 4.3204225E-001, 4.6992201E-001, 4.8049877E-001, 4.6018995E-001, 1.2401557E-001, 1.2949582E-001, 1.3535108E-001, 1.4269185E-001, 9.2338377E+001, 9.8835983E+001, 1.1601388E+002, 1.2597776E+002, 1.3407137E+002, 1.2834652E+002, 1.1360122E+002, 1.1655093E+002, 1.2665174E+002, 1.3516246E+002
 1.8200018E+003, 3.4128773E+001, 3.6889437E+001, 3.7459726E+001, 3.8136919E+001, 4.0954541E+001, 8.4936881E+001, 9.2737925E+001, 9.1136125E+001, 8.8345679E+001, 8.3314131E+001, 6.6323832E+001, 6.2796307E+001, 4.9027521E+001, 5.1545638E+001, 5.3442546E+001, 5.5822518E+001, 5.7438656E+001, 1.0775813E-001, 7.8927464E-002, 8.0934006E-001, 8.4317915E-001, 8.6328748E-001, 8.7772545E-001, 5.3446876E-001, 6.2462549E-001, 7.2260921E-001, 8.8943835E-001, 1.2068203E+002, 1.4049062E+002, 1.6222225E+002, 1.7268436E+002, 1.7680620E+002, 1.4943102E+002, 1.5305403E+002, 1.6185321E+002, 1.6954407E+002, 1.7339010E+002
 1.8300022E+003, 3.4775597E+001, 3.8729687E+001, 3.9709209E+001, 3.9545759E+001, 4.4290803E+001, 1.1165582E+002, 1.1799104E+002, 1.1411606E+002, 1.0998182E+002, 1.0270194E+002, 7.8474762E+001, 1.0515429E+002, 7.4368113E+001, 8.2085427E+001, 8.7136046E+001, 9.3579664E+001, 9.1200637E+001, 1.9063068E-001, 1.8002137E-001, 1.9551888E+000, 1.8035603E+000, 1.6627534E+000, 1.4577996E+000, 1.1529770E+000, 1.3727430E+000, 1.5625082E+000, 1.7877764E+000, 2.1205582E+002, 2.6436111E+002, 2.9846016E+002, 3.1024837E+002, 3.0829127E+002, 2.1349185E+002, 2.5245231E+002, 2.7016431E+002, 2.7562706E+002, 2.7453598E+002
 1.8400001E+003, 3.6739207E+001, 3.9228759E+001, 4.1512375E+001, 4.1281035E+001, 4.7063777E+001, 1.5280171E+002, 1.5265789E+002, 1.4448736E+002, 1.3559948E+002, 1.2198604E+002, 9.1358572E+001, 1.6779171E+002, 1.0431613E+002, 1.1859331E+002, 1.2733970E+002, 1.3372321E+002, 1.2315493E+002, 3.0920042E-001, 2.4387438E-001, 2.8502915E+000, 2.6593206E+000, 2.4806113E+000, 2.1916443E+000, 1.9125506E+000, 2.2125217E+000, 2.4694789E+000, 2.7236338E+000, 3.6021411E+002, 3.9997219E+002, 4.3374076E+002, 4.4825668E+002, 4.4803545E+002, 3.1153653E+002, 3.6963705E+002, 3.9118173E+002, 3.9532222E+002, 3.9127783E+002
 1.8500005E+003, 4.0282568E+001, 4.1858891E+001, 4.4311534E+001, 4.6094735E+001, 5.6677492E+001, 1.8247258E+002, 1.8829358E+002, 1.7877324E+002, 1.6767375E+002, 1.5130227E+002, 1.1460201E+002, 2.2992323E+002, 1.3768782E+002, 1.5514717E+002, 1.6714085E+002, 1.7611504E+002, 1.5699214E+002, 5.6061169E-001, 4.6198042E-001, 4.1508758E+000, 3.8209066E+000, 3.4507585E+000, 2.9178350E+000, 2.6005606E+000, 2.8967079E+000, 3.1888204E+000, 3.4624138E+000, 4.8825943E+002, 5.1902798E+002, 5.4556835E+002, 5.5457028E+002, 5.5437692E+002, 3.9883890E+002, 4.7047151E+002, 4.9303591E+002, 4.9492591E+002, 4.8810635E+002
 1.8600001E+003, 4.6220251E+001, 4.6456903E+001, 5.0130249E+001, 5.3584361E+001, 6.0368325E+001, 2.2995558E+002, 2.3156300E+002, 2.1705221E+002, 2.0088336E+002, 1.8113215E+002, 1.3618430E+002, 2.8953086E+002, 1.6739664E+002, 1.8775051E+002, 2.0165628E+002, 2.1230332E+002, 1.8074445E+002, 7.2809917E-001, 5.8307872E-001, 5.2718178E+000, 4.5475786E+000, 4.0081934E+000, 3.5020070E+000, 3.4974307E+000, 3.7526253E+000, 4.0388945E+000, 4.3658234E+000, 5.9624400E+002, 6.2317372E+002, 6.4793806E+002, 6.5112480E+002, 6.4744297E+002, 4.9254152E+002, 5.6362280E+002, 5.9180854E+002, 5.9381625E+002, 5.8816180E+002
 1.8700034E+003, 5.3154342E+001, 5.0472192E+001, 5.3971662E+001, 5.8653277E+001, 6.3060916E+001, 2.6373036E+002, 2.6039389E+002, 2.4530534E+002, 2.2963609E+002, 2.0677732E+002, 1.4717108E+002, 3.4033498E+002, 1.9314821E+002, 2.1416715E+002, 2.2785685E+002, 2.3985753E+002, 2.0296980E+002, 1.1562809E+000, 8.5314615E-001, 6.7651529E+000, 6.1622557E+000, 5.6038104E+000, 4.7622571E+000, 4.6952273E+000, 5.0107254E+000, 5.2247166E+000, 5.4733559E+000, 6.8663298E+002, 7.1565342E+002, 7.4221217E+002, 7.4682286E+002, 7.4006003E+002, 5.9317665E+002, 6.5340142E+002, 6.8136152E+002, 6.8390916E+002, 6.7911449E+002
 1.8800008E+003, 6.3547110E+001, 5.6147959E+001, 5.9607618E+001, 6.5407655E+001, 7.1038170E+001, 3.0817159E+002, 3.0364358E+002, 2.7839430E+002, 2.5753127E+002, 2.2789096E+002, 1.5659203E+002, 3.9636630E+002, 2.3270729E+002, 2.5589619E+002, 2.7259996E+002, 2.8613367E+002, 2.3859446E+002, 1.4094711E+000, 9.2829867E-001, 7.5630625E+000, 6.2546871E+000, 5.4216174E+000, 4.4743162E+000, 6.1797418E+000, 6.3817024E+000, 6.6635711E+000, 7.0576506E+000, 7.6299114E+002, 7.8913173E+002, 8.1760386E+002, 8.2389948E+002, 8.1924427E+002, 7.0023376E+002, 7.4659910E+002, 7.7460190E+002, 7.7727516E+002, 7.7289706E+002
 1.8900003E+003, 7.6114813E+001, 6.2195497E+001, 6.4638174E+001, 6.9978442E+001, 7.7459158E+001, 3.3407258E+002, 3.2706698E+002, 3.0469452E+002, 2.8550830E+002, 2.5620419E+002, 1.7368129E+002, 4.5042859E+002, 2.5229468E+002, 2.7163321E+002, 2.8756077E+002, 3.0089506E+002, 2.6061125E+002, 2.0748152E+000, 1.2856721E+000, 9.9973271E+000, 8.6685101E+000, 7.6207708E+000, 6.2510214E+000, 6.8310105E+000, 6.7674393E+000, 7.0076105E+000, 7.2884446E+000, 8.3985491E+002, 8.6197167E+002, 8.9378916E+002, 9.0014632E+002, 8.9541715E+002, 7.8357400E+002, 8.1788859E+002, 8.5188112E+002, 8.5402198E+002, 8.4827811E+002
 1.9000030E+003, 9.1678680E+001, 6.7219991E+001, 7.0025655E+001, 7.4950317E+001, 7.8797073E+001, 3.7431482E+002, 3.5444765E+002, 3.3043354E+002, 3.0776513E+002, 2.7101303E+002, 1.8272416E+002, 4.9668092E+002, 2.7546572E+002, 2.9349875E+002, 3.1162514E+002, 3.2936987E+002, 2.9418866E+002, 3.1924847E+000, 1.8254906E+000, 1.3093938E+001, 1.0741514E+001, 8.9813319E+000, 6.9767040E+000, 8.5932041E+000, 8.4980400E+000, 8.6950857E+000, 9.0507773E+000, 8.9380615E+002, 9.1493807E+002, 9.4367405E+002, 9.4918035E+002, 9.4395945E+002, 8.6671034E+002, 8.8672283E+002, 9.3125478E+002, 9.3240266E+002, 9.2529618E+002
 1.9100016E+003, 1.1137898E+002, 7.4099104E+001, 7.7786242E+001, 7.8275509E+001, 8.5549003E+001, 4.4544395E+002, 4.1347027E+002, 3.8274577E+002, 3.5134094E+002, 3.0630763E+002, 2.0522674E+002, 5.6229785E+002, 2.9225548E+002, 3.0646124E+002, 3.2274106E+002, 3.4442856E+002, 3.1976892E+002, 3.3005769E+000, 1.9171139E+000, 1.5711267E+001, 1.2759307E+001, 1.0595609E+001, 8.3834208E+000, 1.0048326E+001, 9.8029612E+000, 9.7924727E+000, 9.8653602E+000, 9.0723396E+002, 9.2737885E+002, 9.5105881E+002, 9.5403228E+002, 9.4942750E+002, 8.9871922E+002, 9.2627321E+002, 9.7395032E+002, 9.7483474E+002, 9.6891140E+002
 1.9200006E+003, 1.2476687E+002, 8.6482166E+001, 8.3645548E+001, 8.2110322E+001, 9.0184437E+001, 4.7176242E+002, 4.4711514E+002, 4.0943228E+002, 3.7565179E+002, 3.3818445E+002, 2.2559741E+002, 6.0391972E+002, 3.3097166E+002, 3.5290172E+002, 3.7022013E+002, 3.8662762E+002, 3.4420963E+002, 3.9935540E+000, 2.3236126E+000, 1.7751640E+001, 1.4490609E+001, 1.2131982E+001, 9.8249376E+000, 1.2712487E+001, 1.2513084E+001, 1.2422095E+001, 1.2193362E+001, 9.2217199E+002, 9.3852419E+002, 9.5989751E+002, 9.6245692E+002, 9.5822049E+002, 9.4240972E+002, 9.5419113E+002, 9.9997770E+002, 1.0017338E+003, 9.9651435E+002
 1.9300021E+003, 1.3236935E+002, 8.9165929E+001, 8.6758265E+001, 8.5056117E+001, 9.0448659E+001, 4.7674206E+002, 4.5728368E+002, 4.2143328E+002, 3.9000513E+002, 3.5092716E+002, 2.3689919E+002, 6.1743355E+002, 3.5428005E+002, 3.7552509E+002, 3.9196769E+002, 4.0458602E+002, 3.4438691E+002, 3.5722656E+000, 2.0298761E+000, 1.7653788E+001, 1.4083442E+001, 1.1683005E+001, 9.2826305E+000, 1.2396108E+001, 1.2337609E+001, 1.2601199E+001, 1.2737361E+001, 9.4239156E+002, 9.5840836E+002, 9.8079822E+002, 9.8353990E+002, 9.7944417E+002, 9.5830925E+002, 9.6659882E+002, 1.0199920E+003, 1.0222990E+003, 1.0172466E+003
 1.9400024E+003, 1.3830725E+002, 8.9876657E+001, 8.7679735E+001, 8.7191851E+001, 8.9913262E+001, 4.8934981E+002, 4.6444619E+002, 4.2349320E+002, 3.9013708E+002, 3.4903056E+002, 2.3891848E+002, 6.3302068E+002, 3.6070942E+002, 3.8018824E+002, 3.9653224E+002, 4.0897393E+002, 3.5399659E+002, 3.8402265E+000, 2.3015275E+000, 1.9173453E+001, 1.5372745E+001, 1.2577855E+001, 9.5133707E+000, 1.3559656E+001, 1.3178509E+001, 1.2955115E+001, 1.2515912E+001, 9.5710896E+002, 9.7300425E+002, 9.9436463E+002, 9.9607967E+002, 9.9190524E+002, 9.8065194E+002, 9.9185352E+002, 1.0387047E+003, 1.0399192E+003, 1.0347214E+003
 1.9500027E+003, 1.4598245E+002, 9.2115730E+001, 8.7777757E+001, 8.6938678E+001, 8.7885772E+001, 4.9238220E+002, 4.6728715E+002, 4.2820749E+002, 3.9479258E+002, 3.5371606E+002, 2.3540034E+002, 6.4568935E+002, 3.6810725E+002, 3.8509149E+002, 3.9712279E+002, 4.0789580E+002, 3.6439628E+002, 3.7810567E+000, 2.1165064E+000, 1.8505108E+001, 1.5043356E+001, 1.2396795E+001, 9.5099458E+000, 1.2812400E+001, 1.2358215E+001, 1.2129281E+001, 1.2009082E+001, 9.6715935E+002, 9.8237071E+002, 1.0035293E+003, 1.0065271E+003, 1.0020887E+003, 9.8773240E+002, 1.0100594E+003, 1.0623485E+003, 1.0634773E+003, 1.0574287E+003
 1.9600030E+003, 1.4898111E+002, 9.3626786E+001, 8.8700157E+001, 8.5185422E+001, 8.8706385E+001, 4.9831172E+002, 4.7311088E+002, 4.4098800E+002, 4.1220361E+002, 3.6961876E+002, 2.3479907E+002, 6.5440436E+002, 3.7287081E+002, 3.8891937E+002, 4.0228300E+002, 4.1353536E+002, 3.6876049E+002, 3.6661098E+000, 2.0659546E+000, 1.9411060E+001, 1.5819235E+001, 1.3169830E+001, 1.0310739E+001, 1.3588553E+001, 1.3106494E+001, 1.2951758E+001, 1.2690221E+001, 9.8298214E+002, 9.9754291E+002, 1.0176181E+003, 1.0205941E+003, 1.0169038E+003, 1.0021444E+003, 1.0124362E+003, 1.0666507E+003, 1.0722067E+003, 1.0688891E+003
 1.9700020E+003, 1.5660722E+002, 9.4870252E+001, 9.0348555E+001, 8.5241578E+001, 8.7680243E+001, 5.2067162E+002, 4.9559813E+002, 4.5587969E+002, 4.2447644E+002, 3.8127977E+002, 2.5076996E+002, 6.4794373E+002, 3.7260749E+002, 3.8504833E+002, 3.9579292E+002, 4.0375200E+002, 3.5481594E+002, 4.5790927E+000, 2.5097206E+000, 2.0849891E+001, 1.6901365E+001, 1.4050815E+001, 1.1043841E+001, 1.2641644E+001, 1.2067262E+001, 1.1705675E+001, 1.1338322E+001, 9.9009418E+002, 1.0047753E+003, 1.0220219E+003, 1.0235127E+003, 1.0193202E+003, 1.0217718E+003, 1.0268003E+003, 1.0728900E+003, 1.0781279E+003, 1.0744039E+003
 1.9800030E+003, 1.6408061E+002, 9.7614500E+001, 9.3231230E+001, 8.7908235E+001, 8.8075207E+001, 5.2594624E+002, 4.8944955E+002, 4.4958348E+002, 4.1585567E+002, 3.7222141E+002, 2.5300512E+002, 6.4213102E+002, 3.6677666E+002, 3.7407377E+002, 3.8093125E+002, 3.9104315E+002, 3.4529505E+002, 4.7876727E+000, 2.7106362E+000, 2.0832575E+001, 1.6947908E+001, 1.4096657E+001, 1.0894955E+001, 1.2110266E+001, 1.1318720E+001, 1.0934468E+001, 1.0856714E+001, 1.0073136E+003, 1.0221369E+003, 1.0420320E+003, 1.0432190E+003, 1.0386760E+003, 1.0362130E+003, 1.0365615E+003, 1.0876927E+003, 1.0951172E+003, 1.0918543E+003
 1.9900026E+003, 1.6692902E+002, 1.0085123E+002, 9.3837912E+001, 8.8727688E+001, 9.1652458E+001, 5.3434357E+002, 4.9934747E+002, 4.6235220E+002, 4.3196164E+002, 3.9258856E+002, 2.6679075E+002, 6.4057274E+002, 3.4530316E+002, 3.4804479E+002, 3.5591614E+002, 3.6901292E+002, 3.3247529E+002, 4.5074561E+000, 2.5627843E+000, 2.1054625E+001, 1.7291971E+001, 1.4622014E+001, 1.1758140E+001, 1.0228656E+001, 9.4807625E+000, 9.2288570E+000, 9.0629181E+000, 1.0148780E+003, 1.0282993E+003, 1.0492612E+003, 1.0515418E+003, 1.0478728E+003, 1.0624537E+003, 1.0587068E+003, 1.0987498E+003, 1.1048535E+003, 1.1024401E+003
 2.0000019E+003, 1.7094766E+002, 1.0552968E+002, 9.8350924E+001, 9.6438552E+001, 9.4499100E+001, 5.5539683E+002, 5.2849402E+002, 4.8923753E+002, 4.5477371E+002, 4.1133371E+002, 2.7086166E+002, 6.4499915E+002, 3.3368082E+002, 3.3558610E+002, 3.4558374E+002, 3.6108192E+002, 3.3181269E+002, 4.8541233E+000, 2.8307580E+000, 2.6125168E+001, 2.1090162E+001, 1.7314284E+001, 1.3233556E+001, 1.3443136E+001, 1.2615172E+001, 1.2311875E+001, 1.2111053E+001, 1.0259249E+003, 1.0394640E+003, 1.0594998E+003, 1.0612327E+003, 1.0573600E+003, 1.0679037E+003, 1.0674350E+003, 1.1190111E+003, 1.1262774E+003, 1.1231962E+003
 2.0100001E+003, 1.7711961E+002, 1.0494644E+002, 9.7186759E+001, 9.4419964E+001, 9.2497641E+001, 5.5267850E+002, 5.3516376E+002, 4.9342621E+002, 4.5378753E+002, 4.0165051E+002, 2.6251146E+002, 6.5333343E+002, 3.5219057E+002, 3.6082017E+002, 3.7527633E+002, 3.9349548E+002, 3.5456229E+002, 4.8965471E+000, 2.7038440E+000, 1.8505220E+001, 1.5212081E+001, 1.2684385E+001, 9.7698422E+000, 1.3455884E+001, 1.2855174E+001, 1.2689865E+001, 1.2492706E+001, 1.0470327E+003, 1.0610573E+003, 1.0798204E+003, 1.0818453E+003, 1.0778361E+003, 1.0947842E+003, 1.1004471E+003, 1.1391630E+003, 1.1449986E+003, 1.1419403E+003
 2.0200018E+003, 1.7825263E+002, 1.0586413E+002, 9.7470655E+001, 9.3752466E+001, 9.3668644E+001, 5.4411566E+002, 5.3228833E+002, 4.9532249E+002, 4.5715126E+002, 4.0224305E+002, 2.5830506E+002, 6.6508498E+002, 3.6631769E+002, 3.7763464E+002, 3.9188874E+002, 4.1056947E+002, 3.6329269E+002, 4.6314782E+000, 2.6143271E+000, 2.3649728E+001, 1.9198541E+001, 1.5687382E+001, 1.1966465E+001, 1.4288432E+001, 1.3474860E+001, 1.3120768E+001, 1.2932002E+001, 1.0549854E+003, 1.0730414E+003, 1.0865436E+003, 1.0879076E+003, 1.0838731E+003, 1.1187712E+003, 1.1203074E+003, 1.1594054E+003, 1.1625356E+003, 1.1582878E+003
 2.0300026E+003, 1.8021213E+002, 1.1345629E+002, 1.0641937E+002, 1.0183913E+002, 9.7193902E+001, 5.3398505E+002, 5.3576102E+002, 4.9701100E+002, 4.5774753E+002, 4.0550487E+002, 2.7350441E+002, 6.5089750E+002, 3.4865492E+002, 3.5411604E+002, 3.6279769E+002, 3.7724188E+002, 3.4234607E+002, 5.8164550E+000, 3.3357786E+000, 2.4257513E+001, 1.9779223E+001, 1.6321997E+001, 1.2442735E+001, 1.2088368E+001, 1.1202459E+001, 1.0803225E+001, 1.0614244E+001, 1.0697295E+003, 1.0833882E+003, 1.1034930E+003, 1.1062404E+003, 1.1026001E+003, 1.1262582E+003, 1.1226195E+003, 1.1668210E+003, 1.1729069E+003, 1.1706679E+003
 2.0400012E+003, 1.8418972E+002, 1.1452201E+002, 1.0624642E+002, 1.0232387E+002, 1.0060357E+002, 5.4982022E+002, 5.2919299E+002, 4.8806130E+002, 4.5265018E+002, 4.0356107E+002, 2.6354637E+002, 6.6213627E+002, 3.5235466E+002, 3.5914588E+002, 3.7163322E+002, 3.8925799E+002, 3.5546656E+002, 5.0723762E+000, 2.8097209E+000, 2.1949850E+001, 1.7422586E+001, 1.4475935E+001, 1.1457306E+001, 1.4068401E+001, 1.3113262E+001, 1.2699766E+001, 1.2333014E+001, 1.0762693E+003, 1.0890274E+003, 1.1088628E+003, 1.1113124E+003, 1.1073557E+003, 1.1371117E+003, 1.1379311E+003, 1.1799356E+003, 1.1830802E+003, 1.1799147E+003
 2.0500030E+003, 1.9152763E+002, 1.1693142E+002, 1.1100321E+002, 1.0547004E+002, 1.0558238E+002, 5.7691640E+002, 5.4205563E+002, 4.9781484E+002, 4.6474889E+002, 4.1572842E+002, 2.6890662E+002, 6.6699366E+002, 3.5130021E+002, 3.5502841E+002, 3.6528273E+002, 3.8116133E+002, 3.5205295E+002, 5.8600371E+000, 3.5555092E+000, 2.8566111E+001, 2.3192539E+001, 1.9155727E+001, 1.4409384E+001, 1.3400343E+001, 1.2235779E+001, 1.1637554E+001, 1.1189288E+001, 1.0877631E+003, 1.0990609E+003, 1.1148116E+003, 1.1161913E+003, 1.1123927E+003, 1.1581746E+003, 1.1503830E+003, 1.1849445E+003, 1.1887355E+003, 1.1862044E+003
 2.0600015E+003, 1.9922028E+002, 1.2424130E+002, 1.2186913E+002, 1.1466317E+002, 1.0645040E+002, 5.9987003E+002, 5.5832195E+002, 5.2081366E+002, 4.8644753E+002, 4.3108786E+002, 2.7736551E+002, 6.7598791E+002, 3.6436140E+002, 3.7132474E+002, 3.8408177E+002, 4.0068975E+002, 3.6234737E+002, 5.4959348E+000, 3.0586262E+000, 2.6275938E+001, 2.1637875E+001, 1.7986551E+001, 1.3516869E+001, 1.6338164E+001, 1.5511027E+001, 1.5137114E+001, 1.4682090E+001, 1.0963335E+003, 1.1081152E+003, 1.1243053E+003, 1.1256182E+003, 1.1221598E+003, 1.1777614E+003, 1.1651419E+003, 1.1998277E+003, 1.2028698E+003, 1.2003574E+003
 2.0700004E+003, 2.0400162E+002, 1.2646935E+002, 1.2141747E+002, 1.1347973E+002, 1.0306641E+002, 6.0986752E+002, 5.8253616E+002, 5.4008484E+002, 4.9932768E+002, 4.4079917E+002, 2.8379453E+002, 6.9424919E+002, 3.9655698E+002, 4.0954789E+002, 4.2416976E+002, 4.3579660E+002, 3.8197242E+002, 5.6708343E+000, 3.2565133E+000, 2.6963050E+001, 2.2081930E+001, 1.8351481E+001, 1.4099696E+001, 1.7483347E+001, 1.6589051E+001, 1.5929925E+001, 1.4998235E+001, 1.1019728E+003, 1.1126942E+003, 1.1291085E+003, 1.1312692E+003, 1.1279589E+003, 1.1844865E+003, 1.1799331E+003, 1.2212308E+003, 1.2239183E+003, 1.2203350E+003
 2.0800023E+003, 1.9996176E+002, 1.2923272E+002, 1.2283039E+002, 1.1499224E+002, 1.0245836E+002, 5.8313591E+002, 5.6764236E+002, 5.2903277E+002, 4.9502541E+002, 4.4347462E+002, 2.8420170E+002, 7.0921332E+002, 4.0238116E+002, 4.1343257E+002, 4.2647503E+002, 4.4130052E+002, 3.9097748E+002, 5.7020265E+000, 3.3405496E+000, 2.8607592E+001, 2.3494884E+001, 1.9563867E+001, 1.4740756E+001, 1.5904631E+001, 1.4820462E+001, 1.4453436E+001, 1.4244383E+001, 1.1106210E+003, 1.1245506E+003, 1.1427240E+003, 1.1448446E+003, 1.1420438E+003, 1.1920306E+003, 1.1959591E+003, 1.2364429E+003, 1.2372990E+003, 1.2331352E+003
 2.0900001E+003, 2.0287244E+002, 1.3088737E+002, 1.2253566E+002, 1.1466833E+002, 9.6502372E+001, 6.0439442E+002, 5.8021337E+002, 5.4014006E+002, 5.0246553E+002, 4.4738887E+002, 2.7853097E+002, 6.9979309E+002, 3.8168986E+002, 3.8658078E+002, 3.9521565E+002, 4.0583863E+002, 3.7126510E+002, 6.0990516E+000, 3.3870527E+000, 2.7234203E+001, 2.2231731E+001, 1.8462189E+001, 1.4158161E+001, 1.4533987E+001, 1.3255776E+001, 1.2529856E+001, 1.1753226E+001, 1.1196048E+003, 1.1310922E+003, 1.1479717E+003, 1.1498074E+003, 1.1465425E+003, 1.2053553E+003, 1.2030741E+003, 1.2349236E+003, 1.2375818E+003, 1.2345334E+003
 2.1000007E+003, 2.0532057E+002, 1.2780110E+002, 1.1808634E+002, 1.1035348E+002, 9.6112338E+001, 6.0934539E+002, 5.8757256E+002, 5.4738761E+002, 5.0693107E+002, 4.4933424E+002, 2.8103839E+002, 6.8701798E+002, 3.8789363E+002, 3.9198698E+002, 3.9788747E+002, 4.0435526E+002, 3.7305073E+002, 5.4420973E+000, 3.0417547E+000, 2.8178860E+001, 2.2861890E+001, 1.8686711E+001, 1.4214651E+001, 1.5406790E+001, 1.4151680E+001, 1.3456464E+001, 1.2879495E+001, 1.1225598E+003, 1.1337312E+003, 1.1506791E+003, 1.1524428E+003, 1.1496010E+003, 1.2052252E+003, 1.1999868E+003, 1.2398980E+003, 1.2422972E+003, 1.2394643E+003
 2.1100015E+003, 2.0447759E+002, 1.2747623E+002, 1.1743969E+002, 1.1084781E+002, 9.7811610E+001, 5.9886736E+002, 5.7995845E+002, 5.3661247E+002, 4.9383752E+002, 4.3436024E+002, 2.8022755E+002, 6.8706991E+002, 3.8806514E+002, 3.8998341E+002, 3.9433530E+002, 4.0159291E+002, 3.6744808E+002, 4.7092055E+000, 2.6299176E+000, 2.1750318E+001, 1.7981232E+001, 1.5064305E+001, 1.1711121E+001, 1.3328954E+001, 1.2392964E+001, 1.1883925E+001, 1.1449746E+001, 1.1342691E+003, 1.1463118E+003, 1.1634514E+003, 1.1656338E+003, 1.1623879E+003, 1.2248244E+003, 1.2087697E+003, 1.2333184E+003, 1.2362964E+003, 1.2343383E+003
 2.1200012E+003, 1.8436297E+002, 1.1698720E+002, 1.0746314E+002, 1.0178276E+002, 9.1836534E+001, 5.2607066E+002, 5.0250295E+002, 4.6547372E+002, 4.2953229E+002, 3.7702936E+002, 2.5089623E+002, 6.2719771E+002, 3.5543669E+002, 3.5803808E+002, 3.6170687E+002, 3.6851359E+002, 3.3895998E+002, 1.8813260E+000, 1.1631357E+000, 1.0080972E+001, 8.7995596E+000, 7.7159262E+000, 6.2829890E+000, 8.1960347E+000, 7.7045164E+000, 7.5257951E+000, 7.5615582E+000, 1.0564315E+003, 1.0742358E+003, 1.0934488E+003, 1.0987729E+003, 1.0989317E+003, 1.1154192E+003, 1.0757556E+003, 1.1143003E+003, 1.1263943E+003, 1.1284697E+003
 2.1300000E+003, 1.5565121E+002, 1.0741826E+002, 9.8301340E+001, 9.4205119E+001, 8.7757198E+001, 4.7286427E+002, 4.4882072E+002, 4.1869116E+002, 3.8831973E+002, 3.4283457E+002, 2.2374771E+002, 5.3364039E+002, 3.0003646E+002, 3.0054485E+002, 3.0366679E+002, 3.1042935E+002, 2.9078635E+002, 1.2184004E+000, 8.9865089E-001, 7.3086700E+000, 6.8839061E+000, 6.4155491E+000, 5.6940485E+000, 4.2438510E+000, 4.0870048E+000, 4.1312972E+000, 4.3442015E+000, 8.3978484E+002, 8.7865127E+002, 9.1222658E+002, 9.2792070E+002, 9.3509934E+002, 8.6749022E+002, 8.1650028E+002, 8.8836184E+002, 9.3431616E+002, 9.4886007E+002
 2.1400028E+003, 1.2785551E+002, 1.0071071E+002, 9.3470523E+001, 8.9993875E+001, 8.6706502E+001, 4.3160305E+002, 4.1868854E+002, 3.9127465E+002, 3.6330662E+002, 3.2263951E+002, 2.0731672E+002, 4.3546105E+002, 2.4965387E+002, 2.4931459E+002, 2.5125759E+002, 2.5641847E+002, 2.3902466E+002, 7.7135073E-001, 6.2751105E-001, 5.5525701E+000, 5.5656061E+000, 5.4019373E+000, 5.0487393E+000, 2.9289420E+000, 2.9615777E+000, 3.0497635E+000, 3.2071477E+000, 6.9760368E+002, 7.2449417E+002, 7.5141046E+002, 7.7121839E+002, 7.8333959E+002, 7.4024200E+002, 6.7988449E+002, 7.4445211E+002, 8.2299405E+002, 8.5362654E+002
