s,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2
 2.890E+02, 5.158E+01, 2.633E+01, 3.084E+01, 0.000E+00, 0.000E+00
 2.900E+02, 5.079E+01, 2.631E+01, 3.081E+01, 0.000E+00, 0.000E+00
 2.910E+02, 5.000E+01, 2.629E+01, 3.078E+01, 0.000E+00, 0.000E+00
 2.920E+02, 4.920E+01, 2.627E+01, 3.075E+01, 0.000E+00, 0.000E+00
 2.930E+02, 4.841E+01, 2.625E+01, 3.073E+01, 0.000E+00, 0.000E+00
 2.940E+02, 4.762E+01, 2.624E+01, 3.070E+01, 0.000E+00, 0.000E+00
 2.950E+02, 4.682E+01, 2.622E+01, 3.067E+01, 0.000E+00, 0.000E+00
 2.960E+02, 4.603E+01, 2.620E+01, 3.064E+01, 0.000E+00, 0.000E+00
 2.970E+02, 4.524E+01, 2.618E+01, 3.062E+01, 0.000E+00, 0.000E+00
 2.980E+02, 4.444E+01, 2.616E+01, 3.059E+01, 0.000E+00, 0.000E+00
 2.990E+02, 4.365E+01, 2.615E+01, 3.048E+01, 0.000E+00, 0.000E+00
 3.000E+02, 4.286E+01, 2.613E+01, 2.934E+01, 0.000E+00, 0.000E+00
 3.010E+02, 4.207E+01, 2.611E+01, 2.786E+01, 0.000E+00, 0.000E+00
 3.020E+02, 4.143E+01, 2.609E+01, 1.374E+01, 0.000E+00, 0.000E+00
 3.030E+02, 4.091E+01, 2.607E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.040E+02, 4.039E+01, 2.606E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.050E+02, 3.987E+01, 2.604E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.060E+02, 3.936E+01, 2.602E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.070E+02, 3.884E+01, 2.600E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.080E+02, 3.832E+01, 2.598E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.090E+02, 3.780E+01, 2.597E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.100E+02, 3.728E+01, 2.595E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.110E+02, 3.676E+01, 2.593E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.120E+02, 3.624E+01, 2.591E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.130E+02, 3.572E+01, 2.589E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.140E+02, 3.520E+01, 2.587E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.150E+02, 3.469E+01, 2.586E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.160E+02, 3.429E+01, 2.584E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.170E+02, 3.391E+01, 2.582E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.180E+02, 3.353E+01, 2.580E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.190E+02, 3.315E+01, 2.578E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.200E+02, 3.277E+01, 2.577E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.210E+02, 3.239E+01, 2.575E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.220E+02, 3.201E+01, 2.573E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.230E+02, 3.163E+01, 2.571E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.240E+02, 3.125E+01, 2.569E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.250E+02, 3.087E+01, 2.568E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.260E+02, 3.049E+01, 2.566E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.270E+02, 3.011E+01, 2.564E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.280E+02, 2.973E+01, 2.562E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.290E+02, 2.935E+01, 2.560E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.300E+02, 2.897E+01, 2.559E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.310E+02, 2.859E+01, 2.557E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.320E+02, 2.821E+01, 2.555E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.330E+02, 2.783E+01, 2.553E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.340E+02, 2.745E+01, 2.551E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.350E+02, 2.707E+01, 2.550E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.360E+02, 2.681E+01, 2.548E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.370E+02, 2.658E+01, 2.546E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.380E+02, 2.636E+01, 2.544E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.390E+02, 2.613E+01, 2.542E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.400E+02, 2.590E+01, 2.541E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.410E+02, 2.567E+01, 2.539E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.420E+02, 2.545E+01, 2.537E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.430E+02, 2.522E+01, 2.535E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.440E+02, 2.499E+01, 2.533E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.450E+02, 2.477E+01, 2.531E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.460E+02, 2.454E+01, 2.530E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.470E+02, 2.431E+01, 2.528E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.480E+02, 2.408E+01, 2.526E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.490E+02, 2.386E+01, 2.524E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.500E+02, 2.376E+01, 2.522E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.510E+02, 2.371E+01, 2.521E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.520E+02, 2.367E+01, 2.519E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.530E+02, 2.362E+01, 2.517E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.540E+02, 2.357E+01, 2.515E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.550E+02, 2.353E+01, 2.513E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.560E+02, 2.348E+01, 2.512E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.570E+02, 2.343E+01, 2.510E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.580E+02, 2.339E+01, 2.508E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.590E+02, 2.334E+01, 2.506E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.600E+02, 2.329E+01, 2.504E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.610E+02, 2.325E+01, 2.503E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.620E+02, 2.320E+01, 2.501E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.630E+02, 2.315E+01, 2.499E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.640E+02, 2.311E+01, 2.497E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.650E+02, 2.306E+01, 2.495E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.660E+02, 2.301E+01, 2.493E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.670E+02, 2.297E+01, 2.492E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.680E+02, 2.292E+01, 2.490E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.690E+02, 2.287E+01, 2.488E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.700E+02, 2.283E+01, 2.486E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.710E+02, 2.278E+01, 2.484E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.720E+02, 2.273E+01, 2.483E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.730E+02, 2.269E+01, 2.481E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.740E+02, 2.264E+01, 2.479E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.750E+02, 2.259E+01, 2.460E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.760E+02, 2.255E+01, 2.371E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.770E+02, 2.250E+01, 2.274E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.780E+02, 2.245E+01, 1.977E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.790E+02, 2.241E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.800E+02, 2.236E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.810E+02, 2.231E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.820E+02, 2.227E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.830E+02, 2.222E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.840E+02, 2.217E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.850E+02, 2.213E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.860E+02, 2.211E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.870E+02, 2.210E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.880E+02, 2.209E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.890E+02, 2.207E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.900E+02, 2.206E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.910E+02, 2.205E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.920E+02, 2.204E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.930E+02, 2.202E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.940E+02, 2.201E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.950E+02, 2.200E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.960E+02, 2.199E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.970E+02, 2.197E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.980E+02, 2.196E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.990E+02, 2.195E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.000E+02, 2.193E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.010E+02, 2.192E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.020E+02, 2.191E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.030E+02, 2.190E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.040E+02, 2.188E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.050E+02, 2.187E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.060E+02, 2.186E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.070E+02, 2.185E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.080E+02, 2.183E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.090E+02, 2.182E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.100E+02, 2.181E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.110E+02, 2.179E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.120E+02, 2.178E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.130E+02, 2.177E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.140E+02, 2.176E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.150E+02, 2.174E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.160E+02, 2.173E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.170E+02, 2.172E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.180E+02, 2.170E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.190E+02, 2.169E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.200E+02, 2.168E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.210E+02, 2.167E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.220E+02, 2.165E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.230E+02, 2.164E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.240E+02, 2.163E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.250E+02, 2.162E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.260E+02, 2.160E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.270E+02, 2.159E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.280E+02, 2.158E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.290E+02, 2.156E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.300E+02, 2.155E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.310E+02, 2.154E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.320E+02, 2.153E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.330E+02, 2.151E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.340E+02, 2.150E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.350E+02, 2.149E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.360E+02, 2.148E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.370E+02, 2.146E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.380E+02, 2.145E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.390E+02, 2.144E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.400E+02, 2.142E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.410E+02, 2.141E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.420E+02, 2.140E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.430E+02, 2.139E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.440E+02, 2.137E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.450E+02, 2.136E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.460E+02, 2.135E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.470E+02, 2.134E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.480E+02, 2.132E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.490E+02, 2.131E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.500E+02, 2.130E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.510E+02, 2.128E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.520E+02, 2.127E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.530E+02, 2.126E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.540E+02, 2.125E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.550E+02, 2.123E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.560E+02, 2.122E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.570E+02, 2.121E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.580E+02, 2.119E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.590E+02, 2.118E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.600E+02, 2.117E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.610E+02, 2.116E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.620E+02, 2.114E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.630E+02, 2.113E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.640E+02, 2.112E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.650E+02, 2.111E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.660E+02, 2.109E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.670E+02, 2.108E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.680E+02, 2.107E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.690E+02, 2.105E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.700E+02, 2.104E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.710E+02, 2.103E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.720E+02, 2.102E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.730E+02, 2.100E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.740E+02, 2.099E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.750E+02, 2.098E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.760E+02, 2.096E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.770E+02, 2.095E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.780E+02, 2.094E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.790E+02, 2.093E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.800E+02, 2.091E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.810E+02, 2.090E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.820E+02, 2.089E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.830E+02, 2.088E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.840E+02, 2.086E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.850E+02, 2.085E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.860E+02, 2.084E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.870E+02, 2.082E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.880E+02, 2.081E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.890E+02, 2.050E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.900E+02, 1.981E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.910E+02, 1.913E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.920E+02, 1.844E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.930E+02, 3.949E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.940E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.950E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.960E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.970E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.980E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.990E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.000E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.010E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.020E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.030E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.040E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.050E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.060E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.070E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.080E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.090E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.100E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.110E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.120E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.130E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.140E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.150E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.160E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.170E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.180E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.190E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.200E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.210E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.220E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.230E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.240E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.250E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.260E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.270E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.280E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.290E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.300E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.310E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.320E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.330E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.340E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.350E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.360E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.370E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.380E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.390E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.400E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.410E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.420E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.430E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.440E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.450E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.460E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.470E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.480E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.490E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.500E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.510E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.520E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.530E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.540E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.550E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.560E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.570E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.580E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.590E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.600E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.610E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.620E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.630E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.640E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.650E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.660E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.670E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.680E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.690E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.700E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.710E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.720E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.730E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.740E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.750E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.760E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.770E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.780E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.790E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
