s,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2
 8.700E+02, 5.560E+01, 1.863E+01, 1.368E+01, 0.000E+00, 0.000E+00
 8.720E+02, 5.492E+01, 1.851E+01, 1.359E+01, 0.000E+00, 0.000E+00
 8.730E+02, 5.425E+01, 1.839E+01, 1.351E+01, 0.000E+00, 0.000E+00
 8.750E+02, 5.357E+01, 1.827E+01, 1.342E+01, 0.000E+00, 0.000E+00
 8.760E+02, 5.289E+01, 1.818E+01, 1.333E+01, 0.000E+00, 0.000E+00
 8.780E+02, 5.222E+01, 1.817E+01, 1.324E+01, 0.000E+00, 0.000E+00
 8.790E+02, 5.154E+01, 1.817E+01, 1.315E+01, 0.000E+00, 0.000E+00
 8.810E+02, 5.087E+01, 1.816E+01, 1.307E+01, 0.000E+00, 0.000E+00
 8.820E+02, 5.019E+01, 1.816E+01, 1.298E+01, 0.000E+00, 0.000E+00
 8.840E+02, 4.951E+01, 1.816E+01, 1.289E+01, 0.000E+00, 0.000E+00
 8.850E+02, 4.883E+01, 1.815E+01, 1.280E+01, 0.000E+00, 0.000E+00
 8.870E+02, 4.816E+01, 1.815E+01, 1.271E+01, 0.000E+00, 0.000E+00
 8.880E+02, 4.748E+01, 1.815E+01, 1.263E+01, 0.000E+00, 0.000E+00
 8.900E+02, 4.686E+01, 1.814E+01, 1.254E+01, 0.000E+00, 0.000E+00
 8.910E+02, 4.628E+01, 1.814E+01, 1.245E+01, 0.000E+00, 0.000E+00
 8.930E+02, 4.569E+01, 1.814E+01, 1.236E+01, 0.000E+00, 0.000E+00
 8.940E+02, 4.510E+01, 1.813E+01, 1.227E+01, 0.000E+00, 0.000E+00
 8.960E+02, 4.451E+01, 1.813E+01, 1.218E+01, 0.000E+00, 0.000E+00
 8.970E+02, 4.392E+01, 1.812E+01, 1.210E+01, 0.000E+00, 0.000E+00
 8.990E+02, 4.333E+01, 1.812E+01, 1.201E+01, 0.000E+00, 0.000E+00
 9.000E+02, 4.274E+01, 1.812E+01, 1.192E+01, 0.000E+00, 0.000E+00
 9.020E+02, 4.215E+01, 1.811E+01, 1.183E+01, 0.000E+00, 0.000E+00
 9.030E+02, 4.156E+01, 1.811E+01, 1.174E+01, 0.000E+00, 0.000E+00
 9.050E+02, 4.098E+01, 1.811E+01, 1.165E+01, 0.000E+00, 0.000E+00
 9.060E+02, 4.039E+01, 1.810E+01, 1.157E+01, 0.000E+00, 0.000E+00
 9.080E+02, 3.980E+01, 1.810E+01, 1.148E+01, 0.000E+00, 0.000E+00
 9.090E+02, 3.921E+01, 1.809E+01, 1.139E+01, 0.000E+00, 0.000E+00
 9.110E+02, 3.862E+01, 1.809E+01, 1.130E+01, 0.000E+00, 0.000E+00
 9.120E+02, 3.803E+01, 1.809E+01, 1.121E+01, 0.000E+00, 0.000E+00
 9.140E+02, 3.744E+01, 1.808E+01, 1.113E+01, 0.000E+00, 0.000E+00
 9.150E+02, 3.685E+01, 1.808E+01, 1.104E+01, 0.000E+00, 0.000E+00
 9.170E+02, 3.626E+01, 1.808E+01, 1.095E+01, 0.000E+00, 0.000E+00
 9.180E+02, 3.567E+01, 1.807E+01, 1.086E+01, 0.000E+00, 0.000E+00
 9.200E+02, 3.509E+01, 1.807E+01, 1.077E+01, 0.000E+00, 0.000E+00
 9.210E+02, 3.450E+01, 1.807E+01, 1.068E+01, 0.000E+00, 0.000E+00
 9.230E+02, 3.391E+01, 1.806E+01, 1.060E+01, 0.000E+00, 0.000E+00
 9.240E+02, 3.332E+01, 1.806E+01, 1.051E+01, 0.000E+00, 0.000E+00
 9.260E+02, 3.273E+01, 1.805E+01, 1.042E+01, 0.000E+00, 0.000E+00
 9.270E+02, 3.214E+01, 1.805E+01, 1.033E+01, 0.000E+00, 0.000E+00
 9.290E+02, 3.155E+01, 1.805E+01, 7.586E+00, 0.000E+00, 0.000E+00
 9.300E+02, 3.097E+01, 1.804E+01, 0.000E+00, 0.000E+00, 0.000E+00
 9.320E+02, 3.039E+01, 1.799E+01, 0.000E+00, 0.000E+00, 0.000E+00
 9.330E+02, 2.992E+01, 1.793E+01, 0.000E+00, 0.000E+00, 0.000E+00
 9.350E+02, 2.949E+01, 1.787E+01, 0.000E+00, 0.000E+00, 0.000E+00
 9.360E+02, 2.906E+01, 1.781E+01, 0.000E+00, 0.000E+00, 0.000E+00
 9.380E+02, 2.864E+01, 1.775E+01, 0.000E+00, 0.000E+00, 0.000E+00
 9.390E+02, 2.821E+01, 1.769E+01, 0.000E+00, 0.000E+00, 0.000E+00
 9.410E+02, 2.778E+01, 1.763E+01, 0.000E+00, 0.000E+00, 0.000E+00
 9.420E+02, 2.735E+01, 1.757E+01, 0.000E+00, 0.000E+00, 0.000E+00
 9.440E+02, 2.692E+01, 1.751E+01, 0.000E+00, 0.000E+00, 0.000E+00
 9.450E+02, 2.649E+01, 1.745E+01, 0.000E+00, 0.000E+00, 0.000E+00
 9.470E+02, 2.607E+01, 1.739E+01, 0.000E+00, 0.000E+00, 0.000E+00
 9.480E+02, 2.564E+01, 1.733E+01, 0.000E+00, 0.000E+00, 0.000E+00
 9.500E+02, 2.521E+01, 1.727E+01, 0.000E+00, 0.000E+00, 0.000E+00
 9.510E+02, 2.478E+01, 1.721E+01, 0.000E+00, 0.000E+00, 0.000E+00
 9.530E+02, 2.435E+01, 1.715E+01, 0.000E+00, 0.000E+00, 0.000E+00
 9.540E+02, 2.392E+01, 1.709E+01, 0.000E+00, 0.000E+00, 0.000E+00
 9.560E+02, 2.350E+01, 1.703E+01, 0.000E+00, 0.000E+00, 0.000E+00
 9.570E+02, 2.307E+01, 1.697E+01, 0.000E+00, 0.000E+00, 0.000E+00
 9.590E+02, 2.270E+01, 1.691E+01, 0.000E+00, 0.000E+00, 0.000E+00
 9.600E+02, 2.244E+01, 1.685E+01, 0.000E+00, 0.000E+00, 0.000E+00
 9.620E+02, 2.221E+01, 1.679E+01, 0.000E+00, 0.000E+00, 0.000E+00
 9.630E+02, 2.197E+01, 1.673E+01, 0.000E+00, 0.000E+00, 0.000E+00
 9.650E+02, 2.173E+01, 1.667E+01, 0.000E+00, 0.000E+00, 0.000E+00
 9.660E+02, 2.149E+01, 1.661E+01, 0.000E+00, 0.000E+00, 0.000E+00
 9.680E+02, 2.125E+01, 1.655E+01, 0.000E+00, 0.000E+00, 0.000E+00
 9.690E+02, 2.101E+01, 1.649E+01, 0.000E+00, 0.000E+00, 0.000E+00
 9.710E+02, 2.077E+01, 1.643E+01, 0.000E+00, 0.000E+00, 0.000E+00
 9.720E+02, 2.054E+01, 1.637E+01, 0.000E+00, 0.000E+00, 0.000E+00
 9.740E+02, 2.030E+01, 1.631E+01, 0.000E+00, 0.000E+00, 0.000E+00
 9.750E+02, 2.006E+01, 1.624E+01, 0.000E+00, 0.000E+00, 0.000E+00
 9.770E+02, 1.982E+01, 1.618E+01, 0.000E+00, 0.000E+00, 0.000E+00
 9.780E+02, 1.958E+01, 1.612E+01, 0.000E+00, 0.000E+00, 0.000E+00
 9.800E+02, 1.934E+01, 1.606E+01, 0.000E+00, 0.000E+00, 0.000E+00
 9.810E+02, 1.910E+01, 1.600E+01, 0.000E+00, 0.000E+00, 0.000E+00
 9.830E+02, 1.890E+01, 1.594E+01, 0.000E+00, 0.000E+00, 0.000E+00
 9.840E+02, 1.879E+01, 1.588E+01, 0.000E+00, 0.000E+00, 0.000E+00
 9.860E+02, 1.870E+01, 1.582E+01, 0.000E+00, 0.000E+00, 0.000E+00
 9.870E+02, 1.860E+01, 1.576E+01, 0.000E+00, 0.000E+00, 0.000E+00
 9.890E+02, 1.850E+01, 1.570E+01, 0.000E+00, 0.000E+00, 0.000E+00
 9.900E+02, 1.841E+01, 1.564E+01, 0.000E+00, 0.000E+00, 0.000E+00
 9.920E+02, 1.831E+01, 1.558E+01, 0.000E+00, 0.000E+00, 0.000E+00
 9.930E+02, 1.821E+01, 1.552E+01, 0.000E+00, 0.000E+00, 0.000E+00
 9.950E+02, 1.811E+01, 1.546E+01, 0.000E+00, 0.000E+00, 0.000E+00
 9.960E+02, 1.802E+01, 1.540E+01, 0.000E+00, 0.000E+00, 0.000E+00
 9.980E+02, 1.792E+01, 1.534E+01, 0.000E+00, 0.000E+00, 0.000E+00
 9.990E+02, 1.782E+01, 1.528E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.001E+03, 1.773E+01, 1.522E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.002E+03, 1.763E+01, 1.516E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.004E+03, 1.753E+01, 1.510E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.005E+03, 1.743E+01, 1.504E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.007E+03, 1.734E+01, 1.498E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.008E+03, 1.724E+01, 1.492E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.010E+03, 1.714E+01, 1.486E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.011E+03, 1.705E+01, 1.480E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.013E+03, 1.695E+01, 1.474E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.014E+03, 1.685E+01, 1.468E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.016E+03, 1.676E+01, 1.462E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.017E+03, 1.666E+01, 1.456E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.019E+03, 1.656E+01, 1.449E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.020E+03, 1.646E+01, 1.443E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.022E+03, 1.637E+01, 1.437E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.023E+03, 1.627E+01, 1.431E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.025E+03, 1.622E+01, 1.425E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.026E+03, 1.621E+01, 1.419E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.028E+03, 1.621E+01, 1.413E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.029E+03, 1.621E+01, 1.407E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.031E+03, 1.620E+01, 1.401E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.032E+03, 1.620E+01, 1.395E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.034E+03, 1.620E+01, 1.389E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.035E+03, 1.620E+01, 1.383E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.037E+03, 1.619E+01, 1.377E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.038E+03, 1.619E+01, 1.371E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.040E+03, 1.619E+01, 1.365E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.041E+03, 1.618E+01, 1.359E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.043E+03, 1.618E+01, 1.353E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.044E+03, 1.618E+01, 1.347E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.046E+03, 1.617E+01, 1.341E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.047E+03, 1.617E+01, 1.335E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.049E+03, 1.617E+01, 1.329E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.050E+03, 1.617E+01, 1.323E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.052E+03, 1.616E+01, 1.317E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.053E+03, 1.616E+01, 1.311E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.055E+03, 1.616E+01, 1.305E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.056E+03, 1.615E+01, 1.299E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.058E+03, 1.615E+01, 1.293E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.059E+03, 1.615E+01, 1.287E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.061E+03, 1.615E+01, 1.281E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.062E+03, 1.614E+01, 1.274E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.064E+03, 1.614E+01, 1.268E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.065E+03, 1.614E+01, 1.262E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.067E+03, 1.613E+01, 1.256E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.068E+03, 1.613E+01, 1.250E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.070E+03, 1.613E+01, 1.244E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.071E+03, 1.613E+01, 1.238E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.073E+03, 1.612E+01, 1.232E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.074E+03, 1.612E+01, 1.226E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.076E+03, 1.612E+01, 1.220E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.077E+03, 1.611E+01, 1.214E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.079E+03, 1.611E+01, 1.208E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.080E+03, 1.611E+01, 1.202E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.082E+03, 1.610E+01, 1.196E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.083E+03, 1.610E+01, 1.190E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.085E+03, 1.610E+01, 1.184E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.086E+03, 1.607E+01, 1.178E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.088E+03, 1.602E+01, 1.172E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.089E+03, 1.597E+01, 1.166E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.091E+03, 1.593E+01, 1.160E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.092E+03, 1.588E+01, 1.154E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.094E+03, 1.583E+01, 1.148E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.095E+03, 1.578E+01, 1.142E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.097E+03, 1.573E+01, 1.136E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.098E+03, 1.569E+01, 1.130E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.100E+03, 1.564E+01, 1.124E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.101E+03, 1.559E+01, 1.118E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.103E+03, 1.554E+01, 1.112E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.104E+03, 1.549E+01, 1.105E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.106E+03, 1.545E+01, 1.099E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.107E+03, 1.540E+01, 1.093E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.109E+03, 1.535E+01, 1.087E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.110E+03, 1.530E+01, 1.081E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.112E+03, 1.525E+01, 1.075E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.113E+03, 1.521E+01, 1.069E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.115E+03, 1.516E+01, 1.063E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.116E+03, 1.511E+01, 1.057E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.118E+03, 1.506E+01, 1.051E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.119E+03, 1.501E+01, 1.045E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.121E+03, 1.497E+01, 1.039E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.122E+03, 1.492E+01, 1.033E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.124E+03, 1.487E+01, 1.027E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.125E+03, 1.482E+01, 1.021E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.127E+03, 1.477E+01, 1.015E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.128E+03, 1.473E+01, 1.009E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.130E+03, 1.468E+01, 1.003E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.131E+03, 1.463E+01, 9.969E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.133E+03, 1.458E+01, 9.908E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.134E+03, 1.453E+01, 9.848E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.136E+03, 1.449E+01, 9.788E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.137E+03, 1.444E+01, 9.727E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.139E+03, 1.439E+01, 9.667E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.140E+03, 1.434E+01, 9.606E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.142E+03, 1.429E+01, 9.546E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.143E+03, 1.425E+01, 9.486E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.145E+03, 1.420E+01, 9.425E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.146E+03, 1.415E+01, 9.365E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.148E+03, 1.410E+01, 9.305E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.149E+03, 1.405E+01, 9.244E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.151E+03, 1.400E+01, 9.184E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.152E+03, 1.396E+01, 9.124E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.154E+03, 1.391E+01, 9.063E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.155E+03, 1.386E+01, 9.003E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.157E+03, 1.381E+01, 8.943E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.158E+03, 1.376E+01, 8.882E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.160E+03, 1.372E+01, 8.822E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.161E+03, 1.367E+01, 8.762E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.163E+03, 1.362E+01, 8.701E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.164E+03, 1.357E+01, 8.641E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.166E+03, 1.352E+01, 8.580E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.167E+03, 1.348E+01, 8.520E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.169E+03, 1.343E+01, 5.087E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.170E+03, 1.338E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.172E+03, 1.333E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.173E+03, 1.328E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.175E+03, 1.324E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.176E+03, 1.319E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.178E+03, 1.314E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.179E+03, 1.309E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.181E+03, 1.304E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.182E+03, 1.300E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.184E+03, 1.295E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.185E+03, 1.290E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.187E+03, 1.285E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.188E+03, 1.280E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.190E+03, 1.276E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.191E+03, 1.271E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.193E+03, 1.266E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.194E+03, 1.261E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.196E+03, 1.256E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.197E+03, 1.252E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.199E+03, 1.247E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.200E+03, 1.242E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.202E+03, 1.237E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.203E+03, 1.232E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.205E+03, 1.228E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.206E+03, 1.223E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.208E+03, 1.218E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.209E+03, 1.213E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.211E+03, 1.208E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.212E+03, 1.204E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.214E+03, 1.199E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.215E+03, 1.194E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.217E+03, 1.189E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.218E+03, 1.184E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.220E+03, 1.180E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.221E+03, 1.175E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.223E+03, 1.170E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.224E+03, 1.165E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.226E+03, 1.160E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.227E+03, 1.156E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.229E+03, 1.151E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.230E+03, 1.146E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.232E+03, 1.141E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.233E+03, 1.136E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.235E+03, 1.131E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.236E+03, 1.127E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.238E+03, 1.122E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.239E+03, 1.117E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.241E+03, 1.112E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.242E+03, 1.107E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.244E+03, 1.103E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.245E+03, 1.098E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.247E+03, 1.093E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.248E+03, 1.088E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.250E+03, 1.083E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.251E+03, 1.079E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.253E+03, 1.074E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.254E+03, 1.069E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.256E+03, 1.064E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.257E+03, 1.059E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.259E+03, 1.055E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.260E+03, 1.050E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.262E+03, 1.045E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.263E+03, 1.040E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.265E+03, 1.035E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.266E+03, 1.031E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.268E+03, 1.026E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.269E+03, 1.021E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.271E+03, 1.016E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.272E+03, 1.011E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.274E+03, 1.007E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.275E+03, 1.002E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.277E+03, 9.970E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.278E+03, 9.922E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.280E+03, 9.874E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.281E+03, 9.826E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.283E+03, 9.778E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.284E+03, 9.729E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.286E+03, 9.682E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.287E+03, 9.633E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.289E+03, 9.585E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.290E+03, 9.538E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.292E+03, 9.489E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.293E+03, 9.442E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.295E+03, 9.393E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.296E+03, 9.345E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.298E+03, 9.297E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.299E+03, 9.249E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.301E+03, 9.201E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.302E+03, 9.153E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.304E+03, 9.105E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.305E+03, 9.057E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
