s,C,kW/m2,C,kW/m2
 6.940E+02, 6.515E+02, 0.000E+00, 7.615E+02, 0.000E+00
 6.960E+02, 6.515E+02, 0.000E+00, 7.616E+02, 0.000E+00
 6.980E+02, 6.516E+02, 0.000E+00, 7.616E+02, 0.000E+00
 7.000E+02, 6.516E+02, 0.000E+00, 7.616E+02, 0.000E+00
 7.020E+02, 6.516E+02, 0.000E+00, 7.616E+02, 0.000E+00
 7.040E+02, 6.517E+02, 0.000E+00, 7.617E+02, 0.000E+00
 7.060E+02, 6.517E+02, 0.000E+00, 7.617E+02, 0.000E+00
 7.080E+02, 6.517E+02, 0.000E+00, 7.617E+02, 0.000E+00
 7.100E+02, 6.518E+02, 0.000E+00, 7.617E+02, 0.000E+00
 7.120E+02, 6.518E+02, 0.000E+00, 7.618E+02, 0.000E+00
 7.140E+02, 6.518E+02, 0.000E+00, 7.618E+02, 0.000E+00
 7.160E+02, 6.518E+02, 0.000E+00, 7.618E+02, 0.000E+00
 7.180E+02, 6.519E+02, 0.000E+00, 7.618E+02, 0.000E+00
 7.200E+02, 6.519E+02, 0.000E+00, 7.619E+02, 0.000E+00
 7.220E+02, 6.519E+02, 0.000E+00, 7.619E+02, 0.000E+00
 7.240E+02, 6.520E+02, 0.000E+00, 7.619E+02, 0.000E+00
 7.260E+02, 6.520E+02, 0.000E+00, 7.619E+02, 0.000E+00
 7.280E+02, 6.520E+02, 0.000E+00, 7.620E+02, 0.000E+00
 7.300E+02, 6.521E+02, 0.000E+00, 7.620E+02, 0.000E+00
 7.320E+02, 6.521E+02, 0.000E+00, 7.620E+02, 0.000E+00
 7.340E+02, 6.521E+02, 0.000E+00, 7.620E+02, 0.000E+00
 7.360E+02, 6.522E+02, 0.000E+00, 7.621E+02, 0.000E+00
 7.380E+02, 6.522E+02, 0.000E+00, 7.621E+02, 0.000E+00
 7.400E+02, 6.522E+02, 0.000E+00, 7.621E+02, 0.000E+00
 7.420E+02, 6.522E+02, 0.000E+00, 7.621E+02, 0.000E+00
 7.440E+02, 6.523E+02, 0.000E+00, 7.622E+02, 0.000E+00
 7.460E+02, 6.523E+02, 0.000E+00, 7.622E+02, 0.000E+00
 7.480E+02, 6.523E+02, 0.000E+00, 7.622E+02, 0.000E+00
 7.500E+02, 6.524E+02, 0.000E+00, 7.622E+02, 0.000E+00
 7.520E+02, 6.524E+02, 0.000E+00, 7.622E+02, 0.000E+00
 7.540E+02, 6.524E+02, 0.000E+00, 7.623E+02, 0.000E+00
 7.560E+02, 6.524E+02, 0.000E+00, 7.623E+02, 0.000E+00
 7.580E+02, 6.525E+02, 0.000E+00, 7.623E+02, 0.000E+00
 7.600E+02, 6.525E+02, 0.000E+00, 7.623E+02, 0.000E+00
 7.620E+02, 6.525E+02, 0.000E+00, 7.624E+02, 0.000E+00
 7.640E+02, 6.525E+02, 0.000E+00, 7.624E+02, 0.000E+00
 7.660E+02, 6.526E+02, 0.000E+00, 7.624E+02, 0.000E+00
 7.680E+02, 6.526E+02, 0.000E+00, 7.624E+02, 0.000E+00
 7.700E+02, 6.526E+02, 0.000E+00, 7.624E+02, 0.000E+00
 7.720E+02, 6.526E+02, 0.000E+00, 7.625E+02, 0.000E+00
 7.740E+02, 6.527E+02, 0.000E+00, 7.625E+02, 0.000E+00
 7.760E+02, 6.527E+02, 0.000E+00, 7.625E+02, 0.000E+00
 7.780E+02, 6.527E+02, 0.000E+00, 7.625E+02, 0.000E+00
 7.800E+02, 6.527E+02, 0.000E+00, 7.625E+02, 0.000E+00
 7.820E+02, 6.528E+02, 0.000E+00, 7.626E+02, 0.000E+00
 7.840E+02, 6.528E+02, 0.000E+00, 7.626E+02, 0.000E+00
 7.860E+02, 6.528E+02, 0.000E+00, 7.626E+02, 0.000E+00
 7.880E+02, 6.528E+02, 0.000E+00, 7.626E+02, 0.000E+00
 7.900E+02, 6.529E+02, 0.000E+00, 7.626E+02, 0.000E+00
 7.920E+02, 6.529E+02, 0.000E+00, 7.627E+02, 0.000E+00
 7.940E+02, 6.529E+02, 0.000E+00, 7.627E+02, 0.000E+00
 7.960E+02, 6.529E+02, 0.000E+00, 7.627E+02, 0.000E+00
 7.980E+02, 6.530E+02, 0.000E+00, 7.627E+02, 0.000E+00
 8.000E+02, 6.530E+02, 0.000E+00, 7.627E+02, 0.000E+00
 8.020E+02, 6.530E+02, 0.000E+00, 7.628E+02, 0.000E+00
 8.040E+02, 6.530E+02, 0.000E+00, 7.628E+02, 0.000E+00
 8.060E+02, 6.530E+02, 0.000E+00, 7.628E+02, 0.000E+00
 8.080E+02, 6.531E+02, 0.000E+00, 7.628E+02, 0.000E+00
 8.100E+02, 6.531E+02, 0.000E+00, 7.628E+02, 0.000E+00
 8.120E+02, 6.531E+02, 0.000E+00, 7.628E+02, 0.000E+00
 8.140E+02, 6.531E+02, 0.000E+00, 7.629E+02, 0.000E+00
 8.160E+02, 6.532E+02, 0.000E+00, 7.629E+02, 0.000E+00
 8.180E+02, 6.532E+02, 0.000E+00, 7.629E+02, 0.000E+00
 8.200E+02, 6.532E+02, 0.000E+00, 7.629E+02, 0.000E+00
 8.220E+02, 6.532E+02, 0.000E+00, 7.629E+02, 0.000E+00
 8.240E+02, 6.532E+02, 0.000E+00, 7.629E+02, 0.000E+00
 8.260E+02, 6.533E+02, 0.000E+00, 7.630E+02, 0.000E+00
 8.280E+02, 6.533E+02, 0.000E+00, 7.630E+02, 0.000E+00
 8.300E+02, 6.533E+02, 0.000E+00, 7.630E+02, 0.000E+00
 8.320E+02, 6.533E+02, 0.000E+00, 7.630E+02, 0.000E+00
 8.340E+02, 6.533E+02, 0.000E+00, 7.630E+02, 0.000E+00
 8.360E+02, 6.534E+02, 0.000E+00, 7.630E+02, 0.000E+00
 8.380E+02, 6.534E+02, 0.000E+00, 7.631E+02, 0.000E+00
 8.400E+02, 6.534E+02, 0.000E+00, 7.631E+02, 0.000E+00
 8.420E+02, 6.534E+02, 0.000E+00, 7.631E+02, 0.000E+00
 8.440E+02, 6.534E+02, 0.000E+00, 7.631E+02, 0.000E+00
 8.460E+02, 6.535E+02, 0.000E+00, 7.631E+02, 0.000E+00
 8.480E+02, 6.535E+02, 0.000E+00, 7.631E+02, 0.000E+00
 8.500E+02, 6.535E+02, 0.000E+00, 7.632E+02, 0.000E+00
 8.520E+02, 6.535E+02, 0.000E+00, 7.632E+02, 0.000E+00
 8.540E+02, 6.535E+02, 0.000E+00, 7.632E+02, 0.000E+00
 8.560E+02, 6.536E+02, 0.000E+00, 7.632E+02, 0.000E+00
 8.580E+02, 6.536E+02, 0.000E+00, 7.632E+02, 0.000E+00
 8.600E+02, 6.536E+02, 0.000E+00, 7.632E+02, 0.000E+00
 8.620E+02, 6.536E+02, 0.000E+00, 7.632E+02, 0.000E+00
 8.640E+02, 6.536E+02, 0.000E+00, 7.633E+02, 0.000E+00
 8.660E+02, 6.536E+02, 0.000E+00, 7.633E+02, 0.000E+00
 8.680E+02, 6.537E+02, 0.000E+00, 7.633E+02, 0.000E+00
 8.700E+02, 6.537E+02, 0.000E+00, 7.633E+02, 0.000E+00
 8.720E+02, 6.537E+02, 0.000E+00, 7.633E+02, 0.000E+00
 8.740E+02, 6.537E+02, 0.000E+00, 7.633E+02, 0.000E+00
 8.760E+02, 6.537E+02, 0.000E+00, 7.633E+02, 0.000E+00
 8.780E+02, 6.537E+02, 0.000E+00, 7.634E+02, 0.000E+00
 8.800E+02, 6.538E+02, 0.000E+00, 7.634E+02, 0.000E+00
 8.820E+02, 6.538E+02, 0.000E+00, 7.634E+02, 0.000E+00
 8.840E+02, 6.538E+02, 0.000E+00, 7.634E+02, 0.000E+00
 8.860E+02, 6.538E+02, 0.000E+00, 7.634E+02, 0.000E+00
 8.880E+02, 6.538E+02, 0.000E+00, 7.634E+02, 0.000E+00
 8.900E+02, 6.538E+02, 0.000E+00, 7.634E+02, 0.000E+00
 8.920E+02, 6.539E+02, 0.000E+00, 7.634E+02, 0.000E+00
 8.940E+02, 6.539E+02, 0.000E+00, 7.635E+02, 0.000E+00
 8.960E+02, 6.539E+02, 0.000E+00, 7.635E+02, 0.000E+00
 8.980E+02, 6.539E+02, 0.000E+00, 7.635E+02, 0.000E+00
 9.000E+02, 6.539E+02, 0.000E+00, 7.635E+02, 0.000E+00
 9.020E+02, 6.539E+02, 0.000E+00, 7.635E+02, 0.000E+00
 9.040E+02, 6.540E+02, 0.000E+00, 7.635E+02, 0.000E+00
 9.060E+02, 6.540E+02, 0.000E+00, 7.635E+02, 0.000E+00
 9.080E+02, 6.540E+02, 0.000E+00, 7.635E+02, 0.000E+00
 9.100E+02, 6.540E+02, 0.000E+00, 7.636E+02, 0.000E+00
 9.120E+02, 6.540E+02, 0.000E+00, 7.636E+02, 0.000E+00
 9.140E+02, 6.540E+02, 0.000E+00, 7.636E+02, 0.000E+00
 9.160E+02, 6.540E+02, 0.000E+00, 7.636E+02, 0.000E+00
 9.180E+02, 6.541E+02, 0.000E+00, 7.636E+02, 0.000E+00
 9.200E+02, 6.541E+02, 0.000E+00, 7.636E+02, 0.000E+00
 9.220E+02, 6.541E+02, 0.000E+00, 7.636E+02, 0.000E+00
 9.240E+02, 6.541E+02, 0.000E+00, 7.636E+02, 0.000E+00
 9.260E+02, 6.541E+02, 0.000E+00, 7.636E+02, 0.000E+00
 9.280E+02, 6.541E+02, 0.000E+00, 7.637E+02, 0.000E+00
 9.300E+02, 6.541E+02, 0.000E+00, 7.637E+02, 0.000E+00
 9.320E+02, 6.542E+02, 0.000E+00, 7.637E+02, 0.000E+00
 9.340E+02, 6.542E+02, 0.000E+00, 7.637E+02, 0.000E+00
 9.360E+02, 6.542E+02, 0.000E+00, 7.637E+02, 0.000E+00
 9.380E+02, 6.542E+02, 0.000E+00, 7.637E+02, 0.000E+00
 9.400E+02, 6.542E+02, 0.000E+00, 7.637E+02, 0.000E+00
 9.420E+02, 6.542E+02, 0.000E+00, 7.637E+02, 0.000E+00
 9.440E+02, 6.542E+02, 0.000E+00, 7.637E+02, 0.000E+00
 9.460E+02, 6.543E+02, 0.000E+00, 7.638E+02, 0.000E+00
 9.480E+02, 6.543E+02, 0.000E+00, 7.638E+02, 0.000E+00
 9.500E+02, 6.543E+02, 0.000E+00, 7.638E+02, 0.000E+00
 9.520E+02, 6.543E+02, 0.000E+00, 7.638E+02, 0.000E+00
 9.540E+02, 6.543E+02, 0.000E+00, 7.638E+02, 0.000E+00
 9.560E+02, 6.543E+02, 0.000E+00, 7.638E+02, 0.000E+00
 9.580E+02, 6.543E+02, 0.000E+00, 7.638E+02, 0.000E+00
 9.600E+02, 6.543E+02, 0.000E+00, 7.638E+02, 0.000E+00
 9.620E+02, 6.544E+02, 0.000E+00, 7.638E+02, 0.000E+00
 9.640E+02, 6.544E+02, 0.000E+00, 7.638E+02, 0.000E+00
 9.660E+02, 6.544E+02, 0.000E+00, 7.638E+02, 0.000E+00
 9.680E+02, 6.544E+02, 0.000E+00, 7.639E+02, 0.000E+00
 9.700E+02, 6.544E+02, 0.000E+00, 7.639E+02, 0.000E+00
 9.720E+02, 6.544E+02, 0.000E+00, 7.639E+02, 0.000E+00
 9.740E+02, 6.544E+02, 0.000E+00, 7.639E+02, 0.000E+00
 9.760E+02, 6.544E+02, 0.000E+00, 7.639E+02, 0.000E+00
 9.780E+02, 6.544E+02, 0.000E+00, 7.639E+02, 0.000E+00
 9.800E+02, 6.545E+02, 0.000E+00, 7.639E+02, 0.000E+00
 9.820E+02, 6.545E+02, 0.000E+00, 7.639E+02, 0.000E+00
 9.840E+02, 6.545E+02, 0.000E+00, 7.639E+02, 0.000E+00
 9.860E+02, 6.545E+02, 0.000E+00, 7.639E+02, 0.000E+00
 9.880E+02, 6.545E+02, 0.000E+00, 7.639E+02, 0.000E+00
 9.900E+02, 6.545E+02, 0.000E+00, 7.640E+02, 0.000E+00
 9.920E+02, 6.545E+02, 0.000E+00, 7.640E+02, 0.000E+00
 9.940E+02, 6.545E+02, 0.000E+00, 7.640E+02, 0.000E+00
 9.960E+02, 6.545E+02, 0.000E+00, 7.640E+02, 0.000E+00
 9.980E+02, 6.546E+02, 0.000E+00, 7.640E+02, 0.000E+00
 1.000E+03, 6.546E+02, 0.000E+00, 7.640E+02, 0.000E+00
 1.002E+03, 6.546E+02, 0.000E+00, 7.640E+02, 0.000E+00
 1.004E+03, 6.546E+02, 0.000E+00, 7.640E+02, 0.000E+00
 1.006E+03, 6.546E+02, 0.000E+00, 7.640E+02, 0.000E+00
 1.008E+03, 6.546E+02, 0.000E+00, 7.640E+02, 0.000E+00
 1.010E+03, 6.546E+02, 0.000E+00, 7.640E+02, 0.000E+00
 1.012E+03, 6.546E+02, 0.000E+00, 7.640E+02, 0.000E+00
 1.014E+03, 6.546E+02, 0.000E+00, 7.641E+02, 0.000E+00
 1.016E+03, 6.546E+02, 0.000E+00, 7.641E+02, 0.000E+00
 1.018E+03, 6.547E+02, 0.000E+00, 7.641E+02, 0.000E+00
 1.020E+03, 6.547E+02, 0.000E+00, 7.641E+02, 0.000E+00
 1.022E+03, 6.547E+02, 0.000E+00, 7.641E+02, 0.000E+00
 1.024E+03, 6.547E+02, 0.000E+00, 7.641E+02, 0.000E+00
 1.026E+03, 6.547E+02, 0.000E+00, 7.641E+02, 0.000E+00
 1.028E+03, 6.547E+02, 0.000E+00, 7.641E+02, 0.000E+00
 1.030E+03, 6.547E+02, 0.000E+00, 7.641E+02, 0.000E+00
 1.032E+03, 6.547E+02, 0.000E+00, 7.641E+02, 0.000E+00
 1.034E+03, 6.547E+02, 0.000E+00, 7.641E+02, 0.000E+00
 1.036E+03, 6.547E+02, 0.000E+00, 7.641E+02, 0.000E+00
 1.038E+03, 6.547E+02, 0.000E+00, 7.641E+02, 0.000E+00
 1.040E+03, 6.548E+02, 0.000E+00, 7.642E+02, 0.000E+00
 1.042E+03, 6.548E+02, 0.000E+00, 7.642E+02, 0.000E+00
 1.044E+03, 6.548E+02, 0.000E+00, 7.642E+02, 0.000E+00
 1.046E+03, 6.548E+02, 0.000E+00, 7.642E+02, 0.000E+00
 1.048E+03, 6.548E+02, 0.000E+00, 7.642E+02, 0.000E+00
 1.050E+03, 6.548E+02, 0.000E+00, 7.642E+02, 0.000E+00
 1.052E+03, 6.548E+02, 0.000E+00, 7.642E+02, 0.000E+00
 1.054E+03, 6.548E+02, 0.000E+00, 7.642E+02, 0.000E+00
 1.056E+03, 6.548E+02, 0.000E+00, 7.642E+02, 0.000E+00
 1.058E+03, 6.548E+02, 0.000E+00, 7.642E+02, 0.000E+00
 1.060E+03, 6.548E+02, 0.000E+00, 7.642E+02, 0.000E+00
 1.062E+03, 6.549E+02, 0.000E+00, 7.642E+02, 0.000E+00
 1.064E+03, 6.549E+02, 0.000E+00, 7.642E+02, 0.000E+00
 1.066E+03, 6.549E+02, 0.000E+00, 7.642E+02, 0.000E+00
 1.068E+03, 6.549E+02, 0.000E+00, 7.642E+02, 0.000E+00
 1.070E+03, 6.549E+02, 0.000E+00, 7.642E+02, 0.000E+00
 1.072E+03, 6.549E+02, 0.000E+00, 7.643E+02, 0.000E+00
 1.074E+03, 6.549E+02, 0.000E+00, 7.643E+02, 0.000E+00
 1.076E+03, 6.549E+02, 0.000E+00, 7.643E+02, 0.000E+00
 1.078E+03, 6.549E+02, 0.000E+00, 7.643E+02, 0.000E+00
 1.080E+03, 6.549E+02, 0.000E+00, 7.643E+02, 0.000E+00
 1.082E+03, 6.549E+02, 0.000E+00, 7.643E+02, 0.000E+00
 1.084E+03, 6.549E+02, 0.000E+00, 7.643E+02, 0.000E+00
 1.086E+03, 6.549E+02, 0.000E+00, 7.643E+02, 0.000E+00
 1.088E+03, 6.550E+02, 0.000E+00, 7.643E+02, 0.000E+00
 1.090E+03, 6.550E+02, 0.000E+00, 7.643E+02, 0.000E+00
 1.092E+03, 6.550E+02, 0.000E+00, 7.643E+02, 0.000E+00
 1.094E+03, 6.550E+02, 0.000E+00, 7.643E+02, 0.000E+00
 1.096E+03, 6.550E+02, 0.000E+00, 7.643E+02, 0.000E+00
 1.098E+03, 6.550E+02, 0.000E+00, 7.643E+02, 0.000E+00
 1.100E+03, 6.550E+02, 0.000E+00, 7.643E+02, 0.000E+00
 1.102E+03, 6.550E+02, 0.000E+00, 7.643E+02, 0.000E+00
 1.104E+03, 6.550E+02, 0.000E+00, 7.643E+02, 0.000E+00
 1.106E+03, 6.550E+02, 0.000E+00, 7.644E+02, 0.000E+00
 1.108E+03, 6.550E+02, 0.000E+00, 7.644E+02, 0.000E+00
 1.110E+03, 6.550E+02, 0.000E+00, 7.644E+02, 0.000E+00
 1.112E+03, 6.550E+02, 0.000E+00, 7.644E+02, 0.000E+00
 1.114E+03, 6.550E+02, 0.000E+00, 7.644E+02, 0.000E+00
 1.116E+03, 6.551E+02, 0.000E+00, 7.644E+02, 0.000E+00
 1.118E+03, 6.551E+02, 0.000E+00, 7.644E+02, 0.000E+00
 1.120E+03, 6.551E+02, 0.000E+00, 7.644E+02, 0.000E+00
 1.122E+03, 6.551E+02, 0.000E+00, 7.644E+02, 0.000E+00
 1.124E+03, 6.551E+02, 0.000E+00, 7.644E+02, 0.000E+00
 1.126E+03, 6.551E+02, 0.000E+00, 7.644E+02, 0.000E+00
 1.128E+03, 6.551E+02, 0.000E+00, 7.644E+02, 0.000E+00
 1.130E+03, 6.551E+02, 0.000E+00, 7.644E+02, 0.000E+00
 1.132E+03, 6.551E+02, 0.000E+00, 7.644E+02, 0.000E+00
 1.134E+03, 6.551E+02, 0.000E+00, 7.644E+02, 0.000E+00
 1.136E+03, 6.551E+02, 0.000E+00, 7.644E+02, 0.000E+00
 1.138E+03, 6.551E+02, 0.000E+00, 7.644E+02, 0.000E+00
 1.140E+03, 6.551E+02, 0.000E+00, 7.644E+02, 0.000E+00
 1.142E+03, 6.551E+02, 0.000E+00, 7.644E+02, 0.000E+00
 1.144E+03, 6.551E+02, 0.000E+00, 7.644E+02, 0.000E+00
 1.146E+03, 6.551E+02, 0.000E+00, 7.645E+02, 0.000E+00
 1.148E+03, 6.552E+02, 0.000E+00, 7.645E+02, 0.000E+00
 1.150E+03, 6.552E+02, 0.000E+00, 7.645E+02, 0.000E+00
 1.152E+03, 6.552E+02, 0.000E+00, 7.645E+02, 0.000E+00
 1.154E+03, 6.552E+02, 0.000E+00, 7.645E+02, 0.000E+00
 1.156E+03, 6.552E+02, 0.000E+00, 7.645E+02, 0.000E+00
 1.158E+03, 6.552E+02, 0.000E+00, 7.645E+02, 0.000E+00
 1.160E+03, 6.552E+02, 0.000E+00, 7.645E+02, 0.000E+00
 1.162E+03, 6.552E+02, 0.000E+00, 7.645E+02, 0.000E+00
 1.164E+03, 6.552E+02, 0.000E+00, 7.645E+02, 0.000E+00
 1.166E+03, 6.552E+02, 0.000E+00, 7.645E+02, 0.000E+00
 1.168E+03, 6.552E+02, 0.000E+00, 7.645E+02, 0.000E+00
 1.170E+03, 6.552E+02, 0.000E+00, 7.645E+02, 0.000E+00
 1.172E+03, 6.552E+02, 0.000E+00, 7.645E+02, 0.000E+00
 1.174E+03, 6.552E+02, 0.000E+00, 7.645E+02, 0.000E+00
 1.176E+03, 6.552E+02, 0.000E+00, 7.645E+02, 0.000E+00
 1.178E+03, 6.552E+02, 0.000E+00, 7.645E+02, 0.000E+00
 1.180E+03, 6.552E+02, 0.000E+00, 7.645E+02, 0.000E+00
 1.182E+03, 6.552E+02, 0.000E+00, 7.645E+02, 0.000E+00
 1.184E+03, 6.553E+02, 0.000E+00, 7.645E+02, 0.000E+00
 1.186E+03, 6.553E+02, 0.000E+00, 7.645E+02, 0.000E+00
 1.188E+03, 6.553E+02, 0.000E+00, 7.645E+02, 0.000E+00
 1.190E+03, 6.553E+02, 0.000E+00, 7.645E+02, 0.000E+00
 1.192E+03, 6.553E+02, 0.000E+00, 7.645E+02, 0.000E+00
 1.194E+03, 6.553E+02, 0.000E+00, 7.646E+02, 0.000E+00
 1.196E+03, 6.553E+02, 0.000E+00, 7.646E+02, 0.000E+00
 1.198E+03, 6.553E+02, 0.000E+00, 7.646E+02, 0.000E+00
 1.200E+03, 6.553E+02, 0.000E+00, 7.646E+02, 0.000E+00
 1.202E+03, 6.553E+02, 0.000E+00, 7.646E+02, 0.000E+00
 1.204E+03, 6.553E+02, 0.000E+00, 7.646E+02, 0.000E+00
 1.206E+03, 6.553E+02, 0.000E+00, 7.646E+02, 0.000E+00
 1.208E+03, 6.553E+02, 0.000E+00, 7.646E+02, 0.000E+00
 1.210E+03, 6.553E+02, 0.000E+00, 7.646E+02, 0.000E+00
 1.212E+03, 6.553E+02, 0.000E+00, 7.646E+02, 0.000E+00
 1.214E+03, 6.553E+02, 0.000E+00, 7.646E+02, 0.000E+00
 1.216E+03, 6.553E+02, 0.000E+00, 7.646E+02, 0.000E+00
 1.218E+03, 6.553E+02, 0.000E+00, 7.646E+02, 0.000E+00
 1.220E+03, 6.553E+02, 0.000E+00, 7.646E+02, 0.000E+00
 1.222E+03, 6.553E+02, 0.000E+00, 7.646E+02, 0.000E+00
 1.224E+03, 6.553E+02, 0.000E+00, 7.646E+02, 0.000E+00
 1.226E+03, 6.554E+02, 0.000E+00, 7.646E+02, 0.000E+00
 1.228E+03, 6.554E+02, 0.000E+00, 7.646E+02, 0.000E+00
 1.230E+03, 6.554E+02, 0.000E+00, 7.646E+02, 0.000E+00
 1.232E+03, 6.554E+02, 0.000E+00, 7.646E+02, 0.000E+00
 1.234E+03, 6.554E+02, 0.000E+00, 7.646E+02, 0.000E+00
 1.236E+03, 6.554E+02, 0.000E+00, 7.646E+02, 0.000E+00
 1.238E+03, 6.554E+02, 0.000E+00, 7.646E+02, 0.000E+00
 1.240E+03, 6.554E+02, 0.000E+00, 7.646E+02, 0.000E+00
 1.242E+03, 6.554E+02, 0.000E+00, 7.646E+02, 0.000E+00
 1.244E+03, 6.554E+02, 0.000E+00, 7.646E+02, 0.000E+00
 1.246E+03, 6.554E+02, 0.000E+00, 7.646E+02, 0.000E+00
 1.248E+03, 6.554E+02, 0.000E+00, 7.646E+02, 0.000E+00
 1.250E+03, 6.554E+02, 0.000E+00, 7.646E+02, 0.000E+00
 1.252E+03, 6.554E+02, 0.000E+00, 7.647E+02, 0.000E+00
 1.254E+03, 6.554E+02, 0.000E+00, 7.647E+02, 0.000E+00
 1.256E+03, 6.554E+02, 0.000E+00, 7.647E+02, 0.000E+00
 1.258E+03, 6.554E+02, 0.000E+00, 7.647E+02, 0.000E+00
 1.260E+03, 6.554E+02, 0.000E+00, 7.647E+02, 0.000E+00
 1.262E+03, 6.554E+02, 0.000E+00, 7.647E+02, 0.000E+00
 1.264E+03, 6.554E+02, 0.000E+00, 7.647E+02, 0.000E+00
 1.266E+03, 6.554E+02, 0.000E+00, 7.647E+02, 0.000E+00
 1.268E+03, 6.554E+02, 0.000E+00, 7.647E+02, 0.000E+00
 1.270E+03, 6.554E+02, 0.000E+00, 7.647E+02, 0.000E+00
 1.272E+03, 6.554E+02, 0.000E+00, 7.647E+02, 0.000E+00
 1.274E+03, 6.554E+02, 0.000E+00, 7.647E+02, 0.000E+00
 1.276E+03, 6.554E+02, 0.000E+00, 7.647E+02, 0.000E+00
 1.278E+03, 6.555E+02, 0.000E+00, 7.647E+02, 0.000E+00
 1.280E+03, 6.555E+02, 0.000E+00, 7.647E+02, 0.000E+00
 1.282E+03, 6.555E+02, 0.000E+00, 7.647E+02, 0.000E+00
 1.284E+03, 6.555E+02, 0.000E+00, 7.647E+02, 0.000E+00
 1.286E+03, 6.555E+02, 0.000E+00, 7.647E+02, 0.000E+00
 1.288E+03, 6.555E+02, 0.000E+00, 7.647E+02, 0.000E+00
 1.290E+03, 6.555E+02, 0.000E+00, 7.647E+02, 0.000E+00
 1.292E+03, 6.555E+02, 0.000E+00, 7.647E+02, 0.000E+00
 1.294E+03, 6.555E+02, 0.000E+00, 7.647E+02, 0.000E+00
 1.296E+03, 6.555E+02, 0.000E+00, 7.647E+02, 0.000E+00
 1.298E+03, 6.555E+02, 0.000E+00, 7.647E+02, 0.000E+00
 1.300E+03, 6.555E+02, 0.000E+00, 7.647E+02, 0.000E+00
 1.302E+03, 6.555E+02, 0.000E+00, 7.647E+02, 0.000E+00
 1.304E+03, 6.555E+02, 0.000E+00, 7.647E+02, 0.000E+00
 1.306E+03, 6.555E+02, 0.000E+00, 7.647E+02, 0.000E+00
 1.308E+03, 6.555E+02, 0.000E+00, 7.647E+02, 0.000E+00
 1.310E+03, 6.555E+02, 0.000E+00, 7.647E+02, 0.000E+00
 1.312E+03, 6.555E+02, 0.000E+00, 7.647E+02, 0.000E+00
 1.314E+03, 6.555E+02, 0.000E+00, 7.647E+02, 0.000E+00
 1.316E+03, 6.555E+02, 0.000E+00, 7.647E+02, 0.000E+00
 1.318E+03, 6.555E+02, 0.000E+00, 7.647E+02, 0.000E+00
 1.320E+03, 6.555E+02, 0.000E+00, 7.647E+02, 0.000E+00
 1.322E+03, 6.555E+02, 0.000E+00, 7.647E+02, 0.000E+00
 1.324E+03, 6.555E+02, 0.000E+00, 7.647E+02, 0.000E+00
 1.326E+03, 6.555E+02, 0.000E+00, 7.647E+02, 0.000E+00
 1.328E+03, 6.555E+02, 0.000E+00, 7.647E+02, 0.000E+00
 1.330E+03, 6.555E+02, 0.000E+00, 7.648E+02, 0.000E+00
 1.332E+03, 6.555E+02, 0.000E+00, 7.648E+02, 0.000E+00
 1.334E+03, 6.555E+02, 0.000E+00, 7.648E+02, 0.000E+00
 1.336E+03, 6.555E+02, 0.000E+00, 7.648E+02, 0.000E+00
 1.338E+03, 6.555E+02, 0.000E+00, 7.648E+02, 0.000E+00
 1.340E+03, 6.556E+02, 0.000E+00, 7.648E+02, 0.000E+00
 1.342E+03, 6.556E+02, 0.000E+00, 7.648E+02, 0.000E+00
 1.344E+03, 6.556E+02, 0.000E+00, 7.648E+02, 0.000E+00
 1.346E+03, 6.556E+02, 0.000E+00, 7.648E+02, 0.000E+00
 1.348E+03, 6.556E+02, 0.000E+00, 7.648E+02, 0.000E+00
 1.350E+03, 6.556E+02, 0.000E+00, 7.648E+02, 0.000E+00
 1.352E+03, 6.556E+02, 0.000E+00, 7.648E+02, 0.000E+00
 1.354E+03, 6.556E+02, 0.000E+00, 7.648E+02, 0.000E+00
 1.356E+03, 6.556E+02, 0.000E+00, 7.648E+02, 0.000E+00
 1.358E+03, 6.556E+02, 0.000E+00, 7.648E+02, 0.000E+00
 1.360E+03, 6.556E+02, 0.000E+00, 7.648E+02, 0.000E+00
 1.362E+03, 6.556E+02, 0.000E+00, 7.648E+02, 0.000E+00
 1.364E+03, 6.556E+02, 0.000E+00, 7.648E+02, 0.000E+00
 1.366E+03, 6.556E+02, 0.000E+00, 7.648E+02, 0.000E+00
 1.368E+03, 6.556E+02, 0.000E+00, 7.648E+02, 0.000E+00
 1.370E+03, 6.556E+02, 0.000E+00, 7.648E+02, 0.000E+00
 1.372E+03, 6.556E+02, 0.000E+00, 7.648E+02, 0.000E+00
 1.374E+03, 6.556E+02, 0.000E+00, 7.648E+02, 0.000E+00
 1.376E+03, 6.556E+02, 0.000E+00, 7.648E+02, 0.000E+00
 1.378E+03, 6.556E+02, 0.000E+00, 7.648E+02, 0.000E+00
 1.380E+03, 6.556E+02, 0.000E+00, 7.648E+02, 0.000E+00
 1.382E+03, 6.556E+02, 0.000E+00, 7.648E+02, 0.000E+00
 1.384E+03, 6.556E+02, 0.000E+00, 7.648E+02, 0.000E+00
 1.386E+03, 6.556E+02, 0.000E+00, 7.648E+02, 0.000E+00
 1.388E+03, 6.556E+02, 0.000E+00, 7.648E+02, 0.000E+00
 1.390E+03, 6.556E+02, 0.000E+00, 7.648E+02, 0.000E+00
