s,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2
 1.910E+03, 3.832E+02, 1.067E+01, 5.629E+02, 0.000E+00, 6.510E+02, 0.000E+00, 7.602E+02, 0.000E+00
 1.920E+03, 3.832E+02, 1.047E+01, 5.629E+02, 0.000E+00, 6.510E+02, 0.000E+00, 7.602E+02, 0.000E+00
 1.930E+03, 3.832E+02, 1.027E+01, 5.629E+02, 0.000E+00, 6.510E+02, 0.000E+00, 7.602E+02, 0.000E+00
 1.940E+03, 3.832E+02, 1.006E+01, 5.629E+02, 0.000E+00, 6.510E+02, 0.000E+00, 7.602E+02, 0.000E+00
 1.950E+03, 3.832E+02, 9.863E+00, 5.629E+02, 0.000E+00, 6.510E+02, 0.000E+00, 7.602E+02, 0.000E+00
 1.960E+03, 3.832E+02, 9.662E+00, 5.629E+02, 0.000E+00, 6.510E+02, 0.000E+00, 7.602E+02, 0.000E+00
 1.970E+03, 3.832E+02, 9.461E+00, 5.629E+02, 0.000E+00, 6.510E+02, 0.000E+00, 7.602E+02, 0.000E+00
 1.980E+03, 3.832E+02, 9.264E+00, 5.629E+02, 0.000E+00, 6.510E+02, 0.000E+00, 7.602E+02, 0.000E+00
 1.990E+03, 3.832E+02, 9.123E+00, 5.629E+02, 0.000E+00, 6.510E+02, 0.000E+00, 7.602E+02, 0.000E+00
 2.000E+03, 3.832E+02, 8.999E+00, 5.629E+02, 0.000E+00, 6.510E+02, 0.000E+00, 7.602E+02, 0.000E+00
 2.010E+03, 3.832E+02, 8.875E+00, 5.629E+02, 0.000E+00, 6.510E+02, 0.000E+00, 7.602E+02, 0.000E+00
 2.020E+03, 3.832E+02, 8.752E+00, 5.629E+02, 0.000E+00, 6.510E+02, 0.000E+00, 7.602E+02, 0.000E+00
 2.030E+03, 3.832E+02, 8.628E+00, 5.629E+02, 0.000E+00, 6.510E+02, 0.000E+00, 7.602E+02, 0.000E+00
 2.040E+03, 3.832E+02, 8.504E+00, 5.629E+02, 0.000E+00, 6.510E+02, 0.000E+00, 7.602E+02, 0.000E+00
 2.050E+03, 3.832E+02, 8.381E+00, 5.629E+02, 0.000E+00, 6.510E+02, 0.000E+00, 7.602E+02, 0.000E+00
 2.060E+03, 3.832E+02, 8.257E+00, 5.629E+02, 0.000E+00, 6.510E+02, 0.000E+00, 7.602E+02, 0.000E+00
 2.070E+03, 3.832E+02, 8.134E+00, 5.629E+02, 0.000E+00, 6.510E+02, 0.000E+00, 7.602E+02, 0.000E+00
 2.080E+03, 3.832E+02, 8.010E+00, 5.629E+02, 0.000E+00, 6.510E+02, 0.000E+00, 7.602E+02, 0.000E+00
 2.090E+03, 3.832E+02, 7.886E+00, 5.629E+02, 0.000E+00, 6.510E+02, 0.000E+00, 7.602E+02, 0.000E+00
 2.100E+03, 3.832E+02, 7.763E+00, 5.629E+02, 0.000E+00, 6.510E+02, 0.000E+00, 7.602E+02, 0.000E+00
 2.110E+03, 3.832E+02, 7.639E+00, 5.629E+02, 0.000E+00, 6.510E+02, 0.000E+00, 7.602E+02, 0.000E+00
 2.120E+03, 3.832E+02, 7.516E+00, 5.629E+02, 0.000E+00, 6.510E+02, 0.000E+00, 7.602E+02, 0.000E+00
 2.130E+03, 3.832E+02, 7.392E+00, 5.629E+02, 0.000E+00, 6.510E+02, 0.000E+00, 7.602E+02, 0.000E+00
 2.140E+03, 3.832E+02, 7.269E+00, 5.629E+02, 0.000E+00, 6.510E+02, 0.000E+00, 7.602E+02, 0.000E+00
 2.150E+03, 3.832E+02, 7.145E+00, 5.629E+02, 0.000E+00, 6.510E+02, 0.000E+00, 7.602E+02, 0.000E+00
 2.160E+03, 3.832E+02, 7.022E+00, 5.629E+02, 0.000E+00, 6.510E+02, 0.000E+00, 7.602E+02, 0.000E+00
 2.170E+03, 3.832E+02, 6.898E+00, 5.629E+02, 0.000E+00, 6.510E+02, 0.000E+00, 7.602E+02, 0.000E+00
 2.180E+03, 3.832E+02, 6.775E+00, 5.629E+02, 0.000E+00, 6.510E+02, 0.000E+00, 7.602E+02, 0.000E+00
 2.190E+03, 3.832E+02, 6.651E+00, 5.629E+02, 0.000E+00, 6.510E+02, 0.000E+00, 7.602E+02, 0.000E+00
 2.200E+03, 3.832E+02, 6.528E+00, 5.629E+02, 0.000E+00, 6.510E+02, 0.000E+00, 7.602E+02, 0.000E+00
 2.210E+03, 3.832E+02, 6.404E+00, 5.629E+02, 0.000E+00, 6.510E+02, 0.000E+00, 7.602E+02, 0.000E+00
 2.220E+03, 3.832E+02, 6.281E+00, 5.629E+02, 0.000E+00, 6.510E+02, 0.000E+00, 7.602E+02, 0.000E+00
 2.230E+03, 3.832E+02, 6.180E+00, 5.629E+02, 0.000E+00, 6.510E+02, 0.000E+00, 7.602E+02, 0.000E+00
 2.240E+03, 3.832E+02, 6.132E+00, 5.629E+02, 0.000E+00, 6.510E+02, 0.000E+00, 7.602E+02, 0.000E+00
 2.250E+03, 3.832E+02, 6.085E+00, 5.629E+02, 0.000E+00, 6.510E+02, 0.000E+00, 7.602E+02, 0.000E+00
 2.260E+03, 3.832E+02, 6.038E+00, 5.629E+02, 0.000E+00, 6.510E+02, 0.000E+00, 7.602E+02, 0.000E+00
 2.270E+03, 3.832E+02, 5.992E+00, 5.629E+02, 0.000E+00, 6.510E+02, 0.000E+00, 7.602E+02, 0.000E+00
 2.280E+03, 3.832E+02, 5.945E+00, 5.629E+02, 0.000E+00, 6.510E+02, 0.000E+00, 7.602E+02, 0.000E+00
 2.290E+03, 3.832E+02, 5.898E+00, 5.629E+02, 0.000E+00, 6.510E+02, 0.000E+00, 7.602E+02, 0.000E+00
 2.300E+03, 3.832E+02, 5.851E+00, 5.629E+02, 0.000E+00, 6.510E+02, 0.000E+00, 7.602E+02, 0.000E+00
 2.310E+03, 3.832E+02, 5.805E+00, 5.629E+02, 0.000E+00, 6.510E+02, 0.000E+00, 7.602E+02, 0.000E+00
 2.320E+03, 3.832E+02, 5.758E+00, 5.629E+02, 0.000E+00, 6.510E+02, 0.000E+00, 7.602E+02, 0.000E+00
 2.330E+03, 3.832E+02, 5.711E+00, 5.629E+02, 0.000E+00, 6.510E+02, 0.000E+00, 7.602E+02, 0.000E+00
 2.340E+03, 3.832E+02, 5.664E+00, 5.629E+02, 0.000E+00, 6.510E+02, 0.000E+00, 7.602E+02, 0.000E+00
 2.350E+03, 3.832E+02, 5.618E+00, 5.629E+02, 0.000E+00, 6.510E+02, 0.000E+00, 7.602E+02, 0.000E+00
 2.360E+03, 3.832E+02, 5.571E+00, 5.629E+02, 0.000E+00, 6.510E+02, 0.000E+00, 7.602E+02, 0.000E+00
 2.370E+03, 3.832E+02, 5.524E+00, 5.629E+02, 0.000E+00, 6.510E+02, 0.000E+00, 7.602E+02, 0.000E+00
 2.380E+03, 3.832E+02, 5.478E+00, 5.629E+02, 0.000E+00, 6.510E+02, 0.000E+00, 7.602E+02, 0.000E+00
 2.390E+03, 3.832E+02, 5.431E+00, 5.629E+02, 0.000E+00, 6.510E+02, 0.000E+00, 7.602E+02, 0.000E+00
 2.400E+03, 3.832E+02, 5.384E+00, 5.629E+02, 0.000E+00, 6.510E+02, 0.000E+00, 7.602E+02, 0.000E+00
 2.410E+03, 3.832E+02, 5.337E+00, 5.629E+02, 0.000E+00, 6.510E+02, 0.000E+00, 7.602E+02, 0.000E+00
 2.420E+03, 3.832E+02, 5.291E+00, 5.629E+02, 0.000E+00, 6.510E+02, 0.000E+00, 7.602E+02, 0.000E+00
 2.430E+03, 3.832E+02, 5.244E+00, 5.629E+02, 0.000E+00, 6.510E+02, 0.000E+00, 7.602E+02, 0.000E+00
 2.440E+03, 3.832E+02, 5.197E+00, 5.629E+02, 0.000E+00, 6.510E+02, 0.000E+00, 7.602E+02, 0.000E+00
 2.450E+03, 3.832E+02, 5.151E+00, 5.629E+02, 0.000E+00, 6.510E+02, 0.000E+00, 7.602E+02, 0.000E+00
 2.455E+03, 3.832E+02, 5.116E+00, 5.629E+02, 0.000E+00, 6.510E+02, 0.000E+00, 7.602E+02, 0.000E+00
