s,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2
 2.320E+02, 4.423E+02, 9.429E+00, 5.256E+02, 4.181E+00, 6.207E+02, 1.809E+00, 7.365E+02, 0.000E+00
 2.340E+02, 4.428E+02, 9.430E+00, 5.261E+02, 4.253E+00, 6.211E+02, 1.747E+00, 7.369E+02, 0.000E+00
 2.360E+02, 4.434E+02, 9.431E+00, 5.265E+02, 4.325E+00, 6.215E+02, 1.685E+00, 7.372E+02, 0.000E+00
 2.380E+02, 4.439E+02, 9.431E+00, 5.270E+02, 4.396E+00, 6.220E+02, 1.631E+00, 7.376E+02, 0.000E+00
 2.400E+02, 4.444E+02, 9.432E+00, 5.275E+02, 4.467E+00, 6.224E+02, 1.674E+00, 7.379E+02, 0.000E+00
 2.420E+02, 4.449E+02, 9.432E+00, 5.280E+02, 4.539E+00, 6.228E+02, 1.746E+00, 7.382E+02, 0.000E+00
 2.440E+02, 4.455E+02, 9.433E+00, 5.284E+02, 4.610E+00, 6.232E+02, 1.818E+00, 7.386E+02, 0.000E+00
 2.460E+02, 4.460E+02, 9.433E+00, 5.289E+02, 4.681E+00, 6.236E+02, 1.890E+00, 7.389E+02, 0.000E+00
 2.480E+02, 4.465E+02, 9.426E+00, 5.293E+02, 4.732E+00, 6.240E+02, 1.962E+00, 7.392E+02, 0.000E+00
 2.500E+02, 4.470E+02, 9.207E+00, 5.298E+02, 4.616E+00, 6.244E+02, 2.034E+00, 7.395E+02, 0.000E+00
 2.520E+02, 4.475E+02, 8.888E+00, 5.302E+02, 4.456E+00, 6.247E+02, 2.106E+00, 7.399E+02, 0.000E+00
 2.540E+02, 4.480E+02, 8.568E+00, 5.307E+02, 4.298E+00, 6.251E+02, 2.176E+00, 7.402E+02, 0.000E+00
 2.560E+02, 4.484E+02, 8.247E+00, 5.311E+02, 4.153E+00, 6.255E+02, 2.201E+00, 7.405E+02, 0.000E+00
 2.580E+02, 4.489E+02, 7.926E+00, 5.315E+02, 4.007E+00, 6.258E+02, 2.203E+00, 7.408E+02, 0.000E+00
 2.600E+02, 4.494E+02, 7.859E+00, 5.319E+02, 3.862E+00, 6.262E+02, 2.206E+00, 7.411E+02, 0.000E+00
 2.620E+02, 4.498E+02, 8.166E+00, 5.324E+02, 3.786E+00, 6.266E+02, 2.208E+00, 7.414E+02, 0.000E+00
 2.640E+02, 4.503E+02, 8.483E+00, 5.328E+02, 3.955E+00, 6.269E+02, 2.210E+00, 7.417E+02, 0.000E+00
 2.660E+02, 4.508E+02, 8.801E+00, 5.332E+02, 4.150E+00, 6.272E+02, 2.212E+00, 7.419E+02, 0.000E+00
 2.680E+02, 4.512E+02, 9.118E+00, 5.336E+02, 4.345E+00, 6.276E+02, 2.215E+00, 7.422E+02, 0.000E+00
 2.700E+02, 4.517E+02, 9.435E+00, 5.340E+02, 4.540E+00, 6.279E+02, 2.217E+00, 7.425E+02, 0.000E+00
 2.720E+02, 4.521E+02, 9.391E+00, 5.343E+02, 4.734E+00, 6.283E+02, 2.219E+00, 7.428E+02, 0.000E+00
 2.740E+02, 4.525E+02, 9.035E+00, 5.347E+02, 4.928E+00, 6.286E+02, 2.221E+00, 7.430E+02, 0.000E+00
 2.760E+02, 4.529E+02, 8.673E+00, 5.351E+02, 5.041E+00, 6.289E+02, 2.223E+00, 7.433E+02, 0.000E+00
 2.780E+02, 4.534E+02, 8.310E+00, 5.355E+02, 5.010E+00, 6.292E+02, 2.225E+00, 7.436E+02, 0.000E+00
 2.800E+02, 4.538E+02, 8.074E+00, 5.358E+02, 5.027E+00, 6.295E+02, 2.228E+00, 7.438E+02, 0.000E+00
 2.820E+02, 4.542E+02, 8.494E+00, 5.362E+02, 5.248E+00, 6.299E+02, 8.876E-01, 7.441E+02, 0.000E+00
 2.840E+02, 4.546E+02, 9.017E+00, 5.366E+02, 5.492E+00, 6.302E+02, 0.000E+00, 7.443E+02, 0.000E+00
 2.860E+02, 4.550E+02, 9.461E+00, 5.369E+02, 5.736E+00, 6.305E+02, 0.000E+00, 7.446E+02, 0.000E+00
 2.880E+02, 4.554E+02, 9.536E+00, 5.373E+02, 5.979E+00, 6.308E+02, 0.000E+00, 7.448E+02, 0.000E+00
 2.900E+02, 4.558E+02, 9.559E+00, 5.376E+02, 5.901E+00, 6.311E+02, 0.000E+00, 7.451E+02, 0.000E+00
 2.920E+02, 4.562E+02, 9.580E+00, 5.380E+02, 5.516E+00, 6.314E+02, 0.000E+00, 7.453E+02, 0.000E+00
 2.940E+02, 4.566E+02, 3.779E+00, 5.383E+02, 5.115E+00, 6.316E+02, 0.000E+00, 7.455E+02, 0.000E+00
 2.960E+02, 4.570E+02, 0.000E+00, 5.386E+02, 4.814E+00, 6.319E+02, 0.000E+00, 7.458E+02, 0.000E+00
 2.980E+02, 4.573E+02, 0.000E+00, 5.390E+02, 4.907E+00, 6.322E+02, 0.000E+00, 7.460E+02, 0.000E+00
 3.000E+02, 4.577E+02, 0.000E+00, 5.393E+02, 5.047E+00, 6.325E+02, 0.000E+00, 7.462E+02, 0.000E+00
 3.020E+02, 4.581E+02, 0.000E+00, 5.396E+02, 5.190E+00, 6.327E+02, 0.000E+00, 7.464E+02, 0.000E+00
 3.040E+02, 4.584E+02, 0.000E+00, 5.399E+02, 5.332E+00, 6.330E+02, 0.000E+00, 7.467E+02, 0.000E+00
 3.060E+02, 4.588E+02, 0.000E+00, 5.402E+02, 4.409E+00, 6.333E+02, 0.000E+00, 7.469E+02, 0.000E+00
 3.080E+02, 4.592E+02, 0.000E+00, 5.406E+02, 0.000E+00, 6.335E+02, 0.000E+00, 7.471E+02, 0.000E+00
 3.100E+02, 4.595E+02, 0.000E+00, 5.409E+02, 0.000E+00, 6.338E+02, 0.000E+00, 7.473E+02, 0.000E+00
 3.120E+02, 4.599E+02, 0.000E+00, 5.412E+02, 0.000E+00, 6.341E+02, 0.000E+00, 7.475E+02, 0.000E+00
 3.140E+02, 4.602E+02, 0.000E+00, 5.415E+02, 0.000E+00, 6.343E+02, 0.000E+00, 7.477E+02, 0.000E+00
 3.160E+02, 4.605E+02, 0.000E+00, 5.418E+02, 0.000E+00, 6.346E+02, 0.000E+00, 7.479E+02, 0.000E+00
 3.180E+02, 4.609E+02, 0.000E+00, 5.421E+02, 0.000E+00, 6.348E+02, 0.000E+00, 7.481E+02, 0.000E+00
 3.200E+02, 4.612E+02, 0.000E+00, 5.423E+02, 0.000E+00, 6.350E+02, 0.000E+00, 7.483E+02, 0.000E+00
 3.220E+02, 4.615E+02, 0.000E+00, 5.426E+02, 0.000E+00, 6.353E+02, 0.000E+00, 7.485E+02, 0.000E+00
 3.240E+02, 4.619E+02, 0.000E+00, 5.429E+02, 0.000E+00, 6.355E+02, 0.000E+00, 7.487E+02, 0.000E+00
 3.260E+02, 4.622E+02, 0.000E+00, 5.432E+02, 0.000E+00, 6.357E+02, 0.000E+00, 7.489E+02, 0.000E+00
 3.280E+02, 4.625E+02, 0.000E+00, 5.435E+02, 0.000E+00, 6.360E+02, 0.000E+00, 7.491E+02, 0.000E+00
 3.300E+02, 4.628E+02, 0.000E+00, 5.437E+02, 0.000E+00, 6.362E+02, 0.000E+00, 7.492E+02, 0.000E+00
 3.320E+02, 4.631E+02, 0.000E+00, 5.440E+02, 0.000E+00, 6.364E+02, 0.000E+00, 7.494E+02, 0.000E+00
 3.340E+02, 4.634E+02, 0.000E+00, 5.443E+02, 0.000E+00, 6.366E+02, 0.000E+00, 7.496E+02, 0.000E+00
 3.360E+02, 4.637E+02, 0.000E+00, 5.445E+02, 0.000E+00, 6.369E+02, 0.000E+00, 7.498E+02, 0.000E+00
 3.380E+02, 4.640E+02, 0.000E+00, 5.448E+02, 0.000E+00, 6.371E+02, 0.000E+00, 7.499E+02, 0.000E+00
 3.400E+02, 4.643E+02, 0.000E+00, 5.450E+02, 0.000E+00, 6.373E+02, 0.000E+00, 7.501E+02, 0.000E+00
 3.420E+02, 4.646E+02, 0.000E+00, 5.453E+02, 0.000E+00, 6.375E+02, 0.000E+00, 7.503E+02, 0.000E+00
 3.440E+02, 4.649E+02, 0.000E+00, 5.455E+02, 0.000E+00, 6.377E+02, 0.000E+00, 7.504E+02, 0.000E+00
 3.460E+02, 4.652E+02, 0.000E+00, 5.458E+02, 0.000E+00, 6.379E+02, 0.000E+00, 7.506E+02, 0.000E+00
 3.480E+02, 4.655E+02, 0.000E+00, 5.460E+02, 0.000E+00, 6.381E+02, 0.000E+00, 7.508E+02, 0.000E+00
 3.500E+02, 4.657E+02, 0.000E+00, 5.463E+02, 0.000E+00, 6.383E+02, 0.000E+00, 7.509E+02, 0.000E+00
 3.520E+02, 4.660E+02, 0.000E+00, 5.465E+02, 0.000E+00, 6.385E+02, 0.000E+00, 7.511E+02, 0.000E+00
 3.540E+02, 4.663E+02, 0.000E+00, 5.467E+02, 0.000E+00, 6.387E+02, 0.000E+00, 7.512E+02, 0.000E+00
 3.560E+02, 4.666E+02, 0.000E+00, 5.470E+02, 0.000E+00, 6.389E+02, 0.000E+00, 7.514E+02, 0.000E+00
 3.580E+02, 4.668E+02, 0.000E+00, 5.472E+02, 0.000E+00, 6.391E+02, 0.000E+00, 7.515E+02, 0.000E+00
 3.600E+02, 4.671E+02, 0.000E+00, 5.474E+02, 0.000E+00, 6.393E+02, 0.000E+00, 7.517E+02, 0.000E+00
 3.620E+02, 4.674E+02, 0.000E+00, 5.476E+02, 0.000E+00, 6.395E+02, 0.000E+00, 7.518E+02, 0.000E+00
 3.640E+02, 4.676E+02, 0.000E+00, 5.478E+02, 0.000E+00, 6.396E+02, 0.000E+00, 7.520E+02, 0.000E+00
 3.660E+02, 4.679E+02, 0.000E+00, 5.481E+02, 0.000E+00, 6.398E+02, 0.000E+00, 7.521E+02, 0.000E+00
 3.680E+02, 4.681E+02, 0.000E+00, 5.483E+02, 0.000E+00, 6.400E+02, 0.000E+00, 7.523E+02, 0.000E+00
 3.700E+02, 4.684E+02, 0.000E+00, 5.485E+02, 0.000E+00, 6.402E+02, 0.000E+00, 7.524E+02, 0.000E+00
 3.720E+02, 4.686E+02, 0.000E+00, 5.487E+02, 0.000E+00, 6.403E+02, 0.000E+00, 7.525E+02, 0.000E+00
 3.740E+02, 4.689E+02, 0.000E+00, 5.489E+02, 0.000E+00, 6.405E+02, 0.000E+00, 7.527E+02, 0.000E+00
 3.760E+02, 4.691E+02, 0.000E+00, 5.491E+02, 0.000E+00, 6.407E+02, 0.000E+00, 7.528E+02, 0.000E+00
 3.780E+02, 4.693E+02, 0.000E+00, 5.493E+02, 0.000E+00, 6.408E+02, 0.000E+00, 7.529E+02, 0.000E+00
 3.800E+02, 4.696E+02, 0.000E+00, 5.495E+02, 0.000E+00, 6.410E+02, 0.000E+00, 7.531E+02, 0.000E+00
