cm,K,K,m/s,K,K,m/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kg/kg,cm,kW/m2,cm,kW/m2
 7.2613636E+001, 5.4589976E+002, 5.4042577E+002, 3.2914449E+000, 2.2667065E+002, 2.4606343E+002, 1.1914897E+000, 1.8069219E-001, 1.2717113E-002, 4.0311050E-004, 2.3615521E-004, 2.9657042E-002, 4.1539755E-004, 7.7585822E-001, 4.2699369E-004, 9.4474086E-006,NaN,NaN,NaN,NaN
 7.3618687E+001, 5.4084161E+002, 5.3555090E+002, 3.2837387E+000, 2.2269930E+002, 2.4158604E+002, 1.1824813E+000, 1.8130161E-001, 1.2467656E-002, 3.6760322E-004, 2.0793625E-004, 2.9121947E-002, 3.7820216E-004, 7.7613613E-001, 3.8855418E-004, 8.5838126E-006,NaN,NaN,NaN,NaN
 7.4623737E+001, 5.3598308E+002, 5.3086672E+002, 3.2747365E+000, 2.1879085E+002, 2.3715425E+002, 1.1737513E+000, 1.8183936E-001, 1.2248190E-002, 3.3583080E-004, 1.7925467E-004, 2.8650642E-002, 3.4491648E-004, 7.7638456E-001, 3.5391696E-004, 7.8055512E-006,NaN,NaN,NaN,NaN
 7.5628788E+001, 5.3187931E+002, 5.2686815E+002, 3.2671294E+000, 2.1572189E+002, 2.3371579E+002, 1.1646902E+000, 1.8234094E-001, 1.2042936E-002, 3.0641511E-004, 1.5674021E-004, 2.8210151E-002, 3.1410128E-004, 7.7661301E-001, 3.2202477E-004, 7.0890184E-006,NaN,NaN,NaN,NaN
 7.6633838E+001, 5.2790709E+002, 5.2302574E+002, 3.2625408E+000, 2.1296862E+002, 2.3058852E+002, 1.1530588E+000, 1.8280352E-001, 1.1852467E-002, 2.8063016E-004, 1.3889824E-004, 2.7802959E-002, 2.8709719E-004, 7.7682007E-001, 2.9410972E-004, 6.4620042E-006,NaN,NaN,NaN,NaN
 7.7638889E+001, 5.2408741E+002, 5.1934373E+002, 3.2579325E+000, 2.0991036E+002, 2.2721702E+002, 1.1412367E+000, 1.8325053E-001, 1.1666477E-002, 2.5782359E-004, 1.2723881E-004, 2.7407798E-002, 2.6322498E-004, 7.7701375E-001, 2.6981855E-004, 5.9167010E-006,NaN,NaN,NaN,NaN
 7.8643939E+001, 5.2014412E+002, 5.1552040E+002, 3.2524290E+000, 2.0631639E+002, 2.2330019E+002, 1.1322305E+000, 1.8370362E-001, 1.1476220E-002, 2.3697702E-004, 1.1778985E-004, 2.7006154E-002, 2.4141904E-004, 7.7720575E-001, 2.4797069E-004, 5.4266040E-006,NaN,NaN,NaN,NaN
 7.9648990E+001, 5.1599414E+002, 5.1148090E+002, 3.2461258E+000, 2.0217491E+002, 2.1882009E+002, 1.1232615E+000, 1.8418566E-001, 1.1272860E-002, 2.1627526E-004, 1.0728241E-004, 2.6578502E-002, 2.1977500E-004, 7.7740865E-001, 2.2626046E-004, 4.9398184E-006,NaN,NaN,NaN,NaN
 8.0654040E+001, 5.1169719E+002, 5.0728970E+002, 3.2380811E+000, 1.9778336E+002, 2.1409570E+002, 1.1132199E+000, 1.8468172E-001, 1.1062727E-002, 1.9641990E-004, 9.5382297E-005, 2.6138213E-002, 1.9902683E-004, 7.7761656E-001, 2.0537927E-004, 4.4718471E-006,NaN,NaN,NaN,NaN
 8.1659091E+001, 5.0738826E+002, 5.0306570E+002, 3.2274188E+000, 1.9337805E+002, 2.0938025E+002, 1.1042776E+000, 1.8518834E-001, 1.0848096E-002, 1.7614562E-004, 8.3455431E-005, 2.5688506E-002, 1.7784094E-004, 7.7782872E-001, 1.8411818E-004, 3.9953733E-006,NaN,NaN,NaN,NaN
 8.2664141E+001, 5.0322370E+002, 4.9895521E+002, 3.2155397E+000, 1.8888679E+002, 2.0460358E+002, 1.0956592E+000, 1.8566935E-001, 1.0643404E-002, 1.5804320E-004, 7.3693943E-005, 2.5260907E-002, 1.5893402E-004, 7.7802772E-001, 1.6508364E-004, 3.5689902E-006,NaN,NaN,NaN,NaN
 8.3669192E+001, 4.9925435E+002, 4.9501872E+002, 3.2032693E+000, 1.8462170E+002, 2.0010362E+002, 1.0873708E+000, 1.8613007E-001, 1.0448419E-002, 1.3913331E-004, 6.4061176E-005, 2.4851845E-002, 1.3917010E-004, 7.7822034E-001, 1.4503137E-004, 3.1194893E-006,NaN,NaN,NaN,NaN
 8.4674242E+001, 4.9528265E+002, 4.9111604E+002, 3.1907179E+000, 1.8001795E+002, 1.9523222E+002, 1.0799335E+000, 1.8658883E-001, 1.0253621E-002, 1.2093480E-004, 5.6790829E-005, 2.4443891E-002, 1.2015487E-004, 7.7840977E-001, 1.2579953E-004, 2.6885025E-006,NaN,NaN,NaN,NaN
 8.5679293E+001, 4.9123395E+002, 4.8718095E+002, 3.1787629E+000, 1.7500131E+002, 1.8988512E+002, 1.0735936E+000, 1.8704892E-001, 1.0055241E-002, 1.0683767E-004, 5.2163254E-005, 2.4033059E-002, 1.0545947E-004, 7.7859305E-001, 1.1113024E-004, 2.3605333E-006,NaN,NaN,NaN,NaN
 8.6684343E+001, 4.8722112E+002, 4.8331038E+002, 3.1669490E+000, 1.6995447E+002, 1.8449474E+002, 1.0692549E+000, 1.8749818E-001, 9.8587301E-003, 9.6774563E-005, 5.1111681E-005, 2.3630157E-002, 9.5009053E-005, 7.7876528E-001, 1.0087137E-004, 2.1320618E-006,NaN,NaN,NaN,NaN
 8.7689394E+001, 4.8322586E+002, 4.7945888E+002, 3.1551861E+000, 1.6511713E+002, 1.7931446E+002, 1.0665556E+000, 1.8794065E-001, 9.6629689E-003, 9.0031156E-005, 5.1244947E-005, 2.3232216E-002, 8.8052511E-005, 7.7893043E-001, 9.4141561E-005, 1.9832133E-006,NaN,NaN,NaN,NaN
 8.8694444E+001, 4.7917123E+002, 4.7553432E+002, 3.1438979E+000, 1.6037153E+002, 1.7423865E+002, 1.0630175E+000, 1.8838858E-001, 9.4635761E-003, 8.4919808E-005, 5.2181146E-005, 2.2828724E-002, 8.2816555E-005, 7.7909506E-001, 8.9156506E-005, 1.8737900E-006,NaN,NaN,NaN,NaN
 8.9699495E+001, 4.7510299E+002, 4.7158264E+002, 3.1319442E+000, 1.5602987E+002, 1.6954407E+002, 1.0594840E+000, 1.8883505E-001, 9.2641409E-003, 8.0833545E-005, 5.3303201E-005, 2.2426217E-002, 7.8659666E-005, 7.7925786E-001, 8.5232323E-005, 1.7883031E-006,NaN,NaN,NaN,NaN
 9.0704545E+001, 4.7111133E+002, 4.6771427E+002, 3.1200254E+000, 1.5200227E+002, 1.6514392E+002, 1.0553888E+000, 1.8926690E-001, 9.0717579E-003, 7.5931450E-005, 5.5549341E-005, 2.2036937E-002, 7.3638900E-005, 7.7941560E-001, 8.0427308E-005, 1.6828266E-006,NaN,NaN,NaN,NaN
 9.1709596E+001, 4.6732509E+002, 4.6405217E+002, 3.1080119E+000, 1.4814252E+002, 1.6095919E+002, 1.0503179E+000, 1.8968195E-001, 8.8864880E-003, 7.2044695E-005, 5.5827296E-005, 2.1662927E-002, 6.9681761E-005, 7.7956760E-001, 7.6546500E-005, 1.5980990E-006,NaN,NaN,NaN,NaN
 9.2714646E+001, 4.6387565E+002, 4.6071611E+002, 3.0965687E+000, 1.4444719E+002, 1.5697395E+002, 1.0442080E+000, 1.9005799E-001, 8.7199968E-003, 6.6541279E-005, 5.5648361E-005, 2.1324729E-002, 6.4009274E-005, 7.7970789E-001, 7.0817263E-005, 1.4713665E-006,NaN,NaN,NaN,NaN
 9.3719697E+001, 4.6070903E+002, 4.5765189E+002, 3.0852338E+000, 1.4113436E+002, 1.5338942E+002, 1.0372946E+000, 1.9040505E-001, 8.5659479E-003, 6.2542608E-005, 5.1918916E-005, 2.1012960E-002, 5.9911718E-005, 7.7983867E-001, 6.6605502E-005, 1.3786869E-006,NaN,NaN,NaN,NaN
 9.4724747E+001, 4.5790123E+002, 4.5493841E+002, 3.0740156E+000, 1.3849253E+002, 1.5050882E+002, 1.0305991E+000, 1.9071199E-001, 8.4306639E-003, 5.7613097E-005, 4.8350371E-005, 2.0737689E-002, 5.4820741E-005, 7.7995613E-001, 6.1311293E-005, 1.2612889E-006,NaN,NaN,NaN,NaN
 9.5729798E+001, 4.5536132E+002, 4.5249125E+002, 3.0636018E+000, 1.3613989E+002, 1.4794893E+002, 1.0245405E+000, 1.9098712E-001, 8.3094945E-003, 5.3520859E-005, 4.1889625E-005, 2.0491487E-002, 5.0600881E-005, 7.8006336E-001, 5.6871250E-005, 1.1629516E-006,NaN,NaN,NaN,NaN
 9.6734848E+001, 4.5294299E+002, 4.5016284E+002, 3.0550567E+000, 1.3393282E+002, 1.4561136E+002, 1.0172220E+000, 1.9125049E-001, 8.1942380E-003, 4.8494748E-005, 3.5739332E-005, 2.0256116E-002, 4.5393716E-005, 7.8016726E-001, 5.1371940E-005, 1.0406179E-006,NaN,NaN,NaN,NaN
 9.7739899E+001, 4.5039166E+002, 4.4770572E+002, 3.0476232E+000, 1.3142491E+002, 1.4302438E+002, 1.0091091E+000, 1.9153114E-001, 8.0707747E-003, 4.4223557E-005, 2.8320471E-005, 2.0005151E-002, 4.0987146E-005, 7.8027735E-001, 4.6696325E-005, 9.3699991E-007,NaN,NaN,NaN,NaN
 9.8744949E+001, 4.4785132E+002, 4.4528509E+002, 3.0403179E+000, 1.2912281E+002, 1.4063646E+002, 1.0021638E+000, 1.9180788E-001, 7.9493219E-003, 3.9339015E-005, 2.2714739E-005, 1.9757553E-002, 3.5933489E-005, 7.8038546E-001, 4.1354500E-005, 8.1831259E-007,NaN,NaN,NaN,NaN
 9.9750000E+001, 4.4533523E+002, 4.4290949E+002, 3.0331398E+000, 1.2670042E+002, 1.3804761E+002, 9.9580607E-001, 1.9207964E-001, 7.8297223E-003, 3.5066211E-005, 1.7051329E-005, 1.9514294E-002, 3.1522423E-005, 7.8049113E-001, 3.6654306E-005, 7.1407882E-007,NaN,NaN,NaN,NaN
