s,m/s
 3.1039985E+000, 1.6276052E+000
 3.1067226E+000, 1.6295847E+000
 3.1094466E+000, 1.6312142E+000
 3.1121706E+000, 1.6323593E+000
 3.1148947E+000, 1.6324908E+000
 3.1176187E+000, 1.6317587E+000
 3.1203427E+000, 1.6296736E+000
 3.1230668E+000, 1.6274791E+000
 3.1257908E+000, 1.6259237E+000
 3.1287872E+000, 1.6247677E+000
 3.1317837E+000, 1.6231183E+000
 3.1347801E+000, 1.6214624E+000
 3.1377766E+000, 1.6198361E+000
 3.1407730E+000, 1.6189804E+000
 3.1437694E+000, 1.6180869E+000
 3.1467659E+000, 1.6166441E+000
 3.1497623E+000, 1.6174062E+000
 3.1527588E+000, 1.6196556E+000
 3.1557552E+000, 1.6219805E+000
 3.1587516E+000, 1.6256920E+000
 3.1617481E+000, 1.6305708E+000
 3.1647445E+000, 1.6365315E+000
 3.1677409E+000, 1.6440070E+000
 3.1707374E+000, 1.6533625E+000
 3.1737338E+000, 1.6656175E+000
 3.1767303E+000, 1.6799164E+000
 3.1797267E+000, 1.6947637E+000
 3.1830228E+000, 1.7114713E+000
 3.1863189E+000, 1.7297978E+000
 3.1896149E+000, 1.7511818E+000
 3.1929110E+000, 1.7729360E+000
 3.1962071E+000, 1.7941751E+000
 3.1995032E+000, 1.8143848E+000
 3.2027993E+000, 1.8331693E+000
 3.2060954E+000, 1.8493559E+000
 3.2093914E+000, 1.8630127E+000
 3.2126875E+000, 1.8740314E+000
 3.2159836E+000, 1.8808823E+000
 3.2196093E+000, 1.8833744E+000
 3.2232350E+000, 1.8838799E+000
 3.2268607E+000, 1.8833289E+000
 3.2304864E+000, 1.8804108E+000
 3.2341121E+000, 1.8764421E+000
 3.2377377E+000, 1.8730880E+000
 3.2413634E+000, 1.8709207E+000
 3.2449891E+000, 1.8709788E+000
 3.2486148E+000, 1.8746851E+000
 3.2522405E+000, 1.8852217E+000
 3.2558662E+000, 1.9035791E+000
 3.2594919E+000, 1.9294262E+000
 3.2631176E+000, 1.9615026E+000
 3.2667433E+000, 2.0026133E+000
 3.2703690E+000, 2.0541161E+000
 3.2739946E+000, 2.1102649E+000
 3.2776203E+000, 2.1743566E+000
 3.2812460E+000, 2.2414702E+000
 3.2848717E+000, 2.3086075E+000
 3.2884974E+000, 2.3795742E+000
 3.2921231E+000, 2.4533762E+000
 3.2957488E+000, 2.5236925E+000
 3.2993745E+000, 2.5883562E+000
 3.3030002E+000, 2.6505698E+000
 3.3066259E+000, 2.7060821E+000
 3.3102515E+000, 2.7593602E+000
 3.3138772E+000, 2.7942044E+000
