cm,K,K,m/s,K,K,m/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kg/kg
 8.6250000E+001, 3.7142833E+002, 3.6834636E+002, 2.3435456E+000, 4.1574714E+001, 6.6266684E+001, 7.3140581E-001, 1.9868847E-001, 5.7623350E-003, 1.4582436E-005, 1.3872702E-009, 1.1993962E-002, 1.4270807E-008, 7.8336112E-001, 1.4206652E-005, 6.8118459E-005
 8.6750000E+001, 3.7091976E+002, 3.6790710E+002, 2.3420048E+000, 4.1125580E+001, 6.5549262E+001, 7.2871927E-001, 1.9874167E-001, 5.7334297E-003, 1.4501414E-005, 1.1297670E-009, 1.1954288E-002, 1.1893659E-008, 7.8337756E-001, 1.4127419E-005, 6.7750394E-005
 8.7250000E+001, 3.7041608E+002, 3.6746870E+002, 2.3405686E+000, 4.0700190E+001, 6.4854922E+001, 7.2609378E-001, 1.9879479E-001, 5.7045656E-003, 1.4420961E-005, 9.2788789E-010, 1.1914672E-002, 9.9241231E-009, 7.8339396E-001, 1.4048756E-005, 6.7382964E-005
 8.7750000E+001, 3.6991720E+002, 3.6703321E+002, 2.3392883E+000, 4.0298729E+001, 6.4192335E+001, 7.2357497E-001, 1.9884744E-001, 5.6759600E-003, 1.4341506E-005, 7.6498575E-010, 1.1875411E-002, 8.2175032E-009, 7.8341022E-001, 1.3971081E-005, 6.7018925E-005
 8.8250000E+001, 3.6942546E+002, 3.6660044E+002, 2.3381619E+000, 3.9926443E+001, 6.3567843E+001, 7.2115355E-001, 1.9889989E-001, 5.6474583E-003, 1.4262656E-005, 6.3576186E-010, 1.1836293E-002, 6.7998303E-009, 7.8342642E-001, 1.3894017E-005, 6.6656324E-005
 8.8750000E+001, 3.6894337E+002, 3.6617616E+002, 2.3369204E+000, 3.9575043E+001, 6.2969684E+001, 7.1889294E-001, 1.9895130E-001, 5.6195218E-003, 1.4185638E-005, 5.3260101E-010, 1.1797951E-002, 5.6474037E-009, 7.8344230E-001, 1.3818752E-005, 6.6300988E-005
 8.9250000E+001, 3.6847185E+002, 3.6575816E+002, 2.3355863E+000, 3.9235938E+001, 6.2383366E+001, 7.1710913E-001, 1.9900208E-001, 5.5919272E-003, 1.4109732E-005, 4.4347118E-010, 1.1760078E-002, 4.6602885E-009, 7.8345799E-001, 1.3744579E-005, 6.5950038E-005
 8.9750000E+001, 3.6801210E+002, 3.6534776E+002, 2.3341949E+000, 3.8908866E+001, 6.1815571E+001, 7.1538248E-001, 1.9905189E-001, 5.5648624E-003, 1.4035427E-005, 3.6523715E-010, 1.1722933E-002, 3.8207452E-009, 7.8347337E-001, 1.3671976E-005, 6.5605862E-005
 9.0250000E+001, 3.6754800E+002, 3.6493182E+002, 2.3326272E+000, 3.8579362E+001, 6.1250491E+001, 7.1437335E-001, 1.9910246E-001, 5.5373828E-003, 1.3960105E-005, 2.9449581E-010, 1.1685219E-002, 3.0757472E-009, 7.8348899E-001, 1.3598383E-005, 6.5256449E-005
 9.0750000E+001, 3.6708800E+002, 3.6451809E+002, 2.3313343E+000, 3.8247580E+001, 6.0678883E+001, 7.1321143E-001, 1.9915289E-001, 5.5099794E-003, 1.3885109E-005, 2.3326629E-010, 1.1647610E-002, 2.4367190E-009, 7.8350456E-001, 1.3525107E-005, 6.4908009E-005
 9.1250000E+001, 3.6663357E+002, 3.6410990E+002, 2.3288407E+000, 3.7908404E+001, 6.0105575E+001, 7.1103499E-001, 1.9920288E-001, 5.4828162E-003, 1.3810895E-005, 1.8386845E-010, 1.1610330E-002, 1.9143040E-009, 7.8352000E-001, 1.3452595E-005, 6.4562636E-005
 9.1750000E+001, 3.6619861E+002, 3.6371398E+002, 2.3288407E+000, 3.7564946E+001, 5.9545446E+001, 7.1103499E-001, 1.9925141E-001, 5.4564452E-003, 1.3738952E-005, 1.4513460E-010, 1.1574138E-002, 1.5020750E-009, 7.8353498E-001, 1.3382304E-005, 6.4227356E-005
 9.2250000E+001, 3.6576635E+002, 3.6331838E+002, 2.3274101E+000, 3.7221751E+001, 5.9006552E+001, 7.0999319E-001, 1.9930003E-001, 5.4300243E-003, 1.3666990E-005, 1.1605317E-010, 1.1537877E-002, 1.1929215E-009, 7.8355000E-001, 1.3312006E-005, 6.3891514E-005
 9.2750000E+001, 3.6534139E+002, 3.6292766E+002, 2.3254517E+000, 3.6885059E+001, 5.8484177E+001, 7.0878710E-001, 1.9934812E-001, 5.4038915E-003, 1.3595892E-005, 9.3835400E-011, 1.1502013E-002, 9.5765683E-010, 7.8356485E-001, 1.3242559E-005, 6.3559379E-005
 9.3250000E+001, 3.6491774E+002, 3.6253909E+002, 2.3233473E+000, 3.6561264E+001, 5.7975361E+001, 7.0762600E-001, 1.9939588E-001, 5.3779382E-003, 1.3525339E-005, 7.6388438E-011, 1.1466394E-002, 7.7421883E-010, 7.8357960E-001, 1.3173653E-005, 6.3229567E-005
 9.3750000E+001, 3.6449610E+002, 3.6214996E+002, 2.3208104E+000, 3.6242462E+001, 5.7471305E+001, 7.0626116E-001, 1.9944364E-001, 5.3519867E-003, 1.3454832E-005, 6.2248442E-011, 1.1430778E-002, 6.2772360E-010, 7.8359435E-001, 1.3104796E-005, 6.2899807E-005
 9.4250000E+001, 3.6408420E+002, 3.6177147E+002, 2.3186336E+000, 3.5927769E+001, 5.6953067E+001, 7.0487260E-001, 1.9948995E-001, 5.3268191E-003, 1.3386481E-005, 5.0633135E-011, 1.1396238E-002, 5.0880630E-010, 7.8360865E-001, 1.3038039E-005, 6.2579984E-005
 9.4750000E+001, 3.6367722E+002, 3.6139908E+002, 2.3161252E+000, 3.5610654E+001, 5.6417460E+001, 7.0355427E-001, 1.9953555E-001, 5.3020393E-003, 1.3319213E-005, 4.1685465E-011, 1.1362230E-002, 4.1753111E-010, 7.8362273E-001, 1.2972332E-005, 6.2265057E-005
 9.5250000E+001, 3.6327172E+002, 3.6103167E+002, 2.3142112E+000, 3.5281987E+001, 5.5853198E+001, 7.0184641E-001, 1.9958034E-001, 5.2777022E-003, 1.3253167E-005, 3.4771636E-011, 1.1328830E-002, 3.4683203E-010, 7.8363656E-001, 1.2907812E-005, 6.1955721E-005
 9.5750000E+001, 3.6287250E+002, 3.6067656E+002, 2.3121917E+000, 3.4939941E+001, 5.5262729E+001, 7.0021492E-001, 1.9962381E-001, 5.2540779E-003, 1.3189069E-005, 2.9129450E-011, 1.1296408E-002, 2.8946849E-010, 7.8364999E-001, 1.2845182E-005, 6.1655390E-005
 9.6250000E+001, 3.6247672E+002, 3.6032308E+002, 2.3084218E+000, 3.4585761E+001, 5.4653056E+001, 6.9720562E-001, 1.9966726E-001, 5.2304654E-003, 1.3125016E-005, 2.4706445E-011, 1.1264002E-002, 2.4475665E-010, 7.8366341E-001, 1.2782592E-005, 6.1355191E-005
 9.6750000E+001, 3.6207871E+002, 3.5997077E+002, 2.3084218E+000, 3.4225280E+001, 5.4032407E+001, 6.9720562E-001, 1.9971092E-001, 5.2067444E-003, 1.3060679E-005, 2.1050105E-011, 1.1231447E-002, 2.0802440E-010, 7.8367689E-001, 1.2719725E-005, 6.1053615E-005
 9.7250000E+001, 3.6168211E+002, 3.5961649E+002, 2.3065578E+000, 3.3867971E+001, 5.3411889E+001, 6.9586264E-001, 1.9975488E-001, 5.1828559E-003, 1.2995894E-005, 1.7985387E-011, 1.1198663E-002, 1.7746114E-010, 7.8369046E-001, 1.2656425E-005, 6.0749935E-005
 9.7750000E+001, 3.6127324E+002, 3.5925293E+002, 2.3037683E+000, 3.3519807E+001, 5.2800829E+001, 6.9531272E-001, 1.9979983E-001, 5.1584276E-003, 1.2929653E-005, 1.5496812E-011, 1.1165138E-002, 1.5279935E-010, 7.8370435E-001, 1.2591715E-005, 6.0439450E-005
 9.8250000E+001, 3.6087124E+002, 3.5889294E+002, 2.3016380E+000, 3.3197312E+001, 5.2217291E+001, 6.9384046E-001, 1.9984428E-001, 5.1342719E-003, 1.2864157E-005, 1.3565378E-011, 1.1131986E-002, 1.3385105E-010, 7.8371807E-001, 1.2527743E-005, 6.0132480E-005
 9.8750000E+001, 3.6049077E+002, 3.5854664E+002, 2.2987425E+000, 3.2901924E+001, 5.1696849E+001, 6.9280948E-001, 1.9988675E-001, 5.1111942E-003, 1.2801589E-005, 1.2168100E-011, 1.1100315E-002, 1.2026930E-010, 7.8373119E-001, 1.2466643E-005, 5.9839274E-005
 9.9250000E+001, 3.6013428E+002, 3.5822074E+002, 2.2962813E+000, 3.2613048E+001, 5.1213101E+001, 6.9148764E-001, 1.9992663E-001, 5.0895223E-003, 1.2742837E-005, 1.1238956E-011, 1.1070572E-002, 1.1130906E-010, 7.8374350E-001, 1.2409274E-005, 5.9563947E-005
 9.9750000E+001, 3.5978217E+002, 3.5790145E+002, 2.2933242E+000, 3.2321467E+001, 5.0732631E+001, 6.8995557E-001, 1.9996560E-001, 5.0683478E-003, 1.2685437E-005, 1.0595052E-011, 1.1041512E-002, 1.0515545E-010, 7.8375554E-001, 1.2353224E-005, 5.9294938E-005
