cm,K,K,m/s,K,K,m/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kg/kg,cm,kW/m2,cm,kW/m2
 3.6250000E+001, 8.7547491E+002, 8.5761699E+002, 3.0350696E+000, 4.0143050E+002, 4.6175024E+002, 1.2722026E+000, 1.3834296E-001, 2.9316769E-002, 3.5098982E-003, 5.4594541E-003, 6.6028178E-002, 3.6736750E-003, 7.5348538E-001, 3.7885620E-003, 8.5046012E-005,NaN,NaN,NaN,NaN
 3.6750000E+001, 8.6887327E+002, 8.5100729E+002, 3.0438332E+000, 4.0148997E+002, 4.6111529E+002, 1.2736342E+000, 1.3923210E-001, 2.8998793E-002, 3.4104611E-003, 5.2681096E-003, 6.5290120E-002, 3.5692347E-003, 7.5405272E-001, 3.6797573E-003, 8.2595647E-005,NaN,NaN,NaN,NaN
 3.7250000E+001, 8.6181634E+002, 8.4399612E+002, 3.0514770E+000, 4.0133074E+002, 4.6017612E+002, 1.2756861E+000, 1.4016491E-001, 2.8654557E-002, 3.3174292E-003, 5.1002991E-003, 6.4506225E-002, 3.4715558E-003, 7.5461145E-001, 3.5784575E-003, 8.0315058E-005,NaN,NaN,NaN,NaN
 3.7750000E+001, 8.5469907E+002, 8.3706981E+002, 3.0579571E+000, 4.0101933E+002, 4.5894936E+002, 1.2779474E+000, 1.4113114E-001, 2.8302049E-002, 3.2141840E-003, 4.9320084E-003, 6.3695147E-002, 3.3631321E-003, 7.5519419E-001, 3.4665326E-003, 7.7794841E-005,NaN,NaN,NaN,NaN
 3.8250000E+001, 8.4724487E+002, 8.2988993E+002, 3.0643612E+000, 4.0011167E+002, 4.5693471E+002, 1.2790390E+000, 1.4211862E-001, 2.7936464E-002, 3.1135550E-003, 4.7817744E-003, 6.2860619E-002, 3.2574716E-003, 7.5576862E-001, 3.3580788E-003, 7.5353164E-005,NaN,NaN,NaN,NaN
 3.8750000E+001, 8.4019161E+002, 8.2305027E+002, 3.0714194E+000, 3.9905698E+002, 4.5495484E+002, 1.2783822E+000, 1.4307434E-001, 2.7587932E-002, 3.0096324E-003, 4.6264817E-003, 6.2056723E-002, 3.1483320E-003, 7.5633914E-001, 3.2462657E-003, 7.2835409E-005,NaN,NaN,NaN,NaN
 3.9250000E+001, 8.3316131E+002, 8.1615641E+002, 3.0786801E+000, 3.9775730E+002, 4.5283594E+002, 1.2768292E+000, 1.4400274E-001, 2.7236746E-002, 2.9259057E-003, 4.4876024E-003, 6.1268558E-002, 3.0604531E-003, 7.5686497E-001, 3.1561467E-003, 7.0807247E-005,NaN,NaN,NaN,NaN
 3.9750000E+001, 8.2629880E+002, 8.0940303E+002, 3.0854168E+000, 3.9657792E+002, 4.5088130E+002, 1.2754344E+000, 1.4489732E-001, 2.6893896E-002, 2.8536572E-003, 4.3415428E-003, 6.0509054E-002, 2.9846504E-003, 7.5737065E-001, 3.0778981E-003, 6.9046832E-005,NaN,NaN,NaN,NaN
 4.0250000E+001, 8.1928204E+002, 8.0252703E+002, 3.0914573E+000, 3.9508752E+002, 4.4853302E+002, 1.2738994E+000, 1.4579767E-001, 2.6538184E-002, 2.7924034E-003, 4.2263277E-003, 5.9735232E-002, 2.9204304E-003, 7.5784373E-001, 3.0117357E-003, 6.7559354E-005,NaN,NaN,NaN,NaN
 4.0750000E+001, 8.1224602E+002, 7.9562717E+002, 3.0969089E+000, 3.9342477E+002, 4.4603187E+002, 1.2721840E+000, 1.4669867E-001, 2.6186870E-002, 2.7237571E-003, 4.1135909E-003, 5.8962460E-002, 2.8484256E-003, 7.5832381E-001, 2.9378632E-003, 6.5897810E-005,NaN,NaN,NaN,NaN
 4.1250000E+001, 8.0508531E+002, 7.8857446E+002, 3.1012872E+000, 3.9130140E+002, 4.4307089E+002, 1.2709553E+000, 1.4759362E-001, 2.5834609E-002, 2.6570082E-003, 4.0263430E-003, 5.8189683E-002, 2.7784189E-003, 7.5878139E-001, 2.8665806E-003, 6.4294726E-005,NaN,NaN,NaN,NaN
 4.1750000E+001, 7.9811999E+002, 7.8173251E+002, 3.1044712E+000, 3.8939401E+002, 4.4038583E+002, 1.2705165E+000, 1.4848432E-001, 2.5495050E-002, 2.5779309E-003, 3.9121101E-003, 5.7429495E-002, 2.6954256E-003, 7.5927090E-001, 2.7811523E-003, 6.2372229E-005,NaN,NaN,NaN,NaN
 4.2250000E+001, 7.9110593E+002, 7.7481945E+002, 3.1072422E+000, 3.8721033E+002, 4.3741507E+002, 1.2700534E+000, 1.4939104E-001, 2.5147172E-002, 2.4985175E-003, 3.8115093E-003, 5.6652293E-002, 2.6120846E-003, 7.5975678E-001, 2.6953612E-003, 6.0441673E-005,NaN,NaN,NaN,NaN
 4.2750000E+001, 7.8423795E+002, 7.6804250E+002, 3.1103263E+000, 3.8505208E+002, 4.3454751E+002, 1.2689987E+000, 1.5030505E-001, 2.4802589E-002, 2.4117465E-003, 3.6930719E-003, 5.5874054E-002, 2.5209963E-003, 7.6026644E-001, 2.6018386E-003, 5.8336601E-005,NaN,NaN,NaN,NaN
 4.3250000E+001, 7.7740886E+002, 7.6129484E+002, 3.1138607E+000, 3.8253797E+002, 4.3130192E+002, 1.2669031E+000, 1.5121348E-001, 2.4449424E-002, 2.3378011E-003, 3.6016770E-003, 5.5091971E-002, 2.4434149E-003, 7.6074006E-001, 2.5226088E-003, 5.6554204E-005,NaN,NaN,NaN,NaN
 4.3750000E+001, 7.7093635E+002, 7.5492677E+002, 3.1181752E+000, 3.8000030E+002, 4.2803940E+002, 1.2635117E+000, 1.5209039E-001, 2.4114737E-002, 2.2603837E-003, 3.4901650E-003, 5.4343236E-002, 2.3621654E-003, 7.6122081E-001, 2.4393025E-003, 5.4679534E-005,NaN,NaN,NaN,NaN
 4.4250000E+001, 7.6463340E+002, 7.4869723E+002, 3.1228274E+000, 3.7727772E+002, 4.2460363E+002, 1.2596888E+000, 1.5293181E-001, 2.3788133E-002, 2.1922699E-003, 3.3974633E-003, 5.3620284E-002, 2.2907033E-003, 7.6166480E-001, 2.3660435E-003, 5.3031458E-005,NaN,NaN,NaN,NaN
 4.4750000E+001, 7.5860730E+002, 7.4270066E+002, 3.1272504E+000, 3.7485607E+002, 4.2155640E+002, 1.2563591E+000, 1.5372843E-001, 2.3483715E-002, 2.1239253E-003, 3.2862101E-003, 5.2941465E-002, 2.2189821E-003, 7.6210632E-001, 2.2921177E-003, 5.1367983E-005,NaN,NaN,NaN,NaN
 4.5250000E+001, 7.5283990E+002, 7.3698652E+002, 3.1317647E+000, 3.7281451E+002, 4.1887796E+002, 1.2530990E+000, 1.5446427E-001, 2.3199257E-002, 2.0658516E-003, 3.1823628E-003, 5.2313202E-002, 2.1580580E-003, 7.6250910E-001, 2.2292171E-003, 4.9952990E-005,NaN,NaN,NaN,NaN
 4.5750000E+001, 7.4740105E+002, 7.3166929E+002, 3.1367458E+000, 3.7119800E+002, 4.1662248E+002, 1.2497120E+000, 1.5517944E-001, 2.2931082E-002, 2.0010940E-003, 3.0523802E-003, 5.1710571E-002, 2.0900864E-003, 7.6293084E-001, 2.1583704E-003, 4.8358438E-005,NaN,NaN,NaN,NaN
 4.6250000E+001, 7.4209008E+002, 7.2650497E+002, 3.1418636E+000, 3.6958874E+002, 4.1435988E+002, 1.2461905E+000, 1.5587131E-001, 2.2672100E-002, 1.9372977E-003, 2.9298951E-003, 5.1127272E-002, 2.0231200E-003, 7.6333785E-001, 2.0883833E-003, 4.6783135E-005,NaN,NaN,NaN,NaN
 4.6750000E+001, 7.3681143E+002, 7.2137175E+002, 3.1463911E+000, 3.6799744E+002, 4.1214886E+002, 1.2423425E+000, 1.5658192E-001, 2.2407365E-002, 1.8707009E-003, 2.7983615E-003, 5.0529597E-002, 1.9532099E-003, 7.6376119E-001, 2.0155973E-003, 4.5144771E-005,NaN,NaN,NaN,NaN
 4.7250000E+001, 7.3144711E+002, 7.1620924E+002, 3.1497020E+000, 3.6645971E+002, 4.0993322E+002, 1.2393848E+000, 1.5728757E-001, 2.2139688E-002, 1.8099940E-003, 2.6800889E-003, 4.9932145E-002, 1.8895018E-003, 7.6416653E-001, 1.9495873E-003, 4.3659356E-005,NaN,NaN,NaN,NaN
 4.7750000E+001, 7.2608822E+002, 7.1110092E+002, 3.1517942E+000, 3.6496807E+002, 4.0778114E+002, 1.2376360E+000, 1.5801277E-001, 2.1870250E-002, 1.7398224E-003, 2.5536312E-003, 4.9321326E-002, 1.8158322E-003, 7.6459558E-001, 1.8732294E-003, 4.1940456E-005,NaN,NaN,NaN,NaN
 4.8250000E+001, 7.2042786E+002, 7.0564448E+002, 3.1535017E+000, 3.6299457E+002, 4.0515454E+002, 1.2362187E+000, 1.5875551E-001, 2.1588058E-002, 1.6738832E-003, 2.4482361E-003, 4.8689377E-002, 1.7466269E-003, 7.6501098E-001, 1.8019887E-003, 4.0337223E-005,NaN,NaN,NaN,NaN
 4.8750000E+001, 7.1478891E+002, 7.0012598E+002, 3.1556138E+000, 3.6083681E+002, 4.0244803E+002, 1.2343260E+000, 1.5950952E-001, 2.1301702E-002, 1.6066546E-003, 2.3420257E-003, 4.8047770E-002, 1.6760675E-003, 7.6543246E-001, 1.7296019E-003, 3.8708190E-005,NaN,NaN,NaN,NaN
 4.9250000E+001, 7.0928523E+002, 6.9463952E+002, 3.1580978E+000, 3.5871963E+002, 3.9992268E+002, 1.2320553E+000, 1.6022320E-001, 2.1023550E-002, 1.5522275E-003, 2.2517659E-003, 4.7435855E-002, 1.6189773E-003, 7.6581348E-001, 1.6710104E-003, 3.7390329E-005,NaN,NaN,NaN,NaN
 4.9750000E+001, 7.0426202E+002, 6.8956729E+002, 3.1603791E+000, 3.5669936E+002, 3.9765937E+002, 1.2297593E+000, 1.6089398E-001, 2.0764778E-002, 1.4982371E-003, 2.1588467E-003, 4.6863103E-002, 1.5623328E-003, 7.6618061E-001, 1.6125403E-003, 3.6074909E-005,NaN,NaN,NaN,NaN
 5.0250000E+001, 6.9940185E+002, 6.8468570E+002, 3.1616356E+000, 3.5457955E+002, 3.9526835E+002, 1.2279947E+000, 1.6152785E-001, 2.0517437E-002, 1.4505516E-003, 2.0771688E-003, 4.6319720E-002, 1.5123167E-003, 7.6651934E-001, 1.5607228E-003, 3.4909433E-005,NaN,NaN,NaN,NaN
 5.0750000E+001, 6.9462560E+002, 6.7994360E+002, 3.1618167E+000, 3.5257352E+002, 3.9293314E+002, 1.2266536E+000, 1.6214691E-001, 2.0277386E-002, 1.4028971E-003, 1.9891143E-003, 4.5790950E-002, 1.4623280E-003, 7.6685730E-001, 1.5088746E-003, 3.3743156E-005,NaN,NaN,NaN,NaN
 5.1250000E+001, 6.8965951E+002, 6.7501015E+002, 3.1615981E+000, 3.5061089E+002, 3.9059579E+002, 1.2247017E+000, 1.6278166E-001, 2.0026373E-002, 1.3595528E-003, 1.9114936E-003, 4.5244753E-002, 1.4168842E-003, 7.6718844E-001, 1.4616028E-003, 3.2680316E-005,NaN,NaN,NaN,NaN
 5.1750000E+001, 6.8482220E+002, 6.7018881E+002, 3.1605842E+000, 3.4881339E+002, 3.8846665E+002, 1.2232052E+000, 1.6340786E-001, 1.9781598E-002, 1.3128056E-003, 1.8328146E-003, 4.4707462E-002, 1.3678540E-003, 7.6752122E-001, 1.4108450E-003, 3.1538709E-005,NaN,NaN,NaN,NaN
 5.2250000E+001, 6.7974808E+002, 6.6516138E+002, 3.1588335E+000, 3.4697057E+002, 3.8622047E+002, 1.2223628E+000, 1.6403356E-001, 1.9532106E-002, 1.2707148E-003, 1.7735189E-003, 4.4165540E-002, 1.3237286E-003, 7.6783465E-001, 1.3655041E-003, 3.0519403E-005,NaN,NaN,NaN,NaN
 5.2750000E+001, 6.7499260E+002, 6.6050504E+002, 3.1581402E+000, 3.4542620E+002, 3.8423762E+002, 1.2204601E+000, 1.6462443E-001, 1.9295550E-002, 1.2337197E-003, 1.7082009E-003, 4.3654795E-002, 1.2849577E-003, 7.6813409E-001, 1.3254935E-003, 2.9620189E-005,NaN,NaN,NaN,NaN
 5.3250000E+001, 6.7033306E+002, 6.5599373E+002, 3.1585296E+000, 3.4393912E+002, 3.8222850E+002, 1.2179811E+000, 1.6518382E-001, 1.9071606E-002, 1.1992320E-003, 1.6425517E-003, 4.3171854E-002, 1.2488172E-003, 7.6841968E-001, 1.2877020E-003, 2.8770858E-005,NaN,NaN,NaN,NaN
 5.3750000E+001, 6.6595888E+002, 6.5173957E+002, 3.1585447E+000, 3.4286640E+002, 3.8066583E+002, 1.2161277E+000, 1.6573606E-001, 1.8852892E-002, 1.1634596E-003, 1.5648617E-003, 4.2698058E-002, 1.2113205E-003, 7.6871278E-001, 1.2481676E-003, 2.7882114E-005,NaN,NaN,NaN,NaN
 5.4250000E+001, 6.6142044E+002, 6.4734885E+002, 3.1579499E+000, 3.4150591E+002, 3.7878860E+002, 1.2149706E+000, 1.6631684E-001, 1.8622548E-002, 1.1258879E-003, 1.4862501E-003, 4.2199166E-002, 1.1719381E-003, 7.6901877E-001, 1.2065938E-003, 2.6947531E-005,NaN,NaN,NaN,NaN
 5.4750000E+001, 6.5621012E+002, 6.4230013E+002, 3.1567454E+000, 3.3923311E+002, 3.7593515E+002, 1.2134696E+000, 1.6693951E-001, 1.8375153E-002, 1.0851505E-003, 1.4098147E-003, 4.1662912E-002, 1.1292359E-003, 7.6934177E-001, 1.1618830E-003, 2.5942422E-005,NaN,NaN,NaN,NaN
 5.5250000E+001, 6.5103204E+002, 6.3733615E+002, 3.1557401E+000, 3.3655048E+002, 3.7266288E+002, 1.2121975E+000, 1.6760279E-001, 1.8107889E-002, 1.0450122E-003, 1.3448405E-003, 4.1087564E-002, 1.0871787E-003, 7.6967036E-001, 1.1184331E-003, 2.4966083E-005,NaN,NaN,NaN,NaN
 5.5750000E+001, 6.4592798E+002, 6.3241236E+002, 3.1542037E+000, 3.3376808E+002, 3.6930746E+002, 1.2114299E+000, 1.6823263E-001, 1.7854930E-002, 1.0051130E-003, 1.2869456E-003, 4.0541004E-002, 1.0453627E-003, 7.6998174E-001, 1.0755970E-003, 2.4003369E-005,NaN,NaN,NaN,NaN
 5.6250000E+001, 6.4062622E+002, 6.2734357E+002, 3.1512926E+000, 3.3072080E+002, 3.6561908E+002, 1.2112136E+000, 1.6889404E-001, 1.7584773E-002, 9.6959197E-004, 1.2289997E-003, 3.9964673E-002, 1.0081679E-003, 7.7029934E-001, 1.0373294E-003, 2.3144031E-005,NaN,NaN,NaN,NaN
 5.6750000E+001, 6.3563415E+002, 6.2255917E+002, 3.1477546E+000, 3.2804944E+002, 3.6236222E+002, 1.2122542E+000, 1.6949236E-001, 1.7342279E-002, 9.3553656E-004, 1.1700997E-003, 3.9445118E-002, 9.7249574E-004, 7.7059348E-001, 1.0004497E-003, 2.2315572E-005,NaN,NaN,NaN,NaN
 5.7250000E+001, 6.3057042E+002, 6.1776739E+002, 3.1442272E+000, 3.2505763E+002, 3.5873705E+002, 1.2139985E+000, 1.7012091E-001, 1.7086963E-002, 9.0093078E-004, 1.1060627E-003, 3.8899402E-002, 9.3625354E-004, 7.7090267E-001, 9.6270666E-004, 2.1467841E-005,NaN,NaN,NaN,NaN
 5.7750000E+001, 6.2574768E+002, 6.1325335E+002, 3.1416293E+000, 3.2231716E+002, 3.5534302E+002, 1.2150330E+000, 1.7068794E-001, 1.6858732E-002, 8.6747417E-004, 1.0418637E-003, 3.8408973E-002, 9.0120139E-004, 7.7118876E-001, 9.2630854E-004, 2.0650026E-005,NaN,NaN,NaN,NaN
 5.8250000E+001, 6.2117900E+002, 6.0898999E+002, 3.1402776E+000, 3.2020286E+002, 3.5260948E+002, 1.2148099E+000, 1.7124241E-001, 1.6637499E-002, 8.3211258E-004, 9.7723407E-004, 3.7930527E-002, 8.6413893E-004, 7.7147287E-001, 8.8787148E-004, 1.9786087E-005,NaN,NaN,NaN,NaN
 5.8750000E+001, 6.1713477E+002, 6.0517436E+002, 3.1396983E+000, 3.1871871E+002, 3.5061336E+002, 1.2142166E+000, 1.7171357E-001, 1.6453844E-002, 7.9703882E-004, 9.1184521E-004, 3.7527422E-002, 8.2735223E-004, 7.7172756E-001, 8.4961442E-004, 1.8925612E-005,NaN,NaN,NaN,NaN
 5.9250000E+001, 6.1312520E+002, 6.0139105E+002, 3.1389570E+000, 3.1716342E+002, 3.4855368E+002, 1.2141480E+000, 1.7221813E-001, 1.6256704E-002, 7.5935459E-004, 8.4767122E-004, 3.7094659E-002, 7.8782743E-004, 7.7199626E-001, 8.0852505E-004, 1.8001443E-005,NaN,NaN,NaN,NaN
 5.9750000E+001, 6.0941275E+002, 5.9783142E+002, 3.1374710E+000, 3.1545854E+002, 3.4643435E+002, 1.2142140E+000, 1.7268885E-001, 1.6074708E-002, 7.2164940E-004, 7.8538781E-004, 3.6692106E-002, 7.4826961E-004, 7.7225161E-001, 7.6760324E-004, 1.7080819E-005,NaN,NaN,NaN,NaN
 6.0250000E+001, 6.0545536E+002, 5.9404738E+002, 3.1360329E+000, 3.1315309E+002, 3.4371073E+002, 1.2136173E+000, 1.7321540E-001, 1.5866995E-002, 6.8331091E-004, 7.3237144E-004, 3.6237503E-002, 7.0806378E-004, 7.7252095E-001, 7.2624584E-004, 1.6150775E-005,NaN,NaN,NaN,NaN
 6.0750000E+001, 6.0162847E+002, 5.9035256E+002, 3.1347821E+000, 3.1073568E+002, 3.4092392E+002, 1.2129736E+000, 1.7369054E-001, 1.5678564E-002, 6.5011639E-004, 6.8518163E-004, 3.5826754E-002, 6.7325868E-004, 7.7276192E-001, 6.9080428E-004, 1.5353918E-005,NaN,NaN,NaN,NaN
 6.1250000E+001, 5.9765429E+002, 5.8651560E+002, 3.1339235E+000, 3.0804668E+002, 3.3782301E+002, 1.2120853E+000, 1.7418920E-001, 1.5476079E-002, 6.2020613E-004, 6.5088441E-004, 3.5391322E-002, 6.4192087E-004, 7.7299829E-001, 6.5898831E-004, 1.4639100E-005,NaN,NaN,NaN,NaN
 6.1750000E+001, 5.9388111E+002, 5.8282803E+002, 3.1337054E+000, 3.0539128E+002, 3.3478327E+002, 1.2100793E+000, 1.7464549E-001, 1.5289580E-002, 5.9459640E-004, 6.1998395E-004, 3.4992290E-002, 6.1509835E-004, 7.7321221E-001, 6.3185175E-004, 1.4029626E-005,NaN,NaN,NaN,NaN
 6.2250000E+001, 5.8983178E+002, 5.7890055E+002, 3.1332634E+000, 3.0242350E+002, 3.3136078E+002, 1.2075758E+000, 1.7513694E-001, 1.5084231E-002, 5.7206361E-004, 5.9843169E-004, 3.4558796E-002, 5.9152837E-004, 7.7342843E-001, 6.0797480E-004, 1.3494006E-005,NaN,NaN,NaN,NaN
 6.2750000E+001, 5.8575248E+002, 5.7496108E+002, 3.1319323E+000, 2.9935891E+002, 3.2783578E+002, 1.2046855E+000, 1.7561542E-001, 1.4883840E-002, 5.5154574E-004, 5.7232117E-004, 3.4137325E-002, 5.7007577E-004, 7.7364097E-001, 5.8610486E-004, 1.3003597E-005,NaN,NaN,NaN,NaN
 6.3250000E+001, 5.8144945E+002, 5.7082172E+002, 3.1294731E+000, 2.9618891E+002, 3.2417683E+002, 1.2016696E+000, 1.7612912E-001, 1.4666561E-002, 5.3170879E-004, 5.5145869E-004, 3.3682822E-002, 5.4935214E-004, 7.7386151E-001, 5.6491984E-004, 1.2528908E-005,NaN,NaN,NaN,NaN
 6.3750000E+001, 5.7714830E+002, 5.6665333E+002, 3.1262067E+000, 2.9292813E+002, 3.2044425E+002, 1.1986812E+000, 1.7663692E-001, 1.4451484E-002, 5.1305619E-004, 5.2721367E-004, 3.3233965E-002, 5.2987361E-004, 7.7408099E-001, 5.4502011E-004, 1.2083186E-005,NaN,NaN,NaN,NaN
 6.4250000E+001, 5.7286636E+002, 5.6250751E+002, 3.1227792E+000, 2.8980109E+002, 3.1686428E+002, 1.1951440E+000, 1.7714673E-001, 1.4233796E-002, 4.9618969E-004, 5.0834115E-004, 3.2781740E-002, 5.1227707E-004, 7.7429531E-001, 5.2703234E-004, 1.1680648E-005,NaN,NaN,NaN,NaN
 6.4750000E+001, 5.6901545E+002, 5.5872885E+002, 3.1194800E+000, 2.8698328E+002, 3.1370837E+002, 1.1908760E+000, 1.7759692E-001, 1.4042971E-002, 4.7986434E-004, 4.8695159E-004, 3.2383729E-002, 4.9523072E-004, 7.7448958E-001, 5.0967750E-004, 1.1291972E-005,NaN,NaN,NaN,NaN
 6.5250000E+001, 5.6555159E+002, 5.5531165E+002, 3.1159286E+000, 2.8438384E+002, 3.1083724E+002, 1.1866182E+000, 1.7801786E-001, 1.3865062E-002, 4.6303753E-004, 4.7240924E-004, 3.2010961E-002, 4.7764714E-004, 7.7466914E-001, 4.9193802E-004, 1.0894417E-005,NaN,NaN,NaN,NaN
 6.5750000E+001, 5.6233517E+002, 5.5216499E+002, 3.1122085E+000, 2.8204692E+002, 3.0824273E+002, 1.1828989E+000, 1.7839854E-001, 1.3705516E-002, 4.4642289E-004, 4.5490688E-004, 3.1675093E-002, 4.6027361E-004, 7.7483623E-001, 4.7433596E-004, 1.0499676E-005,NaN,NaN,NaN,NaN
 6.6250000E+001, 5.5910464E+002, 5.4905642E+002, 3.1088816E+000, 2.7950723E+002, 3.0540413E+002, 1.1795069E+000, 1.7878259E-001, 1.3545360E-002, 4.2807262E-004, 4.3995868E-004, 3.1336182E-002, 4.4107354E-004, 7.7500471E-001, 4.5486381E-004, 1.0062746E-005,NaN,NaN,NaN,NaN
 6.6750000E+001, 5.5595760E+002, 5.4599384E+002, 3.1056063E+000, 2.7696688E+002, 3.0261745E+002, 1.1760434E+000, 1.7915577E-001, 1.3390520E-002, 4.0952830E-004, 4.2215908E-004, 3.1007696E-002, 4.2166537E-004, 7.7517157E-001, 4.3503023E-004, 9.6175753E-006,NaN,NaN,NaN,NaN
 6.7250000E+001, 5.5296536E+002, 5.4308651E+002, 3.1028772E+000, 2.7455510E+002, 2.9997130E+002, 1.1723559E+000, 1.7951737E-001, 1.3240393E-002, 3.9193107E-004, 4.0328417E-004, 3.0689615E-002, 4.0325071E-004, 7.7533399E-001, 4.1630395E-004, 9.1973218E-006,NaN,NaN,NaN,NaN
 6.7750000E+001, 5.5017330E+002, 5.4037676E+002, 3.1007365E+000, 2.7227584E+002, 2.9748235E+002, 1.1690380E+000, 1.7984578E-001, 1.3104551E-002, 3.7579464E-004, 3.8192412E-004, 3.0401592E-002, 3.8636339E-004, 7.7548468E-001, 3.9889622E-004, 8.8066000E-006,NaN,NaN,NaN,NaN
 6.8250000E+001, 5.4749402E+002, 5.3782570E+002, 3.0995873E+000, 2.7005072E+002, 2.9502144E+002, 1.1655097E+000, 1.8017208E-001, 1.2971676E-002, 3.5696693E-004, 3.5824851E-004, 3.0116693E-002, 3.6664100E-004, 7.7563937E-001, 3.7867930E-004, 8.3524445E-006,NaN,NaN,NaN,NaN
 6.8750000E+001, 5.4511969E+002, 5.3558632E+002, 3.0984709E+000, 2.6786307E+002, 2.9259081E+002, 1.1623711E+000, 1.8045038E-001, 1.2857790E-002, 3.4208155E-004, 3.3567090E-004, 2.9873825E-002, 3.5105467E-004, 7.7577165E-001, 3.6268351E-004, 7.9932543E-006,NaN,NaN,NaN,NaN
 6.9250000E+001, 5.4272008E+002, 5.3334059E+002, 3.0967552E+000, 2.6560770E+002, 2.9005150E+002, 1.1600445E+000, 1.8074554E-001, 1.2737290E-002, 3.2551504E-004, 3.1419906E-004, 2.9615988E-002, 3.3370353E-004, 7.7591108E-001, 3.4498022E-004, 7.5956348E-006,NaN,NaN,NaN,NaN
 6.9750000E+001, 5.4029886E+002, 5.3100462E+002, 3.0945950E+000, 2.6341996E+002, 2.8762566E+002, 1.1583164E+000, 1.8102886E-001, 1.2619232E-002, 3.1274430E-004, 2.9679851E-004, 2.9366979E-002, 3.2034615E-004, 7.7603902E-001, 3.3135294E-004, 7.2899505E-006,NaN,NaN,NaN,NaN
 7.0250000E+001, 5.3764029E+002, 5.2842931E+002, 3.0922406E+000, 2.6102748E+002, 2.8500373E+002, 1.1564248E+000, 1.8134529E-001, 1.2486651E-002, 2.9919838E-004, 2.8000660E-004, 2.9088155E-002, 3.0618333E-004, 7.7617921E-001, 3.1689306E-004, 6.9656998E-006,NaN,NaN,NaN,NaN
 7.0750000E+001, 5.3495276E+002, 5.2585950E+002, 3.0897114E+000, 2.5849442E+002, 2.8221058E+002, 1.1539774E+000, 1.8164629E-001, 1.2358158E-002, 2.8978994E-004, 2.6462059E-004, 2.8821811E-002, 2.9637278E-004, 7.7630814E-001, 3.0685388E-004, 6.7411469E-006,NaN,NaN,NaN,NaN
 7.1250000E+001, 5.3222200E+002, 5.2328561E+002, 3.0870704E+000, 2.5583607E+002, 2.7924426E+002, 1.1512854E+000, 1.8197008E-001, 1.2220311E-002, 2.7912139E-004, 2.4799305E-004, 2.8535480E-002, 2.8524256E-004, 7.7644751E-001, 2.9540149E-004, 6.4848560E-006,NaN,NaN,NaN,NaN
 7.1750000E+001, 5.2957284E+002, 5.2078755E+002, 3.0848890E+000, 2.5310393E+002, 2.7619593E+002, 1.1480729E+000, 1.8226811E-001, 1.2093399E-002, 2.6969940E-004, 2.3022039E-004, 2.8272288E-002, 2.7541661E-004, 7.7657709E-001, 2.8515987E-004, 6.2557169E-006,NaN,NaN,NaN,NaN
 7.2250000E+001, 5.2683548E+002, 5.1821144E+002, 3.0826414E+000, 2.5004546E+002, 2.7281693E+002, 1.1446031E+000, 1.8260046E-001, 1.1952803E-002, 2.5755639E-004, 2.1214130E-004, 2.7978931E-002, 2.6273633E-004, 7.7672224E-001, 2.7190913E-004, 5.9588920E-006,NaN,NaN,NaN,NaN
 7.2750000E+001, 5.2407281E+002, 5.1560568E+002, 3.0799064E+000, 2.4697456E+002, 2.6941762E+002, 1.1413220E+000, 1.8292100E-001, 1.1818336E-002, 2.4416139E-004, 1.9454828E-004, 2.7696503E-002, 2.4873373E-004, 7.7686429E-001, 2.5739297E-004, 5.6334095E-006,NaN,NaN,NaN,NaN
 7.3250000E+001, 5.2110600E+002, 5.1280392E+002, 3.0768274E+000, 2.4352418E+002, 2.6562391E+002, 1.1385335E+000, 1.8328074E-001, 1.1667106E-002, 2.2876581E-004, 1.8071625E-004, 2.7378499E-002, 2.3263740E-004, 7.7701991E-001, 2.4089120E-004, 5.2633796E-006,NaN,NaN,NaN,NaN
 7.3750000E+001, 5.1831471E+002, 5.1015287E+002, 3.0738043E+000, 2.4048317E+002, 2.6229869E+002, 1.1361430E+000, 1.8360048E-001, 1.1533283E-002, 2.1416230E-004, 1.6862124E-004, 2.7096074E-002, 2.1736221E-004, 7.7715915E-001, 2.2536578E-004, 4.9151047E-006,NaN,NaN,NaN,NaN
 7.4250000E+001, 5.1554062E+002, 5.0752944E+002, 3.0703833E+000, 2.3733048E+002, 2.5887241E+002, 1.1342166E+000, 1.8393483E-001, 1.1392611E-002, 1.9942923E-004, 1.5994973E-004, 2.6799824E-002, 2.0195561E-004, 7.7730130E-001, 2.0981875E-004, 4.5664522E-006,NaN,NaN,NaN,NaN
 7.4750000E+001, 5.1277813E+002, 5.0491022E+002, 3.0668189E+000, 2.3418273E+002, 2.5544591E+002, 1.1321801E+000, 1.8422795E-001, 1.1268316E-002, 1.8810017E-004, 1.5145131E-004, 2.6539830E-002, 1.9012031E-004, 7.7742473E-001, 1.9794142E-004, 4.3003540E-006,NaN,NaN,NaN,NaN
 7.5250000E+001, 5.1017916E+002, 5.0246425E+002, 3.0642554E+000, 2.3109995E+002, 2.5206279E+002, 1.1301256E+000, 1.8453567E-001, 1.1136337E-002, 1.7818786E-004, 1.4431323E-004, 2.6265969E-002, 1.7978190E-004, 7.7755075E-001, 1.8757348E-004, 4.0684413E-006,NaN,NaN,NaN,NaN
