cm,K,K,m/s,K,K,m/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kg/kg,cm,kW/m2,cm,kW/m2
 9.0925879E+001, 6.1973235E+002, 5.8960795E+002, 3.5691937E+000, 1.9243942E+002, 2.8069366E+002, 1.2082764E+000, 1.7039915E-001, 2.1022706E-002, 6.1487043E-004, 2.3745530E-004, 3.2614862E-002, 5.4655149E-004, 7.7435945E-001, 6.2817019E-004, 8.9786228E-005,NaN,NaN,NaN,NaN
 9.1526382E+001, 6.1228826E+002, 5.8307865E+002, 3.5568519E+000, 1.8923082E+002, 2.7543498E+002, 1.2020648E+000, 1.7130964E-001, 2.0556074E-002, 5.6969876E-004, 2.1583751E-004, 3.1954299E-002, 5.0639890E-004, 7.7469815E-001, 5.8205254E-004, 8.3194496E-005,NaN,NaN,NaN,NaN
 9.2126884E+001, 6.0878970E+002, 5.8004241E+002, 3.5512197E+000, 1.8789122E+002, 2.7307388E+002, 1.1982714E+000, 1.7174163E-001, 2.0339115E-002, 5.4272319E-004, 2.0434989E-004, 3.1641922E-002, 4.8242062E-004, 7.7486694E-001, 5.5442199E-004, 7.9245179E-005,NaN,NaN,NaN,NaN
 9.2727387E+001, 6.0559093E+002, 5.7730762E+002, 3.5454412E+000, 1.8682578E+002, 2.7093347E+002, 1.1961440E+000, 1.7212940E-001, 2.0143068E-002, 5.1998942E-004, 1.9528140E-004, 3.1361094E-002, 4.6221282E-004, 7.7501562E-001, 5.3118749E-004, 7.5924203E-005,NaN,NaN,NaN,NaN
 9.3327889E+001, 6.0241718E+002, 5.7460205E+002, 3.5405734E+000, 1.8564247E+002, 2.6870106E+002, 1.1946757E+000, 1.7250796E-001, 1.9949836E-002, 5.0008719E-004, 1.8702287E-004, 3.1086500E-002, 4.4452195E-004, 7.7515737E-001, 5.1102184E-004, 7.3041868E-005,NaN,NaN,NaN,NaN
 9.3928392E+001, 5.9949646E+002, 5.7206693E+002, 3.5367604E+000, 1.8460882E+002, 2.6678071E+002, 1.1928167E+000, 1.7285481E-001, 1.9769379E-002, 4.8600965E-004, 1.8116132E-004, 3.0834020E-002, 4.3200858E-004, 7.7528061E-001, 4.9680718E-004, 7.1010124E-005,NaN,NaN,NaN,NaN
 9.4528894E+001, 5.9390226E+002, 5.6714309E+002, 3.5278150E+000, 1.8205800E+002, 2.6267586E+002, 1.1903482E+000, 1.7348481E-001, 1.9440778E-002, 4.6142277E-004, 1.7101518E-004, 3.0375189E-002, 4.1015357E-004, 7.7550282E-001, 4.7200627E-004, 6.7465255E-005,NaN,NaN,NaN,NaN
 9.5129397E+001, 5.9144442E+002, 5.6502720E+002, 3.5229637E+000, 1.8086790E+002, 2.6067647E+002, 1.1902216E+000, 1.7377005E-001, 1.9293598E-002, 4.4828974E-004, 1.6603958E-004, 3.0167814E-002, 3.9847977E-004, 7.7560630E-001, 4.5857198E-004, 6.5545053E-005,NaN,NaN,NaN,NaN
 9.5729899E+001, 5.8907646E+002, 5.6304098E+002, 3.5183512E+000, 1.7970415E+002, 2.5870985E+002, 1.1906247E+000, 1.7402819E-001, 1.9161041E-002, 4.3575769E-004, 1.6030857E-004, 2.9980430E-002, 3.8734017E-004, 7.7570168E-001, 4.4578939E-004, 6.3718000E-005,NaN,NaN,NaN,NaN
 9.6330402E+001, 5.8678566E+002, 5.6114258E+002, 3.5134870E+000, 1.7852075E+002, 2.5675493E+002, 1.1907708E+000, 1.7429454E-001, 1.9026694E-002, 4.1985893E-004, 1.5327118E-004, 2.9787706E-002, 3.7320794E-004, 7.7580477E-001, 4.2944672E-004, 6.1382093E-005,NaN,NaN,NaN,NaN
 9.6930905E+001, 5.8442606E+002, 5.5918390E+002, 3.5084106E+000, 1.7727294E+002, 2.5467461E+002, 1.1905922E+000, 1.7456028E-001, 1.8890788E-002, 4.0659697E-004, 1.4502403E-004, 2.9595232E-002, 3.6141953E-004, 7.7590513E-001, 4.1591203E-004, 5.9447540E-005,NaN,NaN,NaN,NaN
 9.7531407E+001, 5.7939823E+002, 5.5486588E+002, 3.4969915E+000, 1.7441311E+002, 2.5017150E+002, 1.1881217E+000, 1.7516087E-001, 1.8582681E-002, 3.7794767E-004, 1.2570838E-004, 2.9160133E-002, 3.3595348E-004, 7.7613073E-001, 3.8661766E-004, 5.5260409E-005,NaN,NaN,NaN,NaN
 9.8131910E+001, 5.7670017E+002, 5.5247433E+002, 3.4912736E+000, 1.7277168E+002, 2.4784718E+002, 1.1860450E+000, 1.7549585E-001, 1.8411346E-002, 3.6118004E-004, 1.1577618E-004, 2.8917440E-002, 3.2104892E-004, 7.7625697E-001, 3.6936592E-004, 5.2794567E-005,NaN,NaN,NaN,NaN
 9.8732412E+001, 5.7408387E+002, 5.5007404E+002, 3.4856359E+000, 1.7129018E+002, 2.4585924E+002, 1.1841939E+000, 1.7582598E-001, 1.8240629E-002, 3.4707012E-004, 1.0591398E-004, 2.8677909E-002, 3.0850677E-004, 7.7637830E-001, 3.5480865E-004, 5.0713853E-005,NaN,NaN,NaN,NaN
 9.9332915E+001, 5.7140384E+002, 5.4765653E+002, 3.4800227E+000, 1.6975310E+002, 2.4371193E+002, 1.1830836E+000, 1.7617225E-001, 1.8063302E-002, 3.2972341E-004, 9.7621759E-005, 2.8426726E-002, 2.9308748E-004, 7.7650738E-001, 3.3679615E-004, 4.8139273E-005,NaN,NaN,NaN,NaN
 9.9933417E+001, 5.6867140E+002, 5.4524416E+002, 3.4750813E+000, 1.6806772E+002, 2.4135720E+002, 1.1814552E+000, 1.7651173E-001, 1.7889081E-002, 3.1310827E-004, 9.0069778E-005, 2.8180317E-002, 2.7831846E-004, 7.7663300E-001, 3.1964704E-004, 4.5688099E-005,NaN,NaN,NaN,NaN
 1.0053392E+002, 5.6302492E+002, 5.4029781E+002, 3.4683256E+000, 1.6450826E+002, 2.3640251E+002, 1.1751152E+000, 1.7721197E-001, 1.7528939E-002, 2.7938689E-004, 7.7580444E-005, 2.7671489E-002, 2.4834390E-004, 7.7688916E-001, 2.8509730E-004, 4.0749803E-005,NaN,NaN,NaN,NaN
 1.0113442E+002, 5.6011937E+002, 5.3781355E+002, 3.4646590E+000, 1.6268834E+002, 2.3376931E+002, 1.1721671E+000, 1.7756545E-001, 1.7346518E-002, 2.6296887E-004, 7.2588556E-005, 2.7414333E-002, 2.3375010E-004, 7.7701673E-001, 2.6834566E-004, 3.8355441E-005,NaN,NaN,NaN,NaN
 1.0173492E+002, 5.5737715E+002, 5.3546122E+002, 3.4599417E+000, 1.6115535E+002, 2.3148200E+002, 1.1693027E+000, 1.7788161E-001, 1.7181836E-002, 2.5033564E-004, 6.7564463E-005, 2.7184110E-002, 2.2252057E-004, 7.7712858E-001, 2.5553630E-004, 3.6524562E-005,NaN,NaN,NaN,NaN
 1.0233543E+002, 5.5465621E+002, 5.3311431E+002, 3.4547491E+000, 1.5943969E+002, 2.2910121E+002, 1.1663468E+000, 1.7819911E-001, 1.7017016E-002, 2.3670011E-004, 6.4008584E-005, 2.6952817E-002, 2.1040010E-004, 7.7724105E-001, 2.4159687E-004, 3.4532157E-005,NaN,NaN,NaN,NaN
 1.0293593E+002, 5.5210288E+002, 5.3090316E+002, 3.4491883E+000, 1.5788094E+002, 2.2691267E+002, 1.1634938E+000, 1.7848972E-001, 1.6865836E-002, 2.2476515E-004, 5.9848077E-005, 2.6741171E-002, 1.9979124E-004, 7.7734394E-001, 2.2943656E-004, 3.2794049E-005,NaN,NaN,NaN,NaN
 1.0353643E+002, 5.4719840E+002, 5.2665688E+002, 3.4351269E+000, 1.5465044E+002, 2.2248810E+002, 1.1600386E+000, 1.7906049E-001, 1.6569988E-002, 1.9981240E-004, 5.2567120E-005, 2.6325587E-002, 1.7761102E-004, 7.7754735E-001, 2.0382761E-004, 2.9133685E-005,NaN,NaN,NaN,NaN
 1.0413693E+002, 5.4479277E+002, 5.2455351E+002, 3.4277943E+000, 1.5304213E+002, 2.2032566E+002, 1.1593553E+000, 1.7934667E-001, 1.6421815E-002, 1.8688099E-004, 5.0288993E-005, 2.6117058E-002, 1.6611643E-004, 7.7764888E-001, 1.9039184E-004, 2.7213271E-005,NaN,NaN,NaN,NaN
 1.0473744E+002, 5.4250040E+002, 5.2255315E+002, 3.4209937E+000, 1.5166616E+002, 2.1835727E+002, 1.1586947E+000, 1.7961378E-001, 1.6280910E-002, 1.7825729E-004, 4.7617122E-005, 2.5921993E-002, 1.5845093E-004, 7.7773957E-001, 1.8160942E-004, 2.5957973E-005,NaN,NaN,NaN,NaN
 1.0533794E+002, 5.4038197E+002, 5.2068836E+002, 3.4141118E+000, 1.5026706E+002, 2.1646447E+002, 1.1583109E+000, 1.7985609E-001, 1.6153685E-002, 1.6932933E-004, 4.7444048E-005, 2.5744852E-002, 1.5051496E-004, 7.7782164E-001, 1.7241375E-004, 2.4643609E-005,NaN,NaN,NaN,NaN
 1.0593844E+002, 5.3850306E+002, 5.1901391E+002, 3.4075896E+000, 1.4916154E+002, 2.1492629E+002, 1.1576002E+000, 1.8006690E-001, 1.6040406E-002, 1.6512456E-004, 4.5880390E-005, 2.5590429E-002, 1.4677739E-004, 7.7788944E-001, 1.6824945E-004, 2.4048392E-005,NaN,NaN,NaN,NaN
 1.0653894E+002, 5.3494891E+002, 5.1583927E+002, 3.3975740E+000, 1.4718295E+002, 2.1212344E+002, 1.1548628E+000, 1.8047298E-001, 1.5822856E-002, 1.5624582E-004, 4.2383160E-005, 2.5293158E-002, 1.3888517E-004, 7.7802141E-001, 1.5926926E-004, 2.2764828E-005,NaN,NaN,NaN,NaN
 1.0713945E+002, 5.3295445E+002, 5.1412780E+002, 3.3932801E+000, 1.4613532E+002, 2.1038896E+002, 1.1534395E+000, 1.8069842E-001, 1.5702840E-002, 1.5030591E-004, 4.0614765E-005, 2.5128245E-002, 1.3360525E-004, 7.7809587E-001, 1.5315710E-004, 2.1891198E-005,NaN,NaN,NaN,NaN
 1.0773995E+002, 5.3095699E+002, 5.1242820E+002, 3.3884638E+000, 1.4526450E+002, 2.0874628E+002, 1.1530664E+000, 1.8092168E-001, 1.5582468E-002, 1.4650025E-004, 3.8107682E-005, 2.4964740E-002, 1.3022245E-004, 7.7816745E-001, 1.4930661E-004, 2.1340837E-005,NaN,NaN,NaN,NaN
 1.0834045E+002, 5.2875171E+002, 5.1054180E+002, 3.3832845E+000, 1.4400309E+002, 2.0673895E+002, 1.1530826E+000, 1.8116773E-001, 1.5450191E-002, 1.4154772E-004, 3.7108417E-005, 2.4784377E-002, 1.2582019E-004, 7.7824604E-001, 1.4425736E-004, 2.0619132E-005,NaN,NaN,NaN,NaN
 1.0894095E+002, 5.2641882E+002, 5.0850020E+002, 3.3777850E+000, 1.4268105E+002, 2.0472635E+002, 1.1527214E+000, 1.8142849E-001, 1.5307697E-002, 1.3934947E-004, 3.5566620E-005, 2.4592847E-002, 1.2386620E-004, 7.7832573E-001, 1.4209080E-004, 2.0309459E-005,NaN,NaN,NaN,NaN
 1.0954146E+002, 5.2108662E+002, 5.0379864E+002, 3.3660094E+000, 1.3878135E+002, 1.9960548E+002, 1.1475887E+000, 1.8202991E-001, 1.4979786E-002, 1.3298487E-004, 3.4387822E-005, 2.4150933E-002, 1.1820878E-004, 7.7850946E-001, 1.3567409E-004, 1.9392300E-005,NaN,NaN,NaN,NaN
 1.1014196E+002, 5.1840503E+002, 5.0142458E+002, 3.3586880E+000, 1.3664820E+002, 1.9694535E+002, 1.1445331E+000, 1.8233525E-001, 1.4813370E-002, 1.2955457E-004, 3.4549938E-005, 2.3926481E-002, 1.1515961E-004, 7.7860245E-001, 1.3220167E-004, 1.8895976E-005,NaN,NaN,NaN,NaN
 1.1074246E+002, 5.1590386E+002, 4.9919846E+002, 3.3511110E+000, 1.3470720E+002, 1.9452368E+002, 1.1414987E+000, 1.8262272E-001, 1.4658032E-002, 1.2488132E-004, 3.2771988E-005, 2.3715683E-002, 1.1100562E-004, 7.7869328E-001, 1.2745623E-004, 1.8217697E-005,NaN,NaN,NaN,NaN
 1.1134296E+002, 5.1354979E+002, 4.9710205E+002, 3.3436738E+000, 1.3269543E+002, 1.9210386E+002, 1.1392754E+000, 1.8290296E-001, 1.4507084E-002, 1.1953228E-004, 3.2206353E-005, 2.3510127E-002, 1.0625091E-004, 7.7878200E-001, 1.2200241E-004, 1.7438167E-005,NaN,NaN,NaN,NaN
 1.1194347E+002, 5.1134163E+002, 4.9512931E+002, 3.3365607E+000, 1.3082045E+002, 1.8986536E+002, 1.1383690E+000, 1.8316453E-001, 1.4367101E-002, 1.1362676E-004, 2.9876778E-005, 2.3318679E-002, 1.0100157E-004, 7.7886730E-001, 1.1597444E-004, 1.6576571E-005,NaN,NaN,NaN,NaN
 1.1254397E+002, 5.0729327E+002, 4.9150564E+002, 3.3259919E+000, 1.2792198E+002, 1.8617910E+002, 1.1359297E+000, 1.8364176E-001, 1.4111067E-002, 1.0367105E-004, 2.5744033E-005, 2.2969257E-002, 9.2152042E-005, 7.7902179E-001, 1.0571185E-004, 1.5109708E-005,NaN,NaN,NaN,NaN
 1.1314447E+002, 5.0536196E+002, 4.8978262E+002, 3.3210977E+000, 1.2686863E+002, 1.8466007E+002, 1.1346483E+000, 1.8386904E-001, 1.3990322E-002, 9.7385706E-005, 2.3817616E-005, 2.2803070E-002, 8.6565072E-005, 7.7909734E-001, 9.9183837E-005, 1.4176640E-005,NaN,NaN,NaN,NaN
 1.1374497E+002, 5.0344052E+002, 4.8811500E+002, 3.3154899E+000, 1.2593975E+002, 1.8316502E+002, 1.1336213E+000, 1.8408822E-001, 1.3875083E-002, 8.9877982E-005, 2.1237319E-005, 2.2643136E-002, 7.9891540E-005, 7.7917260E-001, 9.1410928E-005, 1.3065635E-005,NaN,NaN,NaN,NaN
 1.1434548E+002, 5.0149912E+002, 4.8647200E+002, 3.3087225E+000, 1.2489870E+002, 1.8144943E+002, 1.1335227E+000, 1.8431181E-001, 1.3757646E-002, 8.1914734E-005, 1.9579298E-005, 2.2479874E-002, 7.2813097E-005, 7.7924906E-001, 8.3231409E-005, 1.1896512E-005,NaN,NaN,NaN,NaN
 1.1494598E+002, 4.9943427E+002, 4.8474347E+002, 3.3010817E+000, 1.2352930E+002, 1.7937042E+002, 1.1341756E+000, 1.8453600E-001, 1.3639414E-002, 7.4562623E-005, 1.7829011E-005, 2.2316092E-002, 6.6277887E-005, 7.7932497E-001, 7.5732265E-005, 1.0824637E-005,NaN,NaN,NaN,NaN
 1.1554648E+002, 4.9560337E+002, 4.8146242E+002, 3.2846718E+000, 1.2024291E+002, 1.7523735E+002, 1.1317661E+000, 1.8498050E-001, 1.3402846E-002, 6.2590607E-005, 1.5525514E-005, 2.1990789E-002, 5.5636095E-005, 7.7947124E-001, 6.3578534E-005, 9.0874684E-006,NaN,NaN,NaN,NaN
 1.1614698E+002, 4.9367453E+002, 4.7977674E+002, 3.2768331E+000, 1.1835377E+002, 1.7307894E+002, 1.1267787E+000, 1.8520446E-001, 1.3283095E-002, 5.7219416E-005, 1.4765850E-005, 2.1826726E-002, 5.0861703E-005, 7.7954380E-001, 5.8115343E-005, 8.3065984E-006,NaN,NaN,NaN,NaN
 1.1674749E+002, 4.9172804E+002, 4.7804756E+002, 3.2696763E+000, 1.1662486E+002, 1.7106083E+002, 1.1202140E+000, 1.8543034E-001, 1.3161825E-002, 5.2482422E-005, 1.3707898E-005, 2.1661199E-002, 4.6651042E-005, 7.7961630E-001, 5.3312369E-005, 7.6200950E-006,NaN,NaN,NaN,NaN
 1.1734799E+002, 4.8966548E+002, 4.7620324E+002, 3.2629215E+000, 1.1482121E+002, 1.6892301E+002, 1.1135471E+000, 1.8567429E-001, 1.3030255E-002, 4.8054915E-005, 1.3152137E-005, 2.1482238E-002, 4.2715480E-005, 7.7969328E-001, 4.8821107E-005, 6.9781456E-006,NaN,NaN,NaN,NaN
 1.1794849E+002, 4.8759720E+002, 4.7433733E+002, 3.2556801E+000, 1.1315014E+002, 1.6689447E+002, 1.1081912E+000, 1.8591519E-001, 1.2899311E-002, 4.5030817E-005, 1.2359461E-005, 2.1305346E-002, 4.0027393E-005, 7.7976772E-001, 4.5779709E-005, 6.5434295E-006,NaN,NaN,NaN,NaN
 1.1854899E+002, 4.8354336E+002, 4.7071968E+002, 3.2375761E+000, 1.0984869E+002, 1.6274044E+002, 1.1035599E+000, 1.8637611E-001, 1.2647266E-002, 4.1123552E-005, 1.1334522E-005, 2.0966541E-002, 3.6554269E-005, 7.7990736E-001, 4.1845351E-005, 5.9810801E-006,NaN,NaN,NaN,NaN
 1.1914950E+002, 4.8166201E+002, 4.6907155E+002, 3.2274397E+000, 1.0844775E+002, 1.6081004E+002, 1.1009386E+000, 1.8658768E-001, 1.2531158E-002, 3.9844804E-005, 1.1003558E-005, 2.0810925E-002, 3.5417603E-005, 7.7997069E-001, 4.0547823E-005, 5.7956205E-006,NaN,NaN,NaN,NaN
 1.1975000E+002, 4.7989044E+002, 4.6754213E+002, 3.2176007E+000, 1.0724011E+002, 1.5900373E+002, 1.0978359E+000, 1.8678316E-001, 1.2423625E-002, 3.9019251E-005, 1.0510263E-005, 2.0667117E-002, 3.4683779E-005, 7.8002888E-001, 3.9719866E-005, 5.6772782E-006,NaN,NaN,NaN,NaN
