cm,K,K,m/s,K,K,m/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kg/kg,cm,kW/m2,cm,kW/m2
 8.7159091E+001, 5.6026228E+002, 5.3973311E+002, 3.4120868E+000, 1.6539967E+002, 2.3335094E+002, 1.1979637E+000, 1.7760935E-001, 1.7198156E-002, 4.2280071E-004, 7.5667320E-005, 2.7357563E-002, 3.7582286E-004, 7.7681971E-001, 4.3265746E-004, 6.1841014E-005,NaN,NaN,NaN,NaN
 8.8366162E+001, 5.5474892E+002, 5.3484243E+002, 3.4018184E+000, 1.6249431E+002, 2.2904691E+002, 1.1932394E+000, 1.7826165E-001, 1.6861570E-002, 3.9211569E-004, 6.8626156E-005, 2.6882728E-002, 3.4854728E-004, 7.7705405E-001, 4.0125331E-004, 5.7352326E-005,NaN,NaN,NaN,NaN
 8.9573232E+001, 5.4962308E+002, 5.3026461E+002, 3.3917951E+000, 1.5976181E+002, 2.2497529E+002, 1.1896510E+000, 1.7886214E-001, 1.6551335E-002, 3.6418452E-004, 6.3377499E-005, 2.6445372E-002, 3.2371957E-004, 7.7726848E-001, 3.7280534E-004, 5.3286174E-005,NaN,NaN,NaN,NaN
 9.0780303E+001, 5.4462117E+002, 5.2579239E+002, 3.3813698E+000, 1.5686449E+002, 2.2077742E+002, 1.1864002E+000, 1.7945823E-001, 1.6243492E-002, 3.3619111E-004, 5.8904799E-005, 2.6011139E-002, 2.9883654E-004, 7.7748114E-001, 3.4434773E-004, 4.9218643E-005,NaN,NaN,NaN,NaN
 9.1987374E+001, 5.3928192E+002, 5.2113569E+002, 3.3711341E+000, 1.5321006E+002, 2.1564504E+002, 1.1811801E+000, 1.8008272E-001, 1.5920176E-002, 3.0787771E-004, 5.4382399E-005, 2.5556039E-002, 2.7366907E-004, 7.7770251E-001, 3.1570497E-004, 4.5124648E-005,NaN,NaN,NaN,NaN
 9.3194444E+001, 5.2820661E+002, 5.1163220E+002, 3.3521244E+000, 1.4497972E+002, 2.0435567E+002, 1.1591343E+000, 1.8140068E-001, 1.5234117E-002, 2.5312127E-004, 4.3569530E-005, 2.4595028E-002, 2.2499668E-004, 7.7816411E-001, 2.5972479E-004, 3.7123234E-005,NaN,NaN,NaN,NaN
 9.4401515E+001, 5.2307808E+002, 5.0716111E+002, 3.3406852E+000, 1.4112727E+002, 1.9924388E+002, 1.1488780E+000, 1.8201837E-001, 1.4913260E-002, 2.2657018E-004, 3.8569663E-005, 2.4144751E-002, 2.0139572E-004, 7.7838156E-001, 2.3223973E-004, 3.3194713E-005,NaN,NaN,NaN,NaN
 9.5608586E+001, 5.1820674E+002, 5.0287969E+002, 3.3310337E+000, 1.3731908E+002, 1.9436293E+002, 1.1376798E+000, 1.8259025E-001, 1.4614710E-002, 2.0385061E-004, 3.4354721E-005, 2.3727526E-002, 1.8120055E-004, 7.7858016E-001, 2.0890782E-004, 2.9859814E-005,NaN,NaN,NaN,NaN
 9.6815657E+001, 5.1370403E+002, 4.9881862E+002, 3.3221679E+000, 1.3371393E+002, 1.8995816E+002, 1.1256283E+000, 1.8312800E-001, 1.4331603E-002, 1.8537232E-004, 3.1583362E-005, 2.3334574E-002, 1.6477540E-004, 7.7876230E-001, 1.8990357E-004, 2.7143481E-005,NaN,NaN,NaN,NaN
 9.8022727E+001, 5.0502442E+002, 4.9084452E+002, 3.3036072E+000, 1.2736280E+002, 1.8202221E+002, 1.1027464E+000, 1.8416064E-001, 1.3782240E-002, 1.5702593E-004, 2.7923880E-005, 2.2578663E-002, 1.3957860E-004, 7.7910158E-001, 1.6090523E-004, 2.2998662E-005,NaN,NaN,NaN,NaN
 9.9229798E+001, 5.0058367E+002, 4.8678587E+002, 3.2916732E+000, 1.2435831E+002, 1.7806216E+002, 1.0947334E+000, 1.8466821E-001, 1.3507239E-002, 1.4943671E-004, 2.6703896E-005, 2.2206074E-002, 1.3283264E-004, 7.7925969E-001, 1.5333707E-004, 2.1916922E-005,NaN,NaN,NaN,NaN
 1.0043687E+002, 4.9624689E+002, 4.8292505E+002, 3.2775842E+000, 1.2150391E+002, 1.7407423E+002, 1.0881309E+000, 1.8516219E-001, 1.3239362E-002, 1.4226885E-004, 2.6118854E-005, 2.1843331E-002, 1.2646120E-004, 7.7941285E-001, 1.4617089E-004, 2.0892639E-005,NaN,NaN,NaN,NaN
 1.0164394E+002, 4.9199747E+002, 4.7923061E+002, 3.2627484E+000, 1.1868595E+002, 1.7006374E+002, 1.0810723E+000, 1.8563111E-001, 1.2986497E-002, 1.3374399E-004, 2.4745057E-005, 2.1499374E-002, 1.1888354E-004, 7.7956106E-001, 1.3746588E-004, 1.9648406E-005,NaN,NaN,NaN,NaN
 1.0285101E+002, 4.8775675E+002, 4.7554681E+002, 3.2491621E+000, 1.1600670E+002, 1.6615913E+002, 1.0731345E+000, 1.8611212E-001, 1.2729811E-002, 1.2156089E-004, 2.3061190E-005, 2.1147113E-002, 1.0805412E-004, 7.7971776E-001, 1.2488251E-004, 1.7849827E-005,NaN,NaN,NaN,NaN
 1.0405808E+002, 4.7996877E+002, 4.6875531E+002, 3.2246722E+000, 1.1167058E+002, 1.5936445E+002, 1.0606710E+000, 1.8698840E-001, 1.2263217E-002, 9.8090482E-005, 1.9641486E-005, 2.0505623E-002, 8.7191540E-005, 7.8000514E-001, 1.0071135E-004, 1.4394972E-005,NaN,NaN,NaN,NaN
 1.0526515E+002, 4.7656550E+002, 4.6571517E+002, 3.2145484E+000, 1.0974772E+002, 1.5652667E+002, 1.0572150E+000, 1.8736677E-001, 1.2059129E-002, 9.1288234E-005, 1.8483452E-005, 2.0228083E-002, 8.1145097E-005, 7.8012467E-001, 9.3807839E-005, 1.3408233E-005,NaN,NaN,NaN,NaN
 1.0647222E+002, 4.7334097E+002, 4.6277729E+002, 3.2058735E+000, 1.0788941E+002, 1.5386791E+002, 1.0555594E+000, 1.8772201E-001, 1.1864723E-002, 8.8416808E-005, 1.8067358E-005, 1.9966882E-002, 7.8592718E-005, 7.8023184E-001, 9.0856146E-005, 1.2986338E-005,NaN,NaN,NaN,NaN
 1.0767929E+002, 4.7031141E+002, 4.5999953E+002, 3.1974450E+000, 1.0601140E+002, 1.5125371E+002, 1.0538649E+000, 1.8805924E-001, 1.1678880E-002, 8.7371104E-005, 1.7558293E-005, 1.9718681E-002, 7.7663204E-005, 7.8033148E-001, 8.9784170E-005, 1.2833118E-005,NaN,NaN,NaN,NaN
 1.0888636E+002, 4.6755896E+002, 4.5748819E+002, 3.1868407E+000, 1.0414825E+002, 1.4871917E+002, 1.0525245E+000, 1.8836240E-001, 1.1512189E-002, 8.5964588E-005, 1.7011501E-005, 1.9495647E-002, 7.6412967E-005, 7.8042172E-001, 8.8364814E-005, 1.2630245E-005,NaN,NaN,NaN,NaN
 1.1009343E+002, 4.6263974E+002, 4.5308710E+002, 3.1666013E+000, 1.0065029E+002, 1.4381734E+002, 1.0439039E+000, 1.8890286E-001, 1.1217822E-002, 8.0060038E-005, 1.4477528E-005, 1.9098777E-002, 7.1164478E-005, 7.8058815E-001, 8.2190868E-005, 1.1747785E-005,NaN,NaN,NaN,NaN
 1.1130051E+002, 4.6029621E+002, 4.5097532E+002, 3.1569065E+000, 9.9110382E+001, 1.4158508E+002, 1.0389442E+000, 1.8916943E-001, 1.1074223E-002, 7.5220526E-005, 1.2425066E-005, 1.8903453E-002, 6.6862690E-005, 7.8067332E-001, 7.7083331E-005, 1.1017749E-005,NaN,NaN,NaN,NaN
 1.1250758E+002, 4.5786404E+002, 4.4878177E+002, 3.1473805E+000, 9.7547083E+001, 1.3935061E+002, 1.0355495E+000, 1.8945303E-001, 1.0923367E-002, 6.7620780E-005, 9.9807714E-006, 1.8696047E-002, 6.0107360E-005, 7.8076730E-001, 6.9115591E-005, 9.8788965E-006,NaN,NaN,NaN,NaN
 1.1371465E+002, 4.5551355E+002, 4.4661733E+002, 3.1395854E+000, 9.6091086E+001, 1.3742109E+002, 1.0318629E+000, 1.8973681E-001, 1.0774071E-002, 5.7878200E-005, 7.6095603E-006, 1.8488830E-002, 5.1447289E-005, 7.8086407E-001, 5.8963468E-005, 8.4278233E-006,NaN,NaN,NaN,NaN
 1.1492172E+002, 4.5313916E+002, 4.4443759E+002, 3.1322559E+000, 9.4477605E+001, 1.3534699E+002, 1.0288437E+000, 1.9000583E-001, 1.0632560E-002, 4.8534564E-005, 5.8612001E-006, 1.8292321E-002, 4.3141834E-005, 7.8095558E-001, 4.9283536E-005, 7.0442419E-006,NaN,NaN,NaN,NaN
 1.1612879E+002, 4.4901088E+002, 4.4055741E+002, 3.1184744E+000, 9.2126269E+001, 1.3227373E+002, 1.0215879E+000, 1.9049825E-001, 1.0371760E-002, 3.3548857E-005, 3.8784261E-006, 1.7932121E-002, 2.9821206E-005, 7.8111944E-001, 3.3904922E-005, 4.8461311E-006,NaN,NaN,NaN,NaN
 1.1733586E+002, 4.4687073E+002, 4.3856358E+002, 3.1100828E+000, 9.0969480E+001, 1.3062356E+002, 1.0194501E+000, 1.9074669E-001, 1.0237308E-002, 2.9617343E-005, 3.3581633E-006, 1.7749762E-002, 2.6326527E-005, 7.8119706E-001, 2.9962036E-005, 4.2825626E-006,NaN,NaN,NaN,NaN
 1.1854293E+002, 4.4467744E+002, 4.3654256E+002, 3.1016202E+000, 8.9650346E+001, 1.2872827E+002, 1.0172946E+000, 1.9099655E-001, 1.0100547E-002, 2.7638430E-005, 3.0337316E-006, 1.7566047E-002, 2.4567493E-005, 7.8127241E-001, 2.8041506E-005, 4.0080556E-006,NaN,NaN,NaN,NaN
 1.1975000E+002, 4.4244274E+002, 4.3449965E+002, 3.0933875E+000, 8.8248686E+001, 1.2676631E+002, 1.0147615E+000, 1.9124546E-001, 9.9637465E-003, 2.6379883E-005, 2.6870903E-006, 1.7382915E-002, 2.3448785E-005, 7.8134657E-001, 2.6866661E-005, 3.8401316E-006,NaN,NaN,NaN,NaN
