cm,K,K,m/s,K,K,m/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kg/kg,cm,kW/m2,cm,kW/m2
 3.6250000E+001, 9.5053978E+002, 8.7995046E+002, 3.1226039E+000, 1.6798355E+002, 4.2612077E+002, 1.2281711E+000, 1.3530567E-001, 3.9828763E-002, 5.0203182E-003, 2.7947499E-003, 6.7538599E-002, 3.9557215E-003, 7.4529247E-001, 5.1493368E-003, 1.1599355E-004,NaN,NaN,NaN,NaN
 3.6750000E+001, 9.4364836E+002, 8.7311507E+002, 3.1341674E+000, 1.6765879E+002, 4.2389085E+002, 1.2255781E+000, 1.3631629E-001, 3.9372872E-002, 4.8296913E-003, 2.6456620E-003, 6.6708169E-002, 3.8053154E-003, 7.4606831E-001, 4.9541753E-003, 1.1159166E-004,NaN,NaN,NaN,NaN
 3.7250000E+001, 9.3684096E+002, 8.6623498E+002, 3.1442530E+000, 1.6735323E+002, 4.2188006E+002, 1.2235301E+000, 1.3734453E-001, 3.8906728E-002, 4.6437740E-003, 2.4724936E-003, 6.5866177E-002, 3.6586296E-003, 7.4686376E-001, 4.7650358E-003, 1.0732572E-004,NaN,NaN,NaN,NaN
 3.7750000E+001, 9.3000764E+002, 8.5912254E+002, 3.1528470E+000, 1.6702108E+002, 4.2019188E+002, 1.2216937E+000, 1.3839596E-001, 3.8428619E-002, 4.4480592E-003, 2.3354041E-003, 6.4998483E-002, 3.5042111E-003, 7.4765565E-001, 4.5633454E-003, 1.0277661E-004,NaN,NaN,NaN,NaN
 3.8250000E+001, 9.2308262E+002, 8.5186619E+002, 3.1603129E+000, 1.6690076E+002, 4.1874329E+002, 1.2194425E+000, 1.3947699E-001, 3.7934060E-002, 4.2547222E-003, 2.1793208E-003, 6.4108111E-002, 3.3516731E-003, 7.4847168E-001, 4.3654784E-003, 9.8313860E-005,NaN,NaN,NaN,NaN
 3.8750000E+001, 9.1595903E+002, 8.4442829E+002, 3.1665698E+000, 1.6668076E+002, 4.1718986E+002, 1.2165903E+000, 1.4056788E-001, 3.7431956E-002, 4.0577289E-003, 2.0560833E-003, 6.3203462E-002, 3.1962499E-003, 7.4927355E-001, 4.1624924E-003, 9.3735642E-005,NaN,NaN,NaN,NaN
 3.9250000E+001, 9.0852770E+002, 8.3671945E+002, 3.1715292E+000, 1.6642136E+002, 4.1541402E+002, 1.2137658E+000, 1.4168852E-001, 3.6910619E-002, 3.8672668E-003, 1.9150357E-003, 6.2275212E-002, 3.0459867E-003, 7.5009430E-001, 3.9676042E-003, 8.9340274E-005,NaN,NaN,NaN,NaN
 3.9750000E+001, 9.0111728E+002, 8.2893211E+002, 3.1753386E+000, 1.6595987E+002, 4.1361276E+002, 1.2118285E+000, 1.4279957E-001, 3.6391525E-002, 3.6761405E-003, 1.8047940E-003, 6.1349675E-002, 2.8951988E-003, 7.5089008E-001, 3.7707834E-003, 8.4901289E-005,NaN,NaN,NaN,NaN
 4.0250000E+001, 8.9396168E+002, 8.2140993E+002, 3.1784222E+000, 1.6557903E+002, 4.1196351E+002, 1.2102939E+000, 1.4386350E-001, 3.5897634E-002, 3.4911519E-003, 1.6830854E-003, 6.0466687E-002, 2.7492514E-003, 7.5166541E-001, 3.5808789E-003, 8.0618243E-005,NaN,NaN,NaN,NaN
 4.0750000E+001, 8.8698842E+002, 8.1419949E+002, 3.1810668E+000, 1.6498561E+002, 4.1013933E+002, 1.2090999E+000, 1.4488341E-001, 3.5428653E-002, 3.3020538E-003, 1.5888496E-003, 5.9617646E-002, 2.6000549E-003, 7.5240599E-001, 3.3852248E-003, 7.6205318E-005,NaN,NaN,NaN,NaN
 4.1250000E+001, 8.7976283E+002, 8.0705415E+002, 3.1838847E+000, 1.6469867E+002, 4.0795552E+002, 1.2081201E+000, 1.4591665E-001, 3.4950513E-002, 3.1168416E-003, 1.4862533E-003, 5.8757972E-002, 2.4539279E-003, 7.5315424E-001, 3.1943599E-003, 7.1900524E-005,NaN,NaN,NaN,NaN
 4.1750000E+001, 8.7208031E+002, 7.9969354E+002, 3.1875229E+000, 1.6439259E+002, 4.0524971E+002, 1.2066992E+000, 1.4696822E-001, 3.4452678E-002, 2.9417419E-003, 1.4061919E-003, 5.7876643E-002, 2.3157884E-003, 7.5388435E-001, 3.0136163E-003, 6.7824264E-005,NaN,NaN,NaN,NaN
 4.2250000E+001, 8.6417280E+002, 7.9229211E+002, 3.1920572E+000, 1.6431101E+002, 4.0235828E+002, 1.2042522E+000, 1.4803393E-001, 3.3937414E-002, 2.7824423E-003, 1.3216620E-003, 5.6981602E-002, 2.1901260E-003, 7.5460682E-001, 2.8500420E-003, 6.4135573E-005,NaN,NaN,NaN,NaN
 4.2750000E+001, 8.5640437E+002, 7.8501117E+002, 3.1969758E+000, 1.6393875E+002, 3.9936153E+002, 1.2011054E+000, 1.4905882E-001, 3.3433248E-002, 2.6400030E-003, 1.2569184E-003, 5.6116260E-002, 2.0777722E-003, 7.5527846E-001, 2.7034612E-003, 6.0830333E-005,NaN,NaN,NaN,NaN
 4.3250000E+001, 8.4883415E+002, 7.7799463E+002, 3.2020134E+000, 1.6369423E+002, 3.9635648E+002, 1.1980510E+000, 1.5003224E-001, 3.2950088E-002, 2.5133470E-003, 1.1873696E-003, 5.5294698E-002, 1.9778748E-003, 7.5591253E-001, 2.5738669E-003, 5.7908320E-005,NaN,NaN,NaN,NaN
 4.3750000E+001, 8.4180864E+002, 7.7147591E+002, 3.2071870E+000, 1.6324378E+002, 3.9352464E+002, 1.1951334E+000, 1.5092336E-001, 3.2508460E-002, 2.3951576E-003, 1.1293706E-003, 5.4541843E-002, 1.8846535E-003, 7.5649151E-001, 2.4524409E-003, 5.5170423E-005,NaN,NaN,NaN,NaN
 4.4250000E+001, 8.3502879E+002, 7.6530160E+002, 3.2124391E+000, 1.6306189E+002, 3.9071980E+002, 1.1922968E+000, 1.5177000E-001, 3.2087953E-002, 2.2858131E-003, 1.0670102E-003, 5.3827517E-002, 1.7984108E-003, 7.5704340E-001, 2.3405170E-003, 5.2646849E-005,NaN,NaN,NaN,NaN
 4.4750000E+001, 8.2844826E+002, 7.5931472E+002, 3.2179448E+000, 1.6263219E+002, 3.8787657E+002, 1.1891836E+000, 1.5257695E-001, 3.1685296E-002, 2.1837228E-003, 1.0121117E-003, 5.3145534E-002, 1.7178918E-003, 7.5756397E-001, 2.2358873E-003, 5.0287794E-005,NaN,NaN,NaN,NaN
 4.5250000E+001, 8.2169398E+002, 7.5328617E+002, 3.2235940E+000, 1.6221171E+002, 3.8476909E+002, 1.1856399E+000, 1.5339295E-001, 3.1272933E-002, 2.0884587E-003, 9.5900263E-004, 5.2454358E-002, 1.6427636E-003, 7.5808001E-001, 2.1383830E-003, 4.8089599E-005,NaN,NaN,NaN,NaN
 4.5750000E+001, 8.1469809E+002, 7.4708720E+002, 3.2285620E+000, 1.6159908E+002, 3.8133886E+002, 1.1820008E+000, 1.5421510E-001, 3.0853338E-002, 1.9979179E-003, 9.1191857E-004, 5.1756026E-002, 1.5713659E-003, 7.5858958E-001, 2.0457231E-003, 4.6000773E-005,NaN,NaN,NaN,NaN
 4.6250000E+001, 8.0782940E+002, 7.4092705E+002, 3.2330687E+000, 1.6106330E+002, 3.7814437E+002, 1.1784083E+000, 1.5500810E-001, 3.0442617E-002, 1.9191409E-003, 8.7255170E-004, 5.1080134E-002, 1.5092535E-003, 7.5906758E-001, 1.9650218E-003, 4.4181776E-005,NaN,NaN,NaN,NaN
 4.6750000E+001, 8.0106691E+002, 7.3485756E+002, 3.2374702E+000, 1.6039069E+002, 3.7504069E+002, 1.1749110E+000, 1.5579554E-001, 3.0035633E-002, 1.8399001E-003, 8.3158493E-004, 5.0409477E-002, 1.4467743E-003, 7.5954464E-001, 1.8836428E-003, 4.2347465E-005,NaN,NaN,NaN,NaN
 4.7250000E+001, 7.9456823E+002, 7.2892939E+002, 3.2412559E+000, 1.5976800E+002, 3.7221595E+002, 1.1717154E+000, 1.5654515E-001, 2.9646559E-002, 1.7658255E-003, 7.9916623E-004, 4.9769618E-002, 1.3883702E-003, 7.5999275E-001, 1.8075038E-003, 4.0631313E-005,NaN,NaN,NaN,NaN
 4.7750000E+001, 7.8800931E+002, 7.2291849E+002, 3.2439595E+000, 1.5914332E+002, 3.6938778E+002, 1.1697682E+000, 1.5732023E-001, 2.9244463E-002, 1.6902457E-003, 7.5900534E-004, 4.9109131E-002, 1.3287803E-003, 7.6045956E-001, 1.7302249E-003, 3.8889502E-005,NaN,NaN,NaN,NaN
 4.8250000E+001, 7.8164231E+002, 7.1705343E+002, 3.2458939E+000, 1.5853022E+002, 3.6675954E+002, 1.1682120E+000, 1.5805661E-001, 2.8858393E-002, 1.6249571E-003, 7.2118862E-004, 4.8480652E-002, 1.2773120E-003, 7.6089573E-001, 1.6639499E-003, 3.7395937E-005,NaN,NaN,NaN,NaN
 4.8750000E+001, 7.7501671E+002, 7.1115213E+002, 3.2475264E+000, 1.5785993E+002, 3.6367145E+002, 1.1659569E+000, 1.5884457E-001, 2.8445301E-002, 1.5568586E-003, 6.7169552E-004, 4.7809598E-002, 1.2236305E-003, 7.6136677E-001, 1.5945500E-003, 3.5832001E-005,NaN,NaN,NaN,NaN
 4.9250000E+001, 7.6795570E+002, 7.0496979E+002, 3.2484875E+000, 1.5680035E+002, 3.5990243E+002, 1.1633322E+000, 1.5965868E-001, 2.8017185E-002, 1.4867390E-003, 6.3012386E-004, 4.7114454E-002, 1.1683564E-003, 7.6184657E-001, 1.5225326E-003, 3.4209077E-005,NaN,NaN,NaN,NaN
 4.9750000E+001, 7.6054495E+002, 6.9845443E+002, 3.2485450E+000, 1.5563880E+002, 3.5594556E+002, 1.1606345E+000, 1.6052813E-001, 2.7559784E-002, 1.4115042E-003, 5.8897346E-004, 4.6371497E-002, 1.1090497E-003, 7.6235712E-001, 1.4453609E-003, 3.2469992E-005,NaN,NaN,NaN,NaN
 5.0250000E+001, 7.5308412E+002, 6.9183753E+002, 3.2477261E+000, 1.5450032E+002, 3.5211734E+002, 1.1578470E+000, 1.6136940E-001, 2.7112646E-002, 1.3441141E-003, 5.5929343E-004, 4.5649978E-002, 1.0559341E-003, 7.6283823E-001, 1.3763848E-003, 3.0915809E-005,NaN,NaN,NaN,NaN
 5.0750000E+001, 7.4573719E+002, 6.8530542E+002, 3.2464725E+000, 1.5369976E+002, 3.4859512E+002, 1.1550864E+000, 1.6222310E-001, 2.6658358E-002, 1.2768693E-003, 5.2792692E-004, 4.4917881E-002, 1.0029347E-003, 7.6332607E-001, 1.3076219E-003, 2.9366477E-005,NaN,NaN,NaN,NaN
 5.1250000E+001, 7.3880790E+002, 6.7903703E+002, 3.2449145E+000, 1.5305157E+002, 3.4549331E+002, 1.1525549E+000, 1.6299826E-001, 2.6243577E-002, 1.2185617E-003, 5.0428863E-004, 4.4251846E-002, 9.5698322E-004, 7.6376269E-001, 1.2480073E-003, 2.8023383E-005,NaN,NaN,NaN,NaN
 5.1750000E+001, 7.3223357E+002, 6.7307843E+002, 3.2433333E+000, 1.5270601E+002, 3.4278956E+002, 1.1501177E+000, 1.6377732E-001, 2.5826116E-002, 1.1618031E-003, 4.7612667E-004, 4.3583030E-002, 9.1225511E-004, 7.6420253E-001, 1.1899590E-003, 2.6715652E-005,NaN,NaN,NaN,NaN
 5.2250000E+001, 7.2585505E+002, 6.6730863E+002, 3.2416499E+000, 1.5224675E+002, 3.4010989E+002, 1.1477676E+000, 1.6449582E-001, 2.5440638E-002, 1.1095743E-003, 4.5337897E-004, 4.2965581E-002, 8.7109698E-004, 7.6460584E-001, 1.1363859E-003, 2.5508739E-005,NaN,NaN,NaN,NaN
 5.2750000E+001, 7.1955059E+002, 6.6168100E+002, 3.2395499E+000, 1.5183940E+002, 3.3743660E+002, 1.1459436E+000, 1.6523518E-001, 2.5043750E-002, 1.0569361E-003, 4.2623720E-004, 4.2330760E-002, 8.2961787E-004, 7.6502221E-001, 1.0825246E-003, 2.4295387E-005,NaN,NaN,NaN,NaN
 5.3250000E+001, 7.1313457E+002, 6.5598274E+002, 3.2370258E+000, 1.5120869E+002, 3.3453666E+002, 1.1446309E+000, 1.6592923E-001, 2.4668471E-002, 1.0117284E-003, 4.0179017E-004, 4.1734064E-002, 7.9400078E-004, 7.6540778E-001, 1.0363738E-003, 2.3255921E-005,NaN,NaN,NaN,NaN
 5.3750000E+001, 7.0681435E+002, 6.5046046E+002, 3.2347337E+000, 1.5055578E+002, 3.3161482E+002, 1.1424746E+000, 1.6664245E-001, 2.4285021E-002, 9.6240167E-004, 3.7316372E-004, 4.1121941E-002, 7.5513335E-004, 7.6580955E-001, 9.8595219E-004, 2.2120118E-005,NaN,NaN,NaN,NaN
 5.4250000E+001, 7.0081434E+002, 6.4530454E+002, 3.2331255E+000, 1.4993504E+002, 3.2877715E+002, 1.1392792E+000, 1.6728645E-001, 2.3937865E-002, 9.1911751E-004, 3.4853716E-004, 4.0568826E-002, 7.2102931E-004, 7.6617011E-001, 9.4160647E-004, 2.1121235E-005,NaN,NaN,NaN,NaN
 5.4750000E+001, 6.9452017E+002, 6.4007668E+002, 3.2315189E+000, 1.4894604E+002, 3.2522210E+002, 1.1355423E+000, 1.6793166E-001, 2.3593560E-002, 8.7010598E-004, 3.2358046E-004, 4.0015501E-002, 6.8240311E-004, 7.6653769E-001, 8.9128726E-004, 1.9987533E-005,NaN,NaN,NaN,NaN
 5.5250000E+001, 6.8905972E+002, 6.3554004E+002, 3.2309512E+000, 1.4813353E+002, 3.2218636E+002, 1.1324444E+000, 1.6850928E-001, 2.3282307E-002, 8.3023219E-004, 3.0580164E-004, 3.9518739E-002, 6.5098446E-004, 7.6685926E-001, 8.5043260E-004, 1.9067242E-005,NaN,NaN,NaN,NaN
 5.5750000E+001, 6.8368821E+002, 6.3108367E+002, 3.2307020E+000, 1.4716019E+002, 3.1909209E+002, 1.1300296E+000, 1.6907916E-001, 2.2976227E-002, 7.8941086E-004, 2.8748004E-004, 3.9028977E-002, 6.1881676E-004, 7.6717867E-001, 8.0870640E-004, 1.8127256E-005,NaN,NaN,NaN,NaN
 5.6250000E+001, 6.7859008E+002, 6.2675555E+002, 3.2294723E+000, 1.4607982E+002, 3.1619256E+002, 1.1281091E+000, 1.6960475E-001, 2.2691853E-002, 7.5435628E-004, 2.7460544E-004, 3.8576174E-002, 5.9119751E-004, 7.6746765E-001, 7.7275083E-004, 1.7317378E-005,NaN,NaN,NaN,NaN
 5.6750000E+001, 6.7346530E+002, 6.2237321E+002, 3.2279220E+000, 1.4486859E+002, 3.1316040E+002, 1.1264632E+000, 1.7015697E-001, 2.2392577E-002, 7.1842695E-004, 2.6055352E-004, 3.8100398E-002, 5.6289059E-004, 7.6777066E-001, 7.3590063E-004, 1.6487394E-005,NaN,NaN,NaN,NaN
 5.7250000E+001, 6.6834300E+002, 6.1791272E+002, 3.2260718E+000, 1.4347695E+002, 3.1018489E+002, 1.1246432E+000, 1.7068781E-001, 2.2103003E-002, 6.8613354E-004, 2.5118474E-004, 3.7641958E-002, 5.3745223E-004, 7.6805663E-001, 7.0261193E-004, 1.5737730E-005,NaN,NaN,NaN,NaN
 5.7750000E+001, 6.6316385E+002, 6.1344501E+002, 3.2239586E+000, 1.4218038E+002, 3.0716019E+002, 1.1223850E+000, 1.7125182E-001, 2.1795919E-002, 6.5135531E-004, 2.3882447E-004, 3.7155392E-002, 5.1005559E-004, 7.6836263E-001, 6.6688991E-004, 1.4933250E-005,NaN,NaN,NaN,NaN
 5.8250000E+001, 6.5792788E+002, 6.0897487E+002, 3.2215496E+000, 1.4067585E+002, 3.0388168E+002, 1.1197800E+000, 1.7179318E-001, 2.1499781E-002, 6.1986697E-004, 2.2872955E-004, 3.6687765E-002, 4.8525410E-004, 7.6865307E-001, 6.3448982E-004, 1.4203678E-005,NaN,NaN,NaN,NaN
 5.8750000E+001, 6.5280752E+002, 6.0468048E+002, 3.2187788E+000, 1.3927128E+002, 3.0052932E+002, 1.1172547E+000, 1.7235461E-001, 2.1191667E-002, 5.8961273E-004, 2.1442203E-004, 3.6203202E-002, 4.6142923E-004, 7.6895430E-001, 6.0359075E-004, 1.3508049E-005,NaN,NaN,NaN,NaN
 5.9250000E+001, 6.4770911E+002, 6.0045957E+002, 3.2156361E+000, 1.3784321E+002, 2.9710263E+002, 1.1152027E+000, 1.7287357E-001, 2.0904210E-002, 5.6586279E-004, 2.0166962E-004, 3.5754620E-002, 4.4273530E-004, 7.6922782E-001, 5.7925207E-004, 1.2960357E-005,NaN,NaN,NaN,NaN
 5.9750000E+001, 6.4277764E+002, 5.9636506E+002, 3.2120286E+000, 1.3660311E+002, 2.9387084E+002, 1.1136400E+000, 1.7340192E-001, 2.0612213E-002, 5.4075240E-004, 1.8795347E-004, 3.5298185E-002, 4.2296822E-004, 7.6950781E-001, 5.5364185E-004, 1.2383997E-005,NaN,NaN,NaN,NaN
 6.0250000E+001, 6.3776790E+002, 5.9224740E+002, 3.2085101E+000, 1.3536853E+002, 2.9049726E+002, 1.1117237E+000, 1.7390956E-001, 2.0327340E-002, 5.2244047E-004, 1.8088554E-004, 3.4857695E-002, 4.0856696E-004, 7.6976627E-001, 5.3492517E-004, 1.1963169E-005,NaN,NaN,NaN,NaN
 6.0750000E+001, 6.3289181E+002, 5.8823884E+002, 3.2058866E+000, 1.3419143E+002, 2.8720626E+002, 1.1088099E+000, 1.7441741E-001, 2.0043577E-002, 5.0189498E-004, 1.7498639E-004, 3.4417117E-002, 3.9240214E-004, 7.7002646E-001, 5.1409180E-004, 1.1494569E-005,NaN,NaN,NaN,NaN
 6.1250000E+001, 6.2810253E+002, 5.8432254E+002, 3.2041541E+000, 1.3291762E+002, 2.8378976E+002, 1.1055348E+000, 1.7488924E-001, 1.9774823E-002, 4.9011939E-004, 1.7457512E-004, 3.4005824E-002, 3.8315800E-004, 7.7025672E-001, 5.0231509E-004, 1.1230275E-005,NaN,NaN,NaN,NaN
 6.1750000E+001, 6.2354551E+002, 5.8058257E+002, 3.2030604E+000, 1.3167466E+002, 2.8055656E+002, 1.1021496E+000, 1.7535209E-001, 1.9514652E-002, 4.7319469E-004, 1.7284560E-004, 3.3603354E-002, 3.6984711E-004, 7.7048936E-001, 4.8517387E-004, 1.0844869E-005,NaN,NaN,NaN,NaN
 6.2250000E+001, 6.1911524E+002, 5.7693981E+002, 3.2020199E+000, 1.3051774E+002, 2.7742328E+002, 1.0989980E+000, 1.7578590E-001, 1.9268050E-002, 4.6131632E-004, 1.7367820E-004, 3.3225119E-002, 3.6051750E-004, 7.7070138E-001, 4.7308022E-004, 1.0573300E-005,NaN,NaN,NaN,NaN
 6.2750000E+001, 6.1491033E+002, 5.7348394E+002, 3.2012997E+000, 1.2934600E+002, 2.7441569E+002, 1.0957251E+000, 1.7621547E-001, 1.9027624E-002, 4.4418162E-004, 1.7076945E-004, 3.2852030E-002, 3.4703697E-004, 7.7091975E-001, 4.5563700E-004, 1.0180968E-005,NaN,NaN,NaN,NaN
 6.3250000E+001, 6.1067971E+002, 5.7005780E+002, 3.2010434E+000, 1.2808051E+002, 2.7122316E+002, 1.0924472E+000, 1.7663849E-001, 1.8789780E-002, 4.2893551E-004, 1.6853944E-004, 3.2484278E-002, 3.3504692E-004, 7.7113259E-001, 4.4009063E-004, 9.8314304E-006,NaN,NaN,NaN,NaN
 6.3750000E+001, 6.0649629E+002, 5.6663909E+002, 3.2008298E+000, 1.2673584E+002, 2.6804934E+002, 1.0899550E+000, 1.7706915E-001, 1.8549187E-002, 4.1168828E-004, 1.6233354E-004, 3.2110867E-002, 3.2147758E-004, 7.7135387E-001, 4.2252157E-004, 9.4362591E-006,NaN,NaN,NaN,NaN
 6.4250000E+001, 6.0222622E+002, 5.6316608E+002, 3.2000728E+000, 1.2555587E+002, 2.6490612E+002, 1.0879470E+000, 1.7749437E-001, 1.8310680E-002, 3.9649498E-004, 1.5476943E-004, 3.1742186E-002, 3.0952936E-004, 7.7157134E-001, 4.0702419E-004, 9.0878274E-006,NaN,NaN,NaN,NaN
 6.4750000E+001, 5.9811821E+002, 5.5976645E+002, 3.1987294E+000, 1.2447448E+002, 2.6201667E+002, 1.0854684E+000, 1.7791272E-001, 1.8077988E-002, 3.7917264E-004, 1.4318080E-004, 3.1380557E-002, 2.9589918E-004, 7.7179075E-001, 3.8915466E-004, 8.6858268E-006,NaN,NaN,NaN,NaN
 6.5250000E+001, 5.9428713E+002, 5.5656506E+002, 3.1966836E+000, 1.2362628E+002, 2.5957023E+002, 1.0824593E+000, 1.7829978E-001, 1.7865251E-002, 3.5935496E-004, 1.3070184E-004, 3.1046839E-002, 2.8029510E-004, 7.7199910E-001, 3.6868837E-004, 8.2251112E-006,NaN,NaN,NaN,NaN
 6.5750000E+001, 5.9060191E+002, 5.5349426E+002, 3.1939407E+000, 1.2275804E+002, 2.5716437E+002, 1.0796805E+000, 1.7867795E-001, 1.7658631E-002, 3.3837142E-004, 1.1653769E-004, 3.0721366E-002, 2.6376943E-004, 7.7220579E-001, 3.4709472E-004, 7.7389201E-006,NaN,NaN,NaN,NaN
 6.6250000E+001, 5.8692080E+002, 5.5050488E+002, 3.1907754E+000, 1.2178013E+002, 2.5456547E+002, 1.0772102E+000, 1.7904489E-001, 1.7458724E-002, 3.1703506E-004, 1.0299414E-004, 3.0405661E-002, 2.4696389E-004, 7.7240727E-001, 3.2515188E-004, 7.2448124E-006,NaN,NaN,NaN,NaN
 6.6750000E+001, 5.8314396E+002, 5.4744616E+002, 3.1874077E+000, 1.2070978E+002, 2.5179458E+002, 1.0750196E+000, 1.7942638E-001, 1.7250125E-002, 2.9598395E-004, 8.9489097E-005, 3.0077173E-002, 2.3038526E-004, 7.7261510E-001, 3.0351042E-004, 6.7575554E-006,NaN,NaN,NaN,NaN
 6.7250000E+001, 5.7921388E+002, 5.4425912E+002, 3.1838986E+000, 1.1955288E+002, 2.4881974E+002, 1.0732678E+000, 1.7982410E-001, 1.7031281E-002, 2.7555081E-004, 7.9039735E-005, 2.9733828E-002, 2.1429649E-004, 7.7282762E-001, 2.8242366E-004, 6.2828741E-006,NaN,NaN,NaN,NaN
 6.7750000E+001, 5.7519142E+002, 5.4101581E+002, 3.1808431E+000, 1.1829088E+002, 2.4563600E+002, 1.0710790E+000, 1.8022737E-001, 1.6807434E-002, 2.5764938E-004, 7.0177427E-005, 2.9384970E-002, 2.0020741E-004, 7.7303884E-001, 2.6403022E-004, 5.8690027E-006,NaN,NaN,NaN,NaN
 6.8250000E+001, 5.7114335E+002, 5.3777339E+002, 3.1783546E+000, 1.1689822E+002, 2.4228294E+002, 1.0679691E+000, 1.8062470E-001, 1.6586270E-002, 2.4066512E-004, 6.3217713E-005, 2.9040835E-002, 1.8684188E-004, 7.7324501E-001, 2.4653968E-004, 5.4754934E-006,NaN,NaN,NaN,NaN
 6.8750000E+001, 5.6717271E+002, 5.3458575E+002, 3.1756118E+000, 1.1541786E+002, 2.3893282E+002, 1.0648177E+000, 1.8101505E-001, 1.6368361E-002, 2.2494518E-004, 5.6649290E-005, 2.8702555E-002, 1.7447388E-004, 7.7344633E-001, 2.3042749E-004, 5.1130733E-006,NaN,NaN,NaN,NaN
 6.9250000E+001, 5.6316317E+002, 5.3134138E+002, 3.1717308E+000, 1.1378431E+002, 2.3554443E+002, 1.0624106E+000, 1.8141968E-001, 1.6143581E-002, 2.0674487E-004, 5.0429410E-005, 2.8352058E-002, 1.6014903E-004, 7.7365668E-001, 2.1169664E-004, 4.6915940E-006,NaN,NaN,NaN,NaN
 6.9750000E+001, 5.5928138E+002, 5.2818741E+002, 3.1666300E+000, 1.1213794E+002, 2.3229180E+002, 1.0610199E+000, 1.8181048E-001, 1.5925809E-002, 1.9015727E-004, 4.5012596E-005, 2.8013300E-002, 1.4709600E-004, 7.7385834E-001, 1.9470063E-004, 4.3092275E-006,NaN,NaN,NaN,NaN
 7.0250000E+001, 5.5541400E+002, 5.2503979E+002, 3.1611121E+000, 1.1033250E+002, 2.2894979E+002, 1.0604342E+000, 1.8220531E-001, 1.5706836E-002, 1.7168930E-004, 3.9525328E-005, 2.7671279E-002, 1.3255870E-004, 7.7406397E-001, 1.7570513E-004, 3.8817435E-006,NaN,NaN,NaN,NaN
 7.0750000E+001, 5.5175908E+002, 5.2208322E+002, 3.1563064E+000, 1.0860774E+002, 2.2567621E+002, 1.0596117E+000, 1.8256258E-001, 1.5506649E-002, 1.5811619E-004, 3.5511133E-005, 2.7361181E-002, 1.2188211E-004, 7.7424595E-001, 1.6178754E-004, 3.5687529E-006,NaN,NaN,NaN,NaN
 7.1250000E+001, 5.4816544E+002, 5.1919859E+002, 3.1527164E+000, 1.0688176E+002, 2.2235863E+002, 1.0576331E+000, 1.8291802E-001, 1.5308068E-002, 1.4371909E-004, 3.1289214E-005, 2.7052844E-002, 1.1055468E-004, 7.7442814E-001, 1.4695946E-004, 3.2352064E-006,NaN,NaN,NaN,NaN
 7.1750000E+001, 5.4490387E+002, 5.1654530E+002, 3.1501102E+000, 1.0541319E+002, 2.1947255E+002, 1.0546412E+000, 1.8322766E-001, 1.5133265E-002, 1.3398311E-004, 2.8283284E-005, 2.6783719E-002, 1.0290244E-004, 7.7458332E-001, 1.3692979E-004, 3.0098175E-006,NaN,NaN,NaN,NaN
 7.2250000E+001, 5.4179823E+002, 5.1400253E+002, 3.1480304E+000, 1.0416632E+002, 2.1685471E+002, 1.0510502E+000, 1.8353563E-001, 1.4959697E-002, 1.2386445E-004, 2.5130709E-005, 2.6516143E-002, 9.4947859E-005, 7.7473826E-001, 1.2653482E-004, 2.7761780E-006,NaN,NaN,NaN,NaN
 7.2750000E+001, 5.3885330E+002, 5.1160854E+002, 3.1464166E+000, 1.0294803E+002, 2.1430196E+002, 1.0468281E+000, 1.8380990E-001, 1.4803125E-002, 1.1793244E-004, 2.3149328E-005, 2.6277263E-002, 9.0295211E-005, 7.7487231E-001, 1.2049550E-004, 2.6407422E-006,NaN,NaN,NaN,NaN
 7.3250000E+001, 5.3589980E+002, 5.0923889E+002, 3.1447836E+000, 1.0182674E+002, 2.1170575E+002, 1.0422217E+000, 1.8409001E-001, 1.4643772E-002, 1.1099460E-004, 2.1038922E-005, 2.6033435E-002, 8.4849027E-005, 7.7501024E-001, 1.1346001E-004, 2.4828411E-006,NaN,NaN,NaN,NaN
 7.3750000E+001, 5.3320061E+002, 5.0705643E+002, 3.1425979E+000, 1.0072058E+002, 2.0935979E+002, 1.0376607E+000, 1.8433629E-001, 1.4503202E-002, 1.0567449E-004, 1.9033644E-005, 2.5818975E-002, 8.0676338E-005, 7.7513077E-001, 1.0809463E-004, 2.3625270E-006,NaN,NaN,NaN,NaN
 7.4250000E+001, 5.3059317E+002, 5.0496217E+002, 3.1396017E+000, 9.9614273E+001, 2.0715504E+002, 1.0331864E+000, 1.8458250E-001, 1.4363683E-002, 9.8730540E-005, 1.6960390E-005, 2.5604817E-002, 7.5221461E-005, 7.7525307E-001, 1.0097520E-004, 2.2026227E-006,NaN,NaN,NaN,NaN
 7.4750000E+001, 5.2788054E+002, 5.0278927E+002, 3.1355245E+000, 9.8241724E+001, 2.0476301E+002, 1.0297136E+000, 1.8481051E-001, 1.4234017E-002, 9.3044400E-005, 1.5053098E-005, 2.5406382E-002, 7.0757675E-005, 7.7536552E-001, 9.5128893E-005, 2.0713956E-006,NaN,NaN,NaN,NaN
 7.5250000E+001, 5.2536579E+002, 5.0075994E+002, 3.1318141E+000, 9.7245552E+001, 2.0273319E+002, 1.0266397E+000, 1.8505215E-001, 1.4096423E-002, 8.7173338E-005, 1.3692081E-005, 2.5195941E-002, 6.6149443E-005, 7.7548406E-001, 8.9062631E-005, 1.9352482E-006,NaN,NaN,NaN,NaN
