s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,
 4.401E+01, 3.474E+01, 2.461E+01, 2.649E+01, 4.555E+01, 8.195E+01, 8.456E+01, 8.456E+01, 8.456E+01, 8.456E+01, 8.215E+01, 8.215E+01, 7.837E+01, 7.167E+01, 6.172E+01, 5.025E+01, 2.331E+01, 4.524E+01, 4.998E+01, 4.998E+01, 4.998E+01, 4.998E+01, 5.199E+01, 5.199E+01, 5.111E+01, 4.834E+01, 4.505E+01, 3.891E+01, 2.392E+01, 5.209E+01, 5.521E+01, 5.521E+01, 5.521E+01, 5.521E+01, 5.649E+01, 5.649E+01, 5.509E+01, 4.976E+01, 4.082E+01, 3.483E+01, 2.311E+01, 1.003E+02, 1.042E+02, 1.042E+02, 1.042E+02, 1.042E+02, 1.026E+02, 1.026E+02, 9.959E+01, 9.268E+01, 8.037E+01, 5.962E+01, 2.227E+01, 4.650E-01, 4.650E-01, 3.326E-01, 3.392E-01, 5.954E-01, 5.954E-01, 5.400E-01, 5.225E-01, 0.000E+00
 4.800E+01, 3.733E+01, 2.668E+01, 2.841E+01, 4.930E+01, 8.674E+01, 8.981E+01, 8.981E+01, 8.981E+01, 8.981E+01, 8.947E+01, 8.947E+01, 8.608E+01, 7.872E+01, 6.879E+01, 5.476E+01, 2.330E+01, 5.144E+01, 5.678E+01, 5.678E+01, 5.678E+01, 5.678E+01, 5.921E+01, 5.921E+01, 5.848E+01, 5.555E+01, 5.191E+01, 4.650E+01, 2.839E+01, 5.785E+01, 6.154E+01, 6.154E+01, 6.154E+01, 6.154E+01, 6.208E+01, 6.208E+01, 5.954E+01, 5.456E+01, 4.725E+01, 4.064E+01, 2.748E+01, 1.055E+02, 1.081E+02, 1.081E+02, 1.081E+02, 1.081E+02, 1.077E+02, 1.077E+02, 1.057E+02, 9.946E+01, 8.595E+01, 6.499E+01, 2.290E+01, 2.999E-01, 2.999E-01, 3.149E-01, 2.620E-01, 6.499E-01, 6.499E-01, 6.409E-01, 5.292E-01, 0.000E+00
 5.201E+01, 4.021E+01, 2.865E+01, 3.074E+01, 5.296E+01, 9.364E+01, 9.610E+01, 9.610E+01, 9.610E+01, 9.610E+01, 9.551E+01, 9.551E+01, 9.232E+01, 8.594E+01, 7.696E+01, 6.379E+01, 2.564E+01, 5.649E+01, 6.127E+01, 6.127E+01, 6.127E+01, 6.127E+01, 6.416E+01, 6.416E+01, 6.355E+01, 6.079E+01, 5.726E+01, 5.076E+01, 3.277E+01, 6.328E+01, 6.704E+01, 6.704E+01, 6.704E+01, 6.704E+01, 6.672E+01, 6.672E+01, 6.252E+01, 5.612E+01, 4.923E+01, 4.325E+01, 3.083E+01, 1.098E+02, 1.118E+02, 1.118E+02, 1.118E+02, 1.118E+02, 1.118E+02, 1.118E+02, 1.103E+02, 1.051E+02, 9.249E+01, 7.344E+01, 2.535E+01, 4.991E-01, 4.991E-01, 4.135E-01, 2.763E-01, 5.231E-01, 5.231E-01, 5.297E-01, 4.340E-01, 0.000E+00
 5.600E+01, 4.378E+01, 3.080E+01, 3.322E+01, 5.771E+01, 9.991E+01, 1.024E+02, 1.024E+02, 1.024E+02, 1.024E+02, 1.021E+02, 1.021E+02, 9.927E+01, 9.363E+01, 8.761E+01, 7.713E+01, 2.969E+01, 6.031E+01, 6.535E+01, 6.535E+01, 6.535E+01, 6.535E+01, 6.838E+01, 6.838E+01, 6.822E+01, 6.565E+01, 6.218E+01, 5.541E+01, 3.607E+01, 6.738E+01, 7.116E+01, 7.116E+01, 7.116E+01, 7.116E+01, 7.079E+01, 7.079E+01, 6.586E+01, 5.797E+01, 5.120E+01, 4.545E+01, 3.399E+01, 1.196E+02, 1.229E+02, 1.229E+02, 1.229E+02, 1.229E+02, 1.230E+02, 1.230E+02, 1.203E+02, 1.118E+02, 9.778E+01, 7.965E+01, 3.269E+01, 6.423E-01, 6.423E-01, 4.335E-01, 3.727E-01, 5.128E-01, 5.128E-01, 5.570E-01, 5.666E-01, 0.000E+00
 6.000E+01, 4.770E+01, 3.291E+01, 3.545E+01, 6.364E+01, 1.098E+02, 1.111E+02, 1.111E+02, 1.111E+02, 1.111E+02, 1.111E+02, 1.111E+02, 1.103E+02, 1.065E+02, 1.008E+02, 9.129E+01, 3.442E+01, 6.413E+01, 6.938E+01, 6.938E+01, 6.938E+01, 6.938E+01, 7.252E+01, 7.252E+01, 7.254E+01, 6.945E+01, 6.533E+01, 5.871E+01, 4.079E+01, 7.019E+01, 7.396E+01, 7.396E+01, 7.396E+01, 7.396E+01, 7.552E+01, 7.552E+01, 7.290E+01, 6.682E+01, 5.959E+01, 5.089E+01, 3.715E+01, 1.309E+02, 1.372E+02, 1.372E+02, 1.372E+02, 1.372E+02, 1.379E+02, 1.379E+02, 1.376E+02, 1.277E+02, 1.085E+02, 8.496E+01, 3.706E+01, 4.508E-01, 4.508E-01, 5.139E-01, 5.328E-01, 5.797E-01, 5.797E-01, 6.178E-01, 6.237E-01, 0.000E+00
 6.400E+01, 5.131E+01, 3.513E+01, 3.776E+01, 7.038E+01, 1.180E+02, 1.193E+02, 1.193E+02, 1.193E+02, 1.193E+02, 1.214E+02, 1.214E+02, 1.237E+02, 1.234E+02, 1.195E+02, 1.119E+02, 3.870E+01, 6.787E+01, 7.393E+01, 7.393E+01, 7.393E+01, 7.393E+01, 7.714E+01, 7.714E+01, 7.757E+01, 7.577E+01, 7.183E+01, 6.612E+01, 4.571E+01, 7.267E+01, 7.859E+01, 7.859E+01, 7.859E+01, 7.859E+01, 8.264E+01, 8.264E+01, 8.111E+01, 7.584E+01, 6.788E+01, 5.811E+01, 4.152E+01, 1.428E+02, 1.503E+02, 1.503E+02, 1.503E+02, 1.503E+02, 1.510E+02, 1.510E+02, 1.501E+02, 1.417E+02, 1.241E+02, 9.801E+01, 3.984E+01, 4.507E-01, 4.507E-01, 5.382E-01, 5.557E-01, 4.352E-01, 4.352E-01, 5.240E-01, 5.654E-01, 0.000E+00
 6.800E+01, 5.667E+01, 3.769E+01, 4.042E+01, 7.762E+01, 1.342E+02, 1.401E+02, 1.401E+02, 1.401E+02, 1.401E+02, 1.410E+02, 1.410E+02, 1.361E+02, 1.326E+02, 1.257E+02, 1.160E+02, 4.257E+01, 7.307E+01, 8.010E+01, 8.010E+01, 8.010E+01, 8.010E+01, 8.609E+01, 8.609E+01, 8.752E+01, 8.590E+01, 8.214E+01, 7.612E+01, 4.921E+01, 7.869E+01, 8.471E+01, 8.471E+01, 8.471E+01, 8.471E+01, 8.914E+01, 8.914E+01, 8.879E+01, 8.653E+01, 7.966E+01, 6.579E+01, 4.621E+01, 1.560E+02, 1.634E+02, 1.634E+02, 1.634E+02, 1.634E+02, 1.633E+02, 1.633E+02, 1.631E+02, 1.558E+02, 1.358E+02, 1.104E+02, 4.511E+01, 7.032E-01, 7.032E-01, 4.716E-01, 2.382E-01, 6.294E-01, 6.294E-01, 7.356E-01, 7.021E-01, 0.000E+00
 7.200E+01, 6.227E+01, 4.110E+01, 4.441E+01, 8.567E+01, 1.490E+02, 1.559E+02, 1.559E+02, 1.559E+02, 1.559E+02, 1.563E+02, 1.563E+02, 1.504E+02, 1.458E+02, 1.359E+02, 1.221E+02, 5.022E+01, 8.340E+01, 9.139E+01, 9.139E+01, 9.139E+01, 9.139E+01, 9.663E+01, 9.663E+01, 9.738E+01, 9.550E+01, 9.181E+01, 8.482E+01, 5.471E+01, 8.790E+01, 9.854E+01, 9.854E+01, 9.854E+01, 9.854E+01, 1.014E+02, 1.014E+02, 9.749E+01, 9.307E+01, 8.673E+01, 7.385E+01, 5.160E+01, 1.706E+02, 1.784E+02, 1.784E+02, 1.784E+02, 1.784E+02, 1.795E+02, 1.795E+02, 1.797E+02, 1.761E+02, 1.606E+02, 1.308E+02, 5.127E+01, 4.591E-01, 4.591E-01, 4.922E-01, 4.709E-01, 4.750E-01, 4.750E-01, 5.878E-01, 5.287E-01, 0.000E+00
 7.600E+01, 6.902E+01, 4.390E+01, 5.016E+01, 9.394E+01, 1.622E+02, 1.738E+02, 1.738E+02, 1.738E+02, 1.738E+02, 1.764E+02, 1.764E+02, 1.707E+02, 1.604E+02, 1.463E+02, 1.295E+02, 5.761E+01, 8.727E+01, 9.521E+01, 9.521E+01, 9.521E+01, 9.521E+01, 1.012E+02, 1.012E+02, 1.025E+02, 1.011E+02, 9.900E+01, 9.437E+01, 6.088E+01, 1.054E+02, 1.171E+02, 1.171E+02, 1.171E+02, 1.171E+02, 1.180E+02, 1.180E+02, 1.103E+02, 1.017E+02, 9.241E+01, 7.912E+01, 5.750E+01, 1.872E+02, 1.949E+02, 1.949E+02, 1.949E+02, 1.949E+02, 1.947E+02, 1.947E+02, 1.959E+02, 1.934E+02, 1.734E+02, 1.397E+02, 5.824E+01, 6.182E-01, 6.182E-01, 4.633E-01, 3.224E-01, 6.003E-01, 6.003E-01, 5.668E-01, 5.786E-01, 0.000E+00
 8.000E+01, 7.776E+01, 4.818E+01, 5.559E+01, 1.050E+02, 1.807E+02, 1.991E+02, 1.991E+02, 1.991E+02, 1.991E+02, 2.002E+02, 2.002E+02, 1.949E+02, 1.834E+02, 1.664E+02, 1.480E+02, 6.349E+01, 9.947E+01, 1.087E+02, 1.087E+02, 1.087E+02, 1.087E+02, 1.137E+02, 1.137E+02, 1.145E+02, 1.120E+02, 1.076E+02, 1.019E+02, 7.000E+01, 1.167E+02, 1.254E+02, 1.254E+02, 1.254E+02, 1.254E+02, 1.250E+02, 1.250E+02, 1.174E+02, 1.077E+02, 9.719E+01, 8.477E+01, 6.334E+01, 2.048E+02, 2.171E+02, 2.171E+02, 2.171E+02, 2.171E+02, 2.182E+02, 2.182E+02, 2.199E+02, 2.169E+02, 1.947E+02, 1.546E+02, 6.481E+01, 7.552E-01, 7.552E-01, 6.373E-01, 5.252E-01, 7.448E-01, 7.448E-01, 7.715E-01, 7.144E-01, 0.000E+00
 8.401E+01, 8.694E+01, 5.304E+01, 6.102E+01, 1.153E+02, 2.013E+02, 2.215E+02, 2.215E+02, 2.215E+02, 2.215E+02, 2.269E+02, 2.269E+02, 2.222E+02, 2.132E+02, 1.955E+02, 1.678E+02, 6.757E+01, 1.119E+02, 1.220E+02, 1.220E+02, 1.220E+02, 1.220E+02, 1.275E+02, 1.275E+02, 1.274E+02, 1.250E+02, 1.206E+02, 1.138E+02, 7.868E+01, 1.264E+02, 1.340E+02, 1.340E+02, 1.340E+02, 1.340E+02, 1.356E+02, 1.356E+02, 1.313E+02, 1.207E+02, 1.073E+02, 9.306E+01, 7.058E+01, 2.186E+02, 2.311E+02, 2.311E+02, 2.311E+02, 2.311E+02, 2.335E+02, 2.335E+02, 2.375E+02, 2.366E+02, 2.116E+02, 1.657E+02, 7.210E+01, 8.102E-01, 8.102E-01, 5.857E-01, 5.097E-01, 6.795E-01, 6.795E-01, 7.524E-01, 7.473E-01, 0.000E+00
 8.800E+01, 9.643E+01, 5.788E+01, 6.551E+01, 1.273E+02, 2.152E+02, 2.370E+02, 2.370E+02, 2.370E+02, 2.370E+02, 2.435E+02, 2.435E+02, 2.359E+02, 2.207E+02, 1.966E+02, 1.681E+02, 7.539E+01, 1.196E+02, 1.307E+02, 1.307E+02, 1.307E+02, 1.307E+02, 1.387E+02, 1.387E+02, 1.401E+02, 1.372E+02, 1.323E+02, 1.247E+02, 8.628E+01, 1.290E+02, 1.368E+02, 1.368E+02, 1.368E+02, 1.368E+02, 1.432E+02, 1.432E+02, 1.416E+02, 1.325E+02, 1.187E+02, 1.028E+02, 7.891E+01, 2.423E+02, 2.516E+02, 2.516E+02, 2.516E+02, 2.516E+02, 2.517E+02, 2.517E+02, 2.521E+02, 2.501E+02, 2.289E+02, 1.770E+02, 7.696E+01, 7.295E-01, 7.295E-01, 6.898E-01, 5.925E-01, 6.434E-01, 6.434E-01, 8.171E-01, 8.244E-01, 0.000E+00
 9.200E+01, 1.080E+02, 6.300E+01, 7.131E+01, 1.375E+02, 2.243E+02, 2.549E+02, 2.549E+02, 2.549E+02, 2.549E+02, 2.629E+02, 2.629E+02, 2.544E+02, 2.407E+02, 2.171E+02, 1.860E+02, 8.451E+01, 1.301E+02, 1.404E+02, 1.404E+02, 1.404E+02, 1.404E+02, 1.474E+02, 1.474E+02, 1.471E+02, 1.440E+02, 1.404E+02, 1.354E+02, 9.530E+01, 1.393E+02, 1.487E+02, 1.487E+02, 1.487E+02, 1.487E+02, 1.536E+02, 1.536E+02, 1.496E+02, 1.383E+02, 1.229E+02, 1.094E+02, 8.549E+01, 2.466E+02, 2.579E+02, 2.579E+02, 2.579E+02, 2.579E+02, 2.625E+02, 2.625E+02, 2.639E+02, 2.601E+02, 2.430E+02, 1.934E+02, 8.491E+01, 9.283E-01, 9.283E-01, 7.213E-01, 6.868E-01, 7.696E-01, 7.696E-01, 7.620E-01, 7.215E-01, 0.000E+00
 9.600E+01, 1.227E+02, 6.928E+01, 7.798E+01, 1.457E+02, 2.627E+02, 2.914E+02, 2.914E+02, 2.914E+02, 2.914E+02, 2.941E+02, 2.941E+02, 2.867E+02, 2.680E+02, 2.365E+02, 1.956E+02, 9.162E+01, 1.402E+02, 1.515E+02, 1.515E+02, 1.515E+02, 1.515E+02, 1.570E+02, 1.570E+02, 1.544E+02, 1.505E+02, 1.465E+02, 1.417E+02, 1.010E+02, 1.497E+02, 1.622E+02, 1.622E+02, 1.622E+02, 1.622E+02, 1.665E+02, 1.665E+02, 1.620E+02, 1.531E+02, 1.395E+02, 1.224E+02, 9.235E+01, 2.481E+02, 2.606E+02, 2.606E+02, 2.606E+02, 2.606E+02, 2.681E+02, 2.681E+02, 2.720E+02, 2.708E+02, 2.615E+02, 2.281E+02, 9.573E+01, 1.389E+00, 1.389E+00, 9.333E-01, 9.017E-01, 8.855E-01, 8.855E-01, 7.711E-01, 6.362E-01, 0.000E+00
 1.000E+02, 1.393E+02, 7.549E+01, 8.405E+01, 1.558E+02, 2.901E+02, 3.137E+02, 3.137E+02, 3.137E+02, 3.137E+02, 3.038E+02, 3.038E+02, 2.912E+02, 2.664E+02, 2.271E+02, 1.906E+02, 1.037E+02, 1.481E+02, 1.597E+02, 1.597E+02, 1.597E+02, 1.597E+02, 1.655E+02, 1.655E+02, 1.624E+02, 1.575E+02, 1.535E+02, 1.491E+02, 1.089E+02, 1.572E+02, 1.693E+02, 1.693E+02, 1.693E+02, 1.693E+02, 1.747E+02, 1.747E+02, 1.708E+02, 1.608E+02, 1.442E+02, 1.260E+02, 9.933E+01, 2.605E+02, 2.726E+02, 2.726E+02, 2.726E+02, 2.726E+02, 2.781E+02, 2.781E+02, 2.801E+02, 2.738E+02, 2.630E+02, 2.392E+02, 1.044E+02, 1.208E+00, 1.208E+00, 8.088E-01, 6.067E-01, 8.170E-01, 8.170E-01, 7.977E-01, 7.462E-01, 0.000E+00
