s,C,C,kg/m2
 1.6760000E+003, 2.9904000E+002, 2.9878579E+002, 3.9510735E-003
 1.6800000E+003, 2.9976000E+002, 2.9950512E+002, 3.9329979E-003
 1.6850000E+003, 3.0048000E+002, 3.0022575E+002, 3.9143740E-003
 1.6900000E+003, 3.0128000E+002, 3.0102512E+002, 3.8931523E-003
 1.6950000E+003, 3.0220800E+002, 3.0191829E+002, 3.8714287E-003
 1.7000000E+003, 3.0304000E+002, 3.0278650E+002, 3.8491004E-003
 1.7040000E+003, 3.0376000E+002, 3.0350581E+002, 3.8288282E-003
 1.7090000E+003, 3.0448000E+002, 3.0422643E+002, 3.8085654E-003
 1.7140000E+003, 3.0528000E+002, 3.0502585E+002, 3.7862308E-003
 1.7190000E+003, 3.0620800E+002, 3.0591908E+002, 3.7642430E-003
 1.7240000E+003, 3.0704000E+002, 3.0678727E+002, 3.7425998E-003
 1.7280000E+003, 3.0776000E+002, 3.0750648E+002, 3.7238015E-003
 1.7330000E+003, 3.0848000E+002, 3.0822702E+002, 3.7059008E-003
 1.7380000E+003, 3.0928000E+002, 3.0902658E+002, 3.6871870E-003
 1.7430000E+003, 3.1020800E+002, 3.0991974E+002, 3.6698745E-003
 1.7480000E+003, 3.1104000E+002, 3.1078800E+002, 3.6539680E-003
 1.7520000E+003, 3.1176000E+002, 3.1150706E+002, 3.6410995E-003
 1.7570000E+003, 3.1248000E+002, 3.1222745E+002, 3.6297627E-003
 1.7620000E+003, 3.1328000E+002, 3.1302722E+002, 3.6188774E-003
 1.7670000E+003, 3.1420800E+002, 3.1392021E+002, 3.6097710E-003
 1.7720000E+003, 3.1504000E+002, 3.1478859E+002, 3.6022904E-003
 1.7760000E+003, 3.1576000E+002, 3.1550747E+002, 3.5969043E-003
 1.7810000E+003, 3.1648000E+002, 3.1622774E+002, 3.5927296E-003
 1.7860000E+003, 3.1728000E+002, 3.1702768E+002, 3.5892444E-003
 1.7910000E+003, 3.1820800E+002, 3.1792053E+002, 3.5867752E-003
 1.7960000E+003, 3.1904000E+002, 3.1878899E+002, 3.5850872E-003
 1.8000000E+003, 3.1976000E+002, 3.1950775E+002, 3.5840809E-003
 1.8050000E+003, 3.2048000E+002, 3.2022796E+002, 3.5834400E-003
 1.8100000E+003, 3.2128000E+002, 3.2102799E+002, 3.5829973E-003
 1.8150000E+003, 3.2220800E+002, 3.2192081E+002, 3.5827328E-003
 1.8200000E+003, 3.2304000E+002, 3.2278927E+002, 3.5825643E-003
 1.8240000E+003, 3.2376000E+002, 3.2350800E+002, 3.5824542E-003
 1.8290000E+003, 3.2448000E+002, 3.2422819E+002, 3.5823616E-003
 1.8340000E+003, 3.2528000E+002, 3.2502824E+002, 3.5822644E-003
 1.8390000E+003, 3.2620800E+002, 3.2592110E+002, 3.5821670E-003
 1.8440000E+003, 3.2704000E+002, 3.2678952E+002, 3.5820659E-003
 1.8480000E+003, 3.2776000E+002, 3.2750823E+002, 3.5819722E-003
 1.8530000E+003, 3.2848000E+002, 3.2822843E+002, 3.5818761E-003
 1.8580000E+003, 3.2928000E+002, 3.2902848E+002, 3.5817668E-003
 1.8630000E+003, 3.3020800E+002, 3.2992138E+002, 3.5816547E-003
 1.8680000E+003, 3.3104000E+002, 3.3078975E+002, 3.5815388E-003
 1.8720000E+003, 3.3176000E+002, 3.3150846E+002, 3.5814326E-003
 1.8770000E+003, 3.3248000E+002, 3.3222865E+002, 3.5813249E-003
 1.8820000E+003, 3.3328000E+002, 3.3302871E+002, 3.5812037E-003
 1.8870000E+003, 3.3420800E+002, 3.3392165E+002, 3.5810810E-003
 1.8920000E+003, 3.3504000E+002, 3.3478998E+002, 3.5809557E-003
 1.8960000E+003, 3.3576000E+002, 3.3550868E+002, 3.5808421E-003
 1.9010000E+003, 3.3648000E+002, 3.3622887E+002, 3.5807280E-003
 1.9060000E+003, 3.3728000E+002, 3.3702893E+002, 3.5806010E-003
 1.9110000E+003, 3.3820800E+002, 3.3792192E+002, 3.5804737E-003
 1.9160000E+003, 3.3904000E+002, 3.3879021E+002, 3.5803450E-003
 1.9200000E+003, 3.3976000E+002, 3.3950890E+002, 3.5802294E-003
 1.9250000E+003, 3.4048000E+002, 3.4022909E+002, 3.5801143E-003
 1.9300000E+003, 3.4128000E+002, 3.4102915E+002, 3.5799872E-003
 1.9350000E+003, 3.4220800E+002, 3.4192218E+002, 3.5798608E-003
 1.9400000E+003, 3.4304000E+002, 3.4279042E+002, 3.5797341E-003
 1.9440000E+003, 3.4376000E+002, 3.4350911E+002, 3.5796210E-003
 1.9490000E+003, 3.4448000E+002, 3.4422929E+002, 3.5795091E-003
 1.9540000E+003, 3.4528000E+002, 3.4502936E+002, 3.5793864E-003
 1.9590000E+003, 3.4620800E+002, 3.4592244E+002, 3.5792651E-003
 1.9640000E+003, 3.4704000E+002, 3.4679063E+002, 3.5791442E-003
 1.9680000E+003, 3.4776000E+002, 3.4750931E+002, 3.5790368E-003
 1.9730000E+003, 3.4848000E+002, 3.4822950E+002, 3.5789312E-003
 1.9780000E+003, 3.4928000E+002, 3.4902957E+002, 3.5788157E-003
 1.9830000E+003, 3.5020800E+002, 3.4992269E+002, 3.5787021E-003
 1.9880000E+003, 3.5104000E+002, 3.5079084E+002, 3.5785892E-003
 1.9920000E+003, 3.5176000E+002, 3.5150951E+002, 3.5784894E-003
 1.9970000E+003, 3.5248000E+002, 3.5222969E+002, 3.5783915E-003
 2.0020000E+003, 3.5328000E+002, 3.5302977E+002, 3.5782847E-003
 2.0070000E+003, 3.5420800E+002, 3.5392293E+002, 3.5781801E-003
 2.0120000E+003, 3.5504000E+002, 3.5479104E+002, 3.5780764E-003
 2.0160000E+003, 3.5576000E+002, 3.5550971E+002, 3.5779849E-003
 2.0210000E+003, 3.5648000E+002, 3.5622989E+002, 3.5778953E-003
 2.0260000E+003, 3.5728000E+002, 3.5702997E+002, 3.5777978E-003
 2.0310000E+003, 3.5820800E+002, 3.5792317E+002, 3.5777024E-003
 2.0360000E+003, 3.5904000E+002, 3.5879123E+002, 3.5776081E-003
 2.0400000E+003, 3.5976000E+002, 3.5950990E+002, 3.5775250E-003
 2.0450000E+003, 3.6048000E+002, 3.6023007E+002, 3.5774437E-003
 2.0500000E+003, 3.6128000E+002, 3.6103016E+002, 3.5773554E-003
 2.0550000E+003, 3.6220800E+002, 3.6192340E+002, 3.5772690E-003
 2.0600000E+003, 3.6304000E+002, 3.6279142E+002, 3.5771838E-003
 2.0640000E+003, 3.6376000E+002, 3.6351008E+002, 3.5771087E-003
 2.0690000E+003, 3.6448000E+002, 3.6423025E+002, 3.5770353E-003
 2.0740000E+003, 3.6528000E+002, 3.6503035E+002, 3.5769557E-003
 2.0790000E+003, 3.6620800E+002, 3.6592363E+002, 3.5768779E-003
 2.0840000E+003, 3.6704000E+002, 3.6679160E+002, 3.5768011E-003
 2.0880000E+003, 3.6776000E+002, 3.6751026E+002, 3.5767335E-003
 2.0930000E+003, 3.6848000E+002, 3.6823043E+002, 3.5766675E-003
 2.0980000E+003, 3.6928000E+002, 3.6903053E+002, 3.5765959E-003
 2.1030000E+003, 3.7020800E+002, 3.6992385E+002, 3.5765259E-003
 2.1080000E+003, 3.7104000E+002, 3.7079178E+002, 3.5764569E-003
 2.1120000E+003, 3.7176000E+002, 3.7151044E+002, 3.5763962E-003
 2.1170000E+003, 3.7248000E+002, 3.7223060E+002, 3.5763369E-003
 2.1220000E+003, 3.7328000E+002, 3.7303071E+002, 3.5762725E-003
 2.1270000E+003, 3.7420800E+002, 3.7392406E+002, 3.5762097E-003
 2.1320000E+003, 3.7504000E+002, 3.7479196E+002, 3.5761477E-003
 2.1360000E+003, 3.7576000E+002, 3.7551061E+002, 3.5760932E-003
 2.1410000E+003, 3.7648000E+002, 3.7623077E+002, 3.5760399E-003
 2.1460000E+003, 3.7728000E+002, 3.7703089E+002, 3.5759822E-003
 2.1510000E+003, 3.7820800E+002, 3.7792427E+002, 3.5759258E-003
 2.1560000E+003, 3.7904000E+002, 3.7879213E+002, 3.5758701E-003
 2.1600000E+003, 3.7976000E+002, 3.7951078E+002, 3.5758212E-003
 2.1650000E+003, 3.8048000E+002, 3.8023093E+002, 3.5757734E-003
 2.1700000E+003, 3.8128000E+002, 3.8103106E+002, 3.5757215E-003
 2.1750000E+003, 3.8220800E+002, 3.8192447E+002, 3.5756709E-003
 2.1800000E+003, 3.8304000E+002, 3.8279229E+002, 3.5756209E-003
 2.1840000E+003, 3.8376000E+002, 3.8351095E+002, 3.5755769E-003
 2.1890000E+003, 3.8448000E+002, 3.8423109E+002, 3.5755340E-003
 2.1940000E+003, 3.8528000E+002, 3.8503122E+002, 3.5754874E-003
 2.1990000E+003, 3.8620800E+002, 3.8592467E+002, 3.5754419E-003
 2.2040000E+003, 3.8704000E+002, 3.8679245E+002, 3.5753970E-003
 2.2080000E+003, 3.8776000E+002, 3.8751111E+002, 3.5753575E-003
 2.2130000E+003, 3.8848000E+002, 3.8823125E+002, 3.5753189E-003
 2.2180000E+003, 3.8928000E+002, 3.8903138E+002, 3.5752770E-003
 2.2230000E+003, 3.9020800E+002, 3.8992487E+002, 3.5752361E-003
 2.2280000E+003, 3.9104000E+002, 3.9079261E+002, 3.5751958E-003
 2.2320000E+003, 3.9176000E+002, 3.9151126E+002, 3.5751602E-003
 2.2370000E+003, 3.9248000E+002, 3.9223140E+002, 3.5751255E-003
 2.2420000E+003, 3.9328000E+002, 3.9303154E+002, 3.5750878E-003
 2.2470000E+003, 3.9420800E+002, 3.9392506E+002, 3.5750510E-003
 2.2520000E+003, 3.9504000E+002, 3.9479276E+002, 3.5750147E-003
 2.2560000E+003, 3.9576000E+002, 3.9551141E+002, 3.5749827E-003
 2.2610000E+003, 3.9648000E+002, 3.9623155E+002, 3.5749514E-003
 2.2660000E+003, 3.9728000E+002, 3.9703170E+002, 3.5749175E-003
 2.2710000E+003, 3.9820800E+002, 3.9792525E+002, 3.5748843E-003
 2.2760000E+003, 3.9904000E+002, 3.9879291E+002, 3.5748516E-003
 2.2800000E+003, 3.9976000E+002, 3.9951156E+002, 3.5748228E-003
 2.2850000E+003, 4.0048000E+002, 4.0023169E+002, 3.5747946E-003
 2.2900000E+003, 4.0128000E+002, 4.0103185E+002, 3.5747640E-003
 2.2950000E+003, 4.0220800E+002, 4.0192543E+002, 3.5747341E-003
 2.3000000E+003, 4.0304000E+002, 4.0279305E+002, 3.5747046E-003
 2.3040000E+003, 4.0376000E+002, 4.0351171E+002, 3.5746786E-003
 2.3090000E+003, 4.0448000E+002, 4.0423183E+002, 3.5746531E-003
 2.3140000E+003, 4.0528000E+002, 4.0503199E+002, 3.5746255E-003
 2.3190000E+003, 4.0620800E+002, 4.0592561E+002, 3.5745985E-003
 2.3240000E+003, 4.0704000E+002, 4.0679319E+002, 3.5745719E-003
 2.3280000E+003, 4.0776000E+002, 4.0751185E+002, 3.5745484E-003
 2.3330000E+003, 4.0848000E+002, 4.0823197E+002, 3.5745254E-003
 2.3380000E+003, 4.0928000E+002, 4.0903214E+002, 3.5745005E-003
 2.3430000E+003, 4.1020800E+002, 4.0992578E+002, 3.5744761E-003
 2.3480000E+003, 4.1104000E+002, 4.1079333E+002, 3.5744520E-003
 2.3520000E+003, 4.1176000E+002, 4.1151199E+002, 3.5744307E-003
 2.3570000E+003, 4.1248000E+002, 4.1223210E+002, 3.5744100E-003
 2.3620000E+003, 4.1328000E+002, 4.1303228E+002, 3.5743874E-003
 2.3670000E+003, 4.1420800E+002, 4.1392595E+002, 3.5743653E-003
 2.3720000E+003, 4.1504000E+002, 4.1479346E+002, 3.5743435E-003
 2.3760000E+003, 4.1576000E+002, 4.1551213E+002, 3.5743243E-003
 2.3810000E+003, 4.1648000E+002, 4.1623223E+002, 3.5743055E-003
 2.3860000E+003, 4.1728000E+002, 4.1703242E+002, 3.5742851E-003
 2.3910000E+003, 4.1820800E+002, 4.1792612E+002, 3.5742651E-003
 2.3960000E+003, 4.1904000E+002, 4.1879359E+002, 3.5742454E-003
 2.4000000E+003, 4.1976000E+002, 4.1951226E+002, 3.5742280E-003
 2.4050000E+003, 4.2048000E+002, 4.2023236E+002, 3.5742109E-003
 2.4100000E+003, 4.2128000E+002, 4.2103255E+002, 3.5741924E-003
 2.4150000E+003, 4.2220800E+002, 4.2192628E+002, 3.5741743E-003
 2.4200000E+003, 4.2304000E+002, 4.2279372E+002, 3.5741564E-003
 2.4240000E+003, 4.2376000E+002, 4.2351239E+002, 3.5741406E-003
 2.4290000E+003, 4.2448000E+002, 4.2423248E+002, 3.5741251E-003
 2.4340000E+003, 4.2528000E+002, 4.2503268E+002, 3.5741083E-003
 2.4390000E+003, 4.2620800E+002, 4.2592644E+002, 3.5740919E-003
 2.4440000E+003, 4.2704000E+002, 4.2679384E+002, 3.5740756E-003
 2.4480000E+003, 4.2776000E+002, 4.2751252E+002, 3.5740613E-003
 2.4530000E+003, 4.2848000E+002, 4.2823260E+002, 3.5740473E-003
 2.4580000E+003, 4.2928000E+002, 4.2903281E+002, 3.5740320E-003
 2.4630000E+003, 4.3020800E+002, 4.2992659E+002, 3.5740170E-003
 2.4680000E+003, 4.3104000E+002, 4.3079396E+002, 3.5740023E-003
 2.4720000E+003, 4.3176000E+002, 4.3151264E+002, 3.5739893E-003
 2.4770000E+003, 4.3248000E+002, 4.3223272E+002, 3.5739765E-003
 2.4820000E+003, 4.3328000E+002, 4.3303294E+002, 3.5739626E-003
 2.4870000E+003, 4.3420800E+002, 4.3392674E+002, 3.5739490E-003
 2.4920000E+003, 4.3504000E+002, 4.3479408E+002, 3.5739356E-003
 2.4960000E+003, 4.3576000E+002, 4.3551276E+002, 3.5739237E-003
 2.5010000E+003, 4.3648000E+002, 4.3623283E+002, 3.5739121E-003
 2.5060000E+003, 4.3728000E+002, 4.3703306E+002, 3.5738995E-003
 2.5110000E+003, 4.3820800E+002, 4.3792689E+002, 3.5738871E-003
 2.5160000E+003, 4.3904000E+002, 4.3879420E+002, 3.5738749E-003
 2.5200000E+003, 4.3976000E+002, 4.3951288E+002, 3.5738641E-003
 2.5250000E+003, 4.4048000E+002, 4.4023295E+002, 3.5738535E-003
 2.5300000E+003, 4.4128000E+002, 4.4103318E+002, 3.5738420E-003
 2.5350000E+003, 4.4220800E+002, 4.4192704E+002, 3.5738307E-003
 2.5400000E+003, 4.4304000E+002, 4.4279431E+002, 3.5738196E-003
 2.5440000E+003, 4.4376000E+002, 4.4351300E+002, 3.5738097E-003
 2.5490000E+003, 4.4448000E+002, 4.4423306E+002, 3.5738001E-003
 2.5540000E+003, 4.4528000E+002, 4.4503330E+002, 3.5737896E-003
 2.5590000E+003, 4.4620800E+002, 4.4592718E+002, 3.5737793E-003
 2.5640000E+003, 4.4704000E+002, 4.4679442E+002, 3.5737691E-003
 2.5680000E+003, 4.4776000E+002, 4.4751311E+002, 3.5737601E-003
 2.5730000E+003, 4.4848000E+002, 4.4823317E+002, 3.5737513E-003
 2.5780000E+003, 4.4928000E+002, 4.4903341E+002, 3.5737417E-003
 2.5830000E+003, 4.5020800E+002, 4.4992732E+002, 3.5737323E-003
 2.5880000E+003, 4.5104000E+002, 4.5079453E+002, 3.5737230E-003
 2.5920000E+003, 4.5176000E+002, 4.5151323E+002, 3.5737148E-003
 2.5970000E+003, 4.5248000E+002, 4.5223327E+002, 3.5737067E-003
 2.6020000E+003, 4.5328000E+002, 4.5303353E+002, 3.5736980E-003
 2.6070000E+003, 4.5420800E+002, 4.5392745E+002, 3.5736894E-003
 2.6120000E+003, 4.5504000E+002, 4.5479463E+002, 3.5736809E-003
 2.6160000E+003, 4.5576000E+002, 4.5551333E+002, 3.5736734E-003
 2.6210000E+003, 4.5648000E+002, 4.5623337E+002, 3.5736660E-003
 2.6260000E+003, 4.5728000E+002, 4.5703364E+002, 3.5736580E-003
 2.6310000E+003, 4.5820800E+002, 4.5792759E+002, 3.5736501E-003
 2.6360000E+003, 4.5904000E+002, 4.5879473E+002, 3.5736423E-003
 2.6400000E+003, 4.5976000E+002, 4.5951344E+002, 3.5736354E-003
 2.6450000E+003, 4.6048000E+002, 4.6023347E+002, 3.5736287E-003
 2.6500000E+003, 4.6128000E+002, 4.6103374E+002, 3.5736214E-003
 2.6550000E+003, 4.6220800E+002, 4.6192772E+002, 3.5736141E-003
 2.6600000E+003, 4.6304000E+002, 4.6279483E+002, 3.5736070E-003
 2.6640000E+003, 4.6376000E+002, 4.6351355E+002, 3.5736007E-003
 2.6690000E+003, 4.6448000E+002, 4.6423357E+002, 3.5735945E-003
 2.6740000E+003, 4.6528000E+002, 4.6503385E+002, 3.5735878E-003
 2.6790000E+003, 4.6620800E+002, 4.6592784E+002, 3.5735811E-003
 2.6840000E+003, 4.6704000E+002, 4.6679493E+002, 3.5735746E-003
 2.6880000E+003, 4.6776000E+002, 4.6751365E+002, 3.5735688E-003
 2.6930000E+003, 4.6848000E+002, 4.6823367E+002, 3.5735631E-003
 2.6980000E+003, 4.6928000E+002, 4.6903395E+002, 3.5735569E-003
 2.7030000E+003, 4.7020800E+002, 4.6992797E+002, 3.5735509E-003
 2.7080000E+003, 4.7104000E+002, 4.7079502E+002, 3.5735448E-003
 2.7120000E+003, 4.7176000E+002, 4.7151375E+002, 3.5735395E-003
 2.7170000E+003, 4.7248000E+002, 4.7223376E+002, 3.5735343E-003
 2.7220000E+003, 4.7328000E+002, 4.7303406E+002, 3.5735286E-003
 2.7270000E+003, 4.7420800E+002, 4.7392809E+002, 3.5735230E-003
 2.7320000E+003, 4.7504000E+002, 4.7479512E+002, 3.5735175E-003
 2.7360000E+003, 4.7576000E+002, 4.7551385E+002, 3.5735126E-003
 2.7410000E+003, 4.7648000E+002, 4.7623385E+002, 3.5735078E-003
 2.7460000E+003, 4.7728000E+002, 4.7703416E+002, 3.5735025E-003
 2.7510000E+003, 4.7820800E+002, 4.7792821E+002, 3.5734974E-003
 2.7560000E+003, 4.7904000E+002, 4.7879521E+002, 3.5734923E-003
 2.7600000E+003, 4.7976000E+002, 4.7951394E+002, 3.5734878E-003
 2.7650000E+003, 4.8048000E+002, 4.8023394E+002, 3.5734833E-003
 2.7700000E+003, 4.8128000E+002, 4.8103425E+002, 3.5734785E-003
 2.7750000E+003, 4.8220800E+002, 4.8192833E+002, 3.5734737E-003
 2.7800000E+003, 4.8304000E+002, 4.8279530E+002, 3.5734690E-003
 2.7840000E+003, 4.8376000E+002, 4.8351404E+002, 3.5734648E-003
 2.7890000E+003, 4.8448000E+002, 4.8423403E+002, 3.5734607E-003
 2.7940000E+003, 4.8528000E+002, 4.8503435E+002, 3.5734563E-003
 2.7990000E+003, 4.8620800E+002, 4.8592844E+002, 3.5734519E-003
 2.8040000E+003, 4.8704000E+002, 4.8679538E+002, 3.5734475E-003
 2.8080000E+003, 4.8776000E+002, 4.8751413E+002, 3.5734437E-003
 2.8130000E+003, 4.8848000E+002, 4.8823412E+002, 3.5734399E-003
 2.8180000E+003, 4.8928000E+002, 4.8903444E+002, 3.5734357E-003
 2.8230000E+003, 4.9020800E+002, 4.8992856E+002, 3.5734317E-003
 2.8280000E+003, 4.9104000E+002, 4.9079547E+002, 3.5734276E-003
 2.8320000E+003, 4.9176000E+002, 4.9151422E+002, 3.5734240E-003
 2.8370000E+003, 4.9248000E+002, 4.9223420E+002, 3.5734205E-003
 2.8420000E+003, 4.9328000E+002, 4.9303453E+002, 3.5734167E-003
 2.8470000E+003, 4.9420800E+002, 4.9392867E+002, 3.5734129E-003
 2.8520000E+003, 4.9504000E+002, 4.9479555E+002, 3.5734091E-003
 2.8560000E+003, 4.9576000E+002, 4.9551431E+002, 3.5734058E-003
 2.8610000E+003, 4.9648000E+002, 4.9623429E+002, 3.5734025E-003
 2.8660000E+003, 4.9728000E+002, 4.9703462E+002, 3.5733989E-003
 2.8710000E+003, 4.9820800E+002, 4.9792877E+002, 3.5733954E-003
 2.8760000E+003, 4.9904000E+002, 4.9879563E+002, 3.5733919E-003
 2.8800000E+003, 4.9976000E+002, 4.9951440E+002, 3.5733888E-003
 2.8850000E+003, 5.0048000E+002, 5.0023437E+002, 3.5733858E-003
 2.8900000E+003, 5.0128000E+002, 5.0103471E+002, 3.5733824E-003
 2.8950000E+003, 5.0220800E+002, 5.0192888E+002, 3.5733791E-003
 2.9000000E+003, 5.0304000E+002, 5.0279571E+002, 3.5733758E-003
 2.9040000E+003, 5.0376000E+002, 5.0351448E+002, 3.5733729E-003
 2.9090000E+003, 5.0448000E+002, 5.0423445E+002, 3.5733701E-003
 2.9140000E+003, 5.0528000E+002, 5.0503480E+002, 3.5733669E-003
 2.9190000E+003, 5.0620800E+002, 5.0592898E+002, 3.5733638E-003
 2.9240000E+003, 5.0704000E+002, 5.0679579E+002, 3.5733608E-003
 2.9280000E+003, 5.0776000E+002, 5.0751457E+002, 3.5733580E-003
 2.9330000E+003, 5.0848000E+002, 5.0823452E+002, 3.5733553E-003
 2.9380000E+003, 5.0928000E+002, 5.0903488E+002, 3.5733524E-003
 2.9430000E+003, 5.1020800E+002, 5.0992908E+002, 3.5733495E-003
 2.9480000E+003, 5.1104000E+002, 5.1079586E+002, 3.5733466E-003
 2.9520000E+003, 5.1176000E+002, 5.1151465E+002, 3.5733440E-003
 2.9570000E+003, 5.1248000E+002, 5.1223460E+002, 3.5733414E-003
 2.9620000E+003, 5.1328000E+002, 5.1303497E+002, 3.5733386E-003
 2.9670000E+003, 5.1420800E+002, 5.1392918E+002, 3.5733359E-003
 2.9720000E+003, 5.1504000E+002, 5.1479594E+002, 3.5733331E-003
 2.9760000E+003, 5.1576000E+002, 5.1551473E+002, 3.5733307E-003
 2.9810000E+003, 5.1648000E+002, 5.1623467E+002, 3.5733282E-003
 2.9860000E+003, 5.1728000E+002, 5.1703505E+002, 3.5733256E-003
 2.9910000E+003, 5.1820800E+002, 5.1792928E+002, 3.5733229E-003
 2.9960000E+003, 5.1904000E+002, 5.1879601E+002, 3.5733203E-003
 3.0000000E+003, 5.1976000E+002, 5.1951481E+002, 3.5733180E-003
 3.0050000E+003, 5.2048000E+002, 5.2023475E+002, 3.5733156E-003
 3.0100000E+003, 5.2128000E+002, 5.2103513E+002, 3.5733131E-003
 3.0150000E+003, 5.2220800E+002, 5.2192938E+002, 3.5733105E-003
 3.0200000E+003, 5.2304000E+002, 5.2279608E+002, 3.5733080E-003
 3.0240000E+003, 5.2376000E+002, 5.2351489E+002, 3.5733057E-003
 3.0290000E+003, 5.2448000E+002, 5.2423482E+002, 3.5733035E-003
 3.0340000E+003, 5.2528000E+002, 5.2503521E+002, 3.5733010E-003
 3.0390000E+003, 5.2620800E+002, 5.2592947E+002, 3.5732986E-003
 3.0440000E+003, 5.2704000E+002, 5.2679615E+002, 3.5732961E-003
 3.0480000E+003, 5.2776000E+002, 5.2751496E+002, 3.5732939E-003
 3.0530000E+003, 5.2848000E+002, 5.2823489E+002, 3.5732917E-003
 3.0580000E+003, 5.2928000E+002, 5.2903528E+002, 3.5732893E-003
 3.0630000E+003, 5.3020800E+002, 5.2992956E+002, 3.5732869E-003
 3.0680000E+003, 5.3104000E+002, 5.3079622E+002, 3.5732845E-003
 3.0720000E+003, 5.3176000E+002, 5.3151504E+002, 3.5732823E-003
 3.0770000E+003, 5.3248000E+002, 5.3223496E+002, 3.5732801E-003
 3.0820000E+003, 5.3328000E+002, 5.3303536E+002, 3.5732777E-003
 3.0870000E+003, 5.3420800E+002, 5.3392965E+002, 3.5732753E-003
 3.0920000E+003, 5.3504000E+002, 5.3479628E+002, 3.5732730E-003
 3.0960000E+003, 5.3576000E+002, 5.3551511E+002, 3.5732708E-003
 3.1010000E+003, 5.3648000E+002, 5.3623502E+002, 3.5732687E-003
 3.1060000E+003, 5.3728000E+002, 5.3703543E+002, 3.5732663E-003
 3.1110000E+003, 5.3820800E+002, 5.3792974E+002, 3.5732639E-003
 3.1160000E+003, 5.3904000E+002, 5.3879635E+002, 3.5732615E-003
 3.1200000E+003, 5.3976000E+002, 5.3951518E+002, 3.5732593E-003
 3.1250000E+003, 5.4048000E+002, 5.4023509E+002, 3.5732571E-003
 3.1300000E+003, 5.4128000E+002, 5.4103551E+002, 3.5732547E-003
 3.1350000E+003, 5.4220800E+002, 5.4192983E+002, 3.5732523E-003
 3.1400000E+003, 5.4304000E+002, 5.4279641E+002, 3.5732499E-003
 3.1440000E+003, 5.4376000E+002, 5.4351525E+002, 3.5732477E-003
 3.1490000E+003, 5.4448000E+002, 5.4423515E+002, 3.5732454E-003
 3.1540000E+003, 5.4528000E+002, 5.4503558E+002, 3.5732430E-003
 3.1590000E+003, 5.4620800E+002, 5.4592991E+002, 3.5732405E-003
 3.1640000E+003, 5.4704000E+002, 5.4679647E+002, 3.5732380E-003
 3.1680000E+003, 5.4776000E+002, 5.4751532E+002, 3.5732357E-003
 3.1730000E+003, 5.4848000E+002, 5.4823522E+002, 3.5732334E-003
 3.1780000E+003, 5.4928000E+002, 5.4903565E+002, 3.5732309E-003
 3.1830000E+003, 5.5020800E+002, 5.4992999E+002, 3.5732283E-003
 3.1880000E+003, 5.5104000E+002, 5.5079653E+002, 3.5732257E-003
 3.1920000E+003, 5.5176000E+002, 5.5151539E+002, 3.5732233E-003
 3.1970000E+003, 5.5248000E+002, 5.5223528E+002, 3.5732209E-003
 3.2020000E+003, 5.5328000E+002, 5.5303572E+002, 3.5732182E-003
 3.2070000E+003, 5.5420800E+002, 5.5393008E+002, 3.5732155E-003
 3.2120000E+003, 5.5504000E+002, 5.5479659E+002, 3.5732127E-003
 3.2160000E+003, 5.5576000E+002, 5.5551545E+002, 3.5732102E-003
 3.2210000E+003, 5.5648000E+002, 5.5623534E+002, 3.5732077E-003
 3.2260000E+003, 5.5728000E+002, 5.5703578E+002, 3.5732048E-003
 3.2310000E+003, 5.5820800E+002, 5.5793016E+002, 3.5732019E-003
 3.2360000E+003, 5.5904000E+002, 5.5879665E+002, 3.5731990E-003
 3.2400000E+003, 5.5976000E+002, 5.5951552E+002, 3.5731963E-003
 3.2450000E+003, 5.6048000E+002, 5.6023540E+002, 3.5731936E-003
 3.2500000E+003, 5.6128000E+002, 5.6103585E+002, 3.5731905E-003
 3.2550000E+003, 5.6220800E+002, 5.6193023E+002, 3.5731874E-003
 3.2600000E+003, 5.6304000E+002, 5.6279671E+002, 3.5731842E-003
 3.2640000E+003, 5.6376000E+002, 5.6351558E+002, 3.5731813E-003
 3.2690000E+003, 5.6448000E+002, 5.6423546E+002, 3.5731784E-003
 3.2740000E+003, 5.6528000E+002, 5.6503591E+002, 3.5731750E-003
 3.2790000E+003, 5.6620800E+002, 5.6593031E+002, 3.5731716E-003
 3.2840000E+003, 5.6704000E+002, 5.6679676E+002, 3.5731682E-003
 3.2880000E+003, 5.6776000E+002, 5.6751564E+002, 3.5731650E-003
 3.2930000E+003, 5.6848000E+002, 5.6823552E+002, 3.5731618E-003
 3.2980000E+003, 5.6928000E+002, 5.6903598E+002, 3.5731581E-003
 3.3030000E+003, 5.7020800E+002, 5.6993039E+002, 3.5731544E-003
 3.3080000E+003, 5.7104000E+002, 5.7079682E+002, 3.5731506E-003
 3.3120000E+003, 5.7176000E+002, 5.7151571E+002, 3.5731471E-003
 3.3170000E+003, 5.7248000E+002, 5.7223557E+002, 3.5731436E-003
 3.3220000E+003, 5.7328000E+002, 5.7303604E+002, 3.5731396E-003
 3.3270000E+003, 5.7420800E+002, 5.7393046E+002, 3.5731354E-003
 3.3320000E+003, 5.7504000E+002, 5.7479687E+002, 3.5731312E-003
 3.3360000E+003, 5.7576000E+002, 5.7551577E+002, 3.5731274E-003
 3.3410000E+003, 5.7648000E+002, 5.7623563E+002, 3.5731234E-003
 3.3460000E+003, 5.7728000E+002, 5.7703610E+002, 3.5731189E-003
