s,mol/mol,kW/m2,kW/m2,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m
 4.9000801E+001, 1.3795808E-001, 4.5559265E-001, 4.7622035E-001, 2.7502109E+001, 3.4698501E+001, 2.8574638E+001, 2.6239171E+001, 2.4182110E+001, 2.1391685E+001, 2.0149698E+001, 1.8105071E+001, 1.4948606E+001, 1.5072044E+001, 1.4663490E+001, 1.4228378E+001, 1.3531638E+001, 1.2947813E+001, 1.3230794E+001, 1.3914421E+001, 1.3677131E+001, 1.3338500E+001, 1.2970990E+001, 1.3347845E+001, 1.3405842E+001, 1.3593954E+001, 1.3761912E+001, 1.3590770E+001, 1.3271871E+001, 1.3050481E+001, 1.2513008E+001, 1.1774897E+001, 1.1691306E+001, 1.1379301E+001, 1.1343359E+001, 1.0455669E+001, 9.2601210E+000, 8.7452163E+000, 7.9427958E+000, 6.7863442E+000, 6.3802613E+000, 5.4974515E+000, 4.8179894E+000, 4.5952960E+000, 4.0801810E+000, 3.7292256E+000, 2.9680929E+000, 2.3247924E+000, 2.0589396E+000, 1.4898255E+000, 1.0657716E+000, 8.8502672E-001, 5.5919824E-001, 3.5169570E-001
 5.0000020E+001, 1.3634601E-001, 4.1800391E-001, 4.2970374E-001, 2.5699855E+001, 3.5161556E+001, 2.5719600E+001, 2.3050175E+001, 1.9662360E+001, 1.7760046E+001, 1.7021494E+001, 1.5943577E+001, 1.3661479E+001, 1.3642812E+001, 1.3201771E+001, 1.3400548E+001, 1.4556075E+001, 1.4889080E+001, 1.4982835E+001, 1.4091709E+001, 1.4262465E+001, 1.4024666E+001, 1.3830345E+001, 1.3883436E+001, 1.3992790E+001, 1.3415709E+001, 1.2885934E+001, 1.2191526E+001, 1.1759081E+001, 1.1685353E+001, 1.1324023E+001, 1.0971788E+001, 1.0807947E+001, 1.0373179E+001, 9.8923130E+000, 8.8647789E+000, 7.4460704E+000, 6.7539662E+000, 5.7684286E+000, 4.8534656E+000, 4.6319439E+000, 4.2867379E+000, 3.7203687E+000, 3.4512337E+000, 2.7574910E+000, 2.4030651E+000, 1.5643104E+000, 9.9141752E-001, 7.8566197E-001, 4.9730749E-001, 3.4414172E-001, 3.0917208E-001, 2.5483244E-001, 1.9874491E-001
 5.1001364E+001, 1.3477047E-001, 3.8332454E-001, 3.9975116E-001, 2.8508149E+001, 3.2670651E+001, 2.5382292E+001, 2.3169058E+001, 2.0673091E+001, 1.9575554E+001, 1.8976472E+001, 1.9068498E+001, 1.6256806E+001, 1.6117629E+001, 1.6322053E+001, 1.5753633E+001, 1.4966553E+001, 1.4365779E+001, 1.4230325E+001, 1.3818279E+001, 1.3602407E+001, 1.3605468E+001, 1.3178769E+001, 1.3073567E+001, 1.2894772E+001, 1.3154089E+001, 1.3493095E+001, 1.3823669E+001, 1.3748835E+001, 1.3342877E+001, 1.2955551E+001, 1.2625179E+001, 1.2245818E+001, 1.1376918E+001, 1.0967263E+001, 1.0034046E+001, 9.0305705E+000, 8.2511294E+000, 6.6239575E+000, 5.2396806E+000, 4.6958291E+000, 3.9024459E+000, 3.2221221E+000, 2.9362521E+000, 2.3597963E+000, 2.1584979E+000, 1.8205812E+000, 1.5661063E+000, 1.4546857E+000, 1.1957570E+000, 9.8579306E-001, 9.0230945E-001, 8.2121111E-001, 7.4738139E-001
 5.2001245E+001, 1.3323055E-001, 3.5370064E-001, 3.5900529E-001, 2.8213993E+001, 3.0582115E+001, 2.5536863E+001, 2.2175836E+001, 1.8805277E+001, 1.7840609E+001, 1.7818426E+001, 1.7881185E+001, 1.4608992E+001, 1.4660795E+001, 1.4923510E+001, 1.4819768E+001, 1.5078246E+001, 1.5422164E+001, 1.5482924E+001, 1.6130644E+001, 1.5388772E+001, 1.5221975E+001, 1.4733970E+001, 1.4229503E+001, 1.4340906E+001, 1.3655450E+001, 1.3340699E+001, 1.2838896E+001, 1.2255244E+001, 1.2086155E+001, 1.1476697E+001, 1.0754716E+001, 1.0479801E+001, 9.9474813E+000, 9.7915883E+000, 9.5414815E+000, 9.4164197E+000, 9.2158049E+000, 8.7053623E+000, 8.5709511E+000, 8.3072502E+000, 7.7579070E+000, 6.6743022E+000, 5.8638457E+000, 4.6938471E+000, 4.1938999E+000, 3.1825828E+000, 2.3257914E+000, 1.9296974E+000, 1.3786524E+000, 9.8159941E-001, 8.2230500E-001, 5.5412144E-001, 3.4313065E-001
 5.3001370E+001, 1.3172845E-001, 3.0430035E-001, 3.1613904E-001, 2.2204547E+001, 2.8436127E+001, 2.3857681E+001, 2.1533363E+001, 1.9897064E+001, 1.9028992E+001, 1.8848313E+001, 1.7758574E+001, 1.4659580E+001, 1.4346759E+001, 1.4727071E+001, 1.5253191E+001, 1.4553671E+001, 1.3369945E+001, 1.3035799E+001, 1.3113376E+001, 1.2747874E+001, 1.3268067E+001, 1.3646396E+001, 1.3983278E+001, 1.3996471E+001, 1.3831876E+001, 1.3773063E+001, 1.3288163E+001, 1.2282008E+001, 1.1610297E+001, 1.0699460E+001, 1.0143317E+001, 1.0169168E+001, 9.8762184E+000, 9.7501502E+000, 9.4495956E+000, 8.7469474E+000, 8.3482556E+000, 7.4584045E+000, 6.5755716E+000, 6.2114949E+000, 5.4279920E+000, 4.5852581E+000, 4.2448088E+000, 3.6493431E+000, 3.3890021E+000, 2.8959341E+000, 2.4149242E+000, 2.1095500E+000, 1.6101855E+000, 1.3346723E+000, 1.2048985E+000, 9.7363685E-001, 7.7854035E-001
 5.4000775E+001, 1.3025749E-001, 2.5546122E-001, 2.6862070E-001, 2.4791320E+001, 2.7428428E+001, 2.6980079E+001, 2.3269756E+001, 2.0684491E+001, 1.8953530E+001, 1.8026707E+001, 1.6645977E+001, 1.3108049E+001, 1.2769240E+001, 1.2808694E+001, 1.2578831E+001, 1.2220812E+001, 1.1490774E+001, 1.1291798E+001, 1.0951243E+001, 1.1019242E+001, 1.1407258E+001, 1.1473403E+001, 1.2229985E+001, 1.2594926E+001, 1.3709530E+001, 1.4267823E+001, 1.5297391E+001, 1.6513948E+001, 1.6424382E+001, 1.5579498E+001, 1.4457000E+001, 1.3474439E+001, 1.1968805E+001, 1.1367576E+001, 1.0188154E+001, 8.8668696E+000, 8.1656124E+000, 7.0549129E+000, 6.6127495E+000, 6.3669808E+000, 5.9654977E+000, 5.8337144E+000, 5.6289958E+000, 5.1079387E+000, 4.8682841E+000, 4.1415854E+000, 3.4542619E+000, 3.1656584E+000, 2.5359776E+000, 1.9984538E+000, 1.7535271E+000, 1.3425338E+000, 1.0355614E+000
 5.5001513E+001, 1.2881996E-001, 2.5062798E-001, 2.5818708E-001, 2.2661181E+001, 2.4738595E+001, 2.3725806E+001, 2.2314889E+001, 2.1621910E+001, 2.1345292E+001, 2.1495742E+001, 2.1043380E+001, 1.7519231E+001, 1.7304423E+001, 1.7729692E+001, 1.7651696E+001, 1.6406710E+001, 1.5190377E+001, 1.4686914E+001, 1.3740059E+001, 1.2840611E+001, 1.2494453E+001, 1.1868354E+001, 1.1856532E+001, 1.2143977E+001, 1.1557697E+001, 1.1445787E+001, 1.1244242E+001, 1.1300026E+001, 1.1533523E+001, 1.1370225E+001, 1.1236952E+001, 1.1021644E+001, 1.1412142E+001, 1.1239558E+001, 1.1131223E+001, 1.1064291E+001, 1.0851306E+001, 1.0545713E+001, 9.3891497E+000, 8.9566867E+000, 7.8635580E+000, 6.7394444E+000, 6.2782271E+000, 5.5737799E+000, 5.2972937E+000, 4.7006733E+000, 3.9447011E+000, 3.5433572E+000, 2.8611605E+000, 2.4029516E+000, 2.1978097E+000, 1.7117962E+000, 1.2849351E+000
 5.6000995E+001, 1.2741289E-001, 1.8760821E-001, 1.9491597E-001, 1.7116180E+001, 2.3543542E+001, 2.2001000E+001, 1.9755587E+001, 1.7647045E+001, 1.6666933E+001, 1.6420817E+001, 1.5410531E+001, 1.1893748E+001, 1.1491406E+001, 1.0977448E+001, 1.0974528E+001, 1.0758932E+001, 1.0530612E+001, 1.0678803E+001, 1.0353446E+001, 1.0701281E+001, 1.1006002E+001, 1.1540704E+001, 1.2439617E+001, 1.2533729E+001, 1.3558132E+001, 1.3589082E+001, 1.3673230E+001, 1.3596104E+001, 1.3749369E+001, 1.3782372E+001, 1.3918527E+001, 1.4032549E+001, 1.3859338E+001, 1.4002473E+001, 1.3367636E+001, 1.2061264E+001, 1.1269138E+001, 9.5531121E+000, 8.0899399E+000, 7.0899335E+000, 5.7849051E+000, 5.2250636E+000, 4.9521447E+000, 4.3388818E+000, 4.1411041E+000, 3.8156964E+000, 3.3835630E+000, 3.1875721E+000, 2.7492393E+000, 2.2910675E+000, 2.0156396E+000, 1.6923158E+000, 1.4652300E+000
 5.7000254E+001, 1.2603875E-001, 1.4324206E-001, 1.4245730E-001, 1.5869172E+001, 1.6940222E+001, 1.7585598E+001, 1.6900346E+001, 1.4372512E+001, 1.3468446E+001, 1.2850923E+001, 1.2256968E+001, 8.1725844E+000, 8.2061380E+000, 7.8360600E+000, 7.6818250E+000, 8.2002313E+000, 8.0725510E+000, 7.9491253E+000, 8.0159327E+000, 8.4819366E+000, 8.3794891E+000, 8.4508752E+000, 8.5648416E+000, 8.6278246E+000, 8.7605775E+000, 9.0072000E+000, 9.8514741E+000, 1.0403738E+001, 1.0769817E+001, 1.1300961E+001, 1.1255524E+001, 1.1123598E+001, 1.1040351E+001, 1.0904592E+001, 1.0795531E+001, 1.0280875E+001, 1.0230196E+001, 9.2671755E+000, 8.0406434E+000, 7.4676449E+000, 6.5676886E+000, 5.4789057E+000, 4.9205218E+000, 4.0122777E+000, 3.6748179E+000, 3.1192272E+000, 2.6171363E+000, 2.4161918E+000, 2.0114550E+000, 1.7004246E+000, 1.5828682E+000, 1.4317388E+000, 1.1523381E+000
 5.8001654E+001, 1.2468917E-001, 5.2363765E-002, 5.4856490E-002, 1.0085368E+000, 1.0859719E+000, 9.1130242E-001, 1.0549163E+000, 1.6206704E+000, 1.7582618E+000, 1.4800835E+000, 2.0752663E+000, 1.0294076E+000, 1.0418566E+000, 1.1259932E+000, 1.3062200E+000, 1.3570754E+000, 1.3246253E+000, 1.4414522E+000, 1.5667496E+000, 1.7750366E+000, 1.7196631E+000, 1.6750743E+000, 1.6290249E+000, 1.5680865E+000, 1.5467557E+000, 1.5637648E+000, 1.6068882E+000, 1.5130905E+000, 1.4602398E+000, 1.4362359E+000, 1.5303484E+000, 1.4658497E+000, 1.4806659E+000, 1.4431403E+000, 1.6062226E+000, 1.4341658E+000, 1.5452912E+000, 1.3807255E+000, 1.3447095E+000, 1.4314991E+000, 1.1443789E+000, 1.0452052E+000, 1.0074981E+000, 9.0304347E-001, 8.6012964E-001, 7.5172777E-001, 7.2457370E-001, 6.6873628E-001, 5.5138956E-001, 4.9905546E-001, 4.6519471E-001, 3.6950908E-001, 2.7653154E-001
 5.9005654E+001, 1.2336847E-001, 5.1798997E-003, 5.1493572E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 6.0007673E+001, 1.2207589E-001, 3.2863299E-003, 3.3022722E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 6.1000839E+001, 1.2081469E-001, 2.9185755E-003, 2.9555808E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 6.2007722E+001, 1.1957393E-001, 2.7167516E-003, 2.7499924E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 6.3002698E+001, 1.1836347E-001, 2.5483224E-003, 2.5765359E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 6.4000177E+001, 1.1718357E-001, 2.4151797E-003, 2.4415962E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 6.5007973E+001, 1.1600946E-001, 2.3136007E-003, 2.3375586E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 6.6011752E+001, 1.1486007E-001, 2.2177994E-003, 2.2418913E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 6.7002147E+001, 1.1374912E-001, 2.1361329E-003, 2.1586930E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 6.8005927E+001, 1.1264849E-001, 2.0608527E-003, 2.0815593E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 6.9010405E+001, 1.1156866E-001, 1.9836092E-003, 2.0039762E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 7.0009290E+001, 1.1050953E-001, 1.9152653E-003, 1.9367006E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 7.1008175E+001, 1.0947885E-001, 1.8550872E-003, 1.8769075E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 7.2000552E+001, 1.0846958E-001, 1.7969035E-003, 1.8179634E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 7.3002761E+001, 1.0746580E-001, 1.7424741E-003, 1.7618615E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
