s,mol/mol,kW/kW,s,kW/m2,kW/m2,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m
 2.3000384E+001, 1.6652215E-001, 1.6828824E-001, 2.3880017E+004, 7.0108337E-001, 7.0154721E-001, 0.0000000E+000, 3.2381984E+001, 2.5833863E+001, 2.5033441E+001, 2.7212309E+001, 2.8294818E+001, 2.8729553E+001, 2.7823996E+001, 2.5455431E+001, 2.5095971E+001, 2.4977304E+001, 2.4775088E+001, 2.3606743E+001, 2.2691332E+001, 2.1680219E+001, 2.0862725E+001, 2.0439583E+001, 1.9558066E+001, 1.8571673E+001, 1.6921006E+001, 1.5795435E+001, 1.4718275E+001, 1.3713524E+001, 1.2131767E+001, 1.0760754E+001, 9.9018448E+000, 8.6754394E+000, 7.1026628E+000, 6.0893454E+000, 5.3023991E+000, 4.4874573E+000, 3.6158228E+000, 3.0769090E+000, 2.7358851E+000, 2.0217034E+000, 1.5036363E+000, 1.0928088E+000, 8.0524466E-001, 5.0814646E-001, 3.2778322E-001, 1.9385191E-001, 1.0278103E-001, 3.4244325E-002, 1.7776671E-002, 1.0447147E-002, 7.3854234E-003, 4.9483102E-003, 3.4263175E-003, 2.4511770E-003, 1.4039617E-003
 2.4000563E+001, 1.6472398E-001, 1.6510118E-001, 2.4957699E+004, 6.4298391E-001, 6.4036815E-001, 0.0000000E+000, 3.3087064E+001, 2.6091731E+001, 2.3723658E+001, 2.4417213E+001, 2.5394589E+001, 2.6056587E+001, 2.6466644E+001, 2.4669892E+001, 2.3964681E+001, 2.2679709E+001, 2.2023885E+001, 2.1605409E+001, 2.0976648E+001, 1.9958905E+001, 1.8898264E+001, 1.7882725E+001, 1.6591396E+001, 1.5416509E+001, 1.3957181E+001, 1.3499889E+001, 1.2565573E+001, 1.0625589E+001, 8.6321498E+000, 7.5344510E+000, 6.2924473E+000, 5.1888179E+000, 3.9812197E+000, 3.2281862E+000, 2.5291973E+000, 1.9968671E+000, 1.5683359E+000, 1.3565899E+000, 1.1884150E+000, 1.0011274E+000, 8.4226226E-001, 6.8815439E-001, 5.6305776E-001, 3.7187972E-001, 2.4212591E-001, 1.3993383E-001, 8.5183788E-002, 5.0228592E-002, 3.4457315E-002, 2.4731512E-002, 1.8341362E-002, 1.0942423E-002, 7.3070784E-003, 5.2900047E-003, 3.3644609E-003
 2.5000206E+001, 1.6292843E-001, 1.6191412E-001, 2.6029719E+004, 6.2949252E-001, 6.6381083E-001, 0.0000000E+000, 3.1287440E+001, 2.4073513E+001, 2.3874476E+001, 2.6431559E+001, 2.8076636E+001, 2.7783292E+001, 2.7062421E+001, 2.4893399E+001, 2.4851521E+001, 2.4559472E+001, 2.4178528E+001, 2.3698234E+001, 2.3427639E+001, 2.3140329E+001, 2.2265237E+001, 2.1508058E+001, 2.1930597E+001, 2.2368665E+001, 2.0478830E+001, 1.9050644E+001, 1.6935684E+001, 1.4473439E+001, 1.0973238E+001, 9.2718503E+000, 8.0872040E+000, 7.0657687E+000, 5.5770141E+000, 4.3744859E+000, 3.0454737E+000, 2.1498864E+000, 1.3916507E+000, 1.0791684E+000, 8.2103287E-001, 5.8639707E-001, 4.3784922E-001, 3.0289245E-001, 2.3189754E-001, 1.8153272E-001, 1.3257198E-001, 9.0353202E-002, 4.9812678E-002, 2.4035620E-002, 1.4295544E-002, 8.9491105E-003, 5.6529956E-003, 2.8496791E-003, 1.6794713E-003, 1.0485467E-003, 6.0189700E-004
 2.6000489E+001, 1.6113053E-001, 1.5872706E-001, 2.7125569E+004, 6.2910577E-001, 6.0918077E-001, 0.0000000E+000, 3.0038594E+001, 2.4384214E+001, 2.2864951E+001, 2.4725852E+001, 2.6115221E+001, 2.7280413E+001, 2.8112394E+001, 2.6029328E+001, 2.5967018E+001, 2.5355324E+001, 2.5310203E+001, 2.5729752E+001, 2.5649999E+001, 2.5352949E+001, 2.4679031E+001, 2.2779267E+001, 2.0409738E+001, 1.7744741E+001, 1.5236837E+001, 1.3718074E+001, 1.2098298E+001, 1.1144342E+001, 1.0265114E+001, 9.5934681E+000, 8.7006432E+000, 7.7883422E+000, 6.1498147E+000, 4.7854562E+000, 3.8917309E+000, 3.2059557E+000, 2.4137007E+000, 1.9001862E+000, 1.3244453E+000, 7.9530810E-001, 5.4765602E-001, 4.0345866E-001, 2.8144298E-001, 2.0403683E-001, 1.8382348E-001, 1.6020792E-001, 1.1788761E-001, 6.6462871E-002, 4.3121978E-002, 3.0123216E-002, 2.1463075E-002, 1.4451000E-002, 1.1444176E-002, 8.9021350E-003, 5.6052064E-003
 2.7000222E+001, 1.5933331E-001, 1.5561412E-001, 2.8203849E+004, 5.7274737E-001, 6.0872385E-001, 0.0000000E+000, 2.8937820E+001, 2.4160842E+001, 2.4704626E+001, 2.7008415E+001, 2.9182045E+001, 2.9913281E+001, 2.8868895E+001, 2.7362370E+001, 2.7122933E+001, 2.6363498E+001, 2.5565232E+001, 2.4283561E+001, 2.3044263E+001, 2.1828991E+001, 2.1107052E+001, 2.0604687E+001, 2.0428141E+001, 2.0243488E+001, 1.8596620E+001, 1.6471992E+001, 1.4414476E+001, 1.2432194E+001, 1.0643839E+001, 9.5496451E+000, 8.7113286E+000, 7.7097353E+000, 6.0188973E+000, 4.6234711E+000, 3.4748862E+000, 2.8663089E+000, 2.3396135E+000, 2.0247741E+000, 1.7270591E+000, 1.4225485E+000, 1.1847434E+000, 9.8195714E-001, 6.9901791E-001, 4.2176617E-001, 2.3667044E-001, 1.2813542E-001, 7.1564960E-002, 3.4147180E-002, 2.0528103E-002, 1.2675203E-002, 8.5055763E-003, 5.3766631E-003, 3.8276065E-003, 2.4259333E-003, 1.2411334E-003
 2.8000006E+001, 1.5753754E-001, 1.5242706E-001, 2.9309129E+004, 6.1678537E-001, 6.1440221E-001, 0.0000000E+000, 2.8453383E+001, 2.3589288E+001, 2.3373883E+001, 2.5258622E+001, 2.6529990E+001, 2.8164737E+001, 2.9838993E+001, 2.8649542E+001, 2.9164692E+001, 2.8374079E+001, 2.8014652E+001, 2.7580935E+001, 2.7335000E+001, 2.5804335E+001, 2.3856523E+001, 2.1813866E+001, 2.0598461E+001, 1.9455248E+001, 1.7563646E+001, 1.6050990E+001, 1.4418642E+001, 1.2439657E+001, 9.6922850E+000, 7.7717208E+000, 5.9351734E+000, 4.4720873E+000, 3.5254984E+000, 2.7608427E+000, 2.1321434E+000, 1.6875247E+000, 9.8548845E-001, 5.6505266E-001, 3.3771964E-001, 2.1411286E-001, 1.7132517E-001, 1.5920542E-001, 1.6496849E-001, 1.2443012E-001, 9.8439953E-002, 8.4470485E-002, 6.8670213E-002, 4.6446788E-002, 3.3006166E-002, 2.1912959E-002, 1.4677778E-002, 8.7414765E-003, 5.8603034E-003, 4.2454966E-003, 2.7406686E-003
 2.9000037E+001, 1.5574027E-001, 1.4924000E-001, 3.0390540E+004, 5.8321396E-001, 5.8902862E-001, 0.0000000E+000, 2.8630891E+001, 2.3187567E+001, 2.2845138E+001, 2.4896799E+001, 2.5536028E+001, 2.6774753E+001, 2.5995737E+001, 2.4256540E+001, 2.5294061E+001, 2.5966193E+001, 2.6822030E+001, 2.7867876E+001, 2.7740797E+001, 2.6347526E+001, 2.4547239E+001, 2.1836540E+001, 1.9267584E+001, 1.7478020E+001, 1.5814893E+001, 1.4814668E+001, 1.3263819E+001, 1.1709509E+001, 9.8311370E+000, 8.7698994E+000, 7.6000933E+000, 6.5105826E+000, 5.1117138E+000, 4.1196767E+000, 3.4241230E+000, 2.7868396E+000, 1.8798667E+000, 1.3406581E+000, 9.8209132E-001, 6.7844493E-001, 4.6270088E-001, 2.8325996E-001, 1.6484140E-001, 8.0151481E-002, 4.8908915E-002, 3.1791906E-002, 2.1116963E-002, 1.2472705E-002, 8.4749853E-003, 5.2852722E-003, 3.2908283E-003, 1.7821088E-003, 1.2197325E-003, 9.4025136E-004, 6.9136307E-004
 3.0000575E+001, 1.5394096E-001, 1.4605294E-001, 3.1473223E+004, 5.6018432E-001, 5.7698318E-001, 0.0000000E+000, 2.8124770E+001, 2.1963157E+001, 2.0737133E+001, 2.1218828E+001, 2.2102702E+001, 2.2898029E+001, 2.2865826E+001, 2.1793351E+001, 2.2516747E+001, 2.3319868E+001, 2.3449887E+001, 2.3125132E+001, 2.2716991E+001, 2.2052723E+001, 2.1482693E+001, 2.0179444E+001, 1.9632619E+001, 1.8694013E+001, 1.6982282E+001, 1.5932349E+001, 1.5340237E+001, 1.4682464E+001, 1.3977729E+001, 1.3346278E+001, 1.2187124E+001, 1.1249256E+001, 9.0027566E+000, 7.3806709E+000, 6.0523812E+000, 5.1967306E+000, 4.4021105E+000, 3.7153102E+000, 2.7647448E+000, 1.8660289E+000, 1.3532330E+000, 1.0256856E+000, 7.2607932E-001, 4.7935920E-001, 3.6579490E-001, 2.0598476E-001, 1.1381902E-001, 5.0932019E-002, 2.6895566E-002, 1.4522813E-002, 8.4563865E-003, 4.2302936E-003, 2.8566033E-003, 1.7560936E-003, 1.0756050E-003
 3.1000543E+001, 1.5214523E-001, 1.4294000E-001, 3.2561289E+004, 5.4017255E-001, 5.4116005E-001, 0.0000000E+000, 2.7478125E+001, 2.2592875E+001, 2.2153911E+001, 2.3180621E+001, 2.5558679E+001, 2.7114712E+001, 2.7433423E+001, 2.3807685E+001, 2.4008852E+001, 2.4210153E+001, 2.3703440E+001, 2.1070752E+001, 1.9932536E+001, 1.9094738E+001, 1.8036728E+001, 1.7142991E+001, 1.6758469E+001, 1.6303712E+001, 1.6005764E+001, 1.5450447E+001, 1.4214507E+001, 1.3361836E+001, 1.2181068E+001, 1.1148072E+001, 1.0192298E+001, 9.2972343E+000, 8.0871207E+000, 7.2320917E+000, 6.5288683E+000, 6.2314006E+000, 4.8910042E+000, 3.6784077E+000, 2.7486339E+000, 1.8516783E+000, 1.3177568E+000, 9.0542779E-001, 6.2209584E-001, 4.0895158E-001, 2.8729614E-001, 1.8736458E-001, 1.2425369E-001, 6.7776768E-002, 4.4322538E-002, 2.9219130E-002, 1.9406951E-002, 1.2576500E-002, 8.8829467E-003, 6.7383558E-003, 5.0837730E-003
 3.2000308E+001, 1.5034828E-001, 1.3975294E-001, 3.3659697E+004, 5.4618737E-001, 5.3712128E-001, 0.0000000E+000, 2.4628029E+001, 2.1413093E+001, 2.0304954E+001, 2.1853458E+001, 2.3399358E+001, 2.4918871E+001, 2.5589209E+001, 2.3910167E+001, 2.3888192E+001, 2.2821981E+001, 2.3229467E+001, 2.4135966E+001, 2.5144623E+001, 2.5700947E+001, 2.5364410E+001, 2.3306568E+001, 2.1775128E+001, 2.1126664E+001, 2.0393783E+001, 1.9386606E+001, 1.7748045E+001, 1.6117882E+001, 1.3232521E+001, 1.1141935E+001, 9.5717625E+000, 8.1113585E+000, 6.8361545E+000, 5.8679841E+000, 4.8103743E+000, 3.9055799E+000, 2.9185639E+000, 2.2974804E+000, 1.8566085E+000, 1.4174882E+000, 9.9470540E-001, 6.7987499E-001, 4.8625237E-001, 3.4888718E-001, 3.0775512E-001, 2.9176230E-001, 2.1681351E-001, 9.0029727E-002, 5.1838710E-002, 3.3769207E-002, 2.3577416E-002, 1.5556964E-002, 1.1363432E-002, 8.3200883E-003, 5.3189681E-003
 3.3000213E+001, 1.4855012E-001, 1.3656588E-001, 3.4720845E+004, 5.0885309E-001, 5.1334144E-001, 0.0000000E+000, 2.5851327E+001, 2.0655544E+001, 1.9711764E+001, 2.1062994E+001, 2.2232472E+001, 2.2770121E+001, 2.3297484E+001, 2.0731979E+001, 2.0731603E+001, 2.0072288E+001, 1.8843119E+001, 1.7535953E+001, 1.6608676E+001, 1.6473664E+001, 1.6106089E+001, 1.6177757E+001, 1.6187496E+001, 1.5792313E+001, 1.5182433E+001, 1.4532891E+001, 1.4490152E+001, 1.4860544E+001, 1.4916411E+001, 1.4567751E+001, 1.3560371E+001, 1.2537482E+001, 1.0635841E+001, 9.5146173E+000, 8.6252982E+000, 7.8164172E+000, 6.6071372E+000, 5.8677039E+000, 5.0833479E+000, 4.2422720E+000, 3.6512000E+000, 3.2408297E+000, 2.7289893E+000, 1.9459645E+000, 1.5391214E+000, 1.2511964E+000, 1.0533245E+000, 8.1095491E-001, 5.7256007E-001, 3.7542336E-001, 2.4316632E-001, 1.4112666E-001, 9.9859428E-002, 7.2372142E-002, 4.6593523E-002
 3.4000678E+001, 1.4675371E-001, 1.3337882E-001, 3.5789907E+004, 4.9981071E-001, 5.0013180E-001, 0.0000000E+000, 2.4106850E+001, 1.9926063E+001, 2.0169304E+001, 2.1487988E+001, 2.2181742E+001, 2.2560203E+001, 2.3032629E+001, 2.0449969E+001, 2.1160680E+001, 2.1871966E+001, 2.2834696E+001, 2.4152683E+001, 2.4409334E+001, 2.4079742E+001, 2.3591415E+001, 2.2119862E+001, 2.0962636E+001, 1.9954748E+001, 1.8411551E+001, 1.5910585E+001, 1.4157777E+001, 1.2507299E+001, 1.0356573E+001, 9.7349271E+000, 9.2866948E+000, 8.8831974E+000, 8.3441225E+000, 7.4002154E+000, 6.1926459E+000, 5.2723861E+000, 4.3190659E+000, 3.8692623E+000, 3.4627320E+000, 2.9540097E+000, 2.4031682E+000, 1.9448974E+000, 1.6074389E+000, 1.2616237E+000, 9.6449658E-001, 7.6434976E-001, 5.5151872E-001, 3.7385520E-001, 2.7453560E-001, 1.9239281E-001, 1.5035061E-001, 1.0654667E-001, 8.1475731E-002, 6.9079849E-002, 4.4948831E-002
 3.5000369E+001, 1.4495663E-001, 1.3019176E-001, 3.6822436E+004, 4.7921606E-001, 4.7552322E-001, 0.0000000E+000, 2.2255076E+001, 2.0228187E+001, 1.9397592E+001, 2.0657793E+001, 2.1815036E+001, 2.2451794E+001, 2.2827599E+001, 1.9648115E+001, 1.9559140E+001, 1.9009265E+001, 1.9295115E+001, 1.8853460E+001, 1.8262241E+001, 1.7328722E+001, 1.6787421E+001, 1.6166522E+001, 1.5586602E+001, 1.5057978E+001, 1.4975830E+001, 1.5350032E+001, 1.6508664E+001, 1.7176603E+001, 1.6722251E+001, 1.6192494E+001, 1.6036255E+001, 1.5169736E+001, 1.3033692E+001, 1.0996885E+001, 9.0095429E+000, 7.3514589E+000, 5.6351024E+000, 4.7722772E+000, 4.0821103E+000, 3.1872411E+000, 2.5843218E+000, 1.9992557E+000, 1.5578479E+000, 1.1541738E+000, 9.7166812E-001, 7.9423057E-001, 6.1128334E-001, 3.8948553E-001, 2.7380278E-001, 1.7598820E-001, 1.2188391E-001, 6.3446733E-002, 3.9977404E-002, 2.4806388E-002, 1.2301519E-002
 3.6000715E+001, 1.4315798E-001, 1.2707882E-001, 3.7896735E+004, 4.5284476E-001, 4.5585120E-001, 0.0000000E+000, 2.2583416E+001, 1.9035831E+001, 1.8096442E+001, 1.8867975E+001, 1.9959358E+001, 2.0500769E+001, 2.0639102E+001, 1.6837323E+001, 1.6974667E+001, 1.6779163E+001, 1.7286531E+001, 1.7950064E+001, 1.8349303E+001, 1.9526598E+001, 2.0284535E+001, 2.0597920E+001, 2.0474638E+001, 2.0260190E+001, 1.9939783E+001, 2.0163818E+001, 1.9341681E+001, 1.8386012E+001, 1.7356943E+001, 1.5314726E+001, 1.3003029E+001, 1.0724440E+001, 8.4656341E+000, 6.8726518E+000, 5.2281150E+000, 4.2148636E+000, 3.1842454E+000, 2.6606878E+000, 2.2478206E+000, 1.8118880E+000, 1.5967332E+000, 1.3753883E+000, 1.2006613E+000, 9.7058326E-001, 8.1413479E-001, 6.8213331E-001, 5.3661551E-001, 4.1222879E-001, 3.0327730E-001, 2.1338012E-001, 1.5992270E-001, 1.0979357E-001, 8.4508856E-002, 5.9335872E-002, 4.0148389E-002
 3.7000302E+001, 1.4136291E-001, 1.2086842E-001, 3.8935294E+004, 4.1489243E-001, 4.3587977E-001, 0.0000000E+000, 2.1589594E+001, 1.7321261E+001, 1.6889829E+001, 1.7837002E+001, 1.8697201E+001, 1.9182771E+001, 1.9114183E+001, 1.5658556E+001, 1.6123015E+001, 1.7080168E+001, 1.7649201E+001, 1.8524980E+001, 1.8093997E+001, 1.8330116E+001, 1.8113231E+001, 1.7072529E+001, 1.6363163E+001, 1.6117841E+001, 1.5606823E+001, 1.5410131E+001, 1.5064299E+001, 1.5271358E+001, 1.4179951E+001, 1.3081157E+001, 1.2537278E+001, 1.2012214E+001, 1.0884936E+001, 9.6166867E+000, 8.6539799E+000, 8.0996062E+000, 7.0288529E+000, 6.3720128E+000, 5.8735477E+000, 5.2422539E+000, 4.7378244E+000, 4.4779612E+000, 4.0876793E+000, 3.3668030E+000, 2.7017376E+000, 2.0205110E+000, 1.4192714E+000, 8.7802328E-001, 6.4137388E-001, 4.9541609E-001, 3.9229845E-001, 2.7473598E-001, 2.1127792E-001, 1.7239556E-001, 1.3521757E-001
 3.8000787E+001, 1.3956450E-001, 1.0898684E-001, 3.9965899E+004, 3.7223008E-001, 3.6442592E-001, 0.0000000E+000, 1.8616191E+001, 1.6270820E+001, 1.6348745E+001, 1.7108633E+001, 1.7205579E+001, 1.7926454E+001, 1.8444623E+001, 1.2448036E+001, 1.1339917E+001, 1.1072222E+001, 1.0844220E+001, 1.0648587E+001, 1.0661788E+001, 1.1224096E+001, 1.1325203E+001, 1.1990662E+001, 1.1986443E+001, 1.2233506E+001, 1.2090335E+001, 1.1784037E+001, 1.1765111E+001, 1.2874808E+001, 1.4400150E+001, 1.3886778E+001, 1.3028933E+001, 1.2176999E+001, 1.1310241E+001, 9.8405338E+000, 8.1583413E+000, 7.0178398E+000, 5.3008249E+000, 4.2005382E+000, 3.3933693E+000, 3.1395943E+000, 2.7611144E+000, 2.1219358E+000, 1.6006384E+000, 1.1048674E+000, 8.6149386E-001, 7.0783146E-001, 5.6866869E-001, 4.0735489E-001, 3.1995088E-001, 2.4439850E-001, 1.9949520E-001, 1.5663309E-001, 1.2899232E-001, 1.1083575E-001, 8.7333991E-002
 3.9000104E+001, 1.3776769E-001, 9.7105263E-002, 4.0906522E+004, 3.1838301E-001, 3.2418808E-001, 0.0000000E+000, 1.7647334E+001, 1.5371604E+001, 1.4365844E+001, 1.5657853E+001, 1.6665751E+001, 1.6880867E+001, 1.6291543E+001, 8.4596867E+000, 7.6015817E+000, 7.5575986E+000, 7.2321563E+000, 7.1307584E+000, 7.0017411E+000, 7.0417902E+000, 6.5627877E+000, 6.8081677E+000, 6.8214832E+000, 7.1740323E+000, 7.9147499E+000, 8.6863853E+000, 9.0781681E+000, 8.9890317E+000, 8.6186613E+000, 9.0606570E+000, 8.9767617E+000, 8.5562638E+000, 8.3625703E+000, 8.5720844E+000, 8.0891887E+000, 7.6877476E+000, 7.0196768E+000, 6.7952924E+000, 6.5979851E+000, 5.9577217E+000, 5.2413761E+000, 4.3549735E+000, 3.5027689E+000, 2.6006815E+000, 2.2678300E+000, 1.8166768E+000, 1.4101254E+000, 1.0385007E+000, 8.3267366E-001, 6.5509024E-001, 5.4923665E-001, 4.5575651E-001, 4.0454379E-001, 3.8074276E-001, 3.5885852E-001
 4.0000661E+001, 1.3597157E-001, 8.5223684E-002, 4.1576501E+004, 1.9511880E-001, 1.8762778E-001, 0.0000000E+000, 9.7812646E+000, 7.4632289E+000, 6.4122091E+000, 5.9737221E+000, 6.1612901E+000, 6.6244956E+000, 6.9445292E+000, 2.3502026E+000, 1.7796032E+000, 1.4568439E+000, 1.3712384E+000, 1.1672974E+000, 1.0177239E+000, 9.8071619E-001, 9.7971994E-001, 1.0569937E+000, 1.1083679E+000, 1.1589801E+000, 1.1432278E+000, 1.1935033E+000, 1.3200503E+000, 1.4892294E+000, 1.9660718E+000, 2.5214989E+000, 3.0936401E+000, 3.0463622E+000, 3.2177381E+000, 3.5600352E+000, 3.7727925E+000, 4.2402727E+000, 4.3708676E+000, 3.9440568E+000, 3.2874371E+000, 2.5292157E+000, 2.0978266E+000, 1.8074961E+000, 1.6479053E+000, 1.4888779E+000, 1.4876214E+000, 1.5674479E+000, 1.6646131E+000, 1.6323450E+000, 1.6580418E+000, 1.7244811E+000, 1.7750849E+000, 1.6255794E+000, 1.3917552E+000, 1.2221807E+000, 1.0557714E+000
 4.1000374E+001, 1.3417580E-001, 0.0000000E+000, 4.1895142E+004, 9.9387322E-002, 1.0673166E-001, 0.0000000E+000, 1.4501659E+000, 1.2763399E+000, 8.2429219E-001, 5.1201296E-001, 2.8879312E-001, 1.7637687E-001, 8.7367672E-002, 8.2755833E-003, 3.4610479E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.2001562E+001, 1.3237327E-001, 0.0000000E+000, 4.2106961E+004, 4.8174750E-002, 4.0250327E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.3000024E+001, 1.3058017E-001, 0.0000000E+000, 4.2248927E+004, 2.1312671E-002, 1.8438236E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.4001625E+001, 1.2878308E-001, 0.0000000E+000, 4.2399336E+004, 1.0739879E-002, 1.1084250E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.5003998E+001, 1.2697805E-001, 0.0000000E+000, 4.2557033E+004, 6.3106765E-003, 6.4078744E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.6000657E+001, 1.2518963E-001, 0.0000000E+000, 4.2718922E+004, 4.0199363E-003, 3.9797314E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
