s,mol/mol,kW/m2,kW/m2,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m
 2.4000227E+001, 1.8013291E-001, 9.4507768E-001, 9.8353377E-001, 1.8716076E+001, 1.5636378E+001, 1.2844422E+001, 1.2897452E+001, 1.3393315E+001, 1.3751362E+001, 1.4086690E+001, 1.5225153E+001, 1.5873787E+001, 1.5302976E+001, 1.4779548E+001, 1.4567124E+001, 1.3678914E+001, 1.2289188E+001, 1.0966888E+001, 1.0182884E+001, 9.0470956E+000, 8.2166581E+000, 7.7704886E+000, 7.1628169E+000, 6.6592866E+000, 6.4238501E+000, 6.0023092E+000, 5.2102578E+000, 4.8487710E+000, 4.3402711E+000, 3.6469033E+000, 3.0528352E+000, 2.4075979E+000, 1.7877856E+000, 1.2157815E+000, 8.5251217E-001, 6.7453565E-001, 5.3428244E-001, 3.7468328E-001, 2.5795602E-001, 1.3701350E-001, 7.5304577E-002, 4.2387018E-002, 2.5172013E-002, 2.0012681E-002, 1.4335216E-002, 1.0429195E-002, 5.5335697E-003, 1.8558866E-003, 8.8218217E-004, 5.6391684E-004, 3.9697524E-004, 2.7652362E-004, 1.9018521E-004
 2.5000141E+001, 1.8011624E-001, 9.3822124E-001, 9.7382390E-001, 1.7758680E+001, 1.5458436E+001, 1.2323300E+001, 1.2263134E+001, 1.2276375E+001, 1.2166873E+001, 1.2282524E+001, 1.2110317E+001, 1.1696277E+001, 1.2263292E+001, 1.2518454E+001, 1.2964712E+001, 1.3030198E+001, 1.3138185E+001, 1.2003539E+001, 1.0968464E+001, 9.9997084E+000, 9.6000399E+000, 9.4681968E+000, 9.0484307E+000, 8.4230394E+000, 7.6419793E+000, 7.1503606E+000, 5.9916809E+000, 5.2082212E+000, 4.4911361E+000, 3.9599077E+000, 3.4780527E+000, 3.1301594E+000, 2.6006364E+000, 2.3160408E+000, 1.9620323E+000, 1.6982971E+000, 1.4464280E+000, 1.0544889E+000, 7.7220798E-001, 5.2481056E-001, 3.9202596E-001, 2.9027182E-001, 1.7690539E-001, 9.5103536E-002, 4.6624863E-002, 1.8803233E-002, 5.2254291E-003, 2.0327854E-003, 1.0790536E-003, 7.2771985E-004, 5.2794065E-004, 3.7194728E-004, 2.7065882E-004
 2.6000029E+001, 1.8009953E-001, 9.4907456E-001, 9.7721483E-001, 1.7544935E+001, 1.5136998E+001, 1.3445942E+001, 1.3852962E+001, 1.4321593E+001, 1.5339208E+001, 1.5511474E+001, 1.5314171E+001, 1.5241508E+001, 1.5389046E+001, 1.5046053E+001, 1.5002249E+001, 1.4703727E+001, 1.4040376E+001, 1.2712394E+001, 1.1281411E+001, 9.5602946E+000, 8.7687606E+000, 8.0814804E+000, 7.3904994E+000, 6.6117601E+000, 6.0888228E+000, 5.5125404E+000, 4.8105637E+000, 4.4239363E+000, 3.7537757E+000, 3.1564140E+000, 2.5741328E+000, 2.1217096E+000, 1.8499570E+000, 1.6672753E+000, 1.4676700E+000, 1.2609626E+000, 1.0605417E+000, 8.8328612E-001, 7.0606732E-001, 5.0031163E-001, 3.2923340E-001, 2.0013430E-001, 9.0134862E-002, 5.6215827E-002, 2.6678185E-002, 7.6165974E-003, 2.2460608E-003, 1.3417561E-003, 8.5371671E-004, 5.8174218E-004, 3.7788441E-004, 2.2545059E-004, 1.3380157E-004
 2.7000058E+001, 1.8008287E-001, 9.6349907E-001, 9.9785244E-001, 1.8465782E+001, 1.5202693E+001, 1.2746613E+001, 1.2949016E+001, 1.2963060E+001, 1.3214910E+001, 1.3556456E+001, 1.4509996E+001, 1.4692341E+001, 1.5047369E+001, 1.6023144E+001, 1.6773613E+001, 1.7087516E+001, 1.6478085E+001, 1.5255614E+001, 1.4294409E+001, 1.3316430E+001, 1.1876147E+001, 1.0610529E+001, 9.7186788E+000, 8.5647827E+000, 6.9082283E+000, 5.6161857E+000, 4.7003932E+000, 4.0223296E+000, 3.1016103E+000, 2.4182584E+000, 1.8164911E+000, 1.5398331E+000, 1.3463145E+000, 1.1610728E+000, 9.5285428E-001, 8.1014885E-001, 6.4808564E-001, 4.1467083E-001, 2.7787101E-001, 1.8365473E-001, 1.6467616E-001, 1.4217358E-001, 9.7837284E-002, 6.7574998E-002, 3.8606046E-002, 1.9269642E-002, 7.5392743E-003, 1.9449825E-003, 7.7604196E-004, 4.6212645E-004, 2.9487617E-004, 1.7763455E-004, 1.0237317E-004
 2.8000384E+001, 1.8006616E-001, 9.4611845E-001, 9.8100882E-001, 1.8758161E+001, 1.5035603E+001, 1.3706508E+001, 1.3825159E+001, 1.3812129E+001, 1.3799873E+001, 1.3570272E+001, 1.3197505E+001, 1.2682084E+001, 1.3061501E+001, 1.3344283E+001, 1.2908270E+001, 1.2430294E+001, 1.2131545E+001, 1.1768478E+001, 1.0722383E+001, 9.5557617E+000, 9.3481483E+000, 8.5986721E+000, 8.0700997E+000, 7.6410041E+000, 6.7299131E+000, 5.7433731E+000, 4.8949904E+000, 4.5636158E+000, 4.0436257E+000, 3.4152746E+000, 2.8871205E+000, 2.6380809E+000, 2.3506208E+000, 1.8702395E+000, 1.5702506E+000, 1.2975145E+000, 1.0572169E+000, 6.4425917E-001, 4.3033838E-001, 2.9347646E-001, 2.0826398E-001, 1.5911502E-001, 1.1604962E-001, 6.6072771E-002, 3.0201715E-002, 1.6829148E-002, 7.2787723E-003, 3.0242723E-003, 1.3835117E-003, 8.3641425E-004, 5.7748251E-004, 3.7344764E-004, 2.1813037E-004
 2.9000292E+001, 1.8004951E-001, 9.3109418E-001, 9.6428389E-001, 1.8059621E+001, 1.5229518E+001, 1.3439552E+001, 1.3137388E+001, 1.2711525E+001, 1.2718050E+001, 1.2895713E+001, 1.2871386E+001, 1.2516045E+001, 1.1769687E+001, 1.1240530E+001, 1.0554285E+001, 9.8647153E+000, 9.7963094E+000, 9.9601287E+000, 9.9037706E+000, 9.4832596E+000, 8.8488501E+000, 7.9279332E+000, 7.5455892E+000, 6.9493603E+000, 6.2464568E+000, 5.6896709E+000, 5.2046718E+000, 4.5881615E+000, 3.6599112E+000, 3.0485577E+000, 2.3847588E+000, 1.9337342E+000, 1.7194039E+000, 1.5187456E+000, 1.2764955E+000, 1.1145527E+000, 1.0855386E+000, 9.6645559E-001, 7.8527963E-001, 6.1256715E-001, 5.7879346E-001, 5.1263588E-001, 4.2095439E-001, 3.5121546E-001, 2.6633136E-001, 2.0174898E-001, 1.1611456E-001, 8.2351612E-002, 5.8547747E-002, 4.3314412E-002, 3.2780235E-002, 2.3088607E-002, 1.5777024E-002
 3.0000122E+001, 1.7789071E-001, 9.3049169E-001, 9.6188002E-001, 1.8293583E+001, 1.5020001E+001, 1.3493309E+001, 1.3330563E+001, 1.3636274E+001, 1.3666409E+001, 1.3171087E+001, 1.2751478E+001, 1.2696667E+001, 1.2523665E+001, 1.2313827E+001, 1.2231878E+001, 1.2694682E+001, 1.1903412E+001, 1.1111537E+001, 1.0394821E+001, 1.0009614E+001, 9.7755042E+000, 8.7126373E+000, 7.6740696E+000, 6.5013591E+000, 5.7626237E+000, 5.5776700E+000, 5.1677081E+000, 4.4719689E+000, 3.6656927E+000, 3.0198379E+000, 2.2754447E+000, 1.6045476E+000, 1.2514977E+000, 9.4411772E-001, 7.5955799E-001, 6.3734938E-001, 4.9721737E-001, 3.6607873E-001, 2.6554406E-001, 1.7672684E-001, 1.1343402E-001, 6.7026395E-002, 2.9861904E-002, 1.4829111E-002, 4.3106277E-003, 2.4945043E-003, 1.6328824E-003, 1.0503420E-003, 7.3161639E-004, 5.4947510E-004, 4.0904232E-004, 2.9548310E-004, 1.9765929E-004
 3.1000302E+001, 1.7522323E-001, 9.3744026E-001, 9.6666727E-001, 1.8647665E+001, 1.5146834E+001, 1.3122265E+001, 1.3417000E+001, 1.3820507E+001, 1.4362261E+001, 1.4915471E+001, 1.5116913E+001, 1.5223625E+001, 1.4966135E+001, 1.4817557E+001, 1.4749719E+001, 1.4278058E+001, 1.3463584E+001, 1.2342213E+001, 1.1466839E+001, 1.0699675E+001, 9.2389656E+000, 8.0245629E+000, 7.1276312E+000, 6.7032423E+000, 5.6673626E+000, 4.9777547E+000, 4.3394265E+000, 3.9183203E+000, 3.3032771E+000, 2.7740582E+000, 2.2776486E+000, 1.9539707E+000, 1.7135552E+000, 1.5559987E+000, 1.3740510E+000, 1.0987719E+000, 8.0130592E-001, 5.4516438E-001, 3.9149173E-001, 2.3889178E-001, 1.1806887E-001, 5.5274157E-002, 1.8740816E-002, 4.8586398E-003, 2.0645525E-003, 1.6570709E-003, 2.1916982E-003, 2.5140934E-003, 8.1059560E-004, 4.7303983E-004, 3.3353081E-004, 2.2948776E-004, 1.5839390E-004
 3.2000105E+001, 1.7262755E-001, 8.9459164E-001, 9.3813826E-001, 1.9288987E+001, 1.5164232E+001, 1.3360926E+001, 1.3291634E+001, 1.3300877E+001, 1.3702723E+001, 1.4491929E+001, 1.4974137E+001, 1.5135723E+001, 1.5630850E+001, 1.6068076E+001, 1.6239552E+001, 1.5835186E+001, 1.4909331E+001, 1.3235190E+001, 1.1541299E+001, 9.7849931E+000, 8.7857003E+000, 8.2704544E+000, 7.8310273E+000, 6.8794345E+000, 5.9114241E+000, 5.4460823E+000, 4.4742631E+000, 3.8197638E+000, 2.9631088E+000, 2.5007548E+000, 2.2515129E+000, 2.1835491E+000, 1.8888367E+000, 1.6740106E+000, 1.5615856E+000, 1.3764053E+000, 1.3128162E+000, 1.1225955E+000, 9.3357118E-001, 6.0466407E-001, 4.1849881E-001, 2.8229637E-001, 1.8109677E-001, 1.6973692E-001, 1.4629855E-001, 9.8323957E-002, 7.4944650E-002, 4.5797302E-002, 2.4078349E-002, 1.2449970E-002, 3.9981768E-003, 1.7554837E-003, 9.9298963E-004
 3.3000081E+001, 1.7011492E-001, 8.8261042E-001, 9.0967318E-001, 1.8314470E+001, 1.5418039E+001, 1.2078083E+001, 1.1794431E+001, 1.1453679E+001, 1.0909793E+001, 1.0869626E+001, 1.1457821E+001, 1.1685630E+001, 1.1774021E+001, 1.1780858E+001, 1.1643493E+001, 1.1000943E+001, 1.0605078E+001, 1.0391685E+001, 9.8618792E+000, 9.6668208E+000, 9.5957068E+000, 9.5785750E+000, 9.2333407E+000, 8.5562648E+000, 7.5613694E+000, 6.6008411E+000, 5.6770927E+000, 4.9546768E+000, 4.4556048E+000, 4.0404017E+000, 3.1610913E+000, 2.4993380E+000, 2.0604108E+000, 1.7848113E+000, 1.7254765E+000, 1.7296186E+000, 1.6726967E+000, 1.4047299E+000, 1.1080778E+000, 8.3167309E-001, 7.0583780E-001, 5.8056667E-001, 3.8998616E-001, 3.1235116E-001, 2.7457949E-001, 2.7814937E-001, 2.6701377E-001, 2.4359367E-001, 2.4804141E-001, 2.7107074E-001, 3.0342535E-001, 1.9048774E-001, 3.4575521E-002
 3.4000056E+001, 1.6766761E-001, 8.1755282E-001, 8.5548572E-001, 1.9490458E+001, 1.5013769E+001, 1.1795925E+001, 1.1234494E+001, 1.1977175E+001, 1.3436485E+001, 1.4113559E+001, 1.3321151E+001, 1.2296640E+001, 1.1846434E+001, 1.1521567E+001, 1.1447382E+001, 1.0956658E+001, 1.0798466E+001, 1.0420604E+001, 9.6623632E+000, 9.1742594E+000, 8.9143232E+000, 8.2001102E+000, 7.8231053E+000, 7.2251136E+000, 6.2138806E+000, 5.5010793E+000, 4.7875689E+000, 4.3249828E+000, 3.7951491E+000, 3.4138863E+000, 3.1855160E+000, 3.0132145E+000, 2.8152792E+000, 2.3145049E+000, 1.9452884E+000, 1.6249137E+000, 1.3913411E+000, 1.1127980E+000, 9.5116158E-001, 7.2962471E-001, 5.3652897E-001, 3.7375717E-001, 3.0761155E-001, 2.7445001E-001, 2.3449584E-001, 2.0694348E-001, 1.7984664E-001, 1.4827339E-001, 1.1725670E-001, 8.6378172E-002, 6.6725926E-002, 4.3399487E-002, 2.9109257E-002
 3.5000131E+001, 1.6529620E-001, 7.9974407E-001, 8.2936800E-001, 1.8369078E+001, 1.4950349E+001, 1.2024484E+001, 1.1596201E+001, 1.2161709E+001, 1.2366835E+001, 1.2146298E+001, 1.2409266E+001, 1.2918469E+001, 1.2243844E+001, 1.1941361E+001, 1.2177969E+001, 1.3112631E+001, 1.2978390E+001, 1.2003288E+001, 1.0984409E+001, 1.0308168E+001, 9.5614470E+000, 8.9838620E+000, 8.5829912E+000, 7.6847093E+000, 6.9226527E+000, 6.3444660E+000, 5.5130102E+000, 4.5026791E+000, 3.7375651E+000, 3.0486609E+000, 2.4656444E+000, 2.2144647E+000, 1.9937946E+000, 1.5740479E+000, 1.3802173E+000, 1.1904090E+000, 1.0403289E+000, 8.8831850E-001, 8.6035071E-001, 7.2596467E-001, 5.3892676E-001, 4.2836172E-001, 2.8620607E-001, 2.1002814E-001, 1.6551088E-001, 1.2733801E-001, 9.7009635E-002, 6.4701933E-002, 3.7094328E-002, 1.0438408E-002, 3.9134552E-003, 1.3776971E-003, 3.3526343E-004
 3.6000310E+001, 1.6298379E-001, 7.5681677E-001, 7.8882246E-001, 1.9051082E+001, 1.4000747E+001, 1.1854875E+001, 1.1088817E+001, 1.0774271E+001, 1.1013551E+001, 1.1479981E+001, 1.1514276E+001, 1.0878666E+001, 1.1447621E+001, 1.2250779E+001, 1.2926798E+001, 1.2805406E+001, 1.2724649E+001, 1.2318709E+001, 1.1689458E+001, 1.1294343E+001, 1.0967076E+001, 1.0665825E+001, 9.8725206E+000, 8.7837941E+000, 7.1929852E+000, 6.3372305E+000, 5.7299519E+000, 5.4448588E+000, 5.4061110E+000, 5.1049070E+000, 4.7370833E+000, 4.5709401E+000, 4.1200105E+000, 3.7068627E+000, 3.2705658E+000, 2.8215677E+000, 2.2266350E+000, 1.7207229E+000, 1.3413905E+000, 1.0480226E+000, 8.8532580E-001, 7.5356783E-001, 4.5858776E-001, 1.7532295E-001, 8.3166490E-002, 4.2889748E-002, 6.3728190E-003, 2.0868107E-003, 7.8876456E-004, 5.3424841E-004, 3.8951819E-004, 2.9254960E-004, 2.3120746E-004
 3.7000241E+001, 1.6074244E-001, 7.4673023E-001, 7.7034932E-001, 1.9065046E+001, 1.4332940E+001, 1.1397253E+001, 1.1312064E+001, 1.1349491E+001, 1.0711355E+001, 1.0723264E+001, 1.1032666E+001, 1.1250505E+001, 1.1758193E+001, 1.1621041E+001, 1.1438809E+001, 1.1474695E+001, 1.1556304E+001, 1.1792754E+001, 1.1767972E+001, 1.0956211E+001, 1.0406457E+001, 1.0059857E+001, 9.9874352E+000, 9.8627216E+000, 9.3039491E+000, 8.9579259E+000, 8.9723479E+000, 8.4221950E+000, 7.0127590E+000, 5.9179517E+000, 4.7963498E+000, 4.2085157E+000, 3.5267144E+000, 2.8146903E+000, 2.4061288E+000, 2.0575601E+000, 1.6476145E+000, 1.2957920E+000, 1.0878805E+000, 9.0616360E-001, 7.6035257E-001, 6.1365436E-001, 4.6260178E-001, 2.9590539E-001, 1.7542517E-001, 1.0861893E-001, 5.5374530E-002, 3.3216565E-002, 1.9480121E-002, 1.7660645E-002, 1.6561340E-002, 1.2439583E-002, 5.7927194E-003
 3.8000234E+001, 1.5855514E-001, 7.0439586E-001, 7.3618553E-001, 1.9559950E+001, 1.3626638E+001, 1.1951028E+001, 1.2062428E+001, 1.2300080E+001, 1.2592550E+001, 1.3005966E+001, 1.3640189E+001, 1.3142396E+001, 1.2770141E+001, 1.2543202E+001, 1.2553854E+001, 1.2273756E+001, 1.2044420E+001, 1.2159006E+001, 1.2594926E+001, 1.2877261E+001, 1.2586701E+001, 1.2121231E+001, 1.2235110E+001, 1.1573148E+001, 1.0246170E+001, 9.0476717E+000, 7.8367710E+000, 6.9209097E+000, 5.5793138E+000, 4.5562449E+000, 3.6405570E+000, 2.9290925E+000, 2.4005713E+000, 1.8729185E+000, 1.5336525E+000, 1.2429046E+000, 1.0584477E+000, 9.2850030E-001, 7.5268565E-001, 5.7300206E-001, 4.6269547E-001, 3.6715256E-001, 2.9511371E-001, 2.4739089E-001, 1.6253016E-001, 1.3855690E-001, 1.2757774E-001, 9.5590828E-002, 6.1620843E-002, 4.1353156E-002, 2.9517484E-002, 1.2430140E-002, 7.4477539E-003
 3.9000014E+001, 1.5643342E-001, 6.7593262E-001, 7.0177905E-001, 2.0718232E+001, 1.3525886E+001, 1.1035808E+001, 1.1046021E+001, 1.1697238E+001, 1.1926338E+001, 1.2314367E+001, 1.2774771E+001, 1.2268180E+001, 1.2368499E+001, 1.2551538E+001, 1.2602021E+001, 1.2449525E+001, 1.2255314E+001, 1.1598388E+001, 1.0763260E+001, 9.6854779E+000, 8.9542983E+000, 8.2575899E+000, 8.0984887E+000, 8.1896437E+000, 7.6104292E+000, 6.9211207E+000, 6.2706708E+000, 5.8008033E+000, 5.3488348E+000, 5.1245350E+000, 4.7959018E+000, 4.4466656E+000, 4.0304851E+000, 3.6167068E+000, 3.4404840E+000, 3.1254215E+000, 2.5837965E+000, 2.0117999E+000, 1.5695713E+000, 1.1394872E+000, 8.5945701E-001, 5.3602225E-001, 3.7118039E-001, 3.0830173E-001, 2.1028799E-001, 1.3653032E-001, 8.4183959E-002, 5.5143922E-002, 4.6512516E-002, 5.4715545E-002, 6.1417660E-002, 6.7838024E-002, 7.6577760E-002
 4.0000116E+001, 1.5436102E-001, 6.4210241E-001, 6.6563452E-001, 1.8665759E+001, 1.3650100E+001, 1.1469960E+001, 1.1662972E+001, 1.2477446E+001, 1.3118406E+001, 1.3460441E+001, 1.2988077E+001, 1.2665884E+001, 1.3063785E+001, 1.3071907E+001, 1.3061852E+001, 1.2930769E+001, 1.2747018E+001, 1.2784248E+001, 1.3284324E+001, 1.3348166E+001, 1.2710566E+001, 1.1887069E+001, 1.1181416E+001, 1.0582732E+001, 9.9957834E+000, 9.7219598E+000, 8.3354272E+000, 7.0786622E+000, 6.4126135E+000, 5.8107942E+000, 4.7559753E+000, 3.9799110E+000, 3.2853966E+000, 2.5830136E+000, 2.2681551E+000, 1.9182123E+000, 1.5976945E+000, 1.3344361E+000, 1.0330203E+000, 7.8500376E-001, 6.6172371E-001, 6.0837101E-001, 5.4161703E-001, 5.1249137E-001, 4.5030501E-001, 3.3961823E-001, 2.7949922E-001, 2.1488333E-001, 9.6706480E-002, 5.1326614E-002, 1.8506872E-002, 4.3655539E-003, 2.0397929E-003
 4.1000243E+001, 1.5234914E-001, 6.0674542E-001, 6.2893339E-001, 1.8966605E+001, 1.3560430E+001, 1.0653032E+001, 1.0227371E+001, 1.0551166E+001, 1.0998963E+001, 1.1024284E+001, 1.1113393E+001, 1.0396390E+001, 1.0239364E+001, 1.0105369E+001, 9.7403955E+000, 9.5696203E+000, 9.7526600E+000, 9.5932593E+000, 9.2909874E+000, 9.1675182E+000, 9.2945056E+000, 9.1057189E+000, 8.8001203E+000, 8.6880339E+000, 7.6744788E+000, 6.8949490E+000, 6.1660607E+000, 5.4850835E+000, 4.9472304E+000, 4.8393904E+000, 4.8714598E+000, 4.4086987E+000, 3.9105340E+000, 3.5128274E+000, 3.3724574E+000, 2.5050286E+000, 2.0520077E+000, 1.7249656E+000, 1.4742458E+000, 1.1594222E+000, 8.9367593E-001, 7.0803801E-001, 5.4598525E-001, 4.3418382E-001, 3.5797891E-001, 3.0862967E-001, 2.5772664E-001, 2.1385217E-001, 1.2561914E-001, 8.6874818E-002, 5.5990615E-002, 4.2071686E-002, 1.8660771E-002
 4.2000320E+001, 1.5038264E-001, 5.8538128E-001, 6.0010444E-001, 1.9090453E+001, 1.2902321E+001, 1.0824725E+001, 1.0371202E+001, 9.9837966E+000, 1.0239363E+001, 1.0043359E+001, 1.0062115E+001, 9.5976145E+000, 9.6324129E+000, 9.5905641E+000, 9.4426994E+000, 9.8402254E+000, 9.9181229E+000, 9.7167070E+000, 1.0236923E+001, 1.0830675E+001, 1.0594417E+001, 9.5270002E+000, 9.1706423E+000, 8.7679585E+000, 8.3115392E+000, 8.5261894E+000, 7.9070581E+000, 7.5249218E+000, 6.8945709E+000, 6.4041846E+000, 5.4314220E+000, 4.7141796E+000, 4.0733850E+000, 3.4966783E+000, 3.2577729E+000, 2.9797316E+000, 2.7259568E+000, 2.3543396E+000, 2.0197741E+000, 1.6862880E+000, 1.5345000E+000, 1.4470275E+000, 1.2523299E+000, 1.0427835E+000, 7.6533545E-001, 6.1571321E-001, 4.5506082E-001, 3.5686611E-001, 2.6614521E-001, 1.9282343E-001, 1.3254786E-001, 7.4605576E-002, 5.0002503E-002
 4.3000078E+001, 1.4847305E-001, 5.4753150E-001, 5.6663432E-001, 1.9970622E+001, 1.2515136E+001, 1.0172889E+001, 1.0551905E+001, 1.0842138E+001, 1.1293738E+001, 1.2010156E+001, 1.2780917E+001, 1.2500931E+001, 1.2750394E+001, 1.2807272E+001, 1.2575757E+001, 1.2562924E+001, 1.2456417E+001, 1.2190555E+001, 1.1622622E+001, 1.0581879E+001, 1.0394216E+001, 9.0939974E+000, 8.1847466E+000, 8.0078499E+000, 7.6037319E+000, 7.1206190E+000, 7.0114216E+000, 6.9819963E+000, 6.7237395E+000, 6.4702415E+000, 5.8508999E+000, 5.6482812E+000, 5.0401855E+000, 4.2771562E+000, 3.7485617E+000, 3.1031992E+000, 2.4878682E+000, 2.0305157E+000, 1.8863683E+000, 1.7047208E+000, 1.5329208E+000, 1.3427651E+000, 1.2136215E+000, 1.1854232E+000, 1.0588444E+000, 9.5061784E-001, 8.1658725E-001, 6.6084100E-001, 4.9091733E-001, 3.2939996E-001, 2.1139582E-001, 1.3974606E-001, 1.0237930E-001
 4.4000073E+001, 1.4660442E-001, 5.0884445E-001, 5.3370590E-001, 2.0466482E+001, 1.1962275E+001, 1.0453233E+001, 1.0641042E+001, 1.0722450E+001, 1.1548873E+001, 1.2226310E+001, 1.2954013E+001, 1.2615442E+001, 1.2192675E+001, 1.2802305E+001, 1.3103646E+001, 1.3560147E+001, 1.2902047E+001, 1.2647939E+001, 1.1883129E+001, 1.0449419E+001, 9.6367407E+000, 9.4846385E+000, 9.5939527E+000, 9.6474865E+000, 9.6830184E+000, 9.3067530E+000, 8.9329321E+000, 8.6817505E+000, 8.1270968E+000, 7.1350580E+000, 6.1042507E+000, 5.6106826E+000, 5.1307631E+000, 4.8915158E+000, 4.3525666E+000, 3.6941247E+000, 3.1630780E+000, 2.5574826E+000, 2.1362084E+000, 1.7915566E+000, 1.4998856E+000, 1.2035143E+000, 9.2701823E-001, 7.5752152E-001, 5.1854275E-001, 3.8839855E-001, 3.0976891E-001, 3.2086688E-001, 3.3716832E-001, 3.1816375E-001, 2.5214625E-001, 1.8202236E-001, 1.5652805E-001
 4.5000273E+001, 1.4478883E-001, 4.7125997E-001, 4.8949182E-001, 1.9164746E+001, 1.1901158E+001, 9.7416494E+000, 9.6065350E+000, 9.8339892E+000, 1.0056340E+001, 1.0715199E+001, 1.1740462E+001, 1.1319715E+001, 1.0653246E+001, 1.0646209E+001, 1.1406104E+001, 1.2592002E+001, 1.3184915E+001, 1.3271633E+001, 1.3544210E+001, 1.3332066E+001, 1.2490839E+001, 1.1841990E+001, 1.1748755E+001, 1.1164170E+001, 1.0479793E+001, 9.8401993E+000, 9.2935025E+000, 8.9692542E+000, 8.3991705E+000, 7.6999974E+000, 6.5551323E+000, 5.7315258E+000, 4.9231570E+000, 4.0282533E+000, 3.3580531E+000, 2.8884915E+000, 2.3666357E+000, 1.8747676E+000, 1.5504884E+000, 1.4065194E+000, 1.3039393E+000, 1.1786268E+000, 1.0565605E+000, 1.0034139E+000, 8.3679924E-001, 6.2092519E-001, 4.3047303E-001, 3.2522263E-001, 2.2841014E-001, 1.6464564E-001, 9.8414124E-002, 4.3236539E-002, 1.9975312E-002
 4.6000205E+001, 1.4301145E-001, 4.2073445E-001, 4.3757147E-001, 1.9617343E+001, 1.1768781E+001, 9.9188242E+000, 9.7763135E+000, 1.0227121E+001, 1.0658955E+001, 1.0747889E+001, 1.0922219E+001, 9.2632218E+000, 8.8701567E+000, 8.8554415E+000, 8.9207259E+000, 8.8343589E+000, 8.8440382E+000, 8.9142399E+000, 9.1977296E+000, 9.6408249E+000, 1.0027664E+001, 1.0508804E+001, 1.0623493E+001, 9.7476672E+000, 9.0844919E+000, 9.1289299E+000, 9.0961636E+000, 8.9012428E+000, 8.3340414E+000, 7.9768644E+000, 7.2200489E+000, 6.5525331E+000, 5.9132195E+000, 5.2706264E+000, 4.5256498E+000, 3.5239977E+000, 2.7417398E+000, 2.1450559E+000, 1.8214738E+000, 1.5172480E+000, 1.1884178E+000, 8.9204987E-001, 6.4609604E-001, 5.3099360E-001, 4.2889913E-001, 3.1688218E-001, 2.1087238E-001, 1.4904972E-001, 1.2243859E-001, 7.5051177E-002, 4.2045263E-002, 1.8913412E-002, 8.1264602E-003
 4.7000271E+001, 1.4128332E-001, 4.0306019E-001, 4.1961147E-001, 1.9392201E+001, 1.1294907E+001, 9.1535509E+000, 9.8675336E+000, 1.0345854E+001, 1.0615559E+001, 1.0801480E+001, 1.0599134E+001, 9.0950053E+000, 8.6988578E+000, 8.7190325E+000, 9.2215910E+000, 9.8635498E+000, 9.7384667E+000, 1.0275011E+001, 1.0924851E+001, 1.0650176E+001, 1.0325772E+001, 1.0815267E+001, 1.1041382E+001, 1.1041211E+001, 1.0616503E+001, 1.0105111E+001, 1.0209134E+001, 1.0249597E+001, 9.9611889E+000, 9.4407941E+000, 9.4095290E+000, 8.6024202E+000, 7.8317306E+000, 7.0933892E+000, 6.0062653E+000, 4.7894107E+000, 3.8348452E+000, 3.0637082E+000, 2.6282132E+000, 2.2055556E+000, 1.8009492E+000, 1.4268120E+000, 1.1378276E+000, 1.0403409E+000, 9.4952205E-001, 8.6631821E-001, 8.0336136E-001, 7.3880821E-001, 6.2624919E-001, 5.2312028E-001, 4.4273046E-001, 2.7691974E-001, 1.6669688E-001
 4.8000282E+001, 1.3959049E-001, 3.5793355E-001, 3.7356587E-001, 1.9036878E+001, 1.0673667E+001, 9.1762858E+000, 9.9055862E+000, 9.8785246E+000, 9.8142143E+000, 9.6690546E+000, 9.5103202E+000, 8.0937735E+000, 7.7311083E+000, 7.6372038E+000, 7.8942646E+000, 8.4607371E+000, 9.0688928E+000, 9.5298309E+000, 9.9131543E+000, 9.7810237E+000, 9.3436150E+000, 8.7247707E+000, 8.6759429E+000, 8.8371380E+000, 9.1308154E+000, 9.5712284E+000, 9.5877133E+000, 8.8131366E+000, 7.5391486E+000, 6.8286583E+000, 6.4598525E+000, 5.9438936E+000, 5.5251952E+000, 5.4824420E+000, 5.2703345E+000, 4.8200038E+000, 4.2533954E+000, 3.8704029E+000, 3.6841624E+000, 3.2458988E+000, 2.7790249E+000, 2.3404172E+000, 1.8043505E+000, 1.4992241E+000, 1.2814434E+000, 1.1872702E+000, 9.0748331E-001, 7.0434864E-001, 5.6725500E-001, 4.8433754E-001, 4.2377962E-001, 3.5675788E-001, 3.0818819E-001
