s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
 1.3000117E+001, 5.0497429E+001,-1.2708442E+001,-3.7835709E+001, 1.1648662E-001,-1.6657470E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.3309969E-001, 6.9598256E-002, 1.0065000E-003, 7.8950006E-002
 1.4000054E+001, 5.0072198E+001,-1.2313137E+001,-3.6460582E+001, 1.2039898E-001,-1.6400444E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1501332E+000, 1.4187137E+000, 1.0065000E-003, 7.9695041E-002
 1.5000359E+001, 4.9531156E+001,-1.2117651E+001,-3.6417716E+001, 1.1616444E-001,-1.6819233E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.0629236E-001, 1.1117848E+000, 1.0065000E-003, 8.0455003E-002
 1.6000149E+001, 5.0529898E+001,-1.2334415E+001,-4.0109928E+001, 1.1027701E-001,-1.6700275E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0683752E+000,-1.8043356E+000, 1.0065000E-003, 8.1230075E-002
 1.7000093E+001, 4.9853341E+001,-1.1942131E+001,-3.7570733E+001, 1.0503980E-001,-1.6598077E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8312944E-001, 4.4535075E-001, 1.0065000E-003, 8.2020670E-002
 1.8000008E+001, 5.0276190E+001,-1.1736576E+001,-3.6924262E+001, 1.0637049E-001,-1.6650979E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4368776E+000, 1.7215559E+000, 1.0065000E-003, 8.2827410E-002
 1.9000210E+001, 5.0033189E+001,-1.1796742E+001,-3.7618580E+001, 9.6669101E-002,-1.6957680E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.9313923E-001, 7.1436686E-001, 1.0065000E-003, 8.3650846E-002
 2.0000145E+001, 4.9772650E+001,-1.1526271E+001,-3.9603750E+001, 1.0093903E-001,-1.6717072E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6307063E+000,-1.2565990E+000, 1.0065000E-003, 8.4491426E-002
 2.1000101E+001, 5.0436089E+001,-1.1437838E+001,-3.7789695E+001, 1.0115689E-001,-1.6889270E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0860477E+000, 1.3095443E+000, 1.0065000E-003, 8.5349565E-002
 2.2000319E+001, 4.9669866E+001,-1.1060485E+001,-3.8360665E+001, 9.9288709E-002,-1.6953640E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.9685195E-002, 3.4783418E-001, 1.0065000E-003, 8.6226097E-002
 2.3000042E+001, 4.9907406E+001,-1.0985755E+001,-4.0409706E+001, 9.3672076E-002,-1.6898456E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6367195E+000,-1.3945517E+000, 1.0065000E-003, 8.7121291E-002
 2.4000278E+001, 4.9876984E+001,-1.0778158E+001,-3.8693201E+001, 9.5892845E-002,-1.6867195E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1638824E-001, 5.0134934E-001, 1.0065000E-003, 8.8035950E-002
 2.5000109E+001, 5.0419914E+001,-1.0765281E+001,-4.0250363E+001, 9.5991149E-002,-1.6637025E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.1199496E-001,-4.9990526E-001, 1.0065000E-003, 8.8970692E-002
 2.6000139E+001, 4.9744529E+001,-1.0404762E+001,-3.8792232E+001, 9.1489402E-002,-1.7026718E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0323387E-001, 6.3885406E-001, 1.0065000E-003, 8.9926134E-002
 2.7000078E+001, 5.0586499E+001,-1.0559673E+001,-3.8672229E+001, 8.8230344E-002,-1.6785298E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1772826E+000, 1.4426599E+000, 1.0065000E-003, 9.0903051E-002
 2.8000225E+001, 4.9243917E+001,-9.9894030E+000,-3.9613118E+001, 8.6848514E-002,-1.6977692E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.7877605E-001,-2.7192512E-001, 1.0065000E-003, 9.1902149E-002
 2.9000055E+001, 5.0091519E+001,-9.9748139E+000,-3.9767318E+001, 8.1978430E-002,-1.6885519E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3428620E-001, 4.3119659E-001, 1.0065000E-003, 9.2924159E-002
 3.0000338E+001, 4.9667859E+001,-9.5998990E+000,-3.9496315E+001, 7.4382877E-002,-1.6889097E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1181631E-001, 6.4585899E-001, 1.0065000E-003, 9.3969960E-002
 3.1000359E+001, 4.9671005E+001,-9.4627069E+000,-4.0202311E+001, 7.1434636E-002,-1.6829924E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6530056E-001, 7.7253287E-002, 1.0065000E-003, 9.5040387E-002
 3.2000332E+001, 4.9637635E+001,-9.1993554E+000,-4.1806190E+001, 7.2408803E-002,-1.6866176E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4989248E+000,-1.2956704E+000, 1.0065000E-003, 9.6136131E-002
 3.3000111E+001, 5.0186583E+001,-9.0067072E+000,-4.1126082E+001, 6.6681781E-002,-1.6646427E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.4777496E-002, 1.2030940E-001, 1.0065000E-003, 9.7258079E-002
 3.4000126E+001, 4.9279754E+001,-8.5591818E+000,-4.0734315E+001, 6.4053407E-002,-1.6792554E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8058135E-001, 5.0142575E-002, 1.0065000E-003, 9.8407346E-002
 3.5000217E+001, 4.8774002E+001,-8.1582922E+000,-3.9347160E+001, 5.3810013E-002,-1.6264869E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1478211E+000, 1.3221969E+000, 1.0065000E-003, 9.9585154E-002
 3.6000122E+001, 4.9030710E+001,-7.9146665E+000,-4.2556660E+001, 5.2559297E-002,-1.6575984E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5925791E+000,-1.3882234E+000, 1.0065000E-003, 1.0079226E-001
 3.7000099E+001, 4.7720939E+001,-7.5026388E+000,-3.9200419E+001, 4.3823883E-002,-1.6253983E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.9479293E-001, 1.0615426E+000, 1.0065000E-003, 1.0202982E-001
 3.8000004E+001, 4.6987103E+001,-6.5528925E+000,-4.1313811E+001, 3.2506701E-002,-1.6025130E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0222236E+000,-8.4725428E-001, 1.0065000E-003, 1.0329902E-001
 3.9000008E+001, 3.7115156E+001,-4.4344690E+000,-3.7589726E+001, 2.9165879E-002,-1.5929865E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.9725756E+000,-4.8800326E+000, 1.0065000E-003, 1.0460119E-001
 4.0000751E+001, 1.0023486E+001,-7.5554465E-001,-2.2917421E+001, 1.4009703E-002,-1.8874435E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3679074E+001,-1.3635659E+001, 1.0065000E-003, 1.0593816E-001
 4.1000671E+001, 7.0314186E-002, 2.4729785E-001,-4.9406420E+000, 4.3828985E-003,-2.1613992E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.6296038E+000,-4.6188633E+000, 1.0065000E-003, 1.0731098E-001
 4.2000751E+001, 2.9547957E-006, 1.1803881E-001,-1.4471491E+000, 6.4146948E-004,-2.1533223E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3352694E+000,-1.3286812E+000, 1.0065000E-003, 1.0872039E-001
 4.3001389E+001, 0.0000000E+000, 5.6688524E-002,-6.6002660E-001,-5.8627571E-004,-2.2035005E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.0901649E-001,-6.0414470E-001, 1.0065000E-003, 1.1016873E-001
 4.4001575E+001, 0.0000000E+000, 2.6563954E-002,-4.1613782E-001,-8.3983863E-004,-2.2251890E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.9570664E-001,-3.9063622E-001, 1.0065000E-003, 1.1165706E-001
 4.5000542E+001, 0.0000000E+000, 1.1390704E-002,-2.8925537E-001,-7.1304028E-004,-2.2961501E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.8401187E-001,-2.7880732E-001, 1.0065000E-003, 1.1318599E-001
 4.6001129E+001, 0.0000000E+000, 4.9189806E-003,-2.2350575E-001,-5.6326168E-004,-2.1276165E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.2441509E-001,-2.1936279E-001, 1.0065000E-003, 1.1475869E-001
 4.7001442E+001, 0.0000000E+000, 1.8886556E-003,-1.9359536E-001,-4.4030056E-004,-2.3402616E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9735714E-001,-1.9238103E-001, 1.0065000E-003, 1.1637802E-001
 4.8000805E+001, 0.0000000E+000, 4.7704903E-004,-1.4775117E-001,-3.2989183E-004,-2.2232093E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5249531E-001,-1.4782633E-001, 1.0065000E-003, 1.1804394E-001
 4.9000214E+001, 0.0000000E+000,-1.0098454E-004,-1.1385806E-001,-2.7658174E-004,-2.4097465E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1886936E-001,-1.1447660E-001, 1.0065000E-003, 1.1975852E-001
 5.0001183E+001, 0.0000000E+000,-3.3213798E-004,-8.6187077E-002,-2.2656721E-004,-2.4540361E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.1357284E-002,-8.6991186E-002, 1.0065000E-003, 1.2152646E-001
 5.1001499E+001, 0.0000000E+000,-3.7645688E-004,-6.6904811E-002,-1.8729899E-004,-2.3033762E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.1827549E-002,-6.7698905E-002, 1.0065000E-003, 1.2334970E-001
 5.2001163E+001, 0.0000000E+000,-3.5888862E-004,-4.9923801E-002,-1.5781641E-004,-2.3396820E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.4646645E-002,-5.0674475E-002, 1.0065000E-003, 1.2522810E-001
 5.3000412E+001, 0.0000000E+000,-3.1789373E-004,-3.5679845E-002,-1.2287743E-004,-2.3142015E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.0108810E-002,-3.6352037E-002, 1.0065000E-003, 1.2716531E-001
 5.4000881E+001, 0.0000000E+000,-2.7234827E-004,-2.7260321E-002,-9.6389832E-005,-2.5377092E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.1692833E-002,-2.7882830E-002, 1.0065000E-003, 1.2916555E-001
 5.5001350E+001, 0.0000000E+000,-2.2764836E-004,-2.0172866E-002,-8.1511165E-005,-2.2591669E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.4397002E-002,-2.0707942E-002, 1.0065000E-003, 1.3123248E-001
 5.6001125E+001, 0.0000000E+000,-1.8977964E-004,-1.5914558E-002,-6.2427123E-005,-2.1176531E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0046131E-002,-1.6378530E-002, 1.0065000E-003, 1.3336753E-001
 5.7000980E+001, 0.0000000E+000,-1.5495792E-004,-1.1689697E-002,-5.8012317E-005,-2.2766596E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5721192E-002,-1.2130333E-002, 1.0065000E-003, 1.3557392E-001
 5.8001648E+001, 0.0000000E+000,-1.2812664E-004,-8.0072812E-003,-5.0787521E-005,-2.3121233E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1949682E-002,-8.4174077E-003, 1.0065000E-003, 1.3785725E-001
 5.9001381E+001, 0.0000000E+000,-1.0618104E-004,-6.2013902E-003,-4.1360130E-005,-2.2284169E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0050584E-002,-6.5717731E-003, 1.0065000E-003, 1.4022050E-001
 6.0000000E+001, 0.0000000E+000,-8.6243614E-005,-4.3771078E-003,-3.4320790E-005,-2.2705509E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.1768234E-003,-4.7247273E-003, 1.0065000E-003, 1.4266535E-001
