s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
 1.3000069E+001, 4.9547007E+001,-1.5564025E+001,-3.4684581E+001, 1.4114501E-001, 2.1575364E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.8378948E-001,-5.6043179E-001, 1.0790000E-003, 7.9022393E-002
 1.4000263E+001, 4.9456171E+001,-1.5336913E+001,-3.4134194E+001, 1.3912694E-001, 2.1151058E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.6574103E-001, 1.2421262E-001, 1.0790000E-003, 7.9767622E-002
 1.5000258E+001, 5.0237959E+001,-1.5373521E+001,-3.3754530E+001, 1.3263171E-001, 2.1474630E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0231304E+000, 1.2425617E+000, 1.0790000E-003, 8.0527556E-002
 1.6000282E+001, 4.9034152E+001,-1.5008047E+001,-3.3669572E+001, 1.2807722E-001, 2.1445882E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5099061E-001, 4.8463200E-001, 1.0790000E-003, 8.1302611E-002
 1.7000072E+001, 5.0443864E+001,-1.5099110E+001,-3.4783781E+001, 1.2522721E-001, 2.1365997E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2990661E-001, 6.8622123E-001, 1.0790000E-003, 8.2093221E-002
 1.8000343E+001, 4.8931647E+001,-1.4658286E+001,-3.3001475E+001, 1.3202189E-001, 2.0984766E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1684361E+000, 1.4039287E+000, 1.0790000E-003, 8.2900052E-002
 1.9000040E+001, 4.9665605E+001,-1.4555305E+001,-3.5203643E+001, 1.2013876E-001, 2.0932510E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1731077E-001, 2.6816256E-002, 1.0790000E-003, 8.3723424E-002
 2.0000214E+001, 4.9086983E+001,-1.4474196E+001,-3.6562865E+001, 1.2974308E-001, 2.0502473E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0283220E+000,-1.8203145E+000, 1.0790000E-003, 8.4563896E-002
 2.1000090E+001, 4.9750261E+001,-1.4435000E+001,-3.3045151E+001, 1.2073543E-001, 1.9768184E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1408407E+000, 2.3908648E+000, 1.0790000E-003, 8.5422133E-002
 2.2000048E+001, 4.9321223E+001,-1.3856342E+001,-3.6944377E+001, 1.2467821E-001, 2.0248067E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5618314E+000,-1.3547982E+000, 1.0790000E-003, 8.6298462E-002
 2.3000282E+001, 5.0228455E+001,-1.4088542E+001,-3.5267779E+001, 1.1426367E-001, 1.9515316E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.0807466E-001, 9.8641763E-001, 1.0790000E-003, 8.7193775E-002
 2.4000025E+001, 4.8627703E+001,-1.3295934E+001,-3.6517494E+001, 1.1602816E-001, 1.8612787E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2818815E+000,-1.0696784E+000, 1.0790000E-003, 8.8108451E-002
 2.5000292E+001, 4.9384253E+001,-1.3306528E+001,-3.6871331E+001, 1.1798225E-001, 1.8541553E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.9256859E-001,-6.7560422E-001, 1.0790000E-003, 8.9043183E-002
 2.6000135E+001, 4.9318692E+001,-1.3037754E+001,-3.5900697E+001, 1.1006570E-001, 1.8517342E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4189727E-001, 4.9032524E-001, 1.0790000E-003, 8.9998711E-002
 2.7000210E+001, 4.9457433E+001,-1.2695704E+001,-3.6015909E+001, 9.9943462E-002, 1.8269838E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1036864E-001, 8.4578136E-001, 1.0790000E-003, 9.0975593E-002
 2.8000223E+001, 4.9574083E+001,-1.2687256E+001,-3.7022589E+001, 9.9982409E-002, 1.7760755E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.5255913E-001,-3.5762251E-002, 1.0790000E-003, 9.1974705E-002
 2.9000282E+001, 4.9642117E+001,-1.2369549E+001,-3.5920048E+001, 1.0271857E-001, 1.7305084E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2621001E+000, 1.4552563E+000, 1.0790000E-003, 9.2996728E-002
 3.0000103E+001, 4.8020994E+001,-1.1540659E+001,-3.7670465E+001, 9.2567812E-002, 1.6692486E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3396811E+000,-1.0975464E+000, 1.0790000E-003, 9.4042423E-002
 3.1000252E+001, 4.9186130E+001,-1.1904793E+001,-3.6125627E+001, 9.5770371E-002, 1.5716580E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.5856899E-001, 1.2514956E+000, 1.0790000E-003, 9.5112685E-002
 3.2000072E+001, 5.0068433E+001,-1.1904122E+001,-3.8273877E+001, 8.4499748E-002, 1.5855268E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0718703E-001,-2.5051031E-002, 1.0790000E-003, 9.6208418E-002
 3.3000183E+001, 4.8385842E+001,-1.1231005E+001,-3.6964599E+001, 8.7581096E-002, 1.4667140E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9632873E-002, 2.7783391E-001, 1.0790000E-003, 9.7330499E-002
 3.4000313E+001, 4.9398860E+001,-1.1072409E+001,-3.7593674E+001, 8.5929781E-002, 1.4371056E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1355140E-001, 8.1872108E-001, 1.0790000E-003, 9.8479974E-002
 3.5000340E+001, 4.9610634E+001,-1.0870097E+001,-3.9639209E+001, 8.2796054E-002, 1.3468272E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0291600E+000,-8.1586310E-001, 1.0790000E-003, 9.9657817E-002
 3.6000038E+001, 4.9606452E+001,-1.0684185E+001,-3.7274862E+001, 8.2473774E-002, 1.2933854E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5016876E+000, 1.7298917E+000, 1.0790000E-003, 1.0086479E-001
 3.7000301E+001, 4.8389621E+001,-9.6193079E+000,-4.0025166E+001, 7.8800128E-002, 1.1564917E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4157258E+000,-1.1760416E+000, 1.0790000E-003, 1.0210236E-001
 3.8000175E+001, 4.9054077E+001,-9.5599491E+000,-3.8497133E+001, 7.7541547E-002, 1.0983273E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.0519527E-001, 1.0745477E+000, 1.0790000E-003, 1.0337177E-001
 3.9000130E+001, 4.8301368E+001,-8.9365102E+000,-3.9446283E+001, 7.3818396E-002, 1.0304294E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1913465E-001,-7.5963793E-003, 1.0790000E-003, 1.0467385E-001
 4.0000313E+001, 4.7606173E+001,-8.5336948E+000,-3.9275378E+001, 6.6712993E-002, 9.6875650E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.1554289E-001,-1.3617698E-001, 1.0790000E-003, 1.0601033E-001
 4.1000118E+001, 4.8249009E+001,-8.3129542E+000,-4.0293017E+001, 6.1712476E-002, 9.6339762E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.3374691E-001,-2.9524011E-001, 1.0790000E-003, 1.0738230E-001
 4.2000298E+001, 4.8164792E+001,-7.6742532E+000,-4.0539143E+001, 6.2142395E-002, 9.1049065E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3359214E-001, 1.3546743E-002, 1.0790000E-003, 1.0879123E-001
 4.3000065E+001, 4.8609374E+001,-5.9512189E+000,-4.1342015E+001, 4.9064270E-002, 9.7757550E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1512656E+000, 1.3652145E+000, 1.0790000E-003, 1.1023868E-001
 4.4000252E+001, 4.7902948E+001,-4.5071119E+000,-4.4713111E+001, 2.5244274E-002, 1.0414340E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4512608E+000,-1.2920205E+000, 1.0790000E-003, 1.1172630E-001
 4.5000271E+001, 4.4363362E+001,-3.6908110E+000,-4.0464780E+001, 1.6144270E-002, 9.9756054E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1260100E-001, 2.2392570E-001, 1.0790000E-003, 1.1325588E-001
 4.6000118E+001, 3.7383070E+001,-2.6002808E+000,-4.0379679E+001, 2.2024878E-004, 1.2223538E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.7451979E+000,-5.5966567E+000, 1.0790000E-003, 1.1482883E-001
 4.7001080E+001, 5.2160848E+000,-1.4262361E-001,-2.1929988E+001,-7.7437716E-003, 2.1009274E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6892158E+001,-1.6864250E+001, 1.0790000E-003, 1.1644824E-001
 4.8000301E+001, 0.0000000E+000, 1.3684834E-001,-2.0530832E+000, 1.7416200E-003, 9.7597104E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9231301E+000,-1.9144835E+000, 1.0790000E-003, 1.1811521E-001
 4.9002045E+001, 0.0000000E+000, 7.5233744E-002,-7.7370621E-001, 8.9133037E-004, 4.1359555E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.0233433E-001,-6.9757700E-001, 1.0790000E-003, 1.1983229E-001
 5.0001759E+001, 0.0000000E+000, 4.4317942E-002,-3.8074862E-001, 1.4244151E-004, 2.5195959E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.3960766E-001,-3.3628571E-001, 1.0790000E-003, 1.2160238E-001
 5.1001324E+001, 0.0000000E+000, 2.6398268E-002,-2.7666658E-001,-2.6525817E-004, 1.8164978E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.5455280E-001,-2.5053175E-001, 1.0790000E-003, 1.2342359E-001
 5.2001472E+001, 0.0000000E+000, 1.5340933E-002,-2.3643506E-001,-2.6359303E-004, 1.5277873E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.2595970E-001,-2.2135619E-001, 1.0790000E-003, 1.2530193E-001
 5.3001038E+001, 0.0000000E+000, 8.3394395E-003,-1.7962748E-001,-3.2148790E-004, 1.2677731E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7609600E-001,-1.7160826E-001, 1.0790000E-003, 1.2723994E-001
 5.4001778E+001, 0.0000000E+000, 4.5628105E-003,-1.4546292E-001,-3.6377451E-004, 1.1686093E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4536559E-001,-1.4126272E-001, 1.0790000E-003, 1.2924099E-001
 5.5000820E+001, 2.4349258E-005, 2.5536998E-003,-1.0712603E-001,-3.0211751E-004, 1.1259512E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0884161E-001,-1.0484897E-001, 1.0790000E-003, 1.3130683E-001
 5.6000179E+001, 1.6360383E-005, 1.4547268E-003,-8.8010150E-002,-2.6597286E-004, 1.0932323E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.0738078E-002,-8.6803942E-002, 1.0790000E-003, 1.3343915E-001
 5.7001305E+001, 0.0000000E+000, 8.0499515E-004,-7.1053298E-002,-2.5019225E-004, 1.0677958E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.3891358E-002,-7.0497427E-002, 1.0790000E-003, 1.3564677E-001
 5.8002182E+001, 0.0000000E+000, 4.3996450E-004,-5.9427157E-002,-2.0526853E-004, 1.0585281E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.2851170E-002,-5.9191402E-002, 1.0790000E-003, 1.3793222E-001
 5.9001110E+001, 0.0000000E+000, 2.3108392E-004,-4.4139114E-002,-1.8455611E-004, 1.0659757E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.7627482E-002,-4.4091520E-002, 1.0790000E-003, 1.4029490E-001
 6.0000000E+001, 4.2438878E-005, 8.1409798E-005,-3.6198750E-002,-1.4883493E-004, 1.0486356E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.9584071E-002,-3.6222687E-002, 1.0790000E-003, 1.4273826E-001
