s,mol/mol,kW/m2,kW/m2,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m
 4.9000094E+001, 1.3665081E-001, 3.6824916E-001, 3.8631074E-001, 8.3185051E-001, 2.6080335E+001, 2.2814463E+001, 1.9150423E+001, 1.7974346E+001, 1.7746291E+001, 1.7868509E+001, 1.8587539E+001, 1.6220213E+001, 1.6125682E+001, 1.5615538E+001, 1.5344119E+001, 1.5998508E+001, 1.6853897E+001, 1.7197191E+001, 1.7797423E+001, 1.9019263E+001, 1.8940114E+001, 1.8199481E+001, 1.6884291E+001, 1.6115568E+001, 1.5903481E+001, 1.6532409E+001, 1.6694412E+001, 1.5858670E+001, 1.5250808E+001, 1.4131537E+001, 1.2402177E+001, 1.0664339E+001, 9.4441247E+000, 8.1645506E+000, 6.9011756E+000, 6.1894255E+000, 5.5667079E+000, 4.7755979E+000, 4.3069535E+000, 4.0141408E+000, 3.7236856E+000, 3.3216221E+000, 2.7602259E+000, 2.1936926E+000, 1.7921209E+000, 1.2972774E+000, 1.1375520E+000, 1.0112035E+000, 8.5323887E-001, 6.5828591E-001, 5.0007087E-001, 2.7514219E-001, 8.5698937E-002
 5.0000641E+001, 1.3505389E-001, 3.2336910E-001, 3.3983210E-001, 2.7059097E-001, 2.6381126E+001, 2.1606411E+001, 2.0048243E+001, 1.8662286E+001, 1.8875430E+001, 1.9571487E+001, 2.0054426E+001, 1.8526904E+001, 1.9615341E+001, 2.0186727E+001, 2.0009193E+001, 2.0325831E+001, 1.9936703E+001, 1.9789408E+001, 1.9107855E+001, 1.8647936E+001, 1.8105399E+001, 1.7044143E+001, 1.6127401E+001, 1.5434270E+001, 1.4660387E+001, 1.3947812E+001, 1.3234465E+001, 1.2569920E+001, 1.1683845E+001, 1.1199089E+001, 1.0636366E+001, 1.0348618E+001, 1.0039491E+001, 9.3591634E+000, 8.4310107E+000, 7.6332752E+000, 6.8239805E+000, 6.0784197E+000, 5.3541451E+000, 4.6653931E+000, 4.1056317E+000, 3.5407826E+000, 3.1744709E+000, 2.8945659E+000, 2.5447198E+000, 2.1365830E+000, 1.9590726E+000, 1.8065812E+000, 1.6390425E+000, 1.3866989E+000, 1.2126990E+000, 1.2504857E+000, 1.1553936E+000
 5.1000463E+001, 1.3350100E-001, 3.0439833E-001, 3.1722611E-001, 3.8186836E-001, 2.4378252E+001, 2.1413123E+001, 1.7613798E+001, 1.6163017E+001, 1.6412634E+001, 1.6409637E+001, 1.6221602E+001, 1.4785636E+001, 1.5224152E+001, 1.5460358E+001, 1.5906444E+001, 1.5891140E+001, 1.5850366E+001, 1.5616426E+001, 1.5253316E+001, 1.4512701E+001, 1.4178630E+001, 1.4188169E+001, 1.3852449E+001, 1.3402548E+001, 1.3032864E+001, 1.2765130E+001, 1.2282276E+001, 1.1466241E+001, 1.0583852E+001, 1.0038846E+001, 9.7746161E+000, 9.6500019E+000, 9.6015948E+000, 8.9637912E+000, 8.4628950E+000, 8.1995295E+000, 8.0122285E+000, 7.7237323E+000, 7.4360466E+000, 7.1017252E+000, 6.3788388E+000, 5.4037267E+000, 4.8518827E+000, 4.4067227E+000, 4.0959907E+000, 4.1470270E+000, 4.1304720E+000, 3.8654445E+000, 3.4714537E+000, 2.9448366E+000, 2.5496825E+000, 2.1427185E+000, 1.5609259E+000
 5.2000324E+001, 1.3197697E-001, 2.7529994E-001, 2.8455520E-001, 0.0000000E+000, 2.4584664E+001, 2.1395374E+001, 1.8192107E+001, 1.7026732E+001, 1.6351958E+001, 1.5773476E+001, 1.5591993E+001, 1.4413756E+001, 1.5087824E+001, 1.5414825E+001, 1.5585208E+001, 1.5634600E+001, 1.6203482E+001, 1.6628844E+001, 1.6711176E+001, 1.6848276E+001, 1.6988772E+001, 1.6731394E+001, 1.6794054E+001, 1.6842667E+001, 1.6201691E+001, 1.5415149E+001, 1.4796976E+001, 1.4336776E+001, 1.4290866E+001, 1.3820661E+001, 1.2563704E+001, 1.1892114E+001, 1.1548483E+001, 1.0931198E+001, 9.7843431E+000, 8.9522543E+000, 8.0506509E+000, 6.7459678E+000, 6.0086840E+000, 5.5740952E+000, 5.1556008E+000, 4.5664807E+000, 4.1321345E+000, 3.4904350E+000, 2.9943023E+000, 2.6007182E+000, 2.3411197E+000, 1.9872277E+000, 1.6975312E+000, 1.3844930E+000, 1.1525880E+000, 9.8910542E-001, 7.2388317E-001
 5.3000816E+001, 1.3049305E-001, 2.6070860E-001, 2.6741942E-001, 1.3944695E-001, 2.3775211E+001, 2.0688024E+001, 1.8044400E+001, 1.6769202E+001, 1.6091597E+001, 1.4978518E+001, 1.4093108E+001, 1.2400521E+001, 1.2423484E+001, 1.2523552E+001, 1.2760681E+001, 1.3107317E+001, 1.3614661E+001, 1.3941034E+001, 1.3770994E+001, 1.3912623E+001, 1.3893083E+001, 1.4598932E+001, 1.4408662E+001, 1.3445348E+001, 1.2305079E+001, 1.2035006E+001, 1.1553171E+001, 1.0743669E+001, 9.8013221E+000, 9.0879395E+000, 8.3753058E+000, 7.9853317E+000, 7.4559571E+000, 7.1395171E+000, 6.6712003E+000, 6.0949797E+000, 5.5055105E+000, 5.3269867E+000, 5.4466488E+000, 5.0722094E+000, 4.2671102E+000, 3.1732240E+000, 2.4710929E+000, 1.9055463E+000, 1.5279828E+000, 1.0820626E+000, 9.1124065E-001, 5.9293711E-001, 3.3386362E-001, 1.3739805E-001, 5.9727803E-002, 3.3927288E-002, 2.0091245E-002
 5.4000004E+001, 1.2903733E-001, 2.2621834E-001, 2.3404210E-001, 9.6314278E-002, 2.3578708E+001, 1.9630526E+001, 1.7580443E+001, 1.6516371E+001, 1.6936267E+001, 1.7318878E+001, 1.7072297E+001, 1.4591723E+001, 1.4520072E+001, 1.4916912E+001, 1.4904404E+001, 1.4475660E+001, 1.4188879E+001, 1.3568874E+001, 1.3368545E+001, 1.3233339E+001, 1.2763938E+001, 1.2155210E+001, 1.1303184E+001, 1.0922125E+001, 1.0488090E+001, 1.0052765E+001, 9.6586062E+000, 9.8478708E+000, 1.0293613E+001, 1.0646026E+001, 1.1111010E+001, 1.1104236E+001, 1.0673313E+001, 1.0607375E+001, 9.8966737E+000, 9.3932971E+000, 8.9914834E+000, 8.5458557E+000, 7.8502963E+000, 6.9327006E+000, 5.9552925E+000, 4.8881392E+000, 4.0727755E+000, 3.3387313E+000, 2.9043848E+000, 2.3881222E+000, 2.0774682E+000, 1.7148614E+000, 1.3141165E+000, 1.0224724E+000, 8.0852542E-001, 6.0309332E-001, 3.4069204E-001
 5.5000568E+001, 1.2761801E-001, 2.0252656E-001, 2.0232256E-001, 1.1051791E-001, 2.1794261E+001, 2.0615927E+001, 1.8194777E+001, 1.7036770E+001, 1.5967651E+001, 1.5764757E+001, 1.5622359E+001, 1.3216173E+001, 1.3391160E+001, 1.3292731E+001, 1.3529712E+001, 1.3847444E+001, 1.3747871E+001, 1.3181442E+001, 1.3449608E+001, 1.3640718E+001, 1.4154761E+001, 1.4943127E+001, 1.5411142E+001, 1.5636627E+001, 1.6535131E+001, 1.5847819E+001, 1.5515545E+001, 1.5857234E+001, 1.6475156E+001, 1.6288444E+001, 1.6087095E+001, 1.5648364E+001, 1.5705894E+001, 1.5279012E+001, 1.4511584E+001, 1.3507085E+001, 1.2295012E+001, 1.0299103E+001, 8.8993738E+000, 7.8938843E+000, 7.2113260E+000, 6.3833486E+000, 5.5847276E+000, 4.6886484E+000, 4.1747805E+000, 3.5262645E+000, 3.1783338E+000, 2.6407884E+000, 2.1591899E+000, 1.6550978E+000, 1.4633426E+000, 1.2880592E+000, 1.1417363E+000
 5.6000506E+001, 1.2622446E-001, 1.7210288E-001, 1.7824597E-001, 0.0000000E+000, 1.4632098E+001, 1.6391154E+001, 1.6909152E+001, 1.6181587E+001, 1.6008849E+001, 1.5910825E+001, 1.6294435E+001, 1.2699370E+001, 1.2275074E+001, 1.2097633E+001, 1.1995531E+001, 1.1586129E+001, 1.1211933E+001, 1.0655217E+001, 1.0399913E+001, 1.0466968E+001, 1.0422302E+001, 1.0234453E+001, 1.1100580E+001, 1.2343027E+001, 1.4251645E+001, 1.5521882E+001, 1.6318647E+001, 1.6395752E+001, 1.6402724E+001, 1.6499037E+001, 1.6093421E+001, 1.5180720E+001, 1.4308220E+001, 1.3204177E+001, 1.1905718E+001, 1.0927926E+001, 1.0003755E+001, 9.2099980E+000, 8.5598937E+000, 7.9785777E+000, 7.3239705E+000, 6.7043133E+000, 6.3251687E+000, 5.8703990E+000, 5.0501979E+000, 4.0644031E+000, 3.4942743E+000, 3.1123473E+000, 2.6570822E+000, 2.1936575E+000, 1.9494009E+000, 1.8606390E+000, 1.4704264E+000
 5.7000491E+001, 1.2486601E-001, 6.2426356E-002, 6.4518627E-002, 0.0000000E+000, 1.9475120E+000, 2.5953012E+000, 2.8829309E+000, 3.1777789E+000, 3.2123708E+000, 3.4383089E+000, 3.8112041E+000, 3.0792817E+000, 3.0393394E+000, 2.9309827E+000, 2.9459953E+000, 2.8372162E+000, 2.7099021E+000, 2.6319549E+000, 2.6345591E+000, 2.7713693E+000, 3.1019090E+000, 3.3203116E+000, 3.3866938E+000, 3.5774377E+000, 3.7953841E+000, 4.0628779E+000, 4.4068721E+000, 4.6158468E+000, 4.5632996E+000, 4.3052007E+000, 4.3130284E+000, 4.2196729E+000, 4.0179389E+000, 3.9482148E+000, 3.7941004E+000, 3.8091640E+000, 3.4832114E+000, 2.8008201E+000, 2.3478332E+000, 1.9075121E+000, 1.4713039E+000, 1.2512332E+000, 1.0938713E+000, 9.8268277E-001, 8.6640231E-001, 7.1133540E-001, 6.2987871E-001, 5.5056292E-001, 4.7793348E-001, 3.7010839E-001, 2.8828978E-001, 2.2596284E-001, 1.6073238E-001
 5.8002581E+001, 1.2353165E-001, 4.6049108E-003, 4.4236020E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8290719E-002, 6.0606035E-002, 6.6902039E-002, 6.0488362E-002, 3.1750914E-002, 1.8447332E-002, 8.3387995E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 5.9003968E+001, 1.2222667E-001, 2.5565765E-003, 2.6552609E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 6.0006287E+001, 1.2094725E-001, 2.2745265E-003, 2.3453172E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 6.1003880E+001, 1.1970123E-001, 2.1119068E-003, 2.1754493E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 6.2004274E+001, 1.1847723E-001, 1.9734510E-003, 2.0367304E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 6.3004230E+001, 1.1727665E-001, 1.8519281E-003, 1.9183439E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 6.4005881E+001, 1.1609897E-001, 1.7547576E-003, 1.8194555E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 6.5000377E+001, 1.1495189E-001, 1.6745096E-003, 1.7360028E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 6.6000931E+001, 1.1382180E-001, 1.6052983E-003, 1.6628236E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 6.7000360E+001, 1.1271443E-001, 1.5433486E-003, 1.5965037E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 6.8000881E+001, 1.1162887E-001, 1.4870667E-003, 1.5362064E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 6.9002638E+001, 1.1056105E-001, 1.4356554E-003, 1.4818088E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 7.0000124E+001, 1.0951760E-001, 1.3865544E-003, 1.4302733E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 7.1006178E+001, 1.0848957E-001, 1.3419363E-003, 1.3835393E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 7.2001813E+001, 1.0748483E-001, 1.3018095E-003, 1.3413809E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 7.3000097E+001, 1.0649717E-001, 1.2636535E-003, 1.3008911E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
