s,mol/mol,kW/m2,kW/m2,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m
 2.4001110E+001, 1.7834007E-001, 5.6030012E-001, 5.8654375E-001, 1.8303483E+001, 3.1984985E+001, 3.1819536E+001, 3.2775696E+001, 3.2257312E+001, 3.0961608E+001, 3.0365412E+001, 3.1756470E+001, 2.9146224E+001, 3.0546879E+001, 3.1349387E+001, 3.0707938E+001, 2.9433024E+001, 2.7065301E+001, 2.5870329E+001, 2.4101730E+001, 2.3014558E+001, 2.2789220E+001, 2.1901572E+001, 2.0469981E+001, 1.9358680E+001, 1.7049503E+001, 1.5943871E+001, 1.3241272E+001, 1.0807724E+001, 9.3684956E+000, 7.2696406E+000, 5.2973799E+000, 4.6143072E+000, 3.5087873E+000, 2.9238698E+000, 1.9490979E+000, 1.2394013E+000, 9.8781689E-001, 6.2031944E-001, 3.7553802E-001, 2.8584005E-001, 1.7155045E-001, 1.0530325E-001, 8.3401983E-002, 5.0249715E-002, 3.9601268E-002, 2.1065069E-002, 1.0799452E-002, 8.2492316E-003, 3.3549952E-003, 1.5793621E-003, 1.0315618E-003, 4.9703953E-004, 1.3467022E-004
 2.5000776E+001, 1.7832360E-001, 5.8240086E-001, 6.0054338E-001, 1.8687310E+001, 3.2294198E+001, 3.2780173E+001, 3.2498510E+001, 3.2522703E+001, 3.1792412E+001, 3.1736691E+001, 3.1151961E+001, 2.6568557E+001, 2.6378380E+001, 2.6420538E+001, 2.6727342E+001, 2.5564893E+001, 2.4319444E+001, 2.4401429E+001, 2.3175117E+001, 2.1781532E+001, 2.0628128E+001, 1.7761177E+001, 1.4529028E+001, 1.2643626E+001, 9.9258425E+000, 8.6890028E+000, 6.7726769E+000, 5.4491510E+000, 4.9601861E+000, 3.9154008E+000, 2.8715493E+000, 2.3515313E+000, 1.4900470E+000, 1.2088486E+000, 7.8627512E-001, 5.1651539E-001, 4.2091901E-001, 2.8305926E-001, 1.9198322E-001, 1.6161858E-001, 1.1789444E-001, 7.7191374E-002, 6.1541999E-002, 3.8441201E-002, 3.0461964E-002, 1.7892930E-002, 1.0040045E-002, 7.2510509E-003, 4.4330265E-003, 3.1033749E-003, 1.7683638E-003, 6.5545765E-004, 1.3260173E-004
 2.6001025E+001, 1.7830709E-001, 5.9537714E-001, 6.2040604E-001, 1.8879752E+001, 3.1756705E+001, 3.4238548E+001, 3.5372695E+001, 3.6916639E+001, 3.7672322E+001, 3.8162775E+001, 3.7971476E+001, 3.0980670E+001, 3.0206743E+001, 2.9272159E+001, 2.8877887E+001, 2.6193022E+001, 2.3312746E+001, 2.2041767E+001, 1.9922176E+001, 1.7544799E+001, 1.6709155E+001, 1.5250271E+001, 1.3597174E+001, 1.2739861E+001, 1.0954158E+001, 1.0196590E+001, 8.7537891E+000, 7.1220473E+000, 6.3742194E+000, 5.2454322E+000, 4.5597568E+000, 4.2457185E+000, 3.6391693E+000, 3.2955000E+000, 2.6515604E+000, 2.0587433E+000, 1.8337062E+000, 1.5273109E+000, 1.1343766E+000, 9.3914635E-001, 6.2760540E-001, 4.4805967E-001, 3.6962675E-001, 2.4007697E-001, 1.8895691E-001, 1.1531729E-001, 6.6725153E-002, 5.1113800E-002, 2.8873170E-002, 1.4036355E-002, 9.8089628E-003, 2.4966963E-003, 1.2630317E-004
 2.7001000E+001, 1.7829063E-001, 5.8418278E-001, 6.1329030E-001, 1.9235734E+001, 3.2820410E+001, 3.4495699E+001, 3.4614572E+001, 3.3216538E+001, 3.3579422E+001, 3.4296864E+001, 3.5099741E+001, 3.1142085E+001, 3.1358766E+001, 3.0987293E+001, 2.9957463E+001, 2.7564826E+001, 2.4239543E+001, 2.2987233E+001, 2.0366064E+001, 1.8176565E+001, 1.7181566E+001, 1.4906848E+001, 1.3186080E+001, 1.2811411E+001, 1.1767962E+001, 1.1226100E+001, 9.9430580E+000, 8.4611017E+000, 7.4752535E+000, 6.1451212E+000, 4.9630455E+000, 4.3926340E+000, 3.4291570E+000, 3.0593054E+000, 2.3916211E+000, 1.8753089E+000, 1.6216938E+000, 1.1201222E+000, 7.0079187E-001, 5.7073463E-001, 3.9323977E-001, 2.9436889E-001, 2.6057911E-001, 1.9264530E-001, 1.6791384E-001, 1.2244013E-001, 9.6091769E-002, 8.4271094E-002, 6.3052130E-002, 4.5207439E-002, 3.9120501E-002, 3.0285239E-002, 1.8763712E-002
 2.8001603E+001, 1.7827414E-001, 5.8327606E-001, 5.7530224E-001, 1.7211773E+001, 3.2271142E+001, 3.3563312E+001, 3.3806696E+001, 3.3614767E+001, 3.3876204E+001, 3.3783276E+001, 3.2184884E+001, 2.5091141E+001, 2.4366737E+001, 2.2976385E+001, 2.2413237E+001, 2.1121075E+001, 2.1000437E+001, 2.0960712E+001, 2.0388500E+001, 1.9136763E+001, 1.7688590E+001, 1.6234037E+001, 1.4531210E+001, 1.3865310E+001, 1.1499789E+001, 1.0590415E+001, 8.7354932E+000, 7.6925860E+000, 7.2764581E+000, 6.5543331E+000, 5.6830818E+000, 4.9050757E+000, 3.6866855E+000, 3.1763710E+000, 2.3991874E+000, 1.8677719E+000, 1.6135249E+000, 1.0597250E+000, 6.4641022E-001, 4.9642184E-001, 3.0040794E-001, 1.7699507E-001, 1.4001053E-001, 8.4412608E-002, 6.7060641E-002, 3.9968211E-002, 2.5349150E-002, 1.9754330E-002, 1.0368470E-002, 4.4749784E-003, 2.8424404E-003, 4.1086876E-004, 1.3787060E-004
 2.9000918E+001, 1.7825771E-001, 5.8023129E-001, 6.1908454E-001, 1.9448388E+001, 3.5034729E+001, 3.3231341E+001, 3.3314438E+001, 3.3778518E+001, 3.2660928E+001, 3.1919234E+001, 3.0594215E+001, 2.5512546E+001, 2.5162922E+001, 2.4143587E+001, 2.3619438E+001, 2.2338612E+001, 2.0955249E+001, 2.0076419E+001, 1.8345062E+001, 1.6252991E+001, 1.5248113E+001, 1.3726415E+001, 1.2241331E+001, 1.1530112E+001, 1.0341861E+001, 9.9373498E+000, 8.3754970E+000, 7.0830279E+000, 6.7101054E+000, 6.3477429E+000, 5.9737926E+000, 5.6986151E+000, 4.9942195E+000, 4.7580437E+000, 4.3874819E+000, 3.7776126E+000, 3.1875544E+000, 2.2144523E+000, 1.3994276E+000, 1.1283284E+000, 6.9936366E-001, 4.2207480E-001, 3.3161623E-001, 2.1473774E-001, 1.7595961E-001, 1.2501601E-001, 8.6862873E-002, 7.0367148E-002, 4.9344988E-002, 3.6195251E-002, 3.1438835E-002, 2.3022637E-002, 1.7604257E-002
 3.0001047E+001, 1.7615927E-001, 5.9899832E-001, 6.2323936E-001, 1.9409486E+001, 3.3146122E+001, 3.4970732E+001, 3.4603528E+001, 3.4696445E+001, 3.5536316E+001, 3.5865812E+001, 3.4739150E+001, 2.8368863E+001, 2.8924203E+001, 2.9692252E+001, 2.9477636E+001, 2.8469336E+001, 2.6341067E+001, 2.4833372E+001, 2.3064799E+001, 2.0559290E+001, 1.9386464E+001, 1.6110538E+001, 1.2911281E+001, 1.1535143E+001, 8.7514162E+000, 7.6899165E+000, 5.9826831E+000, 4.6744652E+000, 4.1800128E+000, 3.5060079E+000, 3.1061085E+000, 2.8387074E+000, 2.2256417E+000, 1.9067762E+000, 1.4014074E+000, 9.7828835E-001, 8.2155997E-001, 6.1584972E-001, 4.2263451E-001, 3.5471798E-001, 2.2931912E-001, 1.4064772E-001, 1.1190860E-001, 6.4865675E-002, 5.0561344E-002, 2.7745324E-002, 1.6114460E-002, 1.2333660E-002, 7.1918471E-003, 2.8000836E-003, 1.7390123E-003, 1.5753565E-003, 1.2233308E-003
 3.1000875E+001, 1.7352034E-001, 5.8539349E-001, 5.9243231E-001, 2.0007661E+001, 3.2428100E+001, 3.2129150E+001, 3.2891834E+001, 3.3510451E+001, 3.3632896E+001, 3.2855379E+001, 3.1389342E+001, 2.6594554E+001, 2.6722357E+001, 2.6098086E+001, 2.5570136E+001, 2.5209040E+001, 2.3334904E+001, 2.2389097E+001, 2.0131829E+001, 1.8640449E+001, 1.7722874E+001, 1.6546487E+001, 1.4842320E+001, 1.3798734E+001, 1.1683388E+001, 1.0562212E+001, 8.5248865E+000, 6.7824897E+000, 5.9880657E+000, 4.7416474E+000, 3.7103279E+000, 3.1712486E+000, 2.2716163E+000, 1.8424548E+000, 1.2897515E+000, 9.0195670E-001, 7.5528650E-001, 4.8289517E-001, 2.7639510E-001, 2.0441482E-001, 1.1641487E-001, 6.9707956E-002, 5.2019670E-002, 3.0371638E-002, 2.2804533E-002, 1.2655038E-002, 6.7672850E-003, 5.6560298E-003, 4.2566690E-003, 2.9776640E-003, 2.4696370E-003, 1.6183608E-003, 1.1950265E-003
 3.2001196E+001, 1.7095838E-001, 5.3601731E-001, 5.6438040E-001, 1.7169350E+001, 3.1813608E+001, 2.9992262E+001, 2.9529371E+001, 2.9962071E+001, 2.9292920E+001, 2.9533790E+001, 2.9654146E+001, 2.5897961E+001, 2.6146810E+001, 2.5916818E+001, 2.6131549E+001, 2.6118670E+001, 2.4812389E+001, 2.3272457E+001, 2.1291477E+001, 1.9539096E+001, 1.8590957E+001, 1.6851193E+001, 1.4646283E+001, 1.3371763E+001, 1.1336070E+001, 1.0474254E+001, 9.3718208E+000, 8.7021326E+000, 8.1256856E+000, 6.4676334E+000, 5.0010201E+000, 4.2749729E+000, 3.5444098E+000, 3.2675806E+000, 2.6057213E+000, 2.0347959E+000, 1.7828221E+000, 1.4978985E+000, 1.0127363E+000, 7.7495090E-001, 4.9579969E-001, 2.9787915E-001, 2.3808073E-001, 1.5303901E-001, 1.2247207E-001, 8.2417458E-002, 5.0434510E-002, 3.6507847E-002, 1.8024346E-002, 8.0209651E-003, 6.0879056E-003, 2.9609347E-003, 1.7418032E-003
 3.3001418E+001, 1.6847117E-001, 4.9554835E-001, 5.3356246E-001, 1.8894955E+001, 2.9856782E+001, 3.1975958E+001, 3.2295529E+001, 3.1675309E+001, 3.1687452E+001, 3.1162483E+001, 2.9489882E+001, 2.4475592E+001, 2.4354598E+001, 2.4943053E+001, 2.5088363E+001, 2.5522506E+001, 2.5036882E+001, 2.4573998E+001, 2.3299113E+001, 2.2349920E+001, 2.1243913E+001, 1.8801827E+001, 1.7057431E+001, 1.6316278E+001, 1.5682127E+001, 1.5071165E+001, 1.4004414E+001, 1.2621678E+001, 1.1801517E+001, 1.0161210E+001, 8.4578233E+000, 7.5708082E+000, 5.8806112E+000, 5.1691298E+000, 3.7483243E+000, 2.6801492E+000, 2.2924148E+000, 1.7576515E+000, 1.3573031E+000, 1.1976625E+000, 8.1542586E-001, 5.3323087E-001, 4.0181828E-001, 2.1593234E-001, 1.5445577E-001, 8.3261892E-002, 4.3953869E-002, 3.0607494E-002, 1.7669500E-002, 9.9056309E-003, 7.4843872E-003, 4.1950519E-003, 2.3635341E-003
 3.4000769E+001, 1.6605534E-001, 4.8208703E-001, 4.8031081E-001, 1.8805116E+001, 2.7575933E+001, 2.9633975E+001, 3.0284334E+001, 3.1652816E+001, 3.2539006E+001, 3.1945242E+001, 3.0741380E+001, 2.4951143E+001, 2.3784337E+001, 2.3478287E+001, 2.4471457E+001, 2.5162472E+001, 2.6200633E+001, 2.7033026E+001, 2.7073816E+001, 2.5781229E+001, 2.4291655E+001, 2.1188401E+001, 1.7537552E+001, 1.5601616E+001, 1.2149247E+001, 1.0773914E+001, 8.3388566E+000, 6.3451691E+000, 5.5462666E+000, 4.2971104E+000, 3.4470262E+000, 2.9926889E+000, 2.5342070E+000, 2.3575218E+000, 1.9963120E+000, 1.6039725E+000, 1.3693487E+000, 9.2110256E-001, 5.6448978E-001, 4.4214697E-001, 2.7688262E-001, 1.9030991E-001, 1.6141194E-001, 1.1491307E-001, 9.9628611E-002, 6.9555102E-002, 4.5124955E-002, 3.6103656E-002, 2.4651181E-002, 1.6858361E-002, 1.4617772E-002, 1.1134387E-002, 7.8869402E-003
 3.5001298E+001, 1.6370892E-001, 4.5786183E-001, 4.7077645E-001, 1.7473041E+001, 2.7878480E+001, 2.6748141E+001, 2.7020085E+001, 2.8819620E+001, 2.8668642E+001, 2.8090699E+001, 2.8150525E+001, 2.1913406E+001, 2.2049578E+001, 2.3695469E+001, 2.4363444E+001, 2.4442844E+001, 2.3876847E+001, 2.3598126E+001, 2.3430044E+001, 2.3904548E+001, 2.3120298E+001, 2.1330330E+001, 1.8660731E+001, 1.7555540E+001, 1.4824851E+001, 1.3354731E+001, 1.1113867E+001, 9.2017545E+000, 8.2926108E+000, 6.5266397E+000, 5.2791074E+000, 4.7365668E+000, 3.6602544E+000, 3.2297442E+000, 2.4678960E+000, 1.9360098E+000, 1.6762671E+000, 1.1858075E+000, 8.2852551E-001, 6.9804451E-001, 4.8929155E-001, 3.5599516E-001, 3.0636422E-001, 2.1623970E-001, 1.8417560E-001, 1.3217793E-001, 9.4588504E-002, 8.1383166E-002, 5.4590168E-002, 3.9150778E-002, 3.1816731E-002, 2.2448350E-002, 1.4810471E-002
 3.6001081E+001, 1.6142534E-001, 4.0212935E-001, 4.0762077E-001, 1.7795745E+001, 2.7784775E+001, 2.5820349E+001, 2.6068331E+001, 2.5204262E+001, 2.5758930E+001, 2.5377368E+001, 2.5524942E+001, 1.9904447E+001, 1.9838674E+001, 1.8972344E+001, 1.8698948E+001, 1.8539432E+001, 1.8320105E+001, 1.8790384E+001, 1.8971596E+001, 1.8605798E+001, 1.8488027E+001, 1.7425629E+001, 1.6710024E+001, 1.6190821E+001, 1.5379704E+001, 1.4754899E+001, 1.3467450E+001, 1.1649634E+001, 1.0557416E+001, 8.2528500E+000, 6.4526877E+000, 5.6382790E+000, 4.0694926E+000, 3.3935127E+000, 2.4052407E+000, 1.6891124E+000, 1.4776277E+000, 1.1572048E+000, 8.9640874E-001, 7.8530785E-001, 5.9819749E-001, 4.8556625E-001, 4.3345191E-001, 3.2082189E-001, 2.5968211E-001, 1.4262425E-001, 8.4103532E-002, 6.5998372E-002, 3.9010975E-002, 2.6800984E-002, 2.2254278E-002, 1.4929356E-002, 1.0088321E-002
 3.7001089E+001, 1.5920863E-001, 3.7373736E-001, 3.7247427E-001, 1.7319384E+001, 2.6795562E+001, 2.6093497E+001, 2.5380267E+001, 2.8059558E+001, 2.7248934E+001, 2.6145320E+001, 2.5445099E+001, 1.7933086E+001, 1.7331176E+001, 1.6969823E+001, 1.6985390E+001, 1.6192209E+001, 1.6184155E+001, 1.6192496E+001, 1.7359765E+001, 1.7311674E+001, 1.6941653E+001, 1.6992810E+001, 1.7231059E+001, 1.7221411E+001, 1.6360135E+001, 1.4958670E+001, 1.1694814E+001, 9.8198562E+000, 9.1881417E+000, 8.1730812E+000, 7.1332502E+000, 6.4404844E+000, 5.4520422E+000, 5.0420791E+000, 4.2817641E+000, 3.3810472E+000, 3.0698659E+000, 2.3760812E+000, 1.6806333E+000, 1.3684288E+000, 9.8268789E-001, 7.5237486E-001, 6.7309846E-001, 5.4184350E-001, 4.8546235E-001, 4.1372844E-001, 3.2777042E-001, 2.7709709E-001, 1.8663358E-001, 1.3015553E-001, 1.0908281E-001, 7.8411593E-002, 6.0370067E-002
 3.8000743E+001, 1.5704813E-001, 3.5383543E-001, 3.6540097E-001, 2.1788331E+001, 2.9531151E+001, 2.5625260E+001, 2.5504453E+001, 2.6380894E+001, 2.6083642E+001, 2.6803501E+001, 2.8660437E+001, 2.1120684E+001, 2.1580192E+001, 2.0854052E+001, 2.0978676E+001, 2.1409609E+001, 2.2217511E+001, 2.2083014E+001, 2.2247578E+001, 2.0688912E+001, 1.9311869E+001, 1.8001923E+001, 1.5735170E+001, 1.4760385E+001, 1.3058453E+001, 1.2003631E+001, 1.0683261E+001, 9.5721707E+000, 9.2678772E+000, 8.4921160E+000, 7.9447901E+000, 7.7105246E+000, 6.7031543E+000, 6.1992396E+000, 5.1971812E+000, 4.5394485E+000, 4.2778060E+000, 3.8530071E+000, 3.3662287E+000, 3.1229136E+000, 2.6223014E+000, 2.1480032E+000, 1.9162277E+000, 1.4579906E+000, 1.2679840E+000, 9.2274454E-001, 6.6922654E-001, 5.5524102E-001, 3.8100567E-001, 2.6282698E-001, 2.2458134E-001, 1.5383945E-001, 1.1196219E-001
 3.9001363E+001, 1.5494890E-001, 3.0336417E-001, 3.0972013E-001, 1.8170415E+001, 2.6357956E+001, 2.4867331E+001, 2.5750621E+001, 2.5687970E+001, 2.6057652E+001, 2.5451645E+001, 2.5100051E+001, 1.7150611E+001, 1.6964907E+001, 1.6245821E+001, 1.5998162E+001, 1.6098976E+001, 1.5893410E+001, 1.5474834E+001, 1.4934369E+001, 1.5456319E+001, 1.5223473E+001, 1.4818943E+001, 1.5679205E+001, 1.6329097E+001, 1.6772918E+001, 1.6357216E+001, 1.4937348E+001, 1.3476818E+001, 1.2917394E+001, 1.2812308E+001, 1.1857020E+001, 1.1158227E+001, 9.4250150E+000, 8.5898606E+000, 6.8317036E+000, 5.3695735E+000, 4.7686894E+000, 3.8935481E+000, 3.0605171E+000, 2.6031228E+000, 2.0143815E+000, 1.5485451E+000, 1.3828960E+000, 1.0918341E+000, 9.6614619E-001, 7.6027825E-001, 5.6929250E-001, 5.0238423E-001, 3.7915226E-001, 2.8429393E-001, 2.5380974E-001, 1.9440340E-001, 1.3283275E-001
 4.0000597E+001, 1.5290193E-001, 2.8195008E-001, 2.9497186E-001, 1.8622911E+001, 2.6644095E+001, 2.4506864E+001, 2.4886172E+001, 2.6240354E+001, 2.6167161E+001, 2.6090680E+001, 2.5222702E+001, 1.6909061E+001, 1.7120534E+001, 1.7149412E+001, 1.7469206E+001, 1.8570473E+001, 1.9940905E+001, 1.9918592E+001, 2.0279479E+001, 2.0646707E+001, 2.0428066E+001, 1.9657247E+001, 1.7864334E+001, 1.7161853E+001, 1.5597916E+001, 1.4188960E+001, 1.2149073E+001, 1.0146617E+001, 9.3051680E+000, 8.3535193E+000, 7.4710842E+000, 7.1603652E+000, 6.6244155E+000, 6.2299204E+000, 5.0931641E+000, 4.1815818E+000, 3.7193929E+000, 2.9708575E+000, 2.6246654E+000, 2.4803206E+000, 2.0375878E+000, 1.5787682E+000, 1.2978658E+000, 8.5869304E-001, 7.0372638E-001, 5.2361604E-001, 4.1725600E-001, 3.9749082E-001, 3.5430364E-001, 3.3936730E-001, 3.2708682E-001, 2.9581237E-001, 2.3634260E-001
 4.1001061E+001, 1.5091091E-001, 2.4845869E-001, 2.5842089E-001, 1.9215711E+001, 2.4996535E+001, 2.3685772E+001, 2.3907135E+001, 2.3536712E+001, 2.5700507E+001, 2.6245242E+001, 2.6299598E+001, 1.8230150E+001, 1.7768931E+001, 1.8505216E+001, 1.8339505E+001, 1.7633716E+001, 1.5926044E+001, 1.5210066E+001, 1.4087151E+001, 1.3525739E+001, 1.3315990E+001, 1.3208977E+001, 1.2957788E+001, 1.2615965E+001, 1.1725273E+001, 1.1001578E+001, 1.0483338E+001, 9.9955530E+000, 9.6307122E+000, 9.2128897E+000, 9.2435440E+000, 8.9527522E+000, 8.3073258E+000, 8.1174552E+000, 7.7859642E+000, 7.0343303E+000, 6.8877996E+000, 6.2271543E+000, 5.2766337E+000, 4.6948799E+000, 3.8081412E+000, 2.9886847E+000, 2.5384254E+000, 1.9492031E+000, 1.7008958E+000, 1.2719964E+000, 9.9260174E-001, 8.8279554E-001, 7.1653036E-001, 5.5453001E-001, 4.9366437E-001, 3.9714306E-001, 3.3611669E-001
 4.2000305E+001, 1.4896877E-001, 2.4145174E-001, 2.4247211E-001, 1.7334429E+001, 2.5137886E+001, 2.2443069E+001, 2.3011889E+001, 2.2585863E+001, 2.0807504E+001, 2.1514548E+001, 2.1552206E+001, 1.3395794E+001, 1.3827968E+001, 1.3529109E+001, 1.4064001E+001, 1.5170978E+001, 1.5510532E+001, 1.5743279E+001, 1.5891849E+001, 1.6057338E+001, 1.6381738E+001, 1.6611374E+001, 1.6294542E+001, 1.6167743E+001, 1.5243400E+001, 1.4754814E+001, 1.4641134E+001, 1.4308738E+001, 1.4044022E+001, 1.4177577E+001, 1.2977157E+001, 1.1841525E+001, 9.8600375E+000, 9.0419621E+000, 7.5804523E+000, 6.5108443E+000, 6.2171310E+000, 5.4336303E+000, 4.7918638E+000, 4.4254864E+000, 3.7505033E+000, 3.0555499E+000, 2.7406505E+000, 2.0165055E+000, 1.6900967E+000, 1.1993302E+000, 8.4313291E-001, 7.2826784E-001, 5.1607965E-001, 3.6486002E-001, 3.0756246E-001, 2.2443687E-001, 1.7626184E-001
 4.3000582E+001, 1.4707856E-001, 2.0759583E-001, 2.1366033E-001, 1.7408825E+001, 2.3610485E+001, 2.0631410E+001, 2.0346306E+001, 2.0050769E+001, 2.0295200E+001, 2.0018262E+001, 2.0898867E+001, 1.2953188E+001, 1.2848485E+001, 1.2598024E+001, 1.2622277E+001, 1.3187459E+001, 1.3186722E+001, 1.3946496E+001, 1.4158210E+001, 1.3967428E+001, 1.4521219E+001, 1.4525499E+001, 1.3745836E+001, 1.3447310E+001, 1.3299586E+001, 1.3180800E+001, 1.3105670E+001, 1.2998008E+001, 1.2510983E+001, 1.2039449E+001, 1.1872889E+001, 1.1512796E+001, 1.0631966E+001, 9.9540072E+000, 8.3936950E+000, 6.9620308E+000, 6.1342948E+000, 4.6965693E+000, 3.4454741E+000, 2.9348029E+000, 1.9627960E+000, 1.2451739E+000, 1.0129031E+000, 7.3291325E-001, 6.1163108E-001, 4.3480632E-001, 3.0125380E-001, 2.3526804E-001, 1.3385730E-001, 6.8701453E-002, 4.6183400E-002, 1.7783756E-002, 5.9202941E-003
 4.4000385E+001, 1.4523248E-001, 1.7688419E-001, 1.8310427E-001, 1.7197877E+001, 2.1112612E+001, 2.1688646E+001, 2.1539710E+001, 2.1188414E+001, 2.1805535E+001, 2.1398777E+001, 2.0290880E+001, 1.2459290E+001, 1.1948512E+001, 1.0935007E+001, 1.0882318E+001, 1.0843139E+001, 1.1467205E+001, 1.1868710E+001, 1.2968405E+001, 1.3709186E+001, 1.4297648E+001, 1.4625292E+001, 1.4914686E+001, 1.5007595E+001, 1.4344877E+001, 1.4167055E+001, 1.3834692E+001, 1.3291364E+001, 1.3335133E+001, 1.2137668E+001, 1.1234270E+001, 1.0918036E+001, 9.6944781E+000, 8.9916341E+000, 7.4504135E+000, 5.7816253E+000, 5.0380539E+000, 3.9614460E+000, 3.3087455E+000, 2.9282242E+000, 2.4061204E+000, 1.9769129E+000, 1.7945615E+000, 1.4230407E+000, 1.2841630E+000, 1.0406719E+000, 7.3127747E-001, 5.8523195E-001, 3.8773970E-001, 2.7805439E-001, 2.3516626E-001, 1.6140870E-001, 1.1470200E-001
 4.5001439E+001, 1.4343518E-001, 1.4523317E-001, 1.4534385E-001, 1.6891801E+001, 2.2958264E+001, 2.0698669E+001, 2.0044650E+001, 2.1701865E+001, 2.1964619E+001, 2.2396764E+001, 2.2223044E+001, 1.2456744E+001, 1.2295964E+001, 1.2181565E+001, 1.1519069E+001, 1.1428106E+001, 1.1384073E+001, 1.0915814E+001, 1.0096053E+001, 9.4383928E+000, 9.6284791E+000, 9.6820231E+000, 9.4855266E+000, 9.5048744E+000, 9.5776792E+000, 9.2770888E+000, 8.4538065E+000, 7.7227634E+000, 7.7332030E+000, 8.0488606E+000, 7.5646628E+000, 7.3861788E+000, 6.4722684E+000, 5.9977467E+000, 5.1443743E+000, 4.0635873E+000, 3.4519270E+000, 2.5146933E+000, 1.8187878E+000, 1.5430171E+000, 1.0968635E+000, 8.1891214E-001, 7.0023242E-001, 5.1596280E-001, 4.6096708E-001, 3.5002660E-001, 2.8323857E-001, 2.5199619E-001, 1.9590889E-001, 1.4343205E-001, 1.3673087E-001, 8.9648602E-002, 6.9068994E-002
 4.6000802E+001, 1.4167997E-001, 1.1997887E-001, 1.2436802E-001, 1.6865119E+001, 2.2220282E+001, 1.9788866E+001, 2.0195427E+001, 2.0698861E+001, 2.1265271E+001, 2.2090923E+001, 2.1389872E+001, 1.1009945E+001, 1.0666313E+001, 1.0333625E+001, 9.8746944E+000, 9.8120692E+000, 9.8266966E+000, 9.8081719E+000, 1.0195673E+001, 1.0504076E+001, 1.0277103E+001, 1.0377827E+001, 1.0451242E+001, 1.0832120E+001, 1.0748496E+001, 1.0241299E+001, 1.0322815E+001, 9.6974446E+000, 9.2093305E+000, 8.2353425E+000, 7.1752178E+000, 6.9443029E+000, 5.9966410E+000, 5.5904615E+000, 5.2299376E+000, 4.1242302E+000, 3.6979815E+000, 2.7199702E+000, 2.0713027E+000, 1.8609879E+000, 1.4883303E+000, 1.2851552E+000, 1.1054026E+000, 8.2495207E-001, 7.0877441E-001, 5.8430601E-001, 4.9946568E-001, 4.3651906E-001, 3.3503579E-001, 2.6862688E-001, 2.4295047E-001, 1.9825715E-001, 1.6402555E-001
 4.7000235E+001, 1.3996877E-001, 1.0654625E-001, 1.0829758E-001, 1.8043947E+001, 2.0640661E+001, 1.8995805E+001, 1.8584870E+001, 1.9589759E+001, 2.1199349E+001, 2.1454018E+001, 2.1268706E+001, 1.1577908E+001, 1.0718250E+001, 9.7904775E+000, 9.4294404E+000, 8.8518287E+000, 8.7974994E+000, 8.4515932E+000, 9.0276085E+000, 9.3354402E+000, 9.8148464E+000, 1.0516729E+001, 1.0644365E+001, 1.0991269E+001, 1.1392052E+001, 1.1687099E+001, 1.1389855E+001, 1.0844564E+001, 1.0506479E+001, 9.1640766E+000, 8.3361598E+000, 7.7375042E+000, 6.7953926E+000, 6.5891861E+000, 5.9244759E+000, 5.0696929E+000, 4.6691076E+000, 4.1204502E+000, 3.8477106E+000, 3.7677473E+000, 2.9540329E+000, 2.3943605E+000, 1.8130197E+000, 1.2808032E+000, 1.1526074E+000, 8.7317708E-001, 6.4493879E-001, 5.5563352E-001, 4.3031890E-001, 3.1327420E-001, 2.5532389E-001, 1.5043452E-001, 1.0148913E-001
 4.8001238E+001, 1.3829626E-001, 8.6851166E-002, 8.8505646E-002, 1.8257480E+001, 2.0758474E+001, 1.6888740E+001, 1.6932660E+001, 1.7100673E+001, 1.7341639E+001, 1.8053887E+001, 1.7035427E+001, 7.9909411E+000, 7.6197803E+000, 7.0213758E+000, 6.7499677E+000, 6.4750644E+000, 6.4231208E+000, 6.1093960E+000, 5.9592971E+000, 6.0823830E+000, 5.9837257E+000, 5.4665857E+000, 5.1504602E+000, 5.1072020E+000, 4.8084854E+000, 4.7581130E+000, 4.8869296E+000, 5.0469939E+000, 5.0218996E+000, 5.2027207E+000, 5.1431776E+000, 5.3105289E+000, 5.3140432E+000, 5.3465243E+000, 5.2472962E+000, 4.9040089E+000, 4.8323156E+000, 4.6502918E+000, 5.1719553E+000, 5.3704233E+000, 5.5692459E+000, 6.4211467E+000, 6.6758685E+000, 6.4791449E+000, 6.0292532E+000, 5.1179412E+000, 4.6805917E+000, 4.3995122E+000, 3.7519162E+000, 3.0116444E+000, 2.6618247E+000, 2.1537314E+000, 1.8764342E+000
