s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
 2.6000687E+001, 4.8158410E+001,-7.9106718E+000,-4.0649827E+001, 5.1478159E-002,-1.9548987E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.1335713E-001,-3.5080615E-001, 1.0065000E-003, 8.9927129E-002
 2.7000252E+001, 4.9000769E+001,-7.8021244E+000,-4.2946923E+001, 4.7787727E-002,-1.9431116E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7424713E+000,-1.7006843E+000, 1.0065000E-003, 9.0903978E-002
 2.8000145E+001, 4.7368947E+001,-7.4524670E+000,-3.9257876E+001, 3.8521080E-002,-1.9592814E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0018823E-001, 6.9692960E-001, 1.0065000E-003, 9.1902752E-002
 2.9000034E+001, 4.8520144E+001,-7.4991504E+000,-3.9591798E+001, 4.6885832E-002,-1.9391139E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2540642E+000, 1.4758870E+000, 1.0065000E-003, 9.2924687E-002
 3.0001062E+001, 4.8039056E+001,-7.3648972E+000,-4.1258743E+001, 3.0244792E-002,-1.9262305E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.1438874E-001,-5.5453265E-001, 1.0065000E-003, 9.3970925E-002
 3.1000530E+001, 4.7041899E+001,-7.0631470E+000,-4.0992865E+001, 2.7879799E-002,-1.9557782E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1029096E+000,-9.8642881E-001, 1.0065000E-003, 9.5041413E-002
 3.2000946E+001, 4.7752097E+001,-7.1217444E+000,-4.3058935E+001, 1.8043668E-002,-1.9559522E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.4791215E+000,-2.4107340E+000, 1.0065000E-003, 9.6137247E-002
 3.3000931E+001, 4.6725492E+001,-6.6696998E+000,-3.9638462E+001, 3.7907267E-002,-1.9277878E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2908007E-001, 4.5504492E-001, 1.0065000E-003, 9.7259495E-002
 3.4000648E+001, 4.6012611E+001,-6.4696032E+000,-3.7415761E+001, 3.8536006E-002,-1.8941957E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0143215E+000, 2.1655933E+000, 1.0065000E-003, 9.8408878E-002
 3.5000153E+001, 4.5938110E+001,-6.2769096E+000,-4.2137371E+001, 2.4192723E-002,-1.9315621E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.5366944E+000,-2.4521705E+000, 1.0065000E-003, 9.9586150E-002
 3.6000683E+001, 4.0049737E+001,-5.2594840E+000,-3.5956595E+001,-6.2736154E-003,-1.8882252E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3758451E+000,-1.1728040E+000, 1.0065000E-003, 1.0079330E-001
 3.7000217E+001, 2.9494658E+001,-3.6746733E+000,-3.1899175E+001, 1.3374008E-002,-1.8817157E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.1448959E+000,-6.0660049E+000, 1.0065000E-003, 1.0203111E-001
 3.8001087E+001, 7.8629735E+000,-7.3001643E-001,-1.5302049E+001, 2.5765122E-002,-1.9006341E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.2109497E+000,-8.1435170E+000, 1.0065000E-003, 1.0330125E-001
 3.9000427E+001, 3.5503679E+000,-2.8855015E-001,-6.9019140E+000, 8.0328002E-003,-1.7961614E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.6493900E+000,-3.6322431E+000, 1.0065000E-003, 1.0460459E-001
 4.0001019E+001, 4.9085877E-002, 2.3982799E-002,-3.6250908E+000, 6.2369267E-004,-2.0135501E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.5690726E+000,-3.5515998E+000, 1.0065000E-003, 1.0594128E-001
 4.1005539E+001, 0.0000000E+000, 1.1110841E-002,-1.5580512E+000,-9.4850075E-004,-2.0621523E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5644598E+000,-1.5480951E+000, 1.0065000E-003, 1.0731878E-001
 4.2004189E+001, 0.0000000E+000, 4.2804375E-003,-4.4508981E-001,-3.8472558E-004,-2.0365603E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.4771686E-001,-4.4139776E-001, 1.0065000E-003, 1.0873141E-001
 4.3003277E+001, 0.0000000E+000, 5.6100475E-004,-2.2986591E-001,-3.3767909E-004,-2.0806697E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.3447062E-001,-2.2985065E-001, 1.0065000E-003, 1.1017726E-001
 4.4006016E+001, 0.0000000E+000,-8.1966541E-004,-1.6563149E-001,-2.7306200E-004,-2.0464781E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7101648E-001,-1.6692886E-001, 1.0065000E-003, 1.1166622E-001
 4.5004406E+001, 0.0000000E+000,-1.0324127E-003,-1.2220003E-001,-2.5920897E-004,-2.0569563E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2814664E-001,-1.2369735E-001, 1.0065000E-003, 1.1319696E-001
 4.6004883E+001, 0.0000000E+000,-9.2504245E-004,-1.1049057E-001,-1.9738747E-004,-2.0391395E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1630106E-001,-1.1181691E-001, 1.0065000E-003, 1.1476960E-001
 4.7006512E+001, 0.0000000E+000,-7.5022329E-004,-9.4321496E-002,-1.4191155E-004,-2.0434348E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.9676504E-002,-9.5417974E-002, 1.0065000E-003, 1.1638939E-001
 4.8006432E+001, 0.0000000E+000,-5.8968885E-004,-7.7715392E-002,-1.1196056E-004,-2.0310501E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.2659767E-002,-7.8620147E-002, 1.0065000E-003, 1.1805917E-001
 4.9005650E+001, 0.0000000E+000,-4.6024660E-004,-5.7926472E-002,-9.4043976E-005,-2.0372836E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.2664210E-002,-5.8684491E-002, 1.0065000E-003, 1.1977333E-001
 5.0004864E+001, 0.0000000E+000,-3.5807806E-004,-4.7385980E-002,-8.8000268E-005,-2.0459985E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.1797847E-002,-4.8036658E-002, 1.0065000E-003, 1.2153966E-001
 5.1004082E+001, 0.0000000E+000,-2.7819436E-004,-3.3886042E-002,-8.5974703E-005,-2.0456176E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.7978293E-002,-3.4454773E-002, 1.0065000E-003, 1.2336071E-001
 5.2003300E+001, 0.0000000E+000,-2.1687915E-004,-2.6882501E-002,-7.5135163E-005,-2.0483120E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.0948712E-002,-2.7379347E-002, 1.0065000E-003, 1.2523850E-001
 5.3002705E+001, 0.0000000E+000,-1.6743518E-004,-2.1201054E-002,-6.0002006E-005,-2.0641161E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.4916911E-002,-2.1634903E-002, 1.0065000E-003, 1.2717602E-001
 5.4004993E+001, 0.0000000E+000,-1.2828368E-004,-1.4373214E-002,-6.4470918E-005,-2.0676567E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8129429E-002,-1.4772734E-002, 1.0065000E-003, 1.2917817E-001
 5.5004417E+001, 0.0000000E+000,-1.0190111E-004,-8.8448541E-003,-4.7494320E-005,-2.0249760E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2557599E-002,-9.1967472E-003, 1.0065000E-003, 1.3124623E-001
 5.6005688E+001, 0.0000000E+000,-7.9178699E-005,-8.3922279E-003,-4.2454300E-005,-2.0134109E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1813113E-002,-8.7152020E-003, 1.0065000E-003, 1.3338173E-001
 5.7004833E+001, 0.0000000E+000,-6.2431750E-005,-4.5491750E-003,-2.6637316E-005,-2.0387391E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.3463750E-003,-4.8421180E-003, 1.0065000E-003, 1.3559047E-001
 5.8002068E+001, 0.0000000E+000,-4.7785602E-005,-3.8783650E-003,-2.7674632E-005,-2.0154337E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.2677437E-003,-4.1553686E-003, 1.0065000E-003, 1.3786880E-001
 5.9002270E+001, 0.0000000E+000,-3.6000848E-005,-2.0204266E-003,-3.7249781E-005,-2.0758109E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.5182241E-003,-2.3012584E-003, 1.0065000E-003, 1.4022987E-001
 6.0000000E+001, 0.0000000E+000,-2.6159021E-005,-2.0225637E-003,-1.2069399E-005,-2.0118084E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.5244448E-003,-2.2619730E-003, 1.0065000E-003, 1.4267372E-001
