s,mol/mol,kW/m2,kW/m2,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m
 2.4000358E+001, 1.7833986E-001, 9.9234441E-001, 1.0549043E+000, 2.7925990E+001, 2.0015159E+001, 1.5538496E+001, 1.3990461E+001, 1.4707206E+001, 1.5564134E+001, 1.5353239E+001, 1.5226885E+001, 1.5346383E+001, 1.5591782E+001, 1.6101528E+001, 1.6423663E+001, 1.7153248E+001, 1.6701025E+001, 1.5067509E+001, 1.4314142E+001, 1.3465603E+001, 1.2113190E+001, 1.0509537E+001, 8.9476122E+000, 8.0318072E+000, 6.8477068E+000, 6.1376790E+000, 5.4378187E+000, 4.7707615E+000, 3.9532773E+000, 3.1621881E+000, 2.3909871E+000, 1.9210382E+000, 1.5400337E+000, 1.1646402E+000, 9.7775655E-001, 7.8312730E-001, 6.2996135E-001, 4.6065870E-001, 3.6121580E-001, 3.3476043E-001, 2.7107282E-001, 1.8520047E-001, 1.7596507E-001, 2.0507085E-001, 2.5354463E-001, 2.6426092E-001, 2.7736828E-001, 2.5189217E-001, 2.2023300E-001, 1.8296445E-001, 1.4730427E-001, 1.1761048E-001, 1.0160981E-001
 2.5000055E+001, 1.7832341E-001, 1.0032472E+000, 1.0574891E+000, 2.9313644E+001, 1.9392697E+001, 1.5819835E+001, 1.4418141E+001, 1.4240160E+001, 1.4292454E+001, 1.4185307E+001, 1.4184198E+001, 1.4524141E+001, 1.5054806E+001, 1.5384281E+001, 1.5090393E+001, 1.3988874E+001, 1.3689309E+001, 1.3831158E+001, 1.2944843E+001, 1.1968117E+001, 1.1019139E+001, 9.7248793E+000, 8.6615779E+000, 7.6054292E+000, 6.6026217E+000, 6.1857485E+000, 5.9038123E+000, 5.6454483E+000, 4.6804462E+000, 3.6744307E+000, 2.8653475E+000, 2.2559357E+000, 1.9237611E+000, 1.6313257E+000, 1.3468141E+000, 9.3457470E-001, 6.1476215E-001, 3.7639475E-001, 1.8671336E-001, 1.1467577E-001, 8.2509178E-002, 5.7581378E-002, 3.2634889E-002, 1.8034614E-002, 3.4484758E-003, 1.7434460E-003, 1.3066002E-003, 1.0737378E-003, 8.6293612E-004, 7.1877577E-004, 6.0288080E-004, 4.7644106E-004, 3.7855102E-004
 2.6000306E+001, 1.7830689E-001, 9.7863830E-001, 1.0374301E+000, 2.9383041E+001, 1.8984359E+001, 1.5643472E+001, 1.4821420E+001, 1.4352997E+001, 1.4090813E+001, 1.3015377E+001, 1.2417792E+001, 1.2093176E+001, 1.2511223E+001, 1.2696523E+001, 1.2211266E+001, 1.2078059E+001, 1.2072085E+001, 1.1698465E+001, 1.1256317E+001, 1.0745493E+001, 1.0351791E+001, 9.9215629E+000, 9.2481671E+000, 8.3950714E+000, 7.6011066E+000, 7.0214473E+000, 6.0109564E+000, 5.2806202E+000, 4.9563650E+000, 4.6607304E+000, 4.1919457E+000, 3.7443523E+000, 3.1757273E+000, 3.0631113E+000, 2.9225839E+000, 2.9251155E+000, 2.8928560E+000, 2.5425182E+000, 2.1874174E+000, 1.7482121E+000, 1.4309481E+000, 1.1010871E+000, 8.6755776E-001, 7.7335983E-001, 7.0283730E-001, 6.2653898E-001, 5.5731224E-001, 4.9906146E-001, 4.3299125E-001, 3.6410112E-001, 3.2324769E-001, 2.5872223E-001, 2.5252458E-001
 2.7000129E+001, 1.7829045E-001, 9.8802813E-001, 1.0502765E+000, 2.8749526E+001, 1.9950709E+001, 1.6095860E+001, 1.4038904E+001, 1.3627038E+001, 1.3835065E+001, 1.4232094E+001, 1.4768857E+001, 1.4785670E+001, 1.5001016E+001, 1.4544953E+001, 1.4809880E+001, 1.5077165E+001, 1.4628171E+001, 1.3662258E+001, 1.2832568E+001, 1.2283854E+001, 1.1424616E+001, 1.0489137E+001, 1.0393130E+001, 1.0573703E+001, 9.8417712E+000, 8.3819174E+000, 7.4153794E+000, 6.3384313E+000, 5.1912861E+000, 4.6351122E+000, 3.8818595E+000, 3.2630307E+000, 2.7877644E+000, 2.2227754E+000, 1.7701837E+000, 1.4374662E+000, 1.2738316E+000, 9.1530208E-001, 7.0985042E-001, 6.3670583E-001, 5.3676322E-001, 4.8494798E-001, 3.3792859E-001, 2.0611791E-001, 9.5125727E-002, 4.0342711E-002, 2.0092631E-002, 9.8617943E-003, 4.9257633E-003, 5.5246192E-003, 6.1167045E-003, 9.6937116E-003, 8.4795560E-003
 2.8000321E+001, 1.7827394E-001, 9.9950145E-001, 1.0552244E+000, 2.8227791E+001, 1.9134447E+001, 1.6075780E+001, 1.5017855E+001, 1.4662777E+001, 1.4736953E+001, 1.4901247E+001, 1.3965304E+001, 1.3027247E+001, 1.2351406E+001, 1.2224642E+001, 1.2084891E+001, 1.1880349E+001, 1.1968403E+001, 1.1843242E+001, 1.1220844E+001, 1.0492306E+001, 9.9404541E+000, 9.9730317E+000, 9.8051296E+000, 8.7337967E+000, 7.4915958E+000, 6.9186191E+000, 6.6526768E+000, 6.4217013E+000, 6.4020009E+000, 6.2783776E+000, 6.0422203E+000, 6.1187899E+000, 6.1012954E+000, 5.9042754E+000, 5.6453380E+000, 5.4596795E+000, 5.1292263E+000, 4.7757756E+000, 4.2409869E+000, 3.5439004E+000, 2.9697690E+000, 2.5508230E+000, 2.1367555E+000, 1.7176223E+000, 1.4105476E+000, 1.2215175E+000, 1.0922603E+000, 9.8941196E-001, 8.3287374E-001, 7.0878873E-001, 6.5400963E-001, 5.8116164E-001, 5.5649358E-001
 2.9000058E+001, 1.7825750E-001, 9.8025060E-001, 1.0477599E+000, 2.8418973E+001, 1.8952396E+001, 1.5918924E+001, 1.5071259E+001, 1.4977003E+001, 1.5606578E+001, 1.5799238E+001, 1.5830997E+001, 1.5640716E+001, 1.5808864E+001, 1.6065910E+001, 1.5604525E+001, 1.4632240E+001, 1.4190492E+001, 1.3450151E+001, 1.3040275E+001, 1.2770879E+001, 1.2207540E+001, 1.1531458E+001, 1.0682341E+001, 1.0238517E+001, 9.8863808E+000, 9.4038582E+000, 8.6920487E+000, 8.0778481E+000, 6.8029972E+000, 5.2316449E+000, 3.7896926E+000, 3.1136386E+000, 2.5272430E+000, 1.9137151E+000, 1.5977752E+000, 1.3674597E+000, 1.1628307E+000, 8.7947178E-001, 6.5042527E-001, 4.5843127E-001, 3.4882290E-001, 2.8045453E-001, 2.2505123E-001, 1.3613926E-001, 7.3699452E-002, 4.5422676E-002, 3.6210792E-002, 3.1808290E-002, 1.9186640E-002, 9.5777997E-003, 3.0730345E-003, 1.4050581E-003, 7.9852815E-004
 3.0000172E+001, 1.7612531E-001, 1.0004204E+000, 1.0473272E+000, 2.8364547E+001, 2.0285020E+001, 1.5898667E+001, 1.3574919E+001, 1.3527602E+001, 1.4068230E+001, 1.4428339E+001, 1.4754202E+001, 1.5098909E+001, 1.4845146E+001, 1.4200258E+001, 1.3480193E+001, 1.2917143E+001, 1.2502202E+001, 1.2234977E+001, 1.1726655E+001, 1.1491888E+001, 1.1340729E+001, 1.0542182E+001, 9.8111549E+000, 9.1627165E+000, 8.6592165E+000, 8.1876745E+000, 7.6615581E+000, 7.4851061E+000, 7.1764790E+000, 6.4246792E+000, 5.6971677E+000, 5.1401594E+000, 4.9627568E+000, 4.7097017E+000, 4.4104140E+000, 4.0092745E+000, 3.7736392E+000, 3.7907551E+000, 3.4897054E+000, 3.1584178E+000, 2.8942654E+000, 2.7694864E+000, 2.4800283E+000, 2.1420983E+000, 1.6038511E+000, 1.3582722E+000, 1.1134760E+000, 9.5807039E-001, 8.4912490E-001, 7.0206015E-001, 5.4694548E-001, 3.6384696E-001, 2.8991794E-001
 3.1000224E+001, 1.7349078E-001, 9.8174574E-001, 1.0344406E+000, 2.7390532E+001, 1.8641811E+001, 1.4636440E+001, 1.3860147E+001, 1.4255298E+001, 1.4859652E+001, 1.5217552E+001, 1.5176309E+001, 1.5058844E+001, 1.5519734E+001, 1.5651157E+001, 1.5529544E+001, 1.5838280E+001, 1.6319647E+001, 1.6594280E+001, 1.6126181E+001, 1.4375079E+001, 1.2930960E+001, 1.1092800E+001, 1.0080704E+001, 9.3895601E+000, 7.9783909E+000, 7.5135787E+000, 7.1956442E+000, 6.9273187E+000, 6.7113047E+000, 6.2847063E+000, 5.1510206E+000, 4.3835346E+000, 3.7603776E+000, 3.0409457E+000, 2.4796173E+000, 2.0077151E+000, 1.6606649E+000, 1.4576151E+000, 1.3575310E+000, 1.1505802E+000, 1.0448351E+000, 9.0783267E-001, 7.4659907E-001, 6.5294700E-001, 4.6093442E-001, 3.8845822E-001, 3.3992461E-001, 2.4914969E-001, 1.9739573E-001, 1.5985439E-001, 1.2971875E-001, 6.9271566E-002, 2.1595864E-002
 3.2000204E+001, 1.7092726E-001, 9.3076687E-001, 1.0034198E+000, 2.7886643E+001, 1.8186869E+001, 1.5106540E+001, 1.4336409E+001, 1.4371893E+001, 1.4984362E+001, 1.5317747E+001, 1.5342232E+001, 1.4690330E+001, 1.3849049E+001, 1.3379474E+001, 1.3048710E+001, 1.2704307E+001, 1.2961917E+001, 1.3069812E+001, 1.3035600E+001, 1.3097776E+001, 1.2950088E+001, 1.2577147E+001, 1.2119827E+001, 1.1341704E+001, 9.9038673E+000, 8.8915398E+000, 7.9417099E+000, 7.5698031E+000, 6.8824839E+000, 6.3815591E+000, 5.8006207E+000, 5.3512145E+000, 4.6960893E+000, 3.8638542E+000, 3.4267695E+000, 3.1510319E+000, 2.7850252E+000, 2.4527214E+000, 2.0411609E+000, 1.3864123E+000, 9.0685621E-001, 7.2116465E-001, 5.8307343E-001, 5.1284389E-001, 4.2248926E-001, 3.2234483E-001, 2.2252138E-001, 1.5108667E-001, 1.0841675E-001, 7.9051984E-002, 6.2639516E-002, 4.1449451E-002, 4.4426429E-002
 3.3000245E+001, 1.6844486E-001, 9.1715765E-001, 9.5343438E-001, 2.6602760E+001, 1.8732460E+001, 1.4795973E+001, 1.3947126E+001, 1.3776494E+001, 1.3885106E+001, 1.4264776E+001, 1.3830313E+001, 1.3464975E+001, 1.2985473E+001, 1.2560333E+001, 1.2380223E+001, 1.2397288E+001, 1.2696735E+001, 1.2654370E+001, 1.2193477E+001, 1.1605553E+001, 1.0954121E+001, 1.0498435E+001, 9.4592686E+000, 8.2970894E+000, 7.3287397E+000, 6.9495084E+000, 6.4205723E+000, 5.5298782E+000, 4.5240631E+000, 4.1816501E+000, 3.9400648E+000, 3.3449073E+000, 2.6233585E+000, 2.3475075E+000, 2.0516640E+000, 1.3875881E+000, 9.6956421E-001, 7.0481808E-001, 5.5966373E-001, 5.0402334E-001, 4.5755798E-001, 4.2232710E-001, 4.0610760E-001, 3.6595823E-001, 2.6556635E-001, 2.2243972E-001, 2.1089302E-001, 1.6674693E-001, 1.0054875E-001, 6.4883172E-002, 2.8428744E-002, 3.1408663E-003, 9.3727019E-004
 3.4000217E+001, 1.6602681E-001, 8.8647470E-001, 9.2922506E-001, 2.6455434E+001, 1.8478762E+001, 1.4671414E+001, 1.3419020E+001, 1.3695731E+001, 1.4397002E+001, 1.4382089E+001, 1.4860791E+001, 1.5168827E+001, 1.4868411E+001, 1.3978948E+001, 1.3763043E+001, 1.3894109E+001, 1.4360516E+001, 1.4531881E+001, 1.4083941E+001, 1.2581281E+001, 1.1598601E+001, 1.0398324E+001, 9.4646691E+000, 8.4703768E+000, 7.5788411E+000, 7.3103254E+000, 6.7093093E+000, 6.0078950E+000, 5.5653601E+000, 5.2652288E+000, 4.9456017E+000, 4.6615932E+000, 4.3217124E+000, 3.8489754E+000, 3.5015434E+000, 3.1716806E+000, 2.9699361E+000, 2.6896056E+000, 2.4168975E+000, 1.9977696E+000, 1.6169575E+000, 1.2910465E+000, 9.7101846E-001, 7.6933474E-001, 6.3701931E-001, 5.3499974E-001, 4.3748849E-001, 3.5060723E-001, 2.4896753E-001, 1.7700798E-001, 1.0767801E-001, 4.8248565E-002, 4.2847220E-002
 3.5000207E+001, 1.6368426E-001, 8.8443233E-001, 9.3224679E-001, 2.6346118E+001, 1.7631376E+001, 1.4815113E+001, 1.3801806E+001, 1.4103764E+001, 1.4834294E+001, 1.5724411E+001, 1.6126561E+001, 1.6175791E+001, 1.5987648E+001, 1.5224001E+001, 1.4516817E+001, 1.4195672E+001, 1.4610943E+001, 1.4390342E+001, 1.3672588E+001, 1.2502891E+001, 1.1779601E+001, 1.0705335E+001, 9.9376168E+000, 9.5160067E+000, 8.7125925E+000, 7.9763207E+000, 7.3855122E+000, 6.9092398E+000, 6.2709596E+000, 5.6723865E+000, 4.9464626E+000, 4.6094162E+000, 4.2342706E+000, 3.7670020E+000, 3.4563838E+000, 3.1892077E+000, 2.8288278E+000, 2.2658765E+000, 1.8659771E+000, 1.6621963E+000, 1.4017910E+000, 1.1705960E+000, 9.2258511E-001, 6.8784062E-001, 3.9408141E-001, 1.9815476E-001, 8.2370327E-002, 3.4069157E-002, 1.2687133E-002, 7.1606899E-003, 5.0119499E-003, 2.6055900E-003, 1.1451860E-003
 3.6000169E+001, 1.6140011E-001, 8.4956269E-001, 8.8789305E-001, 2.4699432E+001, 1.8036274E+001, 1.4470308E+001, 1.2570433E+001, 1.2808714E+001, 1.3709524E+001, 1.3999938E+001, 1.3991510E+001, 1.3987583E+001, 1.4631514E+001, 1.4689899E+001, 1.4187266E+001, 1.4251607E+001, 1.4203873E+001, 1.4077191E+001, 1.3942700E+001, 1.2649826E+001, 1.1262791E+001, 9.7482572E+000, 9.2919615E+000, 8.8459496E+000, 8.5254458E+000, 8.3227056E+000, 7.8422749E+000, 7.3733194E+000, 6.7504528E+000, 6.3103113E+000, 5.5154512E+000, 4.7557822E+000, 4.2069979E+000, 3.5044240E+000, 2.9634558E+000, 2.5052529E+000, 2.2224916E+000, 1.8576658E+000, 1.6739837E+000, 1.1929783E+000, 8.8901747E-001, 6.3010385E-001, 3.6244059E-001, 2.6303916E-001, 1.7140938E-001, 1.3272050E-001, 1.1729405E-001, 1.0197498E-001, 9.7024641E-002, 8.2726360E-002, 6.8159328E-002, 3.7043292E-002, 2.0589898E-002
 3.7000084E+001, 1.5918571E-001, 8.0905206E-001, 8.5982163E-001, 2.4459728E+001, 1.8010397E+001, 1.4328028E+001, 1.2993003E+001, 1.2449257E+001, 1.2591437E+001, 1.3156500E+001, 1.3741793E+001, 1.3843152E+001, 1.3806066E+001, 1.3691617E+001, 1.3467599E+001, 1.2739561E+001, 1.1918140E+001, 1.0870125E+001, 1.0341554E+001, 9.7567860E+000, 8.6655119E+000, 8.0265645E+000, 7.3997132E+000, 7.5598068E+000, 7.4077960E+000, 7.0549397E+000, 6.5565744E+000, 6.5942349E+000, 6.1963224E+000, 5.8502296E+000, 5.3022497E+000, 4.7321530E+000, 4.3375492E+000, 4.2907072E+000, 4.3832636E+000, 4.3415997E+000, 4.1167959E+000, 3.8637313E+000, 3.5732272E+000, 2.8942426E+000, 2.2838526E+000, 1.9146191E+000, 1.6244626E+000, 1.2500566E+000, 9.1088992E-001, 7.2623065E-001, 6.0250134E-001, 4.5301181E-001, 2.7852791E-001, 1.9604189E-001, 1.3702350E-001, 6.5232603E-002, 1.9289474E-002
 3.8000260E+001, 1.5702377E-001, 7.8324640E-001, 8.1529784E-001, 2.2073890E+001, 1.7642936E+001, 1.4588222E+001, 1.3541606E+001, 1.3692583E+001, 1.3529721E+001, 1.3229833E+001, 1.2702308E+001, 1.2091729E+001, 1.1699691E+001, 1.1206618E+001, 1.1145368E+001, 1.1411154E+001, 1.1498292E+001, 1.1703824E+001, 1.1764913E+001, 1.1430201E+001, 1.1120428E+001, 1.0495962E+001, 9.5308886E+000, 8.5286239E+000, 7.4373291E+000, 6.6026885E+000, 6.2049469E+000, 5.7874559E+000, 5.3063782E+000, 4.9289218E+000, 4.5696663E+000, 3.9981636E+000, 3.3461018E+000, 2.6911357E+000, 2.1361213E+000, 1.7334243E+000, 1.4173850E+000, 1.0070627E+000, 8.2593344E-001, 7.3684545E-001, 6.3466003E-001, 4.5274292E-001, 2.4303168E-001, 1.8479182E-001, 1.1003095E-001, 5.8682475E-002, 3.5325741E-002, 3.0437957E-002, 3.9018297E-002, 2.3489069E-002, 1.3759903E-002, 9.8068549E-003, 4.4114023E-003
 3.9000287E+001, 1.5492737E-001, 7.6591303E-001, 8.0200564E-001, 2.1586780E+001, 1.8311542E+001, 1.4218441E+001, 1.2694163E+001, 1.2778154E+001, 1.3009394E+001, 1.4077654E+001, 1.5664484E+001, 1.6637320E+001, 1.6983904E+001, 1.5749949E+001, 1.4610807E+001, 1.3809349E+001, 1.2709217E+001, 1.1283878E+001, 1.0977385E+001, 1.0814043E+001, 1.0535759E+001, 9.9438898E+000, 9.2126028E+000, 8.8180087E+000, 8.0350196E+000, 7.3622928E+000, 6.6137053E+000, 6.2737077E+000, 5.5979988E+000, 5.1854053E+000, 4.9391602E+000, 4.8057117E+000, 4.7405485E+000, 4.3118896E+000, 4.0473997E+000, 3.5600337E+000, 3.2765671E+000, 2.6414217E+000, 1.9733430E+000, 1.4358794E+000, 1.1726256E+000, 9.7380181E-001, 8.5341681E-001, 6.5562648E-001, 4.1120096E-001, 2.7914098E-001, 1.7824048E-001, 1.1636117E-001, 6.5671207E-002, 3.3444883E-002, 1.2439524E-002, 5.6428018E-003, 2.4347151E-003
 4.0000065E+001, 1.5287957E-001, 7.1907929E-001, 7.5986251E-001, 2.2981335E+001, 1.6279963E+001, 1.4214607E+001, 1.2447152E+001, 1.2073646E+001, 1.1866404E+001, 1.1653488E+001, 1.1591986E+001, 1.1736279E+001, 1.2574478E+001, 1.2576046E+001, 1.2590122E+001, 1.2450107E+001, 1.1773236E+001, 1.1201612E+001, 1.0884860E+001, 1.0067192E+001, 9.6902900E+000, 1.0116851E+001, 9.9724287E+000, 9.9563710E+000, 9.7173228E+000, 9.2131395E+000, 8.6096912E+000, 7.9047237E+000, 7.5166728E+000, 7.5457750E+000, 7.6168403E+000, 7.4797740E+000, 7.0683645E+000, 6.3685242E+000, 5.8253300E+000, 5.4274411E+000, 5.1499734E+000, 4.7870805E+000, 4.3940320E+000, 4.1390687E+000, 3.8453948E+000, 3.4287244E+000, 3.0073119E+000, 2.6127053E+000, 2.0939122E+000, 1.8816768E+000, 1.7445849E+000, 1.6393572E+000, 1.5379224E+000, 1.4454355E+000, 1.2650068E+000, 1.0714710E+000, 1.0178654E+000
 4.1000121E+001, 1.5089126E-001, 7.1329871E-001, 7.5124616E-001, 2.2747562E+001, 1.5847373E+001, 1.3608847E+001, 1.1780019E+001, 1.2010312E+001, 1.2167381E+001, 1.1910526E+001, 1.1838414E+001, 1.1714927E+001, 1.1818430E+001, 1.2066020E+001, 1.1496276E+001, 1.0511840E+001, 1.0205673E+001, 9.9588466E+000, 9.5677012E+000, 8.7145688E+000, 8.0136392E+000, 7.4234139E+000, 7.1071277E+000, 6.8346984E+000, 6.6256683E+000, 6.5391222E+000, 6.2740391E+000, 6.2357582E+000, 6.2903530E+000, 6.2244142E+000, 5.8650052E+000, 5.9728201E+000, 5.9449315E+000, 6.0933515E+000, 5.5744027E+000, 4.8118386E+000, 4.3557230E+000, 4.1184274E+000, 3.9730132E+000, 3.3760650E+000, 2.8587758E+000, 2.5706813E+000, 2.0903209E+000, 1.6998445E+000, 1.3218497E+000, 1.0025731E+000, 8.0057620E-001, 7.3370266E-001, 6.6714462E-001, 5.9392570E-001, 5.3204237E-001, 4.1703709E-001, 3.3560307E-001
 4.2000362E+001, 1.4894716E-001, 6.8172299E-001, 7.2236574E-001, 2.1845482E+001, 1.6039531E+001, 1.3301204E+001, 1.1855856E+001, 1.1789774E+001, 1.2279063E+001, 1.2924151E+001, 1.3288941E+001, 1.2988832E+001, 1.3023987E+001, 1.2876441E+001, 1.2957737E+001, 1.2672906E+001, 1.2210782E+001, 1.1664773E+001, 1.1049869E+001, 1.0968932E+001, 1.0920609E+001, 1.0387954E+001, 9.8281283E+000, 9.4905020E+000, 9.0558963E+000, 7.7638745E+000, 6.6524663E+000, 5.6321338E+000, 4.7448042E+000, 4.2471500E+000, 4.0936780E+000, 3.5808945E+000, 3.0913806E+000, 2.8328773E+000, 2.4024274E+000, 1.9007871E+000, 1.6390225E+000, 1.3910445E+000, 1.1422023E+000, 8.4106477E-001, 7.1653050E-001, 7.6346609E-001, 7.9289881E-001, 7.4886138E-001, 6.2844277E-001, 5.6700803E-001, 5.0495624E-001, 4.4783280E-001, 2.5584010E-001, 1.8571638E-001, 1.5087949E-001, 9.4389568E-002, 5.7069403E-002
 4.3000305E+001, 1.4705994E-001, 6.2437716E-001, 6.6154390E-001, 2.0965661E+001, 1.6003292E+001, 1.3636312E+001, 1.1829555E+001, 1.2033689E+001, 1.2630138E+001, 1.3345054E+001, 1.3663193E+001, 1.3136275E+001, 1.2959006E+001, 1.2646535E+001, 1.2280178E+001, 1.1988588E+001, 1.1591603E+001, 1.1148762E+001, 1.0991194E+001, 1.1363360E+001, 1.1532517E+001, 1.1569610E+001, 1.1293072E+001, 1.0883800E+001, 1.0280970E+001, 1.0058122E+001, 9.1630948E+000, 8.9257084E+000, 8.8233877E+000, 8.7617108E+000, 8.8636814E+000, 8.9739325E+000, 8.8367912E+000, 8.1205891E+000, 7.3563561E+000, 6.7570844E+000, 6.0390693E+000, 5.3291010E+000, 4.9192601E+000, 4.3509511E+000, 3.9513885E+000, 3.6333983E+000, 3.2752620E+000, 2.9915509E+000, 2.6764938E+000, 2.3984350E+000, 2.0065948E+000, 1.6706880E+000, 1.4073584E+000, 1.2974623E+000, 1.3077046E+000, 1.3505281E+000, 1.4845568E+000
 4.4000053E+001, 1.4521326E-001, 6.3459141E-001, 6.7253215E-001, 2.1869002E+001, 1.5874714E+001, 1.3250145E+001, 1.1445810E+001, 1.1096879E+001, 1.1542998E+001, 1.2266226E+001, 1.3149288E+001, 1.3288785E+001, 1.3504514E+001, 1.3514364E+001, 1.3472272E+001, 1.3480325E+001, 1.3160644E+001, 1.2329705E+001, 1.1309670E+001, 1.0763021E+001, 1.0541491E+001, 1.0369921E+001, 9.5433983E+000, 8.8466265E+000, 8.2012472E+000, 8.0660140E+000, 8.0406107E+000, 8.1863037E+000, 7.9634296E+000, 7.8922536E+000, 7.5985950E+000, 7.2963006E+000, 6.9995694E+000, 6.5486172E+000, 6.0921399E+000, 5.6228778E+000, 5.3156017E+000, 4.8658129E+000, 4.3347805E+000, 3.7164759E+000, 3.1147734E+000, 2.6226219E+000, 2.2465623E+000, 1.9998017E+000, 1.7297069E+000, 1.6076187E+000, 1.4103252E+000, 1.2433900E+000, 1.0435571E+000, 9.5004378E-001, 9.1121027E-001, 8.6230439E-001, 8.6121320E-001
 4.5000047E+001, 1.4341856E-001, 5.8893583E-001, 6.2964898E-001, 2.0810432E+001, 1.4536802E+001, 1.3003554E+001, 1.1246859E+001, 1.1365172E+001, 1.1947116E+001, 1.3085466E+001, 1.4445263E+001, 1.4964497E+001, 1.5577965E+001, 1.5627736E+001, 1.5307048E+001, 1.5201282E+001, 1.5233881E+001, 1.5030181E+001, 1.4674768E+001, 1.4590887E+001, 1.4213150E+001, 1.3360209E+001, 1.2335224E+001, 1.1672758E+001, 1.0468184E+001, 9.1109705E+000, 8.1558524E+000, 7.6381589E+000, 7.4292482E+000, 7.2246748E+000, 6.3958345E+000, 5.7336044E+000, 4.9434576E+000, 4.2036836E+000, 3.8851236E+000, 3.4976681E+000, 3.0970877E+000, 2.8783227E+000, 2.5015982E+000, 2.1095058E+000, 1.9142838E+000, 1.6740653E+000, 1.3723104E+000, 9.8394140E-001, 7.0723888E-001, 5.2577300E-001, 3.8659654E-001, 3.0304511E-001, 2.2580413E-001, 1.7439516E-001, 1.4370021E-001, 8.7092000E-002, 8.8096050E-002
 4.6000076E+001, 1.4166167E-001, 5.5654091E-001, 5.8888828E-001, 2.7535293E+001, 1.4523886E+001, 1.3616692E+001, 1.1873733E+001, 1.2025734E+001, 1.3170379E+001, 1.4068336E+001, 1.4882756E+001, 1.4869394E+001, 1.5819603E+001, 1.5337884E+001, 1.5299932E+001, 1.4968088E+001, 1.4606379E+001, 1.3918794E+001, 1.4284929E+001, 1.5114218E+001, 1.5166134E+001, 1.4740383E+001, 1.3985750E+001, 1.3010274E+001, 1.2305269E+001, 1.2115766E+001, 1.1191277E+001, 1.0217570E+001, 9.6477801E+000, 9.1472780E+000, 8.2158469E+000, 7.2429438E+000, 6.5422573E+000, 5.7942261E+000, 5.3370670E+000, 4.9428958E+000, 4.6598476E+000, 4.0227941E+000, 3.5859313E+000, 3.1677421E+000, 2.7028041E+000, 2.2898305E+000, 1.8388639E+000, 1.4109502E+000, 1.0600435E+000, 8.9256349E-001, 7.2752862E-001, 5.7340158E-001, 4.4539617E-001, 3.2241573E-001, 2.4396933E-001, 1.7892534E-001, 1.4551972E-001
 4.7000327E+001, 1.3995302E-001, 5.2830454E-001, 5.5643803E-001, 2.4399335E+001, 1.5896708E+001, 1.3567012E+001, 1.1844543E+001, 1.1887213E+001, 1.2491515E+001, 1.3141625E+001, 1.4315452E+001, 1.4242832E+001, 1.3850165E+001, 1.3573574E+001, 1.3616859E+001, 1.4074501E+001, 1.4373765E+001, 1.4145024E+001, 1.3498549E+001, 1.3057076E+001, 1.2876915E+001, 1.1950807E+001, 1.1168484E+001, 1.0547465E+001, 1.0197887E+001, 9.7844272E+000, 9.2112244E+000, 8.5053835E+000, 8.1262118E+000, 7.8803502E+000, 7.5825370E+000, 7.2912324E+000, 6.3908131E+000, 5.8442939E+000, 5.6204808E+000, 4.6942665E+000, 4.1188367E+000, 3.8327271E+000, 3.5745594E+000, 3.4513239E+000, 3.2483964E+000, 2.8250956E+000, 2.2244783E+000, 1.7719080E+000, 1.4149735E+000, 1.1084765E+000, 8.5162510E-001, 6.4610013E-001, 4.4406604E-001, 3.4365715E-001, 2.8865193E-001, 2.3324603E-001, 2.2398183E-001
 4.8000013E+001, 1.3827946E-001, 4.8399706E-001, 5.1474785E-001, 2.4760824E+001, 1.4188856E+001, 1.3621641E+001, 1.2364776E+001, 1.1723070E+001, 1.2053357E+001, 1.2707461E+001, 1.3668649E+001, 1.3923984E+001, 1.4648166E+001, 1.4480402E+001, 1.4123837E+001, 1.4152842E+001, 1.4175863E+001, 1.3355135E+001, 1.2728197E+001, 1.1854233E+001, 1.1134695E+001, 1.0830522E+001, 1.0465430E+001, 1.0100258E+001, 9.9017642E+000, 9.2714106E+000, 9.0951968E+000, 8.9270142E+000, 8.6110881E+000, 8.0569499E+000, 7.4731204E+000, 7.0102229E+000, 6.6712865E+000, 6.1009544E+000, 5.9126681E+000, 5.6585015E+000, 5.3669230E+000, 5.0338866E+000, 4.8041498E+000, 4.3940657E+000, 3.8952021E+000, 3.3299319E+000, 2.8468139E+000, 2.6859575E+000, 2.3622510E+000, 1.9745021E+000, 1.6078502E+000, 1.2647566E+000, 9.3588283E-001, 7.7735790E-001, 6.7414397E-001, 5.2521476E-001, 4.4054438E-001
