s,Pa,Pa,Pa,Pa,Pa,Pa,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,m/s,C,m/s,mg/m3,m/s,mg/m3,mg/m3,m/s,mg/m3,m/s,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,m/s,C,m/s,mg/m3,m/s,mg/m3,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,C
 2.3000226E+002,-3.1153793E+001,-4.8523180E+001,-5.1860157E+001,-5.5540657E+001,-6.4004226E+001,-8.4595566E+001, 4.0200418E+000, 9.6614276E-041, 1.0931410E+000, 1.8899380E-036, 4.1852786E+000, 9.3923474E-031, 3.2994925E+000, 2.0000571E+001, 2.2098605E+000, 3.6841325E-018, 2.9419841E+000, 5.4286365E-020, 9.9579768E-001, 8.9075483E-019, 2.2527238E+000, 2.0000015E+001, 9.9708754E-001, 8.3179485E-004, 9.7478165E-001, 2.5100215E-003, 3.2766039E-004, 1.1758594E+000, 2.1580595E-001, 2.3181820E-001, 1.9997916E+001, 1.2449672E+000, 1.3199571E-003, 1.0512887E+000, 1.2953478E-003, 1.0506738E+000, 9.6319376E-004, 9.9030660E-001, 1.8553408E-001, 1.9971196E+001, 1.0446121E+000, 8.9460850E-002, 8.7844186E-001, 7.4081191E-002, 5.5672568E-002, 4.4300252E-001, 1.7485476E-001,-7.1378564E-001, 2.9070872E-001, 1.9969455E+001, 1.1804794E+000, 7.6405654E+000, 9.9325653E-001, 7.5265870E+000, 1.1031772E+000, 7.4894941E+000, 3.5555509E-001, 5.0200780E-002, 2.0003655E+001, 3.1311150E+000, 2.0517451E-001, 2.9998774E+000, 2.3490266E-001, 2.5818966E-001, 2.8144600E+000, 2.1607925E-001,-2.7964285E+000, 1.9965016E+001, 2.4064484E+000, 6.8303545E-001, 2.5119067E+000, 4.7914167E-001, 2.3081355E+000, 8.9440407E-001,-2.4797332E+000, 1.9963149E+001, 2.1153796E+000, 5.7485195E+000, 2.1276065E+000, 5.5883010E+000, 2.1394926E+000, 5.4559345E+000,-1.3441422E+000, 1.9985374E+001
 2.4000188E+002,-3.1202842E+001,-4.8552386E+001,-5.1913363E+001,-5.5582243E+001,-6.4044316E+001,-8.4644389E+001, 4.0114341E+000, 2.8158224E-040, 1.0929148E+000, 6.3190473E-036, 4.1711037E+000, 1.6838669E-030, 3.2896411E+000, 2.0000578E+001, 2.1701014E+000, 6.9503465E-018, 2.9610368E+000, 1.2694266E-019, 9.2916648E-001, 1.6620974E-018, 2.1623326E+000, 2.0000072E+001, 9.6992523E-001, 3.1336066E-004, 9.4558867E-001, 5.4893323E-002, 6.4904655E-003, 1.2020119E+000, 2.9125419E-001, 3.1041012E-001, 1.9997768E+001, 1.2434689E+000, 3.1272100E-003, 1.0418499E+000, 2.3976324E-003, 1.0566460E+000, 1.7770205E-003, 1.0514884E+000, 1.7305906E-001, 1.9970962E+001, 1.0159125E+000, 5.9053344E-002, 9.0478628E-001, 6.0686708E-002, 4.4634882E-002, 4.8069771E-001, 9.9997591E-002,-6.9521447E-001, 3.2210229E-001, 1.9969320E+001, 1.1828697E+000, 8.5413701E+000, 8.8331326E-001, 8.6870020E+000, 1.0445974E+000, 7.2350461E+000, 3.2258010E-001, 5.6510350E-002, 2.0004298E+001, 3.1268706E+000, 2.3766332E-001, 2.9848101E+000, 2.4024279E-001, 2.8180426E-001, 2.7909440E+000, 2.2473861E-001,-2.7472182E+000, 1.9965259E+001, 2.3736437E+000, 5.7809023E-001, 2.4307096E+000, 4.6657336E-001, 2.2207082E+000, 6.7166338E-001,-2.4438214E+000, 1.9963872E+001, 2.1992591E+000, 4.2564889E+000, 2.2096289E+000, 4.2047148E+000, 2.2023432E+000, 4.5844435E+000,-1.4442101E+000, 1.9982099E+001
 2.5000151E+002,-3.1193615E+001,-4.8563939E+001,-5.1939176E+001,-5.5605829E+001,-6.4086148E+001,-8.4638418E+001, 4.0113417E+000, 3.6499515E-040, 1.0530954E+000, 8.1489981E-036, 4.1674754E+000, 2.6074380E-030, 3.2890701E+000, 2.0000409E+001, 2.1867716E+000, 3.1794029E-018, 2.9567962E+000, 5.5832707E-020, 9.5720980E-001, 6.7173770E-019, 2.1691228E+000, 1.9999960E+001, 9.3683695E-001, 1.4897702E-003, 9.7364054E-001, 5.4802964E-003, 9.0139759E-005, 1.2075342E+000, 6.3199077E-002, 2.6706216E-001, 1.9998084E+001, 1.1875026E+000, 1.3488181E-003, 9.3996092E-001, 1.2121551E-003, 8.8121815E-001, 9.4971568E-004, 9.4085867E-001, 1.1294754E-001, 1.9970873E+001, 1.0753669E+000, 3.5778590E-002, 9.5217513E-001, 3.9514714E-002, 3.3372646E-002, 4.9344720E-001, 6.1624803E-002,-6.9476870E-001, 3.2116963E-001, 1.9969080E+001, 1.1356194E+000, 7.1116850E+000, 1.0785836E+000, 6.6266127E+000, 1.1549929E+000, 6.9330818E+000, 4.8185672E-001, 5.1741700E-002, 2.0001787E+001, 3.0999188E+000, 2.7531686E-001, 2.8883510E+000, 2.7793571E-001, 2.8233145E-001, 2.6813244E+000, 2.7626209E-001,-2.6908090E+000, 1.9965616E+001, 2.3995332E+000, 9.8885979E-001, 2.4821682E+000, 9.0291445E-001, 2.2794555E+000, 1.3803905E+000,-2.4515389E+000, 1.9964813E+001, 2.1286536E+000, 4.9258749E+000, 2.1597397E+000, 4.8342605E+000, 2.1502495E+000, 4.8770238E+000,-1.3661142E+000, 1.9981334E+001
 2.6000113E+002,-3.1230026E+001,-4.8589886E+001,-5.1936438E+001,-5.5633969E+001,-6.4066022E+001,-8.4664874E+001, 4.0143723E+000, 7.9676153E-041, 1.0836943E+000, 1.8242207E-036, 4.1763273E+000, 7.6720527E-031, 3.2927216E+000, 2.0000493E+001, 2.2286604E+000, 4.2278622E-018, 3.0138683E+000, 6.5777924E-020, 9.1040223E-001, 1.0023535E-018, 2.1949197E+000, 1.9999922E+001, 8.8706050E-001, 1.1138833E-003, 1.0850309E+000, 4.1480965E-002, 5.6457318E-004, 1.2215083E+000, 3.0935269E-001, 2.7237755E-001, 1.9998440E+001, 1.2221095E+000, 2.0843094E-003, 9.9998410E-001, 1.5226505E-003, 1.0169028E+000, 1.2006279E-003, 9.9115847E-001, 1.2635092E-001, 1.9971087E+001, 1.0476808E+000, 2.7454634E-002, 9.2692840E-001, 2.8688304E-002, 1.9576354E-002, 5.3292480E-001, 3.7262261E-002,-7.3764758E-001, 3.1033309E-001, 1.9969165E+001, 1.1649360E+000, 7.0521203E+000, 1.0300924E+000, 7.6735740E+000, 1.0876271E+000, 7.7924468E+000, 4.2687714E-001, 5.3083910E-002, 2.0000417E+001, 3.1905942E+000, 1.7280739E-001, 3.0275600E+000, 1.8395937E-001, 2.3339079E-001, 2.8553932E+000, 1.6594258E-001,-2.8851314E+000, 1.9964945E+001, 2.3952223E+000, 3.8030656E-001, 2.4572641E+000, 4.2735356E-001, 2.2387875E+000, 5.9352780E-001,-2.4717398E+000, 1.9963144E+001, 2.2280551E+000, 5.7702738E+000, 2.2040602E+000, 5.4660798E+000, 2.1223501E+000, 5.5115075E+000,-1.3337862E+000, 1.9985735E+001
 2.7000075E+002,-3.1214552E+001,-4.8521258E+001,-5.1898382E+001,-5.5581606E+001,-6.4044461E+001,-8.4578080E+001, 4.0116361E+000, 2.3884731E-038, 1.0809365E+000, 5.0587976E-034, 4.1632898E+000, 2.1163187E-028, 3.2850938E+000, 2.0000465E+001, 2.1713212E+000, 2.9767048E-017, 2.9914957E+000, 5.2617713E-019, 8.7032234E-001, 4.4019353E-018, 2.1046189E+000, 1.9999757E+001, 9.3057019E-001, 7.5659059E-003, 9.4664067E-001, 1.4918537E-002, 2.9195849E-005, 1.1837075E+000, 9.4549341E-002, 2.9591672E-001, 1.9998033E+001, 1.1575827E+000, 1.6961382E-003, 9.2520181E-001, 1.3267522E-003, 9.1998573E-001, 1.1072157E-003, 9.1076386E-001, 1.6377424E-001, 1.9970929E+001, 1.0184854E+000, 6.3595959E-002, 8.4185528E-001, 5.6744214E-002, 2.9059021E-002, 4.7670429E-001, 1.1146960E-001,-6.8697901E-001, 3.0131204E-001, 1.9969209E+001, 1.1594355E+000, 7.6836508E+000, 9.6581297E-001, 8.0386033E+000, 1.0552828E+000, 7.6619915E+000, 4.1062915E-001, 7.9333289E-002, 2.0003902E+001, 3.1385014E+000, 2.9449779E-001, 3.0479891E+000, 3.1595495E-001, 3.5340983E-001, 2.8096098E+000, 2.9103622E-001,-2.7941868E+000, 1.9965461E+001, 2.3761929E+000, 5.4430186E-001, 2.4919905E+000, 5.5243192E-001, 2.2884015E+000, 7.5187715E-001,-2.4743583E+000, 1.9963555E+001, 2.0773359E+000, 5.2235361E+000, 2.1214541E+000, 5.1981471E+000, 2.1648925E+000, 5.3411507E+000,-1.3186239E+000, 1.9985316E+001
 2.8000037E+002,-3.1242833E+001,-4.8582253E+001,-5.1985203E+001,-5.5636598E+001,-6.4076425E+001,-8.4662514E+001, 4.0127224E+000, 3.6942317E-038, 1.0793936E+000, 9.2129426E-034, 4.1766872E+000, 2.2840249E-028, 3.2935732E+000, 2.0000592E+001, 2.2079461E+000, 1.6772251E-017, 3.1031875E+000, 2.8444445E-019, 9.3793186E-001, 3.3910412E-018, 2.1771014E+000, 2.0000089E+001, 8.8305757E-001, 1.4441177E-003, 9.1665941E-001, 1.3885173E-002, 2.0541806E-004, 1.1938506E+000, 1.1106550E-001, 2.6254177E-001, 1.9998326E+001, 1.1803798E+000, 1.9990977E-003, 1.0169118E+000, 1.4509641E-003, 1.0294634E+000, 1.1049369E-003, 9.7502848E-001, 1.9357738E-001, 1.9971016E+001, 1.0490630E+000, 2.9023928E-002, 9.0134627E-001, 2.5642093E-002, 2.2160174E-002, 4.9249450E-001, 4.1126450E-002,-6.8191650E-001, 3.1891141E-001, 1.9969047E+001, 1.1048386E+000, 7.6855454E+000, 1.0246125E+000, 7.9233668E+000, 1.0860927E+000, 7.6340232E+000, 3.8982609E-001, 6.4013972E-002, 2.0002098E+001, 3.1442352E+000, 2.4443928E-001, 3.0284193E+000, 2.7383928E-001, 2.9804763E-001, 2.8453956E+000, 2.4872036E-001,-2.8631560E+000, 1.9965189E+001, 2.4179257E+000, 6.8685142E-001, 2.5039484E+000, 5.6183519E-001, 2.2711730E+000, 1.0108990E+000,-2.4651128E+000, 1.9963872E+001, 2.1367094E+000, 5.0042061E+000, 2.1519757E+000, 4.7238256E+000, 2.2019181E+000, 5.5975646E+000,-1.3161300E+000, 1.9986673E+001
 2.9000360E+002,-3.1150376E+001,-4.8483072E+001,-5.1870021E+001,-5.5560162E+001,-6.4014613E+001,-8.4541315E+001, 4.0160262E+000, 1.2899078E-040, 1.0891395E+000, 2.6430392E-036, 4.1794618E+000, 8.2527119E-031, 3.2961318E+000, 2.0000495E+001, 2.2152768E+000, 4.4855113E-018, 2.9624695E+000, 6.8070384E-020, 1.0169418E+000, 1.1239283E-018, 2.2557904E+000, 1.9999916E+001, 8.9306404E-001, 5.0221647E-003, 9.3141822E-001, 5.4856402E-003, 4.3812665E-004, 1.1931588E+000, 5.3786960E-002, 2.7545995E-001, 1.9997858E+001, 1.2648605E+000, 1.7420059E-003, 1.0424916E+000, 1.2711520E-003, 1.1292010E+000, 1.0730128E-003, 1.0248512E+000, 1.4484252E-001, 1.9970998E+001, 1.0681842E+000, 1.8709306E-002, 9.1854707E-001, 2.3884021E-002, 1.9286379E-002, 4.6933627E-001, 4.1464434E-002,-7.1887025E-001, 2.9718060E-001, 1.9968941E+001, 1.1823935E+000, 7.2587970E+000, 1.0742562E+000, 7.4589840E+000, 1.1332357E+000, 7.3397662E+000, 4.6087057E-001, 7.7783732E-002, 2.0006129E+001, 3.1433772E+000, 2.3828419E-001, 3.0147090E+000, 2.5917517E-001, 2.9973336E-001, 2.8201668E+000, 2.5106605E-001,-2.8284719E+000, 1.9965238E+001, 2.4375322E+000, 5.4297905E-001, 2.4779945E+000, 4.7385667E-001, 2.2665800E+000, 8.3712046E-001,-2.4828383E+000, 1.9962466E+001, 2.1288916E+000, 5.2398235E+000, 2.1429329E+000, 5.2234425E+000, 2.1005654E+000, 5.1211021E+000,-1.3240630E+000, 1.9984372E+001
 3.0000322E+002,-3.1202755E+001,-4.8435648E+001,-5.1931522E+001,-5.5575279E+001,-6.4015065E+001,-8.4596836E+001, 4.0180510E+000, 1.6041677E-040, 1.0913289E+000, 3.1270977E-036, 4.1763019E+000, 1.4152930E-030, 3.2914831E+000, 2.0000523E+001, 2.1948542E+000, 2.1774848E-017, 2.8275920E+000, 3.5137193E-019, 8.8732234E-001, 5.5230587E-018, 2.2174175E+000, 1.9999954E+001, 9.8926195E-001, 1.0412658E-002, 9.4724181E-001, 9.0684339E-003, 3.8581257E-004, 1.2002484E+000, 6.5920559E-001, 2.1532952E-001, 1.9998073E+001, 1.2024128E+000, 1.3952120E-003, 1.0170032E+000, 1.0710063E-003, 9.7751853E-001, 7.8444453E-004, 9.7926165E-001, 1.2499612E-001, 1.9971234E+001, 1.0231545E+000, 4.1973095E-002, 9.1671762E-001, 4.7932831E-002, 4.0553522E-002, 4.5430150E-001, 7.3522539E-002,-6.7773456E-001, 3.2878269E-001, 1.9969058E+001, 1.1841880E+000, 6.0767836E+000, 1.0526067E+000, 6.0366080E+000, 1.1431487E+000, 6.1548074E+000, 4.6616844E-001, 9.4132457E-002, 1.9998363E+001, 3.1629239E+000, 2.3321666E-001, 3.0123879E+000, 2.3868276E-001, 2.7661230E-001, 2.7920986E+000, 2.2805452E-001,-2.8044072E+000, 1.9965697E+001, 2.4444533E+000, 1.0886929E+000, 2.5378592E+000, 9.0613364E-001, 2.3334253E+000, 1.3651777E+000,-2.5272341E+000, 1.9965876E+001, 2.1570117E+000, 4.8887915E+000, 2.1214764E+000, 4.8620985E+000, 2.1320447E+000, 4.7106582E+000,-1.2917729E+000, 1.9984846E+001
 3.1000284E+002,-3.1217170E+001,-4.8528419E+001,-5.1949400E+001,-5.5620347E+001,-6.4055796E+001,-8.4640703E+001, 4.0072494E+000, 3.8832349E-041, 1.0707886E+000, 9.2387605E-037, 4.1651532E+000, 3.0232014E-031, 3.2849523E+000, 2.0000623E+001, 2.1965506E+000, 6.4198419E-018, 3.0203713E+000, 9.1346318E-020, 8.9965029E-001, 1.4963821E-018, 2.1093687E+000, 2.0000072E+001, 9.6139185E-001, 1.0402100E-002, 1.0246242E+000, 4.6928904E-003, 1.0160146E-002, 1.1551806E+000, 1.5537677E-001, 2.6596892E-001, 1.9997898E+001, 1.2346727E+000, 2.5288825E-003, 1.0051518E+000, 1.7872566E-003, 1.0153105E+000, 1.4977977E-003, 9.9552016E-001, 1.3582039E-001, 1.9971000E+001, 1.0433784E+000, 5.6268129E-002, 9.0166964E-001, 4.9124309E-002, 3.4141216E-002, 4.6376294E-001, 8.3097016E-002,-7.1382870E-001, 3.1137857E-001, 1.9969269E+001, 1.1750101E+000, 6.9333485E+000, 1.0303306E+000, 6.7950503E+000, 1.0956625E+000, 6.8132020E+000, 3.6102546E-001, 1.0339618E-001, 1.9998826E+001, 3.1124043E+000, 1.9368012E-001, 2.9610016E+000, 1.9472420E-001, 2.1655213E-001, 2.7413945E+000, 1.9239796E-001,-2.7453737E+000, 1.9965114E+001, 2.3330283E+000, 5.3280996E-001, 2.4480580E+000, 4.4443099E-001, 2.1936512E+000, 7.1935953E-001,-2.4069335E+000, 1.9964399E+001, 2.1581563E+000, 4.8131717E+000, 2.1881239E+000, 4.8367889E+000, 2.1305944E+000, 4.8570577E+000,-1.4154603E+000, 1.9983983E+001
 3.2000247E+002,-3.1298189E+001,-4.8557514E+001,-5.1939500E+001,-5.5601088E+001,-6.4049122E+001,-8.4640357E+001, 3.9991333E+000, 4.9810706E-040, 1.0685655E+000, 1.3613244E-035, 4.1556410E+000, 2.5491260E-030, 3.2778365E+000, 2.0000531E+001, 2.2388437E+000, 3.6166175E-018, 3.1295114E+000, 5.8470882E-020, 8.5116659E-001, 7.1028599E-019, 2.0913207E+000, 2.0000069E+001, 8.6694951E-001, 6.7159105E-002, 9.5270943E-001, 2.8823453E-001, 6.8515312E-002, 1.1852630E+000, 7.7535926E-001, 2.4970972E-001, 2.0001599E+001, 1.2111278E+000, 1.7462752E-003, 1.0085797E+000, 1.6473430E-003, 1.0340506E+000, 1.1398083E-003, 9.8430966E-001, 1.6029391E-001, 1.9971067E+001, 1.0475236E+000, 7.7121330E-002, 8.5598341E-001, 5.9731012E-002, 4.1303573E-002, 4.8009409E-001, 9.3903439E-002,-7.0068229E-001, 2.6975948E-001, 1.9969317E+001, 1.1573596E+000, 7.1940115E+000, 9.7235849E-001, 7.2724205E+000, 1.0691898E+000, 7.0065003E+000, 3.4993408E-001, 6.0042779E-002, 2.0003737E+001, 3.0721058E+000, 2.2890659E-001, 2.9464204E+000, 2.4896654E-001, 2.8954924E-001, 2.7460670E+000, 2.4040329E-001,-2.7391585E+000, 1.9964823E+001, 2.3803808E+000, 6.1517340E-001, 2.4907819E+000, 3.7461811E-001, 2.2589990E+000, 8.4951805E-001,-2.4515129E+000, 1.9963113E+001, 2.1305022E+000, 4.9969983E+000, 2.1422522E+000, 4.9719310E+000, 2.1173577E+000, 5.0579969E+000,-1.3549576E+000, 1.9984693E+001
 3.3000209E+002,-3.1227696E+001,-4.8543413E+001,-5.1895276E+001,-5.5573775E+001,-6.4054334E+001,-8.4657139E+001, 4.0084263E+000, 1.6290461E-040, 1.0869548E+000, 3.3654790E-036, 4.1721723E+000, 1.5747875E-030, 3.2915006E+000, 2.0000684E+001, 2.1621800E+000, 7.5893084E-018, 2.9646124E+000, 1.3720299E-019, 9.4543110E-001, 1.6710598E-018, 2.1641936E+000, 2.0000071E+001, 9.1387806E-001, 6.6682880E-003, 9.4487359E-001, 5.7841666E-003, 1.2420268E-003, 1.1770212E+000, 2.0151657E-001, 2.4252736E-001, 1.9998688E+001, 1.2244380E+000, 2.0541089E-003, 1.0532549E+000, 1.6967995E-003, 1.0399956E+000, 1.1047238E-003, 9.6704251E-001, 1.4908997E-001, 1.9970701E+001, 1.0634653E+000, 3.0263592E-002, 9.4475997E-001, 2.9417714E-002, 2.2826732E-002, 5.0736411E-001, 4.0478973E-002,-7.1651027E-001, 2.8169729E-001, 1.9969217E+001, 1.2385274E+000, 6.5116989E+000, 1.0069073E+000, 6.3289282E+000, 1.1306918E+000, 6.1492205E+000, 4.1132712E-001, 9.5192483E-002, 2.0001668E+001, 3.1288693E+000, 2.3154174E-001, 2.9876387E+000, 2.3798100E-001, 2.6966543E-001, 2.7463028E+000, 2.2410852E-001,-2.8017294E+000, 1.9965211E+001, 2.3695007E+000, 6.0345656E-001, 2.4856865E+000, 6.7191065E-001, 2.2527045E+000, 9.0106554E-001,-2.4451964E+000, 1.9964301E+001, 2.2034669E+000, 4.5541779E+000, 2.1831421E+000, 4.6887399E+000, 2.2070128E+000, 4.6987313E+000,-1.3451288E+000, 1.9983971E+001
 3.4000171E+002,-3.1239254E+001,-4.8525452E+001,-5.1929469E+001,-5.5594928E+001,-6.4053148E+001,-8.4625825E+001, 4.0046715E+000, 1.8113308E-040, 1.0809797E+000, 3.9615829E-036, 4.1601288E+000, 1.1461467E-030, 3.2817443E+000, 2.0000740E+001, 2.2006716E+000, 3.3498922E-018, 2.9255417E+000, 4.9268816E-020, 8.5843668E-001, 5.6142844E-019, 2.1197941E+000, 2.0000102E+001, 8.8898646E-001, 7.6209743E-003, 9.5284356E-001, 1.1419313E-002, 2.1108491E-003, 1.1314134E+000, 1.6737999E-001, 3.5133460E-001, 1.9998414E+001, 1.2626027E+000, 1.3309459E-003, 1.0418912E+000, 1.1201018E-003, 1.0515720E+000, 9.7826539E-004, 1.0995688E+000, 1.2916262E-001, 1.9970779E+001, 1.0473217E+000, 1.5139748E-002, 9.2649879E-001, 1.9637107E-002, 1.5794935E-002, 4.3856823E-001, 2.6528231E-002,-6.8262415E-001, 3.3720632E-001, 1.9968906E+001, 1.3204118E+000, 4.7311132E+000, 1.0570869E+000, 5.2715835E+000, 1.1351479E+000, 6.0954120E+000, 3.9430611E-001, 8.0311313E-002, 1.9996684E+001, 3.0871249E+000, 1.5718304E-001, 2.9698101E+000, 1.7547568E-001, 2.3036296E-001, 2.7969230E+000, 1.5433000E-001,-2.7655323E+000, 1.9964372E+001, 2.4330201E+000, 6.4145034E-001, 2.4951653E+000, 5.6347898E-001, 2.2846103E+000, 8.6929721E-001,-2.4843841E+000, 1.9963823E+001, 2.1325917E+000, 5.6114377E+000, 2.1953327E+000, 5.6430841E+000, 2.0753452E+000, 5.2713400E+000,-1.3308422E+000, 1.9987242E+001
 3.5000133E+002,-3.1182122E+001,-4.8530352E+001,-5.1909673E+001,-5.5579105E+001,-6.4044558E+001,-8.4601042E+001, 4.0073986E+000, 2.1494165E-039, 1.0775175E+000, 5.0747214E-035, 4.1768630E+000, 2.0098267E-029, 3.2909349E+000, 2.0000516E+001, 2.2153818E+000, 2.4783324E-017, 2.9087577E+000, 5.6398614E-019, 9.5750648E-001, 5.9644964E-018, 2.2248749E+000, 2.0000002E+001, 9.5368051E-001, 5.7893356E-003, 1.0487543E+000, 5.8542848E-003, 3.7840739E-003, 1.2335309E+000, 8.5020443E-002, 2.7120848E-001, 1.9998499E+001, 1.2180237E+000, 1.2888463E-003, 9.8821104E-001, 9.2221373E-004, 9.8971409E-001, 7.7773086E-004, 1.0089130E+000, 1.4058455E-001, 1.9970753E+001, 1.0776966E+000, 2.7030549E-002, 9.9968884E-001, 2.8181379E-002, 2.4789349E-002, 4.5802768E-001, 3.1862357E-002,-6.8919745E-001, 3.1142775E-001, 1.9968859E+001, 1.1866012E+000, 5.2196177E+000, 1.0855660E+000, 5.2227225E+000, 1.1911939E+000, 5.7388816E+000, 5.0775008E-001, 7.4226124E-002, 1.9997413E+001, 3.0789098E+000, 2.0667488E-001, 3.0154182E+000, 2.1037615E-001, 2.5309918E-001, 2.7369389E+000, 1.9607029E-001,-2.7159840E+000, 1.9964872E+001, 2.3150446E+000, 7.5429864E-001, 2.4415881E+000, 5.9863909E-001, 2.2178399E+000, 1.1142587E+000,-2.3860392E+000, 1.9965131E+001, 2.0814098E+000, 5.1819314E+000, 2.1319216E+000, 5.1226380E+000, 2.0633668E+000, 4.6759346E+000,-1.3111014E+000, 1.9986560E+001
 3.6000095E+002,-3.1227068E+001,-4.8550272E+001,-5.1934340E+001,-5.5628170E+001,-6.4085546E+001,-8.4648102E+001, 4.0180458E+000, 1.1338653E-039, 1.0882063E+000, 2.4912887E-035, 4.1798783E+000, 8.5541486E-030, 3.2971155E+000, 2.0000675E+001, 2.2066238E+000, 8.3960312E-018, 2.9008714E+000, 1.5182985E-019, 9.0408395E-001, 1.8340641E-018, 2.1577418E+000, 2.0000136E+001, 9.4862026E-001, 7.9904949E-004, 1.0168182E+000, 4.9148640E-004, 1.4241743E-004, 1.2162892E+000, 4.5579103E-002, 2.5431361E-001, 1.9998008E+001, 1.2513289E+000, 1.5748214E-003, 1.0332880E+000, 1.1306028E-003, 1.1133904E+000, 9.1388687E-004, 1.0072534E+000, 1.6525069E-001, 1.9970747E+001, 1.0766312E+000, 2.4393410E-002, 9.6045304E-001, 3.4639514E-002, 3.2153123E-002, 4.6182118E-001, 5.0519997E-002,-6.7822121E-001, 3.4760867E-001, 1.9969092E+001, 1.2983486E+000, 6.4678240E+000, 9.7053775E-001, 6.8712244E+000, 1.0953874E+000, 6.4378560E+000, 3.7991391E-001, 8.5293340E-002, 2.0000006E+001, 3.1307705E+000, 2.0082461E-001, 3.0010391E+000, 2.1320266E-001, 2.2811376E-001, 2.7646127E+000, 2.0384216E-001,-2.7972520E+000, 1.9965058E+001, 2.4026000E+000, 8.3132355E-001, 2.5107005E+000, 6.9999581E-001, 2.2967983E+000, 1.0924058E+000,-2.4818049E+000, 1.9965564E+001, 2.1263827E+000, 4.3054078E+000, 2.1285013E+000, 4.1343623E+000, 2.1078002E+000, 4.0508120E+000,-1.3422416E+000, 1.9984004E+001
 3.7000058E+002,-3.1254647E+001,-4.8575238E+001,-5.1953205E+001,-5.5641762E+001,-6.4086191E+001,-8.4617830E+001, 3.9985234E+000, 3.9714685E-038, 1.0613848E+000, 7.5975353E-034, 4.1504713E+000, 5.5965806E-028, 3.2766732E+000, 2.0000482E+001, 2.1536114E+000, 2.0032843E-017, 3.0159961E+000, 5.5119565E-019, 8.7974179E-001, 2.6943666E-018, 2.0373414E+000, 2.0000090E+001, 9.6178998E-001, 2.6922873E-003, 8.7619136E-001, 4.0516288E-003, 4.0358316E-005, 1.1777412E+000, 3.3260267E-001, 2.6939522E-001, 1.9997917E+001, 1.2088363E+000, 1.6451451E-003, 1.0042573E+000, 1.3778903E-003, 1.0193051E+000, 1.1126702E-003, 9.3958504E-001, 1.5604800E-001, 1.9970859E+001, 1.0300147E+000, 3.6281064E-002, 8.6597275E-001, 3.9697032E-002, 2.5280730E-002, 4.7915181E-001, 5.3805109E-002,-6.8929134E-001, 3.0311065E-001, 1.9969275E+001, 1.1306611E+000, 7.0267693E+000, 9.9433911E-001, 7.0006638E+000, 1.0852520E+000, 6.4211893E+000, 3.9040489E-001, 1.0035502E-001, 2.0004797E+001, 3.1521293E+000, 1.6582262E-001, 2.9994000E+000, 1.7932309E-001, 2.0152332E-001, 2.7795036E+000, 1.7016287E-001,-2.8219477E+000, 1.9964733E+001, 2.2978113E+000, 4.5454038E-001, 2.4660472E+000, 3.0765328E-001, 2.1872475E+000, 6.5736199E-001,-2.3956195E+000, 1.9963828E+001, 2.1351218E+000, 3.4425307E+000, 2.1233726E+000, 3.3413694E+000, 2.1763672E+000, 3.8593345E+000,-1.3274453E+000, 1.9982074E+001
 3.8000020E+002,-3.1173435E+001,-4.8537524E+001,-5.1908988E+001,-5.5573196E+001,-6.4026874E+001,-8.4608266E+001, 4.0039869E+000, 9.1840542E-038, 1.0586159E+000, 1.8054164E-033, 4.1661755E+000, 6.3567624E-028, 3.2862546E+000, 2.0000454E+001, 2.1928664E+000, 9.1338356E-017, 2.9695162E+000, 2.8970221E-018, 8.7772661E-001, 1.8526770E-017, 2.1430434E+000, 1.9999903E+001, 9.3379559E-001, 7.0651872E-005, 1.0339736E+000, 1.3753766E-003, 2.7697385E-005, 1.2291111E+000, 3.8208559E-002, 2.2609135E-001, 1.9997866E+001, 1.2189732E+000, 1.1608001E-003, 1.0378522E+000, 8.4717950E-004, 1.1086499E+000, 6.7776950E-004, 1.0309892E+000, 1.8321081E-001, 1.9970918E+001, 1.0422451E+000, 2.6674529E-002, 8.7210350E-001, 2.4201912E-002, 1.8170245E-002, 4.8167774E-001, 3.8998534E-002,-6.7404179E-001, 2.8774214E-001, 1.9969160E+001, 1.2158905E+000, 5.5912782E+000, 1.0894754E+000, 5.9124522E+000, 1.1437886E+000, 5.7063422E+000, 4.7515902E-001, 9.5432232E-002, 2.0001197E+001, 3.1724270E+000, 2.1256673E-001, 2.9912029E+000, 2.3289303E-001, 2.6769436E-001, 2.8266815E+000, 2.2042485E-001,-2.8544512E+000, 1.9964528E+001, 2.3777433E+000, 6.1068183E-001, 2.4856094E+000, 5.9869232E-001, 2.2451588E+000, 9.4436494E-001,-2.4689670E+000, 1.9963739E+001, 2.0877863E+000, 4.4325303E+000, 2.1526835E+000, 4.5677247E+000, 2.0716908E+000, 4.3859485E+000,-1.3101808E+000, 1.9983484E+001
