s,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2
 7.2009429E+001, 3.7593646E+002, 2.8470315E+001, 3.6221930E+002, 1.2154882E+001, 3.8397597E+002, 1.0661473E+001, 5.7277901E+002, 1.6030285E+001, 7.7528642E+002, 2.5149413E+001, 8.0375546E+002, 2.3688277E+001, 3.3692011E+002, 1.0007581E+001, 5.3067331E+002, 9.6549342E+000, 3.8586719E+002, 4.7950350E+000
 7.3006306E+001, 9.0450099E+002, 4.5220435E+001, 5.0887794E+002, 2.2152090E+001, 3.5460539E+002, 9.9758397E+000, 3.8595032E+002, 5.5561190E+000, 3.0013885E+002, 4.1107122E+000, 3.2094129E+002, 4.3076616E+000, 3.2067587E+002, 4.9522747E+000, 3.5258974E+002, 6.4710731E+000, 3.9771381E+002, 6.0944537E+000
 7.4007576E+001, 4.5014622E+002, 3.9574438E+001, 1.1369746E+003, 5.7923987E+001, 7.4721973E+002, 3.0018890E+001, 2.6913031E+002, 9.7827845E+000, 3.6749808E+002, 5.5782218E+000, 1.9273861E+002, 2.2434808E+000, 1.5127819E+002, 1.6149614E+000, 2.0256518E+002, 2.2833147E+000, 2.0142474E+002, 2.5671671E+000
 7.5010322E+001, 1.1512179E+003, 4.4263349E+001, 8.9903544E+002, 3.8266049E+001, 9.6969767E+002, 4.5047981E+001, 4.9156811E+002, 2.8395500E+001, 2.6060940E+002, 1.2196930E+001, 4.3169409E+002, 5.6608605E+000, 1.0473800E+002, 1.2788700E+000, 1.3345991E+002, 1.2602382E+000, 1.0031720E+002, 9.5487687E-001
 7.6005434E+001, 8.2970715E+002, 3.5380095E+001, 1.1867431E+003, 2.8949360E+001, 1.1113184E+003, 2.3163533E+001, 1.0770004E+003, 2.0782513E+001, 7.7777597E+002, 1.6365162E+001, 4.4717102E+002, 8.8714488E+000, 4.2077591E+002, 5.3682149E+000, 1.7408884E+002, 1.9957256E+000, 1.0895214E+002, 8.5349212E-001
 7.7005719E+001, 9.0950665E+002, 4.6804226E+001, 4.5875663E+002, 1.9024902E+001, 8.1613909E+002, 1.3304031E+001, 5.5070345E+002, 7.2818129E+000, 4.3328528E+002, 5.9146724E+000, 3.9836583E+002, 6.1749216E+000, 3.7333422E+002, 6.4596131E+000, 4.0062656E+002, 5.7374158E+000, 2.5159857E+002, 2.9294211E+000
 7.8004291E+001, 9.0559735E+002, 5.2334321E+001, 6.7769177E+002, 4.1920093E+001, 1.8945731E+002, 1.6342444E+001, 1.9575680E+002, 5.7460495E+000, 1.7395156E+002, 2.9360442E+000, 2.0616247E+002, 2.1454335E+000, 1.9207940E+002, 1.9468013E+000, 1.8821760E+002, 2.4333509E+000, 2.1847232E+002, 2.9860559E+000
 7.9015521E+001, 1.0566740E+003, 4.3858024E+001, 1.1334645E+003, 5.6315875E+001, 9.9104494E+002, 5.4728218E+001, 2.2198671E+002, 2.0538587E+001, 9.3589351E+001, 6.9102287E+000, 9.9930602E+001, 1.9029742E+000, 1.3002846E+002, 1.5665310E+000, 1.4649995E+002, 1.4129336E+000, 1.4569062E+002, 1.5638742E+000
 8.0023058E+001, 9.5789944E+002, 3.5845430E+001, 6.5299302E+002, 1.6228338E+001, 5.8316163E+002, 1.5220866E+001, 6.3542862E+002, 1.6065295E+001, 2.3612654E+002, 6.9741593E+000, 1.5490166E+002, 4.1594948E+000, 9.4364734E+001, 1.9793570E+000, 9.3100010E+001, 1.3173185E+000, 1.0854494E+002, 1.1022468E+000
 8.1004006E+001, 9.6086130E+002, 5.1571087E+001, 6.9784276E+002, 2.0978233E+001, 4.6413456E+002, 8.9304320E+000, 2.1245839E+002, 4.0729297E+000, 2.2237947E+002, 3.9652801E+000, 1.8233699E+002, 2.4529159E+000, 1.5961879E+002, 1.7408603E+000, 1.3199104E+002, 1.1611082E+000, 7.6451686E+001, 6.1698545E-001
 8.2014825E+001, 9.5299725E+002, 4.6654553E+001, 1.0552799E+003, 5.7640294E+001, 9.5459076E+002, 3.3202086E+001, 6.7161686E+002, 1.2288753E+001, 2.1323441E+002, 3.7696182E+000, 1.1093321E+002, 1.6860041E+000, 1.4126177E+002, 1.6670573E+000, 1.0271738E+002, 8.4769076E-001, 8.7722709E+001, 5.7204885E-001
 8.3005998E+001, 1.0613152E+003, 4.1337865E+001, 1.0653560E+003, 4.0386892E+001, 1.0964716E+003, 5.0830656E+001, 1.0950838E+003, 4.6075197E+001, 9.7410315E+002, 2.7919246E+001, 3.9195315E+002, 5.9140671E+000, 1.0793590E+002, 1.7996180E+000, 8.3498462E+001, 1.1993279E+000, 9.4465317E+001, 9.4751705E-001
 8.4004144E+001, 1.0922434E+003, 4.8710280E+001, 1.0809678E+003, 2.5412011E+001, 8.7490174E+002, 1.6491102E+001, 6.9512146E+002, 1.4097700E+001, 6.7408329E+002, 1.7649052E+001, 7.2190502E+002, 1.9631177E+001, 4.1741108E+002, 8.2145302E+000, 1.2517897E+002, 2.2545957E+000, 9.4056390E+001, 1.3287624E+000
 8.5002328E+001, 9.4246950E+002, 5.1496931E+001, 1.0953302E+003, 4.9636430E+001, 1.0160203E+003, 2.8595921E+001, 5.1649605E+002, 1.0750755E+001, 3.1061466E+002, 5.2447205E+000, 3.4250868E+002, 5.0328007E+000, 2.7169358E+002, 3.6706207E+000, 3.2243818E+002, 4.2756803E+000, 2.9647681E+002, 3.4640522E+000
 8.6024422E+001, 8.6699525E+002, 3.9770889E+001, 7.0798391E+002, 5.2419970E+001, 9.8452557E+002, 5.6153111E+001, 6.7901582E+002, 2.9801432E+001, 3.2853901E+002, 1.0469772E+001, 3.1847292E+002, 4.6707090E+000, 2.9395438E+002, 3.8159424E+000, 2.5377216E+002, 3.1056131E+000, 1.6768865E+002, 1.8685230E+000
 8.7007163E+001, 1.0632203E+003, 4.3699201E+001, 7.3485619E+002, 2.2669925E+001, 4.2806206E+002, 2.0542463E+001, 6.6816592E+002, 2.9886589E+001, 6.6918847E+002, 2.6542501E+001, 3.2267834E+002, 1.2368319E+001, 2.3756067E+002, 5.8727147E+000, 2.4923461E+002, 4.0338605E+000, 2.6217604E+002, 2.9466708E+000
 8.8001570E+001, 1.1138408E+003, 5.0727288E+001, 1.1723777E+003, 4.1404672E+001, 9.9560306E+002, 2.3576986E+001, 5.4713884E+002, 9.7683053E+000, 3.6547263E+002, 6.9181235E+000, 4.6203007E+002, 8.4902129E+000, 3.4521225E+002, 6.6931947E+000, 1.8321220E+002, 3.3246740E+000, 9.9258210E+001, 1.5834136E+000
 8.9002476E+001, 9.9029962E+002, 4.4963401E+001, 1.1245215E+003, 5.6252319E+001, 1.1424243E+003, 4.9653721E+001, 9.9414683E+002, 3.0515450E+001, 8.3479545E+002, 1.5843694E+001, 4.2192612E+002, 5.1130406E+000, 2.1555626E+002, 2.7714887E+000, 2.6636128E+002, 3.6685273E+000, 2.1764258E+002, 2.9796564E+000
 9.0017097E+001, 2.5774819E+002, 3.0559611E+001, 3.7626050E+002, 2.7980156E+001, 5.9856828E+002, 3.5659530E+001, 9.2949205E+002, 4.1152447E+001, 1.0743374E+003, 3.8165290E+001, 1.0405047E+003, 2.9380391E+001, 4.4920486E+002, 1.0629683E+001, 2.6556526E+002, 3.9260119E+000, 1.3331715E+002, 1.6597369E+000
 9.1015967E+001, 5.7319293E+002, 3.6503958E+001, 5.7190314E+002, 2.8022388E+001, 6.6890729E+002, 2.1979942E+001, 3.7946404E+002, 8.6945267E+000, 3.1712842E+002, 7.9599002E+000, 5.0776069E+002, 1.2213717E+001, 7.1286375E+002, 1.7945966E+001, 4.4394849E+002, 1.1862193E+001, 1.6279026E+002, 4.1062174E+000
 9.2019078E+001, 8.8060133E+002, 4.4450780E+001, 8.3172854E+002, 4.0781384E+001, 6.9903884E+002, 3.4520525E+001, 1.0689725E+003, 3.4386941E+001, 6.8357481E+002, 1.4994231E+001, 1.7784113E+002, 2.6704269E+000, 2.5145638E+002, 3.0858241E+000, 2.7330652E+002, 3.6358564E+000, 3.2113604E+002, 4.3199820E+000
 9.3015660E+001, 2.9833028E+002, 3.2678184E+001, 8.3436899E+002, 3.9419795E+001, 8.8934958E+002, 4.1246622E+001, 7.5360338E+002, 3.6343122E+001, 9.3061980E+002, 3.0963646E+001, 6.2801637E+002, 1.2723626E+001, 2.6096816E+002, 4.0882823E+000, 2.0278212E+002, 2.0671416E+000, 1.8304201E+002, 2.1044908E+000
 9.4015913E+001, 5.1115244E+002, 3.4958921E+001, 2.5338946E+002, 1.9887630E+001, 7.2585500E+002, 2.1540119E+001, 6.5683309E+002, 1.8260410E+001, 4.9418267E+002, 1.7786385E+001, 7.1814679E+002, 2.2735346E+001, 5.7007003E+002, 1.3958606E+001, 3.9405910E+002, 7.1540140E+000, 2.0620821E+002, 2.7853723E+000
 9.5019344E+001, 9.1607829E+002, 4.8742483E+001, 4.5528208E+002, 3.2390293E+001, 1.2742854E+002, 1.4453156E+001, 4.0027959E+002, 1.0170361E+001, 5.1177895E+002, 8.9312837E+000, 2.5031281E+002, 3.7890695E+000, 3.5060406E+002, 5.0510723E+000, 3.4025399E+002, 5.0095895E+000, 3.2914613E+002, 4.7499861E+000
 9.6000970E+001, 1.9640337E+002, 3.7491808E+001, 1.0882570E+003, 5.6596441E+001, 7.2575219E+002, 4.4328710E+001, 3.7055546E+002, 1.9502496E+001, 2.2292454E+002, 6.4000558E+000, 3.2483704E+002, 5.2731167E+000, 3.1303361E+002, 3.8761741E+000, 2.0616774E+002, 2.4359411E+000, 2.3782509E+002, 2.7665431E+000
 9.7017274E+001, 1.0035524E+003, 4.5415964E+001, 2.7200946E+002, 2.6821967E+001, 3.8549466E+002, 3.0140393E+001, 3.2576871E+002, 2.6125187E+001, 4.0303979E+002, 1.7215643E+001, 4.0057333E+002, 8.6160743E+000, 2.3743478E+002, 3.4408310E+000, 2.1016209E+002, 2.5658956E+000, 1.8826993E+002, 2.2373592E+000
 9.8014689E+001, 9.9921242E+002, 4.6338378E+001, 1.0548512E+003, 4.2084125E+001, 6.7482984E+002, 2.1641069E+001, 5.1456348E+002, 1.1030172E+001, 2.5166493E+002, 6.5265559E+000, 2.2032982E+002, 5.9681507E+000, 3.7977382E+002, 6.7702749E+000, 4.1032715E+002, 5.3288078E+000, 2.7631883E+002, 2.8430909E+000
 9.9004131E+001, 5.2506489E+002, 3.7658330E+001, 7.6475148E+002, 4.0673270E+001, 8.3511887E+002, 4.0192345E+001, 7.3777511E+002, 2.5186020E+001, 4.1071616E+002, 9.6457023E+000, 1.4772460E+002, 2.4849046E+000, 1.7354452E+002, 2.2314829E+000, 2.1099147E+002, 2.3649659E+000, 2.5302168E+002, 2.7139515E+000
 1.0000587E+002, 9.3751804E+002, 5.0465667E+001, 4.1049169E+002, 3.0406828E+001, 5.8711279E+002, 2.8601106E+001, 6.6975172E+002, 1.9324889E+001, 3.2592514E+002, 9.3762792E+000, 3.9131811E+002, 6.5670249E+000, 1.8481594E+002, 2.4333197E+000, 1.2299224E+002, 1.5060946E+000, 1.6882475E+002, 1.8746667E+000
 1.0100431E+002, 4.9474151E+002, 4.1584945E+001, 1.0983135E+003, 5.3691892E+001, 9.6735230E+002, 3.8095616E+001, 6.3590388E+002, 2.0243709E+001, 6.6221596E+002, 1.2973523E+001, 5.4530523E+002, 8.3801413E+000, 3.3754596E+002, 4.8449320E+000, 2.6208268E+002, 3.3530768E+000, 1.8584903E+002, 2.1134803E+000
 1.0200956E+002, 9.3797099E+002, 3.7467408E+001, 5.9890395E+002, 3.3999388E+001, 8.2644841E+002, 4.1065727E+001, 8.0339963E+002, 3.3205183E+001, 7.5335856E+002, 2.5559753E+001, 8.4695598E+002, 1.6583726E+001, 6.4347611E+002, 9.8333116E+000, 3.0784823E+002, 4.3031200E+000, 2.1012528E+002, 2.6818469E+000
 1.0300319E+002, 8.1461796E+002, 3.6606836E+001, 4.4215247E+002, 2.3913653E+001, 8.0983898E+002, 2.2466135E+001, 5.6628095E+002, 1.3799313E+001, 4.4478628E+002, 9.6378018E+000, 4.9034338E+002, 1.2746020E+001, 6.6612494E+002, 1.2286734E+001, 5.4134843E+002, 7.9136972E+000, 4.1899675E+002, 5.7937166E+000
 1.0401993E+002, 7.9145357E+002, 4.5976390E+001, 3.0980335E+002, 2.1218372E+001, 1.7253644E+002, 1.4696386E+001, 4.2678187E+002, 1.1589027E+001, 4.8254881E+002, 8.5693817E+000, 4.6400807E+002, 5.9936889E+000, 3.3817552E+002, 5.0080181E+000, 3.6261220E+002, 4.5719872E+000, 4.2456416E+002, 5.1292544E+000
 1.0501273E+002, 8.6765281E+002, 5.0880491E+001, 7.4618592E+002, 4.2887836E+001, 3.9553835E+002, 2.5265612E+001, 1.8516745E+002, 1.4652677E+001, 2.9841199E+002, 8.4570353E+000, 3.3935480E+002, 5.1175663E+000, 2.8411323E+002, 3.4755815E+000, 1.3569748E+002, 1.6027182E+000, 2.1109204E+002, 2.7164286E+000
 1.0600897E+002, 1.0776833E+003, 3.9060941E+001, 5.1407687E+002, 3.4272585E+001, 8.8154259E+002, 3.9996814E+001, 8.6867206E+002, 3.2104780E+001, 6.0642080E+002, 1.6010700E+001, 4.3568229E+002, 6.6466930E+000, 3.4868099E+002, 4.1946008E+000, 2.5532884E+002, 2.8329694E+000, 1.5180412E+002, 1.4694168E+000
 1.0700004E+002, 9.9863160E+002, 4.5506090E+001, 4.4052086E+002, 1.7183155E+001, 1.4962624E+002, 7.9738960E+000, 3.7892556E+002, 8.2565530E+000, 5.8725153E+002, 1.2891043E+001, 6.0626555E+002, 1.1793451E+001, 4.7630310E+002, 7.3065637E+000, 3.7040433E+002, 4.1150645E+000, 2.5866939E+002, 2.7771804E+000
 1.0800267E+002, 9.7986970E+002, 5.1548693E+001, 9.7711045E+002, 3.9185563E+001, 2.5451531E+002, 1.5065691E+001, 1.2074737E+002, 6.0449135E+000, 2.1696200E+002, 3.9049001E+000, 3.0497832E+002, 4.2648790E+000, 3.0236061E+002, 4.2105979E+000, 3.4431182E+002, 5.3113858E+000, 3.9590455E+002, 5.3719679E+000
 1.0901219E+002, 9.3295775E+002, 4.4118788E+001, 1.1357931E+003, 6.3310243E+001, 1.1532373E+003, 5.3307805E+001, 3.9228332E+002, 1.8014124E+001, 1.5431240E+002, 6.5908543E+000, 2.5318785E+002, 3.4356416E+000, 1.7719530E+002, 2.1999819E+000, 1.7791523E+002, 2.2029928E+000, 2.0281586E+002, 2.3858094E+000
 1.1000748E+002, 1.1208326E+003, 4.5223007E+001, 4.4187225E+002, 2.8602233E+001, 7.2963943E+002, 3.9999937E+001, 1.0447898E+003, 4.7401173E+001, 9.4247090E+002, 2.9873255E+001, 4.4052025E+002, 8.6150109E+000, 2.0489082E+002, 3.3699012E+000, 2.0454626E+002, 2.5798841E+000, 1.4734754E+002, 1.7722356E+000
 1.1101645E+002, 9.5342726E+002, 4.4732855E+001, 1.0353819E+003, 3.4193912E+001, 2.6347189E+002, 1.5164324E+001, 3.7679891E+002, 1.0501160E+001, 5.9849648E+002, 1.2727411E+001, 6.9275927E+002, 1.4760381E+001, 5.3153262E+002, 9.8976532E+000, 3.7266853E+002, 5.0942458E+000, 2.7461130E+002, 3.4770505E+000
 1.1200000E+002, 7.5225235E+002, 4.4871984E+001, 7.6060919E+002, 4.4141470E+001, 9.4315416E+002, 4.1574044E+001, 4.3590191E+002, 1.9446300E+001, 2.5928599E+002, 7.4460305E+000, 3.8246917E+002, 5.3238438E+000, 3.7108203E+002, 5.2884760E+000, 2.5741663E+002, 3.1721678E+000, 3.1362686E+002, 4.1841810E+000
 1.1300565E+002, 3.1289680E+002, 3.1549395E+001, 6.7903308E+002, 4.4001962E+001, 8.8520069E+002, 4.7198956E+001, 6.3294895E+002, 3.4901114E+001, 6.4115711E+002, 2.2199734E+001, 3.8639688E+002, 7.6578249E+000, 2.8355101E+002, 4.0535017E+000, 3.1123291E+002, 3.9337215E+000, 2.1090038E+002, 2.5398418E+000
 1.1401335E+002, 9.2689867E+002, 3.9426808E+001, 1.4458799E+002, 1.7341929E+001, 2.6421269E+002, 1.8657344E+001, 3.8343133E+002, 2.0821435E+001, 4.3741336E+002, 1.8407446E+001, 6.1029887E+002, 1.6887482E+001, 4.7439926E+002, 8.2882513E+000, 3.8568877E+002, 5.7737378E+000, 2.6755812E+002, 3.4411479E+000
 1.1501714E+002, 4.5951006E+002, 3.9937782E+001, 1.0036987E+003, 4.3132276E+001, 3.1420939E+002, 1.8531042E+001, 1.3569333E+002, 6.8140092E+000, 2.9552879E+002, 5.6613714E+000, 4.1045654E+002, 6.3199549E+000, 3.3898650E+002, 4.8776086E+000, 3.7232889E+002, 5.3771433E+000, 3.0006235E+002, 3.7977655E+000
 1.1601473E+002, 3.7507701E+002, 3.5493753E+001, 4.0280045E+002, 3.5894995E+001, 7.2127898E+002, 4.0710645E+001, 2.2940314E+002, 2.1859067E+001, 1.3885540E+002, 8.1451026E+000, 3.0709429E+002, 4.2675814E+000, 2.6879725E+002, 3.0337430E+000, 2.3801092E+002, 2.8883737E+000, 2.1780114E+002, 2.2684140E+000
 1.1700088E+002, 9.0534810E+002, 4.7460791E+001, 4.3272123E+002, 2.4468404E+001, 2.0383639E+002, 2.1760847E+001, 6.1734111E+002, 2.5912126E+001, 4.6499591E+002, 1.4995557E+001, 2.3893934E+002, 5.7883488E+000, 4.0068077E+002, 5.1018132E+000, 3.1475589E+002, 3.1176307E+000, 2.0233291E+002, 1.7757382E+000
 1.1800801E+002, 2.8461628E+002, 3.7409053E+001, 9.6280078E+002, 4.5017101E+001, 3.5980106E+002, 2.1417997E+001, 1.7518644E+002, 1.0345058E+001, 2.9867257E+002, 8.5391622E+000, 2.1508497E+002, 4.7436313E+000, 2.2207395E+002, 4.5025192E+000, 4.2842298E+002, 5.0725429E+000, 3.6238615E+002, 4.2064512E+000
 1.1900555E+002, 9.9135125E+002, 4.3260706E+001, 4.0566882E+002, 2.6571939E+001, 7.3711467E+002, 3.3039780E+001, 6.1253518E+002, 1.9397318E+001, 3.4485519E+002, 6.9259238E+000, 2.2886624E+002, 3.3888812E+000, 1.4036057E+002, 2.1243736E+000, 1.8433014E+002, 2.1712483E+000, 2.4663354E+002, 2.1266457E+000
 1.2000319E+002, 1.0296039E+003, 5.8237346E+001, 9.2043583E+002, 3.2829141E+001, 4.9890573E+002, 1.5849105E+001, 3.9453962E+002, 9.4203859E+000, 5.2389511E+002, 9.9832509E+000, 4.7024174E+002, 6.9869421E+000, 2.8701050E+002, 2.9692046E+000, 1.9699981E+002, 1.9666020E+000, 1.7352109E+002, 1.9216230E+000
 1.2101575E+002, 3.9197061E+002, 3.9656490E+001, 1.0066412E+003, 5.9342206E+001, 1.0488577E+003, 4.8868664E+001, 7.5694123E+002, 2.2358243E+001, 2.8464805E+002, 6.4536421E+000, 2.2520558E+002, 3.2747539E+000, 2.9483736E+002, 3.9206914E+000, 2.3522426E+002, 2.8491191E+000, 1.9927977E+002, 1.9332726E+000
 1.2200077E+002, 9.9594699E+002, 4.1484690E+001, 2.5519601E+002, 1.8699717E+001, 4.8954251E+002, 2.6538409E+001, 8.6240048E+002, 3.4613242E+001, 5.9303863E+002, 2.0523219E+001, 1.9251727E+002, 4.8444027E+000, 7.0327402E+001, 1.5655169E+000, 1.1168959E+002, 1.4873603E+000, 1.1925364E+002, 1.4913970E+000
 1.2300366E+002, 9.8072030E+002, 5.0683389E+001, 1.0311966E+003, 2.3653754E+001, 4.1352761E+002, 9.2167617E+000, 2.4316132E+002, 4.7735275E+000, 3.5710547E+002, 5.9362976E+000, 4.4500390E+002, 6.5000913E+000, 1.2041827E+002, 1.5335870E+000, 6.6328233E+001, 7.3241295E-001, 5.9554409E+001, 5.8828825E-001
 1.2401189E+002, 1.0119877E+003, 5.3789935E+001, 9.1602149E+002, 4.6714633E+001, 1.0095291E+003, 2.8131910E+001, 4.2836031E+002, 8.3835682E+000, 1.7427925E+002, 3.1772690E+000, 1.7849633E+002, 2.2528283E+000, 2.1970395E+002, 2.5347768E+000, 1.6919785E+002, 1.8429878E+000, 6.5853043E+001, 4.4384162E-001
 1.2500671E+002, 1.0311469E+003, 4.6575244E+001, 1.0316781E+003, 5.3500271E+001, 4.6584543E+002, 3.9755402E+001, 7.0564859E+002, 3.2152446E+001, 4.2873699E+002, 1.1954777E+001, 1.2558989E+002, 1.9597026E+000, 1.1694115E+002, 1.5492625E+000, 1.2028166E+002, 1.3380870E+000, 1.4503963E+002, 1.2987617E+000
 1.2602171E+002, 1.0088789E+003, 4.8648652E+001, 9.2475952E+002, 2.6621890E+001, 5.2760352E+002, 1.7945726E+001, 3.9348751E+002, 1.2412311E+001, 3.9422774E+002, 1.3929554E+001, 1.8091547E+002, 5.1499243E+000, 9.3037125E+001, 1.9000011E+000, 6.1028603E+001, 9.1350797E-001, 8.3780811E+001, 9.4032694E-001
 1.2702365E+002, 1.0498137E+003, 5.1691151E+001, 1.0766787E+003, 4.0725673E+001, 8.3097006E+002, 1.8734225E+001, 3.5354708E+002, 7.3237581E+000, 3.6327626E+002, 5.5278846E+000, 1.8503094E+002, 3.2086361E+000, 2.0646624E+002, 2.8371530E+000, 1.0243255E+002, 1.0287282E+000, 5.4596329E+001, 4.5972936E-001
 1.2802180E+002, 9.7015419E+002, 4.5253128E+001, 1.1367847E+003, 5.8247588E+001, 1.1309038E+003, 4.6382915E+001, 5.7607605E+002, 1.7672440E+001, 2.0844845E+002, 5.5848673E+000, 2.6412597E+002, 3.8125670E+000, 2.0348668E+002, 2.6760234E+000, 1.7602839E+002, 2.0095187E+000, 1.5153124E+002, 1.5191292E+000
 1.2901611E+002, 1.0589046E+003, 4.6475332E+001, 6.8917723E+002, 3.5995045E+001, 9.6346453E+002, 4.2329944E+001, 7.7140452E+002, 3.1573235E+001, 2.3769781E+002, 1.1955212E+001, 7.4542620E+001, 3.8562289E+000, 1.4851283E+002, 3.2729570E+000, 1.7861042E+002, 2.7502195E+000, 1.5786619E+002, 2.0378816E+000
 1.3000896E+002, 1.0694409E+003, 5.0024037E+001, 8.9782012E+002, 3.5517131E+001, 5.9017844E+002, 2.4760680E+001, 6.6600141E+002, 1.9899092E+001, 4.6413174E+002, 1.0376512E+001, 5.0867185E+001, 3.1485363E+000, 1.1526900E+002, 2.6117624E+000, 8.7374276E+001, 1.5973133E+000, 1.0716699E+002, 1.7718064E+000
 1.3101218E+002, 1.0774068E+003, 5.2373821E+001, 9.4791599E+002, 4.4772650E+001, 5.9908116E+002, 2.9851683E+001, 6.3555490E+002, 2.0883177E+001, 6.6375187E+002, 1.3778004E+001, 3.9742906E+002, 6.0408061E+000, 1.4806576E+002, 2.2501729E+000, 1.4473619E+002, 1.5657990E+000, 1.7658728E+002, 1.8329216E+000
 1.3201083E+002, 1.0365889E+003, 4.6730436E+001, 1.0934937E+003, 5.7794430E+001, 1.0068553E+003, 4.9713799E+001, 5.5137262E+002, 2.5744754E+001, 2.7878737E+002, 1.0670489E+001, 4.6081357E+002, 7.6812846E+000, 4.1266700E+002, 5.0286613E+000, 1.8388852E+002, 2.1029743E+000, 9.5085642E+001, 9.9948089E-001
 1.3301085E+002, 1.0558961E+003, 4.5014903E+001, 2.2775562E+002, 2.7617229E+001, 4.9433896E+002, 3.1174508E+001, 4.1884323E+002, 2.4929445E+001, 5.4241067E+002, 1.7588852E+001, 2.4599538E+002, 7.7012913E+000, 2.8488561E+002, 4.6927195E+000, 1.5794925E+002, 3.0995918E+000, 2.6311102E+002, 3.1845560E+000
 1.3401450E+002, 1.0509565E+003, 5.1110839E+001, 7.1040598E+002, 2.9028960E+001, 1.7641598E+002, 1.6341848E+001, 2.2192501E+002, 1.1097233E+001, 1.0609257E+002, 5.2313565E+000, 2.9398237E+002, 4.4925295E+000, 1.6554029E+002, 2.4399812E+000, 1.7795515E+002, 2.3768423E+000, 1.2719475E+002, 1.5659384E+000
 1.3500128E+002, 8.4260096E+002, 4.3550733E+001, 9.8367315E+002, 5.4425186E+001, 9.4560521E+002, 3.5375225E+001, 1.7379040E+002, 8.5143003E+000, 2.6727284E+002, 5.1925274E+000, 2.4566801E+002, 3.8444670E+000, 1.6897766E+002, 1.8734221E+000, 1.2669680E+002, 1.3862948E+000, 1.2266624E+002, 1.2539330E+000
 1.3601910E+002, 9.6868586E+002, 5.0932616E+001, 4.1577497E+002, 3.5913792E+001, 8.8627947E+002, 4.5617644E+001, 1.0644926E+003, 3.4051169E+001, 2.1827314E+002, 8.0129518E+000, 2.1434491E+002, 3.7950282E+000, 2.5722656E+002, 3.0641926E+000, 1.6528498E+002, 1.5420587E+000, 6.9862235E+001, 6.0588728E-001
 1.3702226E+002, 9.9252236E+002, 4.6322446E+001, 1.0220497E+003, 5.0056466E+001, 7.7703865E+002, 3.9668630E+001, 1.0381451E+003, 3.1748004E+001, 9.0669795E+002, 1.7651111E+001, 2.6935948E+002, 4.4196842E+000, 1.8185698E+002, 2.7197918E+000, 2.4444066E+002, 2.4764866E+000, 2.2751740E+002, 2.1708860E+000
 1.3801485E+002, 7.9808052E+002, 3.7798127E+001, 5.8307718E+002, 3.0111922E+001, 7.7757383E+002, 3.7431246E+001, 8.8905952E+002, 3.4530462E+001, 7.5380318E+002, 2.2429997E+001, 7.6041082E+002, 1.3600514E+001, 3.1220771E+002, 4.8388612E+000, 2.0809126E+002, 2.7853551E+000, 1.8759059E+002, 2.1997151E+000
 1.3900442E+002, 9.8776177E+002, 5.2515231E+001, 4.9620410E+002, 2.4323531E+001, 2.4760963E+002, 1.3587559E+001, 4.0003030E+002, 1.0035450E+001, 4.5334297E+002, 8.1417259E+000, 2.5796007E+002, 4.9792943E+000, 2.5525964E+002, 3.2113773E+000, 3.2168585E+002, 3.7803866E+000, 1.6903956E+002, 1.9729724E+000
 1.4001404E+002, 1.0152759E+003, 4.7082212E+001, 1.0546361E+003, 5.3086322E+001, 6.2580668E+002, 3.3997037E+001, 2.8935873E+002, 1.2339410E+001, 2.7742889E+002, 6.2174587E+000, 3.0402059E+002, 4.4010599E+000, 2.4416616E+002, 2.7418755E+000, 2.6686276E+002, 2.1714203E+000, 1.8069082E+002, 1.5581318E+000
 1.4100091E+002, 8.9418313E+002, 4.0224023E+001, 7.8800407E+002, 2.7958652E+001, 7.0356102E+002, 3.0025118E+001, 7.9279184E+002, 3.2452435E+001, 7.3185024E+002, 2.4526368E+001, 4.2030531E+002, 8.2019279E+000, 2.3970206E+002, 3.4626711E+000, 2.6627059E+002, 3.1523260E+000, 1.3659933E+002, 1.1480772E+000
 1.4201717E+002, 8.7782586E+002, 4.6020671E+001, 2.7043017E+002, 2.1988556E+001, 6.8099611E+002, 1.5144277E+001, 5.0371205E+002, 8.3554208E+000, 2.9833223E+002, 6.9825541E+000, 3.9221680E+002, 1.2143678E+001, 4.7106859E+002, 8.0762858E+000, 3.7803846E+002, 5.1839900E+000, 2.0390704E+002, 2.2471359E+000
 1.4301032E+002, 9.6634670E+002, 5.2728050E+001, 5.5932088E+002, 4.0566943E+001, 5.1144559E+002, 2.7882400E+001, 5.1294004E+002, 1.3893193E+001, 3.6113093E+002, 6.2794027E+000, 2.0164944E+002, 2.7581020E+000, 2.7511884E+002, 3.5660872E+000, 2.5452655E+002, 3.1469705E+000, 1.7682348E+002, 1.9953532E+000
 1.4400348E+002, 9.8332154E+002, 4.7751915E+001, 1.0233162E+003, 4.4484408E+001, 9.2541089E+002, 3.6995610E+001, 1.0318284E+003, 3.1203772E+001, 3.2746505E+002, 1.1668034E+001, 2.6970416E+002, 5.1725732E+000, 1.4792463E+002, 2.5385050E+000, 1.4330010E+002, 1.7488957E+000, 2.3141141E+002, 2.8972352E+000
