s,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2
 7.2053541E+001, 4.6180754E+002, 2.4410088E+001, 1.3938935E+002, 1.1069490E+001, 1.6309973E+002, 4.5371200E+000, 6.6554254E+001, 2.8362927E+000, 4.3719032E+001, 1.1232435E+000, 5.0085593E+001, 8.2673208E-001, 5.2973614E+001, 5.2419376E-001, 4.1155268E+001, 2.7613344E-001, 2.9363322E+001, 1.5380109E-001
 7.3028063E+001, 2.6608308E+002, 1.9386908E+001, 1.7543536E+002, 9.8169850E+000, 1.5613779E+002, 3.7711638E+000, 6.1351635E+001, 2.1179927E+000, 5.2741289E+001, 1.1728192E+000, 5.1142315E+001, 7.0872312E-001, 4.1578553E+001, 4.9273712E-001, 4.9588369E+001, 3.3723987E-001, 3.1098606E+001, 1.7301450E-001
 7.4002586E+001, 2.3854711E+002, 2.2668456E+001, 1.7955755E+002, 1.0001536E+001, 1.2293591E+002, 3.7898905E+000, 7.2663742E+001, 2.0108763E+000, 6.4167094E+001, 9.0124269E-001, 4.8111335E+001, 6.5502474E-001, 3.8106028E+001, 4.0933332E-001, 4.5594612E+001, 2.8797666E-001, 3.6153128E+001, 1.7416244E-001
 7.5015991E+001, 4.1597910E+002, 2.8891018E+001, 1.5671433E+002, 1.2135963E+001, 8.9972255E+001, 4.8925889E+000, 1.0284212E+002, 3.2633244E+000, 7.7003417E+001, 1.3741939E+000, 4.5003043E+001, 5.7072922E-001, 4.0788962E+001, 3.5391339E-001, 3.7042048E+001, 2.0657776E-001, 4.0676154E+001, 1.7375319E-001
 7.6041972E+001, 6.4971830E+002, 3.3310615E+001, 2.7529497E+002, 1.1319224E+001, 8.3614798E+001, 4.7200787E+000, 6.5701223E+001, 3.3990048E+000, 8.2196267E+001, 1.5384359E+000, 6.1678113E+001, 8.9514526E-001, 4.1491618E+001, 3.3128521E-001, 3.3421577E+001, 1.8770425E-001, 3.9587227E+001, 1.5334208E-001
 7.7003291E+001, 3.3698145E+002, 2.6612816E+001, 2.6921630E+002, 9.5431788E+000, 1.6209676E+002, 3.8355027E+000, 5.7763150E+001, 2.3052251E+000, 6.4410962E+001, 1.0358496E+000, 7.6502689E+001, 9.4988857E-001, 4.5290184E+001, 5.2509428E-001, 3.5762134E+001, 3.1074264E-001, 3.6383931E+001, 1.7378339E-001
 7.8025726E+001, 3.5837052E+002, 2.2673430E+001, 1.2878016E+002, 9.0097069E+000, 2.4264130E+002, 3.9760642E+000, 1.1069337E+002, 1.9306282E+000, 3.9758768E+001, 7.9499004E-001, 7.2553495E+001, 7.0471809E-001, 5.5487219E+001, 5.8018068E-001, 4.1497711E+001, 3.3275776E-001, 3.2827398E+001, 1.6103671E-001
 7.9021508E+001, 4.0108078E+002, 2.2835598E+001, 1.4079055E+002, 1.1068694E+001, 1.0906674E+002, 4.3918444E+000, 1.5245704E+002, 2.5479374E+000, 4.0530109E+001, 9.3696696E-001, 5.8112657E+001, 5.2508111E-001, 5.8002068E+001, 4.6875870E-001, 5.0084055E+001, 2.7545292E-001, 3.1043457E+001, 1.1999737E-001
 8.0019600E+001, 3.5196369E+002, 2.5246269E+001, 2.9048266E+002, 1.2449142E+001, 8.1127688E+001, 5.0427642E+000, 7.5775445E+001, 2.7814114E+000, 8.9994641E+001, 1.3737398E+000, 4.9829836E+001, 5.6145298E-001, 5.3069630E+001, 3.5779286E-001, 4.7855768E+001, 2.1072572E-001, 3.3951596E+001, 1.0358167E-001
 8.1054898E+001, 5.2930596E+002, 2.7708131E+001, 3.5034871E+002, 1.4342966E+001, 1.3861512E+002, 5.3293980E+000, 4.8323329E+001, 2.8119036E+000, 8.6384878E+001, 1.2998533E+000, 4.9355902E+001, 7.4187988E-001, 4.8599511E+001, 3.8678175E-001, 4.0407749E+001, 2.3353755E-001, 3.9647667E+001, 1.4730320E-001
 8.2005902E+001, 4.9447462E+002, 2.7901380E+001, 3.0361651E+002, 1.1876712E+001, 2.0411015E+002, 4.8695338E+000, 9.8287778E+001, 2.9888637E+000, 5.0244795E+001, 1.3511234E+000, 5.1613616E+001, 6.6805044E-001, 4.6431520E+001, 4.9736714E-001, 4.1930737E+001, 3.2364292E-001, 4.1443570E+001, 2.0490343E-001
 8.3020307E+001, 4.1403302E+002, 2.4028805E+001, 1.4428653E+002, 1.2886998E+001, 1.8004213E+002, 5.6954315E+000, 1.4539763E+002, 3.1103976E+000, 5.4342410E+001, 1.2216287E+000, 5.0346353E+001, 7.9149388E-001, 4.0220274E+001, 3.5871402E-001, 4.5901317E+001, 2.5908276E-001, 3.8621469E+001, 1.5501533E-001
 8.4034712E+001, 4.7574853E+002, 2.5571473E+001, 1.0294775E+002, 1.2985716E+001, 1.5017099E+002, 6.5315598E+000, 1.2375823E+002, 3.7290945E+000, 7.0743807E+001, 1.6336500E+000, 5.0281184E+001, 6.9137233E-001, 4.1156762E+001, 4.2911251E-001, 4.5821474E+001, 2.8419757E-001, 3.3039555E+001, 1.3268151E-001
 8.5023081E+001, 4.9802981E+002, 2.6567264E+001, 2.3268601E+002, 1.1266386E+001, 1.0413526E+002, 4.9454810E+000, 9.0600007E+001, 3.2980245E+000, 9.2183262E+001, 1.5853827E+000, 5.9433000E+001, 9.4805991E-001, 5.0216287E+001, 4.5583600E-001, 4.0553088E+001, 2.4169031E-001, 2.7878330E+001, 1.0351502E-001
 8.6054053E+001, 3.8168007E+002, 2.2420041E+001, 2.6839422E+002, 1.1003430E+001, 1.3066747E+002, 4.2973040E+000, 6.6397447E+001, 2.5880603E+000, 7.6717459E+001, 1.3142765E+000, 6.9032234E+001, 8.7885781E-001, 5.4460182E+001, 5.9644757E-001, 4.3219140E+001, 3.3114341E-001, 2.6246720E+001, 1.3279807E-001
 8.7016293E+001, 3.4084337E+002, 2.1000829E+001, 1.4786393E+002, 1.0131097E+001, 1.4463621E+002, 4.5583150E+000, 1.3353191E+002, 2.7725897E+000, 5.9099026E+001, 1.1255502E+000, 6.4259989E+001, 8.1177203E-001, 5.5446067E+001, 6.1871851E-001, 5.3199642E+001, 3.7699302E-001, 2.7321962E+001, 1.3752642E-001
 8.8035270E+001, 4.3784550E+002, 2.4808103E+001, 1.4136214E+002, 9.5597235E+000, 9.0654563E+001, 4.1539340E+000, 1.5200937E+002, 2.8953995E+000, 7.1499636E+001, 1.1367880E+000, 5.0540822E+001, 6.8423192E-001, 5.3376922E+001, 4.9993560E-001, 5.0923319E+001, 3.2030900E-001, 3.8451387E+001, 1.5201924E-001
 8.9067650E+001, 5.6051754E+002, 2.9877717E+001, 1.8254831E+002, 1.0268548E+001, 8.3515182E+001, 3.4849350E+000, 8.6322430E+001, 2.3429179E+000, 8.3415849E+001, 1.0526571E+000, 4.6418960E+001, 6.4982295E-001, 4.3861951E+001, 3.9605331E-001, 4.6456658E+001, 2.8363132E-001, 5.2093762E+001, 2.1000213E-001
 9.0054336E+001, 6.0651236E+002, 3.2912285E+001, 1.6155256E+002, 1.4744491E+001, 1.2327669E+002, 4.4480704E+000, 6.1806930E+001, 2.5565159E+000, 6.2530448E+001, 1.1001011E+000, 5.0077141E+001, 5.8488350E-001, 4.3819509E+001, 4.1691960E-001, 4.2877112E+001, 2.7124442E-001, 5.0769052E+001, 2.0806262E-001
 9.1011917E+001, 4.1356343E+002, 2.9949361E+001, 2.0037706E+002, 1.5547742E+001, 1.7262680E+002, 5.8581139E+000, 8.6291892E+001, 3.1672191E+000, 4.4854882E+001, 1.2395666E+000, 5.4494923E+001, 6.1410529E-001, 4.7271467E+001, 3.9219829E-001, 3.9985820E+001, 2.5251734E-001, 4.3072301E+001, 1.7039583E-001
 9.2037897E+001, 2.7943477E+002, 2.1045032E+001, 2.0367352E+002, 1.0173198E+001, 1.2710319E+002, 5.2759308E+000, 1.6297125E+002, 3.2196323E+000, 4.1879083E+001, 1.2155211E+000, 5.1299019E+001, 6.6361425E-001, 4.0017142E+001, 3.1961147E-001, 4.4156511E+001, 2.3795909E-001, 4.0026461E+001, 1.3707614E-001
 9.3063877E+001, 3.3106755E+002, 1.8633627E+001, 1.3150813E+002, 8.2320670E+000, 1.4033410E+002, 3.6073994E+000, 1.2741210E+002, 2.4456406E+000, 6.9671195E+001, 1.1415597E+000, 4.6429811E+001, 6.8649652E-001, 3.2695607E+001, 3.3276896E-001, 4.3724323E+001, 2.4061160E-001, 3.8378738E+001, 1.4660913E-001
 9.4021391E+001, 3.8873421E+002, 1.8733470E+001, 1.7373695E+002, 1.0396721E+001, 9.1294507E+001, 3.7575642E+000, 9.1838926E+001, 2.0396736E+000, 9.8466349E+001, 1.1023752E+000, 4.9342911E+001, 6.7299913E-001, 3.4226578E+001, 3.6305116E-001, 3.3715994E+001, 2.2166598E-001, 3.3336932E+001, 1.5087159E-001
 9.5002775E+001, 3.0155531E+002, 2.2971013E+001, 4.6348874E+002, 1.6385025E+001, 9.8114258E+001, 4.6513573E+000, 5.2942016E+001, 1.9752669E+000, 9.3601041E+001, 1.1133462E+000, 6.3438886E+001, 6.3287223E-001, 4.3403902E+001, 3.9568027E-001, 2.7602738E+001, 2.0012611E-001, 3.0606743E+001, 1.3732871E-001
 9.6055967E+001, 2.6351682E+002, 2.5441878E+001, 3.5081405E+002, 1.6769950E+001, 2.3997610E+002, 6.1885351E+000, 4.8843753E+001, 2.4664871E+000, 7.4638993E+001, 1.1026385E+000, 6.7196715E+001, 6.9775123E-001, 5.7736156E+001, 4.2504456E-001, 2.8310352E+001, 1.6787421E-001, 3.0659925E+001, 1.2225843E-001
 9.7026068E+001, 5.3339668E+002, 2.7244948E+001, 2.2615731E+002, 1.1236260E+001, 1.5187589E+002, 5.2079725E+000, 8.6682296E+001, 2.9216179E+000, 5.4514757E+001, 1.2225206E+000, 5.0020176E+001, 6.6976169E-001, 5.3328583E+001, 4.5453936E-001, 4.5592109E+001, 2.3236303E-001, 3.0555829E+001, 1.1906148E-001
 9.8003180E+001, 6.0573514E+002, 2.7866403E+001, 2.0144837E+002, 1.0887991E+001, 1.0247328E+002, 4.2616952E+000, 9.1312704E+001, 2.8222983E+000, 6.9479270E+001, 1.2331074E+000, 4.6307064E+001, 7.4496440E-001, 4.5454513E+001, 4.5978601E-001, 4.8691755E+001, 2.9341266E-001, 3.0011146E+001, 1.1588225E-001
 9.9004670E+001, 6.4132114E+002, 2.5530417E+001, 1.1206272E+002, 1.2828972E+001, 1.0402648E+002, 4.8165551E+000, 7.4871255E+001, 2.8901631E+000, 6.4057390E+001, 1.2488899E+000, 6.4563842E+001, 7.8806699E-001, 4.6501833E+001, 5.1804162E-001, 4.1170237E+001, 3.1335810E-001, 3.3101354E+001, 1.4623290E-001
 1.0005382E+002, 2.9731809E+002, 1.9863415E+001, 6.9528548E+001, 1.3165061E+001, 1.5009844E+002, 5.6992519E+000, 5.2011535E+001, 2.6649000E+000, 4.2854360E+001, 1.1945416E+000, 6.6618710E+001, 7.8189128E-001, 6.0610044E+001, 5.5066069E-001, 4.5354169E+001, 3.2198021E-001, 3.9958971E+001, 1.5991867E-001
 1.0103899E+002, 1.5892780E+002, 1.8224056E+001, 1.9417671E+002, 1.0136234E+001, 1.4795840E+002, 4.9341625E+000, 5.5850813E+001, 2.6327061E+000, 4.1325981E+001, 1.2107105E+000, 5.1323093E+001, 7.1850156E-001, 5.7346853E+001, 5.0248967E-001, 5.3707213E+001, 3.3704891E-001, 4.0110897E+001, 1.5678147E-001
 1.0202417E+002, 3.4041290E+002, 2.4601592E+001, 1.7370402E+002, 9.8255463E+000, 9.4129381E+001, 3.7063961E+000, 9.9478267E+001, 2.2146545E+000, 5.0243999E+001, 1.1145509E+000, 4.9164811E+001, 7.2624183E-001, 4.1037520E+001, 4.2715365E-001, 5.2522275E+001, 3.3003901E-001, 3.9590694E+001, 1.6267568E-001
 1.0301638E+002, 6.2113708E+002, 3.2753774E+001, 2.6279195E+002, 1.3044978E+001, 8.2797556E+001, 4.4218519E+000, 9.5298840E+001, 2.4732085E+000, 5.2691119E+001, 1.0406555E+000, 5.2121841E+001, 6.8555875E-001, 3.7611612E+001, 4.3017349E-001, 4.0939796E+001, 2.9375924E-001, 3.8255504E+001, 1.8573394E-001
 1.0403559E+002, 5.7655793E+002, 3.4610182E+001, 3.5938243E+002, 1.2666718E+001, 1.1776892E+002, 4.5889328E+000, 8.3124582E+001, 2.7875340E+000, 5.6496488E+001, 1.1485802E+000, 5.5153757E+001, 6.5374521E-001, 4.5493503E+001, 4.6020019E-001, 3.1966835E+001, 2.5259953E-001, 3.6045832E+001, 1.8495260E-001
 1.0503122E+002, 3.9173154E+002, 2.4670039E+001, 2.2632349E+002, 1.1046844E+001, 1.7628925E+002, 4.8060984E+000, 8.2264418E+001, 2.5918012E+000, 6.1436910E+001, 9.7225756E-001, 6.2194758E+001, 7.2669596E-001, 5.3562645E+001, 4.0308811E-001, 3.2971658E+001, 1.9089518E-001, 3.5540956E+001, 1.4464147E-001
 1.0600357E+002, 1.8024389E+002, 2.0943631E+001, 1.7186624E+002, 1.0747803E+001, 2.0873861E+002, 4.1442253E+000, 8.6597749E+001, 2.1369327E+000, 6.0957037E+001, 9.2683060E-001, 6.3719665E+001, 5.7939340E-001, 5.7493540E+001, 5.0265433E-001, 4.6668896E+001, 2.7105409E-001, 3.5980861E+001, 1.5665215E-001
 1.0707587E+002, 3.2700618E+002, 2.2916922E+001, 1.6075136E+002, 1.0314688E+001, 1.0838076E+002, 4.5055281E+000, 7.7951082E+001, 2.7845401E+000, 8.5358932E+001, 1.2488204E+000, 6.1909669E+001, 6.0803608E-001, 5.9492755E+001, 4.4329179E-001, 5.5849075E+001, 2.7811914E-001, 3.8003881E+001, 1.2421371E-001
 1.0802896E+002, 5.9212236E+002, 2.3304140E+001, 2.4033433E+002, 1.0754630E+001, 5.8401037E+001, 4.2305985E+000, 7.7750739E+001, 2.5860716E+000, 9.0447333E+001, 1.1897631E+000, 7.9342427E+001, 7.5305734E-001, 6.1712902E+001, 4.2146099E-001, 5.7375381E+001, 2.7193263E-001, 4.1795128E+001, 1.3339036E-001
 1.0900190E+002, 3.3561670E+002, 2.2343717E+001, 3.2695849E+002, 9.7187086E+000, 9.8029870E+001, 3.3140500E+000, 6.1642558E+001, 1.7878329E+000, 7.1020490E+001, 9.4927802E-001, 9.8474646E+001, 8.5914060E-001, 7.3246369E+001, 5.6662949E-001, 5.9400121E+001, 3.3130198E-001, 4.8328019E+001, 1.9820791E-001
 1.1001040E+002, 2.5418129E+002, 2.5083535E+001, 2.3458472E+002, 9.9549873E+000, 1.6910583E+002, 3.6223940E+000, 6.5403909E+001, 1.9221484E+000, 4.9532391E+001, 8.7471820E-001, 7.7227435E+001, 7.6436375E-001, 8.2809479E+001, 6.5734597E-001, 6.9716652E+001, 3.9672291E-001, 5.2135689E+001, 2.4703577E-001
 1.1105871E+002, 5.5228036E+002, 3.0054671E+001, 1.5024633E+002, 1.1840327E+001, 1.4892842E+002, 4.0918046E+000, 7.1484211E+001, 2.3846802E+000, 5.5109241E+001, 9.7916874E-001, 5.0787647E+001, 5.6343425E-001, 6.9703354E+001, 5.3763920E-001, 6.7455249E+001, 3.7839021E-001, 5.4611661E+001, 2.6296689E-001
 1.1203063E+002, 3.4146344E+002, 2.3137887E+001, 2.1915906E+002, 1.3592209E+001, 1.0925021E+002, 4.8696389E+000, 4.9565612E+001, 2.8620189E+000, 6.7818696E+001, 1.1262153E+000, 4.5206321E+001, 5.8852882E-001, 4.3963796E+001, 3.3582308E-001, 5.6192891E+001, 2.9113572E-001, 5.0209490E+001, 2.0910431E-001
 1.1306087E+002, 2.4509328E+002, 1.5099650E+001, 2.4162162E+002, 9.8212219E+000, 8.4429379E+001, 3.9628775E+000, 4.5580242E+001, 2.1011616E+000, 6.6194865E+001, 1.0771718E+000, 5.7756055E+001, 6.4908833E-001, 3.5296352E+001, 3.3579965E-001, 4.5868509E+001, 2.5930999E-001, 3.9622220E+001, 1.5216324E-001
 1.1402121E+002, 2.1124493E+002, 1.6748780E+001, 1.4523982E+002, 8.9254223E+000, 1.1004176E+002, 3.1732514E+000, 1.1108024E+002, 1.8106570E+000, 5.8714581E+001, 8.3787493E-001, 5.5985878E+001, 6.6320023E-001, 4.6233781E+001, 4.1703938E-001, 3.7366171E+001, 2.3004891E-001, 3.1532198E+001, 1.2550857E-001
 1.1505949E+002, 1.9620053E+002, 2.0677636E+001, 2.3588941E+002, 1.1780550E+001, 9.7649197E+001, 4.3194341E+000, 1.1337571E+002, 2.3828511E+000, 4.8877331E+001, 9.2057571E-001, 4.8963221E+001, 5.7051796E-001, 5.1404192E+001, 4.7912963E-001, 3.6022677E+001, 2.4263569E-001, 2.7638757E+001, 1.2517650E-001
 1.1605356E+002, 2.5049940E+002, 2.1166772E+001, 4.3527902E+002, 1.3692399E+001, 9.9764684E+001, 5.0191510E+000, 7.3929394E+001, 3.0329595E+000, 6.8865988E+001, 1.5712993E+000, 4.8790704E+001, 5.7077452E-001, 4.9245049E+001, 3.9301625E-001, 3.8588384E+001, 2.1258675E-001, 2.6169270E+001, 9.4322074E-002
 1.1700933E+002, 5.7282266E+002, 1.9598284E+001, 2.5707776E+002, 9.2686302E+000, 1.9747872E+002, 3.6287678E+000, 5.5442065E+001, 1.9563264E+000, 7.9615368E+001, 1.1358057E+000, 5.4046902E+001, 8.7043073E-001, 4.8827231E+001, 3.8108832E-001, 4.1824820E+001, 2.3966026E-001, 2.6169781E+001, 8.7940049E-002
 1.1804287E+002, 3.2358154E+002, 1.7782886E+001, 1.7574152E+002, 9.9420573E+000, 1.2897809E+002, 3.6021979E+000, 4.3074015E+001, 1.6988557E+000, 7.1903302E+001, 9.9458273E-001, 5.9700729E+001, 5.8352863E-001, 5.2236271E+001, 6.5918258E-001, 4.7016545E+001, 4.0622002E-001, 2.6297753E+001, 1.6448606E-001
 1.1902947E+002, 1.9640691E+002, 1.9834355E+001, 1.1881930E+002, 1.1197825E+001, 1.3803539E+002, 4.0470333E+000, 3.2884772E+001, 1.7237543E+000, 7.2977757E+001, 9.5746500E-001, 6.5254740E+001, 7.2226446E-001, 5.7291653E+001, 4.6464439E-001, 5.2736694E+001, 3.0739028E-001, 2.5733697E+001, 1.2030676E-001
 1.2000218E+002, 1.3812456E+002, 2.0967888E+001, 2.1908666E+002, 1.1985791E+001, 1.1288540E+002, 4.3468077E+000, 4.2142775E+001, 2.0307653E+000, 5.5082620E+001, 8.8750777E-001, 6.6001857E+001, 6.5260046E-001, 6.1663722E+001, 4.2379769E-001, 5.6940865E+001, 2.5957957E-001, 2.5436222E+001, 8.3882545E-002
 1.2101815E+002, 3.2171339E+002, 2.0669222E+001, 1.8397206E+002, 9.7586650E+000, 1.1756635E+002, 3.5927971E+000, 9.0785022E+001, 1.9996353E+000, 3.9162759E+001, 8.1650082E-001, 6.0358887E+001, 5.9967350E-001, 6.2230838E+001, 4.6204301E-001, 5.9483245E+001, 2.8172679E-001, 2.7678271E+001, 8.7958997E-002
 1.2201125E+002, 4.7891760E+002, 2.0795219E+001, 3.0491875E+002, 9.2921398E+000, 1.0569293E+002, 3.2229247E+000, 9.9450359E+001, 1.9061178E+000, 3.7130593E+001, 7.4545632E-001, 5.0853843E+001, 5.5994968E-001, 5.7375450E+001, 4.3159249E-001, 5.7037729E+001, 2.9975041E-001, 3.3972340E+001, 1.0673287E-001
 1.2306617E+002, 2.8385472E+002, 2.0076191E+001, 2.6484710E+002, 1.2476243E+001, 1.2937557E+002, 5.0710635E+000, 6.7440763E+001, 2.5302418E+000, 6.5515273E+001, 1.0074336E+000, 4.4485827E+001, 4.7163261E-001, 4.7490630E+001, 3.8212880E-001, 5.2776848E+001, 2.8793035E-001, 3.8676997E+001, 1.2781429E-001
 1.2406314E+002, 2.6043555E+002, 2.2828654E+001, 1.6270329E+002, 1.0911654E+001, 1.6418482E+002, 4.1733855E+000, 4.5067305E+001, 1.9273414E+000, 7.9844181E+001, 1.1024130E+000, 4.5348938E+001, 5.2500425E-001, 3.9949092E+001, 2.9258159E-001, 4.6789986E+001, 2.2385986E-001, 3.6228200E+001, 1.0530149E-001
 1.2506011E+002, 7.7528477E+002, 3.6611340E+001, 2.4720006E+002, 1.0620530E+001, 1.4123835E+002, 3.5314702E+000, 5.3599172E+001, 1.7277365E+000, 6.6798926E+001, 7.8844298E-001, 5.4208361E+001, 6.6903384E-001, 4.2822041E+001, 3.2035664E-001, 3.9683346E+001, 2.0556712E-001, 3.0451442E+001, 1.0347626E-001
 1.2605044E+002, 7.8444187E+002, 5.1246726E+001, 5.9819691E+002, 1.5883221E+001, 1.6783366E+002, 4.5188829E+000, 1.1755905E+002, 2.5675710E+000, 5.3382340E+001, 8.7698316E-001, 5.8210317E+001, 5.0214661E-001, 5.1978005E+001, 4.7885279E-001, 3.9670128E+001, 2.5819722E-001, 2.8698512E+001, 1.3261438E-001
 1.2700089E+002, 3.6971242E+002, 4.1078283E+001, 2.0021196E+002, 1.5787333E+001, 3.5416952E+002, 7.1945525E+000, 1.5897087E+002, 4.1044515E+000, 5.2942009E+001, 1.2010958E+000, 6.1009022E+001, 5.6955356E-001, 5.6516362E+001, 3.9082726E-001, 4.9600779E+001, 2.1735454E-001, 3.1201105E+001, 9.0827422E-002
 1.2800702E+002, 4.0797023E+002, 2.7600344E+001, 5.6912368E+001, 1.0385224E+001, 1.6156823E+002, 6.1108606E+000, 1.5504116E+002, 4.5178845E+000, 1.2915041E+002, 1.9489365E+000, 6.5330536E+001, 6.5924874E-001, 6.0645546E+001, 4.0716875E-001, 5.6486295E+001, 2.4430275E-001, 3.5994576E+001, 9.3251963E-002
 1.2901752E+002, 6.8270939E+002, 2.6253727E+001, 3.8998570E+001, 8.7419206E+000, 8.2725869E+001, 3.8806578E+000, 7.4054264E+001, 2.6866112E+000, 1.3246731E+002, 1.8249300E+000, 7.8562142E+001, 9.5058272E-001, 6.3519509E+001, 4.9938542E-001, 5.9711123E+001, 2.9800804E-001, 4.4077884E+001, 1.3978299E-001
 1.3002802E+002, 7.1228882E+002, 2.9104277E+001, 4.7391947E+001, 9.7042575E+000, 5.5924387E+001, 3.4052634E+000, 5.1871885E+001, 1.8622010E+000, 6.7264721E+001, 1.1491158E+000, 9.5366352E+001, 1.0139968E+000, 7.7509070E+001, 7.3178107E-001, 6.1446132E+001, 4.0891373E-001, 5.1041999E+001, 2.1452606E-001
 1.3100855E+002, 6.5108407E+002, 2.9845054E+001, 6.8665982E+001, 1.0753589E+001, 4.7878596E+001, 4.0336650E+000, 6.0698329E+001, 2.1189820E+000, 5.1989432E+001, 9.6181939E-001, 6.0402565E+001, 7.4426900E-001, 7.9228079E+001, 7.4657226E-001, 6.3917080E+001, 4.1848063E-001, 5.1160568E+001, 2.2871642E-001
 1.3204355E+002, 6.6158303E+002, 3.5697604E+001, 1.9103504E+002, 1.2579178E+001, 6.3449888E+001, 4.6190725E+000, 1.3576535E+002, 2.7845858E+000, 4.2102483E+001, 9.9718203E-001, 4.0775606E+001, 5.8814563E-001, 5.1383734E+001, 4.7523593E-001, 5.6224541E+001, 3.5778948E-001, 4.2056421E+001, 1.6241042E-001
 1.3301474E+002, 7.0721649E+002, 4.5587082E+001, 4.1053335E+002, 1.2723280E+001, 6.4688471E+001, 4.4786815E+000, 1.5537636E+002, 3.4369623E+000, 4.7613038E+001, 1.1056355E+000, 4.0097346E+001, 5.6811838E-001, 3.5245861E+001, 3.1144775E-001, 4.8025981E+001, 2.8846750E-001, 3.1621282E+001, 1.1459745E-001
 1.3404034E+002, 6.5167712E+002, 3.6427778E+001, 1.2677230E+002, 1.0440949E+001, 6.2100551E+001, 3.7915895E+000, 1.6744855E+002, 3.3876161E+000, 9.0758008E+001, 1.2946906E+000, 4.3525101E+001, 5.8643012E-001, 3.3420473E+001, 3.1173652E-001, 3.5780650E+001, 2.2330278E-001, 2.5590413E+001, 9.5927656E-002
 1.3503680E+002, 6.4217332E+002, 3.3505322E+001, 5.0799840E+001, 1.1012864E+001, 1.0246695E+002, 4.2271940E+000, 9.3563449E+001, 2.7271502E+000, 1.2264557E+002, 1.5549791E+000, 4.4208624E+001, 6.0446433E-001, 3.7014940E+001, 3.2853544E-001, 3.1302562E+001, 1.9338596E-001, 2.4808912E+001, 8.4693421E-002
 1.3604662E+002, 7.3240186E+002, 2.8172986E+001, 4.4732403E+001, 1.1039565E+001, 1.3772705E+002, 5.5623053E+000, 1.4791010E+002, 2.9937402E+000, 8.8703401E+001, 1.4175191E+000, 6.3238937E+001, 6.8534991E-001, 4.1951016E+001, 3.5679813E-001, 3.2231516E+001, 1.8082763E-001, 2.8439110E+001, 8.8172338E-002
 1.3702173E+002, 7.1434530E+002, 3.4755352E+001, 7.9731792E+001, 9.9711622E+000, 1.0715325E+002, 3.5916680E+000, 1.4142773E+002, 2.2682930E+000, 7.4009416E+001, 1.3007176E+000, 6.9782729E+001, 7.6545770E-001, 5.5801714E+001, 4.2293579E-001, 3.8938182E+001, 1.9667755E-001, 3.0864584E+001, 1.0167676E-001
 1.3801166E+002, 3.7122754E+002, 3.1759046E+001, 3.4946313E+002, 1.3006162E+001, 5.1757320E+001, 3.6730175E+000, 1.1446245E+002, 2.1420170E+000, 1.0862787E+002, 1.2044689E+000, 6.4919629E+001, 7.6848930E-001, 5.2031902E+001, 4.1035115E-001, 4.8692346E+001, 2.4278802E-001, 3.1176956E+001, 1.1607369E-001
 1.3904582E+002, 3.2969909E+002, 2.7791816E+001, 3.3318790E+002, 1.7521344E+001, 5.4677301E+001, 5.0441059E+000, 7.5614384E+001, 2.7069997E+000, 9.6696968E+001, 1.2764904E+000, 6.4449222E+001, 6.0896281E-001, 5.7634562E+001, 4.7711920E-001, 4.5942929E+001, 2.7344269E-001, 3.2675428E+001, 1.3388664E-001
 1.4003502E+002, 2.9897972E+002, 2.3369433E+001, 2.3934427E+002, 1.7561629E+001, 1.4663535E+002, 8.0809554E+000, 6.6127774E+001, 4.1896029E+000, 6.8536828E+001, 1.5269371E+000, 5.6718211E+001, 6.7253681E-001, 6.1985640E+001, 4.2512005E-001, 5.4613084E+001, 2.8718879E-001, 3.4257255E+001, 1.2575182E-001
 1.4100949E+002, 4.5643887E+002, 2.2458054E+001, 2.3399363E+002, 9.8195038E+000, 1.5410470E+002, 5.0543432E+000, 9.2344462E+001, 3.2299060E+000, 4.4434662E+001, 1.6386547E+000, 5.5691858E+001, 7.7403964E-001, 5.4807074E+001, 4.0205312E-001, 5.9764006E+001, 2.8559570E-001, 4.6991742E+001, 1.6724756E-001
 1.4201581E+002, 4.7425454E+002, 2.5773179E+001, 1.8052374E+002, 8.3779203E+000, 1.1522095E+002, 3.3713445E+000, 1.0125598E+002, 2.2276443E+000, 3.6157596E+001, 1.0168801E+000, 4.7049701E+001, 7.9386046E-001, 4.9965131E+001, 4.8603490E-001, 5.5501067E+001, 3.1244837E-001, 6.1238326E+001, 2.5945307E-001
 1.4305358E+002, 5.0066122E+002, 2.6381549E+001, 1.0839781E+002, 1.0757662E+001, 1.1290104E+002, 4.2312193E+000, 5.7034250E+001, 2.2145661E+000, 5.4129092E+001, 1.0255026E+000, 3.9744326E+001, 6.4914505E-001, 4.2361541E+001, 4.7911076E-001, 4.8178478E+001, 3.0893825E-001, 5.2928543E+001, 2.3875925E-001
 1.4405961E+002, 7.5831805E+002, 3.4891969E+001, 5.8970443E+001, 1.3237005E+001, 8.3244987E+001, 5.5724196E+000, 8.0507375E+001, 2.7515073E+000, 6.9679218E+001, 1.2906763E+000, 3.6489344E+001, 6.0319076E-001, 3.5351452E+001, 3.9193386E-001, 4.2419297E+001, 2.7707294E-001, 4.5916603E+001, 1.9991944E-001
