m,C,C,C,C,C,C,C,C
 6.5477387E+000, 9.8075952E+001, 1.5595648E+002, 2.5316226E+002, 2.5585435E+002, 2.6618939E+002, 3.0141461E+002, 0.0000000E+000, 0.0000000E+000
 6.5577889E+000, 9.7996903E+001, 1.5509522E+002, 2.6036497E+002, 2.5976308E+002, 2.7041901E+002, 3.0639910E+002, 0.0000000E+000, 0.0000000E+000
 6.5678392E+000, 9.7797496E+001, 1.5388458E+002, 2.6457476E+002, 2.6548587E+002, 2.7466900E+002, 3.1340388E+002, 0.0000000E+000, 0.0000000E+000
 6.5778894E+000, 9.7664760E+001, 1.5240356E+002, 2.6761549E+002, 2.7274662E+002, 2.7834469E+002, 3.1776537E+002, 0.0000000E+000, 0.0000000E+000
 6.5879397E+000, 9.7618626E+001, 1.5147280E+002, 2.7139121E+002, 2.8017035E+002, 2.8450421E+002, 3.2253623E+002, 0.0000000E+000, 0.0000000E+000
 6.5979899E+000, 9.7403189E+001, 1.5086898E+002, 2.7577084E+002, 2.8584032E+002, 2.9404775E+002, 3.2979535E+002, 0.0000000E+000, 0.0000000E+000
 6.6080402E+000, 9.7036237E+001, 1.5027824E+002, 2.8207740E+002, 2.9035499E+002, 3.0204739E+002, 3.3825348E+002, 0.0000000E+000, 0.0000000E+000
 6.6180905E+000, 9.6683052E+001, 1.4936033E+002, 2.8676218E+002, 2.9499485E+002, 3.0955261E+002, 3.4802119E+002, 0.0000000E+000, 0.0000000E+000
 6.6281407E+000, 9.6455215E+001, 1.4856055E+002, 2.8823160E+002, 3.0061085E+002, 3.1655617E+002, 3.5776008E+002, 0.0000000E+000, 0.0000000E+000
 6.6381910E+000, 9.6178719E+001, 1.4773740E+002, 2.8922385E+002, 3.0759932E+002, 3.2313472E+002, 3.7162812E+002, 0.0000000E+000, 0.0000000E+000
 6.6482412E+000, 9.5755948E+001, 1.4681584E+002, 2.8879156E+002, 3.1418008E+002, 3.2608052E+002, 3.8770203E+002, 0.0000000E+000, 0.0000000E+000
 6.6582915E+000, 9.5201460E+001, 1.4602619E+002, 2.8867767E+002, 3.1932175E+002, 3.2710318E+002, 4.0237652E+002, 0.0000000E+000, 0.0000000E+000
 6.6683417E+000, 9.4586857E+001, 1.4538759E+002, 2.8961525E+002, 3.2642296E+002, 3.3110474E+002, 4.1438546E+002, 0.0000000E+000, 0.0000000E+000
 6.6783920E+000, 9.3859659E+001, 1.4468774E+002, 2.8991286E+002, 3.3371078E+002, 3.3574695E+002, 4.2341782E+002, 0.0000000E+000, 0.0000000E+000
 6.6884422E+000, 9.3106620E+001, 1.4360438E+002, 2.9001972E+002, 3.3978005E+002, 3.4107665E+002, 4.2940005E+002, 0.0000000E+000, 0.0000000E+000
 6.6984925E+000, 9.2394011E+001, 1.4244145E+002, 2.8996859E+002, 3.4325248E+002, 3.4746491E+002, 4.3514226E+002, 0.0000000E+000, 0.0000000E+000
 6.7085427E+000, 9.1694765E+001, 1.4144919E+002, 2.8992703E+002, 3.4513695E+002, 3.5217600E+002, 4.4301887E+002, 0.0000000E+000, 0.0000000E+000
 6.7185930E+000, 9.1003403E+001, 1.4067727E+002, 2.8950453E+002, 3.4607311E+002, 3.5645616E+002, 4.5160902E+002, 0.0000000E+000, 0.0000000E+000
 6.7286432E+000, 9.0322826E+001, 1.3997477E+002, 2.8908667E+002, 3.4613827E+002, 3.6116588E+002, 4.5988071E+002, 0.0000000E+000, 0.0000000E+000
 6.7386935E+000, 8.9668773E+001, 1.3926118E+002, 2.8863671E+002, 3.4599340E+002, 3.6640477E+002, 4.6593392E+002, 0.0000000E+000, 0.0000000E+000
 6.7487437E+000, 8.9012526E+001, 1.3851596E+002, 2.8764784E+002, 3.4698446E+002, 3.7025696E+002, 4.6915852E+002, 0.0000000E+000, 0.0000000E+000
 6.7587940E+000, 8.8330043E+001, 1.3775739E+002, 2.8640547E+002, 3.4735441E+002, 3.7274279E+002, 4.7223379E+002, 0.0000000E+000, 0.0000000E+000
 6.7688442E+000, 8.7626827E+001, 1.3700836E+002, 2.8489272E+002, 3.4846082E+002, 3.7445447E+002, 4.7506456E+002, 0.0000000E+000, 0.0000000E+000
 6.7788945E+000, 8.6917523E+001, 1.3624096E+002, 2.8341505E+002, 3.4936707E+002, 3.7599648E+002, 4.7740135E+002, 0.0000000E+000, 0.0000000E+000
 6.7889447E+000, 8.6213037E+001, 1.3541526E+002, 2.8187490E+002, 3.4955784E+002, 3.7672818E+002, 4.7974003E+002, 0.0000000E+000, 0.0000000E+000
 6.7989950E+000, 8.5530487E+001, 1.3451465E+002, 2.8034931E+002, 3.4940786E+002, 3.7731860E+002, 4.8186147E+002, 0.0000000E+000, 0.0000000E+000
 6.8090452E+000, 8.4867098E+001, 1.3356440E+002, 2.7855354E+002, 3.4896770E+002, 3.7813392E+002, 4.8317756E+002, 0.0000000E+000, 0.0000000E+000
 6.8190955E+000, 8.4223182E+001, 1.3259026E+002, 2.7663868E+002, 3.4865799E+002, 3.7903274E+002, 4.8285530E+002, 0.0000000E+000, 0.0000000E+000
 6.8291457E+000, 8.3592436E+001, 1.3161621E+002, 2.7465989E+002, 3.4868332E+002, 3.7939250E+002, 4.8250259E+002, 0.0000000E+000, 0.0000000E+000
 6.8391960E+000, 8.2990243E+001, 1.3068026E+002, 2.7267081E+002, 3.4861237E+002, 3.7920423E+002, 4.8208177E+002, 0.0000000E+000, 0.0000000E+000
 6.8492462E+000, 8.2416651E+001, 1.2982369E+002, 2.7060113E+002, 3.4817880E+002, 3.7846818E+002, 4.8077087E+002, 0.0000000E+000, 0.0000000E+000
 6.8592965E+000, 8.1880404E+001, 1.2905184E+002, 2.6858865E+002, 3.4723516E+002, 3.7740647E+002, 4.7872566E+002, 0.0000000E+000, 0.0000000E+000
 6.8693467E+000, 8.1379153E+001, 1.2834674E+002, 2.6665178E+002, 3.4589521E+002, 3.7618349E+002, 4.7683270E+002, 0.0000000E+000, 0.0000000E+000
 6.8793970E+000, 8.0914717E+001, 1.2767119E+002, 2.6475253E+002, 3.4422481E+002, 3.7486848E+002, 4.7527865E+002, 0.0000000E+000, 0.0000000E+000
 6.8894472E+000, 8.0480824E+001, 1.2699885E+002, 2.6284540E+002, 3.4243304E+002, 3.7330818E+002, 4.7356374E+002, 0.0000000E+000, 0.0000000E+000
 6.8994975E+000, 8.0074787E+001, 1.2632914E+002, 2.6094595E+002, 3.4071426E+002, 3.7166627E+002, 4.7086295E+002, 0.0000000E+000, 0.0000000E+000
 6.9095477E+000, 7.9692095E+001, 1.2565893E+002, 2.5903771E+002, 3.3899335E+002, 3.6988529E+002, 4.6788077E+002, 0.0000000E+000, 0.0000000E+000
 6.9195980E+000, 7.9328893E+001, 1.2499796E+002, 2.5717731E+002, 3.3730077E+002, 3.6809083E+002, 4.6476150E+002, 0.0000000E+000, 0.0000000E+000
 6.9296482E+000, 7.8987028E+001, 1.2435533E+002, 2.5537500E+002, 3.3555646E+002, 3.6637876E+002, 4.6167735E+002, 0.0000000E+000, 0.0000000E+000
 6.9396985E+000, 7.8662141E+001, 1.2373497E+002, 2.5363893E+002, 3.3367301E+002, 3.6476660E+002, 4.5850390E+002, 0.0000000E+000, 0.0000000E+000
 6.9497487E+000, 7.8352436E+001, 1.2314195E+002, 2.5196609E+002, 3.3171571E+002, 3.6328840E+002, 4.5522693E+002, 0.0000000E+000, 0.0000000E+000
 6.9597990E+000, 7.8061102E+001, 1.2257069E+002, 2.5034731E+002, 3.2964053E+002, 3.6177953E+002, 4.5202727E+002, 0.0000000E+000, 0.0000000E+000
 6.9698492E+000, 7.7790349E+001, 1.2200885E+002, 2.4883363E+002, 3.2745452E+002, 3.6019480E+002, 4.4890003E+002, 0.0000000E+000, 0.0000000E+000
 6.9798995E+000, 7.7537752E+001, 1.2144520E+002, 2.4742619E+002, 3.2524777E+002, 3.5852528E+002, 4.4588212E+002, 0.0000000E+000, 0.0000000E+000
 6.9899497E+000, 7.7304726E+001, 1.2088752E+002, 2.4608403E+002, 3.2309780E+002, 3.5683025E+002, 4.4293277E+002, 0.0000000E+000, 0.0000000E+000
 6.9999000E+000, 7.7092661E+001, 1.2033428E+002, 2.4478396E+002, 3.2102860E+002, 3.5510438E+002, 4.4008142E+002, 0.0000000E+000, 0.0000000E+000
