m,C,C,C,C,C,C,C,C
 6.5477387E+000, 8.0431004E+001, 1.2725037E+002, 7.7733783E+001, 1.1990248E+002, 1.2180221E+002, 1.6334128E+002, 2.1884464E+002, 2.3030545E+002
 6.5577889E+000, 8.1028150E+001, 1.2890048E+002, 7.9536885E+001, 1.1804674E+002, 1.1972885E+002, 1.6341482E+002, 2.1782955E+002, 2.3044322E+002
 6.5678392E+000, 8.1727883E+001, 1.2911489E+002, 8.3296451E+001, 1.1665958E+002, 1.1773630E+002, 1.6305740E+002, 2.1867098E+002, 2.3037737E+002
 6.5778894E+000, 8.2218948E+001, 1.2997523E+002, 8.8058198E+001, 1.1672385E+002, 1.1648778E+002, 1.6128167E+002, 2.2074550E+002, 2.3266862E+002
 6.5879397E+000, 8.2778174E+001, 1.3156562E+002, 9.3333700E+001, 1.1723071E+002, 1.1631701E+002, 1.6075609E+002, 2.2340985E+002, 2.3629585E+002
 6.5979899E+000, 8.3194052E+001, 1.3407059E+002, 9.9423623E+001, 1.1901668E+002, 1.1682936E+002, 1.6249283E+002, 2.2782798E+002, 2.4124988E+002
 6.6080402E+000, 8.3594975E+001, 1.3595153E+002, 1.0582978E+002, 1.2069719E+002, 1.1723674E+002, 1.6527617E+002, 2.3264001E+002, 2.4755409E+002
 6.6180905E+000, 8.3677819E+001, 1.3685944E+002, 1.1321168E+002, 1.2226415E+002, 1.1759013E+002, 1.6991215E+002, 2.3846028E+002, 2.5469511E+002
 6.6281407E+000, 8.3635543E+001, 1.3899891E+002, 1.2165827E+002, 1.2328409E+002, 1.1778538E+002, 1.7363863E+002, 2.4591470E+002, 2.5959690E+002
 6.6381910E+000, 8.4057811E+001, 1.4133174E+002, 1.3016069E+002, 1.2517753E+002, 1.1822536E+002, 1.7714151E+002, 2.4801425E+002, 2.6592601E+002
 6.6482412E+000, 8.4447518E+001, 1.4285476E+002, 1.4063659E+002, 1.2764683E+002, 1.1888461E+002, 1.8075191E+002, 2.4728866E+002, 2.7428546E+002
 6.6582915E+000, 8.4833310E+001, 1.4422039E+002, 1.5050284E+002, 1.3098363E+002, 1.1937590E+002, 1.8405971E+002, 2.4668440E+002, 2.8335387E+002
 6.6683417E+000, 8.4983102E+001, 1.4439562E+002, 1.5865701E+002, 1.3524946E+002, 1.2106591E+002, 1.8792479E+002, 2.4706147E+002, 2.9391254E+002
 6.6783920E+000, 8.5228370E+001, 1.4450596E+002, 1.6546970E+002, 1.4045050E+002, 1.2345137E+002, 1.9139015E+002, 2.5017573E+002, 3.0434419E+002
 6.6884422E+000, 8.5463194E+001, 1.4457209E+002, 1.7568973E+002, 1.4530683E+002, 1.2591275E+002, 1.9566877E+002, 2.5433012E+002, 3.1430102E+002
 6.6984925E+000, 8.5357408E+001, 1.4484498E+002, 1.8651691E+002, 1.5059830E+002, 1.2919195E+002, 2.0190667E+002, 2.5849739E+002, 3.2232973E+002
 6.7085427E+000, 8.4931348E+001, 1.4491342E+002, 1.9550077E+002, 1.5729907E+002, 1.3472179E+002, 2.1047566E+002, 2.6386370E+002, 3.3097086E+002
 6.7185930E+000, 8.4441772E+001, 1.4497238E+002, 2.0311555E+002, 1.6674270E+002, 1.4391203E+002, 2.2168261E+002, 2.7175586E+002, 3.4208641E+002
 6.7286432E+000, 8.3991445E+001, 1.4487551E+002, 2.1080698E+002, 1.7866623E+002, 1.5368442E+002, 2.3361079E+002, 2.8216476E+002, 3.5446358E+002
 6.7386935E+000, 8.3552800E+001, 1.4464862E+002, 2.1838526E+002, 1.9378120E+002, 1.6054558E+002, 2.4603377E+002, 2.9414085E+002, 3.6678311E+002
 6.7487437E+000, 8.3188901E+001, 1.4382679E+002, 2.2549363E+002, 2.0863396E+002, 1.6640250E+002, 2.5659672E+002, 3.0565529E+002, 3.7823160E+002
 6.7587940E+000, 8.3065071E+001, 1.4357743E+002, 2.3100284E+002, 2.2513061E+002, 1.7291888E+002, 2.6491933E+002, 3.1994514E+002, 3.8776497E+002
 6.7688442E+000, 8.3069578E+001, 1.4356784E+002, 2.3646948E+002, 2.4403396E+002, 1.8037659E+002, 2.7416874E+002, 3.3495528E+002, 4.0024163E+002
 6.7788945E+000, 8.3092781E+001, 1.4339646E+002, 2.4458709E+002, 2.6116549E+002, 1.9165609E+002, 2.8668096E+002, 3.4865966E+002, 4.1396464E+002
 6.7889447E+000, 8.3019813E+001, 1.4329201E+002, 2.5052942E+002, 2.7435307E+002, 2.0621577E+002, 2.9781831E+002, 3.6500156E+002, 4.2802251E+002
 6.7989950E+000, 8.2816612E+001, 1.4291306E+002, 2.5427204E+002, 2.8661121E+002, 2.1902407E+002, 3.0912264E+002, 3.8348367E+002, 4.4393990E+002
 6.8090452E+000, 8.2508903E+001, 1.4234995E+002, 2.5978985E+002, 2.9623816E+002, 2.3176039E+002, 3.2134608E+002, 4.0108959E+002, 4.5993691E+002
 6.8190955E+000, 8.2194459E+001, 1.4168632E+002, 2.6633900E+002, 3.0479215E+002, 2.4561676E+002, 3.3579619E+002, 4.1745597E+002, 4.7518947E+002
 6.8291457E+000, 8.1821621E+001, 1.4096347E+002, 2.7025571E+002, 3.1542556E+002, 2.5803538E+002, 3.4914902E+002, 4.3306756E+002, 4.9032031E+002
 6.8391960E+000, 8.1391067E+001, 1.4033396E+002, 2.7295341E+002, 3.2659682E+002, 2.7015674E+002, 3.6303383E+002, 4.4945507E+002, 5.0756055E+002
 6.8492462E+000, 8.0941326E+001, 1.3972673E+002, 2.7669375E+002, 3.3750642E+002, 2.7978061E+002, 3.7720929E+002, 4.6655749E+002, 5.2553006E+002
 6.8592965E+000, 8.0543696E+001, 1.3915598E+002, 2.8013629E+002, 3.4800265E+002, 2.9139341E+002, 3.9259762E+002, 4.8841085E+002, 5.4540555E+002
 6.8693467E+000, 8.0205322E+001, 1.3856980E+002, 2.8225915E+002, 3.5584818E+002, 3.0286785E+002, 4.0974548E+002, 5.0937761E+002, 5.6558553E+002
 6.8793970E+000, 7.9909850E+001, 1.3795377E+002, 2.8423435E+002, 3.6215062E+002, 3.1162784E+002, 4.2738158E+002, 5.2690571E+002, 5.8281260E+002
 6.8894472E+000, 7.9647439E+001, 1.3732457E+002, 2.8554728E+002, 3.6557078E+002, 3.1973419E+002, 4.4100464E+002, 5.4398696E+002, 5.9916642E+002
 6.8994975E+000, 7.9416133E+001, 1.3667915E+002, 2.8628651E+002, 3.6723833E+002, 3.2672804E+002, 4.5070821E+002, 5.6377343E+002, 6.1475756E+002
 6.9095477E+000, 7.9203343E+001, 1.3605918E+002, 2.8709358E+002, 3.6839991E+002, 3.3342251E+002, 4.5926482E+002, 5.8127299E+002, 6.2804090E+002
 6.9195980E+000, 7.9005678E+001, 1.3548369E+002, 2.8759277E+002, 3.6911327E+002, 3.4105215E+002, 4.6806829E+002, 5.9532029E+002, 6.4095653E+002
 6.9296482E+000, 7.8833840E+001, 1.3492960E+002, 2.8919773E+002, 3.7016896E+002, 3.4849379E+002, 4.7782590E+002, 6.0849762E+002, 6.5589842E+002
 6.9396985E+000, 7.8688534E+001, 1.3437362E+002, 2.9152128E+002, 3.7146742E+002, 3.5456466E+002, 4.8536916E+002, 6.1840212E+002, 6.7061316E+002
 6.9497487E+000, 7.8550099E+001, 1.3378015E+002, 2.9365023E+002, 3.7293277E+002, 3.5907335E+002, 4.9116953E+002, 6.3025642E+002, 6.7985873E+002
 6.9597990E+000, 7.8410308E+001, 1.3317199E+002, 2.9494516E+002, 3.7517839E+002, 3.6328747E+002, 4.9637480E+002, 6.4417446E+002, 6.8626325E+002
 6.9698492E+000, 7.8275905E+001, 1.3256164E+002, 2.9510336E+002, 3.7738878E+002, 3.6832135E+002, 5.0244089E+002, 6.5773645E+002, 6.9126286E+002
 6.9798995E+000, 7.8135309E+001, 1.3195373E+002, 2.9493436E+002, 3.7822926E+002, 3.7254569E+002, 5.0634480E+002, 6.6977003E+002, 6.9830019E+002
 6.9899497E+000, 7.7978756E+001, 1.3135461E+002, 2.9410145E+002, 3.7710360E+002, 3.7805490E+002, 5.0902403E+002, 6.7747701E+002, 7.0352156E+002
 6.9999000E+000, 7.7816132E+001, 1.3078576E+002, 2.9268670E+002, 3.7602985E+002, 3.8319462E+002, 5.1144739E+002, 6.8540185E+002, 7.0673600E+002
