m,C,C,C,C,C,C,C,C
 6.5477387E+000, 9.3915032E+001, 1.2536586E+002, 1.8685801E+002, 2.5488965E+002, 2.4410458E+002, 2.4136764E+002, 2.5436356E+002, 2.6252349E+002
 6.5577889E+000, 9.4134696E+001, 1.2577772E+002, 1.8990381E+002, 2.6414444E+002, 2.4768688E+002, 2.4789897E+002, 2.5951051E+002, 2.7184187E+002
 6.5678392E+000, 9.4327799E+001, 1.2656012E+002, 1.9290104E+002, 2.7358396E+002, 2.5189771E+002, 2.5718796E+002, 2.6746314E+002, 2.8023447E+002
 6.5778894E+000, 9.4041781E+001, 1.2811177E+002, 1.9670086E+002, 2.8226440E+002, 2.5725088E+002, 2.7032923E+002, 2.7807269E+002, 2.9321745E+002
 6.5879397E+000, 9.3361655E+001, 1.2861349E+002, 2.0057236E+002, 2.9113167E+002, 2.6413424E+002, 2.8189060E+002, 2.8655170E+002, 3.1226823E+002
 6.5979899E+000, 9.2655502E+001, 1.2888479E+002, 2.0618749E+002, 2.9900471E+002, 2.7343566E+002, 2.9339129E+002, 2.9490411E+002, 3.3283092E+002
 6.6080402E+000, 9.2008365E+001, 1.2842553E+002, 2.1108757E+002, 3.0879325E+002, 2.8329996E+002, 3.0683856E+002, 3.0229061E+002, 3.5350644E+002
 6.6180905E+000, 9.1385983E+001, 1.2765349E+002, 2.1576650E+002, 3.1974410E+002, 2.9329472E+002, 3.1968824E+002, 3.1194466E+002, 3.7165389E+002
 6.6281407E+000, 9.0632787E+001, 1.2734180E+002, 2.2095725E+002, 3.2875143E+002, 3.0364887E+002, 3.3324914E+002, 3.2283329E+002, 3.8907931E+002
 6.6381910E+000, 8.9883340E+001, 1.2744395E+002, 2.2606060E+002, 3.3651541E+002, 3.1605235E+002, 3.4623899E+002, 3.3386345E+002, 4.0789216E+002
 6.6482412E+000, 8.9127651E+001, 1.2738800E+002, 2.3036038E+002, 3.4321714E+002, 3.3127047E+002, 3.6015853E+002, 3.4622726E+002, 4.2545169E+002
 6.6582915E+000, 8.8310210E+001, 1.2737746E+002, 2.3436064E+002, 3.5225844E+002, 3.4668877E+002, 3.7545799E+002, 3.6251617E+002, 4.4570331E+002
 6.6683417E+000, 8.7435524E+001, 1.2729752E+002, 2.4056021E+002, 3.6012115E+002, 3.6113608E+002, 3.9290782E+002, 3.8058425E+002, 4.6343596E+002
 6.6783920E+000, 8.6561046E+001, 1.2699917E+002, 2.4613845E+002, 3.6784348E+002, 3.7096883E+002, 4.1169811E+002, 3.9903562E+002, 4.8290275E+002
 6.6884422E+000, 8.5656504E+001, 1.2657200E+002, 2.5130825E+002, 3.7345549E+002, 3.7782774E+002, 4.3014520E+002, 4.1967021E+002, 5.0392047E+002
 6.6984925E+000, 8.4705004E+001, 1.2601999E+002, 2.5489066E+002, 3.7704876E+002, 3.8434506E+002, 4.4522433E+002, 4.4109557E+002, 5.3189903E+002
 6.7085427E+000, 8.3753886E+001, 1.2539422E+002, 2.5590692E+002, 3.7983166E+002, 3.9018185E+002, 4.5746604E+002, 4.6377473E+002, 5.6474828E+002
 6.7185930E+000, 8.2805815E+001, 1.2466629E+002, 2.5815681E+002, 3.8030329E+002, 3.9796659E+002, 4.6892520E+002, 4.8456926E+002, 6.0168351E+002
 6.7286432E+000, 8.1883206E+001, 1.2377139E+002, 2.6067203E+002, 3.7889856E+002, 4.0595139E+002, 4.8141883E+002, 5.1315569E+002, 6.3552150E+002
 6.7386935E+000, 8.0988754E+001, 1.2275406E+002, 2.6255328E+002, 3.7577154E+002, 4.1288007E+002, 4.9372262E+002, 5.4625599E+002, 6.6398884E+002
 6.7487437E+000, 8.0108697E+001, 1.2170514E+002, 2.6390798E+002, 3.7238950E+002, 4.1687607E+002, 5.0516312E+002, 5.7785612E+002, 6.9391201E+002
 6.7587940E+000, 7.9245979E+001, 1.2065672E+002, 2.6433772E+002, 3.7039407E+002, 4.1992859E+002, 5.1464112E+002, 6.0802187E+002, 7.2086230E+002
 6.7688442E+000, 7.8412841E+001, 1.1967802E+002, 2.6402279E+002, 3.6886302E+002, 4.2125735E+002, 5.2360023E+002, 6.3734376E+002, 7.4217811E+002
 6.7788945E+000, 7.7619935E+001, 1.1872006E+002, 2.6316658E+002, 3.6664113E+002, 4.1994665E+002, 5.3172011E+002, 6.6569545E+002, 7.6376597E+002
 6.7889447E+000, 7.6853842E+001, 1.1774402E+002, 2.6192643E+002, 3.6393714E+002, 4.1745747E+002, 5.3808901E+002, 6.9218361E+002, 7.8439296E+002
 6.7989950E+000, 7.6112669E+001, 1.1673636E+002, 2.6027428E+002, 3.6131103E+002, 4.1433112E+002, 5.4253572E+002, 7.1428948E+002, 8.0230966E+002
 6.8090452E+000, 7.5382577E+001, 1.1566928E+002, 2.5839344E+002, 3.5840709E+002, 4.1082729E+002, 5.4533234E+002, 7.3128616E+002, 8.1874689E+002
 6.8190955E+000, 7.4648501E+001, 1.1454653E+002, 2.5640400E+002, 3.5485636E+002, 4.0715805E+002, 5.4675180E+002, 7.4560801E+002, 8.3450252E+002
 6.8291457E+000, 7.3919573E+001, 1.1339552E+002, 2.5427977E+002, 3.5079187E+002, 4.0327519E+002, 5.4594388E+002, 7.5680892E+002, 8.5051815E+002
 6.8391960E+000, 7.3202857E+001, 1.1224138E+002, 2.5197146E+002, 3.4655812E+002, 3.9921097E+002, 5.4329606E+002, 7.6359574E+002, 8.6607619E+002
 6.8492462E+000, 7.2502251E+001, 1.1110911E+002, 2.4966253E+002, 3.4212336E+002, 3.9525237E+002, 5.3940316E+002, 7.6684416E+002, 8.8035728E+002
 6.8592965E+000, 7.1812997E+001, 1.1000212E+002, 2.4732416E+002, 3.3765594E+002, 3.9146190E+002, 5.3456743E+002, 7.6752502E+002, 8.9218411E+002
 6.8693467E+000, 7.1133708E+001, 1.0892922E+002, 2.4487525E+002, 3.3315854E+002, 3.8760230E+002, 5.2901318E+002, 7.6664942E+002, 8.9970766E+002
 6.8793970E+000, 7.0473254E+001, 1.0788690E+002, 2.4238472E+002, 3.2881037E+002, 3.8360489E+002, 5.2302197E+002, 7.6359540E+002, 9.0324471E+002
 6.8894472E+000, 6.9842070E+001, 1.0687721E+002, 2.3975612E+002, 3.2445018E+002, 3.7921361E+002, 5.1630687E+002, 7.5817806E+002, 9.0375788E+002
 6.8994975E+000, 6.9230073E+001, 1.0591524E+002, 2.3703695E+002, 3.2011381E+002, 3.7466304E+002, 5.0888805E+002, 7.5105401E+002, 9.0291930E+002
 6.9095477E+000, 6.8641478E+001, 1.0499146E+002, 2.3424275E+002, 3.1580364E+002, 3.7001841E+002, 5.0080027E+002, 7.4329422E+002, 9.0132169E+002
 6.9195980E+000, 6.8073322E+001, 1.0410226E+002, 2.3149385E+002, 3.1155706E+002, 3.6531057E+002, 4.9244382E+002, 7.3558158E+002, 8.9827034E+002
 6.9296482E+000, 6.7534238E+001, 1.0323692E+002, 2.2883599E+002, 3.0747080E+002, 3.6068891E+002, 4.8411641E+002, 7.2768913E+002, 8.9424067E+002
 6.9396985E+000, 6.7019464E+001, 1.0239918E+002, 2.2626861E+002, 3.0361348E+002, 3.5611635E+002, 4.7611420E+002, 7.1980375E+002, 8.9011304E+002
 6.9497487E+000, 6.6522371E+001, 1.0158613E+002, 2.2378993E+002, 3.0000109E+002, 3.5154963E+002, 4.6850701E+002, 7.1195955E+002, 8.8454484E+002
 6.9597990E+000, 6.6032537E+001, 1.0079484E+002, 2.2139794E+002, 2.9652334E+002, 3.4697356E+002, 4.6141457E+002, 7.0398095E+002, 8.7813932E+002
 6.9698492E+000, 6.5545465E+001, 1.0002794E+002, 2.1910743E+002, 2.9321247E+002, 3.4244350E+002, 4.5473866E+002, 6.9555126E+002, 8.7053361E+002
 6.9798995E+000, 6.5064790E+001, 9.9298915E+001, 2.1687132E+002, 2.9005035E+002, 3.3805529E+002, 4.4846398E+002, 6.8667415E+002, 8.6289671E+002
 6.9899497E+000, 6.4598095E+001, 9.8601717E+001, 2.1470075E+002, 2.8696991E+002, 3.3372129E+002, 4.4258036E+002, 6.7727683E+002, 8.5506831E+002
 6.9999000E+000, 6.4151999E+001, 9.7914907E+001, 2.1258105E+002, 2.8398349E+002, 3.2953030E+002, 4.3691958E+002, 6.6832623E+002, 8.4758598E+002
