m,C,C,C,C,C,C,C,C
 6.5477387E+000, 9.6718671E+001, 1.3029634E+002, 1.8630781E+002, 2.1258315E+002, 2.2994190E+002, 2.2346304E+002, 2.9919074E+002, 3.7509961E+002
 6.5577889E+000, 9.4958198E+001, 1.3040848E+002, 1.9003815E+002, 2.1530617E+002, 2.3251724E+002, 2.2769556E+002, 3.0255670E+002, 3.8963684E+002
 6.5678392E+000, 9.3376519E+001, 1.3081986E+002, 1.9670432E+002, 2.1944926E+002, 2.3565310E+002, 2.3242519E+002, 3.0811514E+002, 4.0039786E+002
 6.5778894E+000, 9.1967075E+001, 1.3153432E+002, 2.0411239E+002, 2.2424829E+002, 2.4299837E+002, 2.3823436E+002, 3.1550755E+002, 3.9661812E+002
 6.5879397E+000, 9.0586464E+001, 1.3214421E+002, 2.0983024E+002, 2.2896454E+002, 2.4859509E+002, 2.4344437E+002, 3.2467160E+002, 3.7889525E+002
 6.5979899E+000, 8.9179763E+001, 1.3254246E+002, 2.1372590E+002, 2.3300149E+002, 2.5277673E+002, 2.4814992E+002, 3.3429674E+002, 3.7633568E+002
 6.6080402E+000, 8.7765127E+001, 1.3240964E+002, 2.1717913E+002, 2.3669936E+002, 2.5728677E+002, 2.5409967E+002, 3.4353119E+002, 3.8861725E+002
 6.6180905E+000, 8.6315903E+001, 1.3212069E+002, 2.2202224E+002, 2.3946737E+002, 2.6403799E+002, 2.6069840E+002, 3.5491763E+002, 3.9315576E+002
 6.6281407E+000, 8.4842430E+001, 1.3187832E+002, 2.2696386E+002, 2.4253937E+002, 2.6917259E+002, 2.6788075E+002, 3.7058334E+002, 4.0028127E+002
 6.6381910E+000, 8.3355516E+001, 1.3152155E+002, 2.3001720E+002, 2.4508727E+002, 2.7410362E+002, 2.7466650E+002, 3.8794625E+002, 4.1319192E+002
 6.6482412E+000, 8.1895631E+001, 1.3104278E+002, 2.3094895E+002, 2.4652870E+002, 2.7920889E+002, 2.8280924E+002, 4.0011156E+002, 4.4582699E+002
 6.6582915E+000, 8.0457375E+001, 1.3038271E+002, 2.3146481E+002, 2.4711103E+002, 2.8253125E+002, 2.9041943E+002, 4.0944908E+002, 5.0059060E+002
 6.6683417E+000, 7.9005609E+001, 1.2941928E+002, 2.3081663E+002, 2.4655675E+002, 2.8479689E+002, 2.9704022E+002, 4.1943027E+002, 5.2958147E+002
 6.6783920E+000, 7.7562967E+001, 1.2817741E+002, 2.2862827E+002, 2.4618464E+002, 2.8631825E+002, 3.0175266E+002, 4.3222773E+002, 5.4749275E+002
 6.6884422E+000, 7.6151940E+001, 1.2675380E+002, 2.2629417E+002, 2.4601111E+002, 2.8615182E+002, 3.0630052E+002, 4.5195224E+002, 5.5642340E+002
 6.6984925E+000, 7.4776374E+001, 1.2528067E+002, 2.2352258E+002, 2.4562253E+002, 2.8595701E+002, 3.1009107E+002, 4.6858028E+002, 5.6119213E+002
 6.7085427E+000, 7.3458201E+001, 1.2381201E+002, 2.2099190E+002, 2.4594421E+002, 2.8692497E+002, 3.1188750E+002, 4.8542211E+002, 5.7666955E+002
 6.7185930E+000, 7.2182806E+001, 1.2233050E+002, 2.1866866E+002, 2.4531529E+002, 2.8495101E+002, 3.1225747E+002, 5.0018511E+002, 5.8695342E+002
 6.7286432E+000, 7.0948716E+001, 1.2080309E+002, 2.1617313E+002, 2.4408195E+002, 2.8268975E+002, 3.1360200E+002, 5.0950966E+002, 6.0090425E+002
 6.7386935E+000, 6.9765060E+001, 1.1918501E+002, 2.1372713E+002, 2.4251655E+002, 2.8140532E+002, 3.1106926E+002, 5.1416202E+002, 6.1171286E+002
 6.7487437E+000, 6.8635579E+001, 1.1749486E+002, 2.1136872E+002, 2.4059416E+002, 2.7919793E+002, 3.0964620E+002, 5.1646029E+002, 6.1824477E+002
 6.7587940E+000, 6.7555186E+001, 1.1576554E+002, 2.0893287E+002, 2.3799804E+002, 2.7685095E+002, 3.0815968E+002, 5.1833919E+002, 6.2913688E+002
 6.7688442E+000, 6.6536290E+001, 1.1401965E+002, 2.0642858E+002, 2.3493935E+002, 2.7387450E+002, 3.0652501E+002, 5.1941089E+002, 6.5371123E+002
 6.7788945E+000, 6.5555966E+001, 1.1226895E+002, 2.0378875E+002, 2.3187502E+002, 2.6956371E+002, 3.0396349E+002, 5.1812395E+002, 6.6772779E+002
 6.7889447E+000, 6.4612857E+001, 1.1051858E+002, 2.0102463E+002, 2.2881320E+002, 2.6436085E+002, 3.0211109E+002, 5.1636129E+002, 6.8246386E+002
 6.7989950E+000, 6.3705079E+001, 1.0879118E+002, 1.9809698E+002, 2.2576579E+002, 2.5915161E+002, 2.9937157E+002, 5.1558439E+002, 6.9190226E+002
 6.8090452E+000, 6.2838975E+001, 1.0708834E+002, 1.9502477E+002, 2.2278254E+002, 2.5414852E+002, 2.9670257E+002, 5.1450975E+002, 6.9672822E+002
 6.8190955E+000, 6.2011423E+001, 1.0543642E+002, 1.9189640E+002, 2.1982277E+002, 2.4928938E+002, 2.9376330E+002, 5.1157434E+002, 6.9423689E+002
 6.8291457E+000, 6.1223245E+001, 1.0382578E+002, 1.8876160E+002, 2.1681609E+002, 2.4448715E+002, 2.9021269E+002, 5.0777641E+002, 6.8711472E+002
 6.8391960E+000, 6.0477421E+001, 1.0223769E+002, 1.8567012E+002, 2.1384260E+002, 2.3957100E+002, 2.8598479E+002, 5.0309463E+002, 6.7666994E+002
 6.8492462E+000, 5.9772591E+001, 1.0068241E+002, 1.8268313E+002, 2.1092003E+002, 2.3488158E+002, 2.8163103E+002, 4.9676320E+002, 6.6354872E+002
 6.8592965E+000, 5.9105939E+001, 9.9158464E+001, 1.7981307E+002, 2.0795328E+002, 2.3049294E+002, 2.7744969E+002, 4.8949308E+002, 6.5069531E+002
 6.8693467E+000, 5.8483374E+001, 9.7677555E+001, 1.7708028E+002, 2.0497237E+002, 2.2630861E+002, 2.7319383E+002, 4.8168414E+002, 6.3845057E+002
 6.8793970E+000, 5.7894959E+001, 9.6242860E+001, 1.7445019E+002, 2.0204164E+002, 2.2223879E+002, 2.6884681E+002, 4.7291509E+002, 6.2795506E+002
 6.8894472E+000, 5.7340733E+001, 9.4871250E+001, 1.7191213E+002, 1.9917818E+002, 2.1828363E+002, 2.6442595E+002, 4.6341316E+002, 6.1973213E+002
 6.8994975E+000, 5.6818789E+001, 9.3561955E+001, 1.6945382E+002, 1.9634833E+002, 2.1452867E+002, 2.5999506E+002, 4.5422348E+002, 6.1134865E+002
 6.9095477E+000, 5.6324461E+001, 9.2310135E+001, 1.6709408E+002, 1.9356668E+002, 2.1102823E+002, 2.5563611E+002, 4.4557456E+002, 6.0052022E+002
 6.9195980E+000, 5.5856836E+001, 9.1102618E+001, 1.6485265E+002, 1.9081582E+002, 2.0774079E+002, 2.5135633E+002, 4.3742640E+002, 5.8826241E+002
 6.9296482E+000, 5.5408246E+001, 8.9936963E+001, 1.6272338E+002, 1.8810512E+002, 2.0463015E+002, 2.4719453E+002, 4.2971287E+002, 5.7671610E+002
 6.9396985E+000, 5.4981678E+001, 8.8817221E+001, 1.6070111E+002, 1.8551507E+002, 2.0170863E+002, 2.4324031E+002, 4.2235992E+002, 5.6585270E+002
 6.9497487E+000, 5.4570059E+001, 8.7730435E+001, 1.5878875E+002, 1.8310645E+002, 1.9897341E+002, 2.3954585E+002, 4.1521029E+002, 5.5444161E+002
 6.9597990E+000, 5.4180229E+001, 8.6676043E+001, 1.5697749E+002, 1.8090123E+002, 1.9643183E+002, 2.3617489E+002, 4.0830263E+002, 5.4231988E+002
 6.9698492E+000, 5.3802803E+001, 8.5645066E+001, 1.5525367E+002, 1.7888144E+002, 1.9405303E+002, 2.3311260E+002, 4.0169933E+002, 5.2950751E+002
 6.9798995E+000, 5.3423483E+001, 8.4666896E+001, 1.5359636E+002, 1.7698568E+002, 1.9183176E+002, 2.3035640E+002, 3.9551694E+002, 5.1695913E+002
 6.9899497E+000, 5.3051992E+001, 8.3750258E+001, 1.5202312E+002, 1.7515537E+002, 1.8980140E+002, 2.2784539E+002, 3.8957538E+002, 5.0507712E+002
 6.9999000E+000, 5.2684547E+001, 8.2895406E+001, 1.5050764E+002, 1.7340072E+002, 1.8789120E+002, 2.2551473E+002, 3.8365856E+002, 4.9456602E+002
