s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,
 2.800E+002, 1.418E+002, 1.401E+002, 1.426E+002, 1.502E+002, 1.609E+002, 1.756E+002, 1.861E+002, 2.112E+002, 2.509E+002, 2.556E+001, 6.575E+001, 4.895E+001, 3.045E+001, 2.402E+001, 2.522E+001, 2.669E+001, 2.771E+001, 2.791E+001, 2.877E+001, 2.956E+001, 2.868E+001, 6.189E+001, 4.733E+001, 3.672E+001, 2.885E+001, 2.676E+001, 2.672E+001, 2.822E+001, 2.904E+001, 3.011E+001, 3.104E+001, 2.257E+001, 4.604E+001, 4.214E+001, 2.892E+001, 2.104E+001, 2.002E+001, 1.946E+001, 1.947E+001, 1.955E+001, 1.964E+001, 1.980E+001, 9.701E+001, 1.094E+002, 1.404E+002, 1.512E+002, 1.563E+002, 1.499E+002, 1.281E+002, 4.740E+001, 4.900E+001, 4.305E+001, 4.444E+001, 6.489E+001, 5.322E+001, 5.376E+001, 5.372E+001, 8.911E+001, 1.415E+002, 9.264E+001, 6.788E+001, 6.988E+001, 8.030E+001, 7.468E+001, 7.350E+001, 6.699E+001, 1.029E+002, 7.474E+001, 7.103E+001, 7.572E+001, 5.606E+001, 4.986E+001, 4.919E+001, 5.297E+001, 5.618E+001, 3.989E+001, 4.227E+001, 4.404E+001, 4.774E+001, 2.072E-001, 3.866E-004, 2.336E-009, 1.787E-001, 1.222E-002, 3.713E-005, 3.000E+000
 2.900E+002, 1.559E+002, 1.593E+002, 1.694E+002, 1.878E+002, 2.129E+002, 2.470E+002, 2.677E+002, 3.106E+002, 3.620E+002, 2.580E+001, 6.255E+001, 4.509E+001, 3.055E+001, 2.592E+001, 2.553E+001, 2.687E+001, 2.661E+001, 2.674E+001, 2.733E+001, 2.814E+001, 2.901E+001, 6.524E+001, 5.744E+001, 4.555E+001, 3.335E+001, 3.110E+001, 2.923E+001, 3.015E+001, 3.061E+001, 3.151E+001, 3.269E+001, 2.277E+001, 4.412E+001, 3.513E+001, 2.664E+001, 2.123E+001, 1.997E+001, 1.971E+001, 1.958E+001, 1.960E+001, 1.964E+001, 1.974E+001, 9.719E+001, 1.090E+002, 1.415E+002, 1.521E+002, 1.697E+002, 1.660E+002, 1.450E+002, 5.307E+001, 6.415E+001, 5.502E+001, 4.828E+001, 7.275E+001, 7.052E+001, 5.889E+001, 4.497E+001, 7.039E+001, 1.066E+002, 6.527E+001, 6.052E+001, 5.306E+001, 5.765E+001, 6.534E+001, 6.037E+001, 8.007E+001, 7.950E+001, 5.330E+001, 5.967E+001, 5.998E+001, 5.168E+001, 4.338E+001, 4.750E+001, 4.489E+001, 4.567E+001, 3.487E+001, 3.942E+001, 3.761E+001, 4.096E+001, 2.070E-001, 3.859E-004, 1.787E-009, 1.807E-001, 1.212E-002, 3.679E-005, 3.000E+000
 3.000E+002, 1.490E+002, 1.516E+002, 1.628E+002, 1.789E+002, 2.024E+002, 2.285E+002, 2.433E+002, 2.723E+002, 3.103E+002, 2.605E+001, 6.445E+001, 4.952E+001, 3.390E+001, 2.646E+001, 2.640E+001, 2.869E+001, 2.895E+001, 2.904E+001, 2.955E+001, 3.031E+001, 2.930E+001, 6.517E+001, 5.924E+001, 4.677E+001, 3.460E+001, 3.215E+001, 3.145E+001, 3.213E+001, 3.238E+001, 3.292E+001, 3.393E+001, 2.295E+001, 4.402E+001, 3.376E+001, 2.484E+001, 2.143E+001, 2.089E+001, 2.022E+001, 1.968E+001, 1.954E+001, 1.959E+001, 1.972E+001, 1.209E+002, 1.317E+002, 1.438E+002, 1.480E+002, 1.499E+002, 1.452E+002, 1.314E+002, 4.820E+001, 6.109E+001, 5.557E+001, 4.746E+001, 6.256E+001, 6.262E+001, 5.315E+001, 5.155E+001, 6.354E+001, 1.138E+002, 8.275E+001, 6.043E+001, 5.302E+001, 6.654E+001, 7.665E+001, 6.478E+001, 6.825E+001, 7.366E+001, 5.800E+001, 7.286E+001, 6.977E+001, 5.721E+001, 4.075E+001, 4.913E+001, 5.316E+001, 5.048E+001, 3.456E+001, 4.129E+001, 4.334E+001, 4.363E+001, 2.069E-001, 3.924E-004, 2.244E-008, 1.822E-001, 1.095E-002, 3.315E-005, 3.000E+000
 3.100E+002, 2.008E+002, 2.075E+002, 2.262E+002, 2.503E+002, 2.784E+002, 3.127E+002, 3.327E+002, 3.797E+002, 4.389E+002, 2.631E+001, 6.595E+001, 5.299E+001, 3.840E+001, 2.697E+001, 2.625E+001, 2.665E+001, 2.721E+001, 2.732E+001, 2.765E+001, 2.838E+001, 2.955E+001, 6.831E+001, 6.519E+001, 5.116E+001, 3.661E+001, 3.240E+001, 3.132E+001, 3.047E+001, 3.034E+001, 3.059E+001, 3.156E+001, 2.313E+001, 4.416E+001, 3.424E+001, 2.418E+001, 2.150E+001, 2.085E+001, 2.007E+001, 1.961E+001, 1.955E+001, 1.959E+001, 1.976E+001, 1.405E+002, 1.631E+002, 1.977E+002, 1.922E+002, 1.607E+002, 1.433E+002, 1.088E+002, 5.388E+001, 6.449E+001, 6.772E+001, 5.137E+001, 6.245E+001, 6.318E+001, 6.968E+001, 5.501E+001, 5.344E+001, 9.393E+001, 7.437E+001, 6.220E+001, 5.384E+001, 5.828E+001, 6.380E+001, 6.311E+001, 6.693E+001, 6.240E+001, 5.792E+001, 6.017E+001, 6.102E+001, 7.097E+001, 4.489E+001, 4.775E+001, 5.052E+001, 4.987E+001, 3.901E+001, 4.255E+001, 4.157E+001, 4.337E+001, 2.067E-001, 3.896E-004, 1.480E-008, 1.739E-001, 1.574E-002, 4.812E-005, 3.000E+000
 3.200E+002, 1.415E+002, 1.409E+002, 1.457E+002, 1.548E+002, 1.666E+002, 1.806E+002, 1.892E+002, 2.076E+002, 2.331E+002, 2.657E+001, 6.383E+001, 5.110E+001, 3.756E+001, 2.544E+001, 2.425E+001, 2.459E+001, 2.521E+001, 2.544E+001, 2.586E+001, 2.665E+001, 2.977E+001, 6.560E+001, 5.114E+001, 3.914E+001, 3.076E+001, 2.990E+001, 3.091E+001, 3.135E+001, 3.153E+001, 3.171E+001, 3.252E+001, 2.330E+001, 4.506E+001, 3.482E+001, 2.410E+001, 2.138E+001, 2.094E+001, 2.020E+001, 2.000E+001, 1.985E+001, 1.968E+001, 1.982E+001, 1.019E+002, 1.109E+002, 1.311E+002, 1.401E+002, 1.508E+002, 1.492E+002, 1.365E+002, 5.573E+001, 6.051E+001, 5.383E+001, 5.089E+001, 6.414E+001, 6.213E+001, 5.506E+001, 5.198E+001, 7.098E+001, 1.173E+002, 7.255E+001, 6.317E+001, 5.860E+001, 6.673E+001, 6.884E+001, 6.198E+001, 7.832E+001, 8.631E+001, 6.753E+001, 6.994E+001, 6.476E+001, 6.171E+001, 4.926E+001, 4.659E+001, 4.754E+001, 5.178E+001, 3.670E+001, 3.882E+001, 3.901E+001, 4.379E+001, 2.066E-001, 3.913E-004, 2.095E-008, 1.844E-001, 9.609E-003, 2.894E-005, 3.000E+000
 3.300E+002, 1.008E+002, 9.807E+001, 9.673E+001, 1.020E+002, 1.119E+002, 1.233E+002, 1.288E+002, 1.469E+002, 1.728E+002, 2.683E+001, 6.131E+001, 4.474E+001, 3.298E+001, 2.563E+001, 2.518E+001, 2.552E+001, 2.605E+001, 2.615E+001, 2.628E+001, 2.687E+001, 2.997E+001, 6.449E+001, 5.135E+001, 3.902E+001, 2.807E+001, 2.881E+001, 3.000E+001, 3.062E+001, 3.070E+001, 3.065E+001, 3.124E+001, 2.346E+001, 4.697E+001, 4.183E+001, 2.736E+001, 2.109E+001, 2.063E+001, 2.025E+001, 1.989E+001, 1.965E+001, 1.960E+001, 1.974E+001, 7.693E+001, 8.253E+001, 1.007E+002, 1.112E+002, 1.324E+002, 1.408E+002, 1.408E+002, 6.284E+001, 5.947E+001, 5.109E+001, 4.284E+001, 8.624E+001, 6.023E+001, 4.869E+001, 4.480E+001, 8.230E+001, 1.402E+002, 7.913E+001, 6.655E+001, 7.081E+001, 7.054E+001, 6.727E+001, 6.295E+001, 9.213E+001, 9.855E+001, 7.437E+001, 7.271E+001, 6.885E+001, 5.059E+001, 5.454E+001, 5.300E+001, 5.214E+001, 5.309E+001, 4.247E+001, 4.393E+001, 4.332E+001, 4.242E+001, 2.070E-001, 3.859E-004, 1.610E-009, 1.873E-001, 8.283E-003, 2.478E-005, 3.000E+000
 3.400E+002, 1.405E+002, 1.395E+002, 1.461E+002, 1.602E+002, 1.819E+002, 2.072E+002, 2.213E+002, 2.552E+002, 2.992E+002, 2.708E+001, 6.110E+001, 4.254E+001, 3.194E+001, 2.519E+001, 2.746E+001, 2.686E+001, 2.688E+001, 2.697E+001, 2.736E+001, 2.784E+001, 3.014E+001, 7.084E+001, 7.296E+001, 5.260E+001, 2.793E+001, 2.609E+001, 2.774E+001, 2.976E+001, 2.991E+001, 2.996E+001, 3.108E+001, 2.362E+001, 4.514E+001, 3.558E+001, 2.546E+001, 2.095E+001, 2.045E+001, 1.993E+001, 1.967E+001, 1.950E+001, 1.954E+001, 1.974E+001, 7.713E+001, 8.783E+001, 1.219E+002, 1.414E+002, 1.802E+002, 1.896E+002, 1.726E+002, 6.514E+001, 7.336E+001, 6.432E+001, 5.039E+001, 8.132E+001, 8.497E+001, 5.100E+001, 4.760E+001, 7.391E+001, 1.052E+002, 6.296E+001, 5.730E+001, 5.685E+001, 5.247E+001, 4.967E+001, 4.988E+001, 9.403E+001, 8.151E+001, 5.669E+001, 4.932E+001, 4.750E+001, 5.405E+001, 4.483E+001, 4.169E+001, 3.917E+001, 4.151E+001, 3.789E+001, 3.685E+001, 3.578E+001, 3.500E+001, 2.071E-001, 3.866E-004, 3.263E-009, 1.828E-001, 1.111E-002, 3.362E-005, 3.000E+000
 3.500E+002, 1.335E+002, 1.357E+002, 1.439E+002, 1.584E+002, 1.769E+002, 2.055E+002, 2.235E+002, 2.606E+002, 3.044E+002, 2.733E+001, 6.218E+001, 5.009E+001, 3.965E+001, 3.053E+001, 2.779E+001, 2.778E+001, 2.798E+001, 2.820E+001, 2.878E+001, 2.949E+001, 3.030E+001, 6.926E+001, 6.507E+001, 5.138E+001, 3.155E+001, 2.501E+001, 2.542E+001, 2.622E+001, 2.681E+001, 2.835E+001, 2.971E+001, 2.377E+001, 4.485E+001, 3.369E+001, 2.399E+001, 2.091E+001, 2.041E+001, 1.993E+001, 1.957E+001, 1.944E+001, 1.946E+001, 1.966E+001, 9.566E+001, 1.045E+002, 1.229E+002, 1.329E+002, 1.458E+002, 1.432E+002, 1.305E+002, 6.754E+001, 6.874E+001, 6.040E+001, 4.973E+001, 7.380E+001, 7.450E+001, 5.297E+001, 5.416E+001, 7.088E+001, 1.175E+002, 7.085E+001, 5.758E+001, 5.942E+001, 6.134E+001, 6.457E+001, 6.008E+001, 7.853E+001, 8.639E+001, 6.273E+001, 6.317E+001, 6.088E+001, 6.018E+001, 4.463E+001, 4.356E+001, 4.483E+001, 4.547E+001, 3.544E+001, 3.673E+001, 3.725E+001, 3.598E+001, 2.072E-001, 3.870E-004, 4.152E-009, 1.831E-001, 1.077E-002, 3.258E-005, 3.000E+000
 3.600E+002, 1.429E+002, 1.432E+002, 1.522E+002, 1.677E+002, 1.854E+002, 2.107E+002, 2.240E+002, 2.555E+002, 3.047E+002, 2.757E+001, 6.051E+001, 4.342E+001, 3.549E+001, 3.189E+001, 2.890E+001, 2.886E+001, 2.877E+001, 2.902E+001, 2.968E+001, 3.047E+001, 3.045E+001, 6.966E+001, 5.279E+001, 3.621E+001, 2.519E+001, 2.458E+001, 2.504E+001, 2.613E+001, 2.670E+001, 2.777E+001, 2.895E+001, 2.391E+001, 4.457E+001, 3.550E+001, 2.691E+001, 2.093E+001, 2.032E+001, 1.974E+001, 1.939E+001, 1.937E+001, 1.947E+001, 1.964E+001, 7.538E+001, 8.589E+001, 1.226E+002, 1.469E+002, 1.865E+002, 1.891E+002, 1.671E+002, 6.704E+001, 7.271E+001, 5.749E+001, 4.229E+001, 7.699E+001, 8.238E+001, 5.157E+001, 4.897E+001, 7.633E+001, 1.166E+002, 6.380E+001, 5.998E+001, 5.640E+001, 5.638E+001, 5.524E+001, 5.292E+001, 8.828E+001, 9.051E+001, 5.955E+001, 5.631E+001, 5.226E+001, 5.504E+001, 4.064E+001, 4.128E+001, 4.102E+001, 4.550E+001, 3.437E+001, 3.546E+001, 3.716E+001, 4.005E+001, 2.072E-001, 3.865E-004, 2.582E-009, 1.805E-001, 1.179E-002, 3.576E-005, 3.000E+000
 3.700E+002, 1.266E+002, 1.252E+002, 1.293E+002, 1.386E+002, 1.530E+002, 1.744E+002, 1.865E+002, 2.108E+002, 2.502E+002, 2.780E+001, 5.961E+001, 3.792E+001, 3.113E+001, 2.810E+001, 2.768E+001, 2.799E+001, 2.765E+001, 2.768E+001, 2.815E+001, 2.902E+001, 3.059E+001, 6.778E+001, 4.392E+001, 3.173E+001, 2.812E+001, 2.705E+001, 2.816E+001, 2.870E+001, 2.894E+001, 2.954E+001, 3.019E+001, 2.405E+001, 4.569E+001, 3.999E+001, 2.744E+001, 2.107E+001, 2.036E+001, 1.980E+001, 1.951E+001, 1.947E+001, 1.949E+001, 1.964E+001, 7.039E+001, 7.985E+001, 1.117E+002, 1.313E+002, 1.725E+002, 1.881E+002, 1.913E+002, 7.265E+001, 6.422E+001, 5.316E+001, 4.354E+001, 7.871E+001, 8.491E+001, 4.874E+001, 4.209E+001, 6.919E+001, 1.245E+002, 6.132E+001, 5.579E+001, 6.086E+001, 6.095E+001, 6.090E+001, 5.635E+001, 9.768E+001, 8.577E+001, 6.540E+001, 5.923E+001, 5.765E+001, 5.137E+001, 4.550E+001, 4.392E+001, 4.046E+001, 4.162E+001, 3.633E+001, 3.653E+001, 3.359E+001, 3.422E+001, 2.070E-001, 3.933E-004, 2.465E-008, 1.848E-001, 9.763E-003, 2.941E-005, 3.000E+000
 3.800E+002, 1.496E+002, 1.498E+002, 1.560E+002, 1.725E+002, 1.935E+002, 2.220E+002, 2.392E+002, 2.799E+002, 3.268E+002, 2.801E+001, 5.940E+001, 3.612E+001, 3.015E+001, 2.756E+001, 2.903E+001, 2.873E+001, 2.854E+001, 2.856E+001, 2.870E+001, 2.937E+001, 3.072E+001, 7.000E+001, 5.709E+001, 4.347E+001, 3.188E+001, 2.819E+001, 2.723E+001, 2.688E+001, 2.682E+001, 2.727E+001, 2.795E+001, 2.419E+001, 4.482E+001, 3.728E+001, 2.668E+001, 2.096E+001, 2.081E+001, 2.052E+001, 1.975E+001, 1.974E+001, 1.978E+001, 1.983E+001, 7.916E+001, 8.920E+001, 1.254E+002, 1.528E+002, 1.976E+002, 1.952E+002, 1.744E+002, 7.304E+001, 7.128E+001, 5.426E+001, 4.057E+001, 7.748E+001, 8.424E+001, 5.341E+001, 3.735E+001, 6.025E+001, 1.176E+002, 6.329E+001, 4.563E+001, 5.242E+001, 6.208E+001, 6.530E+001, 5.671E+001, 9.042E+001, 7.992E+001, 5.595E+001, 6.373E+001, 6.119E+001, 4.682E+001, 4.797E+001, 4.699E+001, 4.854E+001, 4.962E+001, 3.843E+001, 3.962E+001, 4.186E+001, 3.978E+001, 2.067E-001, 4.033E-004, 5.745E-008, 1.793E-001, 1.245E-002, 3.785E-005, 3.000E+000
 3.900E+002, 1.353E+002, 1.337E+002, 1.374E+002, 1.467E+002, 1.611E+002, 1.761E+002, 1.850E+002, 2.050E+002, 2.263E+002, 2.821E+001, 6.398E+001, 4.778E+001, 4.009E+001, 3.520E+001, 3.326E+001, 3.044E+001, 2.900E+001, 2.887E+001, 2.956E+001, 3.064E+001, 3.085E+001, 7.025E+001, 5.699E+001, 4.173E+001, 3.135E+001, 2.824E+001, 2.790E+001, 2.724E+001, 2.689E+001, 2.708E+001, 2.754E+001, 2.432E+001, 4.348E+001, 3.233E+001, 2.416E+001, 2.086E+001, 2.091E+001, 2.081E+001, 2.008E+001, 1.979E+001, 1.963E+001, 1.983E+001, 1.086E+002, 1.166E+002, 1.307E+002, 1.396E+002, 1.482E+002, 1.467E+002, 1.318E+002, 6.880E+001, 6.680E+001, 5.803E+001, 5.001E+001, 6.899E+001, 7.157E+001, 6.050E+001, 5.042E+001, 6.804E+001, 1.014E+002, 6.706E+001, 6.024E+001, 5.008E+001, 5.320E+001, 6.267E+001, 5.676E+001, 8.468E+001, 7.555E+001, 4.921E+001, 5.783E+001, 6.363E+001, 6.326E+001, 3.997E+001, 3.948E+001, 4.543E+001, 4.730E+001, 3.388E+001, 3.517E+001, 3.761E+001, 3.885E+001, 2.064E-001, 4.100E-004, 7.999E-008, 1.850E-001, 1.001E-002, 3.019E-005, 3.000E+000
 4.000E+002, 1.077E+002, 1.046E+002, 1.023E+002, 1.067E+002, 1.163E+002, 1.295E+002, 1.357E+002, 1.485E+002, 1.677E+002, 2.839E+001, 7.241E+001, 7.011E+001, 5.868E+001, 4.657E+001, 3.633E+001, 3.087E+001, 2.897E+001, 2.884E+001, 2.920E+001, 2.981E+001, 3.098E+001, 6.595E+001, 5.663E+001, 4.340E+001, 3.279E+001, 2.902E+001, 3.121E+001, 3.192E+001, 3.106E+001, 2.949E+001, 2.915E+001, 2.444E+001, 4.498E+001, 3.475E+001, 2.482E+001, 2.109E+001, 2.087E+001, 2.026E+001, 1.960E+001, 1.944E+001, 1.944E+001, 1.947E+001, 1.346E+002, 1.333E+002, 1.227E+002, 1.164E+002, 1.064E+002, 9.952E+001, 8.635E+001, 5.582E+001, 5.714E+001, 6.237E+001, 6.106E+001, 5.183E+001, 4.641E+001, 6.189E+001, 7.114E+001, 6.180E+001, 1.022E+002, 8.701E+001, 7.743E+001, 5.890E+001, 7.691E+001, 7.926E+001, 7.017E+001, 6.105E+001, 7.589E+001, 6.779E+001, 7.731E+001, 7.671E+001, 8.583E+001, 4.672E+001, 5.460E+001, 5.768E+001, 6.209E+001, 3.959E+001, 4.220E+001, 4.848E+001, 5.170E+001, 2.065E-001, 3.947E-004, 3.201E-008, 1.839E-001, 9.859E-003, 2.972E-005, 3.000E+000
 4.100E+002, 1.192E+002, 1.151E+002, 1.114E+002, 1.111E+002, 1.172E+002, 1.336E+002, 1.436E+002, 1.589E+002, 1.832E+002, 2.856E+001, 6.889E+001, 6.257E+001, 4.599E+001, 3.507E+001, 3.006E+001, 2.800E+001, 2.702E+001, 2.682E+001, 2.691E+001, 2.756E+001, 3.110E+001, 6.422E+001, 5.263E+001, 4.403E+001, 3.362E+001, 2.959E+001, 3.153E+001, 3.252E+001, 3.268E+001, 3.279E+001, 3.328E+001, 2.456E+001, 4.835E+001, 4.403E+001, 2.950E+001, 2.138E+001, 2.092E+001, 2.024E+001, 1.956E+001, 1.953E+001, 1.956E+001, 1.967E+001, 1.014E+002, 1.074E+002, 1.212E+002, 1.274E+002, 1.302E+002, 1.283E+002, 1.178E+002, 4.806E+001, 5.437E+001, 5.365E+001, 5.583E+001, 5.785E+001, 5.225E+001, 5.495E+001, 6.316E+001, 7.553E+001, 1.230E+002, 8.508E+001, 6.415E+001, 7.318E+001, 8.637E+001, 7.678E+001, 6.795E+001, 6.501E+001, 9.168E+001, 8.245E+001, 8.380E+001, 7.263E+001, 6.804E+001, 6.065E+001, 6.455E+001, 6.158E+001, 5.438E+001, 4.967E+001, 5.218E+001, 5.076E+001, 5.118E+001, 2.065E-001, 3.880E-004, 1.152E-008, 1.846E-001, 9.503E-003, 2.860E-005, 3.000E+000
 4.200E+002, 1.005E+002, 9.861E+001, 9.766E+001, 9.908E+001, 1.045E+002, 1.128E+002, 1.194E+002, 1.335E+002, 1.492E+002, 2.873E+001, 6.376E+001, 4.837E+001, 3.476E+001, 2.690E+001, 2.463E+001, 2.448E+001, 2.435E+001, 2.441E+001, 2.491E+001, 2.573E+001, 3.122E+001, 6.439E+001, 5.560E+001, 4.454E+001, 3.118E+001, 2.579E+001, 2.700E+001, 2.829E+001, 2.864E+001, 2.926E+001, 2.989E+001, 2.467E+001, 4.939E+001, 4.712E+001, 3.201E+001, 2.163E+001, 2.132E+001, 2.073E+001, 2.000E+001, 1.968E+001, 1.945E+001, 1.960E+001, 7.804E+001, 8.320E+001, 9.692E+001, 1.084E+002, 1.305E+002, 1.378E+002, 1.446E+002, 5.780E+001, 6.022E+001, 5.388E+001, 3.933E+001, 7.491E+001, 5.936E+001, 4.927E+001, 4.953E+001, 8.305E+001, 1.344E+002, 7.229E+001, 6.033E+001, 7.116E+001, 7.350E+001, 6.676E+001, 6.257E+001, 7.983E+001, 1.008E+002, 7.585E+001, 6.974E+001, 6.438E+001, 5.441E+001, 5.880E+001, 5.301E+001, 5.038E+001, 5.075E+001, 4.591E+001, 4.382E+001, 4.475E+001, 4.506E+001, 2.069E-001, 3.858E-004, 2.188E-009, 1.867E-001, 8.521E-003, 2.552E-005, 3.000E+000
 4.300E+002, 1.282E+002, 1.281E+002, 1.325E+002, 1.426E+002, 1.571E+002, 1.762E+002, 1.899E+002, 2.193E+002, 2.537E+002, 2.889E+001, 6.199E+001, 3.954E+001, 3.262E+001, 3.080E+001, 2.842E+001, 2.867E+001, 2.737E+001, 2.713E+001, 2.697E+001, 2.758E+001, 3.134E+001, 6.657E+001, 5.583E+001, 4.405E+001, 3.183E+001, 2.961E+001, 2.888E+001, 2.826E+001, 2.834E+001, 2.926E+001, 3.046E+001, 2.478E+001, 4.753E+001, 4.201E+001, 3.030E+001, 2.149E+001, 2.124E+001, 2.008E+001, 1.965E+001, 1.950E+001, 1.942E+001, 1.962E+001, 7.797E+001, 8.994E+001, 1.151E+002, 1.320E+002, 1.677E+002, 1.704E+002, 1.558E+002, 6.624E+001, 6.260E+001, 5.911E+001, 3.939E+001, 7.250E+001, 6.929E+001, 5.302E+001, 4.501E+001, 6.983E+001, 1.111E+002, 6.394E+001, 5.603E+001, 5.780E+001, 6.683E+001, 6.146E+001, 5.918E+001, 8.928E+001, 8.489E+001, 6.337E+001, 6.504E+001, 5.941E+001, 4.700E+001, 5.073E+001, 5.311E+001, 4.754E+001, 4.590E+001, 4.183E+001, 4.393E+001, 4.160E+001, 3.907E+001, 2.070E-001, 3.862E-004, 2.286E-009, 1.815E-001, 1.146E-002, 3.473E-005, 3.000E+000
 4.400E+002, 1.706E+002, 1.758E+002, 1.939E+002, 2.193E+002, 2.498E+002, 2.857E+002, 3.093E+002, 3.639E+002, 4.282E+002, 2.906E+001, 6.417E+001, 4.858E+001, 3.382E+001, 3.255E+001, 3.343E+001, 3.232E+001, 3.255E+001, 3.242E+001, 3.188E+001, 3.225E+001, 3.144E+001, 7.177E+001, 6.852E+001, 5.607E+001, 3.667E+001, 2.905E+001, 2.850E+001, 2.860E+001, 2.865E+001, 2.910E+001, 3.001E+001, 2.489E+001, 4.457E+001, 3.202E+001, 2.574E+001, 2.127E+001, 2.093E+001, 2.000E+001, 1.955E+001, 1.948E+001, 1.948E+001, 1.967E+001, 1.128E+002, 1.279E+002, 1.574E+002, 1.661E+002, 1.723E+002, 1.677E+002, 1.466E+002, 7.047E+001, 7.713E+001, 6.598E+001, 5.458E+001, 7.446E+001, 8.321E+001, 6.421E+001, 5.456E+001, 6.195E+001, 9.252E+001, 6.271E+001, 5.633E+001, 4.410E+001, 5.249E+001, 4.922E+001, 5.390E+001, 8.553E+001, 7.032E+001, 4.569E+001, 4.727E+001, 5.479E+001, 6.407E+001, 3.786E+001, 3.961E+001, 4.091E+001, 4.334E+001, 3.302E+001, 3.602E+001, 3.568E+001, 3.712E+001, 2.067E-001, 4.048E-004, 6.208E-008, 1.790E-001, 1.336E-002, 4.068E-005, 3.000E+000
 4.500E+002, 1.565E+002, 1.564E+002, 1.652E+002, 1.815E+002, 2.034E+002, 2.306E+002, 2.468E+002, 2.783E+002, 3.181E+002, 2.922E+001, 6.346E+001, 4.994E+001, 3.923E+001, 3.387E+001, 3.261E+001, 3.239E+001, 3.280E+001, 3.296E+001, 3.303E+001, 3.336E+001, 3.153E+001, 6.655E+001, 5.384E+001, 4.293E+001, 3.193E+001, 3.146E+001, 3.136E+001, 3.157E+001, 3.185E+001, 3.289E+001, 3.297E+001, 2.499E+001, 4.553E+001, 3.427E+001, 2.484E+001, 2.129E+001, 2.102E+001, 2.034E+001, 1.968E+001, 1.954E+001, 1.955E+001, 1.971E+001, 1.070E+002, 1.222E+002, 1.459E+002, 1.582E+002, 1.688E+002, 1.614E+002, 1.378E+002, 6.162E+001, 5.723E+001, 4.812E+001, 5.004E+001, 6.490E+001, 5.808E+001, 5.536E+001, 5.700E+001, 6.245E+001, 1.147E+002, 7.786E+001, 6.332E+001, 5.426E+001, 6.248E+001, 6.437E+001, 6.280E+001, 7.700E+001, 7.938E+001, 5.773E+001, 6.278E+001, 6.865E+001, 6.634E+001, 4.033E+001, 4.472E+001, 4.566E+001, 4.972E+001, 3.471E+001, 3.792E+001, 3.563E+001, 3.896E+001, 2.064E-001, 4.160E-004, 9.874E-008, 1.770E-001, 1.309E-002, 3.984E-005, 3.000E+000
 4.600E+002, 1.686E+002, 1.724E+002, 1.826E+002, 2.011E+002, 2.238E+002, 2.509E+002, 2.680E+002, 3.066E+002, 3.586E+002, 2.938E+001, 6.469E+001, 5.420E+001, 4.292E+001, 3.252E+001, 3.090E+001, 3.013E+001, 2.948E+001, 2.959E+001, 3.020E+001, 3.082E+001, 3.161E+001, 6.773E+001, 5.549E+001, 4.701E+001, 3.337E+001, 2.903E+001, 2.708E+001, 2.771E+001, 2.842E+001, 2.944E+001, 3.010E+001, 2.509E+001, 4.501E+001, 3.331E+001, 2.446E+001, 2.126E+001, 2.081E+001, 2.023E+001, 1.952E+001, 1.947E+001, 1.956E+001, 1.975E+001, 1.138E+002, 1.256E+002, 1.551E+002, 1.656E+002, 1.593E+002, 1.445E+002, 1.249E+002, 5.700E+001, 6.486E+001, 5.717E+001, 4.498E+001, 6.755E+001, 6.057E+001, 5.292E+001, 5.262E+001, 6.414E+001, 1.034E+002, 8.285E+001, 6.282E+001, 4.921E+001, 5.810E+001, 6.757E+001, 6.997E+001, 7.262E+001, 7.556E+001, 5.515E+001, 5.907E+001, 6.960E+001, 6.298E+001, 3.996E+001, 4.008E+001, 4.074E+001, 5.323E+001, 3.368E+001, 3.399E+001, 3.680E+001, 4.352E+001, 2.067E-001, 3.910E-004, 1.955E-008, 1.786E-001, 1.265E-002, 3.845E-005, 3.000E+000
