s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,
 2.800E+002, 8.727E+001, 6.667E+001, 4.601E+001, 3.391E+001, 2.893E+001, 2.808E+001, 2.815E+001, 2.916E+001, 3.036E+001, 5.402E+001, 2.467E+002, 2.239E+002, 2.241E+002, 2.350E+002, 2.580E+002, 2.871E+002, 3.204E+002, 3.386E+002, 3.797E+002, 4.280E+002, 2.767E+001, 6.990E+001, 6.997E+001, 5.492E+001, 3.134E+001, 2.680E+001, 2.554E+001, 2.578E+001, 2.608E+001, 2.643E+001, 2.699E+001, 2.174E+001, 4.291E+001, 4.998E+001, 3.526E+001, 2.289E+001, 1.873E+001, 1.867E+001, 1.865E+001, 1.867E+001, 1.870E+001, 1.871E+001, 1.339E+002, 1.327E+002, 1.218E+002, 1.210E+002, 1.153E+002, 1.120E+002, 1.081E+002, 5.362E+001, 6.599E+001, 8.939E+001, 9.657E+001, 7.057E+001, 8.523E+001, 9.352E+001, 1.045E+002, 7.602E+001, 9.198E+001, 1.006E+002, 9.411E+001, 6.939E+001, 8.270E+001, 8.359E+001, 7.683E+001, 7.350E+001, 8.106E+001, 7.334E+001, 8.655E+001, 8.110E+001, 1.704E+002, 5.915E+001, 6.577E+001, 5.419E+001, 5.311E+001, 5.361E+001, 4.875E+001, 4.153E+001, 4.085E+001, 2.061E-001, 3.942E-004, 3.240E-008, 1.852E-001, 8.616E-003, 2.583E-005, 4.000E+000
 2.900E+002, 7.399E+001, 5.392E+001, 3.922E+001, 3.184E+001, 2.754E+001, 2.702E+001, 2.743E+001, 2.898E+001, 3.105E+001, 5.485E+001, 1.976E+002, 1.585E+002, 1.391E+002, 1.166E+002, 1.145E+002, 1.175E+002, 1.274E+002, 1.320E+002, 1.455E+002, 1.656E+002, 2.801E+001, 6.767E+001, 6.340E+001, 4.544E+001, 2.781E+001, 2.381E+001, 2.366E+001, 2.386E+001, 2.427E+001, 2.511E+001, 2.568E+001, 2.193E+001, 4.370E+001, 5.188E+001, 4.026E+001, 2.512E+001, 1.912E+001, 1.871E+001, 1.869E+001, 1.869E+001, 1.872E+001, 1.876E+001, 1.277E+002, 1.222E+002, 1.129E+002, 1.107E+002, 1.049E+002, 1.021E+002, 9.677E+001, 4.921E+001, 6.189E+001, 7.869E+001, 8.629E+001, 6.468E+001, 8.010E+001, 8.219E+001, 9.955E+001, 7.161E+001, 8.662E+001, 1.131E+002, 8.352E+001, 7.084E+001, 8.297E+001, 9.951E+001, 8.947E+001, 6.883E+001, 7.688E+001, 7.749E+001, 9.508E+001, 9.638E+001, 1.334E+002, 6.277E+001, 7.212E+001, 6.345E+001, 6.257E+001, 5.775E+001, 5.558E+001, 4.721E+001, 4.826E+001, 2.062E-001, 4.017E-004, 5.572E-008, 1.874E-001, 7.339E-003, 2.183E-005, 4.000E+000
 3.000E+002, 7.481E+001, 5.299E+001, 3.608E+001, 3.075E+001, 2.901E+001, 2.874E+001, 2.906E+001, 2.971E+001, 3.022E+001, 5.565E+001, 1.832E+002, 1.458E+002, 1.249E+002, 1.110E+002, 1.099E+002, 1.169E+002, 1.307E+002, 1.393E+002, 1.592E+002, 1.831E+002, 2.834E+001, 6.919E+001, 6.929E+001, 5.042E+001, 3.075E+001, 2.399E+001, 2.420E+001, 2.449E+001, 2.445E+001, 2.489E+001, 2.498E+001, 2.212E+001, 4.303E+001, 4.827E+001, 3.786E+001, 2.188E+001, 1.895E+001, 1.878E+001, 1.872E+001, 1.873E+001, 1.876E+001, 1.879E+001, 1.352E+002, 1.292E+002, 1.205E+002, 1.167E+002, 1.086E+002, 1.040E+002, 9.559E+001, 5.909E+001, 7.307E+001, 8.042E+001, 7.971E+001, 7.511E+001, 9.067E+001, 8.182E+001, 8.421E+001, 6.629E+001, 8.382E+001, 1.046E+002, 8.022E+001, 6.398E+001, 7.732E+001, 9.777E+001, 9.228E+001, 8.279E+001, 7.236E+001, 7.094E+001, 8.961E+001, 9.659E+001, 1.279E+002, 5.928E+001, 6.840E+001, 6.709E+001, 6.764E+001, 5.555E+001, 5.665E+001, 4.859E+001, 5.030E+001, 2.062E-001, 3.933E-004, 2.948E-008, 1.870E-001, 7.915E-003, 2.363E-005, 4.000E+000
 3.100E+002, 8.258E+001, 5.999E+001, 3.583E+001, 3.022E+001, 2.814E+001, 2.686E+001, 2.670E+001, 2.693E+001, 2.768E+001, 5.642E+001, 2.280E+002, 2.010E+002, 1.937E+002, 1.952E+002, 2.122E+002, 2.393E+002, 2.734E+002, 2.933E+002, 3.420E+002, 3.965E+002, 2.864E+001, 7.199E+001, 8.221E+001, 6.911E+001, 3.948E+001, 2.353E+001, 2.278E+001, 2.313E+001, 2.318E+001, 2.359E+001, 2.382E+001, 2.230E+001, 4.210E+001, 4.575E+001, 3.560E+001, 1.999E+001, 1.880E+001, 1.872E+001, 1.869E+001, 1.870E+001, 1.872E+001, 1.877E+001, 1.316E+002, 1.295E+002, 1.187E+002, 1.170E+002, 1.118E+002, 1.088E+002, 1.035E+002, 6.682E+001, 8.316E+001, 8.410E+001, 8.201E+001, 7.393E+001, 8.940E+001, 9.493E+001, 9.443E+001, 6.706E+001, 8.557E+001, 9.586E+001, 1.078E+002, 6.156E+001, 7.479E+001, 8.675E+001, 9.218E+001, 7.858E+001, 7.386E+001, 6.809E+001, 7.971E+001, 9.160E+001, 1.484E+002, 5.588E+001, 5.607E+001, 6.529E+001, 6.462E+001, 4.841E+001, 4.597E+001, 5.148E+001, 5.037E+001, 2.062E-001, 3.886E-004, 1.480E-008, 1.850E-001, 8.947E-003, 2.686E-005, 4.000E+000
 3.200E+002, 7.920E+001, 6.058E+001, 3.788E+001, 3.374E+001, 3.166E+001, 3.003E+001, 2.965E+001, 2.868E+001, 2.829E+001, 5.714E+001, 2.159E+002, 1.850E+002, 1.668E+002, 1.561E+002, 1.586E+002, 1.669E+002, 1.789E+002, 1.861E+002, 2.055E+002, 2.334E+002, 2.893E+001, 6.986E+001, 6.836E+001, 5.376E+001, 3.289E+001, 2.359E+001, 2.208E+001, 2.211E+001, 2.221E+001, 2.261E+001, 2.301E+001, 2.248E+001, 4.223E+001, 4.643E+001, 3.525E+001, 1.953E+001, 1.868E+001, 1.865E+001, 1.861E+001, 1.861E+001, 1.864E+001, 1.870E+001, 1.210E+002, 1.193E+002, 1.102E+002, 1.083E+002, 1.040E+002, 1.017E+002, 9.819E+001, 6.733E+001, 7.411E+001, 8.667E+001, 9.110E+001, 6.899E+001, 9.002E+001, 9.117E+001, 1.257E+002, 7.231E+001, 8.385E+001, 9.160E+001, 1.096E+002, 6.362E+001, 7.532E+001, 7.792E+001, 8.471E+001, 7.528E+001, 7.283E+001, 7.220E+001, 7.734E+001, 8.136E+001, 1.641E+002, 5.719E+001, 5.624E+001, 5.066E+001, 5.980E+001, 4.849E+001, 4.356E+001, 4.329E+001, 4.467E+001, 2.064E-001, 3.914E-004, 2.227E-008, 1.864E-001, 7.978E-003, 2.383E-005, 4.000E+000
 3.300E+002, 7.418E+001, 5.837E+001, 3.704E+001, 2.985E+001, 2.797E+001, 2.749E+001, 2.773E+001, 2.824E+001, 2.886E+001, 5.780E+001, 2.088E+002, 1.730E+002, 1.604E+002, 1.542E+002, 1.572E+002, 1.673E+002, 1.838E+002, 1.926E+002, 2.169E+002, 2.525E+002, 2.919E+001, 6.918E+001, 7.158E+001, 5.596E+001, 3.623E+001, 2.813E+001, 2.399E+001, 2.239E+001, 2.214E+001, 2.230E+001, 2.300E+001, 2.265E+001, 4.225E+001, 4.745E+001, 3.587E+001, 2.057E+001, 1.896E+001, 1.868E+001, 1.861E+001, 1.860E+001, 1.864E+001, 1.869E+001, 1.107E+002, 1.094E+002, 1.009E+002, 9.949E+001, 9.545E+001, 9.352E+001, 9.030E+001, 5.858E+001, 7.274E+001, 8.178E+001, 8.887E+001, 6.452E+001, 7.848E+001, 8.266E+001, 1.180E+002, 7.222E+001, 8.628E+001, 9.666E+001, 1.030E+002, 6.509E+001, 7.987E+001, 9.242E+001, 7.818E+001, 7.075E+001, 7.541E+001, 7.243E+001, 8.943E+001, 8.486E+001, 1.460E+002, 5.970E+001, 6.753E+001, 5.163E+001, 5.933E+001, 5.199E+001, 5.171E+001, 4.309E+001, 4.715E+001, 2.061E-001, 4.096E-004, 8.051E-008, 1.875E-001, 7.700E-003, 2.295E-005, 4.000E+000
 3.400E+002, 6.935E+001, 5.509E+001, 3.605E+001, 3.067E+001, 3.006E+001, 2.984E+001, 2.994E+001, 3.063E+001, 3.198E+001, 5.840E+001, 1.977E+002, 1.601E+002, 1.408E+002, 1.230E+002, 1.222E+002, 1.307E+002, 1.440E+002, 1.501E+002, 1.692E+002, 1.932E+002, 2.944E+001, 6.877E+001, 7.022E+001, 5.602E+001, 3.358E+001, 2.872E+001, 2.443E+001, 2.343E+001, 2.311E+001, 2.314E+001, 2.361E+001, 2.282E+001, 4.211E+001, 4.619E+001, 3.552E+001, 2.144E+001, 1.926E+001, 1.874E+001, 1.867E+001, 1.866E+001, 1.869E+001, 1.874E+001, 1.233E+002, 1.196E+002, 1.114E+002, 1.096E+002, 1.033E+002, 1.002E+002, 9.375E+001, 5.728E+001, 7.202E+001, 8.262E+001, 8.381E+001, 6.767E+001, 8.275E+001, 7.893E+001, 9.819E+001, 6.547E+001, 8.319E+001, 1.042E+002, 9.579E+001, 6.106E+001, 7.946E+001, 1.004E+002, 9.488E+001, 7.331E+001, 7.064E+001, 6.915E+001, 9.114E+001, 1.058E+002, 1.328E+002, 5.816E+001, 6.897E+001, 6.836E+001, 6.939E+001, 5.474E+001, 5.734E+001, 5.706E+001, 5.512E+001, 2.058E-001, 3.932E-004, 3.159E-008, 1.859E-001, 8.226E-003, 2.461E-005, 4.000E+000
 3.500E+002, 8.937E+001, 6.783E+001, 4.508E+001, 3.637E+001, 3.339E+001, 3.206E+001, 3.201E+001, 3.222E+001, 3.343E+001, 5.896E+001, 2.014E+002, 1.699E+002, 1.570E+002, 1.509E+002, 1.554E+002, 1.683E+002, 1.859E+002, 1.952E+002, 2.178E+002, 2.468E+002, 2.968E+001, 7.143E+001, 6.600E+001, 5.497E+001, 3.016E+001, 2.408E+001, 2.364E+001, 2.362E+001, 2.373E+001, 2.424E+001, 2.468E+001, 2.298E+001, 4.289E+001, 4.579E+001, 3.362E+001, 2.073E+001, 1.895E+001, 1.871E+001, 1.866E+001, 1.865E+001, 1.868E+001, 1.873E+001, 1.496E+002, 1.461E+002, 1.371E+002, 1.355E+002, 1.278E+002, 1.222E+002, 1.157E+002, 6.477E+001, 7.251E+001, 8.424E+001, 9.017E+001, 6.794E+001, 9.053E+001, 1.058E+002, 9.379E+001, 7.978E+001, 9.690E+001, 9.739E+001, 8.857E+001, 6.866E+001, 7.666E+001, 8.352E+001, 7.975E+001, 7.717E+001, 8.398E+001, 7.378E+001, 8.251E+001, 8.480E+001, 1.536E+002, 5.767E+001, 6.315E+001, 5.390E+001, 5.661E+001, 5.414E+001, 5.530E+001, 4.675E+001, 4.738E+001, 2.063E-001, 3.871E-004, 9.671E-009, 1.840E-001, 9.290E-003, 2.794E-005, 4.000E+000
 3.600E+002, 7.817E+001, 5.877E+001, 3.977E+001, 3.429E+001, 3.145E+001, 3.114E+001, 3.161E+001, 3.260E+001, 3.302E+001, 5.947E+001, 1.878E+002, 1.502E+002, 1.373E+002, 1.282E+002, 1.342E+002, 1.455E+002, 1.619E+002, 1.716E+002, 1.935E+002, 2.204E+002, 2.990E+001, 7.624E+001, 7.466E+001, 6.302E+001, 3.354E+001, 2.508E+001, 2.516E+001, 2.561E+001, 2.587E+001, 2.643E+001, 2.664E+001, 2.313E+001, 4.319E+001, 4.793E+001, 3.236E+001, 2.020E+001, 1.889E+001, 1.871E+001, 1.867E+001, 1.867E+001, 1.869E+001, 1.874E+001, 1.457E+002, 1.394E+002, 1.268E+002, 1.230E+002, 1.151E+002, 1.113E+002, 1.079E+002, 6.308E+001, 7.572E+001, 8.979E+001, 8.690E+001, 7.206E+001, 9.259E+001, 1.107E+002, 8.479E+001, 7.617E+001, 9.324E+001, 8.731E+001, 8.318E+001, 6.617E+001, 7.942E+001, 7.995E+001, 7.582E+001, 7.905E+001, 8.435E+001, 7.341E+001, 7.865E+001, 7.640E+001, 1.566E+002, 6.209E+001, 6.194E+001, 5.699E+001, 5.625E+001, 5.356E+001, 4.846E+001, 4.373E+001, 4.730E+001, 2.059E-001, 4.096E-004, 8.183E-008, 1.850E-001, 8.741E-003, 2.622E-005, 4.000E+000
 3.700E+002, 9.068E+001, 6.807E+001, 4.398E+001, 3.523E+001, 3.118E+001, 2.929E+001, 2.893E+001, 2.950E+001, 3.068E+001, 5.994E+001, 1.952E+002, 1.713E+002, 1.608E+002, 1.528E+002, 1.558E+002, 1.643E+002, 1.799E+002, 1.897E+002, 2.132E+002, 2.461E+002, 3.011E+001, 7.463E+001, 7.666E+001, 6.246E+001, 3.592E+001, 2.683E+001, 2.583E+001, 2.652E+001, 2.714E+001, 2.755E+001, 2.818E+001, 2.328E+001, 4.353E+001, 4.864E+001, 3.201E+001, 2.041E+001, 1.934E+001, 1.879E+001, 1.867E+001, 1.866E+001, 1.866E+001, 1.872E+001, 1.458E+002, 1.408E+002, 1.323E+002, 1.300E+002, 1.234E+002, 1.194E+002, 1.139E+002, 5.953E+001, 7.443E+001, 8.303E+001, 8.198E+001, 7.543E+001, 8.958E+001, 1.012E+002, 9.459E+001, 7.537E+001, 9.162E+001, 9.695E+001, 8.791E+001, 6.467E+001, 7.527E+001, 9.043E+001, 8.535E+001, 8.041E+001, 8.117E+001, 6.855E+001, 8.088E+001, 8.655E+001, 1.519E+002, 6.025E+001, 6.192E+001, 6.223E+001, 6.260E+001, 5.285E+001, 4.963E+001, 4.727E+001, 5.157E+001, 2.061E-001, 4.087E-004, 7.830E-008, 1.835E-001, 9.575E-003, 2.883E-005, 4.000E+000
 3.800E+002, 8.129E+001, 5.932E+001, 4.123E+001, 3.349E+001, 3.192E+001, 3.182E+001, 3.226E+001, 3.352E+001, 3.547E+001, 6.035E+001, 2.125E+002, 1.840E+002, 1.724E+002, 1.647E+002, 1.716E+002, 1.847E+002, 2.037E+002, 2.154E+002, 2.448E+002, 2.861E+002, 3.031E+001, 7.789E+001, 7.663E+001, 5.821E+001, 3.575E+001, 2.568E+001, 2.560E+001, 2.609E+001, 2.649E+001, 2.679E+001, 2.757E+001, 2.342E+001, 4.332E+001, 4.792E+001, 3.307E+001, 2.097E+001, 2.002E+001, 1.955E+001, 1.922E+001, 1.890E+001, 1.862E+001, 1.866E+001, 1.430E+002, 1.354E+002, 1.239E+002, 1.217E+002, 1.153E+002, 1.116E+002, 1.067E+002, 5.803E+001, 7.658E+001, 9.444E+001, 8.736E+001, 6.960E+001, 9.044E+001, 1.125E+002, 9.147E+001, 7.609E+001, 9.357E+001, 9.249E+001, 9.079E+001, 6.690E+001, 7.393E+001, 8.161E+001, 8.834E+001, 7.684E+001, 7.892E+001, 6.847E+001, 7.651E+001, 8.962E+001, 1.668E+002, 5.395E+001, 5.581E+001, 6.379E+001, 6.630E+001, 4.637E+001, 4.889E+001, 5.027E+001, 5.622E+001, 2.064E-001, 3.937E-004, 2.951E-008, 1.879E-001, 7.321E-003, 2.177E-005, 4.000E+000
 3.900E+002, 7.875E+001, 6.107E+001, 4.202E+001, 3.484E+001, 3.505E+001, 3.608E+001, 3.643E+001, 3.859E+001, 4.075E+001, 6.071E+001, 1.962E+002, 1.518E+002, 1.296E+002, 1.148E+002, 1.142E+002, 1.201E+002, 1.334E+002, 1.401E+002, 1.621E+002, 1.869E+002, 3.051E+001, 7.962E+001, 7.583E+001, 6.243E+001, 4.333E+001, 3.233E+001, 2.732E+001, 2.582E+001, 2.610E+001, 2.687E+001, 2.753E+001, 2.355E+001, 4.225E+001, 4.361E+001, 3.106E+001, 2.060E+001, 1.989E+001, 1.976E+001, 1.910E+001, 1.880E+001, 1.861E+001, 1.866E+001, 1.471E+002, 1.397E+002, 1.280E+002, 1.261E+002, 1.182E+002, 1.134E+002, 1.085E+002, 6.161E+001, 8.005E+001, 9.336E+001, 9.594E+001, 6.865E+001, 9.400E+001, 1.140E+002, 8.469E+001, 7.358E+001, 8.774E+001, 8.718E+001, 8.969E+001, 6.059E+001, 7.204E+001, 7.726E+001, 8.082E+001, 7.851E+001, 7.594E+001, 6.413E+001, 7.480E+001, 8.179E+001, 1.696E+002, 5.505E+001, 5.684E+001, 5.747E+001, 5.652E+001, 4.535E+001, 4.678E+001, 4.768E+001, 5.266E+001, 2.063E-001, 3.954E-004, 3.550E-008, 1.864E-001, 8.130E-003, 2.430E-005, 4.000E+000
 4.000E+002, 7.815E+001, 5.612E+001, 4.425E+001, 3.631E+001, 3.578E+001, 3.714E+001, 3.775E+001, 3.904E+001, 3.982E+001, 6.101E+001, 2.021E+002, 1.658E+002, 1.497E+002, 1.418E+002, 1.467E+002, 1.601E+002, 1.787E+002, 1.884E+002, 2.131E+002, 2.483E+002, 3.071E+001, 8.003E+001, 8.170E+001, 6.272E+001, 3.540E+001, 2.781E+001, 2.530E+001, 2.436E+001, 2.446E+001, 2.506E+001, 2.554E+001, 2.368E+001, 4.279E+001, 4.595E+001, 3.175E+001, 2.062E+001, 1.980E+001, 1.922E+001, 1.884E+001, 1.879E+001, 1.867E+001, 1.873E+001, 1.579E+002, 1.478E+002, 1.349E+002, 1.310E+002, 1.210E+002, 1.167E+002, 1.103E+002, 6.415E+001, 8.799E+001, 9.168E+001, 8.786E+001, 6.559E+001, 9.374E+001, 1.125E+002, 8.346E+001, 7.503E+001, 8.645E+001, 1.072E+002, 9.534E+001, 6.335E+001, 7.947E+001, 8.595E+001, 9.611E+001, 7.597E+001, 7.278E+001, 6.733E+001, 8.388E+001, 9.545E+001, 1.465E+002, 5.946E+001, 6.335E+001, 5.652E+001, 7.039E+001, 5.231E+001, 4.879E+001, 4.547E+001, 5.583E+001, 2.061E-001, 4.033E-004, 6.118E-008, 1.880E-001, 7.375E-003, 2.194E-005, 4.000E+000
 4.100E+002, 7.819E+001, 6.272E+001, 4.157E+001, 3.234E+001, 3.060E+001, 3.088E+001, 3.114E+001, 3.165E+001, 3.249E+001, 6.129E+001, 2.125E+002, 1.784E+002, 1.750E+002, 1.780E+002, 1.856E+002, 2.019E+002, 2.253E+002, 2.407E+002, 2.778E+002, 3.265E+002, 3.090E+001, 7.706E+001, 8.357E+001, 7.230E+001, 4.814E+001, 3.048E+001, 2.485E+001, 2.438E+001, 2.456E+001, 2.500E+001, 2.520E+001, 2.380E+001, 4.253E+001, 4.643E+001, 3.374E+001, 2.055E+001, 1.958E+001, 1.884E+001, 1.870E+001, 1.869E+001, 1.872E+001, 1.880E+001, 1.360E+002, 1.320E+002, 1.208E+002, 1.182E+002, 1.109E+002, 1.080E+002, 1.014E+002, 6.937E+001, 8.498E+001, 8.137E+001, 7.338E+001, 7.573E+001, 9.393E+001, 9.019E+001, 7.863E+001, 6.528E+001, 7.861E+001, 9.741E+001, 1.052E+002, 6.317E+001, 7.069E+001, 8.467E+001, 9.316E+001, 8.371E+001, 6.982E+001, 6.333E+001, 7.947E+001, 8.851E+001, 1.249E+002, 5.370E+001, 5.849E+001, 6.046E+001, 6.690E+001, 4.769E+001, 4.682E+001, 4.825E+001, 5.619E+001, 2.057E-001, 4.016E-004, 5.818E-008, 1.858E-001, 8.583E-003, 2.572E-005, 4.000E+000
 4.200E+002, 8.378E+001, 6.230E+001, 4.394E+001, 3.642E+001, 3.501E+001, 3.409E+001, 3.442E+001, 3.402E+001, 3.351E+001, 6.153E+001, 2.722E+002, 2.456E+002, 2.467E+002, 2.595E+002, 2.840E+002, 3.161E+002, 3.533E+002, 3.737E+002, 4.203E+002, 4.730E+002, 3.110E+001, 7.589E+001, 7.993E+001, 6.534E+001, 4.299E+001, 3.211E+001, 2.900E+001, 2.598E+001, 2.543E+001, 2.546E+001, 2.526E+001, 2.392E+001, 4.331E+001, 4.848E+001, 3.627E+001, 2.084E+001, 1.911E+001, 1.871E+001, 1.867E+001, 1.869E+001, 1.872E+001, 1.879E+001, 1.368E+002, 1.351E+002, 1.238E+002, 1.217E+002, 1.156E+002, 1.129E+002, 1.084E+002, 6.157E+001, 7.695E+001, 8.427E+001, 8.569E+001, 7.754E+001, 8.583E+001, 9.821E+001, 1.053E+002, 7.115E+001, 9.183E+001, 1.088E+002, 1.086E+002, 6.829E+001, 7.763E+001, 8.574E+001, 9.285E+001, 7.745E+001, 7.631E+001, 7.438E+001, 8.118E+001, 8.526E+001, 1.553E+002, 5.602E+001, 4.940E+001, 4.930E+001, 6.423E+001, 4.281E+001, 3.726E+001, 3.725E+001, 4.900E+001, 2.060E-001, 3.924E-004, 2.770E-008, 1.858E-001, 8.477E-003, 2.539E-005, 4.000E+000
 4.300E+002, 7.587E+001, 5.441E+001, 3.854E+001, 3.417E+001, 3.347E+001, 3.278E+001, 3.293E+001, 3.315E+001, 3.388E+001, 6.176E+001, 2.521E+002, 2.144E+002, 2.078E+002, 2.096E+002, 2.240E+002, 2.468E+002, 2.755E+002, 2.925E+002, 3.322E+002, 3.784E+002, 3.131E+001, 7.789E+001, 7.442E+001, 5.612E+001, 3.221E+001, 2.672E+001, 2.532E+001, 2.437E+001, 2.444E+001, 2.477E+001, 2.555E+001, 2.403E+001, 4.414E+001, 4.926E+001, 3.486E+001, 2.039E+001, 1.883E+001, 1.868E+001, 1.865E+001, 1.866E+001, 1.870E+001, 1.878E+001, 1.416E+002, 1.375E+002, 1.237E+002, 1.220E+002, 1.148E+002, 1.104E+002, 1.057E+002, 5.690E+001, 7.527E+001, 9.775E+001, 1.019E+002, 6.549E+001, 8.462E+001, 1.059E+002, 1.067E+002, 8.053E+001, 9.692E+001, 9.987E+001, 8.675E+001, 6.703E+001, 8.553E+001, 9.205E+001, 8.691E+001, 7.138E+001, 8.527E+001, 7.110E+001, 8.986E+001, 8.695E+001, 1.827E+002, 5.936E+001, 6.041E+001, 6.028E+001, 6.092E+001, 5.051E+001, 4.275E+001, 4.633E+001, 5.074E+001, 2.064E-001, 3.953E-004, 3.443E-008, 1.849E-001, 8.600E-003, 2.578E-005, 4.000E+000
 4.400E+002, 8.626E+001, 6.510E+001, 4.059E+001, 3.520E+001, 3.300E+001, 3.252E+001, 3.257E+001, 3.312E+001, 3.401E+001, 6.199E+001, 2.514E+002, 2.127E+002, 2.041E+002, 2.009E+002, 2.121E+002, 2.321E+002, 2.564E+002, 2.689E+002, 2.977E+002, 3.309E+002, 3.151E+001, 7.537E+001, 7.133E+001, 5.486E+001, 3.273E+001, 2.516E+001, 2.435E+001, 2.444E+001, 2.464E+001, 2.522E+001, 2.581E+001, 2.414E+001, 4.496E+001, 5.025E+001, 3.365E+001, 2.041E+001, 1.894E+001, 1.870E+001, 1.868E+001, 1.869E+001, 1.874E+001, 1.878E+001, 1.512E+002, 1.461E+002, 1.333E+002, 1.318E+002, 1.244E+002, 1.197E+002, 1.145E+002, 5.447E+001, 6.934E+001, 8.740E+001, 9.009E+001, 6.426E+001, 8.577E+001, 1.045E+002, 1.071E+002, 7.956E+001, 9.928E+001, 1.052E+002, 8.429E+001, 7.084E+001, 8.530E+001, 8.905E+001, 8.091E+001, 7.259E+001, 8.527E+001, 7.780E+001, 8.938E+001, 8.799E+001, 1.680E+002, 5.888E+001, 6.298E+001, 5.894E+001, 5.697E+001, 4.966E+001, 5.190E+001, 4.669E+001, 4.673E+001, 2.062E-001, 4.132E-004, 9.148E-008, 1.838E-001, 8.902E-003, 2.673E-005, 4.000E+000
 4.500E+002, 8.787E+001, 7.135E+001, 4.917E+001, 4.131E+001, 3.418E+001, 3.187E+001, 3.156E+001, 3.168E+001, 3.265E+001, 6.228E+001, 2.032E+002, 1.589E+002, 1.505E+002, 1.406E+002, 1.416E+002, 1.503E+002, 1.646E+002, 1.746E+002, 1.980E+002, 2.304E+002, 3.172E+001, 7.253E+001, 6.550E+001, 5.215E+001, 3.267E+001, 2.458E+001, 2.457E+001, 2.496E+001, 2.527E+001, 2.591E+001, 2.660E+001, 2.424E+001, 4.530E+001, 5.055E+001, 3.760E+001, 2.053E+001, 1.908E+001, 1.876E+001, 1.872E+001, 1.872E+001, 1.876E+001, 1.880E+001, 1.331E+002, 1.290E+002, 1.191E+002, 1.165E+002, 1.104E+002, 1.079E+002, 1.035E+002, 5.368E+001, 6.533E+001, 6.697E+001, 8.103E+001, 6.807E+001, 8.198E+001, 8.619E+001, 9.269E+001, 7.833E+001, 9.203E+001, 9.503E+001, 8.255E+001, 6.879E+001, 8.013E+001, 9.117E+001, 8.268E+001, 7.023E+001, 8.451E+001, 7.285E+001, 8.019E+001, 8.586E+001, 1.375E+002, 5.740E+001, 6.175E+001, 5.698E+001, 5.547E+001, 5.130E+001, 4.715E+001, 4.260E+001, 4.876E+001, 2.063E-001, 3.955E-004, 3.571E-008, 1.857E-001, 8.354E-003, 2.501E-005, 4.000E+000
 4.600E+002, 8.581E+001, 6.552E+001, 4.629E+001, 3.756E+001, 3.321E+001, 3.201E+001, 3.185E+001, 3.212E+001, 3.201E+001, 6.262E+001, 2.295E+002, 1.978E+002, 1.913E+002, 1.930E+002, 2.063E+002, 2.297E+002, 2.604E+002, 2.772E+002, 3.160E+002, 3.659E+002, 3.191E+001, 7.476E+001, 7.326E+001, 5.933E+001, 3.273E+001, 2.496E+001, 2.518E+001, 2.557E+001, 2.547E+001, 2.559E+001, 2.605E+001, 2.434E+001, 4.484E+001, 5.004E+001, 3.756E+001, 2.092E+001, 1.890E+001, 1.875E+001, 1.872E+001, 1.872E+001, 1.875E+001, 1.880E+001, 1.397E+002, 1.363E+002, 1.262E+002, 1.243E+002, 1.170E+002, 1.134E+002, 1.078E+002, 6.583E+001, 7.235E+001, 7.883E+001, 8.648E+001, 7.197E+001, 9.053E+001, 1.012E+002, 1.065E+002, 8.008E+001, 9.384E+001, 1.010E+002, 9.518E+001, 6.877E+001, 8.005E+001, 8.243E+001, 8.507E+001, 7.747E+001, 8.248E+001, 7.244E+001, 8.470E+001, 8.167E+001, 1.563E+002, 5.763E+001, 6.180E+001, 5.422E+001, 4.916E+001, 5.160E+001, 4.776E+001, 4.011E+001, 3.594E+001, 2.061E-001, 3.973E-004, 4.247E-008, 1.850E-001, 8.813E-003, 2.644E-005, 4.000E+000
