s,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kW/m2,kW/m2,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s
 2.560E+03, 1.055E-02, 8.910E-02, 4.174E-04, 1.601E-04, 1.223E-01, 2.172E-02, 6.868E-02, 1.234E-02, 1.866E-02, 1.217E-01, 6.717E+01, 7.830E+01, 8.075E+02, 1.099E+03, 2.172E+02, 8.059E+02, 2.929E+02, 1.018E+03, 7.284E+02, 7.631E+02, 9.523E+02, 1.740E+02, 9.962E+02, 9.920E+02, 9.706E+02, 1.011E+03, 9.171E+02, 8.842E+02, 8.430E+02, 4.082E+01, 2.432E+02, 6.641E+02, 4.056E+02, 5.112E+02, 3.509E+02, 3.059E+01, 2.473E+02, 1.989E+02, 2.166E+02, 1.967E+02, 1.846E+02,-4.382E+00,-3.940E+00,-4.190E+00,-1.861E+00,-9.599E-02, 6.938E-01, 6.822E-01, 6.987E-01, 9.289E-01
 2.640E+03, 7.534E-03, 8.779E-02, 2.582E-03, 2.408E-03, 1.253E-01, 2.044E-02, 7.185E-02, 1.054E-02, 1.310E-02, 1.217E-01, 6.580E+01, 7.625E+01, 8.077E+02, 1.078E+03, 2.113E+02, 8.023E+02, 2.723E+02, 1.031E+03, 7.232E+02, 7.563E+02, 9.302E+02, 1.759E+02, 9.708E+02, 9.803E+02, 9.766E+02, 9.851E+02, 8.950E+02, 8.947E+02, 8.447E+02, 4.909E+01, 2.486E+02, 6.795E+02, 4.124E+02, 5.119E+02, 3.550E+02, 2.975E+01, 2.386E+02, 1.940E+02, 2.114E+02, 1.917E+02, 1.799E+02,-4.239E+00,-3.916E+00,-4.258E+00,-1.894E+00,-2.252E-01, 6.904E-01, 6.961E-01, 7.080E-01, 9.282E-01
 2.720E+03, 8.169E-04, 8.964E-02, 3.582E-03, 2.870E-03, 1.301E-01, 3.288E-02, 6.598E-02, 1.033E-02, 1.812E-02, 1.137E-01, 6.712E+01, 7.774E+01, 8.036E+02, 1.063E+03, 2.190E+02, 8.102E+02, 2.813E+02, 1.046E+03, 7.289E+02, 7.617E+02, 9.316E+02, 1.764E+02, 9.689E+02, 9.935E+02, 9.826E+02, 9.623E+02, 8.812E+02, 8.975E+02, 8.492E+02, 3.587E+01, 2.378E+02, 6.590E+02, 3.763E+02, 4.930E+02, 3.612E+02, 2.938E+01, 2.439E+02, 1.965E+02, 2.166E+02, 1.950E+02, 1.832E+02,-4.383E+00,-3.992E+00,-4.282E+00,-1.858E+00,-2.361E-01, 7.125E-01, 7.009E-01, 7.042E-01, 9.173E-01
 2.800E+03, 4.138E-03, 9.007E-02, 2.035E-03, 1.068E-03, 1.272E-01, 2.242E-02, 6.956E-02, 1.150E-02, 1.627E-02, 1.209E-01, 6.812E+01, 7.849E+01, 8.189E+02, 1.103E+03, 2.215E+02, 8.041E+02, 2.840E+02, 1.007E+03, 7.328E+02, 7.650E+02, 9.454E+02, 1.766E+02, 9.863E+02, 9.854E+02, 9.685E+02, 9.914E+02, 9.017E+02, 8.996E+02, 8.462E+02, 2.996E+01, 2.319E+02, 6.510E+02, 4.034E+02, 5.068E+02, 3.604E+02, 3.008E+01, 2.448E+02, 1.990E+02, 2.155E+02, 1.947E+02, 1.868E+02,-4.539E+00,-3.957E+00,-4.249E+00,-1.794E+00,-1.418E-01, 7.538E-01, 6.363E-01, 7.146E-01, 9.451E-01
 2.880E+03, 1.242E-02, 8.728E-02, 1.217E-03, 7.980E-04, 1.216E-01, 2.727E-02, 6.831E-02, 1.093E-02, 1.309E-02, 1.179E-01, 6.864E+01, 7.922E+01, 8.373E+02, 1.097E+03, 2.203E+02, 7.937E+02, 2.956E+02, 1.016E+03, 7.348E+02, 7.671E+02, 9.504E+02, 1.774E+02, 9.932E+02, 9.872E+02, 9.675E+02, 9.912E+02, 9.015E+02, 8.903E+02, 8.457E+02, 3.429E+01, 2.381E+02, 6.721E+02, 4.219E+02, 5.177E+02, 3.639E+02, 2.996E+01, 2.488E+02, 2.009E+02, 2.183E+02, 1.983E+02, 1.870E+02,-4.390E+00,-3.918E+00,-4.259E+00,-1.882E+00,-2.212E-01, 7.264E-01, 6.699E-01, 7.090E-01, 9.377E-01
 2.960E+03, 1.334E-02, 8.693E-02, 1.180E-03, 5.570E-04, 1.210E-01, 2.233E-02, 6.885E-02, 1.229E-02, 1.467E-02, 1.216E-01, 6.775E+01, 7.886E+01, 8.278E+02, 1.086E+03, 2.112E+02, 7.970E+02, 2.958E+02, 1.032E+03, 7.315E+02, 7.658E+02, 9.482E+02, 1.786E+02, 9.869E+02, 9.934E+02, 9.786E+02, 9.775E+02, 8.964E+02, 9.176E+02, 8.619E+02, 3.625E+01, 2.387E+02, 6.652E+02, 4.026E+02, 5.152E+02, 3.674E+02, 2.963E+01, 2.471E+02, 2.003E+02, 2.181E+02, 1.974E+02, 1.857E+02,-4.390E+00,-3.971E+00,-4.291E+00,-1.769E+00,-2.015E-01, 7.143E-01, 6.903E-01, 7.076E-01, 9.295E-01
 3.040E+03, 3.699E-03, 8.998E-02, 2.310E-03, 8.929E-04, 1.276E-01, 2.232E-02, 7.026E-02, 1.121E-02, 1.280E-02, 1.210E-01, 6.684E+01, 7.777E+01, 8.256E+02, 1.118E+03, 2.172E+02, 7.897E+02, 2.933E+02, 9.815E+02, 7.281E+02, 7.620E+02, 9.502E+02, 1.790E+02, 9.925E+02, 9.776E+02, 9.626E+02, 1.027E+03, 9.239E+02, 8.803E+02, 8.378E+02, 3.638E+01, 2.416E+02, 6.648E+02, 3.840E+02, 4.989E+02, 3.546E+02, 2.971E+01, 2.442E+02, 1.992E+02, 2.162E+02, 1.956E+02, 1.831E+02,-4.371E+00,-3.918E+00,-4.173E+00,-1.806E+00,-1.436E-01, 7.122E-01, 6.880E-01, 6.952E-01, 9.375E-01
 3.120E+03, 1.216E-02, 8.569E-02, 2.606E-03, 2.175E-03, 1.226E-01, 2.365E-02, 6.921E-02, 1.135E-02, 1.588E-02, 1.201E-01, 6.841E+01, 7.887E+01, 8.175E+02, 1.088E+03, 2.188E+02, 7.986E+02, 2.845E+02, 1.044E+03, 7.337E+02, 7.657E+02, 9.419E+02, 1.792E+02, 9.811E+02, 9.738E+02, 9.683E+02, 9.877E+02, 9.004E+02, 8.858E+02, 8.419E+02, 3.539E+01, 2.376E+02, 6.471E+02, 4.227E+02, 5.197E+02, 3.564E+02, 2.969E+01, 2.446E+02, 1.983E+02, 2.161E+02, 1.963E+02, 1.857E+02,-4.274E+00,-3.867E+00,-4.242E+00,-1.822E+00,-2.118E-01, 6.981E-01, 6.958E-01, 6.882E-01, 9.277E-01
 3.200E+03, 8.797E-03, 8.943E-02, 7.919E-04, 6.161E-04, 1.236E-01, 2.786E-02, 7.063E-02, 8.930E-03, 9.935E-03, 1.164E-01, 6.717E+01, 7.822E+01, 8.166E+02, 1.081E+03, 2.200E+02, 8.038E+02, 2.789E+02, 1.050E+03, 7.294E+02, 7.635E+02, 9.326E+02, 1.793E+02, 9.698E+02, 9.851E+02, 9.863E+02, 9.717E+02, 8.870E+02, 9.106E+02, 8.564E+02, 5.888E+01, 2.558E+02, 6.764E+02, 4.082E+02, 5.142E+02, 3.589E+02, 2.978E+01, 2.461E+02, 1.971E+02, 2.169E+02, 1.972E+02, 1.835E+02,-4.165E+00,-3.964E+00,-4.381E+00,-1.866E+00,-2.260E-01, 6.866E-01, 6.851E-01, 7.127E-01, 9.355E-01
 3.280E+03, 2.197E-02, 8.435E-02, 6.306E-05, 2.516E-05, 1.151E-01, 2.463E-02, 6.942E-02, 1.105E-02, 1.255E-02, 1.196E-01, 6.722E+01, 7.826E+01, 8.004E+02, 1.087E+03, 2.165E+02, 8.119E+02, 2.957E+02, 1.053E+03, 7.291E+02, 7.635E+02, 9.376E+02, 1.789E+02, 9.773E+02, 9.979E+02, 9.883E+02, 9.559E+02, 8.792E+02, 8.834E+02, 8.427E+02, 4.497E+01, 2.478E+02, 6.520E+02, 3.922E+02, 5.025E+02, 3.615E+02, 3.000E+01, 2.454E+02, 1.972E+02, 2.155E+02, 1.959E+02, 1.833E+02,-4.201E+00,-4.020E+00,-4.457E+00,-1.778E+00,-2.086E-01, 7.035E-01, 7.065E-01, 7.275E-01, 9.481E-01
 3.360E+03, 1.596E-02, 8.632E-02, 7.078E-04, 1.748E-04, 1.192E-01, 2.890E-02, 6.834E-02, 1.009E-02, 1.517E-02, 1.162E-01, 6.681E+01, 7.807E+01, 8.024E+02, 1.089E+03, 2.216E+02, 8.000E+02, 2.855E+02, 1.043E+03, 7.277E+02, 7.630E+02, 9.409E+02, 1.781E+02, 9.814E+02, 9.924E+02, 9.827E+02, 9.814E+02, 8.947E+02, 8.599E+02, 8.269E+02, 3.835E+01, 2.392E+02, 6.510E+02, 3.944E+02, 5.023E+02, 3.617E+02, 3.047E+01, 2.478E+02, 1.979E+02, 2.166E+02, 1.976E+02, 1.873E+02,-4.324E+00,-4.055E+00,-4.331E+00,-1.769E+00,-2.013E-01, 7.144E-01, 7.029E-01, 7.012E-01, 9.023E-01
 3.440E+03, 8.999E-03, 8.932E-02, 8.251E-04, 3.684E-04, 1.235E-01, 4.186E-02, 6.462E-02, 8.384E-03, 1.303E-02, 1.074E-01, 6.441E+01, 7.330E+01, 7.992E+02, 1.071E+03, 2.120E+02, 7.954E+02, 2.820E+02, 9.775E+02, 7.181E+02, 7.460E+02, 9.173E+02, 1.775E+02, 9.575E+02, 9.640E+02, 9.480E+02, 9.247E+02, 8.509E+02, 8.334E+02, 8.019E+02, 3.289E+01, 2.257E+02, 6.284E+02, 3.919E+02, 4.919E+02, 3.409E+02, 2.938E+01, 2.313E+02, 1.885E+02, 2.055E+02, 1.847E+02, 1.738E+02,-4.316E+00,-3.866E+00,-4.133E+00,-1.804E+00,-6.361E-02, 7.240E-01, 7.145E-01, 6.956E-01, 9.610E-01
 3.520E+03, 6.932E-02, 6.298E-02, 1.787E-07, 3.642E-08, 8.648E-02, 1.111E-01, 4.347E-02, 4.855E-04, 2.708E-04, 6.200E-02, 3.601E+01, 3.727E+01, 6.571E+02, 7.712E+02, 1.483E+02, 6.567E+02, 2.138E+02, 7.223E+02, 5.785E+02, 5.799E+02, 6.897E+02, 1.761E+02, 6.852E+02, 6.995E+02, 6.915E+02, 6.303E+02, 6.065E+02, 5.753E+02, 5.674E+02, 3.374E+01, 1.287E+02, 4.632E+02, 3.048E+02, 3.588E+02, 2.296E+02, 2.538E+01, 1.304E+02, 1.063E+02, 1.168E+02, 1.055E+02, 9.946E+01,-3.242E+00,-3.097E+00,-3.342E+00,-1.503E+00,-1.076E-01, 7.169E-01, 6.797E-01, 7.394E-01, 9.296E-01
 3.600E+03, 1.074E-01, 4.574E-02, 3.722E-08, 1.513E-08, 6.381E-02, 1.221E-01, 3.891E-02, 1.381E-04, 4.458E-05, 5.529E-02, 2.646E+01, 2.729E+01, 5.986E+02, 7.234E+02, 1.320E+02, 5.954E+02, 1.623E+02, 6.432E+02, 5.091E+02, 5.089E+02, 6.139E+02, 1.669E+02, 6.299E+02, 6.246E+02, 6.155E+02, 5.719E+02, 5.472E+02, 4.874E+02, 4.841E+02, 2.558E+01, 9.184E+01, 4.078E+02, 2.697E+02, 3.064E+02, 1.680E+02, 2.412E+01, 9.787E+01, 8.047E+01, 8.875E+01, 8.014E+01, 7.572E+01,-3.061E+00,-2.830E+00,-3.061E+00,-1.383E+00,-1.275E-02, 6.672E-01, 6.278E-01, 6.876E-01, 8.553E-01
 3.680E+03, 1.161E-01, 4.179E-02, 5.111E-08, 1.493E-08, 5.868E-02, 1.343E-01, 3.353E-02, 3.340E-05, 1.510E-05, 4.811E-02, 2.379E+01, 2.429E+01, 5.850E+02, 6.684E+02, 1.247E+02, 5.756E+02, 1.508E+02, 6.002E+02, 4.841E+02, 4.813E+02, 5.807E+02, 1.538E+02, 5.945E+02, 6.001E+02, 5.833E+02, 5.415E+02, 5.202E+02, 4.790E+02, 4.719E+02, 2.362E+01, 8.124E+01, 3.889E+02, 2.838E+02, 3.150E+02, 1.616E+02, 2.402E+01, 8.844E+01, 7.288E+01, 8.027E+01, 7.236E+01, 6.855E+01,-2.962E+00,-2.740E+00,-2.943E+00,-1.337E+00, 6.137E-03, 6.968E-01, 6.177E-01, 6.946E-01, 8.521E-01
 3.760E+03, 1.153E-01, 4.215E-02, 2.095E-08, 6.043E-09, 5.915E-02, 1.365E-01, 3.253E-02, 3.030E-05, 1.006E-05, 4.681E-02, 2.289E+01, 2.316E+01, 5.765E+02, 6.451E+02, 1.162E+02, 5.775E+02, 1.427E+02, 6.203E+02, 4.734E+02, 4.688E+02, 5.685E+02, 1.427E+02, 5.798E+02, 5.851E+02, 5.816E+02, 5.301E+02, 5.081E+02, 4.768E+02, 4.673E+02, 2.299E+01, 7.809E+01, 3.801E+02, 2.687E+02, 2.971E+02, 1.535E+02, 2.382E+01, 8.499E+01, 6.998E+01, 7.683E+01, 6.925E+01, 6.656E+01,-2.912E+00,-2.678E+00,-2.891E+00,-1.305E+00,-3.111E-02, 6.742E-01, 6.142E-01, 6.578E-01, 8.373E-01
 3.840E+03, 1.193E-01, 4.034E-02, 3.441E-09, 9.060E-10, 5.681E-02, 1.314E-01, 3.479E-02, 7.449E-05, 2.766E-05, 4.984E-02, 2.154E+01, 2.200E+01, 5.672E+02, 6.713E+02, 1.114E+02, 5.618E+02, 1.428E+02, 5.770E+02, 4.606E+02, 4.579E+02, 5.596E+02, 1.347E+02, 5.771E+02, 5.794E+02, 5.666E+02, 5.367E+02, 5.130E+02, 4.631E+02, 4.544E+02, 2.275E+01, 7.488E+01, 3.798E+02, 2.709E+02, 2.996E+02, 1.403E+02, 2.341E+01, 8.130E+01, 6.737E+01, 7.345E+01, 6.623E+01, 6.415E+01,-2.792E+00,-2.633E+00,-2.813E+00,-1.286E+00, 7.996E-02, 6.844E-01, 5.976E-01, 6.491E-01, 8.440E-01
 3.920E+03, 1.272E-01, 3.679E-02, 5.385E-08, 1.459E-08, 5.221E-02, 1.363E-01, 3.261E-02, 4.697E-05, 1.363E-05, 4.696E-02, 2.026E+01, 2.056E+01, 5.772E+02, 6.511E+02, 1.143E+02, 5.451E+02, 1.387E+02, 5.516E+02, 4.476E+02, 4.438E+02, 5.503E+02, 1.293E+02, 5.821E+02, 5.582E+02, 5.374E+02, 5.585E+02, 5.272E+02, 4.479E+02, 4.416E+02, 2.279E+01, 7.078E+01, 3.762E+02, 2.664E+02, 2.895E+02, 1.525E+02, 2.309E+01, 7.630E+01, 6.438E+01, 6.968E+01, 6.327E+01, 6.062E+01,-2.859E+00,-2.598E+00,-2.731E+00,-1.279E+00, 1.827E-02, 6.961E-01, 6.036E-01, 6.387E-01, 8.382E-01
 4.000E+03, 1.332E-01, 3.404E-02, 5.372E-09, 2.657E-09, 4.866E-02, 1.477E-01, 2.748E-02, 3.480E-06, 1.850E-06, 4.027E-02, 1.677E+01, 1.616E+01, 5.423E+02, 5.752E+02, 1.038E+02, 5.193E+02, 1.310E+02, 4.840E+02, 4.133E+02, 3.999E+02, 4.965E+02, 1.253E+02, 5.217E+02, 5.106E+02, 4.957E+02, 4.905E+02, 4.714E+02, 4.058E+02, 4.033E+02, 2.220E+01, 6.149E+01, 3.386E+02, 2.330E+02, 2.590E+02, 1.269E+02, 2.274E+01, 6.640E+01, 5.609E+01, 6.104E+01, 5.551E+01, 5.257E+01,-2.590E+00,-2.390E+00,-2.532E+00,-1.162E+00,-1.594E-02, 6.691E-01, 6.231E-01, 6.542E-01, 8.445E-01
 4.080E+03, 1.683E-01, 1.818E-02, 8.856E-12, 1.187E-11, 2.840E-02, 1.722E-01, 1.642E-02, 3.243E-10, 3.064E-10, 2.614E-02, 5.476E+00, 4.552E+00, 3.433E+02, 3.343E+02, 6.285E+01, 2.937E+02, 8.407E+01, 2.772E+02, 2.579E+02, 2.346E+02, 3.144E+02, 1.212E+02, 2.924E+02, 2.898E+02, 2.914E+02, 1.708E+02, 1.852E+02, 1.821E+02, 1.924E+02, 2.087E+01, 3.366E+01, 1.477E+02, 8.709E+01, 1.042E+02, 4.468E+01, 2.114E+01, 3.520E+01, 3.200E+01, 3.350E+01, 3.181E+01, 3.132E+01,-1.557E+00,-1.443E+00,-1.533E+00,-7.035E-01, 2.820E-01, 5.948E-01, 5.373E-01, 5.789E-01, 7.317E-01
 4.160E+03, 1.941E-01, 6.471E-03, 4.995E-12, 1.387E-11, 1.357E-02, 1.894E-01, 8.619E-03, 6.968E-12, 1.785E-11, 1.627E-02, 2.740E+00, 2.270E+00, 1.938E+02, 2.243E+02, 4.623E+01, 1.506E+02, 5.810E+01, 1.433E+02, 1.830E+02, 1.653E+02, 2.376E+02, 1.120E+02, 1.697E+02, 1.668E+02, 1.683E+02, 9.158E+01, 9.607E+01, 9.042E+01, 9.558E+01, 2.084E+01, 2.739E+01, 8.078E+01, 5.455E+01, 6.289E+01, 3.540E+01, 2.070E+01, 2.781E+01, 2.635E+01, 2.715E+01, 2.630E+01, 2.603E+01,-1.091E+00,-9.991E-01,-1.047E+00,-5.575E-01, 2.129E-01, 4.658E-01, 4.430E-01, 5.016E-01, 6.004E-01
 4.200E+03, 1.977E-01, 4.848E-03, 2.888E-12, 7.946E-12, 1.153E-02, 1.961E-01, 5.576E-03, 4.328E-12, 1.476E-11, 1.245E-02, 1.993E+00, 1.628E+00, 1.531E+02, 1.771E+02, 4.019E+01, 1.191E+02, 5.211E+01, 1.167E+02, 1.533E+02, 1.372E+02, 2.019E+02, 1.023E+02, 1.352E+02, 1.349E+02, 1.347E+02, 7.656E+01, 8.108E+01, 7.539E+01, 7.841E+01, 2.041E+01, 2.517E+01, 6.668E+01, 4.476E+01, 5.176E+01, 3.126E+01, 2.061E+01, 2.590E+01, 2.469E+01, 2.530E+01, 2.466E+01, 2.432E+01,-9.444E-01,-9.025E-01,-9.125E-01,-5.058E-01, 1.910E-01, 4.436E-01, 3.876E-01, 4.355E-01, 5.610E-01
