s,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kg/kg,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kg/kg,kW/m2,kW/m2,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s
 2.480E+03, 3.280E-02, 1.038E-01, 5.095E-06, 2.636E-08, 1.073E-06, 8.025E-02, 2.114E-02, 9.899E-02, 1.121E-02, 9.007E-04, 2.412E-03, 8.985E-02, 9.221E+01, 1.110E+02, 8.938E+02, 1.119E+03, 2.625E+02, 8.772E+02, 3.827E+02, 1.129E+03, 8.190E+02, 8.671E+02, 1.000E+03, 1.980E+02, 1.027E+03, 1.007E+03, 1.018E+03, 1.140E+03, 1.012E+03, 1.074E+03, 9.708E+02, 4.137E+01, 3.227E+02, 8.408E+02, 5.689E+02, 6.631E+02, 4.878E+02, 3.066E+01, 3.264E+02, 2.683E+02, 2.894E+02, 2.664E+02, 2.459E+02,-4.492E+00,-3.944E+00,-4.465E+00,-2.307E+00,-4.953E-01, 7.311E-01, 7.074E-01, 7.402E-01, 9.984E-01
 2.560E+03, 2.489E-02, 1.084E-01, 7.419E-06, 4.636E-08, 1.563E-06, 8.364E-02, 2.173E-02, 9.493E-02, 1.473E-02, 1.612E-03, 3.175E-03, 9.090E-02, 9.197E+01, 1.104E+02, 8.858E+02, 1.124E+03, 2.664E+02, 8.781E+02, 3.983E+02, 1.088E+03, 8.189E+02, 8.657E+02, 1.005E+03, 1.985E+02, 1.023E+03, 1.001E+03, 1.006E+03, 1.119E+03, 1.002E+03, 1.042E+03, 9.518E+02, 4.238E+01, 3.167E+02, 8.570E+02, 6.491E+02, 7.094E+02, 4.992E+02, 3.174E+01, 3.259E+02, 2.672E+02, 2.899E+02, 2.687E+02, 2.470E+02,-4.432E+00,-3.906E+00,-4.414E+00,-2.449E+00,-5.024E-01, 7.674E-01, 7.182E-01, 7.450E-01, 1.010E+00
 2.640E+03, 2.376E-02, 1.091E-01, 5.577E-05, 5.765E-07, 1.177E-05, 8.415E-02, 2.214E-02, 9.728E-02, 1.221E-02, 1.665E-03, 2.619E-03, 8.957E-02, 9.268E+01, 1.120E+02, 8.960E+02, 1.134E+03, 2.548E+02, 8.853E+02, 4.053E+02, 1.116E+03, 8.208E+02, 8.697E+02, 1.006E+03, 1.990E+02, 1.029E+03, 1.010E+03, 1.019E+03, 1.139E+03, 1.016E+03, 1.086E+03, 9.782E+02, 5.975E+01, 3.334E+02, 8.472E+02, 6.566E+02, 7.120E+02, 4.902E+02, 3.083E+01, 3.283E+02, 2.699E+02, 2.916E+02, 2.676E+02, 2.492E+02,-4.515E+00,-3.908E+00,-4.447E+00,-2.439E+00,-3.191E-01, 7.533E-01, 7.001E-01, 7.424E-01, 9.707E-01
 2.720E+03, 3.854E-02, 1.004E-01, 5.180E-07, 3.537E-09, 1.090E-07, 7.779E-02, 3.222E-02, 9.732E-02, 6.477E-03, 8.746E-04, 1.387E-03, 8.302E-02, 8.932E+01, 1.102E+02, 8.817E+02, 1.100E+03, 2.598E+02, 8.722E+02, 3.896E+02, 1.129E+03, 8.104E+02, 8.651E+02, 9.818E+02, 1.992E+02, 1.006E+03, 1.007E+03, 1.026E+03, 1.105E+03, 9.913E+02, 1.066E+03, 9.668E+02, 7.502E+01, 3.518E+02, 8.531E+02, 6.020E+02, 6.827E+02, 4.904E+02, 3.112E+01, 3.259E+02, 2.668E+02, 2.902E+02, 2.702E+02, 2.448E+02,-4.355E+00,-3.912E+00,-4.446E+00,-2.306E+00,-4.938E-01, 7.484E-01, 7.142E-01, 7.544E-01, 9.783E-01
 2.800E+03, 3.037E-02, 1.051E-01, 1.123E-04, 6.965E-07, 2.380E-05, 8.134E-02, 2.766E-02, 9.368E-02, 1.250E-02, 1.891E-03, 2.681E-03, 8.726E-02, 9.291E+01, 1.144E+02, 8.879E+02, 1.124E+03, 2.798E+02, 8.804E+02, 4.059E+02, 1.123E+03, 8.215E+02, 8.761E+02, 1.004E+03, 1.985E+02, 1.031E+03, 1.003E+03, 1.026E+03, 1.133E+03, 1.013E+03, 1.083E+03, 9.780E+02, 3.337E+01, 3.225E+02, 8.910E+02, 6.425E+02, 7.104E+02, 4.993E+02, 3.102E+01, 3.369E+02, 2.791E+02, 2.991E+02, 2.724E+02, 2.546E+02,-4.624E+00,-3.815E+00,-4.414E+00,-2.551E+00,-3.975E-01, 7.613E-01, 6.841E-01, 7.446E-01, 9.464E-01
 2.880E+03, 2.239E-02, 1.098E-01, 1.110E-04, 1.363E-06, 2.343E-05, 8.476E-02, 1.891E-02, 9.697E-02, 1.427E-02, 2.381E-03, 3.058E-03, 9.163E-02, 9.793E+01, 1.196E+02, 9.084E+02, 1.098E+03, 2.728E+02, 9.056E+02, 3.839E+02, 1.150E+03, 8.362E+02, 8.894E+02, 1.005E+03, 1.986E+02, 1.019E+03, 1.020E+03, 1.043E+03, 1.127E+03, 1.010E+03, 1.090E+03, 9.880E+02, 4.360E+01, 3.461E+02, 8.806E+02, 6.463E+02, 7.224E+02, 5.246E+02, 3.148E+01, 3.528E+02, 2.904E+02, 3.111E+02, 2.856E+02, 2.631E+02,-4.473E+00,-4.093E+00,-4.638E+00,-2.409E+00,-5.559E-01, 7.383E-01, 7.082E-01, 7.321E-01, 9.761E-01
 2.960E+03, 1.914E-02, 1.116E-01, 2.029E-04, 3.081E-06, 4.284E-05, 8.619E-02, 1.389E-02, 1.023E-01, 1.209E-02, 1.500E-03, 2.594E-03, 9.313E-02, 1.011E+02, 1.244E+02, 9.124E+02, 1.116E+03, 2.883E+02, 8.978E+02, 4.192E+02, 1.139E+03, 8.469E+02, 9.026E+02, 1.023E+03, 2.002E+02, 1.040E+03, 1.041E+03, 1.054E+03, 1.166E+03, 1.044E+03, 1.119E+03, 1.012E+03, 4.338E+01, 3.600E+02, 8.880E+02, 6.268E+02, 7.165E+02, 5.299E+02, 3.246E+01, 3.666E+02, 3.035E+02, 3.242E+02, 3.002E+02, 2.762E+02,-4.633E+00,-4.174E+00,-4.762E+00,-2.299E+00,-4.578E-01, 7.245E-01, 7.406E-01, 7.545E-01, 9.845E-01
 3.040E+03, 2.632E-02, 1.076E-01, 3.720E-06, 4.002E-08, 7.837E-07, 8.303E-02, 1.415E-02, 9.826E-02, 1.583E-02, 1.725E-03, 3.402E-03, 9.459E-02, 1.040E+02, 1.275E+02, 9.236E+02, 1.134E+03, 2.764E+02, 9.092E+02, 4.126E+02, 1.143E+03, 8.545E+02, 9.101E+02, 1.040E+03, 2.025E+02, 1.054E+03, 1.054E+03, 1.051E+03, 1.160E+03, 1.047E+03, 1.122E+03, 1.021E+03, 6.436E+01, 3.747E+02, 8.884E+02, 6.774E+02, 7.466E+02, 5.439E+02, 3.278E+01, 3.735E+02, 3.091E+02, 3.324E+02, 3.074E+02, 2.840E+02,-4.844E+00,-4.300E+00,-4.835E+00,-2.285E+00,-5.917E-01, 7.334E-01, 7.357E-01, 7.233E-01, 9.668E-01
 3.120E+03, 3.261E-02, 1.038E-01, 3.895E-05, 5.041E-07, 8.215E-06, 8.035E-02, 1.910E-02, 1.024E-01, 9.048E-03, 9.860E-04, 1.936E-03, 8.973E-02, 1.135E+02, 1.379E+02, 9.473E+02, 1.152E+03, 2.982E+02, 9.390E+02, 4.940E+02, 1.172E+03, 8.815E+02, 9.352E+02, 1.052E+03, 2.052E+02, 1.061E+03, 1.083E+03, 1.082E+03, 1.167E+03, 1.053E+03, 1.155E+03, 1.044E+03, 7.485E+01, 4.131E+02, 9.657E+02, 7.131E+02, 7.886E+02, 5.913E+02, 3.381E+01, 4.009E+02, 3.321E+02, 3.539E+02, 3.258E+02, 3.013E+02,-4.813E+00,-4.408E+00,-4.858E+00,-2.629E+00,-6.018E-01, 7.417E-01, 7.449E-01, 7.584E-01, 1.014E+00
 3.200E+03, 2.760E-02, 1.068E-01, 2.074E-05, 2.978E-07, 4.371E-06, 8.249E-02, 1.786E-02, 1.011E-01, 1.101E-02, 1.373E-03, 2.359E-03, 9.099E-02, 1.176E+02, 1.428E+02, 9.611E+02, 1.158E+03, 3.067E+02, 9.500E+02, 4.864E+02, 1.170E+03, 8.928E+02, 9.466E+02, 1.061E+03, 2.089E+02, 1.075E+03, 1.080E+03, 1.084E+03, 1.192E+03, 1.074E+03, 1.165E+03, 1.056E+03, 7.032E+01, 4.198E+02, 9.901E+02, 7.434E+02, 8.067E+02, 5.991E+02, 3.412E+01, 4.164E+02, 3.441E+02, 3.674E+02, 3.373E+02, 3.115E+02,-4.894E+00,-4.445E+00,-5.065E+00,-2.719E+00,-5.204E-01, 7.411E-01, 7.328E-01, 7.663E-01, 9.794E-01
 3.280E+03, 2.268E-02, 1.096E-01, 1.147E-04, 1.091E-06, 2.423E-05, 8.464E-02, 9.900E-03, 1.009E-01, 1.567E-02, 2.308E-03, 3.359E-03, 9.613E-02, 1.179E+02, 1.421E+02, 9.544E+02, 1.126E+03, 3.178E+02, 9.432E+02, 4.771E+02, 1.156E+03, 8.936E+02, 9.454E+02, 1.053E+03, 2.129E+02, 1.047E+03, 1.063E+03, 1.066E+03, 1.163E+03, 1.051E+03, 1.158E+03, 1.049E+03, 9.708E+01, 4.336E+02, 9.864E+02, 7.199E+02, 7.926E+02, 5.896E+02, 3.657E+01, 4.113E+02, 3.397E+02, 3.646E+02, 3.367E+02, 3.097E+02,-4.812E+00,-4.405E+00,-4.942E+00,-2.644E+00,-5.027E-01, 7.445E-01, 7.207E-01, 7.578E-01, 1.005E+00
 3.360E+03, 3.099E-02, 1.048E-01, 3.995E-06, 4.713E-08, 8.415E-07, 8.102E-02, 1.193E-02, 9.877E-02, 1.655E-02, 2.211E-03, 3.552E-03, 9.568E-02, 1.228E+02, 1.474E+02, 9.630E+02, 1.135E+03, 2.928E+02, 9.703E+02, 4.963E+02, 1.191E+03, 9.066E+02, 9.576E+02, 1.059E+03, 2.155E+02, 1.058E+03, 1.079E+03, 1.079E+03, 1.167E+03, 1.055E+03, 1.164E+03, 1.055E+03, 1.090E+02, 4.506E+02, 9.989E+02, 7.619E+02, 8.291E+02, 6.127E+02, 3.433E+01, 4.197E+02, 3.488E+02, 3.745E+02, 3.497E+02, 3.173E+02,-4.807E+00,-4.493E+00,-5.077E+00,-2.778E+00,-4.381E-01, 7.355E-01, 7.561E-01, 7.723E-01, 1.034E+00
 3.440E+03, 2.911E-02, 1.059E-01, 7.365E-06, 6.573E-08, 1.551E-06, 8.183E-02, 1.133E-02, 9.633E-02, 1.919E-02, 2.836E-03, 4.120E-03, 9.689E-02, 1.219E+02, 1.480E+02, 9.583E+02, 1.132E+03, 3.127E+02, 9.560E+02, 5.368E+02, 1.188E+03, 9.046E+02, 9.588E+02, 1.061E+03, 2.177E+02, 1.056E+03, 1.077E+03, 1.081E+03, 1.153E+03, 1.049E+03, 1.161E+03, 1.056E+03, 8.619E+01, 4.372E+02, 9.979E+02, 8.304E+02, 8.601E+02, 6.172E+02, 3.401E+01, 4.218E+02, 3.504E+02, 3.764E+02, 3.465E+02, 3.204E+02,-4.789E+00,-4.411E+00,-5.016E+00,-2.729E+00,-6.208E-01, 7.587E-01, 7.379E-01, 7.692E-01, 1.022E+00
 3.520E+03, 4.807E-02, 9.473E-02, 8.247E-08, 1.353E-09, 1.735E-08, 7.371E-02, 1.570E-02, 9.813E-02, 1.502E-02, 2.114E-03, 3.221E-03, 9.343E-02, 1.168E+02, 1.428E+02, 9.422E+02, 1.153E+03, 3.017E+02, 9.452E+02, 4.756E+02, 1.171E+03, 8.911E+02, 9.468E+02, 1.062E+03, 2.188E+02, 1.078E+03, 1.087E+03, 1.086E+03, 1.195E+03, 1.074E+03, 1.175E+03, 1.062E+03, 7.066E+01, 4.263E+02, 9.868E+02, 7.518E+02, 8.165E+02, 6.008E+02, 3.395E+01, 4.102E+02, 3.424E+02, 3.659E+02, 3.384E+02, 3.136E+02,-4.811E+00,-4.513E+00,-5.114E+00,-2.677E+00,-5.186E-01, 7.280E-01, 7.382E-01, 7.457E-01, 9.835E-01
 3.600E+03, 3.297E-02, 1.036E-01, 5.964E-05, 5.349E-07, 1.258E-05, 8.020E-02, 9.896E-03, 9.848E-02, 1.797E-02, 2.480E-03, 3.859E-03, 9.709E-02, 1.245E+02, 1.524E+02, 9.773E+02, 1.162E+03, 3.297E+02, 9.622E+02, 5.291E+02, 1.200E+03, 9.106E+02, 9.679E+02, 1.084E+03, 2.181E+02, 1.077E+03, 1.075E+03, 1.089E+03, 1.205E+03, 1.086E+03, 1.177E+03, 1.066E+03, 5.546E+01, 4.294E+02, 1.026E+03, 8.304E+02, 8.627E+02, 6.362E+02, 3.619E+01, 4.308E+02, 3.615E+02, 3.858E+02, 3.575E+02, 3.292E+02,-4.812E+00,-4.340E+00,-5.093E+00,-2.905E+00,-6.005E-01, 7.528E-01, 7.382E-01, 7.492E-01, 1.014E+00
 3.680E+03, 3.101E-02, 1.048E-01, 7.738E-05, 6.229E-07, 1.639E-05, 8.105E-02, 1.112E-02, 9.735E-02, 1.827E-02, 3.186E-03, 3.917E-03, 9.644E-02, 1.211E+02, 1.456E+02, 9.566E+02, 1.144E+03, 3.014E+02, 9.644E+02, 5.114E+02, 1.187E+03, 9.028E+02, 9.543E+02, 1.060E+03, 2.196E+02, 1.065E+03, 1.084E+03, 1.092E+03, 1.172E+03, 1.060E+03, 1.172E+03, 1.058E+03, 8.471E+01, 4.331E+02, 1.002E+03, 7.806E+02, 8.372E+02, 6.186E+02, 3.407E+01, 4.154E+02, 3.473E+02, 3.714E+02, 3.417E+02, 3.167E+02,-4.709E+00,-4.428E+00,-5.057E+00,-2.828E+00,-5.167E-01, 7.454E-01, 7.611E-01, 7.823E-01, 1.026E+00
 3.760E+03, 3.923E-02, 9.996E-02, 2.131E-08, 4.998E-10, 4.483E-09, 7.749E-02, 3.648E-02, 9.457E-02, 6.724E-03, 6.679E-04, 1.443E-03, 8.138E-02, 9.969E+01, 1.166E+02, 9.008E+02, 1.115E+03, 2.644E+02, 8.990E+02, 4.033E+02, 1.150E+03, 8.446E+02, 8.840E+02, 9.983E+02, 2.197E+02, 1.015E+03, 1.019E+03, 1.049E+03, 1.090E+03, 9.858E+02, 1.055E+03, 9.674E+02, 5.574E+01, 3.475E+02, 8.572E+02, 5.871E+02, 6.846E+02, 4.867E+02, 3.140E+01, 3.469E+02, 2.865E+02, 3.104E+02, 2.849E+02, 2.634E+02,-4.389E+00,-4.056E+00,-4.783E+00,-2.288E+00,-3.122E-01, 7.694E-01, 7.592E-01, 7.774E-01, 1.011E+00
 3.840E+03, 8.040E-02, 7.561E-02, 4.595E-09, 1.032E-10, 9.660E-10, 5.991E-02, 1.177E-01, 5.325E-02, 2.719E-04, 6.865E-06, 5.777E-05, 4.413E-02, 4.866E+01, 4.797E+01, 7.249E+02, 7.758E+02, 1.755E+02, 7.179E+02, 2.494E+02, 7.685E+02, 6.509E+02, 6.390E+02, 7.148E+02, 2.131E+02, 7.069E+02, 7.095E+02, 7.133E+02, 6.898E+02, 6.595E+02, 6.795E+02, 6.512E+02, 3.062E+01, 1.532E+02, 5.490E+02, 3.955E+02, 4.459E+02, 2.893E+02, 2.521E+01, 1.606E+02, 1.327E+02, 1.446E+02, 1.322E+02, 1.257E+02,-3.402E+00,-3.057E+00,-3.407E+00,-1.605E+00,-1.704E-01, 7.903E-01, 7.365E-01, 7.956E-01, 9.726E-01
 3.920E+03, 1.164E-01, 5.433E-02, 7.021E-09, 1.787E-10, 1.472E-09, 4.457E-02, 1.199E-01, 5.196E-02, 2.851E-04, 8.979E-06, 6.033E-05, 4.321E-02, 3.666E+01, 3.986E+01, 6.632E+02, 7.805E+02, 1.520E+02, 6.568E+02, 2.003E+02, 7.513E+02, 5.811E+02, 5.902E+02, 6.728E+02, 1.944E+02, 6.889E+02, 6.941E+02, 6.810E+02, 6.623E+02, 6.230E+02, 6.294E+02, 5.996E+02, 2.693E+01, 1.184E+02, 4.962E+02, 3.663E+02, 4.019E+02, 2.426E+02, 2.427E+01, 1.262E+02, 1.042E+02, 1.140E+02, 1.037E+02, 9.883E+01,-3.345E+00,-3.064E+00,-3.249E+00,-1.601E+00,-1.258E-01, 6.863E-01, 6.473E-01, 7.016E-01, 8.697E-01
 4.000E+03, 9.507E-02, 6.693E-02, 6.904E-07, 1.263E-08, 1.451E-07, 5.364E-02, 8.209E-02, 7.301E-02, 1.537E-03, 1.011E-04, 3.288E-04, 5.981E-02, 4.984E+01, 5.876E+01, 7.485E+02, 9.354E+02, 1.854E+02, 7.305E+02, 2.459E+02, 9.458E+02, 6.487E+02, 6.823E+02, 7.857E+02, 1.752E+02, 8.130E+02, 8.131E+02, 8.347E+02, 8.223E+02, 7.573E+02, 7.884E+02, 7.373E+02, 3.555E+01, 1.726E+02, 6.086E+02, 4.377E+02, 4.853E+02, 3.292E+02, 2.579E+01, 1.781E+02, 1.456E+02, 1.598E+02, 1.454E+02, 1.366E+02,-3.622E+00,-3.256E+00,-3.717E+00,-1.798E+00,-3.015E-01, 7.147E-01, 6.815E-01, 7.323E-01, 9.288E-01
 4.080E+03, 9.608E-02, 6.633E-02, 8.737E-09, 2.782E-10, 1.835E-09, 5.321E-02, 1.141E-01, 5.522E-02, 4.266E-04, 1.589E-05, 9.117E-05, 4.572E-02, 4.114E+01, 4.339E+01, 7.074E+02, 7.855E+02, 1.642E+02, 6.979E+02, 2.289E+02, 7.992E+02, 6.061E+02, 6.116E+02, 6.976E+02, 1.659E+02, 7.188E+02, 7.113E+02, 7.260E+02, 7.140E+02, 6.729E+02, 6.703E+02, 6.404E+02, 2.622E+01, 1.337E+02, 5.324E+02, 3.610E+02, 4.120E+02, 2.584E+02, 2.447E+01, 1.428E+02, 1.184E+02, 1.288E+02, 1.165E+02, 1.111E+02,-3.306E+00,-3.030E+00,-3.367E+00,-1.615E+00,-6.542E-02, 7.505E-01, 7.057E-01, 7.401E-01, 9.570E-01
 4.160E+03, 1.355E-01, 4.299E-02, 1.430E-07, 3.211E-09, 2.996E-08, 3.643E-02, 1.571E-01, 3.024E-02, 6.798E-07, 4.212E-08, 1.424E-07, 2.729E-02, 2.075E+01, 1.897E+01, 5.478E+02, 5.376E+02, 1.047E+02, 5.583E+02, 1.543E+02, 5.104E+02, 4.635E+02, 4.410E+02, 5.047E+02, 1.599E+02, 4.967E+02, 4.932E+02, 5.066E+02, 4.757E+02, 4.608E+02, 4.447E+02, 4.363E+02, 2.263E+01, 6.911E+01, 3.744E+02, 2.889E+02, 3.062E+02, 1.583E+02, 2.231E+01, 7.384E+01, 6.262E+01, 6.752E+01, 6.154E+01, 6.011E+01,-2.629E+00,-2.487E+00,-2.645E+00,-1.258E+00, 2.038E-02, 6.845E-01, 6.302E-01, 7.139E-01, 8.685E-01
 4.240E+03, 1.254E-01, 4.902E-02, 1.061E-07, 1.976E-09, 2.227E-08, 4.076E-02, 1.312E-01, 4.551E-02, 4.824E-05, 1.792E-06, 1.014E-05, 3.830E-02, 2.817E+01, 3.100E+01, 6.187E+02, 6.975E+02, 1.312E+02, 6.226E+02, 1.650E+02, 6.892E+02, 5.117E+02, 5.223E+02, 5.937E+02, 1.480E+02, 6.151E+02, 6.341E+02, 6.412E+02, 6.035E+02, 5.664E+02, 5.687E+02, 5.436E+02, 2.334E+01, 9.199E+01, 4.360E+02, 3.438E+02, 3.677E+02, 2.142E+02, 2.348E+01, 9.966E+01, 8.227E+01, 9.046E+01, 8.196E+01, 7.810E+01,-3.097E+00,-2.874E+00,-3.081E+00,-1.361E+00,-2.162E-01, 6.565E-01, 6.203E-01, 6.852E-01, 8.466E-01
 4.320E+03, 8.985E-02, 7.002E-02, 1.452E-07, 6.116E-09, 3.049E-08, 5.587E-02, 8.586E-02, 7.072E-02, 1.601E-03, 5.868E-05, 3.425E-04, 5.825E-02, 4.397E+01, 5.155E+01, 7.277E+02, 9.082E+02, 1.692E+02, 7.140E+02, 2.346E+02, 9.087E+02, 6.134E+02, 6.452E+02, 7.534E+02, 1.389E+02, 7.956E+02, 7.653E+02, 7.799E+02, 8.039E+02, 7.402E+02, 7.308E+02, 6.902E+02, 2.622E+01, 1.475E+02, 5.665E+02, 4.431E+02, 4.792E+02, 3.219E+02, 2.537E+01, 1.573E+02, 1.297E+02, 1.407E+02, 1.265E+02, 1.198E+02,-3.545E+00,-3.176E+00,-3.508E+00,-1.686E+00,-4.050E-01, 7.091E-01, 6.536E-01, 7.050E-01, 9.164E-01
 4.400E+03, 9.625E-02, 6.623E-02, 9.734E-08, 5.548E-09, 2.043E-08, 5.314E-02, 1.114E-01, 5.722E-02, 6.340E-05, 2.182E-06, 1.334E-05, 4.674E-02, 3.828E+01, 4.031E+01, 6.993E+02, 7.801E+02, 1.625E+02, 6.836E+02, 2.182E+02, 7.903E+02, 5.859E+02, 5.914E+02, 6.757E+02, 1.400E+02, 6.979E+02, 6.976E+02, 7.114E+02, 6.883E+02, 6.475E+02, 6.597E+02, 6.279E+02, 2.517E+01, 1.248E+02, 5.103E+02, 3.945E+02, 4.307E+02, 2.708E+02, 2.444E+01, 1.334E+02, 1.099E+02, 1.196E+02, 1.075E+02, 1.028E+02,-3.252E+00,-3.024E+00,-3.348E+00,-1.526E+00,-1.451E-01, 7.607E-01, 6.881E-01, 7.464E-01, 9.503E-01
 4.480E+03, 1.315E-01, 4.536E-02, 6.410E-11, 3.165E-12, 1.344E-11, 3.813E-02, 1.618E-01, 2.747E-02, 6.179E-08, 5.699E-09, 1.294E-08, 2.530E-02, 1.724E+01, 1.474E+01, 5.200E+02, 4.802E+02, 1.014E+02, 5.210E+02, 1.481E+02, 4.565E+02, 4.270E+02, 3.953E+02, 4.650E+02, 1.423E+02, 4.573E+02, 4.540E+02, 4.566E+02, 4.479E+02, 4.354E+02, 4.068E+02, 4.030E+02, 2.161E+01, 5.983E+01, 3.460E+02, 2.574E+02, 2.796E+02, 1.337E+02, 2.195E+01, 6.393E+01, 5.465E+01, 5.862E+01, 5.405E+01, 5.358E+01,-2.414E+00,-2.245E+00,-2.413E+00,-1.192E+00, 1.500E-01, 7.404E-01, 6.570E-01, 7.194E-01, 8.818E-01
 4.560E+03, 1.687E-01, 2.337E-02, 1.381E-11, 1.455E-12, 2.889E-12, 2.236E-02, 1.826E-01, 1.512E-02, 7.890E-09, 7.054E-10, 1.650E-09, 1.646E-02, 8.805E+00, 7.323E+00, 3.836E+02, 3.311E+02, 8.009E+01, 3.814E+02, 1.030E+02, 3.131E+02, 3.177E+02, 2.874E+02, 3.474E+02, 1.354E+02, 3.238E+02, 3.206E+02, 3.170E+02, 3.113E+02, 3.067E+02, 2.814E+02, 2.801E+02, 2.088E+01, 3.928E+01, 2.452E+02, 1.859E+02, 1.937E+02, 8.767E+01, 2.101E+01, 4.139E+01, 3.664E+01, 3.850E+01, 3.623E+01, 3.685E+01,-1.959E+00,-1.877E+00,-1.930E+00,-8.855E-01, 1.302E-01, 6.706E-01, 5.732E-01, 6.339E-01, 7.824E-01
 4.640E+03, 1.789E-01, 1.733E-02, 1.475E-11, 1.551E-12, 3.085E-12, 1.804E-02, 1.862E-01, 1.299E-02, 3.253E-09, 3.330E-10, 6.800E-10, 1.494E-02, 6.406E+00, 5.295E+00, 3.332E+02, 2.896E+02, 6.839E+01, 3.348E+02, 8.668E+01, 2.713E+02, 2.689E+02, 2.403E+02, 2.986E+02, 1.225E+02, 2.815E+02, 2.752E+02, 2.790E+02, 2.749E+02, 2.688E+02, 2.437E+02, 2.405E+02, 2.063E+01, 3.381E+01, 2.149E+02, 1.631E+02, 1.691E+02, 7.116E+01, 2.078E+01, 3.553E+01, 3.187E+01, 3.330E+01, 3.164E+01, 3.146E+01,-1.761E+00,-1.669E+00,-1.785E+00,-8.380E-01, 1.393E-01, 6.201E-01, 5.386E-01, 5.969E-01, 7.166E-01
 4.720E+03, 1.833E-01, 1.473E-02, 3.693E-11, 3.481E-12, 7.722E-12, 1.619E-02, 1.894E-01, 1.115E-02, 4.470E-10, 4.670E-11, 9.344E-11, 1.363E-02, 4.908E+00, 3.943E+00, 2.954E+02, 2.525E+02, 5.900E+01, 2.902E+02, 7.477E+01, 2.459E+02, 2.329E+02, 2.035E+02, 2.601E+02, 1.094E+02, 2.468E+02, 2.409E+02, 2.444E+02, 2.455E+02, 2.406E+02, 2.159E+02, 2.139E+02, 2.063E+01, 3.054E+01, 1.902E+02, 1.313E+02, 1.393E+02, 4.489E+01, 2.057E+01, 3.166E+01, 2.888E+01, 2.989E+01, 2.869E+01, 2.839E+01,-1.629E+00,-1.540E+00,-1.581E+00,-7.368E-01, 2.450E-01, 5.946E-01, 5.072E-01, 5.571E-01, 6.741E-01
 4.800E+03, 1.869E-01, 1.262E-02, 1.363E-11, 1.554E-12, 2.848E-12, 1.468E-02, 1.920E-01, 9.589E-03, 2.904E-10, 3.923E-11, 6.069E-11, 1.251E-02, 3.757E+00, 3.014E+00, 2.584E+02, 2.222E+02, 5.221E+01, 2.571E+02, 6.737E+01, 2.079E+02, 2.012E+02, 1.743E+02, 2.280E+02, 9.780E+01, 2.179E+02, 2.154E+02, 2.161E+02, 2.105E+02, 2.074E+02, 1.900E+02, 1.878E+02, 2.048E+01, 2.813E+01, 1.669E+02, 1.084E+02, 1.138E+02, 4.505E+01, 2.049E+01, 2.904E+01, 2.679E+01, 2.751E+01, 2.666E+01, 2.676E+01,-1.516E+00,-1.423E+00,-1.509E+00,-7.405E-01, 1.895E-01, 5.585E-01, 4.820E-01, 5.552E-01, 6.294E-01
 4.880E+03, 1.908E-01, 1.033E-02, 1.461E-11, 2.760E-12, 3.055E-12, 1.304E-02, 1.952E-01, 7.710E-03, 5.744E-11, 1.296E-11, 1.201E-11, 1.117E-02, 2.794E+00, 2.215E+00, 2.245E+02, 1.882E+02, 4.633E+01, 2.206E+02, 5.739E+01, 1.794E+02, 1.714E+02, 1.470E+02, 1.957E+02, 8.788E+01, 1.879E+02, 1.864E+02, 1.856E+02, 1.816E+02, 1.796E+02, 1.660E+02, 1.651E+02, 2.040E+01, 2.600E+01, 1.427E+02, 9.079E+01, 9.479E+01, 3.183E+01, 2.045E+01, 2.676E+01, 2.509E+01, 2.570E+01, 2.502E+01, 2.493E+01,-1.339E+00,-1.289E+00,-1.364E+00,-6.597E-01, 2.532E-01, 5.500E-01, 4.552E-01, 5.378E-01, 6.212E-01
 4.960E+03, 1.969E-01, 6.718E-03, 8.206E-12, 1.444E-11, 1.715E-12, 1.046E-02, 1.964E-01, 6.986E-03, 6.397E-12, 1.807E-11, 1.337E-12, 1.065E-02, 1.889E+00, 1.440E+00, 1.693E+02, 1.706E+02, 3.911E+01, 1.460E+02, 5.163E+01, 1.432E+02, 1.402E+02, 1.178E+02, 1.620E+02, 7.919E+01, 1.463E+02, 1.440E+02, 1.464E+02, 9.581E+01, 1.006E+02, 9.823E+01, 1.023E+02, 2.038E+01, 2.405E+01, 8.372E+01, 5.301E+01, 5.767E+01, 2.816E+01, 2.031E+01, 2.439E+01, 2.353E+01, 2.387E+01, 2.344E+01, 2.336E+01,-1.008E+00,-9.413E-01,-9.902E-01,-4.737E-01, 2.082E-01, 4.509E-01, 3.858E-01, 4.682E-01, 5.292E-01
