s,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kW/m2,kW/m2,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s
 2.560E+03, 4.777E-02, 8.444E-02, 8.753E-03, 3.402E-03, 9.962E-02, 4.025E-02, 9.448E-02, 3.589E-03, 1.088E-03, 1.013E-01, 2.244E+02, 1.377E+02, 1.204E+03, 1.107E+03, 1.001E+03, 1.194E+03, 4.124E+02, 1.107E+03, 1.120E+03, 9.364E+02, 1.024E+03, 2.635E+02, 9.882E+02, 9.784E+02, 9.792E+02, 1.085E+03, 9.832E+02, 1.068E+03, 9.726E+02, 5.229E+01, 3.870E+02, 9.352E+02, 8.411E+02, 8.307E+02, 6.495E+02, 3.384E+01, 3.867E+02, 3.254E+02, 3.500E+02, 3.216E+02, 3.075E+02,-4.316E+00,-3.942E+00,-4.271E+00,-2.801E+00,-7.858E-01, 8.231E-01, 6.987E-01, 8.002E-01, 1.062E+00
 2.640E+03, 3.414E-02, 8.992E-02, 1.112E-02, 3.727E-03, 1.087E-01, 4.949E-02, 9.037E-02, 2.405E-03, 4.739E-04, 9.548E-02, 2.388E+02, 1.382E+02, 1.211E+03, 1.101E+03, 1.014E+03, 1.214E+03, 4.285E+02, 1.115E+03, 1.141E+03, 9.371E+02, 1.023E+03, 2.655E+02, 9.842E+02, 9.852E+02, 9.840E+02, 1.074E+03, 9.754E+02, 1.075E+03, 9.770E+02, 6.151E+01, 3.910E+02, 9.365E+02, 7.994E+02, 8.136E+02, 6.528E+02, 3.571E+01, 3.921E+02, 3.298E+02, 3.523E+02, 3.246E+02, 3.078E+02,-4.160E+00,-3.918E+00,-4.279E+00,-2.793E+00,-6.734E-01, 8.201E-01, 7.021E-01, 8.181E-01, 1.059E+00
 2.720E+03, 3.059E-02, 9.218E-02, 1.099E-02, 3.396E-03, 1.107E-01, 5.256E-02, 8.934E-02, 1.665E-03, 4.744E-04, 9.330E-02, 2.486E+02, 1.411E+02, 1.215E+03, 1.103E+03, 1.127E+03, 1.239E+03, 4.747E+02, 1.124E+03, 1.156E+03, 9.445E+02, 1.030E+03, 2.679E+02, 9.903E+02, 9.916E+02, 9.956E+02, 1.086E+03, 9.859E+02, 1.082E+03, 9.834E+02, 6.470E+01, 4.002E+02, 9.280E+02, 8.753E+02, 8.555E+02, 6.671E+02, 3.568E+01, 3.973E+02, 3.336E+02, 3.570E+02, 3.298E+02, 3.158E+02,-4.451E+00,-3.982E+00,-4.292E+00,-2.648E+00,-7.473E-01, 8.030E-01, 6.906E-01, 8.100E-01, 1.050E+00
 2.800E+03, 4.230E-02, 8.291E-02, 1.301E-02, 6.016E-03, 1.047E-01, 4.008E-02, 9.575E-02, 2.523E-03, 4.789E-04, 1.009E-01, 2.483E+02, 1.438E+02, 1.223E+03, 1.119E+03, 1.044E+03, 1.230E+03, 4.908E+02, 1.119E+03, 1.156E+03, 9.514E+02, 1.038E+03, 2.696E+02, 9.978E+02, 9.974E+02, 9.937E+02, 1.099E+03, 9.948E+02, 1.090E+03, 9.897E+02, 5.157E+01, 4.023E+02, 9.481E+02, 8.675E+02, 8.535E+02, 6.748E+02, 3.468E+01, 4.052E+02, 3.406E+02, 3.645E+02, 3.371E+02, 3.218E+02,-4.427E+00,-3.958E+00,-4.266E+00,-2.813E+00,-8.074E-01, 8.262E-01, 6.994E-01, 8.018E-01, 1.036E+00
 2.880E+03, 2.557E-02, 8.926E-02, 1.582E-02, 1.039E-02, 1.149E-01, 3.959E-02, 9.542E-02, 3.111E-03, 6.095E-04, 1.015E-01, 2.635E+02, 1.529E+02, 1.239E+03, 1.130E+03, 1.105E+03, 1.267E+03, 4.431E+02, 1.147E+03, 1.177E+03, 9.703E+02, 1.055E+03, 2.715E+02, 1.011E+03, 1.015E+03, 1.017E+03, 1.117E+03, 1.011E+03, 1.111E+03, 1.008E+03, 7.950E+01, 4.399E+02, 9.605E+02, 8.686E+02, 8.621E+02, 6.836E+02, 3.581E+01, 4.230E+02, 3.571E+02, 3.796E+02, 3.525E+02, 3.320E+02,-4.395E+00,-4.028E+00,-4.292E+00,-2.881E+00,-8.462E-01, 8.094E-01, 7.095E-01, 7.775E-01, 1.070E+00
 2.960E+03, 1.756E-02, 8.335E-02, 2.497E-02, 1.949E-02, 1.230E-01, 2.559E-02, 9.978E-02, 6.663E-03, 1.886E-03, 1.113E-01, 2.767E+02, 1.647E+02, 1.263E+03, 1.168E+03, 1.222E+03, 1.255E+03, 4.979E+02, 1.172E+03, 1.195E+03, 9.959E+02, 1.088E+03, 2.736E+02, 1.051E+03, 1.047E+03, 1.044E+03, 1.153E+03, 1.044E+03, 1.130E+03, 1.032E+03, 6.000E+01, 4.517E+02, 9.797E+02, 8.904E+02, 8.855E+02, 7.139E+02, 3.812E+01, 4.540E+02, 3.827E+02, 4.101E+02, 3.787E+02, 3.607E+02,-4.487E+00,-4.111E+00,-4.454E+00,-2.778E+00,-9.026E-01, 7.879E-01, 6.923E-01, 8.000E-01, 1.040E+00
 3.040E+03, 1.721E-02, 8.714E-02, 2.183E-02, 1.688E-02, 1.219E-01, 2.286E-02, 1.004E-01, 7.528E-03, 2.351E-03, 1.133E-01, 2.791E+02, 1.707E+02, 1.259E+03, 1.177E+03, 1.148E+03, 1.289E+03, 5.213E+02, 1.175E+03, 1.199E+03, 1.009E+03, 1.098E+03, 2.784E+02, 1.058E+03, 1.045E+03, 1.049E+03, 1.170E+03, 1.055E+03, 1.135E+03, 1.038E+03, 5.757E+01, 4.624E+02, 9.871E+02, 8.954E+02, 8.913E+02, 7.178E+02, 3.759E+01, 4.651E+02, 3.946E+02, 4.210E+02, 3.922E+02, 3.719E+02,-4.522E+00,-4.142E+00,-4.538E+00,-2.788E+00,-8.641E-01, 7.997E-01, 6.936E-01, 8.055E-01, 1.020E+00
 3.120E+03, 1.371E-02, 9.653E-02, 1.607E-02, 5.597E-03, 1.229E-01, 3.602E-02, 9.635E-02, 4.152E-03, 1.208E-03, 1.040E-01, 2.795E+02, 1.737E+02, 1.266E+03, 1.170E+03, 1.195E+03, 1.308E+03, 5.117E+02, 1.187E+03, 1.198E+03, 1.014E+03, 1.099E+03, 2.817E+02, 1.050E+03, 1.057E+03, 1.066E+03, 1.157E+03, 1.048E+03, 1.145E+03, 1.045E+03, 5.338E+01, 4.665E+02, 9.922E+02, 9.237E+02, 9.086E+02, 7.341E+02, 3.830E+01, 4.678E+02, 4.027E+02, 4.257E+02, 3.964E+02, 3.761E+02,-4.413E+00,-4.156E+00,-4.568E+00,-2.780E+00,-8.276E-01, 7.984E-01, 7.063E-01, 7.848E-01, 1.040E+00
 3.200E+03, 1.729E-02, 8.748E-02, 2.201E-02, 1.209E-02, 1.230E-01, 3.304E-02, 9.522E-02, 6.810E-03, 2.224E-03, 1.071E-01, 2.827E+02, 1.749E+02, 1.255E+03, 1.167E+03, 1.185E+03, 1.312E+03, 4.953E+02, 1.198E+03, 1.203E+03, 1.016E+03, 1.102E+03, 2.832E+02, 1.055E+03, 1.064E+03, 1.071E+03, 1.180E+03, 1.063E+03, 1.146E+03, 1.047E+03, 9.694E+01, 4.920E+02, 9.839E+02, 8.735E+02, 8.877E+02, 7.278E+02, 3.895E+01, 4.752E+02, 4.041E+02, 4.290E+02, 3.987E+02, 3.793E+02,-4.486E+00,-4.263E+00,-4.854E+00,-2.608E+00,-7.705E-01, 8.200E-01, 6.932E-01, 8.010E-01, 1.082E+00
 3.280E+03, 3.168E-02, 8.748E-02, 1.429E-02, 8.658E-03, 1.109E-01, 3.063E-02, 9.795E-02, 5.589E-03, 1.788E-03, 1.078E-01, 2.842E+02, 1.762E+02, 1.269E+03, 1.185E+03, 1.084E+03, 1.286E+03, 4.947E+02, 1.191E+03, 1.205E+03, 1.019E+03, 1.106E+03, 2.841E+02, 1.062E+03, 1.066E+03, 1.070E+03, 1.171E+03, 1.057E+03, 1.146E+03, 1.048E+03, 7.665E+01, 4.890E+02, 9.945E+02, 9.269E+02, 9.136E+02, 7.293E+02, 3.830E+01, 4.800E+02, 4.075E+02, 4.334E+02, 4.020E+02, 3.813E+02,-4.530E+00,-4.276E+00,-4.776E+00,-2.791E+00,-8.717E-01, 7.992E-01, 6.926E-01, 7.928E-01, 1.027E+00
 3.360E+03, 2.429E-02, 8.779E-02, 1.811E-02, 9.091E-03, 1.173E-01, 3.361E-02, 9.823E-02, 3.745E-03, 8.549E-04, 1.052E-01, 2.839E+02, 1.772E+02, 1.281E+03, 1.175E+03, 1.158E+03, 1.295E+03, 4.692E+02, 1.196E+03, 1.205E+03, 1.021E+03, 1.106E+03, 2.846E+02, 1.059E+03, 1.064E+03, 1.068E+03, 1.169E+03, 1.058E+03, 1.146E+03, 1.053E+03, 9.248E+01, 4.924E+02, 1.007E+03, 9.179E+02, 9.097E+02, 7.343E+02, 3.836E+01, 4.802E+02, 4.082E+02, 4.331E+02, 4.033E+02, 3.838E+02,-4.535E+00,-4.284E+00,-4.784E+00,-2.839E+00,-7.862E-01, 7.902E-01, 7.082E-01, 8.055E-01, 1.048E+00
 3.440E+03, 2.886E-02, 7.764E-02, 2.369E-02, 2.300E-02, 1.151E-01, 1.958E-02, 9.891E-02, 1.064E-02, 4.011E-03, 1.166E-01, 2.767E+02, 1.789E+02, 1.268E+03, 1.176E+03, 1.118E+03, 1.291E+03, 4.820E+02, 1.193E+03, 1.196E+03, 1.025E+03, 1.110E+03, 2.851E+02, 1.062E+03, 1.059E+03, 1.064E+03, 1.178E+03, 1.066E+03, 1.150E+03, 1.053E+03, 8.433E+01, 4.942E+02, 1.007E+03, 8.834E+02, 8.932E+02, 7.353E+02, 3.702E+01, 4.795E+02, 4.106E+02, 4.375E+02, 4.060E+02, 3.867E+02,-4.540E+00,-4.348E+00,-4.715E+00,-2.817E+00,-8.424E-01, 7.982E-01, 6.817E-01, 8.164E-01, 1.022E+00
 3.520E+03, 1.829E-02, 8.331E-02, 2.444E-02, 2.088E-02, 1.220E-01, 9.514E-03, 9.999E-02, 1.495E-02, 6.894E-03, 1.243E-01, 2.904E+02, 1.808E+02, 1.288E+03, 1.190E+03, 1.274E+03, 1.277E+03, 4.881E+02, 1.197E+03, 1.214E+03, 1.028E+03, 1.121E+03, 2.866E+02, 1.078E+03, 1.079E+03, 1.073E+03, 1.186E+03, 1.076E+03, 1.154E+03, 1.058E+03, 8.123E+01, 4.931E+02, 1.009E+03, 9.188E+02, 9.130E+02, 7.439E+02, 3.953E+01, 4.862E+02, 4.150E+02, 4.417E+02, 4.109E+02, 3.907E+02,-4.820E+00,-4.310E+00,-4.604E+00,-2.797E+00,-8.575E-01, 7.978E-01, 7.024E-01, 7.832E-01, 1.032E+00
 3.600E+03, 1.061E-02, 8.402E-02, 2.769E-02, 2.430E-02, 1.276E-01, 4.341E-03, 9.829E-02, 1.933E-02, 8.398E-03, 1.296E-01, 2.998E+02, 1.863E+02, 1.302E+03, 1.179E+03, 1.258E+03, 1.296E+03, 4.844E+02, 1.207E+03, 1.226E+03, 1.038E+03, 1.126E+03, 2.879E+02, 1.075E+03, 1.079E+03, 1.076E+03, 1.196E+03, 1.086E+03, 1.165E+03, 1.066E+03, 7.274E+01, 5.009E+02, 1.018E+03, 9.172E+02, 9.189E+02, 7.453E+02, 3.995E+01, 4.948E+02, 4.234E+02, 4.502E+02, 4.199E+02, 4.000E+02,-4.817E+00,-4.329E+00,-4.524E+00,-2.839E+00,-8.982E-01, 7.979E-01, 7.027E-01, 7.741E-01, 1.035E+00
 3.680E+03, 2.339E-02, 8.845E-02, 1.808E-02, 8.254E-03, 1.180E-01, 3.718E-02, 9.389E-02, 5.745E-03, 2.316E-03, 1.041E-01, 2.884E+02, 1.869E+02, 1.300E+03, 1.194E+03, 9.991E+02, 1.281E+03, 5.281E+02, 1.202E+03, 1.210E+03, 1.040E+03, 1.124E+03, 2.894E+02, 1.074E+03, 1.079E+03, 1.077E+03, 1.186E+03, 1.072E+03, 1.162E+03, 1.065E+03, 7.724E+01, 5.068E+02, 1.019E+03, 9.418E+02, 9.312E+02, 7.579E+02, 3.894E+01, 4.987E+02, 4.268E+02, 4.514E+02, 4.210E+02, 4.017E+02,-4.728E+00,-4.303E+00,-4.776E+00,-2.782E+00,-8.507E-01, 7.881E-01, 7.066E-01, 7.905E-01, 1.052E+00
 3.760E+03, 7.690E-03, 8.341E-02, 3.009E-02, 2.292E-02, 1.310E-01, 6.960E-03, 9.643E-02, 1.948E-02, 9.847E-03, 1.278E-01, 2.998E+02, 1.865E+02, 1.296E+03, 1.182E+03, 1.274E+03, 1.293E+03, 4.914E+02, 1.210E+03, 1.225E+03, 1.039E+03, 1.125E+03, 2.901E+02, 1.078E+03, 1.074E+03, 1.073E+03, 1.186E+03, 1.080E+03, 1.164E+03, 1.066E+03, 8.366E+01, 5.102E+02, 1.013E+03, 9.212E+02, 9.185E+02, 7.464E+02, 3.921E+01, 4.999E+02, 4.254E+02, 4.549E+02, 4.245E+02, 4.017E+02,-4.815E+00,-4.309E+00,-4.542E+00,-2.788E+00,-8.122E-01, 7.833E-01, 7.075E-01, 7.820E-01, 1.050E+00
 3.840E+03, 2.885E-02, 7.986E-02, 2.199E-02, 1.933E-02, 1.149E-01, 2.008E-02, 9.639E-02, 1.257E-02, 5.907E-03, 1.171E-01, 2.935E+02, 1.887E+02, 1.289E+03, 1.183E+03, 1.057E+03, 1.296E+03, 5.742E+02, 1.211E+03, 1.217E+03, 1.043E+03, 1.128E+03, 2.909E+02, 1.070E+03, 1.076E+03, 1.080E+03, 1.180E+03, 1.075E+03, 1.161E+03, 1.066E+03, 6.951E+01, 5.019E+02, 1.015E+03, 9.399E+02, 9.311E+02, 7.556E+02, 4.256E+01, 5.016E+02, 4.324E+02, 4.537E+02, 4.257E+02, 4.051E+02,-4.656E+00,-4.372E+00,-4.766E+00,-2.742E+00,-7.614E-01, 7.823E-01, 7.038E-01, 7.965E-01, 1.035E+00
 3.920E+03, 2.396E-02, 8.957E-02, 1.670E-02, 8.127E-03, 1.169E-01, 1.902E-02, 9.755E-02, 1.188E-02, 7.355E-03, 1.170E-01, 2.975E+02, 1.913E+02, 1.297E+03, 1.199E+03, 1.249E+03, 1.303E+03, 4.742E+02, 1.213E+03, 1.222E+03, 1.048E+03, 1.132E+03, 2.907E+02, 1.079E+03, 1.087E+03, 1.085E+03, 1.185E+03, 1.077E+03, 1.164E+03, 1.070E+03, 8.307E+01, 5.172E+02, 1.028E+03, 9.258E+02, 9.274E+02, 7.510E+02, 3.995E+01, 5.089E+02, 4.326E+02, 4.617E+02, 4.315E+02, 4.095E+02,-4.748E+00,-4.374E+00,-4.803E+00,-2.876E+00,-8.768E-01, 7.780E-01, 6.946E-01, 7.775E-01, 1.061E+00
 4.000E+03, 1.199E-02, 7.828E-02, 3.159E-02, 3.165E-02, 1.276E-01, 3.989E-03, 9.659E-02, 2.094E-02, 1.032E-02, 1.303E-01, 3.122E+02, 1.925E+02, 1.305E+03, 1.183E+03, 1.273E+03, 1.299E+03, 4.880E+02, 1.223E+03, 1.241E+03, 1.050E+03, 1.137E+03, 2.913E+02, 1.080E+03, 1.080E+03, 1.094E+03, 1.188E+03, 1.087E+03, 1.169E+03, 1.074E+03, 9.192E+01, 5.219E+02, 1.030E+03, 9.496E+02, 9.385E+02, 7.648E+02, 3.866E+01, 5.132E+02, 4.362E+02, 4.636E+02, 4.363E+02, 4.100E+02,-4.800E+00,-4.346E+00,-4.669E+00,-2.869E+00,-9.228E-01, 7.881E-01, 6.847E-01, 7.902E-01, 1.034E+00
 4.080E+03, 1.505E-02, 8.256E-02, 2.667E-02, 2.360E-02, 1.246E-01, 8.205E-03, 9.680E-02, 1.828E-02, 1.102E-02, 1.262E-01, 2.980E+02, 1.904E+02, 1.302E+03, 1.189E+03, 1.177E+03, 1.316E+03, 5.206E+02, 1.198E+03, 1.223E+03, 1.047E+03, 1.133E+03, 2.926E+02, 1.079E+03, 1.076E+03, 1.072E+03, 1.194E+03, 1.087E+03, 1.163E+03, 1.068E+03, 6.585E+01, 5.048E+02, 1.023E+03, 9.278E+02, 9.287E+02, 7.529E+02, 3.863E+01, 5.043E+02, 4.342E+02, 4.579E+02, 4.292E+02, 4.092E+02,-5.122E+00,-4.446E+00,-4.670E+00,-2.813E+00,-7.403E-01, 7.925E-01, 7.048E-01, 8.091E-01, 1.060E+00
 4.160E+03, 1.037E-02, 8.510E-02, 2.701E-02, 2.236E-02, 1.277E-01, 1.536E-02, 9.848E-02, 1.317E-02, 6.352E-03, 1.200E-01, 3.086E+02, 1.930E+02, 1.301E+03, 1.201E+03, 1.193E+03, 1.312E+03, 5.244E+02, 1.226E+03, 1.237E+03, 1.050E+03, 1.137E+03, 2.928E+02, 1.092E+03, 1.085E+03, 1.086E+03, 1.194E+03, 1.084E+03, 1.162E+03, 1.072E+03, 8.428E+01, 5.173E+02, 1.021E+03, 9.341E+02, 9.322E+02, 7.461E+02, 4.396E+01, 5.129E+02, 4.381E+02, 4.650E+02, 4.338E+02, 4.105E+02,-4.737E+00,-4.374E+00,-4.957E+00,-2.740E+00,-8.613E-01, 7.814E-01, 6.989E-01, 8.008E-01, 1.046E+00
 4.240E+03, 7.617E-03, 8.099E-02, 3.177E-02, 2.883E-02, 1.308E-01, 1.281E-02, 9.866E-02, 1.447E-02, 6.056E-03, 1.223E-01, 3.070E+02, 1.885E+02, 1.304E+03, 1.194E+03, 1.264E+03, 1.289E+03, 4.907E+02, 1.213E+03, 1.235E+03, 1.043E+03, 1.130E+03, 2.929E+02, 1.082E+03, 1.069E+03, 1.079E+03, 1.194E+03, 1.083E+03, 1.142E+03, 1.059E+03, 8.960E+01, 5.135E+02, 1.017E+03, 9.376E+02, 9.294E+02, 7.497E+02, 3.955E+01, 5.010E+02, 4.283E+02, 4.568E+02, 4.259E+02, 4.084E+02,-4.677E+00,-4.289E+00,-4.704E+00,-2.882E+00,-8.182E-01, 8.171E-01, 7.147E-01, 7.861E-01, 1.036E+00
 4.320E+03, 2.049E-02, 8.078E-02, 2.543E-02, 2.260E-02, 1.210E-01, 5.340E-03, 9.799E-02, 1.897E-02, 9.072E-03, 1.286E-01, 2.984E+02, 1.844E+02, 1.300E+03, 1.183E+03, 1.273E+03, 1.287E+03, 4.870E+02, 1.200E+03, 1.224E+03, 1.035E+03, 1.124E+03, 2.928E+02, 1.075E+03, 1.066E+03, 1.074E+03, 1.189E+03, 1.081E+03, 1.159E+03, 1.063E+03, 1.078E+02, 5.222E+02, 1.012E+03, 9.271E+02, 9.197E+02, 7.444E+02, 3.863E+01, 4.957E+02, 4.214E+02, 4.481E+02, 4.191E+02, 3.981E+02,-4.757E+00,-4.310E+00,-4.624E+00,-2.847E+00,-8.685E-01, 8.099E-01, 6.870E-01, 8.003E-01, 1.030E+00
 4.400E+03, 1.953E-02, 8.393E-02, 2.370E-02, 1.611E-02, 1.218E-01, 1.868E-02, 9.792E-02, 1.204E-02, 4.601E-03, 1.179E-01, 2.999E+02, 1.852E+02, 1.310E+03, 1.187E+03, 1.231E+03, 1.310E+03, 4.739E+02, 1.214E+03, 1.226E+03, 1.036E+03, 1.124E+03, 2.923E+02, 1.076E+03, 1.073E+03, 1.075E+03, 1.189E+03, 1.078E+03, 1.165E+03, 1.066E+03, 7.039E+01, 4.964E+02, 1.020E+03, 9.181E+02, 9.196E+02, 7.361E+02, 4.210E+01, 4.984E+02, 4.219E+02, 4.506E+02, 4.221E+02, 3.992E+02,-4.652E+00,-4.229E+00,-4.573E+00,-3.000E+00,-8.151E-01, 7.923E-01, 7.100E-01, 7.801E-01, 1.071E+00
 4.480E+03, 1.545E-02, 7.919E-02, 2.970E-02, 2.356E-02, 1.262E-01, 1.730E-02, 1.007E-01, 1.030E-02, 3.517E-03, 1.178E-01, 2.985E+02, 1.830E+02, 1.265E+03, 1.191E+03, 1.270E+03, 1.296E+03, 4.972E+02, 1.209E+03, 1.224E+03, 1.032E+03, 1.123E+03, 2.920E+02, 1.075E+03, 1.072E+03, 1.074E+03, 1.182E+03, 1.072E+03, 1.163E+03, 1.063E+03, 6.215E+01, 4.904E+02, 1.024E+03, 9.253E+02, 9.205E+02, 7.716E+02, 3.870E+01, 4.879E+02, 4.192E+02, 4.445E+02, 4.159E+02, 3.925E+02,-4.611E+00,-4.210E+00,-4.586E+00,-3.000E+00,-8.613E-01, 8.123E-01, 7.120E-01, 8.128E-01, 1.065E+00
 4.560E+03, 2.014E-02, 9.052E-02, 1.776E-02, 9.628E-03, 1.193E-01, 2.459E-02, 9.708E-02, 9.657E-03, 3.364E-03, 1.133E-01, 2.884E+02, 1.757E+02, 1.289E+03, 1.171E+03, 1.170E+03, 1.295E+03, 4.555E+02, 1.201E+03, 1.211E+03, 1.019E+03, 1.105E+03, 2.906E+02, 1.057E+03, 1.062E+03, 1.063E+03, 1.165E+03, 1.056E+03, 1.148E+03, 1.049E+03, 7.189E+01, 4.801E+02, 9.989E+02, 8.859E+02, 8.930E+02, 7.103E+02, 3.787E+01, 4.785E+02, 4.058E+02, 4.316E+02, 4.023E+02, 3.806E+02,-4.605E+00,-4.249E+00,-4.522E+00,-2.841E+00,-7.499E-01, 7.956E-01, 6.923E-01, 7.940E-01, 1.043E+00
 4.640E+03, 2.968E-02, 8.063E-02, 2.120E-02, 1.571E-02, 1.147E-01, 3.528E-02, 9.732E-02, 3.723E-03, 5.100E-04, 1.043E-01, 2.530E+02, 1.509E+02, 1.213E+03, 1.130E+03, 1.125E+03, 1.231E+03, 5.029E+02, 1.145E+03, 1.164E+03, 9.683E+02, 1.053E+03, 2.885E+02, 1.012E+03, 1.016E+03, 1.013E+03, 1.107E+03, 1.006E+03, 1.106E+03, 1.004E+03, 4.980E+01, 4.229E+02, 9.402E+02, 8.538E+02, 8.531E+02, 6.697E+02, 3.405E+01, 4.219E+02, 3.602E+02, 3.829E+02, 3.531E+02, 3.377E+02,-4.335E+00,-4.004E+00,-4.326E+00,-2.568E+00,-7.936E-01, 8.163E-01, 6.820E-01, 8.009E-01, 1.027E+00
 4.720E+03, 8.313E-02, 7.000E-02, 2.892E-03, 1.862E-03, 7.648E-02, 6.886E-02, 8.091E-02, 6.385E-04, 9.009E-05, 8.355E-02, 1.644E+02, 1.069E+02, 1.066E+03, 1.029E+03, 7.918E+02, 1.038E+03, 3.859E+02, 1.024E+03, 1.012E+03, 8.597E+02, 9.449E+02, 2.815E+02, 9.162E+02, 9.122E+02, 9.132E+02, 9.907E+02, 9.054E+02, 9.827E+02, 9.004E+02, 5.540E+01, 3.211E+02, 8.566E+02, 7.389E+02, 7.486E+02, 5.611E+02, 3.079E+01, 3.199E+02, 2.671E+02, 2.872E+02, 2.635E+02, 2.506E+02,-4.009E+00,-3.738E+00,-3.999E+00,-2.505E+00,-4.848E-01, 8.063E-01, 7.160E-01, 8.329E-01, 1.066E+00
 4.800E+03, 1.288E-01, 4.645E-02, 2.603E-05, 6.582E-06, 4.949E-02, 1.126E-01, 5.596E-02, 1.773E-05, 2.559E-06, 5.857E-02, 7.856E+01, 5.777E+01, 8.349E+02, 8.494E+02, 3.992E+02, 8.086E+02, 2.789E+02, 8.381E+02, 7.914E+02, 6.877E+02, 7.696E+02, 2.611E+02, 7.675E+02, 7.609E+02, 7.629E+02, 8.067E+02, 7.483E+02, 7.894E+02, 7.358E+02, 2.846E+01, 1.784E+02, 6.763E+02, 5.592E+02, 5.771E+02, 3.898E+02, 2.609E+01, 1.896E+02, 1.586E+02, 1.706E+02, 1.558E+02, 1.486E+02,-3.541E+00,-3.224E+00,-3.460E+00,-1.879E+00,-2.399E-01, 7.957E-01, 7.196E-01, 8.315E-01, 1.055E+00
 4.880E+03, 1.609E-01, 2.771E-02, 3.530E-07, 5.692E-08, 3.166E-02, 1.646E-01, 2.553E-02, 1.628E-08, 4.488E-09, 2.959E-02, 2.953E+01, 2.111E+01, 5.753E+02, 5.530E+02, 1.932E+02, 5.503E+02, 1.733E+02, 5.164E+02, 5.527E+02, 4.689E+02, 5.334E+02, 2.274E+02, 5.175E+02, 5.198E+02, 5.158E+02, 4.845E+02, 4.775E+02, 4.722E+02, 4.672E+02, 2.220E+01, 7.857E+01, 4.023E+02, 2.695E+02, 3.041E+02, 1.770E+02, 2.252E+01, 8.463E+01, 7.199E+01, 7.774E+01, 7.121E+01, 6.854E+01,-2.569E+00,-2.321E+00,-2.509E+00,-1.281E+00, 9.072E-02, 7.955E-01, 6.790E-01, 7.788E-01, 9.761E-01
 4.900E+03, 1.841E-01, 1.412E-02, 1.308E-11, 5.074E-12, 1.883E-02, 1.826E-01, 1.498E-02, 1.345E-11, 4.833E-12, 1.964E-02, 1.486E+01, 1.105E+01, 4.227E+02, 4.122E+02, 9.695E+01, 3.336E+02, 1.157E+02, 3.639E+02, 4.240E+02, 3.630E+02, 4.185E+02, 2.037E+02, 3.559E+02, 3.434E+02, 3.849E+02, 1.934E+02, 2.137E+02, 2.091E+02, 2.275E+02, 2.151E+01, 5.023E+01, 1.896E+02, 1.203E+02, 1.518E+02, 8.563E+01, 2.151E+01, 5.242E+01, 4.719E+01, 4.973E+01, 4.651E+01, 4.463E+01,-1.838E+00,-1.614E+00,-1.859E+00,-9.513E-01, 1.368E-01, 7.031E-01, 6.180E-01, 6.809E-01, 8.910E-01
