s,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kg/kg,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kg/kg,kW/m2,kW/m2,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s
 2.480E+03, 1.265E-02, 8.939E-02, 2.481E-02, 5.762E-03, 5.299E-03, 9.776E-02, 2.225E-02, 9.714E-02, 1.225E-02, 1.922E-03, 2.624E-03, 8.948E-02, 2.903E+02, 1.567E+02, 1.264E+03, 1.149E+03, 1.295E+03, 1.271E+03, 4.987E+02, 1.155E+03, 1.215E+03, 9.809E+02, 1.079E+03, 2.815E+02, 1.041E+03, 1.033E+03, 1.030E+03, 1.145E+03, 1.038E+03, 1.129E+03, 1.024E+03, 6.225E+01, 4.439E+02, 9.507E+02, 8.320E+02, 8.530E+02, 6.899E+02, 3.622E+01, 4.404E+02, 3.754E+02, 4.002E+02, 3.677E+02, 3.512E+02,-4.534E+00,-4.145E+00,-4.410E+00,-2.411E+00,-6.255E-01, 8.061E-01, 7.363E-01, 8.094E-01, 1.046E+00
 2.560E+03, 1.678E-02, 8.991E-02, 2.209E-02, 4.546E-03, 4.733E-03, 9.524E-02, 1.455E-02, 1.026E-01, 1.144E-02, 9.350E-04, 2.454E-03, 9.276E-02, 2.919E+02, 1.573E+02, 1.255E+03, 1.150E+03, 1.292E+03, 1.264E+03, 5.015E+02, 1.163E+03, 1.216E+03, 9.814E+02, 1.081E+03, 2.826E+02, 1.039E+03, 1.043E+03, 1.040E+03, 1.159E+03, 1.044E+03, 1.123E+03, 1.021E+03, 6.069E+01, 4.436E+02, 9.404E+02, 8.210E+02, 8.506E+02, 6.916E+02, 3.640E+01, 4.392E+02, 3.756E+02, 3.992E+02, 3.691E+02, 3.518E+02,-4.401E+00,-4.120E+00,-4.427E+00,-2.349E+00,-6.248E-01, 7.992E-01, 7.287E-01, 7.993E-01, 1.091E+00
 2.640E+03, 2.949E-02, 9.270E-02, 1.235E-02, 2.306E-03, 2.638E-03, 8.627E-02, 2.341E-02, 1.020E-01, 7.037E-03, 5.789E-04, 1.504E-03, 8.715E-02, 2.810E+02, 1.557E+02, 1.272E+03, 1.146E+03, 1.295E+03, 1.264E+03, 4.613E+02, 1.169E+03, 1.202E+03, 9.782E+02, 1.074E+03, 2.828E+02, 1.033E+03, 1.040E+03, 1.043E+03, 1.150E+03, 1.036E+03, 1.143E+03, 1.031E+03, 6.429E+01, 4.426E+02, 9.436E+02, 8.404E+02, 8.551E+02, 6.772E+02, 3.778E+01, 4.379E+02, 3.697E+02, 3.962E+02, 3.662E+02, 3.490E+02,-4.351E+00,-4.146E+00,-4.510E+00,-2.409E+00,-6.786E-01, 7.945E-01, 7.235E-01, 7.997E-01, 1.057E+00
 2.720E+03, 1.892E-02, 9.255E-02, 1.848E-02, 2.895E-03, 3.968E-03, 9.330E-02, 2.471E-02, 1.029E-01, 5.423E-03, 3.145E-04, 1.160E-03, 8.598E-02, 2.919E+02, 1.585E+02, 1.270E+03, 1.155E+03, 1.322E+03, 1.263E+03, 4.525E+02, 1.169E+03, 1.217E+03, 9.842E+02, 1.079E+03, 2.823E+02, 1.038E+03, 1.044E+03, 1.052E+03, 1.154E+03, 1.038E+03, 1.130E+03, 1.027E+03, 7.007E+01, 4.525E+02, 9.417E+02, 8.329E+02, 8.552E+02, 6.923E+02, 3.669E+01, 4.470E+02, 3.768E+02, 4.050E+02, 3.733E+02, 3.556E+02,-4.373E+00,-4.224E+00,-4.606E+00,-2.339E+00,-6.481E-01, 8.277E-01, 7.263E-01, 8.004E-01, 1.073E+00
 2.800E+03, 1.767E-02, 8.831E-02, 2.315E-02, 4.219E-03, 4.972E-03, 9.544E-02, 2.128E-02, 9.910E-02, 1.100E-02, 1.118E-03, 2.358E-03, 8.962E-02, 2.899E+02, 1.588E+02, 1.263E+03, 1.158E+03, 1.321E+03, 1.294E+03, 4.600E+02, 1.171E+03, 1.214E+03, 9.839E+02, 1.083E+03, 2.827E+02, 1.044E+03, 1.039E+03, 1.039E+03, 1.166E+03, 1.048E+03, 1.139E+03, 1.032E+03, 5.278E+01, 4.423E+02, 9.483E+02, 8.339E+02, 8.541E+02, 6.935E+02, 4.034E+01, 4.493E+02, 3.787E+02, 4.040E+02, 3.714E+02, 3.553E+02,-4.475E+00,-4.136E+00,-4.406E+00,-2.393E+00,-7.035E-01, 8.030E-01, 7.290E-01, 7.851E-01, 1.043E+00
 2.880E+03, 1.302E-02, 8.111E-02, 3.224E-02, 8.902E-03, 6.885E-03, 9.978E-02, 2.928E-03, 9.588E-02, 2.432E-02, 3.868E-03, 5.221E-03, 1.024E-01, 3.325E+02, 1.900E+02, 1.315E+03, 1.183E+03, 1.349E+03, 1.318E+03, 5.054E+02, 1.215E+03, 1.265E+03, 1.045E+03, 1.140E+03, 2.840E+02, 1.080E+03, 1.081E+03, 1.084E+03, 1.181E+03, 1.086E+03, 1.165E+03, 1.070E+03, 6.883E+01, 5.094E+02, 1.006E+03, 9.079E+02, 9.259E+02, 7.415E+02, 4.151E+01, 5.142E+02, 4.332E+02, 4.660E+02, 4.321E+02, 4.112E+02,-4.767E+00,-4.408E+00,-4.778E+00,-2.303E+00,-6.913E-01, 8.139E-01, 7.168E-01, 7.754E-01, 1.040E+00
 2.960E+03, 7.393E-03, 8.814E-02, 2.906E-02, 5.460E-03, 6.244E-03, 1.020E-01, 3.679E-03, 1.000E-01, 2.000E-02, 2.627E-03, 4.292E-03, 1.006E-01, 3.310E+02, 1.931E+02, 1.302E+03, 1.189E+03, 1.352E+03, 1.315E+03, 4.583E+02, 1.210E+03, 1.264E+03, 1.052E+03, 1.143E+03, 2.901E+02, 1.084E+03, 1.087E+03, 1.086E+03, 1.193E+03, 1.091E+03, 1.184E+03, 1.082E+03, 6.687E+01, 5.211E+02, 1.010E+03, 9.139E+02, 9.290E+02, 7.702E+02, 3.808E+01, 5.197E+02, 4.449E+02, 4.724E+02, 4.414E+02, 4.199E+02,-4.761E+00,-4.594E+00,-4.933E+00,-2.312E+00,-7.656E-01, 7.867E-01, 7.320E-01, 8.038E-01, 1.059E+00
 3.040E+03, 6.956E-03, 8.538E-02, 3.173E-02, 7.610E-03, 6.791E-03, 1.026E-01, 6.260E-03, 9.772E-02, 2.068E-02, 3.415E-03, 4.434E-03, 9.952E-02, 3.447E+02, 1.959E+02, 1.328E+03, 1.206E+03, 1.352E+03, 1.307E+03, 4.691E+02, 1.219E+03, 1.280E+03, 1.057E+03, 1.151E+03, 2.945E+02, 1.097E+03, 1.086E+03, 1.086E+03, 1.204E+03, 1.100E+03, 1.169E+03, 1.076E+03, 1.255E+02, 5.630E+02, 1.018E+03, 9.084E+02, 9.310E+02, 7.687E+02, 3.876E+01, 5.275E+02, 4.486E+02, 4.800E+02, 4.450E+02, 4.250E+02,-5.005E+00,-4.486E+00,-4.781E+00,-2.332E+00,-7.393E-01, 8.034E-01, 7.256E-01, 7.939E-01, 1.033E+00
 3.120E+03, 7.719E-03, 8.426E-02, 3.220E-02, 9.190E-03, 6.851E-03, 1.019E-01, 5.408E-03, 9.841E-02, 2.054E-02, 3.003E-03, 4.409E-03, 9.997E-02, 3.376E+02, 1.942E+02, 1.298E+03, 1.196E+03, 1.332E+03, 1.312E+03, 4.740E+02, 1.214E+03, 1.273E+03, 1.054E+03, 1.146E+03, 2.971E+02, 1.087E+03, 1.091E+03, 1.090E+03, 1.205E+03, 1.098E+03, 1.179E+03, 1.081E+03, 7.612E+01, 5.255E+02, 1.015E+03, 9.509E+02, 9.499E+02, 7.865E+02, 4.387E+01, 5.284E+02, 4.481E+02, 4.775E+02, 4.442E+02, 4.218E+02,-4.897E+00,-4.529E+00,-4.816E+00,-2.383E+00,-8.679E-01, 7.998E-01, 7.240E-01, 8.002E-01, 1.052E+00
 3.200E+03, 1.835E-02, 8.261E-02, 2.790E-02, 7.588E-03, 5.950E-03, 9.604E-02, 1.568E-02, 9.612E-02, 1.693E-02, 2.594E-03, 3.631E-03, 9.412E-02, 3.236E+02, 1.875E+02, 1.305E+03, 1.195E+03, 1.353E+03, 1.309E+03, 4.356E+02, 1.203E+03, 1.256E+03, 1.042E+03, 1.137E+03, 2.975E+02, 1.086E+03, 1.078E+03, 1.081E+03, 1.193E+03, 1.086E+03, 1.158E+03, 1.065E+03, 6.382E+01, 5.097E+02, 1.008E+03, 9.521E+02, 9.407E+02, 7.407E+02, 4.275E+01, 5.110E+02, 4.346E+02, 4.622E+02, 4.299E+02, 4.092E+02,-4.763E+00,-4.450E+00,-4.846E+00,-2.459E+00,-7.184E-01, 8.099E-01, 7.516E-01, 8.080E-01, 1.092E+00
 3.280E+03, 1.131E-01, 5.491E-02, 1.329E-03, 6.889E-05, 2.840E-04, 4.657E-02, 1.109E-01, 5.736E-02, 1.817E-04, 3.056E-06, 3.859E-05, 4.699E-02, 1.457E+02, 8.600E+01, 9.584E+02, 9.204E+02, 8.166E+02, 9.383E+02, 3.178E+02, 9.285E+02, 9.558E+02, 7.902E+02, 8.676E+02, 2.929E+02, 8.415E+02, 8.431E+02, 8.490E+02, 9.021E+02, 8.336E+02, 8.921E+02, 8.272E+02, 3.874E+01, 2.681E+02, 7.740E+02, 6.091E+02, 6.520E+02, 4.636E+02, 2.858E+01, 2.740E+02, 2.292E+02, 2.477E+02, 2.262E+02, 2.154E+02,-3.774E+00,-3.443E+00,-3.715E+00,-2.060E+00,-2.069E-01, 8.403E-01, 7.797E-01, 8.305E-01, 1.092E+00
 3.360E+03, 1.505E-01, 3.413E-02, 1.323E-06, 7.318E-08, 2.772E-07, 3.007E-02, 1.486E-01, 3.524E-02, 2.339E-06, 9.642E-08, 4.910E-07, 3.087E-02, 5.004E+01, 3.503E+01, 6.757E+02, 6.756E+02, 3.299E+02, 6.391E+02, 2.066E+02, 6.570E+02, 6.781E+02, 5.744E+02, 6.409E+02, 2.600E+02, 6.292E+02, 6.242E+02, 6.302E+02, 6.437E+02, 6.087E+02, 6.289E+02, 5.976E+02, 2.352E+01, 1.153E+02, 5.621E+02, 4.536E+02, 4.662E+02, 2.739E+02, 2.423E+01, 1.260E+02, 1.042E+02, 1.131E+02, 1.033E+02, 9.920E+01,-3.020E+00,-2.825E+00,-3.010E+00,-1.759E+00,-1.681E-01, 7.590E-01, 6.864E-01, 7.760E-01, 9.768E-01
 3.440E+03, 1.455E-01, 3.710E-02, 1.687E-05, 8.218E-07, 3.543E-06, 3.223E-02, 1.471E-01, 3.616E-02, 9.977E-07, 5.607E-08, 2.092E-07, 3.153E-02, 3.751E+01, 2.584E+01, 6.424E+02, 6.279E+02, 2.728E+02, 6.164E+02, 1.783E+02, 5.926E+02, 6.044E+02, 5.034E+02, 5.765E+02, 2.148E+02, 5.805E+02, 5.733E+02, 5.728E+02, 5.824E+02, 5.526E+02, 5.609E+02, 5.351E+02, 2.254E+01, 9.146E+01, 4.902E+02, 4.080E+02, 4.141E+02, 2.560E+02, 2.324E+01, 9.857E+01, 8.210E+01, 8.857E+01, 8.065E+01, 7.768E+01,-2.844E+00,-2.685E+00,-2.829E+00,-1.605E+00,-2.438E-01, 7.737E-01, 6.745E-01, 7.415E-01, 9.762E-01
 3.520E+03, 1.492E-01, 3.492E-02, 1.031E-05, 3.532E-07, 2.165E-06, 3.065E-02, 1.533E-01, 3.247E-02, 3.347E-07, 1.373E-08, 7.015E-08, 2.889E-02, 2.957E+01, 2.096E+01, 5.949E+02, 5.796E+02, 2.371E+02, 5.610E+02, 1.441E+02, 5.515E+02, 5.485E+02, 4.581E+02, 5.331E+02, 1.846E+02, 5.442E+02, 5.437E+02, 5.371E+02, 5.340E+02, 5.100E+02, 5.335E+02, 5.088E+02, 2.240E+01, 7.772E+01, 4.628E+02, 3.780E+02, 3.866E+02, 2.117E+02, 2.266E+01, 8.398E+01, 7.025E+01, 7.549E+01, 6.901E+01, 6.649E+01,-2.758E+00,-2.580E+00,-2.720E+00,-1.518E+00,-5.892E-02, 7.357E-01, 6.530E-01, 7.390E-01, 9.507E-01
 3.600E+03, 1.500E-01, 3.443E-02, 1.608E-05, 1.275E-06, 3.373E-06, 3.031E-02, 1.524E-01, 3.299E-02, 9.087E-07, 3.857E-08, 1.906E-07, 2.926E-02, 2.789E+01, 2.011E+01, 5.802E+02, 5.766E+02, 2.271E+02, 5.540E+02, 1.488E+02, 5.558E+02, 5.301E+02, 4.429E+02, 5.205E+02, 1.641E+02, 5.411E+02, 5.420E+02, 5.517E+02, 5.373E+02, 5.097E+02, 5.373E+02, 5.099E+02, 2.254E+01, 7.438E+01, 4.730E+02, 3.758E+02, 3.807E+02, 2.194E+02, 2.257E+01, 8.034E+01, 6.676E+01, 7.216E+01, 6.600E+01, 6.367E+01,-2.787E+00,-2.607E+00,-2.765E+00,-1.688E+00,-1.395E-01, 7.272E-01, 6.617E-01, 7.336E-01, 9.406E-01
 3.680E+03, 1.532E-01, 3.254E-02, 9.118E-06, 3.840E-07, 1.913E-06, 2.894E-02, 1.560E-01, 3.087E-02, 1.814E-07, 6.202E-09, 3.801E-08, 2.774E-02, 2.354E+01, 1.657E+01, 5.492E+02, 5.390E+02, 2.058E+02, 5.459E+02, 1.508E+02, 5.042E+02, 4.973E+02, 4.098E+02, 4.880E+02, 1.490E+02, 5.132E+02, 5.094E+02, 5.053E+02, 5.143E+02, 4.899E+02, 4.931E+02, 4.720E+02, 2.185E+01, 6.609E+01, 4.316E+02, 3.321E+02, 3.446E+02, 1.912E+02, 2.225E+01, 7.135E+01, 5.939E+01, 6.376E+01, 5.841E+01, 5.752E+01,-2.636E+00,-2.476E+00,-2.616E+00,-1.436E+00,-1.008E-01, 7.782E-01, 6.311E-01, 7.316E-01, 9.151E-01
 3.760E+03, 1.525E-01, 3.298E-02, 7.772E-07, 2.951E-08, 1.628E-07, 2.925E-02, 1.517E-01, 3.343E-02, 1.614E-05, 2.654E-07, 3.393E-06, 2.960E-02, 2.268E+01, 1.655E+01, 5.437E+02, 5.591E+02, 1.851E+02, 5.436E+02, 1.418E+02, 5.136E+02, 4.825E+02, 4.019E+02, 4.837E+02, 1.381E+02, 5.136E+02, 5.133E+02, 5.057E+02, 5.123E+02, 4.850E+02, 4.998E+02, 4.753E+02, 2.206E+01, 6.480E+01, 4.210E+02, 3.436E+02, 3.475E+02, 1.902E+02, 2.213E+01, 6.934E+01, 5.791E+01, 6.215E+01, 5.697E+01, 5.626E+01,-2.644E+00,-2.536E+00,-2.649E+00,-1.403E+00,-5.939E-02, 7.375E-01, 6.308E-01, 7.162E-01, 8.943E-01
 3.800E+03, 1.381E-01, 4.145E-02, 7.605E-07, 2.856E-08, 1.594E-07, 3.532E-02, 1.510E-01, 3.385E-02, 8.051E-07, 2.997E-08, 1.687E-07, 2.987E-02, 2.368E+01, 1.769E+01, 5.808E+02, 5.657E+02, 2.023E+02, 5.565E+02, 1.360E+02, 5.426E+02, 4.927E+02, 4.160E+02, 5.014E+02, 1.315E+02, 5.320E+02, 5.396E+02, 5.408E+02, 5.294E+02, 5.032E+02, 5.340E+02, 5.042E+02, 2.210E+01, 6.901E+01, 4.697E+02, 3.790E+02, 3.783E+02, 1.990E+02, 2.236E+01, 7.458E+01, 6.187E+01, 6.706E+01, 6.137E+01, 6.158E+01,-2.697E+00,-2.582E+00,-2.720E+00,-1.666E+00, 1.685E-02, 7.364E-01, 6.587E-01, 7.702E-01, 9.082E-01
