s,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kW/m2,kW/m2,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s
 2.560E+03, 3.126E-07, 8.062E-02, 1.088E-02, 1.409E-02, 1.343E-01, 3.677E-03, 7.758E-02, 1.197E-02, 1.554E-02, 1.327E-01, 8.792E+01, 1.088E+02, 8.580E+02, 1.024E+03, 3.804E+02, 8.520E+02, 5.574E+02, 1.031E+03, 8.069E+02, 8.596E+02, 9.586E+02, 1.939E+02, 2.000E+01, 9.577E+02, 2.000E+01, 2.000E+01, 2.000E+01, 1.117E+03, 9.997E+02, 2.000E+01, 2.000E+01, 9.509E+02, 7.714E+02, 7.751E+02, 5.708E+02, 3.485E+01, 3.128E+02, 2.000E+01, 2.578E+02, 2.000E+01, 2.137E+02,-2.780E-06,-4.298E+00,-2.434E-06,-2.910E+00,-8.480E-01, 1.535E-06, 7.188E-01, 1.555E-06, 1.189E+00
 2.640E+03, 2.682E-08, 7.814E-02, 1.270E-02, 1.845E-02, 1.351E-01, 2.788E-03, 7.493E-02, 1.393E-02, 2.417E-02, 1.338E-01, 8.690E+01, 1.068E+02, 8.550E+02, 1.013E+03, 3.868E+02, 8.519E+02, 5.768E+02, 1.025E+03, 8.034E+02, 8.546E+02, 9.557E+02, 1.937E+02, 2.000E+01, 9.429E+02, 2.000E+01, 2.000E+01, 2.000E+01, 1.096E+03, 9.841E+02, 2.000E+01, 2.000E+01, 9.245E+02, 7.550E+02, 7.617E+02, 5.492E+02, 3.189E+01, 3.013E+02, 2.000E+01, 2.514E+02, 2.000E+01, 2.115E+02,-4.671E-06,-4.204E+00, 8.568E-06,-2.800E+00,-7.346E-01, 1.240E-06, 7.438E-01, 1.386E-06, 1.145E+00
 2.720E+03, 3.886E-07, 8.044E-02, 1.093E-02, 1.552E-02, 1.342E-01, 5.276E-03, 7.589E-02, 1.269E-02, 1.702E-02, 1.321E-01, 8.776E+01, 1.075E+02, 8.571E+02, 1.026E+03, 3.740E+02, 8.498E+02, 5.696E+02, 9.916E+02, 8.065E+02, 8.563E+02, 9.581E+02, 1.933E+02, 2.000E+01, 9.477E+02, 2.000E+01, 2.000E+01, 2.000E+01, 1.107E+03, 9.958E+02, 2.000E+01, 2.000E+01, 9.496E+02, 8.173E+02, 8.024E+02, 5.646E+02, 3.094E+01, 3.058E+02, 2.000E+01, 2.541E+02, 2.000E+01, 2.117E+02,-1.008E-06,-4.228E+00,-1.600E-06,-2.828E+00,-7.878E-01, 1.568E-06, 7.267E-01, 1.496E-06, 1.192E+00
 2.800E+03, 5.624E-08, 8.017E-02, 1.120E-02, 1.510E-02, 1.344E-01, 3.480E-03, 7.681E-02, 1.265E-02, 1.640E-02, 1.331E-01, 8.907E+01, 1.105E+02, 8.610E+02, 1.027E+03, 4.132E+02, 8.545E+02, 5.998E+02, 1.045E+03, 8.106E+02, 8.644E+02, 9.641E+02, 1.932E+02, 2.000E+01, 9.561E+02, 2.000E+01, 2.000E+01, 2.000E+01, 1.106E+03, 9.925E+02, 2.000E+01, 2.000E+01, 9.504E+02, 8.106E+02, 8.009E+02, 5.681E+02, 3.128E+01, 3.126E+02, 2.000E+01, 2.592E+02, 2.000E+01, 2.173E+02,-5.056E-07,-4.219E+00, 2.243E-07,-2.857E+00,-6.981E-01, 1.672E-06, 7.462E-01, 1.659E-06, 1.171E+00
 2.880E+03, 4.057E-09, 7.906E-02, 1.219E-02, 1.486E-02, 1.351E-01, 1.784E-03, 7.639E-02, 1.360E-02, 1.746E-02, 1.347E-01, 8.880E+01, 1.102E+02, 8.600E+02, 1.009E+03, 3.966E+02, 8.540E+02, 5.935E+02, 1.011E+03, 8.099E+02, 8.639E+02, 9.597E+02, 1.935E+02, 2.000E+01, 9.638E+02, 2.000E+01, 2.000E+01, 2.000E+01, 1.123E+03, 1.003E+03, 2.000E+01, 2.000E+01, 9.387E+02, 7.989E+02, 7.943E+02, 5.747E+02, 2.878E+01, 3.111E+02, 2.000E+01, 2.588E+02, 2.000E+01, 2.177E+02, 1.512E-06,-4.257E+00, 3.805E-06,-2.819E+00,-8.351E-01, 1.919E-06, 7.401E-01, 2.077E-06, 1.143E+00
 2.960E+03, 1.024E-06, 8.011E-02, 1.137E-02, 1.356E-02, 1.347E-01, 1.851E-03, 7.676E-02, 1.304E-02, 2.007E-02, 1.341E-01, 8.987E+01, 1.105E+02, 8.653E+02, 1.013E+03, 3.815E+02, 8.567E+02, 5.817E+02, 1.033E+03, 8.130E+02, 8.649E+02, 9.612E+02, 1.937E+02, 2.000E+01, 9.528E+02, 2.000E+01, 2.000E+01, 2.000E+01, 1.123E+03, 1.005E+03, 2.000E+01, 2.000E+01, 9.387E+02, 7.887E+02, 7.859E+02, 5.626E+02, 3.201E+01, 3.111E+02, 2.000E+01, 2.586E+02, 2.000E+01, 2.169E+02,-4.205E-06,-4.273E+00,-2.891E-06,-2.827E+00,-7.281E-01, 1.211E-06, 7.366E-01, 1.269E-06, 1.142E+00
 3.040E+03, 2.911E-04, 8.312E-02, 9.038E-03, 8.503E-03, 1.334E-01, 4.787E-03, 7.889E-02, 1.055E-02, 1.351E-02, 1.312E-01, 8.857E+01, 1.102E+02, 8.649E+02, 1.032E+03, 3.944E+02, 8.548E+02, 5.873E+02, 1.043E+03, 8.091E+02, 8.637E+02, 9.625E+02, 1.940E+02, 2.000E+01, 9.564E+02, 2.000E+01, 2.000E+01, 2.000E+01, 1.108E+03, 9.954E+02, 2.000E+01, 2.000E+01, 9.320E+02, 7.842E+02, 7.824E+02, 5.767E+02, 3.142E+01, 3.111E+02, 2.000E+01, 2.590E+02, 2.000E+01, 2.166E+02, 3.447E-06,-4.235E+00, 6.464E-06,-2.772E+00,-9.512E-01, 1.439E-06, 7.438E-01, 1.353E-06, 1.166E+00
 3.120E+03, 7.375E-08, 8.061E-02, 1.094E-02, 1.349E-02, 1.344E-01, 2.408E-03, 7.382E-02, 1.488E-02, 2.616E-02, 1.345E-01, 8.909E+01, 1.094E+02, 8.608E+02, 1.025E+03, 4.019E+02, 8.562E+02, 6.038E+02, 1.040E+03, 8.108E+02, 8.618E+02, 9.646E+02, 1.943E+02, 2.000E+01, 9.522E+02, 2.000E+01, 2.000E+01, 2.000E+01, 1.098E+03, 9.876E+02, 2.000E+01, 2.000E+01, 9.315E+02, 7.846E+02, 7.842E+02, 5.736E+02, 4.782E+01, 3.211E+02, 2.000E+01, 2.606E+02, 2.000E+01, 2.170E+02,-2.357E-07,-4.165E+00,-2.169E-06,-2.822E+00,-8.431E-01, 6.906E-07, 7.196E-01, 8.202E-07, 1.160E+00
 3.200E+03, 2.225E-04, 8.045E-02, 1.085E-02, 1.527E-02, 1.341E-01, 2.283E-03, 7.493E-02, 1.405E-02, 2.513E-02, 1.342E-01, 8.769E+01, 1.082E+02, 8.624E+02, 1.024E+03, 3.946E+02, 8.525E+02, 5.662E+02, 1.025E+03, 8.061E+02, 8.589E+02, 9.587E+02, 1.943E+02, 2.000E+01, 9.428E+02, 2.000E+01, 2.000E+01, 2.000E+01, 1.110E+03, 9.935E+02, 2.000E+01, 2.000E+01, 9.317E+02, 7.913E+02, 7.833E+02, 5.806E+02, 3.898E+01, 3.096E+02, 2.000E+01, 2.543E+02, 2.000E+01, 2.136E+02,-1.580E-06,-4.190E+00,-3.282E-06,-2.864E+00,-9.098E-01, 1.326E-06, 7.264E-01, 1.515E-06, 1.117E+00
 3.280E+03, 6.318E-08, 7.916E-02, 1.196E-02, 1.654E-02, 1.348E-01, 3.326E-03, 7.543E-02, 1.360E-02, 2.031E-02, 1.336E-01, 8.869E+01, 1.101E+02, 8.571E+02, 1.029E+03, 3.783E+02, 8.564E+02, 5.527E+02, 1.023E+03, 8.093E+02, 8.635E+02, 9.653E+02, 1.942E+02, 2.000E+01, 9.515E+02, 2.000E+01, 2.000E+01, 2.000E+01, 1.121E+03, 1.005E+03, 2.000E+01, 2.000E+01, 9.391E+02, 7.893E+02, 7.898E+02, 5.694E+02, 3.766E+01, 3.185E+02, 2.000E+01, 2.614E+02, 2.000E+01, 2.181E+02, 9.628E-07,-4.194E+00, 6.545E-07,-2.735E+00,-8.189E-01, 1.164E-06, 6.942E-01, 1.111E-06, 1.167E+00
 3.360E+03, 4.536E-09, 8.219E-02, 9.671E-03, 1.208E-02, 1.337E-01, 2.701E-03, 7.739E-02, 1.221E-02, 1.928E-02, 1.331E-01, 8.651E+01, 1.069E+02, 8.507E+02, 1.012E+03, 3.859E+02, 8.515E+02, 5.611E+02, 1.024E+03, 8.023E+02, 8.545E+02, 9.516E+02, 1.939E+02, 2.000E+01, 9.600E+02, 2.000E+01, 2.000E+01, 2.000E+01, 1.121E+03, 1.002E+03, 2.000E+01, 2.000E+01, 9.512E+02, 7.794E+02, 7.791E+02, 5.549E+02, 3.304E+01, 3.060E+02, 2.000E+01, 2.534E+02, 2.000E+01, 2.119E+02, 5.607E-07,-4.299E+00, 2.794E-06,-2.840E+00,-8.155E-01, 1.416E-06, 7.234E-01, 1.364E-06, 1.153E+00
 3.440E+03, 9.412E-08, 8.166E-02, 1.010E-02, 1.248E-02, 1.339E-01, 1.550E-03, 7.730E-02, 1.274E-02, 1.940E-02, 1.342E-01, 8.739E+01, 1.084E+02, 8.557E+02, 1.004E+03, 3.825E+02, 8.563E+02, 5.727E+02, 1.024E+03, 8.051E+02, 8.588E+02, 9.541E+02, 1.933E+02, 2.000E+01, 9.586E+02, 2.000E+01, 2.000E+01, 2.000E+01, 1.113E+03, 9.977E+02, 2.000E+01, 2.000E+01, 9.391E+02, 7.475E+02, 7.626E+02, 5.689E+02, 3.034E+01, 3.057E+02, 2.000E+01, 2.549E+02, 2.000E+01, 2.139E+02,-1.416E-06,-4.275E+00, 2.150E-07,-2.855E+00,-9.346E-01, 1.464E-06, 7.458E-01, 1.620E-06, 1.148E+00
 3.520E+03, 6.572E-06, 8.155E-02, 1.028E-02, 1.146E-02, 1.341E-01, 1.713E-03, 7.303E-02, 1.583E-02, 2.642E-02, 1.356E-01, 8.857E+01, 1.093E+02, 8.619E+02, 1.016E+03, 3.870E+02, 8.519E+02, 6.105E+02, 1.020E+03, 8.088E+02, 8.619E+02, 9.617E+02, 1.931E+02, 2.000E+01, 9.578E+02, 2.000E+01, 2.000E+01, 2.000E+01, 1.106E+03, 9.939E+02, 2.000E+01, 2.000E+01, 9.556E+02, 7.936E+02, 7.897E+02, 5.712E+02, 3.215E+01, 3.088E+02, 2.000E+01, 2.580E+02, 2.000E+01, 2.154E+02, 7.252E-07,-4.280E+00, 4.736E-07,-2.842E+00,-8.298E-01, 1.565E-06, 7.259E-01, 1.479E-06, 1.170E+00
 3.600E+03, 7.718E-07, 7.873E-02, 1.222E-02, 1.783E-02, 1.349E-01, 1.819E-03, 7.411E-02, 1.487E-02, 2.605E-02, 1.349E-01, 8.790E+01, 1.082E+02, 8.556E+02, 1.021E+03, 3.891E+02, 8.522E+02, 5.964E+02, 1.024E+03, 8.067E+02, 8.580E+02, 9.574E+02, 1.933E+02, 2.000E+01, 9.544E+02, 2.000E+01, 2.000E+01, 2.000E+01, 1.115E+03, 9.973E+02, 2.000E+01, 2.000E+01, 9.277E+02, 7.789E+02, 7.800E+02, 5.585E+02, 3.090E+01, 3.083E+02, 2.000E+01, 2.534E+02, 2.000E+01, 2.138E+02,-6.967E-06,-4.309E+00,-4.242E-06,-2.789E+00,-7.336E-01, 2.207E-06, 7.382E-01, 2.229E-06, 1.148E+00
 3.680E+03, 6.330E-06, 8.212E-02, 9.781E-03, 1.148E-02, 1.338E-01, 4.959E-03, 7.730E-02, 1.149E-02, 1.817E-02, 1.314E-01, 8.964E+01, 1.113E+02, 8.615E+02, 1.031E+03, 4.044E+02, 8.590E+02, 5.965E+02, 1.021E+03, 8.126E+02, 8.669E+02, 9.643E+02, 1.934E+02, 2.000E+01, 9.488E+02, 2.000E+01, 2.000E+01, 2.000E+01, 1.104E+03, 9.919E+02, 2.000E+01, 2.000E+01, 9.476E+02, 7.911E+02, 7.919E+02, 6.003E+02, 3.435E+01, 3.145E+02, 2.000E+01, 2.595E+02, 2.000E+01, 2.185E+02, 1.573E-06,-4.237E+00,-1.659E-06,-2.868E+00,-8.850E-01, 1.194E-06, 7.459E-01, 1.098E-06, 1.141E+00
 3.760E+03, 1.244E-08, 8.008E-02, 1.141E-02, 1.339E-02, 1.347E-01, 1.388E-03, 7.539E-02, 1.421E-02, 2.261E-02, 1.350E-01, 9.024E+01, 1.114E+02, 8.651E+02, 1.006E+03, 4.001E+02, 8.597E+02, 5.813E+02, 1.009E+03, 8.145E+02, 8.675E+02, 9.632E+02, 1.937E+02, 2.000E+01, 9.467E+02, 2.000E+01, 2.000E+01, 2.000E+01, 1.106E+03, 9.946E+02, 2.000E+01, 2.000E+01, 9.497E+02, 7.928E+02, 7.931E+02, 5.765E+02, 3.099E+01, 3.137E+02, 2.000E+01, 2.611E+02, 2.000E+01, 2.189E+02,-3.442E-06,-4.209E+00,-1.794E-06,-2.793E+00,-7.411E-01, 1.557E-06, 7.485E-01, 1.550E-06, 1.163E+00
 3.840E+03, 2.392E-07, 7.735E-02, 1.333E-02, 1.914E-02, 1.355E-01, 1.796E-03, 7.360E-02, 1.523E-02, 2.721E-02, 1.351E-01, 9.029E+01, 1.114E+02, 8.667E+02, 1.020E+03, 3.937E+02, 8.577E+02, 6.025E+02, 1.011E+03, 8.144E+02, 8.670E+02, 9.642E+02, 1.942E+02, 2.000E+01, 9.405E+02, 2.000E+01, 2.000E+01, 2.000E+01, 1.111E+03, 9.974E+02, 2.000E+01, 2.000E+01, 9.513E+02, 8.051E+02, 7.935E+02, 5.754E+02, 3.142E+01, 3.117E+02, 2.000E+01, 2.610E+02, 2.000E+01, 2.181E+02, 4.762E-06,-4.247E+00, 2.151E-06,-2.875E+00,-9.103E-01, 1.501E-06, 7.319E-01, 1.543E-06, 1.165E+00
 3.920E+03, 2.140E-07, 7.912E-02, 1.204E-02, 1.599E-02, 1.349E-01, 2.417E-03, 7.426E-02, 1.453E-02, 2.576E-02, 1.343E-01, 8.953E+01, 1.094E+02, 8.610E+02, 1.019E+03, 4.002E+02, 8.542E+02, 5.773E+02, 1.017E+03, 8.121E+02, 8.613E+02, 9.592E+02, 1.946E+02, 2.000E+01, 9.559E+02, 2.000E+01, 2.000E+01, 2.000E+01, 1.131E+03, 1.009E+03, 2.000E+01, 2.000E+01, 9.411E+02, 8.269E+02, 8.103E+02, 5.880E+02, 3.273E+01, 3.114E+02, 2.000E+01, 2.575E+02, 2.000E+01, 2.147E+02, 2.244E-08,-4.283E+00, 8.463E-07,-2.809E+00,-9.381E-01, 1.146E-06, 7.350E-01, 1.377E-06, 1.178E+00
 4.000E+03, 1.014E-08, 7.948E-02, 1.172E-02, 1.604E-02, 1.347E-01, 1.807E-03, 7.220E-02, 1.617E-02, 3.073E-02, 1.354E-01, 9.149E+01, 1.115E+02, 8.681E+02, 1.018E+03, 3.974E+02, 8.617E+02, 5.859E+02, 1.031E+03, 8.186E+02, 8.674E+02, 9.689E+02, 1.946E+02, 2.000E+01, 9.522E+02, 2.000E+01, 2.000E+01, 2.000E+01, 1.123E+03, 1.005E+03, 2.000E+01, 2.000E+01, 9.503E+02, 8.001E+02, 7.961E+02, 5.691E+02, 3.303E+01, 3.169E+02, 2.000E+01, 2.640E+02, 2.000E+01, 2.198E+02, 2.242E-06,-4.234E+00,-8.620E-07,-2.853E+00,-7.550E-01, 1.140E-06, 7.240E-01, 9.897E-07, 1.196E+00
 4.080E+03, 1.447E-08, 7.999E-02, 1.145E-02, 1.392E-02, 1.347E-01, 3.025E-03, 7.213E-02, 1.585E-02, 2.946E-02, 1.345E-01, 9.010E+01, 1.112E+02, 8.628E+02, 1.029E+03, 3.844E+02, 8.628E+02, 6.038E+02, 1.020E+03, 8.143E+02, 8.668E+02, 9.678E+02, 1.949E+02, 2.000E+01, 9.471E+02, 2.000E+01, 2.000E+01, 2.000E+01, 1.093E+03, 9.892E+02, 2.000E+01, 2.000E+01, 9.530E+02, 8.127E+02, 8.038E+02, 5.902E+02, 3.494E+01, 3.170E+02, 2.000E+01, 2.629E+02, 2.000E+01, 2.201E+02,-7.211E-07,-4.167E+00,-2.871E-06,-2.916E+00,-9.098E-01, 2.026E-06, 7.330E-01, 2.177E-06, 1.151E+00
 4.160E+03, 8.761E-06, 8.122E-02, 1.051E-02, 1.222E-02, 1.342E-01, 5.541E-03, 7.507E-02, 1.304E-02, 2.021E-02, 1.319E-01, 9.382E+01, 1.148E+02, 8.786E+02, 1.029E+03, 4.071E+02, 8.713E+02, 6.220E+02, 1.059E+03, 8.253E+02, 8.758E+02, 9.713E+02, 1.950E+02, 2.000E+01, 9.625E+02, 2.000E+01, 2.000E+01, 2.000E+01, 1.113E+03, 9.996E+02, 2.000E+01, 2.000E+01, 9.538E+02, 8.379E+02, 8.194E+02, 5.803E+02, 3.403E+01, 3.225E+02, 2.000E+01, 2.668E+02, 2.000E+01, 2.242E+02, 1.558E-06,-4.295E+00,-3.450E-07,-2.814E+00,-7.514E-01, 1.302E-06, 7.492E-01, 1.294E-06, 1.150E+00
 4.240E+03, 1.467E-06, 8.020E-02, 1.121E-02, 1.460E-02, 1.345E-01, 3.454E-03, 7.129E-02, 1.612E-02, 3.299E-02, 1.342E-01, 9.320E+01, 1.149E+02, 8.748E+02, 1.030E+03, 4.338E+02, 8.666E+02, 6.252E+02, 1.035E+03, 8.244E+02, 8.772E+02, 9.777E+02, 1.957E+02, 2.000E+01, 9.692E+02, 2.000E+01, 2.000E+01, 2.000E+01, 1.123E+03, 1.012E+03, 2.000E+01, 2.000E+01, 9.842E+02, 7.954E+02, 7.977E+02, 5.921E+02, 3.407E+01, 3.309E+02, 2.000E+01, 2.712E+02, 2.000E+01, 2.273E+02, 2.014E-06,-4.403E+00, 1.293E-05,-2.959E+00,-9.161E-01, 1.937E-06, 7.326E-01, 1.983E-06, 1.148E+00
 4.320E+03, 1.433E-09, 7.404E-02, 1.502E-02, 3.377E-02, 1.355E-01, 6.171E-04, 6.979E-02, 1.721E-02, 4.934E-02, 1.354E-01, 1.019E+02, 1.206E+02, 8.912E+02, 1.014E+03, 4.104E+02, 8.879E+02, 6.580E+02, 1.018E+03, 8.492E+02, 8.913E+02, 9.810E+02, 1.968E+02, 2.000E+01, 9.548E+02, 2.000E+01, 2.000E+01, 2.000E+01, 1.092E+03, 1.003E+03, 2.000E+01, 2.000E+01, 1.030E+03, 9.258E+02, 8.816E+02, 6.201E+02, 3.293E+01, 3.476E+02, 2.000E+01, 2.863E+02, 2.000E+01, 2.399E+02,-5.979E-06,-4.608E+00, 8.638E-06,-2.991E+00,-8.569E-01, 6.685E-07, 7.403E-01, 6.063E-07, 1.145E+00
 4.400E+03, 3.817E-11, 7.062E-02, 1.751E-02, 3.989E-02, 1.367E-01, 2.956E-04, 6.351E-02, 2.125E-02, 6.854E-02, 1.368E-01, 1.053E+02, 1.248E+02, 8.999E+02, 1.013E+03, 4.317E+02, 8.965E+02, 6.532E+02, 1.022E+03, 8.602E+02, 9.026E+02, 9.873E+02, 1.986E+02, 2.000E+01, 9.553E+02, 2.000E+01, 2.000E+01, 2.000E+01, 1.087E+03, 1.003E+03, 2.000E+01, 2.000E+01, 1.017E+03, 9.236E+02, 8.848E+02, 6.198E+02, 3.227E+01, 3.558E+02, 2.000E+01, 2.949E+02, 2.000E+01, 2.481E+02,-5.032E-08,-4.541E+00,-1.434E-06,-2.994E+00,-8.668E-01, 1.471E-06, 7.469E-01, 1.411E-06, 1.159E+00
 4.480E+03, 2.539E-11, 6.602E-02, 2.042E-02, 5.345E-02, 1.376E-01, 9.791E-05, 6.111E-02, 2.285E-02, 7.551E-02, 1.374E-01, 1.062E+02, 1.240E+02, 9.012E+02, 1.005E+03, 4.207E+02, 8.961E+02, 6.608E+02, 1.016E+03, 8.628E+02, 9.001E+02, 9.840E+02, 2.010E+02, 2.000E+01, 9.514E+02, 2.000E+01, 2.000E+01, 2.000E+01, 1.086E+03, 1.003E+03, 2.000E+01, 2.000E+01, 1.022E+03, 9.134E+02, 8.780E+02, 6.391E+02, 3.965E+01, 3.584E+02, 2.000E+01, 2.950E+02, 2.000E+01, 2.461E+02,-5.347E-06,-4.598E+00,-1.193E-06,-2.994E+00,-1.005E+00, 1.336E-06, 7.336E-01, 1.593E-06, 1.198E+00
 4.560E+03, 2.600E-11, 6.303E-02, 2.198E-02, 6.618E-02, 1.376E-01, 1.580E-04, 6.261E-02, 2.230E-02, 6.610E-02, 1.377E-01, 1.077E+02, 1.275E+02, 9.021E+02, 1.006E+03, 4.155E+02, 8.996E+02, 6.412E+02, 1.021E+03, 8.672E+02, 9.091E+02, 9.864E+02, 2.027E+02, 2.000E+01, 9.494E+02, 2.000E+01, 2.000E+01, 2.000E+01, 1.060E+03, 9.908E+02, 2.000E+01, 2.000E+01, 1.052E+03, 9.367E+02, 8.969E+02, 6.432E+02, 3.553E+01, 3.652E+02, 2.000E+01, 3.015E+02, 2.000E+01, 2.526E+02, 9.024E-06,-4.663E+00, 1.318E-05,-3.083E+00,-9.576E-01, 2.199E-06, 7.313E-01, 1.904E-06, 1.171E+00
 4.640E+03, 5.216E-11, 6.498E-02, 2.111E-02, 5.616E-02, 1.378E-01, 1.239E-04, 6.307E-02, 2.236E-02, 6.067E-02, 1.382E-01, 1.087E+02, 1.268E+02, 9.089E+02, 1.008E+03, 4.235E+02, 9.031E+02, 6.530E+02, 1.014E+03, 8.701E+02, 9.078E+02, 9.872E+02, 2.040E+02, 2.000E+01, 9.516E+02, 2.000E+01, 2.000E+01, 2.000E+01, 1.076E+03, 9.993E+02, 2.000E+01, 2.000E+01, 1.045E+03, 8.928E+02, 8.713E+02, 6.330E+02, 3.451E+01, 3.626E+02, 2.000E+01, 3.001E+02, 2.000E+01, 2.525E+02, 5.449E-06,-4.637E+00, 6.670E-06,-3.014E+00,-8.838E-01, 9.112E-07, 7.487E-01, 8.500E-07, 1.181E+00
 4.720E+03, 6.093E-11, 6.666E-02, 2.020E-02, 4.925E-02, 1.377E-01, 1.027E-04, 6.195E-02, 2.281E-02, 6.717E-02, 1.380E-01, 1.087E+02, 1.290E+02, 9.062E+02, 1.011E+03, 4.277E+02, 9.041E+02, 6.505E+02, 1.019E+03, 8.703E+02, 9.128E+02, 9.910E+02, 2.051E+02, 2.000E+01, 9.532E+02, 2.000E+01, 2.000E+01, 2.000E+01, 1.068E+03, 9.949E+02, 2.000E+01, 2.000E+01, 1.045E+03, 9.246E+02, 8.886E+02, 6.355E+02, 3.707E+01, 3.705E+02, 2.000E+01, 3.051E+02, 2.000E+01, 2.556E+02, 4.159E-06,-4.603E+00, 7.566E-06,-3.131E+00,-9.835E-01, 7.520E-07, 7.443E-01, 6.447E-07, 1.170E+00
 4.800E+03, 2.055E-11, 6.416E-02, 2.131E-02, 6.232E-02, 1.375E-01, 6.637E-05, 6.119E-02, 2.278E-02, 7.575E-02, 1.374E-01, 1.096E+02, 1.287E+02, 9.104E+02, 1.002E+03, 4.368E+02, 9.054E+02, 6.543E+02, 1.018E+03, 8.726E+02, 9.126E+02, 9.874E+02, 2.059E+02, 2.000E+01, 9.532E+02, 2.000E+01, 2.000E+01, 2.000E+01, 1.079E+03, 1.001E+03, 2.000E+01, 2.000E+01, 1.046E+03, 9.154E+02, 8.847E+02, 6.569E+02, 3.536E+01, 3.671E+02, 2.000E+01, 3.050E+02, 2.000E+01, 2.537E+02, 1.047E-05,-4.594E+00, 1.420E-05,-3.112E+00,-9.712E-01, 1.146E-06, 7.475E-01, 1.059E-06, 1.201E+00
 4.880E+03, 7.002E-11, 6.532E-02, 2.090E-02, 5.510E-02, 1.377E-01, 1.129E-04, 6.094E-02, 2.312E-02, 7.408E-02, 1.377E-01, 1.118E+02, 1.308E+02, 9.152E+02, 1.013E+03, 4.407E+02, 9.097E+02, 6.595E+02, 1.030E+03, 8.793E+02, 9.171E+02, 9.958E+02, 2.067E+02, 2.000E+01, 9.612E+02, 2.000E+01, 2.000E+01, 2.000E+01, 1.092E+03, 1.011E+03, 2.000E+01, 2.000E+01, 1.053E+03, 9.355E+02, 8.957E+02, 6.367E+02, 3.294E+01, 3.722E+02, 2.000E+01, 3.077E+02, 2.000E+01, 2.577E+02, 6.977E-06,-4.614E+00,-2.766E-06,-3.105E+00,-8.885E-01, 1.829E-06, 7.437E-01, 1.913E-06, 1.199E+00
 4.960E+03, 3.520E-10, 6.613E-02, 2.053E-02, 5.093E-02, 1.378E-01, 1.900E-04, 6.410E-02, 2.110E-02, 6.456E-02, 1.371E-01, 1.134E+02, 1.327E+02, 9.201E+02, 1.025E+03, 4.595E+02, 9.155E+02, 6.682E+02, 1.029E+03, 8.838E+02, 9.221E+02, 1.001E+03, 2.076E+02, 2.000E+01, 9.648E+02, 2.000E+01, 2.000E+01, 2.000E+01, 1.080E+03, 1.005E+03, 2.000E+01, 2.000E+01, 1.058E+03, 9.784E+02, 9.245E+02, 6.653E+02, 3.983E+01, 3.789E+02, 2.000E+01, 3.125E+02, 2.000E+01, 2.614E+02, 6.493E-06,-4.633E+00, 4.730E-06,-3.053E+00,-8.961E-01, 8.969E-07, 7.362E-01, 1.055E-06, 1.189E+00
 5.040E+03, 1.878E-10, 6.524E-02, 2.047E-02, 6.111E-02, 1.370E-01, 1.210E-04, 6.053E-02, 2.218E-02, 8.970E-02, 1.358E-01, 1.140E+02, 1.321E+02, 9.219E+02, 1.020E+03, 4.652E+02, 9.167E+02, 6.841E+02, 1.037E+03, 8.853E+02, 9.210E+02, 1.000E+03, 2.087E+02, 2.000E+01, 9.655E+02, 2.000E+01, 2.000E+01, 2.000E+01, 1.055E+03, 9.945E+02, 2.000E+01, 2.000E+01, 1.074E+03, 1.049E+03, 9.673E+02, 6.813E+02, 3.518E+01, 3.849E+02, 2.000E+01, 3.164E+02, 2.000E+01, 2.656E+02, 9.008E-06,-4.858E+00, 5.564E-06,-3.189E+00,-9.789E-01, 1.524E-06, 7.178E-01, 1.685E-06, 1.170E+00
 5.120E+03, 1.841E-11, 6.110E-02, 2.208E-02, 8.550E-02, 1.362E-01, 6.194E-05, 5.599E-02, 2.441E-02, 1.111E-01, 1.357E-01, 1.136E+02, 1.293E+02, 9.164E+02, 1.005E+03, 4.660E+02, 9.140E+02, 6.732E+02, 1.010E+03, 8.844E+02, 9.136E+02, 9.874E+02, 2.095E+02, 2.000E+01, 9.555E+02, 2.000E+01, 2.000E+01, 2.000E+01, 1.035E+03, 9.831E+02, 2.000E+01, 2.000E+01, 1.081E+03, 1.061E+03, 9.701E+02, 6.818E+02, 3.616E+01, 3.800E+02, 2.000E+01, 3.117E+02, 2.000E+01, 2.616E+02, 1.857E-06,-4.935E+00,-2.829E-06,-3.126E+00,-8.870E-01, 1.916E-06, 7.358E-01, 2.095E-06, 1.163E+00
