s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol
 7.500E+02, 6.138E+02, 3.272E+02, 7.139E+02, 3.741E+02, 5.227E+02, 4.804E+02, 2.384E+02, 5.599E+02, 2.642E+02, 4.005E+02, 5.621E+02, 6.635E+02, 4.533E+02, 4.852E+02, 5.646E+02, 5.976E+02, 5.774E+02, 3.757E+02, 4.156E+02, 5.322E+02, 4.766E+02, 3.269E+02, 5.361E+02, 2.626E+02, 8.561E+02, 8.120E+02, 6.864E+02, 6.244E+02, 4.132E+02, 8.347E+01, 6.380E+01, 7.327E+01, 9.773E+01, 1.425E+02, 2.320E+02, 4.794E+02, 7.053E+02, 9.009E+02, 9.999E+02, 1.438E+02, 1.417E+02, 1.614E+02, 3.907E+02, 6.434E+02, 6.810E+02, 7.157E+02, 5.101E-04, 1.045E-02, 2.060E-01, 1.122E-01, 1.080E-01, 1.216E-03, 0.000E+00, 0.000E+00, 0.000E+00
 7.650E+02, 6.168E+02, 3.303E+02, 7.232E+02, 3.808E+02, 5.232E+02, 4.815E+02, 2.421E+02, 5.650E+02, 2.698E+02, 4.034E+02, 5.613E+02, 6.713E+02, 4.514E+02, 4.858E+02, 5.741E+02, 6.066E+02, 5.772E+02, 3.787E+02, 4.225E+02, 5.289E+02, 4.757E+02, 3.312E+02, 5.395E+02, 2.680E+02, 8.997E+02, 9.110E+02, 7.741E+02, 7.794E+02, 5.759E+02, 1.342E+02, 7.336E+01, 8.113E+01, 1.060E+02, 1.760E+02, 2.384E+02, 5.013E+02, 6.699E+02, 9.963E+02, 9.871E+02, 1.557E+02, 1.527E+02, 1.616E+02, 5.664E+02, 6.402E+02, 7.196E+02, 7.160E+02, 6.015E-03, 2.468E-02, 2.072E-01, 1.096E-01, 1.004E-01, 6.013E-04, 0.000E+00, 0.000E+00, 0.000E+00
 7.800E+02, 6.138E+02, 3.338E+02, 7.249E+02, 3.854E+02, 5.306E+02, 4.808E+02, 2.459E+02, 5.669E+02, 2.746E+02, 4.078E+02, 5.699E+02, 6.743E+02, 4.546E+02, 4.833E+02, 5.746E+02, 6.077E+02, 5.800E+02, 3.827E+02, 4.264E+02, 5.319E+02, 4.803E+02, 3.334E+02, 5.401E+02, 2.729E+02, 9.236E+02, 8.665E+02, 7.749E+02, 7.365E+02, 3.963E+02, 9.553E+01, 6.877E+01, 7.706E+01, 1.050E+02, 1.554E+02, 2.326E+02, 5.071E+02, 7.001E+02, 9.120E+02, 9.947E+02, 1.627E+02, 1.623E+02, 1.733E+02, 5.397E+02, 6.130E+02, 6.999E+02, 6.970E+02, 1.161E-02, 1.221E-02, 2.067E-01, 1.062E-01, 1.065E-01, 8.305E-04, 0.000E+00, 0.000E+00, 0.000E+00
 7.950E+02, 6.074E+02, 3.363E+02, 7.280E+02, 3.888E+02, 5.307E+02, 4.781E+02, 2.492E+02, 5.702E+02, 2.790E+02, 4.096E+02, 5.673E+02, 6.711E+02, 4.548E+02, 4.808E+02, 5.752E+02, 6.111E+02, 5.817E+02, 3.833E+02, 4.292E+02, 5.328E+02, 4.774E+02, 3.356E+02, 5.410E+02, 2.770E+02, 9.021E+02, 8.162E+02, 7.585E+02, 6.889E+02, 4.647E+02, 9.441E+01, 6.840E+01, 7.836E+01, 1.026E+02, 1.722E+02, 2.405E+02, 4.880E+02, 6.336E+02, 8.856E+02, 9.362E+02, 1.535E+02, 1.558E+02, 1.771E+02, 4.075E+02, 6.034E+02, 6.740E+02, 7.021E+02, 1.084E-03, 5.005E-03, 2.069E-01, 1.118E-01, 1.100E-01, 7.605E-04, 0.000E+00, 0.000E+00, 0.000E+00
 8.100E+02, 6.047E+02, 3.386E+02, 7.105E+02, 3.905E+02, 5.310E+02, 4.763E+02, 2.522E+02, 5.629E+02, 2.824E+02, 4.109E+02, 5.735E+02, 6.803E+02, 4.579E+02, 4.780E+02, 5.808E+02, 6.080E+02, 5.907E+02, 3.844E+02, 4.293E+02, 5.358E+02, 4.812E+02, 3.376E+02, 5.427E+02, 2.811E+02, 9.012E+02, 8.200E+02, 6.425E+02, 6.039E+02, 4.399E+02, 1.217E+02, 7.084E+01, 8.018E+01, 1.036E+02, 1.696E+02, 2.394E+02, 5.078E+02, 7.626E+02, 9.574E+02, 9.840E+02, 1.586E+02, 1.625E+02, 1.733E+02, 5.525E+02, 6.334E+02, 6.560E+02, 7.146E+02, 9.871E-03, 2.960E-02, 2.068E-01, 1.083E-01, 9.782E-02, 7.923E-04, 0.000E+00, 0.000E+00, 0.000E+00
 8.250E+02, 6.030E+02, 3.443E+02, 7.191E+02, 3.959E+02, 5.451E+02, 4.749E+02, 2.563E+02, 5.651E+02, 2.868E+02, 4.182E+02, 5.800E+02, 6.927E+02, 4.605E+02, 4.766E+02, 5.842E+02, 6.119E+02, 5.866E+02, 3.896E+02, 4.344E+02, 5.409E+02, 4.942E+02, 3.419E+02, 5.470E+02, 2.860E+02, 8.915E+02, 8.392E+02, 7.493E+02, 7.934E+02, 5.182E+02, 1.080E+02, 7.130E+01, 8.095E+01, 1.057E+02, 1.682E+02, 2.471E+02, 5.353E+02, 7.365E+02, 9.332E+02, 9.610E+02, 1.668E+02, 1.621E+02, 1.942E+02, 6.784E+02, 6.591E+02, 6.690E+02, 6.605E+02, 3.825E-03, 2.052E-02, 2.072E-01, 1.107E-01, 1.026E-01, 5.785E-04, 0.000E+00, 0.000E+00, 0.000E+00
 8.400E+02, 6.033E+02, 3.484E+02, 7.232E+02, 3.999E+02, 5.565E+02, 4.756E+02, 2.601E+02, 5.671E+02, 2.907E+02, 4.249E+02, 5.858E+02, 6.904E+02, 4.616E+02, 4.739E+02, 5.870E+02, 6.138E+02, 5.871E+02, 3.934E+02, 4.381E+02, 5.423E+02, 4.990E+02, 3.456E+02, 5.506E+02, 2.896E+02, 9.102E+02, 7.817E+02, 7.742E+02, 7.632E+02, 5.935E+02, 1.001E+02, 7.176E+01, 8.128E+01, 1.048E+02, 1.543E+02, 2.566E+02, 5.294E+02, 6.586E+02, 9.335E+02, 9.548E+02, 1.767E+02, 1.625E+02, 1.930E+02, 5.647E+02, 6.206E+02, 6.183E+02, 6.464E+02, 5.736E-03, 9.804E-03, 2.051E-01, 1.098E-01, 1.077E-01, 1.733E-03, 0.000E+00, 0.000E+00, 0.000E+00
 8.550E+02, 6.076E+02, 3.504E+02, 7.401E+02, 4.069E+02, 5.542E+02, 4.777E+02, 2.630E+02, 5.756E+02, 2.960E+02, 4.283E+02, 5.795E+02, 7.008E+02, 4.598E+02, 4.737E+02, 5.981E+02, 6.206E+02, 5.835E+02, 3.961E+02, 4.455E+02, 5.372E+02, 4.945E+02, 3.484E+02, 5.579E+02, 2.945E+02, 9.571E+02, 9.028E+02, 8.258E+02, 8.289E+02, 6.104E+02, 1.368E+02, 7.997E+01, 8.523E+01, 1.114E+02, 1.782E+02, 2.619E+02, 5.624E+02, 8.820E+02, 1.011E+03, 9.860E+02, 1.729E+02, 1.637E+02, 1.755E+02, 5.755E+02, 5.919E+02, 6.277E+02, 6.876E+02, 1.069E-02, 1.549E-02, 2.054E-01, 1.072E-01, 1.052E-01, 1.558E-03, 0.000E+00, 0.000E+00, 0.000E+00
 8.700E+02, 6.061E+02, 3.560E+02, 7.545E+02, 4.173E+02, 5.613E+02, 4.771E+02, 2.672E+02, 5.849E+02, 3.026E+02, 4.337E+02, 5.855E+02, 7.310E+02, 4.648E+02, 4.745E+02, 6.151E+02, 6.272E+02, 5.822E+02, 4.021E+02, 4.558E+02, 5.441E+02, 5.009E+02, 3.528E+02, 5.695E+02, 3.012E+02, 9.302E+02, 8.798E+02, 7.736E+02, 7.119E+02, 5.561E+02, 1.458E+02, 8.114E+01, 9.137E+01, 1.205E+02, 1.970E+02, 2.858E+02, 5.437E+02, 8.016E+02, 9.974E+02, 9.565E+02, 1.684E+02, 1.639E+02, 2.075E+02, 6.505E+02, 6.299E+02, 6.501E+02, 7.099E+02, 1.140E-02, 3.475E-02, 2.067E-01, 1.070E-01, 9.502E-02, 8.641E-04, 0.000E+00, 0.000E+00, 0.000E+00
 8.850E+02, 6.104E+02, 3.600E+02, 7.445E+02, 4.191E+02, 5.676E+02, 4.795E+02, 2.708E+02, 5.833E+02, 3.064E+02, 4.382E+02, 5.847E+02, 7.230E+02, 4.641E+02, 4.778E+02, 6.151E+02, 6.244E+02, 5.848E+02, 4.061E+02, 4.562E+02, 5.483E+02, 5.057E+02, 3.551E+02, 5.735E+02, 3.050E+02, 9.138E+02, 8.300E+02, 7.391E+02, 7.270E+02, 5.729E+02, 1.044E+02, 7.288E+01, 8.170E+01, 1.090E+02, 1.631E+02, 2.862E+02, 5.707E+02, 6.836E+02, 9.172E+02, 9.333E+02, 1.764E+02, 1.658E+02, 2.252E+02, 5.621E+02, 6.011E+02, 6.480E+02, 6.994E+02, 3.389E-03, 2.474E-02, 2.016E-01, 1.104E-01, 9.988E-02, 3.657E-03, 0.000E+00, 0.000E+00, 0.000E+00
 9.000E+02, 6.124E+02, 3.620E+02, 7.484E+02, 4.241E+02, 5.702E+02, 4.806E+02, 2.737E+02, 5.864E+02, 3.108E+02, 4.418E+02, 5.805E+02, 7.207E+02, 4.621E+02, 4.758E+02, 6.171E+02, 6.265E+02, 5.856E+02, 4.074E+02, 4.604E+02, 5.444E+02, 5.032E+02, 3.585E+02, 5.725E+02, 3.090E+02, 8.734E+02, 8.966E+02, 7.673E+02, 7.758E+02, 6.268E+02, 1.083E+02, 7.782E+01, 8.476E+01, 1.083E+02, 1.992E+02, 2.658E+02, 5.748E+02, 8.594E+02, 9.824E+02, 9.593E+02, 1.743E+02, 1.671E+02, 2.020E+02, 5.999E+02, 5.846E+02, 6.202E+02, 6.893E+02, 1.271E-03, 2.087E-02, 1.915E-01, 1.109E-01, 1.021E-01, 9.147E-03, 0.000E+00, 0.000E+00, 0.000E+00
 9.150E+02, 6.109E+02, 3.634E+02, 7.620E+02, 4.279E+02, 5.738E+02, 4.806E+02, 2.762E+02, 5.927E+02, 3.147E+02, 4.453E+02, 5.829E+02, 7.167E+02, 4.617E+02, 4.755E+02, 6.151E+02, 6.317E+02, 5.807E+02, 4.082E+02, 4.644E+02, 5.437E+02, 5.019E+02, 3.601E+02, 5.741E+02, 3.124E+02, 9.022E+02, 8.972E+02, 7.896E+02, 8.216E+02, 5.639E+02, 1.247E+02, 7.779E+01, 8.826E+01, 1.058E+02, 1.935E+02, 2.759E+02, 5.439E+02, 7.980E+02, 9.592E+02, 1.004E+03, 1.864E+02, 1.676E+02, 2.145E+02, 5.630E+02, 5.912E+02, 6.444E+02, 6.865E+02, 2.899E-03, 1.608E-02, 2.057E-01, 1.107E-01, 1.048E-01, 1.429E-03, 0.000E+00, 0.000E+00, 0.000E+00
 9.300E+02, 6.115E+02, 3.653E+02, 7.750E+02, 4.323E+02, 5.780E+02, 4.812E+02, 2.786E+02, 6.019E+02, 3.188E+02, 4.485E+02, 5.845E+02, 7.092E+02, 4.625E+02, 4.755E+02, 6.078E+02, 6.389E+02, 5.787E+02, 4.097E+02, 4.685E+02, 5.450E+02, 5.025E+02, 3.620E+02, 5.716E+02, 3.154E+02, 9.340E+02, 8.628E+02, 7.635E+02, 7.732E+02, 6.473E+02, 1.502E+02, 7.714E+01, 8.578E+01, 1.156E+02, 1.915E+02, 2.851E+02, 5.385E+02, 7.274E+02, 9.447E+02, 9.052E+02, 1.895E+02, 1.659E+02, 2.003E+02, 6.076E+02, 6.030E+02, 6.614E+02, 6.769E+02, 5.175E-03, 1.355E-02, 2.047E-01, 1.092E-01, 1.061E-01, 1.938E-03, 0.000E+00, 0.000E+00, 0.000E+00
 9.450E+02, 6.114E+02, 3.668E+02, 7.774E+02, 4.352E+02, 5.846E+02, 4.815E+02, 2.808E+02, 6.061E+02, 3.222E+02, 4.536E+02, 5.875E+02, 7.121E+02, 4.655E+02, 4.788E+02, 6.085E+02, 6.454E+02, 5.809E+02, 4.100E+02, 4.700E+02, 5.467E+02, 5.038E+02, 3.632E+02, 5.714E+02, 3.183E+02, 8.810E+02, 9.293E+02, 7.637E+02, 8.109E+02, 6.317E+02, 1.117E+02, 7.828E+01, 8.615E+01, 1.120E+02, 1.877E+02, 2.792E+02, 5.697E+02, 8.144E+02, 1.028E+03, 9.594E+02, 1.785E+02, 1.716E+02, 1.892E+02, 5.538E+02, 5.932E+02, 6.497E+02, 6.954E+02, 1.289E-03, 2.842E-02, 2.056E-01, 1.115E-01, 9.828E-02, 1.444E-03, 0.000E+00, 0.000E+00, 0.000E+00
 9.600E+02, 6.098E+02, 3.684E+02, 7.684E+02, 4.372E+02, 5.835E+02, 4.811E+02, 2.828E+02, 6.044E+02, 3.252E+02, 4.556E+02, 5.932E+02, 7.110E+02, 4.693E+02, 4.797E+02, 6.099E+02, 6.414E+02, 5.792E+02, 4.102E+02, 4.710E+02, 5.540E+02, 5.079E+02, 3.648E+02, 5.738E+02, 3.211E+02, 8.772E+02, 9.075E+02, 7.237E+02, 6.868E+02, 4.686E+02, 1.125E+02, 7.950E+01, 8.855E+01, 1.117E+02, 1.728E+02, 2.678E+02, 5.482E+02, 9.126E+02, 8.820E+02, 9.121E+02, 1.699E+02, 1.723E+02, 2.097E+02, 6.347E+02, 5.936E+02, 6.525E+02, 7.031E+02, 1.968E-03, 2.870E-02, 2.061E-01, 1.114E-01, 9.792E-02, 1.179E-03, 0.000E+00, 0.000E+00, 0.000E+00
 9.750E+02, 6.111E+02, 3.732E+02, 7.586E+02, 4.404E+02, 5.912E+02, 4.815E+02, 2.860E+02, 5.984E+02, 3.283E+02, 4.601E+02, 5.912E+02, 7.272E+02, 4.680E+02, 4.798E+02, 6.169E+02, 6.380E+02, 5.769E+02, 4.140E+02, 4.734E+02, 5.530E+02, 5.128E+02, 3.688E+02, 5.795E+02, 3.253E+02, 9.019E+02, 8.701E+02, 7.448E+02, 6.784E+02, 5.166E+02, 1.472E+02, 8.118E+01, 9.363E+01, 1.217E+02, 2.069E+02, 2.814E+02, 6.428E+02, 8.331E+02, 9.879E+02, 9.541E+02, 1.768E+02, 1.687E+02, 2.185E+02, 6.804E+02, 6.253E+02, 6.593E+02, 6.843E+02, 4.069E-03, 1.167E-02, 2.036E-01, 1.105E-01, 1.071E-01, 2.533E-03, 0.000E+00, 0.000E+00, 0.000E+00
 9.900E+02, 6.132E+02, 3.755E+02, 7.679E+02, 4.435E+02, 5.973E+02, 4.834E+02, 2.884E+02, 6.011E+02, 3.313E+02, 4.652E+02, 5.879E+02, 7.306E+02, 4.698E+02, 4.824E+02, 6.204E+02, 6.412E+02, 5.799E+02, 4.168E+02, 4.771E+02, 5.548E+02, 5.132E+02, 3.710E+02, 5.817E+02, 3.287E+02, 9.205E+02, 9.061E+02, 7.992E+02, 7.879E+02, 7.189E+02, 1.387E+02, 8.336E+01, 9.638E+01, 1.202E+02, 2.094E+02, 2.948E+02, 6.723E+02, 8.329E+02, 1.060E+03, 9.471E+02, 1.888E+02, 1.744E+02, 2.174E+02, 6.533E+02, 5.979E+02, 6.489E+02, 7.352E+02, 2.504E-03, 1.566E-02, 2.036E-01, 1.111E-01, 1.048E-01, 2.552E-03, 0.000E+00, 0.000E+00, 0.000E+00
 1.005E+03, 6.118E+02, 3.782E+02, 7.749E+02, 4.507E+02, 6.060E+02, 4.832E+02, 2.909E+02, 6.060E+02, 3.361E+02, 4.712E+02, 5.889E+02, 7.438E+02, 4.704E+02, 4.809E+02, 6.297E+02, 6.450E+02, 5.780E+02, 4.194E+02, 4.847E+02, 5.584E+02, 5.160E+02, 3.738E+02, 5.892E+02, 3.326E+02, 8.531E+02, 9.233E+02, 8.080E+02, 8.492E+02, 6.814E+02, 1.434E+02, 8.590E+01, 9.604E+01, 1.245E+02, 2.128E+02, 3.291E+02, 6.014E+02, 8.310E+02, 9.495E+02, 8.978E+02, 2.016E+02, 1.828E+02, 2.289E+02, 6.658E+02, 6.020E+02, 6.280E+02, 6.551E+02, 1.942E-03, 2.979E-02, 1.928E-01, 1.105E-01, 9.723E-02, 8.413E-03, 0.000E+00, 0.000E+00, 0.000E+00
 1.020E+03, 6.129E+02, 3.803E+02, 7.721E+02, 4.520E+02, 6.053E+02, 4.838E+02, 2.932E+02, 6.064E+02, 3.387E+02, 4.729E+02, 5.893E+02, 7.430E+02, 4.707E+02, 4.812E+02, 6.235E+02, 6.442E+02, 5.750E+02, 4.203E+02, 4.851E+02, 5.557E+02, 5.171E+02, 3.750E+02, 5.881E+02, 3.355E+02, 8.859E+02, 9.233E+02, 7.822E+02, 8.000E+02, 7.414E+02, 1.149E+02, 8.213E+01, 9.577E+01, 1.267E+02, 1.804E+02, 3.245E+02, 6.019E+02, 8.397E+02, 1.006E+03, 8.746E+02, 1.958E+02, 1.758E+02, 2.166E+02, 6.318E+02, 6.027E+02, 6.501E+02, 6.873E+02, 4.734E-04, 1.179E-02, 1.943E-01, 1.108E-01, 1.064E-01, 7.647E-03, 0.000E+00, 0.000E+00, 0.000E+00
 1.035E+03, 6.032E+02, 3.800E+02, 7.770E+02, 4.546E+02, 6.040E+02, 4.795E+02, 2.944E+02, 6.089E+02, 3.415E+02, 4.750E+02, 5.881E+02, 7.381E+02, 4.695E+02, 4.780E+02, 6.216E+02, 6.453E+02, 5.713E+02, 4.190E+02, 4.876E+02, 5.541E+02, 5.136E+02, 3.757E+02, 5.866E+02, 3.381E+02, 9.356E+02, 9.443E+02, 7.728E+02, 7.435E+02, 6.924E+02, 1.324E+02, 8.677E+01, 9.645E+01, 1.214E+02, 2.212E+02, 3.252E+02, 6.495E+02, 9.202E+02, 9.966E+02, 9.679E+02, 1.718E+02, 1.775E+02, 1.977E+02, 5.925E+02, 5.925E+02, 6.431E+02, 6.787E+02, 8.895E-04, 1.672E-02, 1.969E-01, 1.111E-01, 1.042E-01, 6.200E-03, 0.000E+00, 0.000E+00, 0.000E+00
 1.050E+03, 5.985E+02, 3.803E+02, 7.861E+02, 4.594E+02, 5.985E+02, 4.777E+02, 2.957E+02, 6.143E+02, 3.450E+02, 4.741E+02, 5.871E+02, 7.479E+02, 4.670E+02, 4.773E+02, 6.282E+02, 6.458E+02, 5.686E+02, 4.192E+02, 4.915E+02, 5.521E+02, 5.148E+02, 3.763E+02, 5.924E+02, 3.418E+02, 9.650E+02, 9.079E+02, 8.180E+02, 8.488E+02, 6.207E+02, 1.280E+02, 8.840E+01, 9.747E+01, 1.204E+02, 2.006E+02, 3.201E+02, 5.748E+02, 9.214E+02, 1.020E+03, 9.265E+02, 1.826E+02, 1.787E+02, 2.220E+02, 6.091E+02, 5.935E+02, 6.331E+02, 6.857E+02, 1.620E-03, 1.929E-02, 2.054E-01, 1.101E-01, 1.026E-01, 1.590E-03, 0.000E+00, 0.000E+00, 0.000E+00
 1.065E+03, 5.945E+02, 3.805E+02, 7.728E+02, 4.592E+02, 5.904E+02, 4.749E+02, 2.966E+02, 6.101E+02, 3.468E+02, 4.712E+02, 5.930E+02, 7.472E+02, 4.670E+02, 4.748E+02, 6.306E+02, 6.439E+02, 5.697E+02, 4.187E+02, 4.903E+02, 5.531E+02, 5.170E+02, 3.760E+02, 5.964E+02, 3.437E+02, 8.823E+02, 9.114E+02, 7.923E+02, 7.777E+02, 5.905E+02, 1.218E+02, 8.507E+01, 9.732E+01, 1.193E+02, 2.078E+02, 3.024E+02, 5.927E+02, 8.615E+02, 9.919E+02, 9.143E+02, 1.905E+02, 1.862E+02, 2.063E+02, 6.689E+02, 5.949E+02, 6.456E+02, 6.839E+02, 4.355E-04, 5.146E-03, 2.036E-01, 1.110E-01, 1.100E-01, 2.551E-03, 0.000E+00, 0.000E+00, 0.000E+00
 1.080E+03, 5.991E+02, 3.811E+02, 7.770E+02, 4.607E+02, 5.993E+02, 4.754E+02, 2.977E+02, 6.105E+02, 3.489E+02, 4.744E+02, 5.865E+02, 7.418E+02, 4.637E+02, 4.737E+02, 6.275E+02, 6.464E+02, 5.763E+02, 4.189E+02, 4.925E+02, 5.484E+02, 5.149E+02, 3.761E+02, 5.942E+02, 3.454E+02, 9.386E+02, 8.935E+02, 7.909E+02, 8.010E+02, 6.658E+02, 1.355E+02, 8.525E+01, 9.563E+01, 1.232E+02, 1.999E+02, 3.188E+02, 6.063E+02, 8.333E+02, 1.016E+03, 9.532E+02, 1.789E+02, 1.838E+02, 2.226E+02, 5.974E+02, 6.228E+02, 6.270E+02, 7.187E+02, 8.411E-03, 1.630E-02, 1.887E-01, 1.078E-01, 1.041E-01, 1.061E-02, 0.000E+00, 0.000E+00, 0.000E+00
 1.095E+03, 6.052E+02, 3.833E+02, 7.979E+02, 4.675E+02, 6.146E+02, 4.778E+02, 2.994E+02, 6.191E+02, 3.529E+02, 4.825E+02, 5.864E+02, 7.400E+02, 4.652E+02, 4.758E+02, 6.305E+02, 6.524E+02, 5.796E+02, 4.223E+02, 4.993E+02, 5.507E+02, 5.169E+02, 3.774E+02, 5.965E+02, 3.475E+02, 9.152E+02, 9.820E+02, 8.135E+02, 8.021E+02, 6.671E+02, 1.837E+02, 9.025E+01, 1.030E+02, 1.321E+02, 2.111E+02, 3.396E+02, 6.809E+02, 9.448E+02, 9.941E+02, 9.213E+02, 1.950E+02, 1.720E+02, 2.347E+02, 6.596E+02, 5.817E+02, 6.240E+02, 7.201E+02, 7.584E-03, 1.833E-02, 1.875E-01, 1.081E-01, 1.029E-01, 1.129E-02, 0.000E+00, 0.000E+00, 0.000E+00
 1.110E+03, 6.078E+02, 3.869E+02, 8.086E+02, 4.702E+02, 6.248E+02, 4.795E+02, 3.016E+02, 6.272E+02, 3.556E+02, 4.889E+02, 5.897E+02, 7.312E+02, 4.670E+02, 4.744E+02, 6.248E+02, 6.566E+02, 5.757E+02, 4.261E+02, 5.014E+02, 5.534E+02, 5.230E+02, 3.805E+02, 5.948E+02, 3.498E+02, 8.631E+02, 8.871E+02, 7.729E+02, 8.045E+02, 7.618E+02, 1.341E+02, 8.924E+01, 9.739E+01, 1.316E+02, 2.030E+02, 3.210E+02, 6.483E+02, 9.048E+02, 1.003E+03, 8.623E+02, 1.791E+02, 1.848E+02, 2.543E+02, 6.216E+02, 5.823E+02, 5.957E+02, 6.388E+02, 5.791E-04, 9.083E-03, 1.887E-01, 1.105E-01, 1.081E-01, 1.067E-02, 0.000E+00, 0.000E+00, 0.000E+00
 1.125E+03, 6.021E+02, 3.888E+02, 8.192E+02, 4.748E+02, 6.280E+02, 4.774E+02, 3.033E+02, 6.352E+02, 3.591E+02, 4.943E+02, 5.920E+02, 7.387E+02, 4.674E+02, 4.733E+02, 6.238E+02, 6.548E+02, 5.720E+02, 4.265E+02, 5.061E+02, 5.536E+02, 5.218E+02, 3.838E+02, 5.962E+02, 3.524E+02, 8.538E+02, 9.197E+02, 8.413E+02, 8.549E+02, 7.309E+02, 1.294E+02, 8.996E+01, 1.001E+02, 1.293E+02, 2.306E+02, 3.426E+02, 7.339E+02, 9.454E+02, 9.481E+02, 8.547E+02, 1.836E+02, 1.892E+02, 2.473E+02, 6.033E+02, 6.383E+02, 6.694E+02, 6.915E+02, 9.950E-04, 1.023E-02, 1.993E-01, 1.101E-01, 1.073E-01, 4.938E-03, 0.000E+00, 0.000E+00, 0.000E+00
 1.140E+03, 6.013E+02, 3.881E+02, 8.157E+02, 4.778E+02, 6.188E+02, 4.768E+02, 3.040E+02, 6.370E+02, 3.619E+02, 4.938E+02, 5.932E+02, 7.430E+02, 4.706E+02, 4.749E+02, 6.274E+02, 6.543E+02, 5.753E+02, 4.257E+02, 5.086E+02, 5.553E+02, 5.207E+02, 3.836E+02, 5.981E+02, 3.548E+02, 9.067E+02, 9.603E+02, 8.061E+02, 7.681E+02, 7.976E+02, 1.617E+02, 9.242E+01, 1.019E+02, 1.301E+02, 2.318E+02, 3.289E+02, 7.758E+02, 9.774E+02, 1.013E+03, 9.216E+02, 1.905E+02, 1.845E+02, 2.387E+02, 6.038E+02, 6.239E+02, 6.426E+02, 7.264E+02, 9.277E-04, 1.025E-02, 1.988E-01, 1.090E-01, 1.063E-01, 5.187E-03, 0.000E+00, 0.000E+00, 0.000E+00
 1.155E+03, 6.015E+02, 3.891E+02, 8.105E+02, 4.795E+02, 6.111E+02, 4.764E+02, 3.050E+02, 6.377E+02, 3.644E+02, 4.911E+02, 5.923E+02, 7.542E+02, 4.711E+02, 4.775E+02, 6.341E+02, 6.582E+02, 5.753E+02, 4.277E+02, 5.102E+02, 5.562E+02, 5.261E+02, 3.835E+02, 6.034E+02, 3.574E+02, 9.025E+02, 9.673E+02, 7.999E+02, 7.699E+02, 5.920E+02, 1.564E+02, 9.236E+01, 1.018E+02, 1.333E+02, 2.122E+02, 3.466E+02, 6.267E+02, 9.930E+02, 1.014E+03, 8.921E+02, 1.976E+02, 1.836E+02, 2.941E+02, 6.262E+02, 6.738E+02, 6.416E+02, 6.779E+02, 1.990E-03, 9.898E-03, 2.029E-01, 1.100E-01, 1.070E-01, 2.919E-03, 0.000E+00, 0.000E+00, 0.000E+00
 1.170E+03, 6.018E+02, 3.913E+02, 8.016E+02, 4.791E+02, 6.222E+02, 4.769E+02, 3.065E+02, 6.337E+02, 3.657E+02, 4.942E+02, 5.897E+02, 7.570E+02, 4.668E+02, 4.756E+02, 6.374E+02, 6.563E+02, 5.728E+02, 4.300E+02, 5.090E+02, 5.504E+02, 5.244E+02, 3.846E+02, 6.043E+02, 3.593E+02, 8.778E+02, 9.241E+02, 8.466E+02, 7.882E+02, 7.172E+02, 1.246E+02, 8.752E+01, 9.684E+01, 1.291E+02, 2.110E+02, 3.423E+02, 5.887E+02, 8.418E+02, 9.913E+02, 8.642E+02, 1.896E+02, 1.834E+02, 2.710E+02, 6.467E+02, 5.852E+02, 6.367E+02, 6.538E+02, 7.972E-04, 1.535E-02, 1.939E-01, 1.114E-01, 1.049E-01, 7.811E-03, 0.000E+00, 0.000E+00, 0.000E+00
 1.185E+03, 5.959E+02, 3.894E+02, 8.030E+02, 4.816E+02, 6.196E+02, 4.744E+02, 3.066E+02, 6.332E+02, 3.679E+02, 4.941E+02, 5.857E+02, 7.551E+02, 4.628E+02, 4.712E+02, 6.400E+02, 6.557E+02, 5.720E+02, 4.276E+02, 5.102E+02, 5.441E+02, 5.150E+02, 3.838E+02, 6.054E+02, 3.609E+02, 8.585E+02, 9.329E+02, 8.589E+02, 8.335E+02, 7.236E+02, 2.136E+02, 9.157E+01, 1.019E+02, 1.362E+02, 2.233E+02, 3.547E+02, 6.648E+02, 9.830E+02, 1.016E+03, 8.801E+02, 1.977E+02, 1.766E+02, 2.294E+02, 5.437E+02, 5.941E+02, 6.221E+02, 6.721E+02, 6.010E-04, 2.033E-02, 2.011E-01, 1.110E-01, 1.023E-01, 3.925E-03, 0.000E+00, 0.000E+00, 0.000E+00
