s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,mol/mol,mol/mol,mol/mol,mol/mol
 1.515E+03, 8.668E+02, 7.460E+02, 1.004E+03, 8.159E+02, 8.611E+02, 8.880E+02, 7.566E+02, 1.019E+03, 8.251E+02, 8.829E+02, 2.710E+02, 1.073E+02, 4.890E+01, 2.338E+02, 9.208E+01, 4.324E+01, 8.548E+02, 7.509E+02, 9.967E+02, 8.140E+02, 8.588E+02, 8.666E+02, 8.816E+02, 9.917E+02, 1.007E+03, 9.165E+02, 7.696E+02, 7.676E+02, 8.240E+02, 8.282E+02, 8.482E+02, 8.024E+02, 7.484E+02, 1.024E+03, 1.036E+03, 8.325E+02, 8.376E+02, 1.016E+03, 1.035E+03, 1.057E+03, 9.388E+02, 7.080E+02, 4.866E+02, 3.860E+02, 3.860E+02, 1.475E-03, 5.992E-03, 4.503E-02, 2.063E-01
 1.530E+03, 8.778E+02, 7.431E+02, 1.009E+03, 8.148E+02, 8.567E+02, 8.930E+02, 7.563E+02, 1.026E+03, 8.263E+02, 8.715E+02, 2.732E+02, 1.088E+02, 4.961E+01, 2.359E+02, 9.339E+01, 4.385E+01, 8.503E+02, 7.493E+02, 9.818E+02, 8.116E+02, 8.492E+02, 8.676E+02, 8.863E+02, 9.903E+02, 1.011E+03, 9.121E+02, 7.680E+02, 7.669E+02, 8.217E+02, 8.276E+02, 8.501E+02, 7.997E+02, 7.461E+02, 1.023E+03, 1.048E+03, 8.309E+02, 8.370E+02, 1.020E+03, 1.078E+03, 1.089E+03, 8.684E+02, 7.217E+02, 5.051E+02, 3.834E+02, 3.837E+02, 5.445E-04, 1.289E-02, 2.214E-02, 2.064E-01
 1.545E+03, 8.749E+02, 7.427E+02, 1.018E+03, 8.148E+02, 8.551E+02, 8.898E+02, 7.574E+02, 1.033E+03, 8.258E+02, 8.796E+02, 2.754E+02, 1.103E+02, 5.033E+01, 2.379E+02, 9.469E+01, 4.446E+01, 8.501E+02, 7.462E+02, 9.763E+02, 8.056E+02, 8.468E+02, 8.623E+02, 8.900E+02, 9.817E+02, 1.015E+03, 9.157E+02, 7.645E+02, 7.646E+02, 8.163E+02, 8.277E+02, 8.514E+02, 8.015E+02, 7.441E+02, 1.006E+03, 1.038E+03, 8.253E+02, 8.370E+02, 1.025E+03, 1.084E+03, 1.029E+03, 8.261E+02, 7.531E+02, 5.041E+02, 3.797E+02, 3.831E+02, 3.825E-03, 1.513E-02, 5.883E-02, 2.055E-01
 1.560E+03, 8.793E+02, 7.470E+02, 1.033E+03, 8.194E+02, 8.617E+02, 8.984E+02, 7.675E+02, 1.048E+03, 8.335E+02, 8.858E+02, 2.775E+02, 1.118E+02, 5.106E+01, 2.399E+02, 9.600E+01, 4.508E+01, 8.511E+02, 7.474E+02, 9.680E+02, 8.064E+02, 8.509E+02, 8.655E+02, 9.041E+02, 9.782E+02, 1.026E+03, 9.252E+02, 7.680E+02, 7.714E+02, 8.167E+02, 8.320E+02, 8.483E+02, 8.081E+02, 7.473E+02, 1.008E+03, 1.050E+03, 8.322E+02, 8.454E+02, 1.031E+03, 1.077E+03, 1.039E+03, 8.700E+02, 7.676E+02, 5.073E+02, 3.801E+02, 3.870E+02, 3.872E-03, 9.819E-03, 3.093E-02, 2.045E-01
 1.575E+03, 8.868E+02, 7.533E+02, 1.025E+03, 8.221E+02, 8.635E+02, 9.002E+02, 7.683E+02, 1.038E+03, 8.343E+02, 8.852E+02, 2.797E+02, 1.132E+02, 5.179E+01, 2.419E+02, 9.731E+01, 4.571E+01, 8.623E+02, 7.538E+02, 9.747E+02, 8.113E+02, 8.611E+02, 8.757E+02, 8.982E+02, 9.899E+02, 1.021E+03, 9.255E+02, 7.749E+02, 7.785E+02, 8.213E+02, 8.352E+02, 8.535E+02, 8.187E+02, 7.546E+02, 1.014E+03, 1.049E+03, 8.336E+02, 8.456E+02, 1.032E+03, 1.083E+03, 1.051E+03, 8.823E+02, 8.197E+02, 5.032E+02, 3.837E+02, 3.899E+02, 3.002E-03, 1.033E-02, 4.555E-02, 2.041E-01
 1.590E+03, 8.828E+02, 7.526E+02, 1.015E+03, 8.223E+02, 8.570E+02, 8.941E+02, 7.656E+02, 1.030E+03, 8.350E+02, 8.731E+02, 2.818E+02, 1.147E+02, 5.253E+01, 2.439E+02, 9.862E+01, 4.634E+01, 8.657E+02, 7.550E+02, 9.989E+02, 8.160E+02, 8.600E+02, 8.835E+02, 8.881E+02, 1.008E+03, 1.011E+03, 9.262E+02, 7.769E+02, 7.759E+02, 8.263E+02, 8.356E+02, 8.577E+02, 8.114E+02, 7.545E+02, 1.035E+03, 1.047E+03, 8.407E+02, 8.472E+02, 1.041E+03, 1.079E+03, 1.045E+03, 9.068E+02, 8.377E+02, 5.186E+02, 3.873E+02, 3.926E+02, 2.780E-03, 2.155E-02, 3.970E-02, 2.041E-01
 1.605E+03, 8.802E+02, 7.532E+02, 1.018E+03, 8.267E+02, 8.572E+02, 8.989E+02, 7.693E+02, 1.044E+03, 8.411E+02, 8.871E+02, 2.839E+02, 1.162E+02, 5.327E+01, 2.459E+02, 9.993E+01, 4.698E+01, 8.649E+02, 7.561E+02, 1.003E+03, 8.213E+02, 8.599E+02, 8.782E+02, 8.936E+02, 9.979E+02, 1.017E+03, 9.190E+02, 7.767E+02, 7.765E+02, 8.307E+02, 8.398E+02, 8.627E+02, 8.132E+02, 7.556E+02, 1.039E+03, 1.054E+03, 8.425E+02, 8.530E+02, 1.019E+03, 1.073E+03, 1.066E+03, 8.661E+02, 7.515E+02, 5.308E+02, 3.920E+02, 3.981E+02, 1.759E-03, 9.863E-03, 4.259E-02, 2.061E-01
 1.620E+03, 8.982E+02, 7.572E+02, 1.043E+03, 8.287E+02, 8.648E+02, 9.178E+02, 7.742E+02, 1.056E+03, 8.392E+02, 8.907E+02, 2.860E+02, 1.177E+02, 5.402E+01, 2.478E+02, 1.012E+02, 4.762E+01, 8.597E+02, 7.583E+02, 9.898E+02, 8.212E+02, 8.599E+02, 8.729E+02, 9.116E+02, 9.828E+02, 1.036E+03, 9.347E+02, 7.767E+02, 7.829E+02, 8.310E+02, 8.440E+02, 8.612E+02, 8.175E+02, 7.604E+02, 1.014E+03, 1.062E+03, 8.423E+02, 8.536E+02, 1.012E+03, 1.036E+03, 1.024E+03, 9.045E+02, 7.510E+02, 5.046E+02, 3.927E+02, 3.937E+02, 7.059E-04, 7.934E-03, 3.185E-02, 2.053E-01
 1.635E+03, 8.939E+02, 7.582E+02, 1.023E+03, 8.260E+02, 8.618E+02, 8.997E+02, 7.715E+02, 1.029E+03, 8.364E+02, 8.800E+02, 2.881E+02, 1.191E+02, 5.477E+01, 2.498E+02, 1.025E+02, 4.826E+01, 8.579E+02, 7.579E+02, 9.908E+02, 8.169E+02, 8.614E+02, 8.761E+02, 9.064E+02, 9.986E+02, 1.021E+03, 9.228E+02, 7.774E+02, 7.834E+02, 8.289E+02, 8.386E+02, 8.616E+02, 8.170E+02, 7.598E+02, 1.031E+03, 1.053E+03, 8.400E+02, 8.486E+02, 1.034E+03, 1.073E+03, 1.048E+03, 8.705E+02, 7.685E+02, 5.158E+02, 3.939E+02, 3.883E+02, 5.868E-04, 7.859E-03, 3.695E-02, 2.046E-01
 1.650E+03, 8.918E+02, 7.583E+02, 1.029E+03, 8.276E+02, 8.646E+02, 9.090E+02, 7.734E+02, 1.049E+03, 8.398E+02, 8.941E+02, 2.901E+02, 1.206E+02, 5.553E+01, 2.517E+02, 1.038E+02, 4.891E+01, 8.553E+02, 7.570E+02, 9.994E+02, 8.176E+02, 8.593E+02, 8.732E+02, 9.057E+02, 9.967E+02, 1.034E+03, 9.444E+02, 7.783E+02, 7.846E+02, 8.296E+02, 8.408E+02, 8.608E+02, 8.203E+02, 7.598E+02, 1.015E+03, 1.060E+03, 8.411E+02, 8.521E+02, 1.041E+03, 1.090E+03, 1.073E+03, 8.858E+02, 8.162E+02, 5.072E+02, 3.939E+02, 3.929E+02, 2.370E-04, 6.821E-03, 5.849E-02, 2.065E-01
 1.665E+03, 8.950E+02, 7.578E+02, 1.022E+03, 8.240E+02, 8.615E+02, 9.025E+02, 7.679E+02, 1.023E+03, 8.307E+02, 8.729E+02, 2.922E+02, 1.221E+02, 5.629E+01, 2.536E+02, 1.052E+02, 4.957E+01, 8.605E+02, 7.555E+02, 9.806E+02, 8.174E+02, 8.524E+02, 8.778E+02, 9.045E+02, 9.760E+02, 1.022E+03, 9.206E+02, 7.779E+02, 7.837E+02, 8.266E+02, 8.378E+02, 8.598E+02, 8.165E+02, 7.601E+02, 1.007E+03, 1.048E+03, 8.338E+02, 8.422E+02, 1.035E+03, 1.081E+03, 1.065E+03, 9.078E+02, 7.793E+02, 5.006E+02, 3.857E+02, 3.924E+02, 1.039E-03, 1.263E-02, 1.092E-02, 2.057E-01
 1.680E+03, 8.806E+02, 7.531E+02, 1.008E+03, 8.199E+02, 8.560E+02, 8.872E+02, 7.661E+02, 1.030E+03, 8.287E+02, 8.805E+02, 2.942E+02, 1.235E+02, 5.705E+01, 2.555E+02, 1.065E+02, 5.023E+01, 8.594E+02, 7.525E+02, 9.890E+02, 8.121E+02, 8.484E+02, 8.756E+02, 8.898E+02, 9.962E+02, 1.021E+03, 9.160E+02, 7.749E+02, 7.781E+02, 8.228E+02, 8.327E+02, 8.571E+02, 8.086E+02, 7.552E+02, 1.018E+03, 1.050E+03, 8.315E+02, 8.418E+02, 1.044E+03, 1.106E+03, 1.051E+03, 8.873E+02, 7.751E+02, 5.248E+02, 3.844E+02, 3.896E+02, 5.383E-04, 9.677E-03, 2.306E-02, 2.054E-01
 1.695E+03, 8.819E+02, 7.537E+02, 1.027E+03, 8.192E+02, 8.571E+02, 8.987E+02, 7.676E+02, 1.042E+03, 8.309E+02, 8.795E+02, 2.963E+02, 1.250E+02, 5.783E+01, 2.573E+02, 1.078E+02, 5.089E+01, 8.633E+02, 7.524E+02, 9.791E+02, 8.136E+02, 8.486E+02, 8.793E+02, 8.966E+02, 9.956E+02, 1.031E+03, 9.232E+02, 7.755E+02, 7.797E+02, 8.232E+02, 8.342E+02, 8.535E+02, 8.065E+02, 7.563E+02, 1.022E+03, 1.053E+03, 8.338E+02, 8.441E+02, 1.035E+03, 1.087E+03, 1.060E+03, 8.536E+02, 7.589E+02, 5.122E+02, 3.858E+02, 3.897E+02, 3.014E-03, 1.343E-02, 4.047E-02, 2.051E-01
 1.710E+03, 8.817E+02, 7.546E+02, 1.024E+03, 8.225E+02, 8.606E+02, 8.966E+02, 7.715E+02, 1.035E+03, 8.374E+02, 8.857E+02, 2.983E+02, 1.265E+02, 5.860E+01, 2.592E+02, 1.091E+02, 5.156E+01, 8.647E+02, 7.537E+02, 9.884E+02, 8.155E+02, 8.540E+02, 8.835E+02, 9.002E+02, 1.003E+03, 1.024E+03, 9.366E+02, 7.762E+02, 7.798E+02, 8.264E+02, 8.369E+02, 8.571E+02, 8.070E+02, 7.566E+02, 1.034E+03, 1.046E+03, 8.398E+02, 8.468E+02, 1.032E+03, 1.086E+03, 1.057E+03, 8.945E+02, 7.784E+02, 5.165E+02, 3.889E+02, 3.935E+02, 1.185E-03, 1.504E-02, 5.447E-02, 2.062E-01
 1.725E+03, 8.858E+02, 7.584E+02, 1.015E+03, 8.214E+02, 8.635E+02, 9.034E+02, 7.750E+02, 1.024E+03, 8.317E+02, 8.859E+02, 3.003E+02, 1.279E+02, 5.938E+01, 2.610E+02, 1.104E+02, 5.223E+01, 8.712E+02, 7.561E+02, 9.875E+02, 8.164E+02, 8.629E+02, 8.827E+02, 8.988E+02, 1.001E+03, 1.010E+03, 9.310E+02, 7.794E+02, 7.828E+02, 8.274E+02, 8.347E+02, 8.614E+02, 8.124E+02, 7.602E+02, 1.025E+03, 1.035E+03, 8.388E+02, 8.444E+02, 1.016E+03, 1.057E+03, 1.056E+03, 8.331E+02, 7.581E+02, 4.863E+02, 3.870E+02, 3.921E+02, 8.009E-04, 1.678E-02, 3.437E-02, 2.065E-01
 1.740E+03, 8.851E+02, 7.612E+02, 1.011E+03, 8.226E+02, 8.656E+02, 8.945E+02, 7.776E+02, 1.029E+03, 8.371E+02, 8.891E+02, 3.023E+02, 1.294E+02, 6.016E+01, 2.629E+02, 1.117E+02, 5.291E+01, 8.679E+02, 7.600E+02, 1.005E+03, 8.183E+02, 8.640E+02, 8.780E+02, 8.973E+02, 1.008E+03, 1.021E+03, 9.362E+02, 7.818E+02, 7.842E+02, 8.304E+02, 8.351E+02, 8.648E+02, 8.102E+02, 7.620E+02, 1.040E+03, 1.035E+03, 8.450E+02, 8.450E+02, 1.014E+03, 1.084E+03, 9.980E+02, 8.297E+02, 8.062E+02, 4.981E+02, 3.897E+02, 3.939E+02, 9.952E-04, 1.534E-02, 5.627E-02, 2.046E-01
 1.755E+03, 8.842E+02, 7.615E+02, 1.011E+03, 8.262E+02, 8.580E+02, 9.049E+02, 7.738E+02, 1.020E+03, 8.364E+02, 8.728E+02, 3.043E+02, 1.308E+02, 6.095E+01, 2.647E+02, 1.130E+02, 5.359E+01, 8.643E+02, 7.615E+02, 1.004E+03, 8.261E+02, 8.669E+02, 8.777E+02, 8.971E+02, 1.011E+03, 1.011E+03, 9.289E+02, 7.808E+02, 7.819E+02, 8.371E+02, 8.362E+02, 8.627E+02, 8.097E+02, 7.625E+02, 1.043E+03, 1.036E+03, 8.488E+02, 8.442E+02, 1.012E+03, 1.048E+03, 1.054E+03, 9.077E+02, 8.130E+02, 5.113E+02, 3.996E+02, 4.035E+02, 3.741E-03, 1.819E-02, 4.294E-02, 2.043E-01
 1.770E+03, 8.945E+02, 7.610E+02, 9.997E+02, 8.204E+02, 8.559E+02, 9.115E+02, 7.755E+02, 1.012E+03, 8.273E+02, 8.776E+02, 3.062E+02, 1.323E+02, 6.174E+01, 2.665E+02, 1.143E+02, 5.427E+01, 8.669E+02, 7.618E+02, 1.001E+03, 8.201E+02, 8.619E+02, 8.860E+02, 9.053E+02, 1.008E+03, 1.003E+03, 9.374E+02, 7.825E+02, 7.814E+02, 8.308E+02, 8.307E+02, 8.669E+02, 8.171E+02, 7.631E+02, 1.043E+03, 1.023E+03, 8.387E+02, 8.393E+02, 1.006E+03, 1.041E+03, 1.021E+03, 8.762E+02, 7.254E+02, 4.799E+02, 3.879E+02, 3.950E+02, 2.299E-04, 4.424E-03, 3.509E-02, 2.063E-01
 1.785E+03, 8.888E+02, 7.585E+02, 1.001E+03, 8.129E+02, 8.570E+02, 8.984E+02, 7.670E+02, 1.021E+03, 8.194E+02, 8.749E+02, 3.082E+02, 1.337E+02, 6.254E+01, 2.683E+02, 1.156E+02, 5.496E+01, 8.628E+02, 7.608E+02, 9.853E+02, 8.118E+02, 8.570E+02, 8.732E+02, 8.998E+02, 9.918E+02, 1.022E+03, 9.231E+02, 7.802E+02, 7.798E+02, 8.220E+02, 8.245E+02, 8.666E+02, 8.073E+02, 7.614E+02, 1.021E+03, 1.034E+03, 8.286E+02, 8.328E+02, 1.041E+03, 1.097E+03, 9.639E+02, 8.381E+02, 7.872E+02, 4.997E+02, 3.839E+02, 3.866E+02, 6.928E-04, 3.251E-02, 3.863E-02, 1.997E-01
 1.800E+03, 8.938E+02, 7.558E+02, 1.021E+03, 8.175E+02, 8.660E+02, 9.191E+02, 7.745E+02, 1.044E+03, 8.368E+02, 8.931E+02, 3.101E+02, 1.352E+02, 6.333E+01, 2.700E+02, 1.169E+02, 5.565E+01, 8.567E+02, 7.586E+02, 9.971E+02, 8.127E+02, 8.531E+02, 8.759E+02, 9.137E+02, 1.010E+03, 1.035E+03, 9.345E+02, 7.767E+02, 7.785E+02, 8.247E+02, 8.306E+02, 8.562E+02, 8.073E+02, 7.584E+02, 1.043E+03, 1.059E+03, 8.409E+02, 8.484E+02, 1.054E+03, 1.120E+03, 1.079E+03, 8.938E+02, 7.398E+02, 5.206E+02, 3.967E+02, 3.982E+02, 3.037E-03, 7.270E-03, 4.768E-02, 2.046E-01
 1.815E+03, 9.003E+02, 7.637E+02, 1.023E+03, 8.250E+02, 8.723E+02, 9.097E+02, 7.796E+02, 1.031E+03, 8.366E+02, 8.913E+02, 3.120E+02, 1.366E+02, 6.414E+01, 2.718E+02, 1.181E+02, 5.635E+01, 8.654E+02, 7.629E+02, 9.865E+02, 8.183E+02, 8.593E+02, 8.876E+02, 9.080E+02, 9.893E+02, 1.014E+03, 9.359E+02, 7.828E+02, 7.849E+02, 8.275E+02, 8.370E+02, 8.668E+02, 8.263E+02, 7.660E+02, 1.024E+03, 1.050E+03, 8.383E+02, 8.498E+02, 1.041E+03, 1.084E+03, 1.054E+03, 9.059E+02, 7.341E+02, 5.033E+02, 3.933E+02, 3.962E+02, 3.773E-04, 3.471E-03, 5.200E-02, 2.065E-01
 1.830E+03, 8.859E+02, 7.591E+02, 1.021E+03, 8.215E+02, 8.707E+02, 8.903E+02, 7.694E+02, 1.039E+03, 8.324E+02, 8.909E+02, 3.140E+02, 1.381E+02, 6.494E+01, 2.735E+02, 1.194E+02, 5.705E+01, 8.649E+02, 7.606E+02, 9.841E+02, 8.129E+02, 8.531E+02, 8.790E+02, 8.961E+02, 9.951E+02, 1.026E+03, 9.255E+02, 7.812E+02, 7.820E+02, 8.239E+02, 8.343E+02, 8.650E+02, 8.115E+02, 7.627E+02, 1.013E+03, 1.046E+03, 8.357E+02, 8.458E+02, 1.020E+03, 1.087E+03, 1.006E+03, 8.357E+02, 7.728E+02, 4.944E+02, 3.878E+02, 3.897E+02, 2.663E-03, 1.456E-02, 5.064E-02, 2.048E-01
 1.845E+03, 8.758E+02, 7.565E+02, 1.017E+03, 8.202E+02, 8.607E+02, 8.827E+02, 7.707E+02, 1.025E+03, 8.341E+02, 8.772E+02, 3.159E+02, 1.395E+02, 6.575E+01, 2.753E+02, 1.207E+02, 5.775E+01, 8.660E+02, 7.594E+02, 9.874E+02, 8.150E+02, 8.508E+02, 8.834E+02, 8.904E+02, 1.011E+03, 1.019E+03, 9.334E+02, 7.805E+02, 7.819E+02, 8.254E+02, 8.338E+02, 8.621E+02, 8.073E+02, 7.587E+02, 1.031E+03, 1.045E+03, 8.421E+02, 8.457E+02, 1.084E+03, 1.126E+03, 1.053E+03, 8.213E+02, 7.417E+02, 5.091E+02, 3.931E+02, 3.938E+02, 1.333E-02, 2.085E-02, 5.825E-02, 2.058E-01
 1.860E+03, 8.744E+02, 7.573E+02, 1.010E+03, 8.233E+02, 8.595E+02, 8.866E+02, 7.737E+02, 1.027E+03, 8.375E+02, 8.851E+02, 3.177E+02, 1.410E+02, 6.656E+01, 2.770E+02, 1.220E+02, 5.845E+01, 8.701E+02, 7.599E+02, 9.938E+02, 8.190E+02, 8.559E+02, 8.890E+02, 8.868E+02, 9.961E+02, 1.009E+03, 9.194E+02, 7.805E+02, 7.818E+02, 8.293E+02, 8.358E+02, 8.605E+02, 8.080E+02, 7.586E+02, 1.033E+03, 1.045E+03, 8.449E+02, 8.492E+02, 1.047E+03, 1.085E+03, 1.070E+03, 9.167E+02, 7.058E+02, 5.121E+02, 4.004E+02, 3.995E+02, 4.426E-03, 1.556E-02, 3.458E-02, 2.061E-01
 1.875E+03, 8.689E+02, 7.617E+02, 1.021E+03, 8.263E+02, 8.704E+02, 8.810E+02, 7.791E+02, 1.036E+03, 8.386E+02, 8.985E+02, 3.196E+02, 1.424E+02, 6.738E+01, 2.787E+02, 1.233E+02, 5.916E+01, 8.788E+02, 7.631E+02, 9.921E+02, 8.217E+02, 8.614E+02, 8.924E+02, 8.864E+02, 9.939E+02, 1.021E+03, 9.297E+02, 7.824E+02, 7.841E+02, 8.308E+02, 8.397E+02, 8.689E+02, 8.166E+02, 7.624E+02, 1.027E+03, 1.046E+03, 8.431E+02, 8.506E+02, 1.031E+03, 1.065E+03, 1.062E+03, 9.054E+02, 7.522E+02, 4.993E+02, 3.963E+02, 3.981E+02, 2.594E-03, 8.247E-03, 3.233E-02, 2.066E-01
 1.890E+03, 8.708E+02, 7.622E+02, 1.015E+03, 8.219E+02, 8.690E+02, 8.841E+02, 7.751E+02, 1.028E+03, 8.300E+02, 8.865E+02, 3.215E+02, 1.438E+02, 6.820E+01, 2.804E+02, 1.246E+02, 5.988E+01, 8.816E+02, 7.624E+02, 9.850E+02, 8.177E+02, 8.561E+02, 8.844E+02, 8.880E+02, 9.897E+02, 1.023E+03, 9.211E+02, 7.808E+02, 7.828E+02, 8.274E+02, 8.349E+02, 8.720E+02, 8.094E+02, 7.634E+02, 1.023E+03, 1.042E+03, 8.375E+02, 8.442E+02, 9.956E+02, 1.053E+03, 1.043E+03, 8.440E+02, 7.302E+02, 5.075E+02, 3.883E+02, 3.896E+02, 5.364E-04, 5.179E-03, 3.475E-02, 2.050E-01
 1.905E+03, 8.705E+02, 7.589E+02, 1.018E+03, 8.190E+02, 8.601E+02, 8.907E+02, 7.715E+02, 1.035E+03, 8.322E+02, 8.777E+02, 3.233E+02, 1.453E+02, 6.902E+01, 2.821E+02, 1.259E+02, 6.059E+01, 8.743E+02, 7.571E+02, 9.825E+02, 8.162E+02, 8.536E+02, 8.812E+02, 8.823E+02, 9.978E+02, 1.022E+03, 9.234E+02, 7.785E+02, 7.806E+02, 8.247E+02, 8.341E+02, 8.608E+02, 7.997E+02, 7.601E+02, 1.026E+03, 1.054E+03, 8.378E+02, 8.462E+02, 1.064E+03, 1.095E+03, 1.052E+03, 8.413E+02, 7.525E+02, 5.197E+02, 3.896E+02, 3.927E+02, 6.926E-04, 9.425E-03, 1.022E-02, 2.032E-01
 1.920E+03, 8.658E+02, 7.546E+02, 1.006E+03, 8.138E+02, 8.534E+02, 8.741E+02, 7.652E+02, 1.013E+03, 8.214E+02, 8.684E+02, 3.252E+02, 1.467E+02, 6.984E+01, 2.838E+02, 1.271E+02, 6.131E+01, 8.711E+02, 7.554E+02, 9.881E+02, 8.131E+02, 8.551E+02, 8.764E+02, 8.751E+02, 1.000E+03, 1.006E+03, 9.128E+02, 7.754E+02, 7.758E+02, 8.221E+02, 8.282E+02, 8.556E+02, 8.017E+02, 7.564E+02, 1.024E+03, 1.031E+03, 8.323E+02, 8.332E+02, 1.061E+03, 1.100E+03, 1.063E+03, 8.164E+02, 6.861E+02, 4.997E+02, 3.853E+02, 3.921E+02, 2.544E-03, 4.209E-03, 5.024E-02, 2.066E-01
 1.935E+03, 8.623E+02, 7.524E+02, 1.007E+03, 8.109E+02, 8.621E+02, 8.849E+02, 7.681E+02, 1.029E+03, 8.238E+02, 8.956E+02, 3.270E+02, 1.481E+02, 7.067E+01, 2.854E+02, 1.284E+02, 6.203E+01, 8.566E+02, 7.540E+02, 9.767E+02, 8.081E+02, 8.545E+02, 8.653E+02, 8.814E+02, 9.795E+02, 1.023E+03, 9.324E+02, 7.723E+02, 7.741E+02, 8.167E+02, 8.239E+02, 8.508E+02, 7.966E+02, 7.523E+02, 1.003E+03, 1.039E+03, 8.278E+02, 8.373E+02, 1.025E+03, 1.073E+03, 1.010E+03, 8.127E+02, 6.973E+02, 4.860E+02, 3.813E+02, 3.879E+02, 1.111E-03, 7.669E-03, 8.536E-03, 2.051E-01
 1.950E+03, 8.800E+02, 7.561E+02, 1.030E+03, 8.190E+02, 8.750E+02, 9.004E+02, 7.751E+02, 1.051E+03, 8.364E+02, 9.027E+02, 3.288E+02, 1.496E+02, 7.150E+01, 2.871E+02, 1.297E+02, 6.275E+01, 8.599E+02, 7.562E+02, 9.664E+02, 8.132E+02, 8.553E+02, 8.764E+02, 9.012E+02, 9.766E+02, 1.041E+03, 9.261E+02, 7.744E+02, 7.810E+02, 8.193E+02, 8.339E+02, 8.495E+02, 8.007E+02, 7.579E+02, 9.917E+02, 1.062E+03, 8.372E+02, 8.521E+02, 1.038E+03, 1.091E+03, 1.069E+03, 8.997E+02, 8.118E+02, 5.067E+02, 3.861E+02, 3.939E+02, 2.491E-04, 5.620E-03, 3.560E-02, 1.904E-01
 1.965E+03, 8.763E+02, 7.617E+02, 1.026E+03, 8.224E+02, 8.728E+02, 8.912E+02, 7.794E+02, 1.040E+03, 8.381E+02, 8.953E+02, 3.305E+02, 1.510E+02, 7.233E+01, 2.887E+02, 1.310E+02, 6.348E+01, 8.686E+02, 7.604E+02, 9.769E+02, 8.159E+02, 8.623E+02, 8.823E+02, 8.888E+02, 9.991E+02, 1.030E+03, 9.213E+02, 7.784E+02, 7.851E+02, 8.241E+02, 8.378E+02, 8.555E+02, 8.091E+02, 7.630E+02, 1.020E+03, 1.061E+03, 8.413E+02, 8.505E+02, 1.057E+03, 1.109E+03, 1.060E+03, 8.714E+02, 7.791E+02, 5.101E+02, 3.926E+02, 4.004E+02, 9.120E-04, 1.315E-02, 1.474E-02, 2.031E-01
 1.980E+03, 8.771E+02, 7.652E+02, 1.021E+03, 8.289E+02, 8.740E+02, 8.925E+02, 7.831E+02, 1.038E+03, 8.446E+02, 8.990E+02, 3.323E+02, 1.524E+02, 7.317E+01, 2.903E+02, 1.322E+02, 6.421E+01, 8.739E+02, 7.658E+02, 9.967E+02, 8.226E+02, 8.690E+02, 8.848E+02, 8.872E+02, 1.014E+03, 1.025E+03, 9.310E+02, 7.821E+02, 7.841E+02, 8.326E+02, 8.425E+02, 8.636E+02, 8.138E+02, 7.659E+02, 1.044E+03, 1.050E+03, 8.508E+02, 8.576E+02, 1.031E+03, 1.080E+03, 1.045E+03, 9.200E+02, 8.268E+02, 5.091E+02, 3.982E+02, 4.039E+02, 1.863E-03, 1.376E-02, 2.631E-02, 2.048E-01
 1.995E+03, 8.806E+02, 7.646E+02, 1.020E+03, 8.233E+02, 8.710E+02, 9.005E+02, 7.769E+02, 1.027E+03, 8.263E+02, 8.878E+02, 3.340E+02, 1.538E+02, 7.400E+01, 2.919E+02, 1.335E+02, 6.494E+01, 8.764E+02, 7.648E+02, 9.856E+02, 8.203E+02, 8.603E+02, 8.898E+02, 8.994E+02, 9.816E+02, 1.021E+03, 9.403E+02, 7.825E+02, 7.832E+02, 8.285E+02, 8.376E+02, 8.650E+02, 8.157E+02, 7.663E+02, 1.004E+03, 1.033E+03, 8.352E+02, 8.420E+02, 1.046E+03, 1.071E+03, 1.017E+03, 8.612E+02, 7.519E+02, 4.848E+02, 3.853E+02, 3.914E+02, 6.697E-04, 1.130E-02, 3.871E-02, 2.043E-01
 2.010E+03, 8.764E+02, 7.609E+02, 1.017E+03, 8.181E+02, 8.628E+02, 8.856E+02, 7.736E+02, 1.033E+03, 8.337E+02, 8.844E+02, 3.358E+02, 1.552E+02, 7.484E+01, 2.935E+02, 1.348E+02, 6.568E+01, 8.704E+02, 7.634E+02, 9.707E+02, 8.158E+02, 8.533E+02, 8.781E+02, 8.852E+02, 9.816E+02, 1.023E+03, 9.302E+02, 7.804E+02, 7.806E+02, 8.226E+02, 8.319E+02, 8.614E+02, 8.097E+02, 7.623E+02, 1.016E+03, 1.044E+03, 8.394E+02, 8.485E+02, 1.078E+03, 1.108E+03, 1.079E+03, 8.852E+02, 7.683E+02, 4.915E+02, 3.870E+02, 3.914E+02, 2.999E-04, 2.469E-03, 9.429E-03, 1.791E-01
