s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol
Time,"PT-RW-Ba-U","PT-RW-Ba-L","PT-RW-Fr-U","PT-RW-Fr-L","PT-RW-Ce","TC-RW-Ba-U","TC-RW-Ba-L","TC-RW-Fr-U","TC-RW-Fr-L","TC-RW-Ce","PT-LW-Ba-U","PT-LW-Fr-U","PT-C-Ba-L","PT-C-Ba-R","PT-C-Fr-L","PT-C-Fr-R","PT-C-Ce","PT-F-Ba-R","PT-F-Fr-R","PT-BW-U","PT-BW-M","PT-BW-L","PT-FW-Le-U","PT-FW-Le-L","TC-Door-1490","TC-Door-1350","TC-Door-1200","TC-Door-1050","TC-Door-0900","TC-Door-0600","TC-Door-0300","TC-Door-0010","TC-Front-0010","TC-Front-0300","TC-Front-0600","TC-Front-0900","TC-Front-1200","TC-Front-1500","TC-Front-1790","TC-Back-0010","TC-Back-0300","TC-Back-0600","TC-Back-0900","TC-Back-1200","TC-Back-1500","TC-Back-1790","O2-Door-100","O2-Door-200","O2-Door-800","CO2-Door-100","CO2-Door-200","CO2-Door-800","CO-Door-100","CO-Door-200","CO-Door-800"
 7.200E+02, 7.070E+02, 5.746E+02, 9.510E+02, 7.029E+02, 7.576E+02, 7.212E+02, 5.697E+02, 9.521E+02, 6.906E+02, 7.809E+02, 7.175E+02, 9.126E+02, 7.147E+02, 7.078E+02, 9.239E+02, 9.445E+02, 8.000E+02, 6.002E+02, 7.235E+02, 6.904E+02, 6.622E+02, 5.713E+02, 9.625E+02, 6.954E+02, 9.472E+02, 9.885E+02, 9.757E+02, 7.891E+02, 6.277E+02, 2.852E+02, 1.826E+02, 2.022E+02, 3.219E+02, 4.372E+02, 5.740E+02, 9.659E+02, 1.100E+03, 9.844E+02, 9.520E+02, 3.930E+02, 3.584E+02, 4.125E+02, 7.065E+02, 7.211E+02, 7.430E+02, 7.674E+02, 2.313E-02, 3.420E-02, 2.054E-01, 9.944E-02, 9.316E-02, 1.570E-03, 0.000E+00, 0.000E+00, 0.000E+00
 7.350E+02, 7.124E+02, 5.808E+02, 9.506E+02, 7.092E+02, 7.612E+02, 7.267E+02, 5.780E+02, 9.587E+02, 7.004E+02, 7.874E+02, 7.191E+02, 9.199E+02, 7.163E+02, 7.153E+02, 9.255E+02, 9.345E+02, 7.991E+02, 6.058E+02, 7.300E+02, 6.934E+02, 6.664E+02, 5.790E+02, 9.663E+02, 7.026E+02, 9.093E+02, 9.468E+02, 9.636E+02, 7.396E+02, 6.634E+02, 3.039E+02, 1.856E+02, 2.047E+02, 3.171E+02, 4.354E+02, 5.689E+02, 1.013E+03, 1.026E+03, 9.864E+02, 9.490E+02, 4.133E+02, 3.641E+02, 4.475E+02, 7.289E+02, 7.331E+02, 7.516E+02, 7.698E+02, 2.733E-02, 2.925E-02, 2.049E-01, 9.674E-02, 9.659E-02, 1.840E-03, 0.000E+00, 0.000E+00, 0.000E+00
 7.500E+02, 7.150E+02, 5.876E+02, 9.569E+02, 7.161E+02, 7.646E+02, 7.308E+02, 5.862E+02, 9.674E+02, 7.097E+02, 7.930E+02, 7.255E+02, 9.290E+02, 7.204E+02, 7.212E+02, 9.237E+02, 9.313E+02, 8.015E+02, 6.132E+02, 7.354E+02, 6.982E+02, 6.735E+02, 5.867E+02, 9.684E+02, 7.100E+02, 9.029E+02, 9.449E+02, 8.975E+02, 7.724E+02, 6.953E+02, 2.521E+02, 1.862E+02, 2.009E+02, 3.117E+02, 4.783E+02, 5.619E+02, 9.554E+02, 1.029E+03, 9.648E+02, 9.431E+02, 4.168E+02, 3.779E+02, 4.448E+02, 7.521E+02, 7.330E+02, 7.593E+02, 7.752E+02, 2.635E-02, 4.644E-02, 2.047E-01, 9.852E-02, 8.834E-02, 1.940E-03, 0.000E+00, 0.000E+00, 0.000E+00
 7.650E+02, 7.221E+02, 5.958E+02, 9.527E+02, 7.228E+02, 7.679E+02, 7.363E+02, 5.949E+02, 9.692E+02, 7.181E+02, 7.967E+02, 7.264E+02, 9.274E+02, 7.282E+02, 7.275E+02, 9.272E+02, 9.382E+02, 8.100E+02, 6.197E+02, 7.411E+02, 7.055E+02, 6.810E+02, 5.951E+02, 9.706E+02, 7.172E+02, 9.280E+02, 9.827E+02, 9.385E+02, 7.690E+02, 6.168E+02, 2.697E+02, 1.912E+02, 2.067E+02, 3.178E+02, 4.561E+02, 5.947E+02, 1.034E+03, 1.030E+03, 9.730E+02, 9.603E+02, 4.041E+02, 3.818E+02, 4.548E+02, 7.410E+02, 7.504E+02, 7.782E+02, 7.821E+02, 2.643E-02, 4.661E-02, 2.052E-01, 9.722E-02, 8.584E-02, 1.667E-03, 0.000E+00, 0.000E+00, 0.000E+00
 7.800E+02, 7.291E+02, 6.037E+02, 9.637E+02, 7.289E+02, 7.749E+02, 7.423E+02, 6.036E+02, 9.784E+02, 7.267E+02, 8.024E+02, 7.285E+02, 9.175E+02, 7.318E+02, 7.314E+02, 9.216E+02, 9.415E+02, 8.097E+02, 6.300E+02, 7.485E+02, 7.118E+02, 6.867E+02, 6.041E+02, 9.673E+02, 7.233E+02, 9.494E+02, 9.713E+02, 9.953E+02, 8.090E+02, 6.511E+02, 3.198E+02, 1.926E+02, 2.066E+02, 3.168E+02, 4.650E+02, 5.916E+02, 9.194E+02, 1.036E+03, 9.731E+02, 9.481E+02, 4.126E+02, 3.851E+02, 4.610E+02, 7.745E+02, 7.483E+02, 7.680E+02, 7.779E+02, 2.342E-02, 2.574E-02, 2.060E-01, 9.819E-02, 9.685E-02, 1.254E-03, 0.000E+00, 0.000E+00, 0.000E+00
 7.950E+02, 7.341E+02, 6.102E+02, 9.662E+02, 7.347E+02, 7.819E+02, 7.476E+02, 6.115E+02, 9.813E+02, 7.342E+02, 8.089E+02, 7.345E+02, 9.286E+02, 7.344E+02, 7.384E+02, 9.299E+02, 9.469E+02, 8.151E+02, 6.357E+02, 7.547E+02, 7.157E+02, 6.897E+02, 6.110E+02, 9.721E+02, 7.303E+02, 9.562E+02, 1.011E+03, 8.836E+02, 7.442E+02, 6.395E+02, 3.143E+02, 2.018E+02, 2.127E+02, 3.236E+02, 4.660E+02, 6.059E+02, 9.698E+02, 1.121E+03, 1.006E+03, 9.612E+02, 4.380E+02, 4.012E+02, 4.539E+02, 7.403E+02, 7.456E+02, 7.670E+02, 7.852E+02, 2.247E-02, 3.114E-02, 2.059E-01, 9.953E-02, 9.583E-02, 1.275E-03, 0.000E+00, 0.000E+00, 0.000E+00
 8.100E+02, 7.367E+02, 6.170E+02, 9.811E+02, 7.443E+02, 7.872E+02, 7.518E+02, 6.194E+02, 9.906E+02, 7.432E+02, 8.152E+02, 7.396E+02, 9.303E+02, 7.405E+02, 7.434E+02, 9.368E+02, 9.542E+02, 8.242E+02, 6.418E+02, 7.638E+02, 7.214E+02, 6.957E+02, 6.171E+02, 9.831E+02, 7.383E+02, 9.267E+02, 9.793E+02, 9.754E+02, 7.851E+02, 6.319E+02, 2.946E+02, 2.044E+02, 2.084E+02, 3.234E+02, 4.903E+02, 6.057E+02, 1.042E+03, 1.072E+03, 9.713E+02, 9.587E+02, 4.288E+02, 4.035E+02, 5.165E+02, 7.423E+02, 7.558E+02, 7.980E+02, 8.016E+02, 2.382E-02, 2.849E-02, 2.047E-01, 9.938E-02, 9.719E-02, 1.968E-03, 0.000E+00, 0.000E+00, 0.000E+00
 8.250E+02, 7.388E+02, 6.237E+02, 9.775E+02, 7.491E+02, 7.904E+02, 7.552E+02, 6.271E+02, 9.933E+02, 7.501E+02, 8.204E+02, 7.436E+02, 9.268E+02, 7.448E+02, 7.456E+02, 9.328E+02, 9.541E+02, 8.249E+02, 6.477E+02, 7.679E+02, 7.275E+02, 7.017E+02, 6.242E+02, 9.837E+02, 7.449E+02, 9.400E+02, 9.990E+02, 9.736E+02, 6.799E+02, 6.166E+02, 3.058E+02, 2.019E+02, 2.050E+02, 3.162E+02, 4.986E+02, 6.219E+02, 1.011E+03, 1.064E+03, 1.030E+03, 9.688E+02, 4.533E+02, 4.154E+02, 5.034E+02, 7.475E+02, 7.608E+02, 7.821E+02, 7.831E+02, 2.473E-02, 2.821E-02, 2.057E-01, 9.910E-02, 9.782E-02, 1.411E-03, 0.000E+00, 0.000E+00, 0.000E+00
 8.400E+02, 7.420E+02, 6.280E+02, 9.724E+02, 7.520E+02, 7.906E+02, 7.584E+02, 6.336E+02, 9.913E+02, 7.556E+02, 8.226E+02, 7.487E+02, 9.327E+02, 7.465E+02, 7.485E+02, 9.396E+02, 9.513E+02, 8.245E+02, 6.511E+02, 7.707E+02, 7.289E+02, 7.021E+02, 6.297E+02, 9.824E+02, 7.500E+02, 9.368E+02, 1.009E+03, 9.113E+02, 7.499E+02, 6.194E+02, 2.926E+02, 2.024E+02, 2.218E+02, 3.373E+02, 5.167E+02, 6.225E+02, 9.851E+02, 1.073E+03, 9.833E+02, 9.673E+02, 4.502E+02, 4.265E+02, 4.952E+02, 7.477E+02, 7.648E+02, 7.761E+02, 7.886E+02, 2.271E-02, 2.373E-02, 2.047E-01, 9.933E-02, 9.873E-02, 1.976E-03, 0.000E+00, 0.000E+00, 0.000E+00
 8.550E+02, 7.442E+02, 6.324E+02, 9.822E+02, 7.566E+02, 7.908E+02, 7.616E+02, 6.395E+02, 9.946E+02, 7.612E+02, 8.249E+02, 7.525E+02, 9.261E+02, 7.509E+02, 7.516E+02, 9.258E+02, 9.609E+02, 8.273E+02, 6.549E+02, 7.751E+02, 7.310E+02, 7.069E+02, 6.345E+02, 9.805E+02, 7.542E+02, 9.733E+02, 9.987E+02, 9.790E+02, 7.745E+02, 6.044E+02, 3.322E+02, 2.094E+02, 2.187E+02, 3.330E+02, 4.836E+02, 7.321E+02, 9.926E+02, 1.092E+03, 9.944E+02, 9.696E+02, 4.678E+02, 4.360E+02, 4.844E+02, 7.536E+02, 7.629E+02, 7.865E+02, 7.993E+02, 2.350E-02, 3.568E-02, 2.059E-01, 1.000E-01, 9.364E-02, 1.319E-03, 0.000E+00, 0.000E+00, 0.000E+00
 8.700E+02, 7.474E+02, 6.370E+02, 9.888E+02, 7.596E+02, 7.943E+02, 7.650E+02, 6.454E+02, 1.003E+03, 7.661E+02, 8.275E+02, 7.575E+02, 9.219E+02, 7.562E+02, 7.523E+02, 9.219E+02, 9.698E+02, 8.269E+02, 6.598E+02, 7.783E+02, 7.367E+02, 7.088E+02, 6.399E+02, 9.801E+02, 7.583E+02, 9.394E+02, 1.001E+03, 9.298E+02, 7.144E+02, 5.463E+02, 3.085E+02, 2.106E+02, 2.396E+02, 3.487E+02, 4.844E+02, 6.158E+02, 1.049E+03, 1.068E+03, 1.013E+03, 9.706E+02, 4.851E+02, 4.224E+02, 4.925E+02, 7.604E+02, 7.732E+02, 7.874E+02, 7.987E+02, 2.101E-02, 2.884E-02, 2.058E-01, 9.996E-02, 9.720E-02, 1.326E-03, 0.000E+00, 0.000E+00, 0.000E+00
 8.850E+02, 7.511E+02, 6.429E+02, 9.840E+02, 7.644E+02, 8.035E+02, 7.690E+02, 6.517E+02, 1.002E+03, 7.712E+02, 8.333E+02, 7.606E+02, 9.275E+02, 7.563E+02, 7.556E+02, 9.296E+02, 9.689E+02, 8.315E+02, 6.649E+02, 7.826E+02, 7.393E+02, 7.163E+02, 6.459E+02, 9.840E+02, 7.639E+02, 9.927E+02, 1.053E+03, 1.023E+03, 8.212E+02, 6.185E+02, 3.172E+02, 2.170E+02, 2.307E+02, 3.620E+02, 4.892E+02, 6.583E+02, 1.094E+03, 1.077E+03, 1.028E+03, 9.836E+02, 4.799E+02, 4.217E+02, 5.447E+02, 7.782E+02, 7.758E+02, 7.953E+02, 8.031E+02, 2.085E-02, 1.839E-02, 2.052E-01, 1.007E-01, 1.013E-01, 1.691E-03, 0.000E+00, 0.000E+00, 0.000E+00
 9.000E+02, 7.581E+02, 6.480E+02, 1.004E+03, 7.670E+02, 8.123E+02, 7.744E+02, 6.575E+02, 1.013E+03, 7.757E+02, 8.403E+02, 7.615E+02, 9.343E+02, 7.594E+02, 7.618E+02, 9.364E+02, 9.775E+02, 8.357E+02, 6.712E+02, 7.873E+02, 7.429E+02, 7.221E+02, 6.518E+02, 9.877E+02, 7.681E+02, 9.821E+02, 1.035E+03, 9.953E+02, 8.193E+02, 6.309E+02, 2.980E+02, 2.141E+02, 2.297E+02, 3.521E+02, 5.040E+02, 6.301E+02, 1.101E+03, 1.122E+03, 9.982E+02, 9.757E+02, 4.839E+02, 4.488E+02, 5.163E+02, 7.716E+02, 7.817E+02, 8.029E+02, 8.083E+02, 2.162E-02, 3.033E-02, 2.047E-01, 1.007E-01, 9.646E-02, 1.949E-03, 0.000E+00, 0.000E+00, 0.000E+00
 9.150E+02, 7.659E+02, 6.542E+02, 1.006E+03, 7.753E+02, 8.137E+02, 7.806E+02, 6.638E+02, 1.020E+03, 7.821E+02, 8.428E+02, 7.656E+02, 9.368E+02, 7.631E+02, 7.678E+02, 9.408E+02, 9.813E+02, 8.401E+02, 6.777E+02, 7.954E+02, 7.472E+02, 7.239E+02, 6.589E+02, 9.905E+02, 7.726E+02, 9.709E+02, 1.046E+03, 9.986E+02, 8.122E+02, 6.627E+02, 3.122E+02, 2.184E+02, 2.382E+02, 3.609E+02, 5.088E+02, 6.362E+02, 1.026E+03, 1.093E+03, 1.034E+03, 9.902E+02, 4.590E+02, 4.582E+02, 5.473E+02, 7.625E+02, 7.813E+02, 7.998E+02, 8.135E+02, 2.129E-02, 1.976E-02, 2.031E-01, 1.003E-01, 1.005E-01, 2.834E-03, 0.000E+00, 0.000E+00, 0.000E+00
 9.300E+02, 7.690E+02, 6.610E+02, 1.017E+03, 7.799E+02, 8.234E+02, 7.850E+02, 6.703E+02, 1.031E+03, 7.869E+02, 8.507E+02, 7.699E+02, 9.301E+02, 7.644E+02, 7.756E+02, 9.358E+02, 9.904E+02, 8.484E+02, 6.834E+02, 7.986E+02, 7.507E+02, 7.288E+02, 6.648E+02, 9.820E+02, 7.757E+02, 9.801E+02, 1.017E+03, 9.839E+02, 7.693E+02, 6.901E+02, 2.950E+02, 2.180E+02, 2.234E+02, 3.513E+02, 5.138E+02, 6.570E+02, 1.064E+03, 1.095E+03, 1.039E+03, 1.004E+03, 4.804E+02, 4.638E+02, 5.500E+02, 7.804E+02, 7.827E+02, 8.180E+02, 8.241E+02, 1.912E-02, 2.719E-02, 2.055E-01, 1.005E-01, 9.681E-02, 1.514E-03, 0.000E+00, 0.000E+00, 0.000E+00
 9.450E+02, 7.746E+02, 6.669E+02, 1.019E+03, 7.844E+02, 8.312E+02, 7.905E+02, 6.767E+02, 1.034E+03, 7.918E+02, 8.589E+02, 7.751E+02, 9.328E+02, 7.715E+02, 7.785E+02, 9.385E+02, 1.001E+03, 8.576E+02, 6.899E+02, 8.032E+02, 7.558E+02, 7.350E+02, 6.696E+02, 9.803E+02, 7.793E+02, 9.652E+02, 1.030E+03, 1.005E+03, 8.044E+02, 6.564E+02, 3.358E+02, 2.251E+02, 2.442E+02, 3.626E+02, 5.305E+02, 7.152E+02, 1.062E+03, 1.081E+03, 1.039E+03, 1.006E+03, 5.075E+02, 4.529E+02, 5.819E+02, 7.623E+02, 7.910E+02, 8.132E+02, 8.231E+02, 1.768E-02, 2.733E-02, 2.055E-01, 1.024E-01, 9.749E-02, 1.531E-03, 0.000E+00, 0.000E+00, 0.000E+00
 9.600E+02, 7.817E+02, 6.713E+02, 1.015E+03, 7.841E+02, 8.352E+02, 7.970E+02, 6.823E+02, 1.033E+03, 7.945E+02, 8.636E+02, 7.804E+02, 9.484E+02, 7.771E+02, 7.816E+02, 9.502E+02, 1.003E+03, 8.632E+02, 6.939E+02, 8.035E+02, 7.606E+02, 7.399E+02, 6.747E+02, 9.865E+02, 7.833E+02, 9.955E+02, 1.030E+03, 9.208E+02, 8.606E+02, 7.110E+02, 3.194E+02, 2.215E+02, 2.356E+02, 3.693E+02, 5.358E+02, 6.742E+02, 1.033E+03, 1.111E+03, 1.042E+03, 1.011E+03, 5.117E+02, 4.631E+02, 5.904E+02, 7.799E+02, 7.918E+02, 8.119E+02, 8.177E+02, 1.896E-02, 4.417E-02, 2.041E-01, 1.005E-01, 8.828E-02, 2.263E-03, 0.000E+00, 0.000E+00, 0.000E+00
 9.750E+02, 7.846E+02, 6.752E+02, 1.025E+03, 7.857E+02, 8.300E+02, 8.014E+02, 6.872E+02, 1.039E+03, 7.973E+02, 8.645E+02, 7.829E+02, 9.394E+02, 7.785E+02, 7.871E+02, 9.431E+02, 9.956E+02, 8.570E+02, 6.959E+02, 8.056E+02, 7.627E+02, 7.412E+02, 6.796E+02, 9.859E+02, 7.852E+02, 9.603E+02, 1.001E+03, 9.564E+02, 8.095E+02, 7.202E+02, 3.309E+02, 2.235E+02, 2.472E+02, 3.755E+02, 5.700E+02, 6.554E+02, 1.009E+03, 1.076E+03, 1.001E+03, 9.978E+02, 5.125E+02, 4.695E+02, 5.964E+02, 7.937E+02, 7.948E+02, 8.137E+02, 8.279E+02, 2.010E-02, 2.459E-02, 2.031E-01, 1.002E-01, 9.958E-02, 2.834E-03, 0.000E+00, 0.000E+00, 0.000E+00
 9.900E+02, 7.852E+02, 6.793E+02, 1.025E+03, 7.874E+02, 8.262E+02, 8.039E+02, 6.918E+02, 1.041E+03, 7.997E+02, 8.623E+02, 7.845E+02, 9.313E+02, 7.802E+02, 7.899E+02, 9.344E+02, 1.005E+03, 8.563E+02, 6.986E+02, 8.080E+02, 7.651E+02, 7.412E+02, 6.839E+02, 9.848E+02, 7.875E+02, 9.986E+02, 1.049E+03, 9.591E+02, 8.351E+02, 6.218E+02, 3.299E+02, 2.280E+02, 2.344E+02, 3.681E+02, 5.282E+02, 6.638E+02, 9.927E+02, 1.093E+03, 1.055E+03, 1.005E+03, 5.237E+02, 4.732E+02, 5.007E+02, 8.075E+02, 7.998E+02, 8.200E+02, 8.289E+02, 1.695E-02, 3.378E-02, 2.054E-01, 1.011E-01, 9.394E-02, 1.581E-03, 0.000E+00, 0.000E+00, 0.000E+00
 1.005E+03, 7.891E+02, 6.836E+02, 1.024E+03, 7.921E+02, 8.313E+02, 8.078E+02, 6.966E+02, 1.041E+03, 8.034E+02, 8.644E+02, 7.896E+02, 9.508E+02, 7.836E+02, 7.945E+02, 9.647E+02, 1.013E+03, 8.640E+02, 7.032E+02, 8.126E+02, 7.695E+02, 7.455E+02, 6.879E+02, 9.946E+02, 7.912E+02, 1.026E+03, 1.067E+03, 1.087E+03, 8.278E+02, 6.643E+02, 3.768E+02, 2.339E+02, 2.503E+02, 3.719E+02, 5.410E+02, 6.789E+02, 1.037E+03, 1.150E+03, 1.041E+03, 1.017E+03, 5.539E+02, 4.733E+02, 5.596E+02, 8.025E+02, 8.006E+02, 8.286E+02, 8.374E+02, 2.196E-02, 2.061E-02, 2.065E-01, 9.955E-02, 1.001E-01, 9.804E-04, 0.000E+00, 0.000E+00, 0.000E+00
 1.020E+03, 7.915E+02, 6.882E+02, 1.016E+03, 7.980E+02, 8.341E+02, 8.106E+02, 7.013E+02, 1.037E+03, 8.077E+02, 8.668E+02, 7.943E+02, 9.580E+02, 7.887E+02, 7.964E+02, 9.659E+02, 1.008E+03, 8.694E+02, 7.072E+02, 8.167E+02, 7.746E+02, 7.519E+02, 6.923E+02, 1.003E+03, 7.967E+02, 1.018E+03, 1.051E+03, 9.484E+02, 7.626E+02, 6.590E+02, 3.608E+02, 2.314E+02, 2.415E+02, 3.696E+02, 5.545E+02, 6.657E+02, 1.062E+03, 1.127E+03, 1.040E+03, 1.015E+03, 4.794E+02, 4.908E+02, 5.565E+02, 8.008E+02, 8.141E+02, 8.299E+02, 8.399E+02, 1.769E-02, 2.780E-02, 2.058E-01, 1.014E-01, 9.658E-02, 1.356E-03, 0.000E+00, 0.000E+00, 0.000E+00
 1.035E+03, 7.961E+02, 6.922E+02, 1.019E+03, 8.023E+02, 8.430E+02, 8.145E+02, 7.059E+02, 1.037E+03, 8.116E+02, 8.737E+02, 7.979E+02, 9.461E+02, 7.932E+02, 7.979E+02, 9.525E+02, 1.012E+03, 8.707E+02, 7.107E+02, 8.214E+02, 7.780E+02, 7.509E+02, 6.963E+02, 9.988E+02, 8.000E+02, 1.023E+03, 1.034E+03, 1.026E+03, 7.897E+02, 6.678E+02, 3.249E+02, 2.285E+02, 2.504E+02, 3.949E+02, 5.645E+02, 6.861E+02, 1.027E+03, 1.091E+03, 1.011E+03, 1.013E+03, 5.070E+02, 4.825E+02, 5.431E+02, 7.652E+02, 8.152E+02, 8.211E+02, 8.401E+02, 1.690E-02, 2.622E-02, 2.054E-01, 1.015E-01, 9.536E-02, 1.559E-03, 0.000E+00, 0.000E+00, 0.000E+00
 1.050E+03, 7.990E+02, 6.935E+02, 1.025E+03, 8.045E+02, 8.382E+02, 8.179E+02, 7.090E+02, 1.043E+03, 8.156E+02, 8.737E+02, 7.991E+02, 9.478E+02, 7.936E+02, 7.983E+02, 9.520E+02, 1.012E+03, 8.695E+02, 7.154E+02, 8.237E+02, 7.798E+02, 7.494E+02, 6.986E+02, 9.980E+02, 8.035E+02, 1.029E+03, 1.076E+03, 9.749E+02, 8.009E+02, 6.680E+02, 3.758E+02, 2.367E+02, 2.552E+02, 3.864E+02, 5.389E+02, 7.032E+02, 1.044E+03, 1.090E+03, 1.024E+03, 1.022E+03, 5.502E+02, 4.961E+02, 5.798E+02, 7.936E+02, 8.051E+02, 8.199E+02, 8.368E+02, 1.366E-02, 2.373E-02, 2.054E-01, 1.047E-01, 9.984E-02, 1.573E-03, 0.000E+00, 0.000E+00, 0.000E+00
 1.065E+03, 7.990E+02, 6.969E+02, 1.016E+03, 8.074E+02, 8.435E+02, 8.193E+02, 7.127E+02, 1.039E+03, 8.191E+02, 8.761E+02, 8.017E+02, 9.595E+02, 7.972E+02, 7.997E+02, 9.638E+02, 1.009E+03, 8.724E+02, 7.179E+02, 8.239E+02, 7.825E+02, 7.548E+02, 7.030E+02, 1.003E+03, 8.073E+02, 9.886E+02, 1.035E+03, 1.001E+03, 8.646E+02, 6.413E+02, 3.723E+02, 2.341E+02, 2.415E+02, 3.798E+02, 5.401E+02, 7.047E+02, 1.127E+03, 1.062E+03, 1.015E+03, 1.017E+03, 5.326E+02, 5.056E+02, 5.940E+02, 8.052E+02, 8.079E+02, 8.323E+02, 8.441E+02, 1.882E-02, 4.162E-02, 2.050E-01, 1.017E-01, 9.014E-02, 1.764E-03, 0.000E+00, 0.000E+00, 0.000E+00
 1.080E+03, 8.021E+02, 7.008E+02, 1.046E+03, 8.091E+02, 8.495E+02, 8.223E+02, 7.165E+02, 1.050E+03, 8.219E+02, 8.812E+02, 8.048E+02, 9.513E+02, 7.998E+02, 8.034E+02, 9.527E+02, 1.027E+03, 8.685E+02, 7.247E+02, 8.261E+02, 7.861E+02, 7.605E+02, 7.071E+02, 9.984E+02, 8.091E+02, 1.027E+03, 1.038E+03, 9.453E+02, 7.901E+02, 7.050E+02, 3.512E+02, 2.308E+02, 2.520E+02, 3.956E+02, 5.363E+02, 6.681E+02, 1.038E+03, 1.067E+03, 1.021E+03, 1.026E+03, 5.412E+02, 4.972E+02, 5.831E+02, 7.966E+02, 8.108E+02, 8.306E+02, 8.381E+02, 1.812E-02, 3.139E-02, 2.053E-01, 1.021E-01, 9.500E-02, 1.616E-03, 0.000E+00, 0.000E+00, 0.000E+00
 1.095E+03, 8.052E+02, 7.056E+02, 1.049E+03, 8.164E+02, 8.501E+02, 8.251E+02, 7.208E+02, 1.056E+03, 8.273E+02, 8.829E+02, 8.082E+02, 9.597E+02, 8.013E+02, 8.075E+02, 9.556E+02, 1.024E+03, 8.749E+02, 7.264E+02, 8.326E+02, 7.878E+02, 7.589E+02, 7.126E+02, 9.997E+02, 8.127E+02, 9.919E+02, 1.048E+03, 1.051E+03, 8.712E+02, 7.520E+02, 3.523E+02, 2.467E+02, 2.506E+02, 3.931E+02, 5.528E+02, 7.196E+02, 1.138E+03, 1.105E+03, 1.050E+03, 1.015E+03, 5.176E+02, 5.075E+02, 5.749E+02, 7.985E+02, 8.133E+02, 8.364E+02, 8.490E+02, 1.537E-02, 2.035E-02, 2.059E-01, 1.036E-01, 1.011E-01, 1.274E-03, 0.000E+00, 0.000E+00, 0.000E+00
 1.110E+03, 8.060E+02, 7.113E+02, 1.044E+03, 8.216E+02, 8.491E+02, 8.267E+02, 7.255E+02, 1.059E+03, 8.322E+02, 8.841E+02, 8.129E+02, 9.682E+02, 8.069E+02, 8.098E+02, 9.637E+02, 1.024E+03, 8.796E+02, 7.295E+02, 8.378E+02, 7.920E+02, 7.606E+02, 7.183E+02, 1.010E+03, 8.178E+02, 1.007E+03, 1.036E+03, 1.027E+03, 7.885E+02, 6.719E+02, 3.436E+02, 2.462E+02, 2.441E+02, 3.975E+02, 5.481E+02, 7.731E+02, 1.127E+03, 1.072E+03, 1.010E+03, 1.017E+03, 5.251E+02, 4.981E+02, 5.592E+02, 7.976E+02, 8.226E+02, 8.447E+02, 8.529E+02, 2.405E-02, 2.577E-02, 2.064E-01, 9.984E-02, 9.656E-02, 1.035E-03, 0.000E+00, 0.000E+00, 0.000E+00
 1.125E+03, 8.065E+02, 7.141E+02, 1.023E+03, 8.213E+02, 8.462E+02, 8.278E+02, 7.291E+02, 1.050E+03, 8.344E+02, 8.821E+02, 8.150E+02, 9.725E+02, 8.102E+02, 8.107E+02, 9.666E+02, 1.021E+03, 8.754E+02, 7.313E+02, 8.379E+02, 7.958E+02, 7.603E+02, 7.223E+02, 1.017E+03, 8.225E+02, 1.027E+03, 1.056E+03, 1.028E+03, 7.576E+02, 6.365E+02, 3.564E+02, 2.496E+02, 2.448E+02, 3.881E+02, 5.780E+02, 6.854E+02, 1.119E+03, 1.068E+03, 1.009E+03, 1.011E+03, 5.360E+02, 5.248E+02, 5.480E+02, 7.864E+02, 8.236E+02, 8.417E+02, 8.492E+02, 1.521E-02, 1.543E-02, 2.067E-01, 1.036E-01, 1.022E-01, 8.772E-04, 0.000E+00, 0.000E+00, 0.000E+00
 1.140E+03, 8.062E+02, 7.168E+02, 9.965E+02, 8.214E+02, 8.399E+02, 8.282E+02, 7.325E+02, 1.033E+03, 8.362E+02, 8.767E+02, 8.174E+02, 9.860E+02, 8.102E+02, 8.094E+02, 9.707E+02, 9.923E+02, 8.700E+02, 7.303E+02, 8.362E+02, 7.970E+02, 7.585E+02, 7.229E+02, 1.034E+03, 8.304E+02, 1.019E+03, 1.038E+03, 1.052E+03, 7.329E+02, 6.345E+02, 3.635E+02, 2.574E+02, 2.697E+02, 3.975E+02, 5.865E+02, 7.187E+02, 1.117E+03, 1.019E+03, 9.859E+02, 9.922E+02, 5.695E+02, 5.171E+02, 5.415E+02, 7.831E+02, 8.266E+02, 8.396E+02, 8.446E+02, 2.458E-02, 2.858E-02, 2.068E-01, 9.887E-02, 9.443E-02, 7.931E-04, 0.000E+00, 0.000E+00, 0.000E+00
