s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s,kg/s
 1.7200189E+002, 9.1450474E+001, 0.0000000E+000,-2.8391743E+001,-6.3175812E+001,-2.5158552E+000, 2.8536456E-002, 0.0000000E+000, 0.0000000E+000,-1.4442592E+000,-2.6043988E+000,-4.2702048E-001,-2.2058243E-002, 6.4699852E-004,-1.1099882E-002, 2.4210924E-003
 1.7400020E+002, 9.5244093E+001, 0.0000000E+000,-2.9526500E+001,-6.2513935E+001,-2.3567388E+000, 2.8404509E-002, 0.0000000E+000, 0.0000000E+000, 2.1080502E+000, 8.7532454E-001,-4.2941971E-001,-2.2020508E-002, 6.4699910E-004,-1.0633169E-002, 2.5454159E-003
 1.7600278E+002, 9.7323393E+001, 0.0000000E+000,-3.0179009E+001,-6.7458117E+001,-2.4166313E+000, 2.8714003E-002, 0.0000000E+000, 0.0000000E+000,-1.3949978E+000,-2.7016499E+000,-4.1092379E-001,-2.4370207E-002, 6.4699738E-004,-1.1045088E-002, 2.6849421E-003
 1.7800232E+002, 1.0229539E+002, 0.0000000E+000,-3.1743478E+001,-6.6774347E+001,-2.3897939E+000, 2.8426388E-002, 0.0000000E+000, 0.0000000E+000, 2.7487712E+000, 1.4161994E+000,-4.1353092E-001,-2.4312660E-002, 6.4699770E-004,-1.0588861E-002, 2.7679320E-003
 1.8000177E+002, 1.0041840E+002, 0.0000000E+000,-3.1391949E+001,-6.6771469E+001,-2.5098571E+000, 2.8509666E-002, 0.0000000E+000, 0.0000000E+000, 1.1445582E+000,-2.2637082E-001,-4.1416527E-001,-2.4327718E-002, 6.4699706E-004,-1.0441084E-002, 2.7970033E-003
 1.8200296E+002, 1.0388144E+002, 0.0000000E+000,-3.2240856E+001,-6.8924828E+001,-2.4701084E+000, 2.8365895E-002, 0.0000000E+000, 0.0000000E+000, 1.6208743E+000, 2.7401135E-001,-4.0535167E-001,-2.5503906E-002, 6.4699823E-004,-1.0673539E-002, 2.8847966E-003
 1.8400031E+002, 1.0772481E+002, 0.0000000E+000,-3.3666059E+001,-6.8821113E+001,-2.6441145E+000, 2.8568004E-002, 0.0000000E+000, 0.0000000E+000, 4.1591308E+000, 2.6220930E+000,-4.0674192E-001,-2.5461457E-002, 6.4699771E-004,-1.0207758E-002, 3.0783824E-003
 1.8600198E+002, 1.0958384E+002, 0.0000000E+000,-3.4385074E+001,-7.3990528E+001,-2.7291816E+000, 2.8303900E-002, 0.0000000E+000, 0.0000000E+000, 2.0766594E-002,-1.4926414E+000,-3.8709411E-001,-2.7758740E-002, 6.4699416E-004,-1.0848755E-002, 3.0879460E-003
 1.8800090E+002, 1.1001269E+002, 0.0000000E+000,-3.4519606E+001,-7.4533913E+001,-2.7982782E+000, 2.8361097E-002, 0.0000000E+000, 0.0000000E+000,-2.2041128E-001,-1.8107448E+000,-3.8488041E-001,-2.8190445E-002, 6.4699773E-004,-1.0747446E-002, 3.1789956E-003
 1.9000157E+002, 1.1385698E+002, 0.0000000E+000,-3.5590391E+001,-7.3343424E+001,-2.7149702E+000, 2.8450690E-002, 0.0000000E+000, 0.0000000E+000, 3.7860241E+000, 2.2366488E+000,-3.8988654E-001,-2.7851465E-002, 6.4699686E-004,-1.0382273E-002, 3.2798139E-003
 1.9200070E+002, 1.1732128E+002, 0.0000000E+000,-3.6851866E+001,-7.5038371E+001,-2.9301166E+000, 2.8416322E-002, 0.0000000E+000, 0.0000000E+000, 4.2723157E+000, 2.5293428E+000,-3.8652373E-001,-2.8628605E-002, 6.4699746E-004,-1.0017848E-002, 3.4018852E-003
 1.9400116E+002, 1.1756802E+002, 0.0000000E+000,-3.7235342E+001,-8.0317221E+001,-3.0692584E+000, 2.8297206E-002, 0.0000000E+000, 0.0000000E+000,-1.2661107E+000,-3.0255021E+000,-3.6608103E-001,-3.0793147E-002, 6.4699214E-004,-1.0855025E-002, 3.4767375E-003
 1.9600246E+002, 1.1827286E+002, 0.0000000E+000,-3.7444844E+001,-8.2717600E+001,-3.1411633E+000, 2.8449185E-002, 0.0000000E+000, 0.0000000E+000,-3.2986107E+000,-5.0022937E+000,-3.5513284E-001,-3.2286215E-002, 6.4699435E-004,-1.1187229E-002, 3.4891963E-003
 1.9800085E+002, 1.2352041E+002, 0.0000000E+000,-3.8916023E+001,-7.8847379E+001,-3.1071098E+000, 2.8305789E-002, 0.0000000E+000, 0.0000000E+000, 4.4054424E+000, 2.6782083E+000,-3.6976935E-001,-3.0930145E-002, 6.4699325E-004,-1.0439218E-002, 3.5734413E-003
 2.0000000E+002, 1.2094632E+002, 0.0000000E+000,-3.8293613E+001,-8.3242993E+001,-3.2079556E+000, 2.8650971E-002, 0.0000000E+000, 0.0000000E+000,-1.9781556E+000,-3.7695923E+000,-3.5458251E-001,-3.2810031E-002, 6.4699192E-004,-1.0800173E-002, 3.6109436E-003
