s,%,%,%,%,%,%,%,m/s,m/s,m/s,m/s
Time,"Sensor #1","Sensor #2","Sensor #3","Sensor #4","Sensor #5","Sensor #6","Sensor #7","U TOPD_V","U BOTTOMD_V","B TOPD_V","B BOTTOMD_V"
 1.710E+04, 3.438E+00, 4.257E+00, 5.255E+00, 6.038E+00, 7.062E+00, 7.955E+00, 8.580E+00, 4.062E-01, 3.835E-01,-3.913E-01,-3.984E-01
 1.716E+04, 3.424E+00, 4.233E+00, 5.217E+00, 5.986E+00, 6.991E+00, 7.867E+00, 8.479E+00, 4.042E-01, 3.817E-01,-3.894E-01,-3.965E-01
 1.722E+04, 3.410E+00, 4.209E+00, 5.179E+00, 5.936E+00, 6.922E+00, 7.781E+00, 8.380E+00, 4.023E-01, 3.799E-01,-3.875E-01,-3.946E-01
 1.728E+04, 3.395E+00, 4.185E+00, 5.141E+00, 5.885E+00, 6.854E+00, 7.696E+00, 8.283E+00, 4.003E-01, 3.782E-01,-3.856E-01,-3.928E-01
 1.734E+04, 3.381E+00, 4.162E+00, 5.104E+00, 5.836E+00, 6.788E+00, 7.613E+00, 8.188E+00, 3.984E-01, 3.764E-01,-3.838E-01,-3.910E-01
 1.740E+04, 3.366E+00, 4.138E+00, 5.067E+00, 5.787E+00, 6.722E+00, 7.532E+00, 8.095E+00, 3.965E-01, 3.747E-01,-3.820E-01,-3.892E-01
 1.746E+04, 3.352E+00, 4.114E+00, 5.030E+00, 5.739E+00, 6.658E+00, 7.452E+00, 8.004E+00, 3.946E-01, 3.730E-01,-3.802E-01,-3.874E-01
 1.752E+04, 3.337E+00, 4.090E+00, 4.994E+00, 5.692E+00, 6.595E+00, 7.374E+00, 7.916E+00, 3.928E-01, 3.713E-01,-3.784E-01,-3.856E-01
 1.758E+04, 3.322E+00, 4.067E+00, 4.958E+00, 5.645E+00, 6.532E+00, 7.298E+00, 7.829E+00, 3.910E-01, 3.697E-01,-3.767E-01,-3.839E-01
 1.764E+04, 3.307E+00, 4.043E+00, 4.922E+00, 5.599E+00, 6.471E+00, 7.223E+00, 7.743E+00, 3.892E-01, 3.680E-01,-3.750E-01,-3.822E-01
 1.770E+04, 3.292E+00, 4.020E+00, 4.887E+00, 5.553E+00, 6.411E+00, 7.149E+00, 7.660E+00, 3.874E-01, 3.664E-01,-3.733E-01,-3.805E-01
 1.776E+04, 3.277E+00, 3.997E+00, 4.852E+00, 5.508E+00, 6.352E+00, 7.077E+00, 7.578E+00, 3.856E-01, 3.648E-01,-3.716E-01,-3.788E-01
 1.782E+04, 3.262E+00, 3.974E+00, 4.818E+00, 5.464E+00, 6.294E+00, 7.006E+00, 7.498E+00, 3.839E-01, 3.632E-01,-3.699E-01,-3.771E-01
 1.788E+04, 3.246E+00, 3.950E+00, 4.783E+00, 5.420E+00, 6.237E+00, 6.937E+00, 7.419E+00, 3.822E-01, 3.616E-01,-3.683E-01,-3.755E-01
 1.794E+04, 3.231E+00, 3.927E+00, 4.750E+00, 5.377E+00, 6.180E+00, 6.868E+00, 7.342E+00, 3.805E-01, 3.601E-01,-3.666E-01,-3.739E-01
 1.800E+04, 3.216E+00, 3.904E+00, 4.716E+00, 5.334E+00, 6.125E+00, 6.801E+00, 7.267E+00, 3.788E-01, 3.585E-01,-3.650E-01,-3.723E-01
 1.800E+04, 3.208E+00, 3.893E+00, 4.699E+00, 5.313E+00, 6.098E+00, 6.768E+00, 7.229E+00, 3.780E-01, 3.577E-01,-3.642E-01,-3.714E-01
