s,s,mg,mg,mg,mg,mm/s,mm/s,mm/s,mm/s,mg,mg,mg,mg,kg/s,kg/s,kg/s,kg/s,kg/s
 1.5000022E+001, 1.4500040E+001, 3.8269640E-002, 4.4452507E-002, 4.2240415E-002, 4.2723523E-002, 5.3996106E-001, 6.3810835E-001, 6.2144762E-001, 6.5132195E-001, 3.3473976E-004, 3.5491651E-004, 3.5809237E-004, 3.5388258E-004, 2.1443332E-009, 2.1411201E-009, 2.0253839E-009, 1.9062838E-009,-1.9061665E-009
 1.6000003E+001, 1.4500040E+001, 8.7070716E-002, 9.0881131E-002, 9.1086213E-002, 8.9737796E-002, 5.6034701E-001, 5.8647216E-001, 6.3011859E-001, 6.3283260E-001, 3.5892697E-004, 3.8016209E-004, 3.8339498E-004, 3.7881058E-004, 2.1443332E-009, 2.1414047E-009, 2.0269309E-009, 1.9075609E-009,-1.9076530E-009
 1.7000025E+001, 1.4500040E+001, 8.5214155E-002, 9.0156757E-002, 9.0914834E-002, 8.9748735E-002, 5.3789642E-001, 6.1779279E-001, 6.3665304E-001, 6.3612907E-001, 3.8208234E-004, 4.0500496E-004, 4.0860206E-004, 4.0374438E-004, 2.1443332E-009, 2.1413387E-009, 2.0249407E-009, 1.9055515E-009,-1.9063128E-009
 1.8000036E+001, 1.4500040E+001, 8.5216971E-002, 9.0300104E-002, 9.1106366E-002, 8.9798980E-002, 5.8873182E-001, 6.4120598E-001, 6.4225313E-001, 6.3914168E-001, 4.0575555E-004, 4.3016824E-004, 4.3401607E-004, 4.2871674E-004, 2.1443332E-009, 2.1410827E-009, 2.0253497E-009, 1.9053624E-009,-1.9049094E-009
 1.9000029E+001, 1.4500040E+001, 8.4438371E-002, 8.9957144E-002, 9.1005437E-002, 8.9770135E-002, 5.6842217E-001, 5.8972275E-001, 6.3307257E-001, 6.3084234E-001, 4.2856163E-004, 4.5487035E-004, 4.5921107E-004, 4.5362866E-004, 2.1443332E-009, 2.1411856E-009, 2.0260808E-009, 1.9075806E-009,-1.9062575E-009
 2.0000036E+001, 1.4500040E+001, 8.4250461E-002, 8.9837611E-002, 9.0993621E-002, 8.9755811E-002, 5.6651494E-001, 5.8062614E-001, 6.2908786E-001, 6.4108383E-001, 4.5175590E-004, 4.7969260E-004, 4.8447413E-004, 4.7854510E-004, 2.1443332E-009, 2.1411861E-009, 2.0257700E-009, 1.9077243E-009,-1.9081989E-009
 2.1000011E+001, 1.4500040E+001, 8.4307386E-002, 8.9740996E-002, 9.0948291E-002, 8.9749627E-002, 5.5027967E-001, 5.5375134E-001, 6.2454370E-001, 6.4534257E-001, 4.7525309E-004, 5.0448583E-004, 5.0967394E-004, 5.0346633E-004, 2.1443332E-009, 2.1412384E-009, 2.0262675E-009, 1.9081798E-009,-1.9074018E-009
 2.2000030E+001, 1.4500040E+001, 8.4288688E-002, 8.9670857E-002, 9.0861545E-002, 8.9728691E-002, 5.6713450E-001, 6.0429755E-001, 6.3941359E-001, 6.3941279E-001, 4.9863589E-004, 5.2927797E-004, 5.3476915E-004, 5.2835654E-004, 2.1443332E-009, 2.1412825E-009, 2.0281976E-009, 1.9069614E-009,-1.9084413E-009
 2.3000042E+001, 1.4500040E+001, 8.4008147E-002, 8.9730822E-002, 9.0887353E-002, 8.9745697E-002, 5.5736194E-001, 5.9957960E-001, 6.3820912E-001, 6.4138650E-001, 5.2142627E-004, 5.5432011E-004, 5.6006613E-004, 5.5331927E-004, 2.1443332E-009, 2.1413443E-009, 2.0267311E-009, 1.9080883E-009,-1.9088370E-009
 2.4000017E+001, 1.4500040E+001, 8.3922380E-002, 8.9632390E-002, 9.0890333E-002, 8.9738359E-002, 5.3928153E-001, 5.8871194E-001, 6.2419539E-001, 6.3732614E-001, 5.4454686E-004, 5.7899862E-004, 5.8531943E-004, 5.7822966E-004, 2.1443332E-009, 2.1411880E-009, 2.0247112E-009, 1.9071593E-009,-1.9063720E-009
 2.5000038E+001, 1.4500040E+001, 8.3940697E-002, 8.9721696E-002, 9.0906684E-002, 8.9746262E-002, 5.3091412E-001, 5.9668711E-001, 6.4075763E-001, 6.4678406E-001, 5.6791001E-004, 6.0414511E-004, 6.1061271E-004, 6.0317947E-004, 2.1443332E-009, 2.1413128E-009, 2.0268824E-009, 1.9074534E-009,-1.9078144E-009
 2.6000010E+001, 1.4500040E+001, 8.4090577E-002, 8.9799443E-002, 9.0918031E-002, 8.9736425E-002, 5.8495727E-001, 5.7873424E-001, 6.4088983E-001, 6.3979027E-001, 5.9168418E-004, 6.2930466E-004, 6.3589852E-004, 6.2807821E-004, 2.1443332E-009, 2.1412566E-009, 2.0265420E-009, 1.9053757E-009,-1.9049240E-009
 2.7000005E+001, 1.4500040E+001, 8.4065815E-002, 8.9762577E-002, 9.0909932E-002, 8.9741711E-002, 5.3805269E-001, 5.9959055E-001, 6.2524827E-001, 6.3701237E-001, 6.1496003E-004, 6.5412596E-004, 6.6112642E-004, 6.5302251E-004, 2.1443332E-009, 2.1413240E-009, 2.0270210E-009, 1.9085269E-009,-1.9079824E-009
 2.8000008E+001, 1.4500040E+001, 8.3879065E-002, 8.9773339E-002, 9.0896802E-002, 8.9736873E-002, 5.6340611E-001, 5.7561761E-001, 6.2244306E-001, 6.3905287E-001, 6.3763733E-004, 6.7909894E-004, 6.8633184E-004, 6.7793337E-004, 2.1443332E-009, 2.1413425E-009, 2.0269576E-009, 1.9094667E-009,-1.9089872E-009
 2.9000010E+001, 1.4500040E+001, 8.4046362E-002, 8.9797318E-002, 9.0881394E-002, 8.9735360E-002, 5.0317510E-001, 5.7941743E-001, 6.3267806E-001, 6.4481190E-001, 6.6158772E-004, 7.0412927E-004, 7.1152107E-004, 7.0285444E-004, 2.1443332E-009, 2.1412631E-009, 2.0255053E-009, 1.9079372E-009,-1.9090739E-009
 3.0000000E+001, 1.4500040E+001, 8.4049902E-002, 8.9746461E-002, 9.0876964E-002, 8.9726150E-002, 5.5775522E-001, 5.9683851E-001, 6.3822428E-001, 6.4427302E-001, 6.8494845E-004, 7.2886082E-004, 7.3674720E-004, 7.2774230E-004, 2.1443332E-009, 2.1412787E-009, 2.0258784E-009, 1.9067079E-009,-1.9080721E-009
