s,m3/s,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kW,kg,kg
 3.6691300E-001,-2.7133067E-001, 1.0189632E+000, 1.0119094E+000, 1.0515842E+000, 1.0698478E+000, 1.0692348E+000, 1.0687077E+000, 1.0728973E+000, 1.0767896E+000, 1.0889745E+000, 1.0859147E+000, 1.0880384E+000, 1.0962590E+000, 1.0956974E+000, 1.0950333E+000, 1.0955769E+000, 1.1039576E+000, 1.0956871E+000, 1.1087931E+000, 1.1000485E+000, 1.1123048E+000, 1.1005490E+000, 9.4042665E-002, 9.4201311E-002, 9.4375316E-002, 9.4151117E-002, 9.4116743E-002, 9.4053759E-002, 9.4034770E-002, 9.4507637E-002, 9.4013095E-002, 9.4133841E-002, 9.3876367E-002, 9.3907247E-002, 9.3845663E-002, 9.3791765E-002, 9.3828105E-002, 9.3850990E-002, 9.3865605E-002, 9.3955188E-002, 9.3424191E-002, 9.3890681E-002, 9.3487309E-002, 1.5842121E-001, 1.5804985E-001, 1.5800696E-001, 1.5795894E-001, 1.5794874E-001, 1.5795009E-001, 1.5794850E-001, 1.5794212E-001, 1.5791629E-001, 1.5792111E-001, 1.5792815E-001, 1.5790826E-001, 1.5790525E-001, 1.5790093E-001, 1.5790465E-001, 1.5789800E-001, 1.5789825E-001, 1.5788727E-001, 1.5788641E-001, 1.5787694E-001, 1.5788251E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5357073E-005, 2.5303573E-005, 2.7018040E-005, 2.7875532E-005, 2.7869666E-005, 2.7873400E-005, 2.8061352E-005, 2.8059929E-005, 2.8770387E-005, 2.8587700E-005, 2.8763215E-005, 2.9147016E-005, 2.9124694E-005, 2.9079694E-005, 2.9087611E-005, 2.9474292E-005, 2.9066093E-005, 2.9615890E-005, 2.9423565E-005, 2.9783438E-005, 2.9408002E-005, 1.9076417E+000, 5.0298829E-005, 9.0403204E-004
 4.0424493E-001,-2.9802673E-001, 1.3896411E+000, 1.3668081E+000, 1.4081159E+000, 1.4285139E+000, 1.4259363E+000, 1.4258934E+000, 1.4308352E+000, 1.4300548E+000, 1.4451829E+000, 1.4435103E+000, 1.4460444E+000, 1.4570866E+000, 1.4521575E+000, 1.4520010E+000, 1.4498091E+000, 1.4603588E+000, 1.4496141E+000, 1.4586962E+000, 1.4610382E+000, 1.4662274E+000, 1.4597349E+000, 1.0159701E-001, 1.0151190E-001, 1.0177879E-001, 1.0167132E-001, 1.0147491E-001, 1.0150194E-001, 1.0153494E-001, 1.0149319E-001, 1.0131570E-001, 1.0152660E-001, 1.0133799E-001, 1.0155864E-001, 1.0114870E-001, 1.0114520E-001, 1.0093587E-001, 1.0108711E-001, 1.0095045E-001, 1.0057252E-001, 1.0119987E-001, 1.0088415E-001, 1.0108245E-001, 1.5821094E-001, 1.5727529E-001, 1.5713496E-001, 1.5707543E-001, 1.5705155E-001, 1.5703584E-001, 1.5704258E-001, 1.5703358E-001, 1.5698640E-001, 1.5701593E-001, 1.5701615E-001, 1.5700085E-001, 1.5697957E-001, 1.5697050E-001, 1.5697839E-001, 1.5697773E-001, 1.5696071E-001, 1.5695636E-001, 1.5695293E-001, 1.5694398E-001, 1.5695219E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5848730E-005, 4.5528875E-005, 4.7948520E-005, 4.9089397E-005, 4.9045475E-005, 4.9041664E-005, 4.9318022E-005, 4.9356455E-005, 5.0277236E-005, 5.0067191E-005, 5.0272093E-005, 5.0802138E-005, 5.0739196E-005, 5.0674620E-005, 5.0688000E-005, 5.1221339E-005, 5.0656627E-005, 5.1386610E-005, 5.1144703E-005, 5.1653873E-005, 5.1126465E-005, 2.5325600E+000, 8.7985242E-005, 1.1368516E-003
 4.4157686E-001,-3.2385646E-001, 1.7198085E+000, 1.6837341E+000, 1.7116342E+000, 1.7414597E+000, 1.7386638E+000, 1.7364389E+000, 1.7402662E+000, 1.7383378E+000, 1.7575458E+000, 1.7501517E+000, 1.7534683E+000, 1.7643932E+000, 1.7651611E+000, 1.7621801E+000, 1.7622755E+000, 1.7702445E+000, 1.7616864E+000, 1.7773955E+000, 1.7668168E+000, 1.7787566E+000, 1.7661814E+000, 1.0840222E-001, 1.0829534E-001, 1.0797072E-001, 1.0873086E-001, 1.0854548E-001, 1.0839648E-001, 1.0833285E-001, 1.0816449E-001, 1.0824524E-001, 1.0807580E-001, 1.0797854E-001, 1.0804549E-001, 1.0818507E-001, 1.0798257E-001, 1.0795386E-001, 1.0788653E-001, 1.0797534E-001, 1.0809824E-001, 1.0763620E-001, 1.0788308E-001, 1.0760773E-001, 1.5805966E-001, 1.5664090E-001, 1.5612192E-001, 1.5599787E-001, 1.5597792E-001, 1.5596275E-001, 1.5595609E-001, 1.5595709E-001, 1.5593652E-001, 1.5590824E-001, 1.5590221E-001, 1.5594196E-001, 1.5589579E-001, 1.5587735E-001, 1.5589154E-001, 1.5587462E-001, 1.5585752E-001, 1.5586436E-001, 1.5586381E-001, 1.5584164E-001, 1.5584932E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.0308134E-005, 6.9525562E-005, 7.2442346E-005, 7.4001598E-005, 7.3926789E-005, 7.3910046E-005, 7.4241690E-005, 7.4231955E-005, 7.5429288E-005, 7.5133255E-005, 7.5394079E-005, 7.6109954E-005, 7.6001115E-005, 7.5924274E-005, 7.5897615E-005, 7.6583921E-005, 7.5870449E-005, 7.6775971E-005, 7.6489089E-005, 7.7110906E-005, 7.6449788E-005, 3.0773884E+000, 1.3203765E-004, 1.3517974E-003
 4.8095741E-001,-3.4874352E-001, 2.0527774E+000, 2.0040019E+000, 2.0183368E+000, 2.0396421E+000, 2.0370768E+000, 2.0338595E+000, 2.0376861E+000, 2.0406727E+000, 2.0535215E+000, 2.0535077E+000, 2.0549854E+000, 2.0637377E+000, 2.0626777E+000, 2.0653470E+000, 2.0609126E+000, 2.0661887E+000, 2.0585304E+000, 2.0715813E+000, 2.0649676E+000, 2.0742768E+000, 2.0661385E+000, 1.1515285E-001, 1.1488426E-001, 1.1506061E-001, 1.1503784E-001, 1.1484810E-001, 1.1468323E-001, 1.1465736E-001, 1.1485635E-001, 1.1447120E-001, 1.1478245E-001, 1.1462315E-001, 1.1447681E-001, 1.1454171E-001, 1.1471530E-001, 1.1438257E-001, 1.1407722E-001, 1.1427180E-001, 1.1415583E-001, 1.1402794E-001, 1.1396943E-001, 1.1414564E-001, 1.5792921E-001, 1.5615914E-001, 1.5483808E-001, 1.5472527E-001, 1.5472270E-001, 1.5468174E-001, 1.5465481E-001, 1.5466996E-001, 1.5461932E-001, 1.5464547E-001, 1.5459328E-001, 1.5463174E-001, 1.5456359E-001, 1.5457105E-001, 1.5458139E-001, 1.5457472E-001, 1.5454569E-001, 1.5456257E-001, 1.5455342E-001, 1.5458195E-001, 1.5453439E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0021602E-004, 9.8758514E-005, 1.0201299E-004, 1.0394338E-004, 1.0380245E-004, 1.0373036E-004, 1.0412851E-004, 1.0415784E-004, 1.0558737E-004, 1.0525368E-004, 1.0552780E-004, 1.0637193E-004, 1.0628924E-004, 1.0618870E-004, 1.0616107E-004, 1.0691964E-004, 1.0609771E-004, 1.0724886E-004, 1.0678382E-004, 1.0759743E-004, 1.0675809E-004, 3.6007911E+000, 1.8488542E-004, 1.5628865E-003
 5.2033796E-001,-3.7379337E-001, 2.3761657E+000, 2.3152864E+000, 2.2975230E+000, 2.3201122E+000, 2.3228418E+000, 2.3189081E+000, 2.3209363E+000, 2.3165887E+000, 2.3391066E+000, 2.3263996E+000, 2.3384672E+000, 2.3405185E+000, 2.3438801E+000, 2.3411520E+000, 2.3376839E+000, 2.3507018E+000, 2.3391117E+000, 2.3519059E+000, 2.3481710E+000, 2.3549842E+000, 2.3439066E+000, 1.2154312E-001, 1.2109373E-001, 1.2086612E-001, 1.2105288E-001, 1.2137893E-001, 1.2112110E-001, 1.2095082E-001, 1.2072268E-001, 1.2089568E-001, 1.2051460E-001, 1.2085054E-001, 1.2048876E-001, 1.2071620E-001, 1.2046699E-001, 1.2026480E-001, 1.2050675E-001, 1.2035156E-001, 1.2029234E-001, 1.2037108E-001, 1.2016687E-001, 1.2006094E-001, 1.5782810E-001, 1.5577900E-001, 1.5347697E-001, 1.5323844E-001, 1.5316340E-001, 1.5316058E-001, 1.5314366E-001, 1.5310348E-001, 1.5310727E-001, 1.5302395E-001, 1.5311290E-001, 1.5301798E-001, 1.5301719E-001, 1.5306097E-001, 1.5303751E-001, 1.5302351E-001, 1.5304459E-001, 1.5300426E-001, 1.5300418E-001, 1.5300842E-001, 1.5301974E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3639529E-004, 1.3405040E-004, 1.3723608E-004, 1.3951475E-004, 1.3941236E-004, 1.3929330E-004, 1.3973057E-004, 1.3972405E-004, 1.4141529E-004, 1.4096811E-004, 1.4137940E-004, 1.4231635E-004, 1.4222496E-004, 1.4216345E-004, 1.4203222E-004, 1.4294926E-004, 1.4196264E-004, 1.4329186E-004, 1.4277691E-004, 1.4369136E-004, 1.4272260E-004, 4.0958745E+000, 2.4767366E-004, 1.7530913E-003
 5.6546297E-001,-3.9952823E-001, 2.6999471E+000, 2.6389374E+000, 2.5879768E+000, 2.5920275E+000, 2.5943272E+000, 2.5969047E+000, 2.5982129E+000, 2.5969451E+000, 2.6134472E+000, 2.6070561E+000, 2.6100686E+000, 2.6245815E+000, 2.6194441E+000, 2.6176188E+000, 2.6118212E+000, 2.6226293E+000, 2.6094458E+000, 2.6207822E+000, 2.6185620E+000, 2.6253669E+000, 2.6193841E+000, 1.2751105E-001, 1.2758535E-001, 1.2710951E-001, 1.2687337E-001, 1.2712309E-001, 1.2737193E-001, 1.2717965E-001, 1.2714054E-001, 1.2696379E-001, 1.2686747E-001, 1.2680535E-001, 1.2704779E-001, 1.2679609E-001, 1.2668216E-001, 1.2640799E-001, 1.2641897E-001, 1.2628568E-001, 1.2612235E-001, 1.2621505E-001, 1.2595608E-001, 1.2619751E-001, 1.5772459E-001, 1.5545512E-001, 1.5214375E-001, 1.5146528E-001, 1.5140005E-001, 1.5134988E-001, 1.5132248E-001, 1.5130050E-001, 1.5127222E-001, 1.5128049E-001, 1.5124259E-001, 1.5126667E-001, 1.5122795E-001, 1.5122647E-001, 1.5117415E-001, 1.5119762E-001, 1.5115707E-001, 1.5112556E-001, 1.5117121E-001, 1.5121179E-001, 1.5121335E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8019526E-004, 1.7683098E-004, 1.7935187E-004, 1.8188786E-004, 1.8180112E-004, 1.8165690E-004, 1.8210473E-004, 1.8207627E-004, 1.8411647E-004, 1.8352029E-004, 1.8402648E-004, 1.8509326E-004, 1.8501055E-004, 1.8487172E-004, 1.8466885E-004, 1.8579052E-004, 1.8461457E-004, 1.8611635E-004, 1.8558839E-004, 1.8659665E-004, 1.8550327E-004, 4.5810176E+000, 3.2245414E-004, 1.9500742E-003
 6.0494735E-001,-4.2442271E-001, 3.0089320E+000, 2.9351587E+000, 2.8633694E+000, 2.8469908E+000, 2.8376840E+000, 2.8385925E+000, 2.8433189E+000, 2.8383000E+000, 2.8598214E+000, 2.8478095E+000, 2.8563085E+000, 2.8637433E+000, 2.8693519E+000, 2.8601895E+000, 2.8555622E+000, 2.8606007E+000, 2.8547266E+000, 2.8657434E+000, 2.8607967E+000, 2.8755310E+000, 2.8600303E+000, 1.3345509E-001, 1.3325700E-001, 1.3279861E-001, 1.3303185E-001, 1.3267577E-001, 1.3279498E-001, 1.3277632E-001, 1.3254539E-001, 1.3264633E-001, 1.3240072E-001, 1.3255024E-001, 1.3238405E-001, 1.3251254E-001, 1.3225278E-001, 1.3202774E-001, 1.3182859E-001, 1.3201454E-001, 1.3186585E-001, 1.3184859E-001, 1.3195581E-001, 1.3163287E-001, 1.5765432E-001, 1.5516544E-001, 1.5121333E-001, 1.4956525E-001, 1.4942198E-001, 1.4938321E-001, 1.4938372E-001, 1.4934008E-001, 1.4932660E-001, 1.4922262E-001, 1.4926013E-001, 1.4926587E-001, 1.4939326E-001, 1.4921744E-001, 1.4918494E-001, 1.4912643E-001, 1.4916425E-001, 1.4911426E-001, 1.4912311E-001, 1.4923516E-001, 1.4922929E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2962778E-004, 2.2511373E-004, 2.2658491E-004, 2.2896417E-004, 2.2884556E-004, 2.2875119E-004, 2.2926666E-004, 2.2914956E-004, 2.3149903E-004, 2.3072929E-004, 2.3136113E-004, 2.3259165E-004, 2.3248024E-004, 2.3226302E-004, 2.3200023E-004, 2.3324508E-004, 2.3188543E-004, 2.3363284E-004, 2.3298138E-004, 2.3419413E-004, 2.3288745E-004, 5.0153276E+000, 4.0552408E-004, 2.1011336E-003
 6.4443174E-001,-4.4673219E-001, 3.2742705E+000, 3.1923930E+000, 3.1140539E+000, 3.0485563E+000, 3.0420065E+000, 3.0363088E+000, 3.0480657E+000, 3.0477492E+000, 3.0595524E+000, 3.0551214E+000, 3.0481538E+000, 3.0649660E+000, 3.0578725E+000, 3.0592102E+000, 3.0651210E+000, 3.0684480E+000, 3.0536939E+000, 3.0714699E+000, 3.0592689E+000, 3.0689314E+000, 3.0626375E+000, 1.3837519E-001, 1.3804466E-001, 1.3802502E-001, 1.3730443E-001, 1.3751256E-001, 1.3745670E-001, 1.3788888E-001, 1.3780294E-001, 1.3742578E-001, 1.3750326E-001, 1.3700692E-001, 1.3726443E-001, 1.3693430E-001, 1.3705973E-001, 1.3722553E-001, 1.3696988E-001, 1.3678467E-001, 1.3691916E-001, 1.3662189E-001, 1.3642688E-001, 1.3657579E-001, 1.5759205E-001, 1.5497492E-001, 1.5064133E-001, 1.4791951E-001, 1.4754574E-001, 1.4738324E-001, 1.4735652E-001, 1.4740073E-001, 1.4732734E-001, 1.4730524E-001, 1.4719060E-001, 1.4726916E-001, 1.4722298E-001, 1.4719472E-001, 1.4729977E-001, 1.4721933E-001, 1.4716697E-001, 1.4718929E-001, 1.4711636E-001, 1.4722296E-001, 1.4726098E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8024985E-004, 2.7450423E-004, 2.7475477E-004, 2.7645583E-004, 2.7621300E-004, 2.7610262E-004, 2.7674073E-004, 2.7661234E-004, 2.7914383E-004, 2.7827908E-004, 2.7887282E-004, 2.8036314E-004, 2.8026480E-004, 2.7997754E-004, 2.7968809E-004, 2.8098973E-004, 2.7947818E-004, 2.8137997E-004, 2.8063672E-004, 2.8201877E-004, 2.8058921E-004, 5.3758950E+000, 4.8921335E-004, 2.2337943E-003
 6.8127657E-001,-4.6710614E-001, 3.5148154E+000, 3.4330942E+000, 3.3334519E+000, 3.2517065E+000, 3.2230462E+000, 3.2156512E+000, 3.2142838E+000, 3.2207188E+000, 3.2295017E+000, 3.2243620E+000, 3.2298551E+000, 3.2330766E+000, 3.2351828E+000, 3.2386015E+000, 3.2372981E+000, 3.2441167E+000, 3.2228960E+000, 3.2381638E+000, 3.2327314E+000, 3.2475035E+000, 3.2327993E+000, 1.4274853E-001, 1.4267213E-001, 1.4226522E-001, 1.4203087E-001, 1.4186964E-001, 1.4181564E-001, 1.4168381E-001, 1.4211068E-001, 1.4148525E-001, 1.4156919E-001, 1.4161175E-001, 1.4140192E-001, 1.4150231E-001, 1.4159245E-001, 1.4135329E-001, 1.4127895E-001, 1.4094994E-001, 1.4081757E-001, 1.4086663E-001, 1.4097248E-001, 1.4072256E-001, 1.5753675E-001, 1.5483254E-001, 1.5011983E-001, 1.4664321E-001, 1.4579584E-001, 1.4554384E-001, 1.4538774E-001, 1.4534964E-001, 1.4534089E-001, 1.4528794E-001, 1.4528114E-001, 1.4517076E-001, 1.4518461E-001, 1.4525063E-001, 1.4535338E-001, 1.4528795E-001, 1.4510343E-001, 1.4520103E-001, 1.4515183E-001, 1.4525849E-001, 1.4524665E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3216753E-004, 3.2522722E-004, 3.2406488E-004, 3.2463590E-004, 3.2415815E-004, 3.2391315E-004, 3.2462887E-004, 3.2452740E-004, 3.2728416E-004, 3.2632032E-004, 3.2693429E-004, 3.2850344E-004, 3.2832560E-004, 3.2809462E-004, 3.2787202E-004, 3.2920188E-004, 3.2747990E-004, 3.2962762E-004, 3.2874020E-004, 3.3032675E-004, 3.2871716E-004, 5.6903813E+000, 5.7382325E-004, 2.3465769E-003
 7.2272700E-001,-4.8736317E-001, 3.7428213E+000, 3.6547423E+000, 3.5415406E+000, 3.4421904E+000, 3.3957008E+000, 3.3738374E+000, 3.3682451E+000, 3.3663942E+000, 3.3913968E+000, 3.3803444E+000, 3.3784820E+000, 3.3930441E+000, 3.3962485E+000, 3.3927706E+000, 3.3874199E+000, 3.3988747E+000, 3.3748132E+000, 3.3882211E+000, 3.3896454E+000, 3.3973684E+000, 3.3894804E+000, 1.4692803E-001, 1.4677658E-001, 1.4631634E-001, 1.4603832E-001, 1.4587121E-001, 1.4589105E-001, 1.4566241E-001, 1.4563533E-001, 1.4586600E-001, 1.4567582E-001, 1.4548235E-001, 1.4556055E-001, 1.4564254E-001, 1.4551249E-001, 1.4526323E-001, 1.4533226E-001, 1.4495208E-001, 1.4487840E-001, 1.4500199E-001, 1.4486199E-001, 1.4491085E-001, 1.5749953E-001, 1.5468682E-001, 1.4967634E-001, 1.4576726E-001, 1.4432897E-001, 1.4357303E-001, 1.4336758E-001, 1.4330482E-001, 1.4333634E-001, 1.4324613E-001, 1.4314102E-001, 1.4324306E-001, 1.4330297E-001, 1.4326810E-001, 1.4323941E-001, 1.4325263E-001, 1.4301551E-001, 1.4301291E-001, 1.4314544E-001, 1.4316508E-001, 1.4319617E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8970905E-004, 3.8140138E-004, 3.7860545E-004, 3.7773182E-004, 3.7660703E-004, 3.7617778E-004, 3.7685324E-004, 3.7681018E-004, 3.7976575E-004, 3.7872020E-004, 3.7927665E-004, 3.8102185E-004, 3.8090486E-004, 3.8065892E-004, 3.8036865E-004, 3.8193240E-004, 3.7974027E-004, 3.8217423E-004, 3.8128243E-004, 3.8292201E-004, 3.8119654E-004, 5.9711845E+000, 6.6628671E-004, 2.4535399E-003
 7.6320656E-001,-5.0757707E-001, 3.9540051E+000, 3.8669657E+000, 3.7502525E+000, 3.6354803E+000, 3.5768722E+000, 3.5256330E+000, 3.5128360E+000, 3.5057452E+000, 3.5301237E+000, 3.5179901E+000, 3.5195528E+000, 3.5220492E+000, 3.5236124E+000, 3.5334301E+000, 3.5227405E+000, 3.5360439E+000, 3.5189272E+000, 3.5304028E+000, 3.5227041E+000, 3.5266673E+000, 3.5204335E+000, 1.5049445E-001, 1.5062677E-001, 1.5046417E-001, 1.5012835E-001, 1.4976849E-001, 1.4947356E-001, 1.4970877E-001, 1.4948285E-001, 1.4969388E-001, 1.4952466E-001, 1.4953389E-001, 1.4910650E-001, 1.4918340E-001, 1.4934466E-001, 1.4909349E-001, 1.4912615E-001, 1.4894400E-001, 1.4883698E-001, 1.4873635E-001, 1.4840693E-001, 1.4845976E-001, 1.5746088E-001, 1.5454821E-001, 1.4938949E-001, 1.4509429E-001, 1.4340240E-001, 1.4195650E-001, 1.4121066E-001, 1.4108626E-001, 1.4110681E-001, 1.4098103E-001, 1.4087006E-001, 1.4088166E-001, 1.4088871E-001, 1.4111638E-001, 1.4092215E-001, 1.4101297E-001, 1.4088240E-001, 1.4085110E-001, 1.4081644E-001, 1.4083124E-001, 1.4090731E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5323148E-004, 4.4353819E-004, 4.3885398E-004, 4.3619647E-004, 4.3423051E-004, 4.3316330E-004, 4.3370530E-004, 4.3359174E-004, 4.3691486E-004, 4.3566618E-004, 4.3631397E-004, 4.3812000E-004, 4.3807347E-004, 4.3789732E-004, 4.3747299E-004, 4.3915781E-004, 4.3669479E-004, 4.3926713E-004, 4.3830510E-004, 4.4015888E-004, 4.3823143E-004, 6.2305303E+000, 7.6704319E-004, 2.5446485E-003
 8.0028806E-001,-5.2570745E-001, 4.1516936E+000, 4.0469883E+000, 3.9272827E+000, 3.7991757E+000, 3.7408712E+000, 3.6838604E+000, 3.6404577E+000, 3.6248596E+000, 3.6434056E+000, 3.6271766E+000, 3.6302634E+000, 3.6417579E+000, 3.6305358E+000, 3.6190640E+000, 3.6366168E+000, 3.6461310E+000, 3.6415016E+000, 3.6339651E+000, 3.6328151E+000, 3.6382265E+000, 3.6324353E+000, 1.5421818E-001, 1.5370853E-001, 1.5382835E-001, 1.5323055E-001, 1.5337458E-001, 1.5311231E-001, 1.5278495E-001, 1.5308265E-001, 1.5307330E-001, 1.5256918E-001, 1.5261670E-001, 1.5291940E-001, 1.5245661E-001, 1.5197737E-001, 1.5249998E-001, 1.5244936E-001, 1.5259689E-001, 1.5198131E-001, 1.5190703E-001, 1.5187747E-001, 1.5196043E-001, 1.5743330E-001, 1.5443143E-001, 1.4911016E-001, 1.4462374E-001, 1.4267243E-001, 1.4105753E-001, 1.3970076E-001, 1.3904322E-001, 1.3898387E-001, 1.3892365E-001, 1.3884290E-001, 1.3871949E-001, 1.3863499E-001, 1.3855568E-001, 1.3880871E-001, 1.3883531E-001, 1.3891007E-001, 1.3857270E-001, 1.3873165E-001, 1.3861698E-001, 1.3869057E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1608285E-004, 5.0498871E-004, 4.9842212E-004, 4.9390994E-004, 4.9106277E-004, 4.8919737E-004, 4.8925565E-004, 4.8897993E-004, 4.9265041E-004, 4.9114951E-004, 4.9180830E-004, 4.9380357E-004, 4.9364831E-004, 4.9341858E-004, 4.9305859E-004, 4.9491497E-004, 4.9233063E-004, 4.9488426E-004, 4.9382340E-004, 4.9573300E-004, 4.9383194E-004, 6.4437735E+000, 8.6544797E-004, 2.6165461E-003
