s,m3/s,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kW,kg,kg
 6.2005399E+000,-9.9386781E-001, 9.0265206E+000, 8.5344576E+000, 7.3211029E+000, 7.5916205E+000, 7.6070529E+000, 7.1750722E+000, 7.6404885E+000, 7.4073212E+000, 7.9923498E+000, 6.9379047E+000, 8.2910907E+000, 7.0337127E+000, 6.7467418E+000, 7.3617221E+000, 7.3398067E+000, 7.0921277E+000, 6.1559303E+000, 6.4922560E+000, 6.9304569E+000, 5.7811879E+000, 6.3041281E+000, 2.7934614E-001, 2.6586847E-001, 2.2773242E-001, 2.4628183E-001, 2.4761580E-001, 2.3333519E-001, 2.5246653E-001, 2.4857589E-001, 2.7179206E-001, 2.4387922E-001, 2.7991805E-001, 2.4704351E-001, 2.4720865E-001, 2.7653246E-001, 2.7163025E-001, 2.5744879E-001, 2.3354372E-001, 2.4391769E-001, 2.5628204E-001, 2.2845597E-001, 2.5358478E-001, 1.6738981E-001, 1.6455476E-001, 1.5836993E-001, 1.5310941E-001, 1.5280219E-001, 1.5102215E-001, 1.5070995E-001, 1.4777486E-001, 1.4728322E-001, 1.3944020E-001, 1.4975657E-001, 1.3886701E-001, 1.3335603E-001, 1.3292405E-001, 1.3456891E-001, 1.3590269E-001, 1.2721019E-001, 1.2955452E-001, 1.3307995E-001, 1.2150108E-001, 1.2152836E-001, 1.2809879E-143, 5.7266342E-133, 5.4012930E-113, 1.2038722E-093, 1.5130652E-084, 7.7518851E-075, 8.8715222E-066, 1.2629351E-056, 9.5240457E-032, 4.5170965E-023, 2.5776961E-016, 3.2574624E-009, 4.0199020E-009, 3.6760911E-007, 1.3207412E-007, 5.1270317E-008, 4.6427907E-005, 7.5301655E-009, 1.8494421E-010, 5.6236200E-004, 2.2715147E-004, 1.7598155E-002, 1.7299443E-002, 1.6870408E-002, 1.6430546E-002, 1.6199349E-002, 1.5991198E-002, 1.5816507E-002, 1.5650906E-002, 1.5270940E-002, 1.4987591E-002, 1.4729106E-002, 1.4615200E-002, 1.4362280E-002, 1.4159463E-002, 1.3815171E-002, 1.3710482E-002, 1.3515972E-002, 1.3278440E-002, 1.3186616E-002, 1.2951405E-002, 1.2896471E-002, 1.2463837E+001, 2.5715133E-002, 4.8439925E-003
 6.2409121E+000,-9.9385781E-001, 8.1559917E+000, 8.6457881E+000, 8.6567619E+000, 7.1392626E+000, 7.1054217E+000, 7.5383754E+000, 7.0341869E+000, 7.3312240E+000, 7.0719858E+000, 7.6266747E+000, 6.8108372E+000, 7.7443604E+000, 6.4355265E+000, 7.2441969E+000, 6.7496171E+000, 7.0779689E+000, 6.8674167E+000, 6.7374211E+000, 6.6291519E+000, 7.1930625E+000, 6.5141688E+000, 2.4673827E-001, 2.7047196E-001, 2.7707204E-001, 2.2824435E-001, 2.3322040E-001, 2.5027431E-001, 2.3365282E-001, 2.4266109E-001, 2.3996662E-001, 2.6739771E-001, 2.4357546E-001, 2.6878573E-001, 2.3439331E-001, 2.6180988E-001, 2.4939466E-001, 2.5923566E-001, 2.5222773E-001, 2.6350585E-001, 2.5343523E-001, 2.7509969E-001, 2.5091014E-001, 1.6725349E-001, 1.6433730E-001, 1.5997416E-001, 1.5310686E-001, 1.4941388E-001, 1.4981287E-001, 1.4751520E-001, 1.4897431E-001, 1.4418759E-001, 1.4224173E-001, 1.3674345E-001, 1.4415082E-001, 1.3272403E-001, 1.3703823E-001, 1.3244869E-001, 1.3471966E-001, 1.3366779E-001, 1.2609651E-001, 1.2822893E-001, 1.2978755E-001, 1.2675159E-001, 9.6861576E-143, 1.4013824E-132, 8.3422544E-113, 1.4912976E-093, 3.6512623E-084, 7.9907011E-076, 5.8270098E-067, 3.4882934E-058, 1.5377943E-030, 9.3378260E-023, 6.7385249E-019, 3.5044612E-013, 2.3299973E-010, 2.7742276E-007, 3.3378585E-007, 2.3685829E-008, 4.0827832E-008, 2.0483162E-004, 7.2813668E-006, 8.1920366E-006, 2.9712536E-004, 1.7733918E-002, 1.7438372E-002, 1.6993419E-002, 1.6543445E-002, 1.6317018E-002, 1.6106538E-002, 1.5929581E-002, 1.5771203E-002, 1.5393758E-002, 1.5099911E-002, 1.4849068E-002, 1.4737994E-002, 1.4466736E-002, 1.4274196E-002, 1.3926316E-002, 1.3821598E-002, 1.3621031E-002, 1.3383172E-002, 1.3290034E-002, 1.3053390E-002, 1.2992813E-002, 1.2448430E+001, 2.5910639E-002, 4.8326461E-003
 6.2812843E+000,-9.9389960E-001, 8.1508753E+000, 7.4065412E+000, 8.2580870E+000, 8.5418226E+000, 7.5654244E+000, 6.9994638E+000, 7.2906109E+000, 7.2602092E+000, 7.8870213E+000, 7.3746453E+000, 7.0461016E+000, 6.4402235E+000, 7.3902235E+000, 7.0063018E+000, 7.0854265E+000, 6.8551397E+000, 6.6489274E+000, 6.5415550E+000, 6.4741163E+000, 6.9717735E+000, 7.2618937E+000, 2.4648234E-001, 2.2398572E-001, 2.6322140E-001, 2.7804481E-001, 2.4296926E-001, 2.3057356E-001, 2.4445824E-001, 2.4629938E-001, 2.7020196E-001, 2.5083373E-001, 2.5216252E-001, 2.3126545E-001, 2.5697374E-001, 2.5431200E-001, 2.6932006E-001, 2.6194211E-001, 2.4697819E-001, 2.4560692E-001, 2.4969077E-001, 2.5944067E-001, 2.7672180E-001, 1.6732104E-001, 1.6398737E-001, 1.5894135E-001, 1.5659486E-001, 1.5439565E-001, 1.4854078E-001, 1.4742424E-001, 1.4580801E-001, 1.4622905E-001, 1.4526697E-001, 1.3750949E-001, 1.3453534E-001, 1.4179318E-001, 1.3522188E-001, 1.3047317E-001, 1.2901155E-001, 1.3148313E-001, 1.2972917E-001, 1.2668030E-001, 1.3219951E-001, 1.3066200E-001, 1.4403788E-142, 3.7250377E-132, 2.6849208E-113, 2.7110426E-094, 5.1556003E-085, 6.3351559E-076, 1.1007873E-065, 5.3809025E-056, 9.4852006E-031, 3.1279555E-022, 3.5346033E-015, 1.5485313E-011, 4.2140120E-011, 3.5126964E-008, 2.8728331E-006, 5.8024238E-005, 2.1230669E-008, 3.2261773E-007, 1.3671060E-004, 1.1817569E-006, 3.8789037E-005, 1.7857763E-002, 1.7563802E-002, 1.7130247E-002, 1.6664619E-002, 1.6428802E-002, 1.6220223E-002, 1.6044741E-002, 1.5880372E-002, 1.5506406E-002, 1.5222191E-002, 1.4954529E-002, 1.4847100E-002, 1.4570791E-002, 1.4382956E-002, 1.4035631E-002, 1.3929101E-002, 1.3724395E-002, 1.3484931E-002, 1.3395586E-002, 1.3167691E-002, 1.3104150E-002, 1.2417900E+001, 2.6105729E-002, 4.8236271E-003
 6.3216564E+000,-9.9391981E-001, 8.2729648E+000, 8.6349956E+000, 7.4874656E+000, 7.8919647E+000, 8.6547140E+000, 8.3949591E+000, 7.4870125E+000, 7.1812101E+000, 7.0189492E+000, 7.6266990E+000, 7.6420818E+000, 7.5760610E+000, 6.8449792E+000, 6.9325579E+000, 7.0654805E+000, 6.9173093E+000, 6.6960099E+000, 6.3228071E+000, 6.5622740E+000, 6.5343766E+000, 6.4882981E+000, 2.5141062E-001, 2.6984560E-001, 2.3353509E-001, 2.5702242E-001, 2.8748510E-001, 2.7844868E-001, 2.4660984E-001, 2.4131059E-001, 2.3928076E-001, 2.6510552E-001, 2.6276128E-001, 2.6662011E-001, 2.4221319E-001, 2.5289231E-001, 2.5604242E-001, 2.5892104E-001, 2.5624316E-001, 2.4189105E-001, 2.5015414E-001, 2.5298787E-001, 2.4681998E-001, 1.6728573E-001, 1.6443736E-001, 1.5891361E-001, 1.5382532E-001, 1.5402118E-001, 1.5345145E-001, 1.5064775E-001, 1.4666102E-001, 1.4341831E-001, 1.4346674E-001, 1.4485427E-001, 1.4127301E-001, 1.3809314E-001, 1.3453159E-001, 1.3602547E-001, 1.3154116E-001, 1.2850543E-001, 1.2679590E-001, 1.2814302E-001, 1.2621731E-001, 1.2803667E-001, 6.8628006E-143, 3.4706492E-133, 3.5750837E-114, 1.4602778E-095, 2.1104294E-085, 3.5509186E-075, 2.9272158E-065, 2.2566565E-055, 3.7310248E-031, 1.6650625E-023, 1.0795038E-017, 1.3369441E-012, 1.8726966E-010, 1.5246963E-007, 3.7313700E-006, 2.5867282E-005, 7.0981631E-005, 1.8020498E-004, 8.5934057E-005, 1.4700425E-005, 4.5604022E-005, 1.7992566E-002, 1.7686132E-002, 1.7254153E-002, 1.6798177E-002, 1.6560397E-002, 1.6338951E-002, 1.6157722E-002, 1.5994439E-002, 1.5627210E-002, 1.5333558E-002, 1.5073782E-002, 1.4955261E-002, 1.4685392E-002, 1.4495278E-002, 1.4147425E-002, 1.4038216E-002, 1.3829640E-002, 1.3588704E-002, 1.3498396E-002, 1.3270856E-002, 1.3213462E-002, 1.2414794E+001, 2.6300533E-002, 4.8251353E-003
 6.3601061E+000,-9.9388676E-001, 7.8002535E+000, 7.2129941E+000, 7.8480324E+000, 7.7353879E+000, 7.3493626E+000, 7.7176661E+000, 8.4464622E+000, 8.1424906E+000, 7.3917318E+000, 7.1377768E+000, 7.4883303E+000, 7.1850474E+000, 6.4698377E+000, 7.7633766E+000, 6.8884327E+000, 6.6203334E+000, 6.6408359E+000, 6.0645928E+000, 6.0133609E+000, 6.4513713E+000, 6.8223608E+000, 2.3370527E-001, 2.1697229E-001, 2.4483040E-001, 2.4920632E-001, 2.4018990E-001, 2.5431797E-001, 2.8633283E-001, 2.7370300E-001, 2.5555369E-001, 2.4951516E-001, 2.6305839E-001, 2.4979916E-001, 2.3632363E-001, 2.6593170E-001, 2.5265469E-001, 2.4528493E-001, 2.5427509E-001, 2.2853232E-001, 2.2949075E-001, 2.5694354E-001, 2.7280954E-001, 1.6725335E-001, 1.6385699E-001, 1.6051925E-001, 1.5472152E-001, 1.5108630E-001, 1.5150360E-001, 1.5044336E-001, 1.5071669E-001, 1.4336188E-001, 1.4100726E-001, 1.4161335E-001, 1.4163266E-001, 1.3259862E-001, 1.4563811E-001, 1.3380088E-001, 1.3152804E-001, 1.2812067E-001, 1.2737194E-001, 1.2570155E-001, 1.2297234E-001, 1.2397055E-001, 9.8121920E-144, 6.1334806E-134, 2.2677590E-115, 1.7303102E-095, 2.8736647E-085, 2.0087071E-075, 9.8015250E-066, 1.2466759E-056, 4.4964498E-033, 2.0593086E-024, 1.9346709E-020, 3.8173120E-017, 3.7828713E-005, 9.5299235E-011, 3.5597835E-005, 2.5851565E-005, 3.6866133E-005, 9.1322680E-006, 1.0657267E-004, 1.2020580E-004, 1.9344981E-005, 1.8107877E-002, 1.7811171E-002, 1.7364475E-002, 1.6915469E-002, 1.6679702E-002, 1.6467146E-002, 1.6282753E-002, 1.6110469E-002, 1.5734430E-002, 1.5450954E-002, 1.5185091E-002, 1.5069972E-002, 1.4788772E-002, 1.4610409E-002, 1.4251812E-002, 1.4144292E-002, 1.3933542E-002, 1.3681220E-002, 1.3595967E-002, 1.3373613E-002, 1.3314552E-002, 1.2424105E+001, 2.6490739E-002, 4.8373847E-003
 6.4004783E+000,-9.9385867E-001, 8.1695152E+000, 8.1390420E+000, 7.8594644E+000, 7.4643592E+000, 7.6042959E+000, 7.5230884E+000, 7.2258327E+000, 7.7429826E+000, 7.4616952E+000, 7.3311563E+000, 7.1636153E+000, 7.4998923E+000, 7.2670674E+000, 6.5857167E+000, 7.9887030E+000, 7.2169632E+000, 6.4668575E+000, 6.3057317E+000, 6.0142283E+000, 6.4781971E+000, 6.3357128E+000, 2.4721737E-001, 2.5150979E-001, 2.4641630E-001, 2.3342380E-001, 2.4293886E-001, 2.4903381E-001, 2.3806167E-001, 2.6033516E-001, 2.5135164E-001, 2.5877836E-001, 2.5363295E-001, 2.6473695E-001, 2.5636859E-001, 2.3509742E-001, 2.8746747E-001, 2.6443104E-001, 2.4562871E-001, 2.4621816E-001, 2.3242628E-001, 2.4847910E-001, 2.4425485E-001, 1.6729895E-001, 1.6415182E-001, 1.5969711E-001, 1.5778310E-001, 1.5539583E-001, 1.5014305E-001, 1.4937299E-001, 1.4898034E-001, 1.4694604E-001, 1.4067832E-001, 1.3931941E-001, 1.4086994E-001, 1.3978050E-001, 1.3603879E-001, 1.4002160E-001, 1.3512306E-001, 1.2839215E-001, 1.2460851E-001, 1.2463251E-001, 1.2688577E-001, 1.2599516E-001, 8.2591554E-145, 3.1046124E-135, 4.9652871E-115, 1.2890276E-095, 3.8685691E-086, 5.3139323E-076, 3.8468869E-067, 1.8854404E-058, 3.7734941E-035, 2.9424507E-026, 3.4483393E-021, 1.2225115E-019, 2.3273816E-005, 3.8922259E-008, 1.6864188E-008, 1.0698499E-007, 1.0744568E-005, 1.8094139E-004, 1.0851214E-004, 9.4556596E-007, 4.2037843E-005, 1.8235440E-002, 1.7924609E-002, 1.7489912E-002, 1.7028920E-002, 1.6796177E-002, 1.6579902E-002, 1.6401464E-002, 1.6234993E-002, 1.5848765E-002, 1.5558841E-002, 1.5300540E-002, 1.5183916E-002, 1.4892588E-002, 1.4714890E-002, 1.4364956E-002, 1.4248927E-002, 1.4034466E-002, 1.3776505E-002, 1.3686919E-002, 1.3471859E-002, 1.3414969E-002, 1.2465556E+001, 2.6681377E-002, 4.8533608E-003
 6.4408505E+000,-9.9376282E-001, 8.6791853E+000, 8.3530849E+000, 7.6809455E+000, 8.0689666E+000, 7.9351338E+000, 7.7002203E+000, 7.6680945E+000, 7.2269469E+000, 7.7548296E+000, 7.7516483E+000, 7.1352334E+000, 6.8623299E+000, 7.2702353E+000, 6.9149310E+000, 7.0918504E+000, 8.3661802E+000, 6.8997167E+000, 6.1225560E+000, 6.1824326E+000, 6.3066553E+000, 6.2894241E+000, 2.6637643E-001, 2.5909560E-001, 2.4093281E-001, 2.5979862E-001, 2.5755866E-001, 2.4710380E-001, 2.5345940E-001, 2.4227507E-001, 2.7190174E-001, 2.6332780E-001, 2.5732243E-001, 2.5121931E-001, 2.6359270E-001, 2.5237463E-001, 2.5134043E-001, 2.9522327E-001, 2.5932400E-001, 2.3831956E-001, 2.4386179E-001, 2.4192889E-001, 2.3932188E-001, 1.6737222E-001, 1.6443507E-001, 1.5885679E-001, 1.5615558E-001, 1.5462482E-001, 1.5515743E-001, 1.5090533E-001, 1.4714349E-001, 1.4294177E-001, 1.4726147E-001, 1.3701389E-001, 1.3400152E-001, 1.3663979E-001, 1.3451014E-001, 1.3856383E-001, 1.4392852E-001, 1.3110528E-001, 1.2439530E-001, 1.2324461E-001, 1.2629715E-001, 1.2714125E-001, 1.9578054E-145, 4.4890741E-135, 6.8795558E-115, 1.9095028E-096, 2.9232682E-087, 3.4048030E-078, 7.1266452E-069, 1.2241682E-060, 3.4033500E-038, 1.7076335E-028, 5.0399840E-023, 1.4605225E-020, 8.4275029E-007, 8.1893815E-008, 3.6457156E-007, 5.4885963E-009, 2.1620996E-005, 2.4865821E-004, 3.4013196E-004, 2.4770637E-005, 1.8945762E-005, 1.8366720E-002, 1.8053801E-002, 1.7606453E-002, 1.7153288E-002, 1.6915981E-002, 1.6699766E-002, 1.6517467E-002, 1.6349202E-002, 1.5971279E-002, 1.5679357E-002, 1.5409400E-002, 1.5296534E-002, 1.5006549E-002, 1.4824144E-002, 1.4489720E-002, 1.4374649E-002, 1.4137576E-002, 1.3876276E-002, 1.3782729E-002, 1.3570093E-002, 1.3516928E-002, 1.2495322E+001, 2.6877264E-002, 4.8552259E-003
 6.4812227E+000,-9.9383563E-001, 8.2843291E+000, 7.9827695E+000, 8.3433680E+000, 7.7776146E+000, 8.2035660E+000, 7.9205366E+000, 7.7808663E+000, 7.5796996E+000, 7.0841887E+000, 7.5865029E+000, 8.1081902E+000, 7.6346442E+000, 6.8730867E+000, 7.2126535E+000, 6.6825120E+000, 6.2247173E+000, 8.3779467E+000, 5.9719634E+000, 5.9261238E+000, 5.3580807E+000, 6.2367753E+000, 2.5138973E-001, 2.4512535E-001, 2.6515991E-001, 2.4927463E-001, 2.6643661E-001, 2.6221030E-001, 2.5642076E-001, 2.4931649E-001, 2.4067975E-001, 2.7081748E-001, 2.7950239E-001, 2.7017832E-001, 2.5307677E-001, 2.5839078E-001, 2.4867591E-001, 2.2612686E-001, 2.9786306E-001, 2.3547780E-001, 2.2996836E-001, 2.1125952E-001, 2.4588644E-001, 1.6733473E-001, 1.6435157E-001, 1.5971105E-001, 1.5549598E-001, 1.5545204E-001, 1.5177453E-001, 1.5182855E-001, 1.5122210E-001, 1.4423463E-001, 1.4028582E-001, 1.4651535E-001, 1.4104036E-001, 1.3320918E-001, 1.3758137E-001, 1.3156581E-001, 1.3209550E-001, 1.4314192E-001, 1.2231753E-001, 1.2387363E-001, 1.1982700E-001, 1.2332044E-001, 8.0818768E-145, 4.0640580E-135, 1.2522276E-115, 2.1331363E-097, 3.6785181E-089, 2.5563659E-080, 1.3701686E-071, 3.0650062E-063, 3.7062736E-041, 2.3828361E-031, 2.9191671E-025, 4.8772333E-023, 2.5364771E-006, 2.4887037E-011, 1.0077407E-006, 4.9532920E-007, 9.2234346E-009, 1.8240211E-004, 2.1644686E-004, 3.8957019E-004, 1.9498316E-004, 1.8496626E-002, 1.8186290E-002, 1.7732646E-002, 1.7278151E-002, 1.7041965E-002, 1.6822527E-002, 1.6637865E-002, 1.6467035E-002, 1.6087113E-002, 1.5801324E-002, 1.5531401E-002, 1.5407950E-002, 1.5119095E-002, 1.4937852E-002, 1.4591231E-002, 1.4486532E-002, 1.4261852E-002, 1.3971083E-002, 1.3879193E-002, 1.3663364E-002, 1.3616699E-002, 1.2486794E+001, 2.7073265E-002, 4.8492015E-003
 6.5215949E+000,-9.9384541E-001, 7.4790908E+000, 7.9889973E+000, 8.0820575E+000, 8.1850689E+000, 7.5898338E+000, 8.3517136E+000, 8.2739036E+000, 7.8623847E+000, 6.9258890E+000, 6.9002647E+000, 7.4828311E+000, 7.9395429E+000, 7.1553532E+000, 6.9382644E+000, 6.9266006E+000, 6.8642960E+000, 6.3562586E+000, 7.5800190E+000, 6.0417784E+000, 5.8282265E+000, 5.2695993E+000, 2.2167635E-001, 2.4580295E-001, 2.5425752E-001, 2.6506703E-001, 2.4749722E-001, 2.7661455E-001, 2.7601003E-001, 2.6583258E-001, 2.3613787E-001, 2.3978798E-001, 2.6848972E-001, 2.7778966E-001, 2.6411645E-001, 2.5695125E-001, 2.5193910E-001, 2.5573965E-001, 2.3738203E-001, 2.8204174E-001, 2.4147495E-001, 2.3151040E-001, 2.1313184E-001, 1.6720754E-001, 1.6410416E-001, 1.5998766E-001, 1.5564552E-001, 1.5239813E-001, 1.5329269E-001, 1.5195559E-001, 1.4863431E-001, 1.4308108E-001, 1.4082507E-001, 1.3918164E-001, 1.4380851E-001, 1.3426397E-001, 1.3279079E-001, 1.3474602E-001, 1.3201974E-001, 1.2957438E-001, 1.3417553E-001, 1.2132172E-001, 1.2111740E-001, 1.1744851E-001, 5.0180570E-145, 2.7679526E-135, 6.5001777E-117, 4.4145914E-099, 9.8506445E-091, 3.5863265E-082, 2.1982943E-074, 3.0816804E-066, 6.7748080E-044, 1.9969273E-021, 2.7333640E-013, 1.0858782E-018, 4.8053887E-011, 3.1927423E-005, 3.2412104E-009, 8.1449124E-010, 2.2104626E-009, 8.0646417E-005, 4.2208153E-004, 4.0747643E-004, 6.2269405E-004, 1.8621621E-002, 1.8311222E-002, 1.7866717E-002, 1.7399904E-002, 1.7167108E-002, 1.6951385E-002, 1.6762778E-002, 1.6588055E-002, 1.6193754E-002, 1.5913058E-002, 1.5654554E-002, 1.5534125E-002, 1.5230290E-002, 1.5047365E-002, 1.4698211E-002, 1.4590265E-002, 1.4375132E-002, 1.4073517E-002, 1.3971449E-002, 1.3751006E-002, 1.3703141E-002, 1.2455958E+001, 2.7268985E-002, 4.8327573E-003
 6.5600446E+000,-9.9390537E-001, 8.7647214E+000, 7.6620589E+000, 7.8470705E+000, 8.2059807E+000, 8.4391447E+000, 7.6255238E+000, 7.6930887E+000, 8.3776085E+000, 7.3019354E+000, 6.4715945E+000, 6.5103525E+000, 6.7882819E+000, 7.8660596E+000, 6.7782684E+000, 6.5914495E+000, 7.1005825E+000, 7.0230726E+000, 7.1096815E+000, 8.0196842E+000, 6.5104546E+000, 6.0712394E+000, 2.6950755E-001, 2.3378956E-001, 2.4724517E-001, 2.6239281E-001, 2.7210720E-001, 2.5084490E-001, 2.5681029E-001, 2.8268625E-001, 2.5047531E-001, 2.2245619E-001, 2.3355767E-001, 2.4737768E-001, 2.7849228E-001, 2.5662250E-001, 2.4519055E-001, 2.5898976E-001, 2.6266164E-001, 2.6206223E-001, 2.8804509E-001, 2.5096819E-001, 2.3972269E-001, 1.6732993E-001, 1.6390571E-001, 1.5894827E-001, 1.5764570E-001, 1.5729056E-001, 1.5127086E-001, 1.4957074E-001, 1.5078437E-001, 1.4391727E-001, 1.4017144E-001, 1.3503788E-001, 1.3431775E-001, 1.4185761E-001, 1.2968173E-001, 1.3089169E-001, 1.3510830E-001, 1.3222777E-001, 1.3370163E-001, 1.4040363E-001, 1.2647794E-001, 1.2259575E-001, 2.1407703E-146, 5.2254478E-136, 3.9301282E-118, 7.8970512E-101, 7.8713592E-093, 2.1291887E-084, 1.8661050E-076, 4.3384832E-069, 3.0675202E-042, 4.1735190E-021, 1.4783151E-006, 2.5353905E-005, 4.0636314E-010, 8.9540521E-005, 8.5562748E-006, 2.4179884E-008, 9.3190134E-011, 3.7160514E-006, 4.8090800E-008, 1.0450431E-005, 2.6690593E-004, 1.8744545E-002, 1.8426303E-002, 1.7984914E-002, 1.7528423E-002, 1.7288882E-002, 1.7069618E-002, 1.6888892E-002, 1.6712962E-002, 1.6304414E-002, 1.6014426E-002, 1.5759383E-002, 1.5647370E-002, 1.5342993E-002, 1.5147929E-002, 1.4805876E-002, 1.4696472E-002, 1.4477047E-002, 1.4193066E-002, 1.4082549E-002, 1.3846896E-002, 1.3789950E-002, 1.2417283E+001, 2.7459474E-002, 4.8209799E-003
 6.6004168E+000,-9.9394891E-001, 8.3788067E+000, 8.6635797E+000, 7.0231546E+000, 7.6546815E+000, 7.7782895E+000, 8.0671784E+000, 8.0962817E+000, 7.3171757E+000, 7.9295385E+000, 7.0379428E+000, 6.4631179E+000, 6.3742474E+000, 7.2286183E+000, 7.4919555E+000, 6.4896431E+000, 6.6417558E+000, 6.8175712E+000, 6.8943221E+000, 6.7622337E+000, 5.5290279E+000, 6.2678699E+000, 2.5504474E-001, 2.7095397E-001, 2.1618169E-001, 2.4459609E-001, 2.5125661E-001, 2.6023944E-001, 2.6377265E-001, 2.4511532E-001, 2.6970378E-001, 2.4620219E-001, 2.2577360E-001, 2.2953053E-001, 2.6146081E-001, 2.7450597E-001, 2.4639048E-001, 2.5065608E-001, 2.5364607E-001, 2.6375982E-001, 2.6165013E-001, 2.2245378E-001, 2.4075195E-001, 1.6732976E-001, 1.6441315E-001, 1.5848360E-001, 1.5546719E-001, 1.5456686E-001, 1.5579422E-001, 1.5432646E-001, 1.4749645E-001, 1.4744866E-001, 1.4056775E-001, 1.3811345E-001, 1.3395213E-001, 1.3689888E-001, 1.3616429E-001, 1.2839486E-001, 1.2954187E-001, 1.3205705E-001, 1.2884933E-001, 1.2714657E-001, 1.1883328E-001, 1.2603331E-001, 1.8722248E-147, 4.7212164E-138, 2.0694285E-119, 1.9346435E-102, 2.3946194E-094, 1.2247714E-086, 1.2818814E-078, 4.3848838E-071, 8.7756478E-042, 2.9427565E-023, 4.1103821E-012, 7.9868757E-005, 1.1109849E-010, 6.2040534E-010, 2.1498179E-004, 2.1532435E-007, 1.3660912E-006, 1.4663959E-005, 1.2602390E-004, 5.5847872E-004, 5.7700786E-005, 1.8877872E-002, 1.8554586E-002, 1.8097273E-002, 1.7648015E-002, 1.7412544E-002, 1.7194450E-002, 1.7005665E-002, 1.6832454E-002, 1.6419826E-002, 1.6118948E-002, 1.5859783E-002, 1.5744911E-002, 1.5460462E-002, 1.5259869E-002, 1.4908030E-002, 1.4799907E-002, 1.4582998E-002, 1.4297923E-002, 1.4192221E-002, 1.3938521E-002, 1.3889170E-002, 1.2392246E+001, 2.7649477E-002, 4.8145873E-003
 6.6407890E+000,-9.9390912E-001, 8.0421582E+000, 7.8113195E+000, 8.2952704E+000, 7.0804570E+000, 7.4547557E+000, 7.8463365E+000, 7.5574007E+000, 8.0760332E+000, 7.6934738E+000, 7.7905484E+000, 6.6215799E+000, 6.4840744E+000, 6.2978191E+000, 7.6096209E+000, 6.7689635E+000, 5.9597455E+000, 6.4699627E+000, 6.9006694E+000, 6.6816107E+000, 7.1890310E+000, 6.1600981E+000, 2.4243097E-001, 2.3896328E-001, 2.6431023E-001, 2.2386705E-001, 2.4230157E-001, 2.5708407E-001, 2.4962933E-001, 2.6410818E-001, 2.6678848E-001, 2.6802260E-001, 2.3370418E-001, 2.2727672E-001, 2.2769966E-001, 2.6917330E-001, 2.5558891E-001, 2.3004598E-001, 2.4326684E-001, 2.5463979E-001, 2.5286185E-001, 2.7168150E-001, 2.4749145E-001, 1.6728212E-001, 1.6413973E-001, 1.5912788E-001, 1.5443489E-001, 1.5221928E-001, 1.5286430E-001, 1.5048087E-001, 1.5390137E-001, 1.4413170E-001, 1.4559953E-001, 1.3757829E-001, 1.3766160E-001, 1.3303637E-001, 1.4114413E-001, 1.3005014E-001, 1.2464110E-001, 1.2943430E-001, 1.3304366E-001, 1.2927857E-001, 1.3127303E-001, 1.2099910E-001, 9.6702828E-149, 8.3462421E-140, 1.5201794E-121, 2.7200465E-104, 2.3896379E-096, 4.9913263E-089, 4.6347875E-081, 1.4129430E-071, 7.7956755E-043, 2.8910707E-026, 1.8165830E-016, 5.9068603E-013, 1.4443697E-005, 1.4414152E-011, 2.9347673E-004, 3.7013604E-004, 2.6233930E-009, 7.2326619E-007, 1.9598761E-006, 1.0451308E-005, 3.4276730E-004, 1.9004013E-002, 1.8684331E-002, 1.8220639E-002, 1.7764394E-002, 1.7533799E-002, 1.7316138E-002, 1.7130226E-002, 1.6955366E-002, 1.6545061E-002, 1.6234869E-002, 1.5963039E-002, 1.5846059E-002, 1.5567840E-002, 1.5379789E-002, 1.5006503E-002, 1.4900962E-002, 1.4687355E-002, 1.4406245E-002, 1.4299810E-002, 1.4038435E-002, 1.3980742E-002, 1.2378690E+001, 2.7843834E-002, 4.8116244E-003
