s,C,mu-m,mu-m,s,m2/s
 4.2100000E+000, 5.4900000E+000, 9.9511090E+002, 9.9511090E+002, 4.1150000E+000, 0.0000000E+000
 4.4100000E+000, 5.4900000E+000, 9.8984538E+002, 9.8984538E+002, 4.3150000E+000, 0.0000000E+000
 4.6100000E+000, 5.4900000E+000, 9.8456335E+002, 9.8456335E+002, 4.5150000E+000, 0.0000000E+000
 4.8100000E+000, 5.4900000E+000, 9.7926463E+002, 9.7926463E+002, 4.7150000E+000, 0.0000000E+000
 5.0100000E+000, 5.4900000E+000, 9.7394901E+002, 9.7394901E+002, 4.9150000E+000, 0.0000000E+000
 5.2100000E+000, 5.4900000E+000, 9.6861629E+002, 9.7394901E+002, 4.9150000E+000, 5.1739712E-008
 5.4100000E+000, 5.4900000E+000, 9.6326626E+002, 9.7394901E+002, 4.9150000E+000, 5.1680860E-008
 5.6100000E+000, 5.4900000E+000, 9.5789870E+002, 9.7394901E+002, 4.9150000E+000, 5.1621678E-008
 5.8100000E+000, 5.4900000E+000, 9.5251340E+002, 9.7394901E+002, 4.9150000E+000, 5.1562226E-008
 6.0100000E+000, 5.4900000E+000, 9.4711013E+002, 9.7394901E+002, 4.9150000E+000, 5.1502515E-008
 6.2100000E+000, 5.4900000E+000, 9.4168866E+002, 9.7394901E+002, 4.9150000E+000, 5.1442547E-008
 6.4100000E+000, 5.4900000E+000, 9.3624876E+002, 9.7394901E+002, 4.9150000E+000, 5.1382319E-008
 6.6100000E+000, 5.4900000E+000, 9.3079020E+002, 9.7394901E+002, 4.9150000E+000, 5.1321829E-008
 6.8100000E+000, 5.4900000E+000, 9.2531272E+002, 9.7394901E+002, 4.9150000E+000, 5.1261076E-008
 7.0100000E+000, 5.4900000E+000, 9.1981608E+002, 9.7394901E+002, 4.9150000E+000, 5.1200056E-008
 7.2100000E+000, 5.4900000E+000, 9.1430003E+002, 9.7394901E+002, 4.9150000E+000, 5.1138766E-008
 7.4100000E+000, 5.4900000E+000, 9.0876430E+002, 9.7394901E+002, 4.9150000E+000, 5.1077203E-008
 7.6100000E+000, 5.4900000E+000, 9.0320863E+002, 9.7394901E+002, 4.9150000E+000, 5.1015363E-008
 7.8100000E+000, 5.4900000E+000, 8.9763274E+002, 9.7394901E+002, 4.9150000E+000, 5.0953244E-008
 8.0100000E+000, 5.4900000E+000, 8.9203635E+002, 9.7394901E+002, 4.9150000E+000, 5.0890840E-008
 8.2100000E+000, 5.4900000E+000, 8.8641918E+002, 9.7394901E+002, 4.9150000E+000, 5.0828150E-008
 8.4100000E+000, 5.4900000E+000, 8.8078093E+002, 9.7394901E+002, 4.9150000E+000, 5.0765169E-008
 8.6100000E+000, 5.4900000E+000, 8.7512131E+002, 9.7394901E+002, 4.9150000E+000, 5.0701892E-008
 8.8100000E+000, 5.4900000E+000, 8.6944000E+002, 9.7394901E+002, 4.9150000E+000, 5.0638318E-008
 9.0100000E+000, 5.4900000E+000, 8.6373669E+002, 9.7394901E+002, 4.9150000E+000, 5.0574440E-008
 9.2100000E+000, 5.4900000E+000, 8.5801105E+002, 9.7394901E+002, 4.9150000E+000, 5.0510256E-008
 9.4100000E+000, 5.4900000E+000, 8.5226276E+002, 9.7394901E+002, 4.9150000E+000, 5.0445761E-008
 9.6100000E+000, 5.4900000E+000, 8.4649147E+002, 9.7394901E+002, 4.9150000E+000, 5.0380950E-008
 9.8100000E+000, 5.4900000E+000, 8.4069683E+002, 9.7394901E+002, 4.9150000E+000, 5.0315820E-008
 1.0000000E+001, 5.4900000E+000, 8.3502433E+002, 9.7394901E+002, 4.9150000E+000, 5.0253647E-008
