s,C,mu-m,mu-m,s,m2/s
 8.8100000E+000, 4.6574779E+001, 6.6763007E+002, 8.0248660E+002, 4.9150000E+000, 5.2091867E-008
 9.0100000E+000, 4.6574461E+001, 6.6003476E+002, 8.0248660E+002, 4.9150000E+000, 5.2003753E-008
 9.2100000E+000, 4.6574136E+001, 6.5238026E+002, 8.0248660E+002, 4.9150000E+000, 5.1914888E-008
 9.4100000E+000, 4.6573804E+001, 6.4466488E+002, 8.0248660E+002, 4.9150000E+000, 5.1825254E-008
 9.6100000E+000, 4.6573464E+001, 6.3688682E+002, 8.0248660E+002, 4.9150000E+000, 5.1734830E-008
 9.8100000E+000, 4.6573117E+001, 6.2904421E+002, 8.0248660E+002, 4.9150000E+000, 5.1643596E-008
 1.0010000E+001, 4.6572762E+001, 6.2113507E+002, 8.0248660E+002, 4.9150000E+000, 5.1551532E-008
 1.0210000E+001, 4.6572399E+001, 6.1315731E+002, 8.0248660E+002, 4.9150000E+000, 5.1458615E-008
 1.0410000E+001, 4.6572026E+001, 6.0510875E+002, 8.0248660E+002, 4.9150000E+000, 5.1364823E-008
 1.0610000E+001, 4.6571645E+001, 5.9698705E+002, 8.0248660E+002, 4.9150000E+000, 5.1270129E-008
 1.0810000E+001, 4.6571254E+001, 5.8878978E+002, 8.0248660E+002, 4.9150000E+000, 5.1174510E-008
 1.1010000E+001, 4.6570853E+001, 5.8051432E+002, 8.0248660E+002, 4.9150000E+000, 5.1077939E-008
 1.1210000E+001, 4.6570441E+001, 5.7215793E+002, 8.0248660E+002, 4.9150000E+000, 5.0980387E-008
 1.1410000E+001, 4.6570018E+001, 5.6371769E+002, 8.0248660E+002, 4.9150000E+000, 5.0881824E-008
 1.1610000E+001, 4.6569583E+001, 5.5519048E+002, 8.0248660E+002, 4.9150000E+000, 5.0782219E-008
 1.1810000E+001, 4.6569136E+001, 5.4657300E+002, 8.0248660E+002, 4.9150000E+000, 5.0681540E-008
 1.2010000E+001, 4.6568676E+001, 5.3786172E+002, 8.0248660E+002, 4.9150000E+000, 5.0579751E-008
 1.2210000E+001, 4.6568202E+001, 5.2905286E+002, 8.0248660E+002, 4.9150000E+000, 5.0476815E-008
 1.2410000E+001, 4.6567713E+001, 5.2014238E+002, 8.0248660E+002, 4.9150000E+000, 5.0372694E-008
 1.2610000E+001, 4.6567209E+001, 5.1112595E+002, 8.0248660E+002, 4.9150000E+000, 5.0267346E-008
 1.2810000E+001, 4.6566688E+001, 5.0199891E+002, 8.0248660E+002, 4.9150000E+000, 5.0160727E-008
 1.3010000E+001, 4.6566150E+001, 4.9275625E+002, 8.0248660E+002, 4.9150000E+000, 5.0052790E-008
 1.3210000E+001, 4.6565593E+001, 4.8339252E+002, 8.0248660E+002, 4.9150000E+000, 4.9943484E-008
 1.3410000E+001, 4.6565016E+001, 4.7390188E+002, 8.0248660E+002, 4.9150000E+000, 4.9832757E-008
 1.3610000E+001, 4.6564418E+001, 4.6427793E+002, 8.0248660E+002, 4.9150000E+000, 4.9720551E-008
 1.3810000E+001, 4.6563796E+001, 4.5451375E+002, 8.0248660E+002, 4.9150000E+000, 4.9606803E-008
 1.4010000E+001, 4.6563150E+001, 4.4460175E+002, 8.0248660E+002, 4.9150000E+000, 4.9491449E-008
 1.4210000E+001, 4.6562477E+001, 4.3453362E+002, 8.0248660E+002, 4.9150000E+000, 4.9374416E-008
 1.4410000E+001, 4.6561775E+001, 4.2430023E+002, 8.0248660E+002, 4.9150000E+000, 4.9255627E-008
 1.4610000E+001, 4.6561041E+001, 4.1389149E+002, 8.0248660E+002, 4.9150000E+000, 4.9134997E-008
 1.4810000E+001, 4.6560274E+001, 4.0329622E+002, 8.0248660E+002, 4.9150000E+000, 4.9012436E-008
 1.5010000E+001, 4.6559468E+001, 3.9250197E+002, 8.0248660E+002, 4.9150000E+000, 4.8887843E-008
 1.5210000E+001, 4.6558621E+001, 3.8149477E+002, 8.0248660E+002, 4.9150000E+000, 4.8761109E-008
 1.5410000E+001, 4.6557729E+001, 3.7025895E+002, 8.0248660E+002, 4.9150000E+000, 4.8632112E-008
 1.5610000E+001, 4.6556786E+001, 3.5877671E+002, 8.0248660E+002, 4.9150000E+000, 4.8500719E-008
