s,C,mu-m,mu-m,s,m2/s
 4.0100000E+000, 2.7346676E+001, 5.2947369E+002, 5.2947369E+002, 3.9150000E+000, 0.0000000E+000
 4.2100000E+000, 2.7346543E+001, 5.2790406E+002, 5.2790406E+002, 4.1150000E+000, 0.0000000E+000
 4.4100000E+000, 2.7346454E+001, 5.2633067E+002, 5.2633067E+002, 4.3150000E+000, 0.0000000E+000
 4.6100000E+000, 2.7346395E+001, 5.2475348E+002, 5.2475348E+002, 4.5150000E+000, 0.0000000E+000
 4.8100000E+000, 2.7346357E+001, 5.2317246E+002, 5.2317246E+002, 4.7150000E+000, 0.0000000E+000
 5.0100000E+000, 2.7346334E+001, 5.2158758E+002, 5.2158758E+002, 4.9150000E+000, 0.0000000E+000
 5.2100000E+000, 2.7346320E+001, 5.1999881E+002, 5.2158758E+002, 4.9150000E+000, 8.2718633E-009
 5.4100000E+000, 2.7346313E+001, 5.1840611E+002, 5.2158758E+002, 4.9150000E+000, 8.2694394E-009
 5.6100000E+000, 2.7346311E+001, 5.1680945E+002, 5.2158758E+002, 4.9150000E+000, 8.2669957E-009
 5.8100000E+000, 2.7346312E+001, 5.1520879E+002, 5.2158758E+002, 4.9150000E+000, 8.2645426E-009
 6.0100000E+000, 2.7346315E+001, 5.1360411E+002, 5.2158758E+002, 4.9150000E+000, 8.2620818E-009
 6.2100000E+000, 2.7346319E+001, 5.1199536E+002, 5.2158758E+002, 4.9150000E+000, 8.2596140E-009
 6.4100000E+000, 2.7346324E+001, 5.1038252E+002, 5.2158758E+002, 4.9150000E+000, 8.2571392E-009
 6.6100000E+000, 2.7346331E+001, 5.0876555E+002, 5.2158758E+002, 4.9150000E+000, 8.2546577E-009
 6.8100000E+000, 2.7346337E+001, 5.0714441E+002, 5.2158758E+002, 4.9150000E+000, 8.2521692E-009
 7.0100000E+000, 2.7346344E+001, 5.0551907E+002, 5.2158758E+002, 4.9150000E+000, 8.2496738E-009
 7.2100000E+000, 2.7346351E+001, 5.0388949E+002, 5.2158758E+002, 4.9150000E+000, 8.2471715E-009
 7.4100000E+000, 2.7346359E+001, 5.0225563E+002, 5.2158758E+002, 4.9150000E+000, 8.2446622E-009
 7.6100000E+000, 2.7346366E+001, 5.0061746E+002, 5.2158758E+002, 4.9150000E+000, 8.2421459E-009
 7.8100000E+000, 2.7346374E+001, 4.9897494E+002, 5.2158758E+002, 4.9150000E+000, 8.2396224E-009
 8.0100000E+000, 2.7346381E+001, 4.9732803E+002, 5.2158758E+002, 4.9150000E+000, 8.2370918E-009
 8.2100000E+000, 2.7346389E+001, 4.9567668E+002, 5.2158758E+002, 4.9150000E+000, 8.2345540E-009
 8.4100000E+000, 2.7346397E+001, 4.9402087E+002, 5.2158758E+002, 4.9150000E+000, 8.2320089E-009
 8.6100000E+000, 2.7346404E+001, 4.9236055E+002, 5.2158758E+002, 4.9150000E+000, 8.2294565E-009
 8.8100000E+000, 2.7346412E+001, 4.9069568E+002, 5.2158758E+002, 4.9150000E+000, 8.2268966E-009
 9.0100000E+000, 2.7346420E+001, 4.8902621E+002, 5.2158758E+002, 4.9150000E+000, 8.2243293E-009
 9.2100000E+000, 2.7346428E+001, 4.8735211E+002, 5.2158758E+002, 4.9150000E+000, 8.2217546E-009
 9.4100000E+000, 2.7346436E+001, 4.8567333E+002, 5.2158758E+002, 4.9150000E+000, 8.2191722E-009
 9.6100000E+000, 2.7346444E+001, 4.8398983E+002, 5.2158758E+002, 4.9150000E+000, 8.2165822E-009
 9.8100000E+000, 2.7346452E+001, 4.8230156E+002, 5.2158758E+002, 4.9150000E+000, 8.2139845E-009
 1.0010000E+001, 2.7346461E+001, 4.8060848E+002, 5.2158758E+002, 4.9150000E+000, 8.2113790E-009
 1.0210000E+001, 2.7346469E+001, 4.7891054E+002, 5.2158758E+002, 4.9150000E+000, 8.2087657E-009
 1.0410000E+001, 2.7346477E+001, 4.7720770E+002, 5.2158758E+002, 4.9150000E+000, 8.2061445E-009
 1.0610000E+001, 2.7346485E+001, 4.7549991E+002, 5.2158758E+002, 4.9150000E+000, 8.2035154E-009
 1.0810000E+001, 2.7346494E+001, 4.7378712E+002, 5.2158758E+002, 4.9150000E+000, 8.2008782E-009
 1.1010000E+001, 2.7346502E+001, 4.7206928E+002, 5.2158758E+002, 4.9150000E+000, 8.1982329E-009
 1.1210000E+001, 2.7346511E+001, 4.7034634E+002, 5.2158758E+002, 4.9150000E+000, 8.1955795E-009
 1.1410000E+001, 2.7346519E+001, 4.6861825E+002, 5.2158758E+002, 4.9150000E+000, 8.1929178E-009
 1.1610000E+001, 2.7346528E+001, 4.6688497E+002, 5.2158758E+002, 4.9150000E+000, 8.1902479E-009
 1.1810000E+001, 2.7346536E+001, 4.6514643E+002, 5.2158758E+002, 4.9150000E+000, 8.1875695E-009
 1.2010000E+001, 2.7346545E+001, 4.6340258E+002, 5.2158758E+002, 4.9150000E+000, 8.1848827E-009
 1.2210000E+001, 2.7346554E+001, 4.6165338E+002, 5.2158758E+002, 4.9150000E+000, 8.1821874E-009
 1.2410000E+001, 2.7346563E+001, 4.5989876E+002, 5.2158758E+002, 4.9150000E+000, 8.1794835E-009
 1.2610000E+001, 2.7346571E+001, 4.5813867E+002, 5.2158758E+002, 4.9150000E+000, 8.1767709E-009
 1.2810000E+001, 2.7346580E+001, 4.5637305E+002, 5.2158758E+002, 4.9150000E+000, 8.1740496E-009
 1.3010000E+001, 2.7346589E+001, 4.5460185E+002, 5.2158758E+002, 4.9150000E+000, 8.1713194E-009
 1.3210000E+001, 2.7346598E+001, 4.5282500E+002, 5.2158758E+002, 4.9150000E+000, 8.1685803E-009
 1.3410000E+001, 2.7346607E+001, 4.5104245E+002, 5.2158758E+002, 4.9150000E+000, 8.1658322E-009
 1.3610000E+001, 2.7346617E+001, 4.4925413E+002, 5.2158758E+002, 4.9150000E+000, 8.1630751E-009
 1.3810000E+001, 2.7346626E+001, 4.4745999E+002, 5.2158758E+002, 4.9150000E+000, 8.1603087E-009
 1.4010000E+001, 2.7346635E+001, 4.4565995E+002, 5.2158758E+002, 4.9150000E+000, 8.1575332E-009
 1.4210000E+001, 2.7346644E+001, 4.4385396E+002, 5.2158758E+002, 4.9150000E+000, 8.1547483E-009
 1.4410000E+001, 2.7346654E+001, 4.4204194E+002, 5.2158758E+002, 4.9150000E+000, 8.1519540E-009
 1.4610000E+001, 2.7346663E+001, 4.4022384E+002, 5.2158758E+002, 4.9150000E+000, 8.1491502E-009
 1.4810000E+001, 2.7346673E+001, 4.3839958E+002, 5.2158758E+002, 4.9150000E+000, 8.1463368E-009
 1.5010000E+001, 2.7346682E+001, 4.3656909E+002, 5.2158758E+002, 4.9150000E+000, 8.1435137E-009
 1.5210000E+001, 2.7346692E+001, 4.3473230E+002, 5.2158758E+002, 4.9150000E+000, 8.1406808E-009
 1.5410000E+001, 2.7346702E+001, 4.3288915E+002, 5.2158758E+002, 4.9150000E+000, 8.1378380E-009
 1.5610000E+001, 2.7346712E+001, 4.3103955E+002, 5.2158758E+002, 4.9150000E+000, 8.1349852E-009
 1.5810000E+001, 2.7346721E+001, 4.2918343E+002, 5.2158758E+002, 4.9150000E+000, 8.1321224E-009
 1.6010000E+001, 2.7346731E+001, 4.2732072E+002, 5.2158758E+002, 4.9150000E+000, 8.1292494E-009
 1.6210000E+001, 2.7346741E+001, 4.2545133E+002, 5.2158758E+002, 4.9150000E+000, 8.1263662E-009
 1.6410000E+001, 2.7346752E+001, 4.2357519E+002, 5.2158758E+002, 4.9150000E+000, 8.1234725E-009
 1.6610000E+001, 2.7346762E+001, 4.2169222E+002, 5.2158758E+002, 4.9150000E+000, 8.1205684E-009
 1.6810000E+001, 2.7346772E+001, 4.1980233E+002, 5.2158758E+002, 4.9150000E+000, 8.1176536E-009
 1.7010000E+001, 2.7346782E+001, 4.1790543E+002, 5.2158758E+002, 4.9150000E+000, 8.1147282E-009
 1.7210000E+001, 2.7346793E+001, 4.1600145E+002, 5.2158758E+002, 4.9150000E+000, 8.1117920E-009
 1.7410000E+001, 2.7346803E+001, 4.1409029E+002, 5.2158758E+002, 4.9150000E+000, 8.1088448E-009
 1.7610000E+001, 2.7346814E+001, 4.1217186E+002, 5.2158758E+002, 4.9150000E+000, 8.1058866E-009
 1.7810000E+001, 2.7346824E+001, 4.1024607E+002, 5.2158758E+002, 4.9150000E+000, 8.1029172E-009
 1.8000000E+001, 2.7346835E+001, 4.0836128E+002, 5.2158758E+002, 4.9150000E+000, 8.1000858E-009
 1.8200000E+001, 2.7346845E+001, 4.0646926E+002, 5.2158758E+002, 4.9150000E+000, 8.0970944E-009
 1.8400000E+001, 2.7346856E+001, 4.0452121E+002, 5.2158758E+002, 4.9150000E+000, 8.0940914E-009
 1.8600000E+001, 2.7346867E+001, 4.0256541E+002, 5.2158758E+002, 4.9150000E+000, 8.0910767E-009
 1.8800000E+001, 2.7346878E+001, 4.0060176E+002, 5.2158758E+002, 4.9150000E+000, 8.0880503E-009
 1.9000000E+001, 2.7346890E+001, 3.9863017E+002, 5.2158758E+002, 4.9150000E+000, 8.0850120E-009
 1.9200000E+001, 2.7346901E+001, 3.9665052E+002, 5.2158758E+002, 4.9150000E+000, 8.0819616E-009
 1.9400000E+001, 2.7346912E+001, 3.9466270E+002, 5.2158758E+002, 4.9150000E+000, 8.0788991E-009
 1.9600000E+001, 2.7346924E+001, 3.9266660E+002, 5.2158758E+002, 4.9150000E+000, 8.0758242E-009
 1.9800000E+001, 2.7346935E+001, 3.9066210E+002, 5.2158758E+002, 4.9150000E+000, 8.0727369E-009
 2.0000000E+001, 2.7346947E+001, 3.8864909E+002, 5.2158758E+002, 4.9150000E+000, 8.0696370E-009
 2.0200000E+001, 2.7346959E+001, 3.8662745E+002, 5.2158758E+002, 4.9150000E+000, 8.0665244E-009
 2.0400000E+001, 2.7346971E+001, 3.8459705E+002, 5.2158758E+002, 4.9150000E+000, 8.0633989E-009
 2.0600000E+001, 2.7346983E+001, 3.8255777E+002, 5.2158758E+002, 4.9150000E+000, 8.0602603E-009
 2.0800000E+001, 2.7346995E+001, 3.8050948E+002, 5.2158758E+002, 4.9150000E+000, 8.0571085E-009
 2.1000000E+001, 2.7347007E+001, 3.7845204E+002, 5.2158758E+002, 4.9150000E+000, 8.0539433E-009
 2.1200000E+001, 2.7347019E+001, 3.7638533E+002, 5.2158758E+002, 4.9150000E+000, 8.0507646E-009
 2.1400000E+001, 2.7347032E+001, 3.7430919E+002, 5.2158758E+002, 4.9150000E+000, 8.0475723E-009
 2.1600000E+001, 2.7347044E+001, 3.7222349E+002, 5.2158758E+002, 4.9150000E+000, 8.0443660E-009
 2.1800000E+001, 2.7347057E+001, 3.7012808E+002, 5.2158758E+002, 4.9150000E+000, 8.0411457E-009
 2.2000000E+001, 2.7347070E+001, 3.6802281E+002, 5.2158758E+002, 4.9150000E+000, 8.0379112E-009
 2.2200000E+001, 2.7347082E+001, 3.6590753E+002, 5.2158758E+002, 4.9150000E+000, 8.0346623E-009
 2.2400000E+001, 2.7347095E+001, 3.6378208E+002, 5.2158758E+002, 4.9150000E+000, 8.0313988E-009
 2.2600000E+001, 2.7347109E+001, 3.6164628E+002, 5.2158758E+002, 4.9150000E+000, 8.0281205E-009
 2.2800000E+001, 2.7347122E+001, 3.5949999E+002, 5.2158758E+002, 4.9150000E+000, 8.0248273E-009
 2.3000000E+001, 2.7347135E+001, 3.5734302E+002, 5.2158758E+002, 4.9150000E+000, 8.0215189E-009
 2.3200000E+001, 2.7347149E+001, 3.5517520E+002, 5.2158758E+002, 4.9150000E+000, 8.0181951E-009
 2.3400000E+001, 2.7347163E+001, 3.5299635E+002, 5.2158758E+002, 4.9150000E+000, 8.0148558E-009
