s,C,mu-m,mu-m,s,m2/s
 6.6100000E+000, 5.4900000E+000, 8.9742077E+002, 9.4944604E+002, 4.9150000E+000, 5.9966027E-008
 6.8100000E+000, 5.4900000E+000, 8.9079667E+002, 9.4944604E+002, 4.9150000E+000, 5.9873944E-008
 7.0100000E+000, 5.4900000E+000, 8.8414425E+002, 9.4944604E+002, 4.9150000E+000, 5.9781361E-008
 7.2100000E+000, 5.4900000E+000, 8.7746305E+002, 9.4944604E+002, 4.9150000E+000, 5.9688269E-008
 7.4100000E+000, 5.4900000E+000, 8.7075259E+002, 9.4944604E+002, 4.9150000E+000, 5.9594660E-008
 7.6100000E+000, 5.4900000E+000, 8.6401238E+002, 9.4944604E+002, 4.9150000E+000, 5.9500528E-008
 7.8100000E+000, 5.4900000E+000, 8.5724191E+002, 9.4944604E+002, 4.9150000E+000, 5.9405863E-008
 8.0100000E+000, 5.4900000E+000, 8.5044066E+002, 9.4944604E+002, 4.9150000E+000, 5.9310657E-008
 8.2100000E+000, 5.4900000E+000, 8.4360809E+002, 9.4944604E+002, 4.9150000E+000, 5.9214902E-008
 8.4100000E+000, 5.4900000E+000, 8.3674365E+002, 9.4944604E+002, 4.9150000E+000, 5.9118587E-008
 8.6100000E+000, 5.4900000E+000, 8.2984677E+002, 9.4944604E+002, 4.9150000E+000, 5.9021704E-008
 8.8100000E+000, 5.4900000E+000, 8.2291685E+002, 9.4944604E+002, 4.9150000E+000, 5.8924244E-008
 9.0100000E+000, 5.4900000E+000, 8.1595330E+002, 9.4944604E+002, 4.9150000E+000, 5.8826196E-008
 9.2100000E+000, 5.4900000E+000, 8.0895548E+002, 9.4944604E+002, 4.9150000E+000, 5.8727550E-008
 9.4100000E+000, 5.4900000E+000, 8.0192274E+002, 9.4944604E+002, 4.9150000E+000, 5.8628296E-008
 9.6100000E+000, 5.4900000E+000, 7.9485442E+002, 9.4944604E+002, 4.9150000E+000, 5.8528423E-008
 9.8100000E+000, 5.4900000E+000, 7.8774983E+002, 9.4944604E+002, 4.9150000E+000, 5.8427920E-008
 1.0000000E+001, 5.4900000E+000, 7.8078739E+002, 9.4944604E+002, 4.9150000E+000, 5.8331847E-008
