s,C,mu-m,mu-m,s,m2/s
 6.0100000E+000, 7.8755509E+000, 9.3676264E+002, 9.3676264E+002, 5.9150000E+000, 0.0000000E+000
 6.2100000E+000, 7.8761684E+000, 9.3617374E+002, 9.3617374E+002, 6.1150000E+000, 0.0000000E+000
 6.4100000E+000, 7.8767075E+000, 9.3558460E+002, 9.3558460E+002, 6.3150000E+000, 0.0000000E+000
 6.6100000E+000, 7.8771782E+000, 9.3499521E+002, 9.3499521E+002, 6.5150000E+000, 0.0000000E+000
 6.8100000E+000, 7.8775892E+000, 9.3440557E+002, 9.3440557E+002, 6.7150000E+000, 0.0000000E+000
 7.0100000E+000, 7.8779482E+000, 9.3381568E+002, 9.3381568E+002, 6.9150000E+000, 0.0000000E+000
 7.2100000E+000, 7.8782617E+000, 9.3322555E+002, 9.3322555E+002, 7.1150000E+000, 0.0000000E+000
 7.4100000E+000, 7.8785356E+000, 9.3263518E+002, 9.3263518E+002, 7.3150000E+000, 0.0000000E+000
 7.6100000E+000, 7.8787750E+000, 9.3204457E+002, 9.3204457E+002, 7.5150000E+000, 0.0000000E+000
 7.8100000E+000, 7.8789842E+000, 9.3145371E+002, 9.3145371E+002, 7.7150000E+000, 0.0000000E+000
 8.0100000E+000, 7.8791671E+000, 9.3086261E+002, 9.3086261E+002, 7.9150000E+000, 0.0000000E+000
 8.2100000E+000, 7.8793271E+000, 9.3027128E+002, 9.3027128E+002, 8.1150000E+000, 0.0000000E+000
 8.4100000E+000, 7.8794671E+000, 9.2967971E+002, 9.2967971E+002, 8.3150000E+000, 0.0000000E+000
 8.6100000E+000, 7.8795897E+000, 9.2908789E+002, 9.2908789E+002, 8.5150000E+000, 0.0000000E+000
 8.8100000E+000, 7.8796972E+000, 9.2849584E+002, 9.2849584E+002, 8.7150000E+000, 0.0000000E+000
 9.0100000E+000, 7.8797914E+000, 9.2790355E+002, 9.2790355E+002, 8.9150000E+000, 0.0000000E+000
 9.2100000E+000, 7.8798742E+000, 9.2731102E+002, 9.2731102E+002, 9.1150000E+000, 0.0000000E+000
 9.4100000E+000, 7.8799469E+000, 9.2671825E+002, 9.2671825E+002, 9.3150000E+000, 0.0000000E+000
 9.6100000E+000, 7.8800109E+000, 9.2612525E+002, 9.2612525E+002, 9.5150000E+000, 0.0000000E+000
 9.8100000E+000, 7.8800673E+000, 9.2553200E+002, 9.2553200E+002, 9.7150000E+000, 0.0000000E+000
 1.0010000E+001, 7.8801170E+000, 9.2493852E+002, 9.2493852E+002, 9.9150000E+000, 0.0000000E+000
 1.0210000E+001, 7.8801610E+000, 9.2434480E+002, 9.2493852E+002, 9.9150000E+000, 5.4891446E-009
 1.0410000E+001, 7.8802000E+000, 9.2375084E+002, 9.2493852E+002, 9.9150000E+000, 5.4884983E-009
 1.0610000E+001, 7.8802346E+000, 9.2315664E+002, 9.2493852E+002, 9.9150000E+000, 5.4878420E-009
 1.0810000E+001, 7.8802655E+000, 9.2256220E+002, 9.2493852E+002, 9.9150000E+000, 5.4871826E-009
 1.1010000E+001, 7.8802930E+000, 9.2196752E+002, 9.2493852E+002, 9.9150000E+000, 5.4865216E-009
 1.1210000E+001, 7.8803176E+000, 9.2137260E+002, 9.2493852E+002, 9.9150000E+000, 5.4858594E-009
 1.1410000E+001, 7.8803398E+000, 9.2077744E+002, 9.2493852E+002, 9.9150000E+000, 5.4851964E-009
 1.1610000E+001, 7.8803598E+000, 9.2018205E+002, 9.2493852E+002, 9.9150000E+000, 5.4845325E-009
 1.1810000E+001, 7.8803779E+000, 9.1958641E+002, 9.2493852E+002, 9.9150000E+000, 5.4838679E-009
 1.2010000E+001, 7.8803943E+000, 9.1899053E+002, 9.2493852E+002, 9.9150000E+000, 5.4832027E-009
 1.2210000E+001, 7.8804094E+000, 9.1839441E+002, 9.2493852E+002, 9.9150000E+000, 5.4825369E-009
 1.2410000E+001, 7.8804232E+000, 9.1779805E+002, 9.2493852E+002, 9.9150000E+000, 5.4818705E-009
 1.2610000E+001, 7.8804359E+000, 9.1720144E+002, 9.2493852E+002, 9.9150000E+000, 5.4812036E-009
 1.2810000E+001, 7.8804477E+000, 9.1660460E+002, 9.2493852E+002, 9.9150000E+000, 5.4805361E-009
 1.3010000E+001, 7.8804587E+000, 9.1600751E+002, 9.2493852E+002, 9.9150000E+000, 5.4798682E-009
 1.3210000E+001, 7.8804690E+000, 9.1541018E+002, 9.2493852E+002, 9.9150000E+000, 5.4791997E-009
 1.3410000E+001, 7.8804786E+000, 9.1481260E+002, 9.2493852E+002, 9.9150000E+000, 5.4785308E-009
 1.3610000E+001, 7.8804878E+000, 9.1421479E+002, 9.2493852E+002, 9.9150000E+000, 5.4778614E-009
 1.3810000E+001, 7.8804965E+000, 9.1361672E+002, 9.2493852E+002, 9.9150000E+000, 5.4771916E-009
 1.4010000E+001, 7.8805048E+000, 9.1301842E+002, 9.2493852E+002, 9.9150000E+000, 5.4765214E-009
 1.4210000E+001, 7.8805127E+000, 9.1241987E+002, 9.2493852E+002, 9.9150000E+000, 5.4758507E-009
 1.4410000E+001, 7.8805204E+000, 9.1182107E+002, 9.2493852E+002, 9.9150000E+000, 5.4751796E-009
 1.4610000E+001, 7.8805278E+000, 9.1122203E+002, 9.2493852E+002, 9.9150000E+000, 5.4745082E-009
 1.4810000E+001, 7.8805350E+000, 9.1062275E+002, 9.2493852E+002, 9.9150000E+000, 5.4738363E-009
 1.5000000E+001, 7.8805418E+000, 9.1003821E+002, 9.2493852E+002, 9.9150000E+000, 5.4731976E-009
