s,C,mu-m,mu-m,s,m2/s
 7.8100000E+000, 5.4900000E+000, 1.0130470E+003, 1.0452079E+003, 4.9150000E+000, 2.3633916E-008
 8.0100000E+000, 5.4900000E+000, 1.0107220E+003, 1.0452079E+003, 4.9150000E+000, 2.3626187E-008
 8.2100000E+000, 5.4900000E+000, 1.0083933E+003, 1.0452079E+003, 4.9150000E+000, 2.3618444E-008
 8.4100000E+000, 5.4900000E+000, 1.0060608E+003, 1.0452079E+003, 4.9150000E+000, 2.3610686E-008
 8.6100000E+000, 5.4900000E+000, 1.0037244E+003, 1.0452079E+003, 4.9150000E+000, 2.3602914E-008
 8.8100000E+000, 5.4900000E+000, 1.0013841E+003, 1.0452079E+003, 4.9150000E+000, 2.3595126E-008
 9.0100000E+000, 5.4900000E+000, 9.9903994E+002, 1.0452079E+003, 4.9150000E+000, 2.3587324E-008
 9.2100000E+000, 5.4900000E+000, 9.9669186E+002, 1.0452079E+003, 4.9150000E+000, 2.3579507E-008
 9.4100000E+000, 5.4900000E+000, 9.9433983E+002, 1.0452079E+003, 4.9150000E+000, 2.3571675E-008
 9.6100000E+000, 5.4900000E+000, 9.9198384E+002, 1.0452079E+003, 4.9150000E+000, 2.3563828E-008
 9.8100000E+000, 5.4900000E+000, 9.8962386E+002, 1.0452079E+003, 4.9150000E+000, 2.3555966E-008
 1.0000000E+001, 5.4900000E+000, 9.8731903E+002, 1.0452079E+003, 4.9150000E+000, 2.3548483E-008
